Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69),C3H5(31)
7.327826477790534e-10,0.11224538526659902,0.0,0.0,0.0,0.0,0.9999998817627048,2.3250181373404202e-07,1.944111309636643e-09,3.248074228574016e-11,1.8876768951291417e-09,2.6036658764806006e-11,3.801349487799513e-11,1.6000436636225635e-21,4.633786058557942e-22,6.862277739688984e-24,4.400089189008825e-30,6.607626999759466e-36,2.6540253639534587e-38,2.3382375032730257e-37,8.064852014772669e-38,4.400184327148689e-38,3.2816753238594174e-41,3.463286952802366e-44,4.7337091177640704e-43,5.419972000869801e-34
9.192561646672375e-10,0.11224538864354272,0.0,0.0,0.0,0.0,0.99999985165205,2.916569101296786e-07,2.4528052615611706e-09,5.111382235201011e-11,2.364437483122463e-09,4.113267663571857e-11,5.975965468454573e-11,3.863597101432075e-21,1.0511096097356142e-21,1.9191536483868232e-23,1.2383481856590084e-29,2.921103799854673e-35,1.1736012073672966e-37,9.181921158837994e-37,4.399457643666576e-37,2.402199840483199e-37,1.999798501232354e-40,1.800985308788182e-43,3.1848740919313296e-42,2.2879615035897875e-33
9.999999999999999e-10,0.11224539202088056,0.0,0.0,0.0,0.0,0.9999998386111912,3.1727001545251325e-07,2.6748005653974403e-09,6.048683766245428e-11,2.5704529883900437e-09,4.8756949695820575e-11,7.068731937584741e-11,5.355002651899036e-21,1.4292015960077199e-21,2.8227209505393915e-23,1.8251226638812618e-29,5.102383989123188e-35,2.050144070191149e-37,1.5325913156570855e-36,8.330513905040314e-37,4.5500716930369555e-37,3.938632744621915e-40,3.362883609882159e-43,6.533547413330672e-42,3.920972618543175e-33
1.1057296815554216e-09,0.11224539202088056,0.0,0.0,0.0,0.0,0.9999998215323225,3.508077969671417e-07,2.967061107379201e-09,7.395254654133036e-11,2.8398416241401e-09,5.974158737365515e-11,8.637505573363388e-11,7.902694188879901e-21,2.067157348269656e-21,4.48333194719778e-23,2.9053645160405907e-29,9.847752995957034e-35,3.957189531178771e-37,2.8129233006750338e-36,1.7499764218452152e-36,9.561366129420685e-37,8.597348657397966e-40,6.9742567766238226e-43,1.4843179458797907e-41,7.405328323312844e-33
1.2922031984436058e-09,0.11224539539861664,0.0,0.0,0.0,0.0,0.9999997914035362,4.0995447409677295e-07,3.4868269196556803e-09,1.0099663170685265e-10,3.3139409287248445e-09,8.190141289640305e-11,1.1784609252852088e-10,1.442147932755607e-20,3.6797272616421276e-21,9.237953764182722e-23,6.005247812403638e-29,2.7572901349150608e-34,1.108118781733092e-36,7.285806524717574e-36,5.6220345846038526e-36,3.073473407404124e-36,2.9312391327675242e-39,2.2062418120761745e-42,5.436619627537866e-41,1.9984962895019956e-32
1.47867671533179e-09,0.11224539877675523,0.0,0.0,0.0,0.0,0.9999997612657048,4.690969413690806e-07,4.012051648791356e-09,1.3224579466581158e-10,3.786786129657629e-09,1.0764981967719468e-10,1.5415968194483793e-10,2.421170061272046e-20,6.084180415592294e-21,1.7348288277226916e-22,1.130426006403693e-28,6.747638252819337e-34,2.712045899184978e-36,1.6705918469218717e-35,1.5506421944689841e-35,8.481641676353506e-36,8.483293843204229e-39,6.030942044128863e-42,1.6811793158469969e-40,4.7290583239992044e-32
1.8516237491081583e-09,0.11224540553425667,0.0,0.0,0.0,0.0,0.9999997009629588,5.873692457445456e-07,5.078677912011622e-09,2.0735822097068743e-10,4.7289128991461156e-09,1.700613254115661e-10,2.4126472143840157e-10,5.714293102871136e-20,1.4185341312193724e-20,5.020406691160184e-22,3.28247842306924e-28,3.1024397310522764e-33,1.2471362382340223e-35,6.850719041235629e-35,9.066346245400882e-35,4.965586793899271e-35,5.420200570330643e-38,3.504068735716692e-41,1.2633730556140175e-39,2.0330024759030684e-31
2.2245707828845265e-09,0.11224541229341763,0.0,0.0,0.0,0.0,0.9999996406241827,7.056247089007107e-07,6.16654845380442e-09,2.992875589197417e-10,5.66661084212841e-09,2.472705924225099e-10,3.475956189602431e-10,1.144819303155472e-19,2.84745487738424e-20,1.2025445610928797e-21,7.880575989383364e-28,1.0689024267375066e-32,4.29723330009003e-35,2.175242822614218e-34,3.7272101552750615e-34,2.043575477049011e-34,2.355987061766216e-37,1.4420530607448129e-40,6.180117945026756e-39,6.6207787614832255e-31
2.5975178166608945e-09,0.11224541905427035,0.0,0.0,0.0,0.0,0.9999995802494676,8.238633296470959e-07,7.2752849503066405e-09,4.080315410738757e-10,6.600255749170907e-09,3.3956681892823324e-10,4.730656492464138e-10,2.0497172061770432e-19,5.148676108732477e-20,2.524550921366119e-21,1.6571234237388955e-27,3.033482015853691e-32,1.21960806360569e-34,5.79725808996132e-34,1.2193779869566617e-33,6.692230368802128e-34,8.022761121411072e-37,4.734599850668885e-40,2.3224573291735218e-38,1.7861857934416814e-30
2.970464850437263e-09,0.11224542581684656,0.0,0.0,0.0,0.0,0.9999995198388967,9.420851067954621e-07,8.404521741722287e-09,5.335878991864679e-10,7.530210747084103e-09,4.4723409680845924e-10,6.175956450113541e-10,3.3813792226375335e-19,8.618523650788208e-20,4.810270045182175e-21,3.1613983850152074e-27,7.495889150443707e-32,3.013860479186441e-34,1.3621381280151748e-33,3.403246434195284e-33,1.869531425106227e-33,2.3100703535374237e-36,1.3273240382675147e-39,7.297449576858586e-38,4.213593707396839e-30
3.3434118842136314e-09,0.11224543258117739,0.0,0.0,0.0,0.0,0.9999994593925462,1.0602900391597244e-06,9.55390539879123e-09,6.75954364332135e-10,8.456826732397952e-09,5.705515840860475e-10,7.811137358617377e-10,5.241616801663427e-19,1.359584244566052e-19,8.509290125563258e-21,5.597902493713493e-27,1.6679339065793896e-31,6.706494091237331e-34,2.90579746116221e-33,8.436722570005212e-33,4.638867507716263e-33,5.874403001569258e-36,3.306184237949465e-39,2.009687051052366e-37,8.977106902247244e-30
3.71635891799e-09,0.11224543934729336,0.0,0.0,0.0,0.0,0.9999993989104848,1.178478125555869e-06,1.0723094314831158e-08,8.351286670123195e-10,9.380442779253302e-09,7.097936678872333e-10,9.635551032791036e-10,7.737905778507277e-19,2.0461685512305696e-19,1.4192756207337523e-20,9.34412670041911e-27,3.416378295590811e-31,1.3737138231656507e-33,5.74143394898428e-33,1.9057061350345623e-32,1.0487941714867061e-32,1.3556170685191362e-35,7.504062566400681e-39,4.9937863622340556e-37,1.7645700257452473e-29
4.089305951766368e-09,0.11224544611522455,0.0,0.0,0.0,0.0,0.9999993383927748,1.2966493648018759e-06,1.191175834736079e-08,1.0111085372294673e-09,1.0301386497702008e-08,8.652301084703959e-10,1.1648617662730493e-09,1.0982759905441787e-18,2.9639034771184085e-19,2.256613565708991e-20,1.4866499415475938e-26,6.537457651492166e-31,2.628756690470747e-33,1.0653912424955142e-32,3.984600083760104e-32,2.1948649666252177e-32,2.8861637155964146e-35,1.5763021638812038e-38,1.137990571787591e-36,3.24797923728158e-29
4.462252985542737e-09,0.11224545288500064,0.0,0.0,0.0,0.0,0.9999992778394714,1.4148037557176238e-06,1.3119578369351715e-08,1.2038917045739097e-09,1.121997448235407e-08,1.0371262198486295e-09,1.3849823132626622e-09,1.5093053036682012e-18,4.159244131945009e-19,3.4485572035504894e-20,2.2731232993990276e-26,1.1832073813520467e-30,4.757861710656044e-33,1.8768558002348964e-32,7.827693881484404e-32,4.315666468565247e-32,5.759737586266718e-35,3.110547726738634e-38,2.4220482245892375e-36,5.663342236158208e-29
4.835200019319105e-09,0.1122454596566506,0.0,0.0,0.0,0.0,0.9999992172506245,1.5329412971248117e-06,1.4346245908237475e-08,1.4134758982954468e-09,1.213651267329002e-08,1.2257430149935044e-09,1.6238716862928275e-09,2.018958876303256e-18,5.682772275624696e-19,5.097149237081096e-20,3.3613348587853166e-26,2.0436246535635995e-30,8.21788705395783e-33,3.165211605859571e-32,1.4594123148335458e-31,8.053533062361198e-32,1.088845310333013e-34,5.824395309906589e-38,4.868065912464703e-36,9.436666437281226e-29
5.2081470530954736e-09,0.11224546643020311,0.0,0.0,0.0,0.0,0.9999991566262764,1.65106198784689e-06,1.5591462808807865e-08,1.6398588473727892e-09,1.3051296693097688e-08,1.4313373412626468e-09,1.8814909793558427e-09,2.639679564830499e-18,7.5891663729988855e-19,7.322174725775693e-20,4.8305391173711295e-26,3.3910962509068784e-30,1.363660148720184e-32,5.142026505968148e-32,2.60148730770121e-31,1.436903780462785e-31,1.9649712690635753e-34,1.0425044887151554e-37,9.313132451555321e-36,1.5126481900559962e-28
5.95404112064821e-09,0.11224547998312795,0.0,0.0,0.0,0.0,0.99999903527122,1.88725281253787e-06,1.81364016688418e-08,2.1430119265693385e-09,1.487673511392978e-08,1.894465948183773e-09,2.4527932688208595e-09,4.265761317516808e-18,1.2789562519817853e-18,1.4077414651803612e-19,9.293035811610487e-26,8.4528766034393e-30,3.3992417755539717e-32,1.2363635096317192e-31,7.398208001806273e-31,4.094048177767687e-31,5.7073664912377734e-34,2.9876645929472235e-37,3.023373498960476e-35,3.5313762156297496e-28
6.6999351882009465e-09,0.11224549354399535,0.0,0.0,0.0,0.0,0.9999989137745312,2.123376220410602e-06,2.075220336913176e-08,2.7133327711756684e-09,1.669846105895542e-08,2.4284886013450024e-09,3.0986933808821235e-09,6.49342039346079e-18,2.0278601742153196e-18,2.5078685353592354e-19,1.6563708503433864e-25,1.8913586428224826e-29,7.606071089974275e-32,2.686717170354149e-31,1.860900734461128e-30,1.0317448252948519e-30,1.460502413090046e-33,7.567016063448248e-37,8.555205623038584e-35,7.43723977477064e-28
7.445829255753683e-09,0.11224550711301905,0.0,0.0,0.0,0.0,0.9999987921363532,2.3594322021088894e-06,2.3436820389979596e-08,3.3508032101155113e-09,1.8518501775315616e-08,3.0353236528093243e-09,3.8190813699534555e-09,9.432977342385343e-18,3.0637971757227535e-18,4.206104324737458e-19,2.779124009155929e-25,3.884913045826343e-29,1.5623378848675023e-31,5.387111861882628e-31,4.2438422081899535e-30,2.3573622446777874e-30,3.378577983532784e-33,1.7363608521799898e-36,2.167456054568189e-34,1.4443895068430162e-27
8.19172332330642e-09,0.11224552069040647,0.0,0.0,0.0,0.0,0.9999986703567483,2.595420748298411e-06,2.6188339669113923e-08,4.055405074085482e-09,2.0338750044509905e-08,3.716835104052079e-09,4.613927400530432e-09,1.3198843355706147e-17,4.4511864735101204e-18,6.717299080201672e-19,4.43982866972082e-25,7.445768344201652e-29,2.994394723357126e-31,1.011781703885671e-30,8.939632527439282e-30,4.975081599887659e-30,7.203511718037644e-33,3.678056380714021e-36,5.020705858696392e-34,2.627763407476373e-27
8.937617390859157e-09,0.11224553427635965,0.0,0.0,0.0,0.0,0.9999985484357049,2.8313418496650195e-06,2.9004973761548432e-08,4.8271201972317196e-09,2.216097302084839e-08,4.474836157407318e-09,5.483276458502024e-09,1.790928076400542e-17,6.260598761788948e-18,1.030181869049186e-18,6.810914174353335e-25,1.3477471775034905e-28,5.4201693352482396e-31,1.8000355538300787e-30,1.7639024571534382e-29,9.834810416588697e-30,1.436274717900621e-32,7.294251258083465e-36,1.080424918574837e-33,4.5303834285650555e-27
9.683511458411894e-09,0.11224554787107492,0.0,0.0,0.0,0.0,0.9999984263731412,3.067195496913184e-06,3.188505259680946e-08,5.66593041868471e-09,2.398682047268606e-08,5.311092527207921e-09,6.427243419520393e-09,2.3686202473975922e-17,8.568659503181373e-18,1.5269638949127736e-18,1.009768908250722e-24,2.3251591699300557e-28,9.351068968398234e-31,3.0594485394932403e-30,3.294670023779791e-29,1.8404046765433596e-29,2.7074763827761105e-32,1.3688464996699178e-35,2.1860414561583974e-33,7.466635739368767e-27
9.999999999999999e-09,0.112245561474744,0.0,0.0,0.0,0.0,0.999998374538267,3.167249613198447e-06,3.312587854809933e-08,6.042113839487131e-09,2.4763016435230013e-08,5.6899908840816134e-09,6.850365065417272e-09,2.6490156234698286e-17,9.718624092939237e-18,1.7882328942129336e-18,1.1826491784120735e-24,2.8935216992735944e-28,1.1636888976582043e-30,3.785517087657262e-30,4.233044266795091e-29,2.366456830232381e-29,3.491112341983801e-32,1.762044999479799e-35,2.9006098299296032e-33,9.120714900140124e-27
1.0429405525964631e-08,0.112245561474744,0.0,0.0,0.0,0.0,0.9999983041689094,3.3029816807645675e-06,3.4827015717623796e-08,6.571817583975081e-09,2.581783254231638e-08,6.227325557405255e-09,7.4460084053102335e-09,3.065499485190587e-17,1.1457954237682812e-17,2.198439189614765e-18,1.4541024871433263e-24,3.850560038624737e-28,1.5485885059979448e-30,5.001014427679889e-30,5.873084291706036e-29,3.286832850366491e-29,4.8660340313138777e-32,2.4507833280483206e-35,4.197129383510795e-33,1.1844040938318114e-26
1.1175299593517368e-08,0.11224557508755371,0.0,0.0,0.0,0.0,0.999998181822802,3.538700391956708e-06,3.782940499938213e-08,7.544763546329813e-09,2.765544702520173e-08,7.225215146143673e-09,8.539812427712225e-09,3.894437768132265e-17,1.5016936306459368e-17,3.086736132715619e-18,2.042000591841255e-24,6.155523788066201e-28,2.4755986342081874e-30,7.903522972720893e-30,1.005600182080123e-28,5.638285939811011e-29,8.39344781998597e-32,4.2134903501085983e-35,7.702153249963069e-33,1.8179849662956187e-26
1.1921193661070105e-08,0.11224558870968664,0.0,0.0,0.0,0.0,0.9999980593345537,3.774351621241826e-06,4.089085787103215e-08,8.584750167848477e-09,2.950100614788851e-08,8.306402468964032e-09,9.708953332787968e-09,4.868629717736291e-17,1.933983759642248e-17,4.240141361772769e-18,2.805453657643732e-24,9.542197278973804e-28,3.837658410450698e-30,1.2127985003193924e-29,1.6623980110223027e-28,9.338295420040771e-29,1.3969121307788197e-31,6.99245727235865e-35,1.3587998002127862e-32,2.711886641354947e-26
1.2667087728622841e-08,0.11224560234132121,0.0,0.0,0.0,0.0,0.9999979367038468,4.0099353593857434e-06,4.4010101009686494e-08,9.691759320570377e-09,3.135576287231644e-08,9.472492511659132e-09,1.0953782028291665e-08,6.001583223079045e-17,2.45265826208176e-17,5.713486174452583e-18,3.780790393728221e-24,1.4397594539533575e-27,5.790422463273968e-30,1.8133749444601685e-29,2.664615144610633e-28,1.4996101303578977e-28,2.2529367688388396e-31,1.1249213527833387e-34,2.3154804668748974e-32,3.945247788323452e-26
1.3412981796175578e-08,0.11224561598263226,0.0,0.0,0.0,0.0,0.999997813930314,4.245451597166889e-06,4.7185944452653836e-08,1.0865772887447324e-08,3.322088678279994e-08,1.0725056435364597e-08,1.227469896080012e-08,7.307110289340312e-17,3.068270595533566e-17,7.568527095886011e-18,5.008930188941937e-24,2.1209477339795547e-27,8.530066178817561e-30,2.6496350576081904e-29,4.155754784944445e-28,2.343178646721227e-28,3.5338198413589627e-31,1.760585088568583e-34,3.8262807516830153e-32,5.613890131357089e-26
1.4158875863728315e-08,0.11224562963379076,0.0,0.0,0.0,0.0,0.9999976910135409,4.480900325375412e-06,5.041727608591988e-08,1.2106772763231647e-08,3.509746959664421e-08,1.2065633790390607e-08,1.3672150818033384e-08,8.79931847520465e-17,3.7919273008701315e-17,9.8743213161287e-18,6.5356321145222326e-24,3.058386720625905e-27,1.2300329144300312e-29,3.792712988128036e-29,6.325015379484967e-28,3.572966341139988e-28,5.407120152664993e-31,2.688589521376136e-34,6.151707789248817e-32,7.832463660402458e-26
1.490476993128105e-08,0.11224564329496464,0.0,0.0,0.0,0.0,0.9999975679530707,4.716281534812341e-06,5.3703056491323604e-08,1.341474085528427e-08,3.6986530316143925e-08,1.3495734585962631e-08,1.5146627445780798e-08,1.049260343599092e-16,4.635280419275037e-17,1.2707597115043814e-17,8.411740601525255e-24,4.326423314738321e-27,1.7400232583652275e-29,5.329467951174083e-29,9.41790078375955e-28,5.330076528353747e-28,8.091387553854727e-31,4.0162186954762356e-34,9.649667776510851e-32,1.0736707558129792e-25
1.5650663998833786e-08,0.11224565696631862,0.0,0.0,0.0,0.0,0.9999974447484065,4.95159521628886e-06,5.704231413849746e-08,1.4789659084307703e-08,3.888902003589204e-08,1.50168412214619e-08,1.6698658971091255e-08,1.2401642389244234e-16,5.610520258172303e-17,1.61531192197319e-17,1.0693427756541282e-23,6.0152391812252744e-27,2.4192485555727035e-29,7.364814741547661e-29,1.374847021934425e-27,7.795532048596817e-28,1.1867582984740786e-30,5.88124515322785e-34,1.4803533573845858e-31,1.448582405024378e-25
1.639655806638652e-08,0.11224567064801455,0.0,0.0,0.0,0.0,0.9999973213990133,5.186841360625612e-06,6.043414089918482e-08,1.6231509385010513e-08,4.0805826427779576e-08,1.6630410288139935e-08,1.8328813118314837e-08,1.4541388033240392e-16,6.730368508851944e-17,2.030404926579212e-17,1.3442432429276846e-23,8.23311513429323e-27,3.311259248867941e-29,1.002424373293886e-28,1.971336419776934e-27,1.1198610947053919e-27,1.7092229444303212e-30,8.458325616700897e-34,2.2256137373278314e-31,1.9264965063171903e-25
1.7142452133939256e-08,0.1122456843402115,0.0,0.0,0.0,0.0,0.9999971979043213,5.4220199586521e-06,6.387768785778497e-08,1.7740273706710097e-08,4.273777792982948e-08,1.833787425180825e-08,2.003769270234729e-08,1.6927062773916554e-16,8.008071711733424e-17,2.5262301715917035e-17,1.6726296266446682e-23,1.1108872953106946e-26,4.4678674362652966e-29,1.3456533564311634e-28,2.780774372735153e-27,1.5826362105120807e-27,2.4212441189620286e-30,1.1966306427177262e-33,3.285052336592555e-31,2.5287830996398824e-25
1.788834620149199e-08,0.1122456980430661,0.0,0.0,0.0,0.0,0.9999970742637275,5.657131001206124e-06,6.737216139633086e-08,1.9315934013879202e-08,4.4685647660653846e-08,2.0140643025268254e-08,2.1825933286047455e-08,1.9574153408998199e-16,9.457395062894412e-17,3.113889555036132e-17,2.0618596960588346e-23,1.4794497752130111e-26,5.950201610712048e-29,1.7836659820192633e-28,3.8643281836967985e-27,2.2034394755982796e-27,3.378298199718309e-30,1.667651157629679e-33,4.767835826954553e-31,3.2799379041172015e-25
1.8634240269044726e-08,0.11224571175673255,0.0,0.0,0.0,0.0,0.9999969504765989,5.892174479133277e-06,7.091681953732206e-08,2.095847228664049e-08,4.6650157076107675e-08,2.204010543714772e-08,2.3694200991916634e-08,2.2498406346749754e-16,1.1092616556175587e-16,3.805430193265415e-17,2.5199178828685686e-23,1.9467943932318042e-26,7.829835238468714e-29,2.336890297464547e-28,5.296834836741284e-27,3.0259038143564344e-27,4.648550707990785e-30,2.2922087983633633e-33,6.813696147436663e-31,4.207863854515344e-25
1.9380134336597462e-08,0.11224572548136286,0.0,0.0,0.0,0.0,0.9999968265422734,6.12715038328649e-06,7.451096852915496e-08,2.2667870521213118e-08,4.8631979383392786e-08,2.4037630603272573e-08,2.5643190458910805e-08,2.571582325289275e-16,1.2928521455369866e-16,4.6138788022981166e-17,3.055438083496615e-23,2.5336127544195334e-26,1.0189990314824968e-28,3.0290158688635515e-28,7.169053056421943e-27,4.1030969745383104e-27,6.315014675932966e-30,3.1108484372258333e-33,9.599598135114978e-31,5.3441632379442585e-25
2.0126028404150197e-08,0.11224573921710702,0.0,0.0,0.0,0.0,0.9999967024600627,6.362058704525616e-06,7.815395965806025e-08,2.4444110730315654e-08,5.063174272869841e-08,2.6134569207034996e-08,2.7673622934756218e-08,2.92426570014699e-16,1.4980397089616853e-16,5.553275715010832e-17,3.6777262197737366e-23,3.2638107774168846e-26,1.3126816987699843e-28,3.887345340324883e-28,9.590163321668034e-27,5.49904124508082e-27,8.477959318215813e-30,4.172514164075484e-33,1.3347480973453679e-30,6.724440376020677e-25
2.0871922471702932e-08,0.112245752964113,0.0,0.0,0.0,0.0,0.9999965782292538,6.5968994337170645e-06,8.184518627063987e-08,2.6287174943529176e-08,5.2650033174282024e-08,2.8332254695148505e-08,2.9786244494251587e-08,3.3095407908360577e-16,1.7264027963373346e-16,6.638708557914882e-17,4.396782573766146e-23,4.1648460252711835e-26,1.6750750334559827e-28,4.943166814503652e-28,1.2690530322229887e-26,7.29040030253968e-27,1.1257585449583591e-29,5.5358474149372355e-33,1.8333189261620532e-30,8.388614726458132e-25
2.1617816539255667e-08,0.11224576672252701,0.0,0.0,0.0,0.0,0.9999964538491103,6.831672561733463e-06,8.55840809927245e-08,2.819704520762399e-08,5.4687397479265935e-08,3.063200439452835e-08,3.1981824375016226e-08,3.7290820275819684e-16,1.9795691171455265e-16,7.88634560981754e-17,5.223323911538547e-23,5.268084489691481e-26,2.1187945383662106e-28,6.232147349324458e-28,1.6624742470234177e-26,9.568343620243877e-27,1.4796984413513888e-29,7.270622291193793e-33,2.4896716167755588e-30,1.0381244236599847e-24
2.2363710606808403e-08,0.11224578049249348,0.0,0.0,0.0,0.0,0.9999963293188738,7.066378079453358e-06,8.937011313190746e-08,3.017370358685308e-08,5.6744345696791023e-08,3.303512055537854e-08,3.42611534231208e-08,4.1845879238291975e-16,2.2592152109624273e-16,9.313468862081617e-17,6.168805408929458e-23,6.609177098875581e-26,2.6581791466146695e-28,7.794747866941591e-28,2.1574943209965625e-26,1.2440599079737447e-26,1.9265397618323353e-29,9.459326329412493e-33,3.345388785415912e-30,1.2751858828125488e-24
2.3109604674361138e-08,0.1122457942741554,0.0,0.0,0.0,0.0,0.9999962046377663,7.301015977760937e-06,9.320278625193663e-08,3.221713216321499e-08,5.882135359934288e-08,3.5542891325233326e-08,3.662504264153097e-08,4.677780786096527e-16,2.567066047128577e-16,1.093850679914991e-16,7.245442391720915e-23,8.228456217216233e-26,3.30945069781477e-28,9.676659769522713e-28,2.7754468994028875e-26,1.6033704627756133e-26,2.486179410541374e-29,1.2198895141421598e-32,4.4509625155050796e-30,1.5555303944503624e-24
2.3855498741913873e-08,0.11224580806765425,0.0,0.0,0.0,0.0,0.999996079804991,7.5355862475458e-06,9.708163590757109e-08,3.4327313036689005e-08,6.091886494364099e-08,3.815659165852998e-08,3.907432183454689e-08,5.210406445314903e-16,2.9048946520653514e-16,1.278106691816777e-16,8.46623190269527e-23,1.0171352405758186e-25,4.090881563436277e-28,1.1929263556546068e-27,3.5411808912263657e-26,2.0495470023087226e-26,3.1818783898270153e-29,1.560260950175639e-32,5.8672925343284394e-30,1.8852094089044873e-24
2.4601392809466608e-08,0.11224582187312995,0.0,0.0,0.0,0.0,0.9999959548197329,7.770088879702728e-06,1.0100622752911771e-07,3.650422832544483e-08,6.303729358587369e-08,4.0877484166046024e-08,4.160983834178685e-08,5.784234008650173e-16,3.27452176323989e-16,1.4861968006423627e-16,9.844974107996741e-23,1.2488831715351394e-25,5.022970530688222e-28,1.4610109741517258e-27,4.4834901077914235e-26,2.59976599197622e-26,4.040688520605749e-29,1.9802163617821816e-32,7.667371373697827e-30,2.270877625709695e-24
2.5347286877019343e-08,0.11224583569072134,0.0,0.0,0.0,0.0,0.9999958296811613,8.004523865131506e-06,1.0497615444669823e-07,3.874786016602929e-08,6.517702545722563e-08,4.3706819908198315e-08,4.4232455855763546e-08,6.4010556313755075e-16,3.67781550876702e-16,1.7203272194472422e-16,1.13962935546485e-22,1.5237853788308572e-25,6.128627055861558e-28,1.7783422370684455e-27,5.635578099839704e-26,3.273890973877055e-26,5.093916388665253e-29,2.4949913479150295e-32,9.938172187134258e-30,2.7198303170780822e-24
2.609318094457208e-08,0.11224584952056595,0.0,0.0,0.0,0.0,0.9999957043884303,8.23889119473673e-06,1.0899103604508053e-07,4.1058190713531976e-08,6.73384204088624e-08,4.664583913588725e-08,4.694305331756922e-08,7.062686307142351e-16,4.1166911116494122e-16,1.9828316801776174e-16,1.313566029039237e-22,1.8481851048103522e-25,7.433363999564806e-28,2.1520625450798844e-27,7.035559728489318e-26,4.0947885989568184e-26,6.377626391034038e-29,3.122131434577362e-32,1.278275559988221e-29,3.2400416250673938e-24
