Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28)
5.72646695497073e-07,0.11226674396091989,0.0,0.0,0.0,0.0,0.9997979222619985,0.00016126328491462952,1.2801354733732351e-05,1.868765121153259e-05,8.139622573174288e-06,9.929989257220899e-05,9.22888652632754e-05,3.430091898010046e-11,8.889106432442331e-11,8.822883689087708e-10,5.663438799799132e-16,4.670809871936778e-16
5.901910992618983e-07,0.1122680009300193,0.0,0.0,0.0,0.0,0.999786037920228,0.0001655426130545324,1.3490224814346773e-05,1.981932663459873e-05,8.587988673618652e-06,0.00010778969408231138,0.00010033340391605582,3.8231013985142134e-11,1.0103435860963487e-10,1.0326476726383357e-09,6.678718852896437e-16,5.787442912420668e-16
6.077355030267236e-07,0.11226930745770577,0.0,0.0,0.0,0.0,0.9997736938334973,0.00016978203189871522,1.4193748599662719e-05,2.0982649201682806e-05,9.046165029644597e-06,0.00011672869601350319,0.00010881378372462472,4.247164379216616e-11,1.1441326256491701e-10,1.2032160017123556e-09,8.156449009857088e-16,7.126141668415128e-16
6.252799067915489e-07,0.11227066456032674,0.0,0.0,0.0,0.0,0.9997608810535266,0.00017398152921347564,1.4911643954054404e-05,2.2177497679141548e-05,9.513956979918451e-06,0.00012612619338820286,0.0001177393207749381,4.703630705102243e-11,1.2911153985395223e-10,1.3960157396550691e-09,9.806430968284823e-16,8.72253936964822e-16
6.428243105563742e-07,0.1122720732330864,0.0,0.0,0.0,0.0,0.9997475908204226,0.00017814109778504383,1.5643626752761018e-05,2.3403751675748395e-05,9.991168430047827e-06,0.00013599129176339577,0.00012711914126122817,5.1938531660817947e-11,1.4521565416421017e-10,1.6132037873568667e-09,1.0541145206385078e-15,1.0616662224288543e-15
6.603687143211995e-07,0.1122735344499105,0.0,0.0,0.0,0.0,0.9997338145640013,0.00018226073548497949,1.6389411016189923e-05,2.4661291513055834e-05,1.0477601943486092e-05,0.00014633290580135782,0.00013696218015154128,5.719185782471474e-11,1.6281471712891344e-10,1.8570753144221576e-09,1.2918970946195049e-15,1.2853304401222851e-15
6.779131180860248e-07,0.1122750491632884,0.0,0.0,0.0,0.0,0.9997195439050548,0.00018634044533311108,1.7148709040702425e-05,2.5949998097426992e-05,1.0973058837152313e-05,0.00015715975790011797,0.00014727717990795287,6.280982199256243e-11,1.8200043153950807e-10,2.130068778042028e-09,1.438702812264756e-15,1.5482414655683433e-15
6.937030814743675e-07,0.11227645891470987,0.0,0.0,0.0,0.0,0.9997062708273304,0.00018997805257746331,1.7843392455857165e-05,2.7136383532045104e-05,1.1426519886163498e-05,0.00016732585637261368,0.00015697127573198062,6.818892641680594e-11,2.0070199172140115e-10,2.4027954530852635e-09,1.5825248817809056e-15,1.822993172659527e-15
7.079140485238761e-07,0.11227776593374508,0.0,0.0,0.0,0.0,0.9996939721621455,0.0001932242606075444,1.8477591022500257e-05,2.822556150021827e-05,1.1840624576706631e-05,0.00017682233521802763,0.0001660337828288499,7.33001346976279e-11,2.1875561545876738e-10,2.671847834423905e-09,1.7727082901379464e-15,2.1049656947347912e-15
7.221250155733846e-07,0.11227910967446367,0.0,0.0,0.0,0.0,0.9996813348534573,0.00019644429453425893,1.912013944660566e-05,2.9334977496819298e-05,1.226029261218263e-05,0.000186652050209516,0.00017542085025621713,7.867455385999762e-11,2.3802145280821146e-10,2.9648305841183314e-09,1.9696190722201733e-15,2.423472090417809e-15
7.363359826228931e-07,0.11228049060136862,0.0,0.0,0.0,0.0,0.9996683548201609,0.00019963816610528263,1.977088210894831e-05,3.0464568809952568e-05,1.2685416410276775e-05,0.00019681926190158816,0.00018513674916766502,8.431929964171559e-11,2.5855291865664285e-10,3.28333085732648e-09,2.1846638531375897e-15,2.7823436408322237e-15
7.505469496724017e-07,0.11228190916948312,0.0,0.0,0.0,0.0,0.9996550280653954,0.00020280588938677952,2.0429662910749657e-05,3.161427274519089e-05,1.3115888032680852e-05,0.0002073281458473301,0.0001951856657839213,9.024145567707483e-11,2.804044052164001e-10,3.6290046633004972e-09,2.398929616560851e-15,3.1857180635507016e-15
7.647579167219102e-07,0.11228336582436768,0.0,0.0,0.0,0.0,0.9996413506768335,0.0002059474807783235,2.10963253214291e-05,3.2784026586108033e-05,1.3551599217112501e-05,0.00021818279227119958,0.00020557170109560693,9.644806844021234e-11,3.036312525326876e-10,4.00357796924431e-09,2.66111243741151e-15,3.638056187250607e-15
7.789688837714187e-07,0.11228486100209537,0.0,0.0,0.0,0.0,0.999627318826926,0.00020906295902567494,2.1770712426469272e-05,3.397376755623075e-05,1.3992441410515977e-05,0.00022938720578802153,0.00021629887061084613,1.0294614233553317e-10,3.2828971862926774e-10,4.4088480267602535e-09,2.91461628803099e-15,4.144158938226261e-15
7.931798508209272e-07,0.11228639512921436,0.0,0.0,0.0,0.0,0.9996129287731124,0.00021215234523194423,2.2452666975307257e-05,3.5183432782065954e-05,1.4438305803181392e-05,0.0002409453051572044,0.00022737110413704374,1.097426347011314e-10,3.5443694923779745e-10,4.846684261470532e-09,3.227507491872362e-15,4.709184468010171e-15
8.073908178704358e-07,0.11228796862272458,0.0,0.0,0.0,0.0,0.9995981768580114,0.00021521566286794117,2.314203142936422e-05,3.64129592567851e-05,1.4889083362458637e-05,0.0002528609230549094,0.0002387922455804877,1.1684445101224685e-10,3.8213094585432307e-10,5.319029640731555e-09,3.510108476300856e-15,5.338665579470873e-15
8.216017849199443e-07,0.11228958189006645,0.0,0.0,0.0,0.0,0.9995830595095949,0.0002182529377816231,2.383864801011125e-05,3.766228380466816e-05,1.5344664865930995e-05,0.00026513780586572385,0.0002505660527652722,1.242584402025346e-10,4.114305325507477e-10,5.82790134190256e-09,3.886596173375878e-15,6.038527568552662e-15
8.358127519694528e-07,0.11229123532911002,0.0,0.0,0.0,0.0,0.9995675732413288,0.000221264198206118,2.4542358746977163e-05,3.893134304661823e-05,1.580494093481662e-05,0.00027777961350487323,0.00026269619728193003,1.3199139013283196e-10,4.423953219996365e-10,6.375392238630787e-09,4.198734151720164e-15,6.815106415125752e-15
8.500237190189613e-07,0.11229292932814067,0.0,0.0,0.0,0.0,0.9995517146522824,0.00022424947476621022,2.5253005525143714e-05,4.022007336679693e-05,1.6269802067794803e-05,0.0002907899192735004,0.00027518626436820947,1.4005002310394144e-10,4.75085681269634e-10,6.963671193756604e-09,4.656264003437058e-15,7.675167160810524e-15
8.62813589363519e-07,0.11229448891924576,0.0,0.0,0.0,0.0,0.9995371208460532,0.00022691403470905558,2.5898387180431798e-05,4.1396696631966314e-05,1.6692006742369794e-05,0.0003028171438091998,0.00028673795208201003,1.4758675149407963e-10,5.060328400400322e-10,7.529851223309353e-09,4.993924145256563e-15,8.526550560453008e-15
8.756034597080766e-07,0.11229608194021294,0.0,0.0,0.0,0.0,0.9995222204161124,0.00022955760017399148,2.654914350733072e-05,4.258915494821906e-05,1.7117756620995006e-05,0.00031514815864617965,0.000298586502915021,1.5539747090537345e-10,5.384721866303771e-10,8.132579823836137e-09,5.371036922650107e-15,9.456970945929865e-15
8.883933300526343e-07,0.11229770865416751,0.0,0.0,0.0,0.0,0.9995070110613058,0.0002321801984736044,2.7205159130624352e-05,4.379740132091102e-05,1.754697175650953e-05,0.00032778538835904683,0.0003107343507847804,1.6348692865512767e-10,5.724491522479736e-10,8.773600312441557e-09,5.834564346991423e-15,1.0472325916129065e-14
9.01183200397192e-07,0.11229936931792422,0.0,0.0,0.0,0.0,0.9994914905367621,0.00023478185849862138,2.7866318699155584e-05,4.502138852254857e-05,1.7979572204981817e-05,0.00034073120049034946,0.00032318387280850597,1.7185981861390246e-10,6.080095720450774e-10,9.45470834401777e-09,6.26609593472943e-15,1.1578841588775677e-14
9.139730707417496e-07,0.11230106418200396,0.0,0.0,0.0,0.0,0.9994756566538823,0.00023736261071821826,2.8532506913649918e-05,4.626106907587081e-05,1.841547804545149e-05,0.0003539879055414113,0.0003359373893072328,1.8052077888388023e-10,6.451996624538692e-10,1.0177751972962125e-08,6.740789152129039e-15,1.2783083978461297e-14
9.267629410863073e-07,0.11230279349063141,0.0,0.0,0.0,0.0,0.9994595072803135,0.00023992248717967388,2.9203608554451207e-05,4.75163952374636e-05,1.8854609399557742e-05,0.0003675577569773961,0.0003489971638238763,1.8947438958219692e-10,6.840659980910332e-10,1.0944632305300171e-08,7.26907013469902e-15,1.4091970387818907e-14
9.395528114308649e-07,0.11230455748174156,0.0,0.0,0.0,0.0,0.9994430403399138,0.00024246152150739653,2.9879508509113154e-05,4.878731898189337e-05,1.9296886451066762e-05,0.00038144295124604484,0.00036236540315463074,1.9872517066273037e-10,7.24655488813822e-10,1.175730386962747e-08,7.792188698070817e-15,1.5512780863636247e-14
9.523426817754226e-07,0.11230635638698594,0.0,0.0,0.0,0.0,0.9994262538126961,0.00024497974890129865,3.056009179980195e-05,5.007379198638197e-05,1.9742229465329867e-05,0.00039564562781057113,0.0003760442573941398,2.0827757979416503e-10,7.670153563251301e-10,1.2617774774281483e-08,8.363964552351946e-15,1.7053169709428716e-14
9.651325521199801e-07,0.1123081904317406,0.0,0.0,0.0,0.0,0.9994091457347656,0.00024747720613449783,3.124524361051267e-05,5.137576561604198e-05,2.0190558808658402e-05,0.00041016786919720213,0.00039003581999492423,2.1813601032539206e-10,8.111931104714781e-10,1.3528107190986401e-08,8.977533033822541e-15,1.8721176976189714e-14
9.779224224645377e-07,0.11231005983511529,0.0,0.0,0.0,0.0,0.999391714198236,0.000249953931550348,3.1934849314109956e-05,5.269319090967383e-05,2.064179496758035e-05,0.00042501170105729564,0.0004043421278410172,2.2830478931075505e-10,8.572365254382237e-10,1.4490417596272296e-08,9.605362009594548e-15,2.05252399574529e-14
9.907122928090952e-07,0.11231196480996426,0.0,0.0,0.0,0.0,0.9993739573511359,0.0002524099650588181,3.2628794499176816e-05,5.402601856611647e-05,2.1095858567963815e-05,0.00044017909224369024,0.0004189651613354699,2.387881755925989e-10,9.051936156047105e-10,1.550687694103321e-08,1.0282477444225258e-14,2.2474204685992836e-14
9.999999999999997e-07,0.11231390556289926,0.0,0.0,0.0,0.0,0.9993608578255013,0.0002541805344343054,3.313537615268157e-05,5.500351233427543e-05,2.1427316011346038e-05,0.00045139718354568573,0.00042978367641959274,2.4660053768364653e-10,9.41245809009048e-10,1.6280209777046845e-08,1.0803930552588408e-14,2.3985576375402628e-14
1.0035021631536527e-06,0.11231390556289926,0.0,0.0,0.0,0.0,0.9993558733973006,0.0002548453481322307,3.3326964996640646e-05,5.5374198931149015e-05,2.1552670394008494e-05,0.00045567195490107265,0.000433906844501494,2.4959035796118287e-10,9.551126113118266e-10,1.657971098259615e-08,1.0998223471356768e-14,2.4577337387990682e-14
1.0162920334982103e-06,0.11231588229430316,0.0,0.0,0.0,0.0,0.9993374605962492,0.0002572601238003602,3.4029246906159264e-05,5.673768198494627e-05,2.2012151407100103e-05,0.0004714921445703313,0.00044916904509720486,2.6071545338303217e-10,1.0070419345619606e-09,1.771120043333565e-08,1.1742278687756797e-14,2.6844335899479466e-14
1.0290819038427678e-06,0.11231789519834576,0.0,0.0,0.0,0.0,0.999318717263049,0.00025965433664489393,3.473552662226164e-05,5.811641733009143e-05,2.2474222764511673e-05,0.00048764146030689576,0.0004647535747439668,2.7216750529028146e-10,1.061030174458909e-09,1.890368109460964e-08,1.253612006239762e-14,2.9285341021253125e-14
1.0477220391459177e-06,0.11232089399482977,0.0,0.0,0.0,0.0,0.9992908052226768,0.0002631069688131968,3.577179382268888e-05,6.0153013340064206e-05,2.3152128404062513e-05,0.0005117706588789331,0.00048804750130329935,2.894515491800524e-10,1.1435009604269253e-09,2.0755785807854323e-08,1.3769361899447886e-14,3.317647082692818e-14
1.0663621744490675e-06,0.11232397058044866,0.0,0.0,0.0,0.0,0.9992621828289829,0.00026651617132851215,3.681596268354567e-05,6.222173936349023e-05,2.383512661089036e-05,0.0005366078109794941,0.0005120350130912953,3.0745047129856834e-10,1.2305998130182156e-09,2.275014160710059e-08,1.5038880259781108e-14,3.749437558891997e-14
1.0850023097522173e-06,0.11232712548588993,0.0,0.0,0.0,0.0,0.9992328454954926,0.00026988209972411334,3.786768558553118e-05,6.432243478383004e-05,2.4522976051426416e-05,0.0005621578452128165,0.0005367210818422801,3.261759067192862e-10,1.3224783827766795e-09,2.489461110170349e-08,1.6476244939353377e-14,4.2275806022393996e-14
1.1036424450553672e-06,0.11233035921424715,0.0,0.0,0.0,0.0,0.9992027888824533,0.0002732049163712838,3.892661680133271e-05,6.645493705162725e-05,2.5215436678808234e-05,0.0005884254388651773,0.0005621104297424882,3.4563912553219176e-10,1.4192885263385057e-09,2.7197307384325292e-08,1.8139521047037482e-14,4.7559756739208833e-14
1.122282580358517e-06,0.11233367224117294,0.0,0.0,0.0,0.0,0.9991720088953993,0.0002764847904175984,3.9992412655618436e-05,6.86190816285287e-05,2.591226984805852e-05,0.0006154150192419637,0.0005882075308170099,3.6585102412066436e-10,1.5211821438089386e-09,2.966659423132268e-08,1.967954528108513e-14,5.338753626996356e-14
1.1409227156616669e-06,0.11233706501509293,0.0,0.0,0.0,0.0,0.9991405016836219,0.0002797218977210667,4.1064731682468145e-05,7.081470193524053e-05,2.6613238429538002e-05,0.000643130765097048,0.0006150166124062327,3.8682211744117933e-10,1.6283110165969284e-09,3.231108470322145e-08,2.1391896044305363e-14,5.980283552263159e-14
1.1576988374345017e-06,0.11234018704406,0.0,0.0,0.0,0.0,0.9991115204283709,0.0002825988794254287,4.203511579889903e-05,7.281753260218408e-05,2.7247451251078057e-05,0.0006686990625566269,0.000639756825577038,4.0635359057612175e-10,1.7293283696010618e-09,3.484824490046569e-08,2.3177063209856748e-14,6.611701717739777e-14
1.1744749592073366e-06,0.11234337429822903,0.0,0.0,0.0,0.0,0.9990819447307505,0.0002854415053876789,4.301026350619141e-05,7.484559759201552e-05,2.7884652490424402e-05,0.0006948614383613405,0.0006650797063062782,4.2651532771498006e-10,1.834819146138418e-09,3.754112845517288e-08,2.4827401617451904e-14,7.297980524609908e-14
1.1912510809801714e-06,0.1123466270486794,0.0,0.0,0.0,0.0,0.9990517722830714,0.0002882499174472755,4.3989931067601397e-05,7.68987710597119e-05,2.852467286308757e-05,0.0007216204290248279,0.0006909878305653662,4.473141749986428e-10,1.944893108269852e-09,4.039652989150178e-08,2.6722947587951937e-14,8.042826017870897e-14
1.2063495905757227e-06,0.11234961073338269,0.0,0.0,0.0,0.0,0.9990241050768066,0.0002907483560344075,4.487529636559402e-05,7.876798976048084e-05,2.9102962660313667e-05,0.0007462155947919083,0.0007148075277570696,4.66583310688709e-10,2.047968634034608e-09,4.3111090079922036e-08,2.8589121456186424e-14,8.766463209612254e-14
1.221448100171274e-06,0.11235264784870824,0.0,0.0,0.0,0.0,0.9989959512954326,0.0002932193089460429,4.5763951726412715e-05,8.065734945557794e-05,2.968327826593969e-05,0.0007712975708213113,0.0007391048880975252,4.863784497345917e-10,2.1549243482821944e-09,4.5968104618018404e-08,3.048363171799837e-14,9.543627209056009e-14
1.2365466097668252e-06,0.11235573855644215,0.0,0.0,0.0,0.0,0.9989673095770725,0.00029566288821344374,4.665572340265805e-05,8.256675539246266e-05,3.0265499006586932e-05,0.0007968678787258176,0.0007638814647347893,5.067040252683394e-10,2.2658391038071333e-09,4.8972860049675524e-08,3.2476191079967886e-14,1.0377383842327359e-13
1.2516451193623765e-06,0.11235888300718043,0.0,0.0,0.0,0.0,0.9989381786594382,0.00029807920852306576,4.755043898914472e-05,8.449611185145441e-05,3.0849505144519105e-05,0.0008229279382398541,0.000789138709832033,5.275642912711089e-10,2.3807912737946097e-09,5.213074673867596e-08,3.4570415289659904e-14,1.127091794057463e-13
1.2667436289579277e-06,0.11236208134050708,0.0,0.0,0.0,0.0,0.9989085573790234,0.0003004683871810589,4.844792746835786e-05,8.6445322140136e-05,3.143517791071234e-05,0.0008494790680037556,0.000814877975359103,5.489633214303406e-10,2.499858699446446e-09,5.544725799694824e-08,3.676973366029169e-14,1.2227535109909468e-13
1.281842138553479e-06,0.11236533368505587,0.0,0.0,0.0,0.0,0.9988784446702502,0.00030283054407585026,4.9348019254276e-05,8.841428858974457e-05,3.2022399536795635e-05,0.0008765224863922702,0.0008411005139268658,5.709050082202459e-10,2.6231186383967532e-09,5.89279891694489e-08,3.9077989601592267e-14,1.3250663407085924e-13
1.2969406481490302e-06,0.11236864015860104,0.0,0.0,0.0,0.0,0.9988478395645942,0.00030516580163952054,5.0250546234995896e-05,9.040291255287415e-05,3.26110532861513e-05,0.0009040593123713998,0.0008678074796489089,5.93393062082765e-10,2.7506477139422333e-09,6.257863664826743e-08,4.1498921816761854e-14,1.4343854930784712e-13
1.3271376673401328e-06,0.11237541591012241,0.0,0.0,0.0,0.0,0.9987851487683392,0.00030975612098033524,5.206224094962539e-05,9.443873353250692e-05,3.379219554657105e-05,0.0009606171712575293,0.0009226788218815056,6.400221989770584e-10,3.0188162987062657e-09,7.04129648926526e-08,4.669426990045804e-14,1.6755265044077063e-13
1.3573346865312353e-06,0.11238240932407528,0.0,0.0,0.0,0.0,0.998720479148392,0.0003142403740073863,5.388169774857543e-05,9.855197630758753e-05,3.49776925658777e-05,0.0010191596421870043,0.0009794992991249349,6.888767545716362e-10,3.3049628792577768e-09,7.899779360483268e-08,5.2387315388399304e-14,1.9492717574675102e-13
1.3875317057223378e-06,0.11238962096245503,0.0,0.0,0.0,0.0,0.9986538263558631,0.00031861962759250733,5.5707628890996314e-05,0.00010274181648633847,3.6166650580703526e-05,0.0010796921908355198,0.001038274691352582,7.399798144193805e-10,3.609672636367943e-09,8.838221718194725e-08,5.861061711048961e-14,2.2589234666773996e-13
1.4177287249134403e-06,0.11239705122414341,0.0,0.0,0.0,0.0,0.9985851875026497,0.00032289498526316587,5.753877390579169e-05,0.00010700741419062182,3.735819503144102e-05,0.0011422187827554485,0.0010990092931670934,7.933515292574121e-10,3.933516055650939e-09,9.861683068674917e-08,6.539772694459786e-14,2.6079941139062395e-13
1.4479257441045429e-06,0.11240470034803246,0.0,0.0,0.0,0.0,0.9985145611278217,0.00032706758573024795,5.937390065233232e-05,0.00011134791426507938,3.855147134186482e-05,0.0012067419166102151,0.001161705946974855,8.490091265001922e-10,4.277047548431199e-09,1.0975368293886563e-07,7.27831616898211e-14,3.0002090159245827e-13
1.4781227632956454e-06,0.112412568417458,0.0,0.0,0.0,0.0,0.9984419471627938,0.0003311386013664296,6.121180629863445e-05,0.00011576244655267286,3.974564563952563e-05,0.0012732626586977882,0.0012263660773977499,9.069669308240985e-10,4.64080414850788e-09,1.2184622605389958e-07,8.080236863662838e-14,3.4395081683883497e-13
1.508319782486748e-06,0.11242065536388202,0.0,0.0,0.0,0.0,0.9983673468953906,0.0003351092366406987,6.305131821665882e-05,0.00012025012623290843,4.093990541629579e-05,0.0013417806786587552,0.0012929897268201373,9.672363932096338e-10,5.0253042913088014e-09,1.3494926166460094e-07,8.949169003822703e-14,3.930047314453226e-13
1.5385168016778504e-06,0.11242896097113195,0.0,0.0,0.0,0.0,0.9982907629328484,0.00033898072651189606,6.489129479189693e-05,0.00012481005422186449,4.213346012700006e-05,0.0014122942863277717,0.0013615755920300826,1.0298261280897468e-09,5.4310466784212955e-09,1.491188839113079e-07,9.888832529927655e-14,4.4761982253317123e-13
1.568713820868953e-06,0.11243748487961332,0.0,0.0,0.0,0.0,0.9982121991638296,0.0003427543347857869,6.673062614609525e-05,0.00012944131763135465,4.3325541725295084e-05,0.0014848004696476353,0.0014321210618756287,1.0947419581539783e-09,5.858509228575072e-09,1.644124193856904e-07,1.0903029114774078e-13,5.082548204238766e-13
1.5989108400600555e-06,0.11244622659059594,0.0,0.0,0.0,0.0,0.9981316607195843,0.0003464313524422452,6.856823477439675e-05,0.00013414299028222175,4.451540513748694e-05,0.0015592949335144347,0.001504622255807985,1.161986966262964e-09,6.308148117551211e-09,1.8088836433771627e-07,1.199563799936052e-13,5.753898810618438e-13
1.629107859251158e-06,0.11245518547061127,0.0,0.0,0.0,0.0,0.9980491539343869,0.0003500130959391439,7.040307609868176e-05,0.00013891413326659296,4.5702328675318e-05,0.0016357721394211497,0.0015790740631826167,1.2315615539784194e-09,6.780396909534813e-09,1.9860631946738629e-07,1.3170611668538216e-13,6.495263796411703e-13
1.6593048784422605e-06,0.11246436075592332,0.0,0.0,0.0,0.0,0.9979646863053504,0.0003535009054983993,7.223413893820517e-05,0.00014375379555500172,4.688561438840702e-05,0.001714225345793296,0.0016554701832146154,1.3034635062067128e-09,7.2756657806791564e-09,2.1762692256891588e-07,1.4431971384247785e-13,7.311866260222232e-13
1.689501897633363e-06,0.1124737515570511,0.0,0.0,0.0,0.0,0.9978782664517137,0.00035689614337903894,7.406044589841631e-05,0.0001486610146447937,4.8064588356930313e-05,0.0017946466489229581,0.0017338031654971146,1.377688061440163e-09,7.794340834822419e-09,2.380117792684888e-07,1.578380259232498e-13,8.209135037139052e-13
1.7196989168244656e-06,0.11248335686333236,0.0,0.0,0.0,0.0,0.9977899040736957,0.0003602001921423443,7.588105367940616e-05,0.00015363481724591315,4.923860092548551e-05,0.0018770270244011442,0.001814064450985409,1.4542279870875057e-09,8.336783511525125e-09,2.598233921132886e-07,1.7230250219965867e-13,9.192700343780257e-13
1.749895936015568e-06,0.11249317554752475,0.0,0.0,0.0,0.0,0.9976996099110241,0.00036341445291435234,7.769505330603292e-05,0.00015867421999979177,5.040702687951025e-05,0.001961356368941197,0.0018962444133425382,1.533073659383667e-09,8.903330086253045e-09,2.8312508828955217e-07,1.8775513882270637e-13,1.0268388698084554e-12
1.7800929552066706e-06,0.11250320637043451,0.0,0.0,0.0,0.0,0.9976073957012395,0.0003665403436508221,7.950157028200568e-05,0.00016377823022710716,5.156926556583746e-05,0.002047623542488554,0.0019803324005446465,1.6142131473696061e-09,9.494291261604444e-09,3.079809462455338e-07,2.0423843016161828e-13,1.144221713787343e-12
1.8102899743977731e-06,0.11251344798556077,0.0,0.0,0.0,0.0,0.9975132741378665,0.00036957929740939646,8.129976467024254e-05,0.000168945846700445,5.272474095902218e-05,0.0021358164105195663,0.002066316776651676,1.697632300442819e-09,1.0109951847964207e-08,3.3445572148071267e-07,2.2179531959007754e-13,1.272038676942001e-12
1.8404869935888757e-06,0.11252389894374244,0.0,0.0,0.0,0.0,0.9974172588285474,0.0003725327606334096,8.308883110193581e-05,0.0001741760604380671,5.387290167515657e-05,0.0022259218864368793,0.0021541849636536343,1.7833148389899556e-09,1.0750570531852601e-08,3.6261477175240834e-07,2.404691498860748e-13,1.41092756819414e-12
1.8706840127799782e-06,0.11253455769779921,0.0,0.0,0.0,0.0,0.9973193642532195,0.0003754021914516372,8.486799871697351e-05,0.00017946785551501608,5.501322093505649e-05,0.0023179259739704154,0.0022439234833042695,1.8712424476235202e-09,1.141637972992012e-08,3.9252398194798663e-07,2.603036134099597e-13,1.561543126489853e-12
1.9008810319710807e-06,0.11254542260715794,0.0,0.0,0.0,0.0,0.9972196057224255,0.00037818905799813415,8.663653103856574e-05,0.0001848202098878282,5.614519647886728e-05,0.002411813809494786,0.002335517998855692,1.961394870557318e-09,1.210758552602612e-08,4.242496888674031e-07,2.8134270222300214e-13,1.7245561966402796e-12
1.9310780511621832e-06,0.11255649194245616,0.0,0.0,0.0,0.0,0.9971179993358397,0.00038089483675606104,8.839372578504942e-05,0.00019023209622925019,5.7268350434239435e-05,0.0025075697041777143,0.0024289533566112347,2.0537500086701203e-09,1.2824367688494013e-08,4.5785860615242953e-07,3.036306583032003e-13,1.900652853514227e-12
1.9612750703532857e-06,0.1125677638901133,0.0,0.0,0.0,0.0,0.9970145619410851,0.0003835210109291275,9.013891462192133e-05,0.00019570248276952476,5.838222914028558e-05,0.002605177185878758,0.0025242136272184104,2.1482840178237706e-09,1.3566879764466915e-08,4.934177495876835e-07,3.272119240076277e-13,2.0905334791793712e-12
1.9914720895443883e-06,0.11257923655686143,0.0,0.0,0.0,0.0,0.996909311092916,0.00038606906884402136,9.187146285721999e-05,0.00020123033414096825,5.9486402929590334e-05,0.0027046190407218522,0.002621282146627982,2.2449714080200615e-09,1.4335249248076937e-08,5.309943629879095e-07,3.5213109292353475e-13,2.2949117976432096e-12
2.021669108735491e-06,0.112590907974228,0.0,0.0,0.0,0.0,0.9968022650128335,0.0003885405023869502,9.359076908344735e-05,0.0002068146122227007,6.058046587060845e-05,0.0028058773542689657,0.00272014155664881,2.343785142999693e-09,1.5129577818878417e-08,5.706558448761693e-07,3.7843286124392767e-13,2.5145138718442843e-12
2.0518661279265933e-06,0.1126027761029636,0.0,0.0,0.0,0.0,0.9966934425492044,0.00039093680547718526,9.529626476927723e-05,0.00021245427698253483,6.166403547283486e-05,0.002908933552225963,0.0028207738450319393,2.4446967399062887e-09,1.5949941646803942e-08,6.124696761472274e-07,4.061619797964692e-13,2.750077067711977e-12
2.082063147117696e-06,0.11261483883740755,0.0,0.0,0.0,0.0,0.9965828631379364,0.0003932594725802389,9.698741380432702e-05,0.00021814828731319495,6.27367523571561e-05,0.0030137684406161304,0.0029231603850215244,2.5476763686592124e-09,1.6796391759793195e-08,6.565033488988234e-07,4.353632068468578e-13,3.002348990271518e-12
2.1122601663087984e-06,0.11262709400978616,0.0,0.0,0.0,0.0,0.996470546763775,0.0003955099972630491,9.86637120002737e-05,0.0002238956018602107,6.379827989380285e-05,0.0031203622453611695,0.003027281974314537,2.6526929507002518e-09,1.766895447014587e-08,7.028242966013083e-07,4.660812617897386e-13,3.272086396735754e-12
2.142457185499901e-06,0.1126395393944363,0.0,0.0,0.0,0.0,0.9963565139222695,0.0003976898707932924,0.00010032468655158789,0.00022969517983900437,6.48483038103231e-05,0.0032286946512138795,0.0031331188733754347,2.759714256801092e-09,1.8567631855552536e-08,7.514998257639355e-07,4.983607798321234e-13,3.5600540914236956e-12
2.1726542046910034e-06,0.1126521727119503,0.0,0.0,0.0,0.0,0.9962407855824585,0.0003998005807846988,0.00010196989545914042,0.00023554598183886204,6.58865317719878e-05,0.0033387448399909217,0.0032406508430560476,2.8687070036404773e-09,1.9492402290698633e-08,8.025970492439727e-07,5.322462677662507e-13,3.8670238073267704e-12
2.202851223882106e-06,0.11266499163323604,0.0,0.0,0.0,0.0,0.9961233831503165,0.0004018436098900047,0.00010359892691990473,0.00024144697061164762,6.691269293701903e-05,0.0034504915280582976,0.0033498571814750667,2.9796369488820697e-09,2.0443221025320244e-08,8.561828213325622e-07,5.677820609207037e-13,4.193773079122772e-12
2.2330482430732085e-06,0.11267799378348947,0.0,0.0,0.0,0.0,0.996004328433007,0.0004038204345429384,0.00010521139868593104,0.00024739711184329667,6.792653748900139e-05,0.0035639130030264156,0.003460716760115637,3.0924689845060893e-09,2.142002080459408e-08,9.123236747388927e-07,6.050122813704056e-13,4.541084112307318e-12
2.263245262264311e-06,0.11269117674607375,0.0,0.0,0.0,0.0,0.9958836436039724,0.0004057325237504065,0.00010680695739570898,0.00025339537490629726,6.892783614879454e-05,0.0036789871596158,0.003573208059103611,3.2071672281698944e-09,2.2422712527761688e-08,9.710857595818928e-07,6.439807974779141e-13,4.909742652931423e-12
2.2934422814554135e-06,0.11270453806630273,0.0,0.0,0.0,0.0,0.9957613511688966,0.00040758133793581866,0.00010838527788096517,0.000259440733591538,6.99163796682176e-05,0.003795691534658617,0.0036873092016330247,3.3236951123942296e-09,2.345118594093067e-08,1.0325347844864945e-06,6.847311848303793e-13,5.300536862285573e-12
