Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42),C4H6(69)
2.907921743822635e-09,0.11224542468264294,0.0,0.0,0.0,0.0,0.9999995299722305,9.222605254790716e-07,8.213733606609088e-09,5.113589204625098e-10,7.374499967057505e-09,4.280936380729106e-10,5.920309980576516e-10,3.1240577302388544e-19,7.941148765162746e-20,4.341451915719842e-21,2.8527469134310228e-27,6.48688360738897e-32,2.608151071597197e-34,1.1884668880009914e-33,2.884123194291277e-33,1.5840824608245926e-33,1.9475202259109964e-36,1.1238688647436388e-39,6.055228580256658e-38
3.2730163816712576e-09,0.11224543130424242,0.0,0.0,0.0,0.0,0.9999994708048145,1.037979593292843e-06,9.335427294222682e-09,6.47795090570654e-10,8.282163412888419e-09,5.46063839056106e-10,7.487982351256418e-10,4.8451796954583445e-19,1.2523891946815886e-19,7.677478025813127e-21,5.049840395400083e-27,1.4431216903447145e-31,5.802520212744636e-34,2.5336452758277707e-33,7.148199077389804e-33,3.929631364702282e-33,4.953273130416299e-36,2.7984177025741408e-39,1.6671618934413059e-37
3.6381110195198803e-09,0.11224543792754722,0.0,0.0,0.0,0.0,0.999999411603164,1.153682517267856e-06,1.0476161925768515e-08,8.003391822185363e-10,9.18689147171155e-09,6.792458366964826e-10,9.237114736395657e-10,7.155998518501685e-19,1.8844319391945617e-19,1.2801989517997569e-20,8.42720300956065e-27,2.955454187000818e-31,1.1883704079243351e-33,5.003303093089624e-33,1.6143719099612884e-32,8.882744460587584e-33,1.1432299435882349e-35,6.34994115698992e-39,4.141826751389937e-37
4.003205657368503e-09,0.11224544455258562,0.0,0.0,0.0,0.0,0.999999352367338,1.2693692962948268e-06,1.1635625669039909e-08,9.689890658824603e-10,1.008899359990901e-08,8.278935585284091e-10,1.1167150616188212e-09,1.0161191274289367e-18,2.7291442691916525e-19,2.03504097655799e-20,1.3404925978202065e-26,5.654824248338044e-31,2.2738307258152984e-33,9.27975903700397e-33,3.375011141143911e-32,1.8586594860746807e-32,2.4343430254014985e-35,1.333616608659732e-38,9.436959986131196e-37
4.3683002952171255e-09,0.1122454511793855,0.0,0.0,0.0,0.0,0.9999992930973903,1.3850399292662311e-06,1.281351688186142e-08,1.1537426116449552e-09,1.0988769063857057e-08,9.92256819149865e-10,1.3277594243630966e-09,1.396953588952684e-18,3.829251144639269e-19,3.109382048972459e-20,2.0492936321849554e-26,1.0233803102988786e-30,4.1151504322003744e-33,1.6340974598292966e-32,6.629506115357196e-32,3.654171685911307e-32,4.85876509393536e-35,2.631291499084454e-38,2.0082685185774736e-36
4.733394933065748e-09,0.11224545780797422,0.0,0.0,0.0,0.0,0.9999992337933683,1.5006944150762334e-06,1.4009543785057051e-08,1.3545976892596435e-09,1.1886507266886454e-08,1.1725814517725992e-09,1.55680086897402e-09,1.869350344041121e-18,5.231274165060519e-19,4.59512161538778e-20,3.029912442813273e-26,1.7674805465391932e-30,7.107413141361887e-33,2.7548170581797925e-32,1.2359296454650333e-31,6.818486098067242e-32,9.186504414651667e-35,4.92652404056153e-38,4.036013912165534e-36
5.09848957091437e-09,0.11224546443837875,0.0,0.0,0.0,0.0,0.9999991744553138,1.6163327526206228e-06,1.5223424156795754e-08,1.5715521682143592e-09,1.2782488054874343e-08,1.3691094310148588e-09,1.8038014014931087e-09,2.444896793572896e-18,6.985504681747881e-19,6.60013403242621e-20,4.353719438647287e-26,2.93278573370022e-30,1.1793545789494637e-32,4.4739136711209845e-32,2.2030052901742053e-31,1.2164638409123948e-31,1.6580584661438224e-34,8.817365508270924e-38,7.720743559058793e-36
5.828678846611616e-09,0.1122454777047411,0.0,0.0,0.0,0.0,0.9999990556772481,1.8475609785034753e-06,1.7703662397364125e-08,2.0537508071444314e-09,1.4570250789552823e-08,1.8117247605696304e-09,2.351555166875716e-09,3.95335151154509e-18,1.1770434034781325e-18,1.2686590398662985e-19,8.374088999992981e-26,7.31039274073718e-30,2.939791349217891e-32,1.0751696544323193e-31,6.2647090186268755e-31,3.4656778302629714e-31,4.817225353733956e-34,2.526773610764656e-37,2.506194381087052e-35
6.558868122308861e-09,0.11224549097868003,0.0,0.0,0.0,0.0,0.9999989367634206,2.0787245981112525e-06,2.0252153462127436e-08,2.6003214813937434e-09,1.635411639724556e-08,2.3219660563202046e-09,2.970823857336263e-09,6.020941938254304e-18,1.86606931282794e-18,2.259744927440178e-19,1.4923638065257174e-25,1.6357890546381118e-29,6.578278418627157e-32,2.3355238494202708e-31,1.5758022999291983e-30,8.733628524286134e-31,1.2330348152217844e-33,6.399720698167771e-37,7.091509309368981e-35
7.289057398006107e-09,0.11224550426039719,0.0,0.0,0.0,0.0,0.9999988177139797,2.309823602662546e-06,2.286695304089622e-08,3.2112471435398062e-09,1.8136010170532803e-08,2.901642494906154e-09,3.661490372055024e-09,8.750448062642382e-18,2.819142763607612e-18,3.7895200999492217e-19,2.5036765537866348e-25,3.360208752576353e-29,1.3513210203184443e-31,4.681562580640991e-31,3.593836657668204e-30,1.995502898110219e-30,2.8530736925958733e-33,1.468575569826354e-36,1.7966440747369827e-34
8.019246673703352e-09,0.11224551755008826,0.0,0.0,0.0,0.0,0.9999986985289983,2.5408579833963515e-06,2.5546241915221687e-08,3.886510747479142e-09,1.991773230301926e-08,3.5525126922110045e-09,4.423512144174705e-09,1.2248460537249352e-17,4.095536143515402e-18,6.051471587334649e-19,3.999462649471293e-25,6.440744647066062e-29,2.590206247018239e-31,8.790743131552694e-31,7.570962119083343e-30,4.211546759391508e-30,6.084489393226341e-33,3.1110467314723724e-36,4.161915009300535e-34
8.749435949400597e-09,0.1122455308479439,0.0,0.0,0.0,0.0,0.9999985792084809,2.77182773157051e-06,2.8288317900624067e-08,4.6260952499620615e-09,2.170096594555947e-08,4.276287940511671e-09,5.25691632018439e-09,1.662515182030598e-17,5.7601903715781874e-18,9.280086515046082e-19,6.135008402290134e-25,1.165960894592243e-28,4.689075754062019e-31,1.5636818924573273e-30,1.4939874051182906e-29,8.325905362348629e-30,1.2134278240472464e-32,6.170336615269945e-36,8.956729990253281e-34
9.479625225097842e-09,0.11224554415414952,0.0,0.0,0.0,0.0,0.9999984597523653,3.0027328384602815e-06,3.109158832282432e-08,5.429983612000577e-09,2.3487284728615916e-08,5.0746352307988015e-09,6.161795258473158e-09,2.1994085966714264e-17,7.883627518391401e-18,1.3754546132350172e-18,9.095220956944596e-25,2.0117906221246397e-28,8.090777907477774e-31,2.6574108603185964e-30,2.790820175160575e-29,1.55815066468991e-29,2.2878846509398385e-32,1.1580535415802291e-35,1.8123714886762836e-33
9.999999999999999e-09,0.11224555746888622,0.0,0.0,0.0,0.0,0.9999983745382671,3.1672496132035876e-06,3.312587853756661e-08,6.042113834375302e-09,2.4763016440657075e-08,5.689990879270864e-09,6.850365055182535e-09,2.6490154461511775e-17,9.718624083463087e-18,1.788231423314559e-18,1.18264820294891e-24,2.8934649137813785e-28,1.1636660567017723e-30,3.785461383407284e-30,4.232568026365056e-29,2.3661783024845861e-29,3.490671004066003e-32,1.7618309723248304e-35,2.8996789917405055e-33
1.0209814500795087e-08,0.11224555746888622,0.0,0.0,0.0,0.0,0.9999983401605299,3.2335732953570346e-06,3.3954562924198543e-08,6.298158800169543e-09,2.527815985450171e-08,5.949180102167689e-09,7.138302285176661e-09,2.8472051427350936e-17,1.054186512289361e-17,1.9802377627378103e-18,1.3097050329167825e-24,3.332059014315542e-28,1.340058694957866e-30,4.343479773003283e-30,4.9755238472772513e-29,2.782975955881245e-29,4.112771342405231e-32,2.0736177356684668e-35,3.480013635498322e-33
1.0940003776492331e-08,0.11224557079233032,0.0,0.0,0.0,0.0,0.9999982204327947,3.4643490935670328e-06,3.6875847200318196e-08,7.230603787800253e-09,2.707496675963828e-08,6.90150931852248e-09,8.18664770742635e-09,3.617892920965294e-17,1.3816332564039477e-17,2.7803061046397393e-18,1.8391881660685552e-24,5.327403139652919e-28,2.1425445098396926e-30,6.86400401349149e-30,8.520292621936243e-29,4.7743974042947935e-29,7.095566872650592e-32,3.565485244147506e-35,6.386826051837958e-33
1.1670193052189576e-08,0.1122455841246545,0.0,0.0,0.0,0.0,0.9999981005689276,3.695060224410337e-06,3.985413618598987e-08,8.227301556065925e-09,2.887899132741654e-08,7.933173364767974e-09,9.307095095588271e-09,4.5237592655113934e-17,1.7793790035902243e-17,3.819157876033555e-18,2.526788936494486e-24,8.259674157593703e-28,3.321849613348562e-30,1.0532542046122095e-29,1.4087171417615906e-28,7.908274320661696e-29,1.1811379191023367e-31,5.917815292890162e-35,1.1268766316430744e-32
1.240038232788682e-08,0.1122455974660273,0.0,0.0,0.0,0.0,0.9999979805686453,3.925706679219801e-06,4.288820866677285e-08,9.288235094968769e-09,3.069143567567836e-08,9.04568877203485e-09,1.0499957820013292e-08,5.577382012304813e-17,2.2566250416693574e-17,5.146190544278954e-18,3.405235181259513e-24,1.2464359753835148e-27,5.012904902482858e-30,1.5748117697848584e-29,2.2583185844080076e-28,1.2700985652543236e-28,1.9052986454128673e-31,9.521603757796106e-35,1.9204935061398946e-32
1.3130571603584065e-08,0.11224561081661388,0.0,0.0,0.0,0.0,0.9999978604316195,4.15628844934016e-06,4.597692176600021e-08,1.0413387404241732e-08,3.2513423568780983e-08,1.0240540291985941e-08,1.1765595812371342e-08,6.791620991320561e-17,2.8230904057844256e-17,6.817044603975408e-18,4.511393151724523e-24,1.8364390456659425e-27,7.385810769749817e-30,2.3010752530475594e-29,3.522607700040998e-28,1.9847742662529924e-28,2.9890889097602987e-31,1.4903978611729445e-34,3.173961221094147e-32
1.386076087928131e-08,0.11224562417657595,0.0,0.0,0.0,0.0,0.9999977401574773,4.386805526127186e-06,4.911920587086629e-08,1.1602741494173413e-08,3.434600549067135e-08,1.151918293488348e-08,1.3104412529813303e-08,8.179610057227343e-17,3.4890046482924176e-17,8.893942796818585e-18,5.88649249577556e-24,2.6485369741813268e-27,1.0651962744915015e-29,3.2938547462052423e-29,5.362173368773872e-28,3.0267918305266264e-28,4.574448720681239e-31,2.276289257630054e-34,5.103584142326473e-32
1.4590950154978555e-08,0.1122456375460722,0.0,0.0,0.0,0.0,0.9999976197458055,4.617257900946936e-06,5.231405988197388e-08,1.2856280386360473e-08,3.619016339457167e-08,1.2883043877720674e-08,1.4516852112657615e-08,9.754750143181186e-17,4.2651009063238026e-17,1.144602485079383e-17,7.576348267648495e-24,3.7472267006667035e-27,1.5070765521189627e-29,4.6286355070078537e-29,7.985445301884654e-28,4.51581196662319e-28,6.846554767680687e-31,3.400777531796e-34,8.006598749434342e-32
1.53211394306758e-08,0.11224565092525828,0.0,0.0,0.0,0.0,0.9999974991961527,4.84764556517504e-06,5.556054677420612e-08,1.4173987114391718e-08,3.804681514140729e-08,1.433352424728672e-08,1.600339672833582e-08,1.1530703176904749e-16,5.1626092758854594e-17,1.454967768015566e-17,9.631579926490575e-24,5.2107605911282754e-27,2.0956948437079015e-29,6.396607795245424e-29,1.1659118475598076e-27,6.605375338843287e-28,1.0043516437830381e-30,4.980672608917363e-34,1.2284520238899684e-31
1.6051328706373046e-08,0.11224566431428719,0.0,0.0,0.0,0.0,0.9999973785080319,5.077968510196086e-06,5.885778944916667e-08,1.5555844724469775e-08,3.991681864672858e-08,1.5872000786084183e-08,1.7564564089758714e-08,1.3521386419624925e-16,6.193250495800503e-17,1.82888611909138e-17,1.210782741962109e-23,7.133117575644376e-27,2.8688493543327017e-29,8.706862246439613e-29,1.6720092610500408e-27,9.489985060627214e-28,1.446754418778906e-30,7.164084085149981e-34,1.8471425149084507e-31
1.678151798207029e-08,0.1122456777133094,0.0,0.0,0.0,0.0,0.9999972576809236,5.308226727403033e-06,6.220496685596495e-08,1.700183627597644e-08,4.180097575934395e-08,1.749982741042442e-08,1.920090513420572e-08,1.5740967084219124e-16,7.369229938646527e-17,2.2755430001006465e-17,1.506596455553773e-23,9.626129288464453e-27,3.871518710924209e-29,1.16887535984987e-28,2.358904439756086e-27,1.3413193398149488e-27,2.049771592466836e-30,1.0136628052526983e-33,2.7267867257389015e-31
1.7511707257767535e-08,0.11224569112247282,0.0,0.0,0.0,0.0,0.9999971367142761,5.538420208196687e-06,6.560131036096155e-08,1.851194484198656e-08,4.3700035891044166e-08,1.921833666849724e-08,2.091300185114864e-08,1.8203857368076957e-16,8.703231903772631e-17,2.8049451350223e-17,1.8572309849096125e-23,1.2821763953643281e-26,5.1567805602238e-29,1.5494435669138577e-28,3.278575167149842e-27,1.8676772821431012e-27,2.8604470067486574e-30,1.412847016694473e-33,3.958117679122063e-31
1.824189653346478e-08,0.11224570454192327,0.0,0.0,0.0,0.0,0.9999970156075095,5.768548943985238e-06,6.904610035174375e-08,2.0086153509734254e-08,4.5614699412143655e-08,2.1028841104338486e-08,2.270146525020379e-08,2.0924709977427502e-16,1.0208414208047959e-16,3.427951937568104e-17,2.2698834955464512e-23,1.687457066684602e-26,6.786794680193297e-29,2.030157044237537e-28,4.494629039257242e-27,2.5651053521220696e-27,3.9365957162909704e-30,1.9422268640049953e-33,5.6572946606212585e-31
1.8972085809162025e-08,0.11224571797180441,0.0,0.0,0.0,0.0,0.9999968943600162,5.998612926183813e-06,7.253866306177351e-08,2.1724445381035117e-08,4.754562082639301e-08,2.2932634533141374e-08,2.4566933461100447e-08,2.391841404836077e-16,1.1898403070104814e-16,4.1563065901285633e-17,2.752337079129922e-23,2.1964286547457052e-26,8.833851600019681e-29,2.631621395879634e-28,6.084222667037279e-27,3.478651134804802e-27,5.3486384911952766e-30,2.6362082278995788e-33,7.971456334739063e-31
1.970227508485927e-08,0.11224573141225792,0.0,0.0,0.0,0.0,0.9999967729711637,6.228612146214095e-06,7.607836760137813e-08,2.3426803572668185e-08,4.949341173958955e-08,2.493099323366565e-08,2.6510069957089493e-08,2.720009134848137e-16,1.3787288282539633e-16,5.0026667924586465e-17,3.312981146479437e-23,2.829860912303566e-26,1.138148767876707e-28,3.3775881568147566e-28,8.140192711458483e-27,4.6626691803564485e-27,7.181649417421666e-30,3.536331001179086e-33,1.1085169654977303e-30
2.0432464360556514e-08,0.11224574486342367,0.0,0.0,0.0,0.0,0.9999966514402959,6.458546595503968e-06,7.966462318088248e-08,2.519321121672119e-08,5.14586436360823e-08,2.7025177063449242e-08,2.853156189329672e-08,3.0785092737340695e-16,1.5889618664934365e-16,5.9806352008739e-17,3.960831615237227e-23,3.611613628869581e-26,1.452566758489799e-28,4.2952795071375895e-28,1.0773411177713981e-26,6.182255735713687e-27,9.537630616508608e-30,4.692372962311829e-33,1.5227871404339024e-30
2.116265363625376e-08,0.11224575832543976,0.0,0.0,0.0,0.0,0.9999965297667339,6.688416265487202e-06,8.329687651311596e-08,2.702365146090223e-08,5.344185047593643e-08,2.921643050195355e-08,3.0632118552384e-08,3.4688994912368214e-16,1.8220397789746585e-16,7.10478957749902e-17,4.705550905163697e-23,4.5689476188556113e-26,1.8376035120722583e-28,5.415731430089258e-28,1.4115377501694587e-26,8.114834705976422e-27,1.2538028379820003e-29,6.163570475580241e-33,2.0682404791830315e-30
2.1892842911951004e-08,0.1122457717984427,0.0,0.0,0.0,0.0,0.9999964079497787,6.918221147603151e-06,8.69746093839741e-08,2.8918107468820526e-08,5.54435311240736e-08,3.15059836261914e-08,3.281246989074792e-08,3.8927597433418663e-16,2.0795079973051058e-16,8.390712666837695e-17,5.557467752513802e-23,5.73285293502879e-26,2.3057233329350163e-28,6.774155569087515e-28,1.832106007291467e-26,1.0551903916039366e-26,1.632650529194781e-29,8.019963059039735e-33,2.779475917415614e-30
2.262303218764825e-08,0.11224578528256744,0.0,0.0,0.0,0.0,0.9999962859887117,7.147961233296513e-06,9.069733638044414e-08,3.087656242023893e-08,5.746415162197678e-08,3.389505302309227e-08,3.507336517891975e-08,4.351691998215982e-16,2.362956652214444e-16,9.855021816035723e-17,6.527596854354434e-23,7.138394538190012e-26,2.8710294812912276e-28,8.410320037073456e-28,2.3571999944016412e-26,1.3600950914490257e-26,2.1071983194481798e-29,1.0343868995911354e-32,3.6985126671599504e-30
2.3353221463345493e-08,0.1122457987779476,0.0,0.0,0.0,0.0,0.9999961638827967,7.37763651401708e-06,9.446460276586947e-08,3.28989995113005e-08,5.950414731218225e-08,3.638484264271254e-08,3.7415571730049056e-08,4.847319982086845e-16,2.6740202231788835e-16,1.1515398355400492e-16,7.627658353809569e-23,8.825075653897082e-26,3.549410319045171e-28,1.03689494309889e-27,3.007968957668729e-26,1.7387547730869486e-26,2.697197211374711e-29,1.3231499297460858e-32,4.87603951989976e-30
2.4083410739042738e-08,0.11224581228471545,0.0,0.0,0.0,0.0,0.99999604163128,7.607246981219542e-06,9.827598249275873e-08,3.498540195473145e-08,6.156392482525039e-08,3.897654459618542e-08,3.9839873710671847e-08,5.381288944102261e-16,3.014377212053365e-16,1.3390616755678782e-16,8.870097177179563e-23,1.0837219049179551e-25,4.358692663242276e-28,1.2700144306451132e-27,3.808923957300189e-26,2.2057634167028676e-26,3.4256200549166195e-29,1.6794717458244365e-32,6.372820323311957e-30
2.4813600014739983e-08,0.1122458258030019,0.0,0.0,0.0,0.0,0.9999959192333926,7.83679262636329e-06,1.0213107634418256e-07,3.713575298002258e-08,6.364386393817077e-08,4.167133990200951e-08,4.23470710284048e-08,5.955265439812396e-16,3.3857498398403214e-16,1.550057357786609e-16,1.0268102233397684e-22,1.3224366465062573e-25,5.318802442029221e-28,1.5459820371274778e-27,4.7883346443944707e-26,2.777999937579031e-26,4.319056279640723e-29,2.116295257960104e-32,8.261268748715907e-30
2.5543789290437227e-08,0.11224583933293687,0.0,0.0,0.0,0.0,0.9999957966883506,8.06627344091225e-06,1.0602951019549381e-07,3.935003583359087e-08,6.574431931246346e-08,4.447039918399665e-08,4.493797829162222e-08,6.570937131821875e-16,3.7899037657314593e-16,1.786631623043146e-16,1.1835625485697248e-22,1.6041696443524203e-25,6.451932749102032e-28,1.871016765994966e-27,5.97865745726848e-26,3.474897165518155e-26,5.408139926118751e-29,2.6485273574304756e-32,1.0627206056441614e-29
2.6273978566134472e-08,0.11224585287464901,0.0,0.0,0.0,0.0,0.9999956739953565,8.295689416334743e-06,1.0997093338863185e-07,4.162823377892302e-08,6.786562211971459e-08,4.737488332398811e-08,4.761342383648538e-08,7.230012605578689e-16,4.228647827573656e-16,2.0510071548222433e-16,1.3587400904952043e-22,1.9350460790532358e-25,7.782719393835528e-28,2.252012995447374e-27,7.416996563714107e-26,4.31873265631874e-26,6.72801260038603e-29,3.2932632303565624e-32,1.3571816161841107e-29
2.7004167841831717e-08,0.11224586642826603,0.0,0.0,0.0,0.0,0.9999955511535996,8.525040544103333e-06,1.139550172117123e-07,4.397033009670259e-08,7.000808156184273e-08,5.038594407227174e-08,5.037424881695824e-08,7.934221198822479e-16,4.703833802919912e-16,2.3455274206895066e-16,1.5538963313874205e-22,2.3218439920442944e-25,9.33842404574953e-28,2.69659047206833e-27,9.145598886433895e-26,5.334942363615236e-26,8.318823004153435e-29,4.0700283637017817e-32,1.721381290557119e-29
2.8464546393226206e-08,0.11224589357172088,0.0,0.0,0.0,0.0,0.9999953050204974,8.983548222589736e-06,1.2204995342890228e-07,4.8846151058940726e-08,7.43576055114929e-08,5.673236002985853e-08,5.615546088027122e-08,9.485057936382216e-16,5.771152052262939e-16,3.03499685385029e-16,2.0107704785827477e-22,3.2938716947861025e-25,1.3247933671946427e-27,3.8109137545131184e-27,1.367161097588069e-25,8.004136557396266e-26,1.2502259508390997e-28,6.111533289786615e-32,2.716773570902962e-29
2.9778887089481247e-08,0.11224591804280737,0.0,0.0,0.0,0.0,0.9999950829835735,9.395983268787288e-06,1.2947839880444726e-07,5.345275498629325e-08,7.834723312260802e-08,6.282001316648059e-08,6.165922140785963e-08,1.1052934525475113e-15,6.8758186776844215e-16,3.7846966236907436e-16,2.5075746725773885e-22,4.4430324245211005e-25,1.7869882315661085e-27,5.124432175889761e-27,1.9286447440638057e-25,1.1328288821298443e-25,1.7719195039506842e-28,8.655728108926061e-32,4.0151641999827074e-29
3.109322778573629e-08,0.1122459425544114,0.0,0.0,0.0,0.0,0.9999948604515532,9.808208076151153e-06,1.370408146618591e-07,5.8266130418009465e-08,8.240935368502767e-08,6.927052573269164e-08,6.74531944458506e-08,1.279487007840545e-15,8.129297323629355e-16,4.674328900428955e-16,3.097127215130627e-22,5.913855282157305e-25,2.3785570996337854e-27,6.801341186483966e-27,2.6793996129941566e-25,1.578935781242352e-25,2.4728549728706575e-28,1.2072145164630902e-31,5.832364610347426e-29
