Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32)
9.64166852493097e-06,0.1174462836467374,0.0,0.0,0.0,0.0,0.9527475650192329,0.0004409174355247182,0.00020717684577774585,0.0020345545164924387,0.00011286450587428541,0.04565996079737305,0.04498462070460352,4.156498560825231e-08,5.131123276376372e-07,0.00014698308225315635,9.747360508892743e-11,1.3423014609041565e-09,5.398931980215988e-12,1.333735820341835e-11
9.794837348750206e-06,0.11754559808871697,0.0,0.0,0.0,0.0,0.9518498029703065,0.0004408527892914681,0.00020764601692839897,0.002071480278353425,0.00011276185494882086,0.04653303123930423,0.04585109087619406,4.2317910142648845e-08,5.24049837076784e-07,0.00015276278034738046,1.013064846716588e-10,1.3961529497627432e-09,5.615530516809679e-12,1.3872822469404057e-11
9.948006172569443e-06,0.11764465726228841,0.0,0.0,0.0,0.0,0.9509544349199438,0.0004407915094970155,0.00020811064753702951,0.002108369736749511,0.00011265903373837661,0.04740362923114771,0.04671530348745619,4.306750659322361e-08,5.349937510567913e-07,0.00015864193559928912,1.0520532057843393e-10,1.450962784402672e-09,5.83598365989996e-12,1.4417838682466742e-11
9.999999999999997e-06,0.11774346209734024,0.0,0.0,0.0,0.0,0.9506510409736312,0.0004407713978201206,0.0002082673905162705,0.002120883836186387,0.00011262411930930531,0.04769859710424821,0.047008152418002415,4.332120359815324e-08,5.387101981992725e-07,0.00016066013545036717,1.0654371525999143e-10,1.4697852407835405e-09,5.911690322732082e-12,1.460500999442197e-11
1.010117499638868e-05,0.11774346209734024,0.0,0.0,0.0,0.0,0.950061451676969,0.0004407331777305472,0.00020857103737080776,0.0021452232529797525,0.00011255619270600619,0.04827176434466421,0.047577266700481416,4.381377423166167e-08,5.459442425503877e-07,0.00016461989605014607,1.0916968045407306e-10,1.5067261558132537e-09,6.060272066943552e-12,1.497235962387424e-11
1.0254343820207916e-05,0.11784201363505588,0.0,0.0,0.0,0.0,0.94917084308722,0.00044067741351411964,0.00020902744673598488,0.0021820411675963387,0.00011245345864399597,0.04913744713500193,0.0484369896841769,4.45567133651345e-08,5.569014521083955e-07,0.0001706960202399453,1.1319913890578053e-10,1.5634382588919552e-09,6.288376411118705e-12,1.5536338084979497e-11
1.0407512644027152e-05,0.11794031300844197,0.0,0.0,0.0,0.0,0.9482825982052647,0.00044062387176239866,0.0002094801017242478,0.0022188238012749726,0.00011235093796969545,0.05000068896510935,0.04929448243813254,4.5296326042819695e-08,5.678654900518402e-07,0.00017686967666249314,1.1729327714177394e-10,1.6210942879060602e-09,6.520277363067629e-12,1.6109726848668364e-11
1.0560681467846389e-05,0.11803836142563115,0.0,0.0,0.0,0.0,0.9473967054413369,0.0004405722402589634,0.00020992919878563257,0.0022555714557924702,0.00011224871959544329,0.05086150185550107,0.050149755641744016,4.603261605004339e-08,5.78836439224757e-07,0.00018314024326055434,1.214516826364809e-10,1.6796894610195517e-09,6.7559556895467766e-12,1.6692478918736894e-11
1.0713850291665625e-05,0.1181361601555449,0.0,0.0,0.0,0.0,0.9465131526869096,0.00044052223718958866,0.00021037490872053292,0.0022922844150687137,0.00011214687741679507,0.05171989835586947,0.051002820525127314,4.676558785300301e-08,5.898143577232175e-07,0.0001895071069603203,1.256739488218169e-10,1.7392190020964793e-09,6.99539218024263e-12,1.728454731816323e-11
1.0867019115484861e-05,0.11823371051575304,0.0,0.0,0.0,0.0,0.9456319274217835,0.0004404736087561982,0.00021081738016331524,0.0023289629462416046,0.00011204547246598711,0.05257589143559505,0.051853688758903525,4.749524738120224e-08,6.00799280695732e-07,0.0001959696632431962,1.2995967480320955e-10,1.7996781217982512e-09,7.2385675717376265e-12,1.7885884941002498e-11
1.1020187939304098e-05,0.11833101386208084,0.0,0.0,0.0,0.0,0.9447530168052081,0.0004404261268921497,0.0002112567426127725,0.0023656073007508605,0.00011194455477783341,0.0534294943905839,0.05270237236029238,4.8221602308239636e-08,6.117912226674312e-07,0.0002025273157516638,1.3430846509821794e-10,1.861062042448065e-09,7.485462647516186e-12,1.84964447919854e-11
1.1173356763123334e-05,0.11842807157973086,0.0,0.0,0.0,0.0,0.9438764077532318,0.0004403795870929746,0.00021169310906714168,0.0024022177154117315,0.0001118441650024316,0.054280720764194226,0.05354888361329167,4.894466060750989e-08,6.227901801892813e-07,0.0002091794759273002,1.3871992939648154e-10,1.923366002008844e-09,7.736058253972627e-12,1.9116179982865192e-11
1.132652558694257e-05,0.11852488507580355,0.0,0.0,0.0,0.0,0.9430020870041839,0.00044033380636746304,0.00021212657831449255,0.0024387944134636663,0.00011174433579697598,0.05512958428029144,0.05439323500099841,4.966443134765205e-08,6.337961333099275e-07,0.0002159255626799317,1.4319368234031595e-10,1.9865852248339683e-09,7.990335182761612e-12,1.9745043492409013e-11
1.1479694410761807e-05,0.11862145577295119,0.0,0.0,0.0,0.0,0.9421300411739736,0.0004402886213166081,0.000212557236919773,0.0024753376055825023,0.00011164509302612376,0.05597609878671596,0.05523543914836062,5.038092542123012e-08,6.448090472297856e-07,0.00022276500208432985,1.477293433235679e-10,2.05071493288277e-09,8.248274215902938e-12,2.0382988287455545e-11
1.1632863234581044e-05,0.11871778510402622,0.0,0.0,0.0,0.0,0.9412602568026557,0.0004402438863444845,0.00021298516094612324,0.0025118474908482967,0.00011154645679607039,0.05682027820768842,0.05607550877388698,5.109415366139085e-08,6.558288746620845e-07,0.0002296972271017224,1.523265363069339e-10,2.115750373338409e-09,8.509856236875729e-12,2.1029967526389544e-11
1.178603205840028e-05,0.11881387450758979,0.0,0.0,0.0,0.0,0.9403927203934961,0.00044019947199451287,0.00021341041744584772,0.0025483242576638306,0.00011144844234412302,0.057662136503874535,0.05691345664904757,5.1804127528619296e-08,6.668555571048644e-07,0.00023672167732582245,1.569848896495381e-10,2.1816867915614727e-09,8.775062121830234e-12,2.16859343449926e-11
1.1939200882219517e-05,0.11890972542413698,0.0,0.0,0.0,0.0,0.9395274184456216,0.00044015526340982744,0.00021383306574988652,0.002584768084620772,0.00011135106080255258,0.05850168763901434,0.05774929556427119,5.2510860482925017e-08,6.778890258130059e-07,0.00024383779875047064,1.617040359548346e-10,2.248519417027285e-09,9.043872683015672e-12,2.235084175506262e-11
1.2092369706038753e-05,0.11900533929295652,0.0,0.0,0.0,0.0,0.9386643374811761,0.00044011115891797126,0.00021425315858010396,0.0026211791413118762,0.00011125431985372096,0.05933894555216903,0.058583038300587115,5.321436563829242e-08,6.889292037374262e-07,0.0002510450435556589,1.6648361192870905e-10,2.316243506427931e-09,9.316268842156534e-12,2.302464297191808e-11
1.224553852985799e-05,0.11910071754952027,0.0,0.0,0.0,0.0,0.9378034640677978,0.0004400670687283974,0.00021467074300881802,0.0026575575890887544,0.0001111582242912967,0.06017392413475117,0.0594146976060869,5.391465614355359e-08,6.999760067216131e-07,0.00025834286991197226,1.713232582497953e-10,2.3848543356937875e-09,9.59223159836115e-12,2.3707291382856787e-11
1.2398707353677226e-05,0.11919586162332424,0.0,0.0,0.0,0.0,0.9369447848371093,0.0004400229137377732,0.00021508586128590686,0.00269390358176581,0.00011106277649996878,0.06100663721162859,0.06024428617649483,5.461174742498265e-08,7.110293439213871e-07,0.0002657307418017681,1.7622261945088029e-10,2.4543471571138015e-09,9.871741855637696e-12,2.43987401995307e-11
1.2551876177496462e-05,0.11929077293612843,0.0,0.0,0.0,0.0,0.9360882864998163,0.000439978624443727,0.00021549855154906326,0.002730217266271658,0.00011096797686478552,0.06183709852569951,0.06107181663923642,5.5305654407242464e-08,7.220891192271137e-07,0.00027320812885363196,1.8118134380912294e-10,2.5247172407302913e-09,1.0154780589405734e-11,2.5098942740343068e-11
1.2705045001315699e-05,0.11938545290072365,0.0,0.0,0.0,0.0,0.9352339558591263,0.0004399341398567108,0.00021590884849223714,0.0027664987833080517,0.00011087382415449562,0.06266532172418732,0.06189730153921381,5.5996391424682814e-08,7.331552325320221e-07,0.00028077450617527787,1.8619908323524715e-10,2.595959898290659e-09,1.0441328942836475e-11,2.580785270479788e-11
1.2858213825134935e-05,0.11947990291867358,0.0,0.0,0.0,0.0,0.9343817798176124,0.0004398894068117592,0.00021631678375424153,0.002802748267772463,0.00011078031573364347,0.06349132035162201,0.06272075333145403,5.66839751102773e-08,7.442275797024164e-07,0.0002884293542471361,1.9127549320296077e-10,2.668070421984761e-09,1.0731367980425437e-11,2.6525423655680673e-11
1.3011382648954172e-05,0.11957412438256208,0.0,0.0,0.0,0.0,0.9335317453860662,0.0004398443790750116,0.0002167223863921987,0.0028389658493115423,0.00011068744787617219,0.06431510784083505,0.06354218437161456,5.736842140170249e-08,7.553060526344039e-07,0.000296172158777462,1.9641023265287781e-10,2.7410441184372697e-09,1.1024878824733813e-11,2.725160924530319e-11
1.3164551472773408e-05,0.1196681186691998,0.0,0.0,0.0,0.0,0.9326838396908715,0.00043979901653646224,0.00021712568340258662,0.002875151652821656,0.00011059521591053498,0.06513669750533366,0.06436160690805398,5.80497464457162e-08,7.66390543609217e-07,0.00030400241057800426,2.0160296391006234e-10,2.814876316888691e-09,1.1321842689286339e-11,2.7986363349574556e-11
1.3317720296592645e-05,0.11976188714603511,0.0,0.0,0.0,0.0,0.9318380499782905,0.0004397532845261089,0.00021752669990374607,0.0029113057988825047,0.00011050361455588187,0.06595610253508279,0.06517903307707826,5.872796698339507e-08,7.774809397206556e-07,0.00031191960544693187,2.0685335260639066e-10,2.889562381700771e-09,1.1622240928869239e-11,2.872964017675547e-11
1.3470889120411881e-05,0.11985543116705148,0.0,0.0,0.0,0.0,0.9309943636176631,0.00043970715323640816,0.0002179254595538191,0.0029474284041264395,0.00011041263789909333,0.06677333599308057,0.06599447489936545,5.940309980834487e-08,7.88577129919339e-07,0.00031992324407062033,2.1216106761541906e-10,2.965097631045158e-09,1.1926054712487047e-11,2.948139348407204e-11
1.3624057944231118e-05,0.11994875207211705,0.0,0.0,0.0,0.0,0.930152768102943,0.00043966059719110763,0.0002183219846032462,0.0029835195815837616,0.00011032227969262687,0.06758841081397429,0.06680794427807088,6.007516188986134e-08,7.99678998114827e-07,0.0003280128319208541,2.175257809842129e-10,3.041477485247131e-09,1.2233265620018896e-11,3.0241578007672104e-11
1.3777226768050354e-05,0.12004185118849744,0.0,0.0,0.0,0.0,0.9293132510547274,0.0004396135947673077,0.00021871629631256561,0.0030195794409912527,0.0001102325332311052,0.06840133980177056,0.06761945299650222,6.074417037158147e-08,8.107864329553432e-07,0.0003361878791721045,2.229471678784868e-10,3.1186972895662324e-09,1.2543854929421435e-11,3.1010147759629876e-11
1.393039559186959e-05,0.12013472982883498,0.0,0.0,0.0,0.0,0.9284758002204806,0.00043956612774668916,0.0002191084148534098,0.0030556080890890335,0.0001101433917242434,0.06921213562989154,0.06842901271758557,6.141014249618952e-08,8.21899316521926e-07,0.0003444479006067184,2.2842490651973097e-10,3.1967525135845727e-09,1.2857804418691392e-11,3.178705794192862e-11
1.4083564415688827e-05,0.12022738929352887,0.0,0.0,0.0,0.0,0.9276404034756537,0.00043951818092946663,0.00021949835978140195,0.0030916056298727567,0.0001100548480297402,0.07002081083970622,0.06923663498252185,6.207309559191405e-08,8.330175387174856e-07,0.0003527924155452353,2.3395867813899805e-10,3.275638509957807e-09,1.3175095395534253e-11,3.2572262632342223e-11
1.4236733239508063e-05,0.1203198308669253,0.0,0.0,0.0,0.0,0.9268070488395383,0.0004394697421071365,0.00021988614971101588,0.003127572164518758,0.00010996689508158286,0.07082737782456514,0.07004233119546291,6.2733047071262e-08,8.441409812864836e-07,0.0003612209483482563,2.3954816730972584e-10,3.3553508039014766e-09,1.3495709861711926e-11,3.336571756503297e-11
1.43899020633273e-05,0.12041205583126764,0.0,0.0,0.0,0.0,0.9259757244294694,0.00043942080080187825,0.00022027180294727027,0.003163507792486546,0.00010987952566949765,0.07163184887669835,0.0708461126669732,6.339001425177805e-08,8.552695324772731e-07,0.00036973302675028213,2.4519306084279876e-10,3.435884817232794e-09,1.3819629403107905e-11,3.416737747534884e-11
1.4543070887146536e-05,0.1205040654311073,0.0,0.0,0.0,0.0,0.9251464184928759,0.0004393713487214281,0.00022065533719940395,0.0031994126110305126,0.00010979273263705963,0.07243423615437326,0.07164799058338173,6.404401481802438e-08,8.66403077286945e-07,0.00037832818296269636,2.50893048518006e-10,3.5172360779924158e-09,1.4146836032846888e-11,3.4977198119149205e-11
1.4696239710965773e-05,0.12059586091513516,0.0,0.0,0.0,0.0,0.9243191194083528,0.00043932137955466,0.0002210367698082936,0.003235286715329822,0.00010970650873705544,0.07323455168062261,0.07244797600564748,6.469506610888282e-08,8.775415061412641e-07,0.0003870059536759898,2.566478230855165e-10,3.5994000339311917e-09,1.4477311441122483e-11,3.5795134480153625e-11
1.484940853478501e-05,0.12068744351810302,0.0,0.0,0.0,0.0,0.9234938156792415,0.0004392708886285712,0.00022141611760152633,0.0032711301987512252,0.00010962084690957494,0.0740328073500929,0.0732460798753818,6.534318566525797e-08,8.886847039907362e-07,0.0003957658798257647,2.6245708011070216e-10,3.68237228764827e-09,1.4811037940942623e-11,3.6621143029820526e-11
1.5002577358604246e-05,0.12077881446050878,0.0,0.0,0.0,0.0,0.9226704959301875,0.00043921987265513725,0.00022179339726834156,0.0033069431530371963,0.00010953573998112038,0.07482901493227641,0.07404231301805356,6.598839078911366e-08,8.998325646075879e-07,0.0004046075064473367,2.6832051787771366e-10,3.766148308200619e-09,1.514799730819922e-11,3.7455178955550805e-11
1.5155746182423482e-05,0.12086997494849955,0.0,0.0,0.0,0.0,0.9218491489047339,0.0004391683295434689,0.00022216862499532263,0.003342725668442076,0.00010945118110523695,0.07562318607439357,0.07483668614523868,6.663069896593524e-08,9.109849725664186e-07,0.0004135303826073708,2.742378373441462e-10,3.850723776943805e-09,1.5488172172667595e-11,3.829719948483153e-11
1.5308915006242717e-05,0.12096092617609101,0.0,0.0,0.0,0.0,0.92102976346493,0.0004391162582655178,0.00022254181703455352,0.003378477833824314,0.00010936716321072506,0.07641533230124893,0.07562920985495393,6.727012745296214e-08,9.221418272343674e-07,0.0004225340613686533,2.802087421176745e-10,3.936094150215863e-09,1.5831544259085406e-11,3.9147159682130166e-11
1.5462083830061953e-05,0.12105166932385392,0.0,0.0,0.0,0.0,0.9202123285886555,0.0004390636587108718,0.00022291298900733536,0.003414199736754769,0.00010928367976444827,0.07720546501870801,0.07641989463419485,6.790669361366298e-08,9.333030108836644e-07,0.00043161809973554625,2.8623293841988394e-10,4.02225522851599e-09,1.6178096676436932e-11,4.000501792057521e-11
1.561525265388119e-05,0.12114220556142087,0.0,0.0,0.0,0.0,0.9193968333694664,0.0004390105315840685,0.00022328215689541083,0.003449891463587764,0.00010920072376314733,0.07799359551287352,0.07720875085905672,6.854041458235725e-08,9.444684317367946e-07,0.0004407820586130514,2.923101350591185e-10,4.109202404940857e-09,1.6527810895099274e-11,4.0870728657264264e-11
1.5768421477700426e-05,0.12123253604446602,0.0,0.0,0.0,0.0,0.9185832670125484,0.00043895687827002144,0.0002236493357425763,0.0034855530995682943,0.00010911828911411716,0.07877973495557324,0.07799578879860411,6.917130756101425e-08,9.556379655542073e-07,0.00045002550273664816,2.984400433839578e-10,4.19693167644971e-09,1.6880670814240293e-11,4.174425215526133e-11
1.5921590301519663e-05,0.12132266190688266,0.0,0.0,0.0,0.0,0.9177716188416742,0.0004389027007982797,0.00022401454132608563,0.0035211847288187607,0.00010903636890219962,0.07956389439550428,0.07878101860818602,6.979938959771765e-08,9.668115292718764e-07,0.0004593480008497209,3.046223774008736e-10,4.285438389331152e-09,1.7236657715974502e-11,4.262554242335404e-11
1.60747591253389e-05,0.12141258431409456,0.0,0.0,0.0,0.0,0.9169618782749149,0.00043884800162927195,0.0002243777884467636,0.003556786434617432,0.00010895495719722863,0.08034608478502554,0.07956445035271945,7.042467748773816e-08,9.779890054946666e-07,0.0004687491249532018,3.1085685327662653e-10,4.374718474914367e-09,1.7595755235496787e-11,4.351455909591676e-11
1.6227927949158136e-05,0.12150230435967176,0.0,0.0,0.0,0.0,0.9161540348452374,0.00043879278371389144,0.00022473909254888363,0.0035923582992412875,0.00010887404736436917,0.0811263169572699,0.08034609398693694,7.104718828168837e-08,9.89170311521567e-07,0.0004782284509559735,3.171431897695843e-10,4.464767394066e-09,1.795794511576875e-11,4.441125728368426e-11
1.6381096772977372e-05,0.12159182315718534,0.0,0.0,0.0,0.0,0.9153480781925147,0.0004387370503713372,0.00022509846781404132,0.003627900404086002,0.0001087936340609452,0.08190460163629318,0.08112595936305972,7.166693862035239e-08,1.0003553170996733e-06,0.000487785558502993,3.2348110811574614e-10,4.5555813853414465e-09,1.832321222768668e-11,4.531559957879505e-11
1.653426559679661e-05,0.12168114179816773,0.0,0.0,0.0,0.0,0.9145439980680452,0.0004386808052736334,0.0002254559296940276,0.0036634128296556033,0.00010871371059222643,0.0826809494298674,0.08190405622646729,7.228394527118764e-08,1.011543955734114e-06,0.000497420031035109,3.298703320684024e-10,4.64715572437752e-09,1.869153756920132e-11,4.622753931299765e-11
1.6672117538233922e-05,0.12176135835887415,0.0,0.0,0.0,0.0,0.9138219219881782,0.00043862975034951625,0.00022577602126019764,0.00369534870288253,0.00010864219373122593,0.08337801510197605,0.08260283931157787,7.283691895236455e-08,1.021616745720992e-06,0.0005061568615814942,3.3566427325362173e-10,4.730219402865624e-09,1.9025631793320865e-11,4.7054747903995954e-11
1.6809969479671236e-05,0.12184141447645418,0.0,0.0,0.0,0.0,0.9131013503318274,0.0004385782870561054,0.00022609458504516176,0.003727260658217557,0.00010857106509460759,0.08407352800887412,0.08330020469971036,7.338769553538782e-08,1.0316923156524983e-06,0.0005149557239723009,3.414993516715625e-10,4.813892728662256e-09,1.9362178107827573e-11,4.788804856895321e-11
1.694782142110855e-05,0.12192131091193384,0.0,0.0,0.0,0.0,0.9123822758317048,0.0004385264185218124,0.00022641163161229015,0.003759148752831299,0.00010850032049532227,0.0847674956737362,0.08399615929964362,7.393628697000362e-08,1.041770600149282e-06,0.0005238163216618114,3.4737537066401174e-10,4.898172616888621e-09,1.970116410488849e-11,4.8727410747911914e-11
1.7085673362545864e-05,0.12200104844617152,0.0,0.0,0.0,0.0,0.9116646912841815,0.00043847414797681836,0.00022672717132391865,0.0037910130434457073,0.00010842995594258137,0.08545992555421913,0.08469070995913308,7.448270505792859e-08,1.05185152985785e-06,0.000532738360341682,3.532921350565024e-10,4.983056065999147e-09,2.0042577711848908e-11,4.9572804680422286e-11
1.7223525303983178e-05,0.1220806278439956,0.0,0.0,0.0,0.0,0.910948589549062,0.0004384214787416385,0.000227041214562518,0.0038228535863434093,0.00010835996741045334,0.08615082504247115,0.0853838634651297,7.502696154609999e-08,1.061935040875361e-06,0.0005417215479279396,3.592494511496876e-10,5.068540014688401e-09,2.038640661569297e-11,5.042420003376411e-11
1.736137724542049e-05,0.12216004986275117,0.0,0.0,0.0,0.0,0.9102339635479705,0.0004383684142016854,0.00022735377146832874,0.0038546704373917683,0.00010829035110979155,0.08684020146705251,0.08607562654533876,7.556906810811632e-08,1.0720210625812944e-06,0.0005507655945286126,3.652471266978764e-10,5.154621540995375e-09,2.0732639063865737e-11,5.128156781562451e-11
1.7499229186857805e-05,0.12223931525426084,0.0,0.0,0.0,0.0,0.9095208062643375,0.00043831495780260706,0.00022766485228200046,0.0038864636520470073,0.00010822110312833032,0.08752806209260426,0.08676600586823544,7.61090363323994e-08,1.0821095336225298e-06,0.0005598702124308937,3.712849709005187e-10,5.241297593916539e-09,2.1081262784788202e-11,5.214487779526052e-11
1.763708112829512e-05,0.12231842476293195,0.0,0.0,0.0,0.0,0.9088091107414885,0.0004382611130260151,0.0002279744669478606,0.003918233285378891,0.00010815221984322,0.08821441412221108,0.08745500804490947,7.66468777350782e-08,1.0922003834387789e-06,0.0005690351160639016,3.7736279437751223e-10,5.3285653121175265e-09,2.1432266269753582e-11,5.301410156567681e-11
1.7774933069732433e-05,0.12239737912782474,0.0,0.0,0.0,0.0,0.9080988700831112,0.0004382068833936904,0.00022828262559478684,0.003949979392067164,0.00010808369741711527,0.08889926469643752,0.08814263962861532,7.71826037428149e-08,1.1022935547018254e-06,0.0005782600219923532,3.834804091650037e-10,5.416421630473252e-09,2.178563719038505e-11,5.38892087639049e-11
1.7912785011169747e-05,0.12247617908034439,0.0,0.0,0.0,0.0,0.9073900774508527,0.00043815227244019245,0.00022858933794603586,0.00398170202643025,0.00010801553241277935,0.08958262089639048,0.08882890711709063,7.771622571391124e-08,1.112388975652157e-06,0.0005875446488729586,3.8963762868647446e-10,5.504863763638704e-09,2.214136434361474e-11,5.477017171656471e-11
1.805063695260706e-05,0.12255482534725186,0.0,0.0,0.0,0.0,0.9066827260654665,0.00043809728372679437,0.00022889461404108463,0.004013401242412505,0.00010794772103731665,0.09026448974181511,0.08951381695145143,7.82477549116173e-08,1.1224865940100417e-06,0.000596888717456823,3.958342677543301e-10,5.593888613601202e-09,2.2499435268788753e-11,5.565695974817468e-11
1.8188488894044375e-05,0.12263331864717235,0.0,0.0,0.0,0.0,0.9059768092035883,0.00043804192080648636,0.00022919846334373397,0.004045077093621162,0.00010788026007195322,0.09094487819530414,0.09019737551930222,7.877720253705033e-08,1.1325863349336939e-06,0.0006062919505351398,4.020701425338903e-10,5.683493504080791e-09,2.2859839201512713e-11,5.654954623685647e-11
1.832634083548169e-05,0.12271165969508566,0.0,0.0,0.0,0.0,0.9052723201999988,0.0004379861872521594,0.00022950089585112475,0.0040767296332997,0.00010781314571185081,0.09162379315885812,0.09087958915255485,7.930457968815188e-08,1.1426881534321543e-06,0.0006157540729563078,4.0834507055473446e-10,5.7736752639437935e-09,2.3222563387032078e-11,5.744789980817744e-11
1.8464192776919002e-05,0.12278984919694146,0.0,0.0,0.0,0.0,0.9045692524430492,0.0004379300866075858,0.00022980192070661177,0.0041083589143793816,0.00010774637501344206,0.09230124147998092,0.09156046413184175,7.982989741146823e-08,1.1527919685959418e-06,0.0006252748115542083,4.1465887066314535e-10,5.864431377012528e-09,2.3587597704903716e-11,5.835199538240603e-11
1.8602044718356316e-05,0.12286788785656248,0.0,0.0,0.0,0.0,0.903867599378756,0.00043787362243765705,0.00023010154794581537,0.004139964989430722,0.00010767994406882557,0.09297722994571588,0.09224000668256545,8.035316663709731e-08,1.162897746603937e-06,0.0006348538951894716,4.2101136304946594e-10,5.955758529930651e-09,2.3954928828337244e-11,5.926180022227133e-11
1.873989665979363e-05,0.12294577636715251,0.0,0.0,0.0,0.0,0.9031673545039278,0.00043781679825417207,0.00023039978628507392,0.004171547910740792,0.00010761385031470127,0.09365176529193404,0.09291822298153125,8.087439826192439e-08,1.173005395253484e-06,0.0006444910546478723,4.2740236918073127e-10,6.047654457156236e-09,2.4324547644977327e-11,6.017729166036602e-11
1.8877748601230944e-05,0.12302351541577504,0.0,0.0,0.0,0.0,0.9024685113720909,0.0004377596175855799,0.00023069664573363967,0.0042031077302440165,0.00010754808979879466,0.0943248541946134,0.09359511915123697,8.1393603054451e-08,1.1831148886307852e-06,0.0006541860227010478,4.3383171184092024e-10,6.140115765931794e-09,2.4696440508676278e-11,6.109843619821033e-11
1.9001815348524526e-05,0.12309335334438816,0.0,0.0,0.0,0.0,0.901840745755443,0.0004377078530867893,0.00023096264767753677,0.0042314918584431096,0.00010748918788611525,0.09492940297530106,0.0942032020156339,8.185916328656684e-08,1.1922149504302654e-06,0.0006629607009121409,4.396507524790635e-10,6.223812206917036e-09,2.503307979632428e-11,6.193227840400871e-11
1.912588209581811e-05,0.12316307126641932,0.0,0.0,0.0,0.0,0.9012141057456348,0.00043765580520327933,0.00023122754659319624,0.0042598573534296386,0.00010743055134018487,0.09553279029257586,0.09481022488669097,8.232309822778609e-08,1.2013164039637432e-06,0.0006717817971181202,4.455005758201753e-10,6.307962522025291e-09,2.5371544631889165e-11,6.277065899519831e-11
1.924994884311169e-05,0.12323266966292216,0.0,0.0,0.0,0.0,0.9005885867501171,0.0004376034764483672,0.00023149134916183566,0.004288204252442132,0.00010737217784658151,0.09613502090333587,0.09541619212538077,8.278541557775489e-08,1.2104192101823451e-06,0.0006806491204451341,4.513810552837403e-10,6.392564642132497e-09,2.5711826693053824e-11,6.36135574404578e-11
1.9374015590405273e-05,0.12330214902899186,0.0,0.0,0.0,0.0,0.8999641842099524,0.0004375508693183976,0.0002317540619663618,0.004316532592522705,0.00010731406516774546,0.09673609952983894,0.09602110806051282,8.324612298727351e-08,1.21952332879442e-06,0.0006895624812535346,4.5729206510772185e-10,6.477616528758129e-09,2.6053917780748644e-11,6.446095350723054e-11
1.9622149084992435e-05,0.12344075258917386,0.0,0.0,0.0,0.0,0.8987187104805976,0.0004374448298140153,0.0002322762443310945,0.004373133742763397,0.0001071986134318527,0.09793481949132263,0.09722780312419976,8.416273830157498e-08,1.2377353454093888e-06,0.0007075265648534932,4.692051781588122e-10,6.649061513270677e-09,2.6743494503434296e-11,6.616915820789362e-11
1.9870282579579596e-05,0.12357888580857664,0.0,0.0,0.0,0.0,0.8974776487295103,0.00043733770630625886,0.00023279414522450032,0.004429661096739154,0.00010708417889071975,0.09912898729114987,0.09843034409263102,8.507300439693577e-08,1.2559521339718348e-06,0.0007256725544792954,4.812389245798564e-10,6.822281462713909e-09,2.7440210393933483e-11,6.78951140780051e-11
2.0118416074166758e-05,0.12371655244765897,0.0,0.0,0.0,0.0,0.896240963630719,0.0004372295180876495,0.00023330781537982622,0.00448611494412894,0.00010697074470831463,0.1003186395252187,0.09962876450042042,8.597698071426859e-08,1.2741733825416583e-06,0.0007439989752416567,4.933923262785564e-10,6.997260493144577e-09,2.814400156471005e-11,6.963866335829568e-11
2.036654956875392e-05,0.12385375620206099,0.0,0.0,0.0,0.0,0.8950086203710658,0.0004371202840994067,0.00023381730469015423,0.0045424955716454095,0.00010685829446542959,0.10150381226010513,0.10082309739172726,8.687472589874444e-08,1.2923987854906837e-06,0.0007625043712530754,5.056644177638987e-10,7.173982860192111e-09,2.8854804689609284e-11,7.139964965655037e-11
2.061468306334108e-05,0.12399050075794177,0.0,0.0,0.0,0.0,0.8937805846368478,0.0004370100229250739,0.00023432266221927296,0.004598803263112786,0.0001067468121422726,0.10268454104681539,0.10201337533310184,8.776629781274822e-08,1.3106280433212362e-06,0.000781187305187193,5.180542458539382e-10,7.352432958619652e-09,2.957255700209269e-11,7.317791794266714e-11
2.1110950052515404e-05,0.12426262668345192,0.0,0.0,0.0,0.0,0.8913373007496073,0.0004367864916338617,0.00023532117423326305,0.004711200960118549,0.00010652668907235579,0.10503280664699609,0.10438189447191223,8.953114960077898e-08,1.347096952596158e-06,0.0008190801218886399,5.431833550717814e-10,7.714454617297265e-09,3.102866089342785e-11,7.678568707937807e-11
2.1607217041689727e-05,0.12453295872824247,0.0,0.0,0.0,0.0,0.8889108469290435,0.0004365590657228477,0.00023630372783437555,0.004823310250870892,0.00010631025477267787,0.10736371095742099,0.10673457339617828,9.127198390716357e-08,1.383577828093478e-06,0.000857666280475658,5.687722630642592e-10,8.083203387551827e-09,3.2511822208613094e-11,8.046075755478782e-11
2.210348403086405e-05,0.12480152419336406,0.0,0.0,0.0,0.0,0.8865009654067296,0.0004363278810708042,0.0002372706870157013,0.004935133308777765,0.00010609739395770372,0.109677521101584,0.10907165663533093,9.298923690804077e-08,1.4200684748701162e-06,0.0008969349090364616,5.948137599796349e-10,8.458559343653486e-09,3.4021558588872874e-11,8.420193728421975e-11
