Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11)
3.2651264286000864e-06,0.11321282353762202,0.0,0.0,0.0,0.0,0.9911172128791453,0.0004418602571522273,0.00014901536384280523,0.00047277314123441697,9.43688471250795e-05,0.00827645505781831,0.008067391745559965
3.3093014046506215e-06,0.11323885194299821,0.0,0.0,0.0,0.0,0.9908798462785259,0.0004425643204577795,0.00015041206080617595,0.0004831232276013488,9.515933065554497e-05,0.008506897886638054,0.008292962637912694
3.3534763807011565e-06,0.11326507255975732,0.0,0.0,0.0,0.0,0.9906407537098896,0.0004432191557394624,0.0001517727571637686,0.0004935111349243558,9.592454140165971e-05,0.00873910838761447,0.008520276928033348
3.3976513567516916e-06,0.11329147851489028,0.0,0.0,0.0,0.0,0.9903999972701574,0.00044382722638700776,0.00015309809169422513,0.0005039349886058985,9.666497337591518e-05,0.00897302353065163,0.008749272595507835
3.4418263328022266e-06,0.11331806307900437,0.0,0.0,0.0,0.0,0.9901576377417783,0.00044439090415552206,0.00015438871953655592,0.0005143929774827628,9.738113041128857e-05,0.009208581597865495,0.008979888903686745
3.4860013088527617e-06,0.11334481966842852,0.0,0.0,0.0,0.0,0.9899137345747717,0.00044491247083348467,0.00015564530959071235,0.0005248833529822145,9.807352431799686e-05,0.009445722203729249,0.009212066419874498
3.5301762849032967e-06,0.11337174184683656,0.0,0.0,0.0,0.0,0.9896683458730912,0.00044539412002029746,0.00015686854208121678,0.0005354044281837116,9.874267316122872e-05,0.009684386310725187,0.009445747031093325
3.5743512609538318e-06,0.1133988233264216,0.0,0.0,0.0,0.0,0.9894215283850124,0.0004458379589984979,0.00015805910627926143,0.0005459545767963596,9.938909965626026e-05,0.009924516240810465,0.009680873955723784
3.618526237004367e-06,0.11342605796865282,0.0,0.0,0.0,0.0,0.989173337497253,0.00044624601068662256,0.00015921769837830982,0.0005565322320618328,0.00010001332967708367,0.010166055682994085,0.009917391751313781
3.662701213054902e-06,0.113453439784647,0.0,0.0,0.0,0.0,0.9889238272325436,0.0004466202156595957,0.00016034501951792335,0.0005671358855920217,0.00010061589087445675,0.010408949697312087,0.01015524631883781
3.7510511651559724e-06,0.11350862172923891,0.0,0.0,0.0,0.0,0.9884210578580523,0.000447274448657133,0.00016250866770363995,0.0005884154382587943,0.00010175811896068475,0.010898588530785463,0.010634756086027543
3.830566122046936e-06,0.11355873179089054,0.0,0.0,0.0,0.0,0.9879645672708427,0.00044776535878362974,0.00016435607770479992,0.0006076419685616912,0.0001027173036870207,0.01134337298777931,0.011070371390507351
3.9100810789378995e-06,0.11360923237609818,0.0,0.0,0.0,0.0,0.9875045800979323,0.00044817324522010947,0.00016611312047075565,0.0006269318091477839,0.00010361444416623823,0.011791754254412517,0.011509537687990878
3.989596035828863e-06,0.11366009387091117,0.0,0.0,0.0,0.0,0.987041362800696,0.00044850672914463583,0.00016778385270790775,0.0006462781037331402,0.0001044525360096008,0.01224346093015684,0.011951987536639421
4.069110992719827e-06,0.11371128821799834,0.0,0.0,0.0,0.0,0.9865751682491409,0.00044877373978946067,0.00016937227054568277,0.0006656745022704,0.00010523451635555258,0.012698235359282875,0.012397466985242737
4.148625949610791e-06,0.11376278877461411,0.0,0.0,0.0,0.0,0.9861062360570481,0.0004489815554227289,0.00017088229238277548,0.0006851151343211105,0.00010596325249468869,0.013155833305696777,0.012845735258480265
4.2281409065017545e-06,0.11381457034698798,0.0,0.0,0.0,0.0,0.9856347929592475,0.00044913684360955585,0.00017231774477174185,0.000704594582494945,0.00010664153274777898,0.013616023582928013,0.01329656439769252
4.307655863392718e-06,0.1138666091031674,0.0,0.0,0.0,0.0,0.9851610532215741,0.00044924570048249674,0.00017368235099525693,0.0007241078561942414,0.00010727205923637205,0.014078587649091794,0.013749738866874113
4.387170820283682e-06,0.11391888254620297,0.0,0.0,0.0,0.0,0.9846852190774069,0.0004493136888415687,0.00017497972213322664,0.0007436503658192574,0.00010785744240762424,0.014543319173128925,0.014205055130082092
4.466685777174646e-06,0.11397136945689032,0.0,0.0,0.0,0.0,0.9842074811820936,0.0004493458748733337,0.00017621335022838992,0.000763217897629492,0.00010840019708015639,0.015010023581426158,0.014662321209185527
4.54620073406561e-06,0.11402404984625138,0.0,0.0,0.0,0.0,0.9837280190784963,0.00044934686334476644,0.00017738660329869965,0.0007828065894017271,0.0001089027397882032,0.01547851759183133,0.015121356228885713
4.625715690956573e-06,0.11407690490227874,0.0,0.0,0.0,0.0,0.983247001668272,0.0004493208311812193,0.00017850272196072155,0.0008024129069850063,0.0001093673872210064,0.015948628740683837,0.015581989954561188
4.705230647847537e-06,0.11412991693884189,0.0,0.0,0.0,0.0,0.9827645876849281,0.0004492715593860766,0.00017956481743725184,0.0008220336218130086,0.00010979635563872498,0.016420194907034637,0.016044062327027393
4.784745604738501e-06,0.11418306934386938,0.0,0.0,0.0,0.0,0.9822809261651189,0.0004492024632801914,0.0001805758707635368,0.0008416657894185368,0.0001101917611204428,0.016893063837767692,0.016507422997879963
4.864260561629465e-06,0.11423634652839229,0.0,0.0,0.0,0.0,0.9817961569148986,0.00044911662105315254,0.00018153873303280971,0.0008613067289835318,0.00011055562049500148,0.017367092677049712,0.016971930868826847
4.943775518520428e-06,0.11428973387615547,0.0,0.0,0.0,0.0,0.9813104109681022,0.0004490168006344561,0.00018245612650196868,0.0008809540039446735,0.00011088985284744177,0.017842147503105792,0.017437453637960718
5.023290475411392e-06,0.11434321769430872,0.0,0.0,0.0,0.0,0.9808238110346306,0.00044890548491132863,0.00018333064640614104,0.0009006054036584873,0.00011119628150322547,0.018318102874677715,0.01790386735529994
5.102805432302356e-06,0.11439678516534198,0.0,0.0,0.0,0.0,0.9803364719369546,0.0004487848953353132,0.00018416476337080643,0.0009202589261162422,0.00011147663638735385,0.018794841388948342,0.01837105598938195
5.18232038919332e-06,0.11445042430047413,0.0,0.0,0.0,0.0,0.9798485010335406,0.0004486570139697838,0.00018496082631034018,0.0009399127616894305,0.0001117325566835662,0.01927225325231892,0.018838911006287595
5.2618353460842834e-06,0.11450412389456063,0.0,0.0,0.0,0.0,0.9793599986281927,0.0004485236040364173,0.00018572106570869222,0.0009595652778805303,0.00011196559373272058,0.019750235865139663,0.019307330962187383
5.341350302975247e-06,0.11455787348258882,0.0,0.0,0.0,0.0,0.978871058364515,0.00044838622902264124,0.00018644759720248133,0.000979215005049176,0.00011217721410390069,0.02022869342124612,0.01977622111027082
5.420865259866211e-06,0.11461166329784263,0.0,0.0,0.0,0.0,0.9783817676049517,0.0004482462704157734,0.00018714242539380742,0.0009988606230794711,0.00011236880278409741,0.020707536522906498,0.020245493022671614
5.500380216757175e-06,0.11466548423177661,0.0,0.0,0.0,0.0,0.9778922077940939,0.00044810494413254705,0.00018780744782390728,0.0010185009489503051,0.00011254166644719168,0.021186681811540358,0.020715064227753568
5.5798951736481385e-06,0.11471932779561744,0.0,0.0,0.0,0.0,0.9774024548061335,0.0004479633157140323,0.00018844445905443985,0.0010381349251680973,0.00011269703676366134,0.021666051614370636,0.021184857862931974
5.659410130539102e-06,0.11477318608370234,0.0,0.0,0.0,0.0,0.9769125792764727,0.00044782231435580995,0.00018905515481228342,0.0010577616090201782,0.00011283607371712014,0.022145573607026826,0.02165480234306432
5.738925087430066e-06,0.1148270517385364,0.0,0.0,0.0,0.0,0.9764226469176204,0.00044768274584233296,0.0001896411361561975,0.001077380162606527,0.00011295986890311766,0.022625180491998714,0.022124831044321995
5.81844004432103e-06,0.11488091791753859,0.0,0.0,0.0,0.0,0.9759327188196035,0.0004475453044530016,0.000190203913631327,0.0010969898436074988,0.00011306944878856403,0.02310480969273464,0.02259488200335227
5.8979550012119935e-06,0.11493477826145203,0.0,0.0,0.0,0.0,0.9754428517351981,0.00044741058390568257,0.00019074491138489747,0.0011165899967455456,0.00011316577791239838,0.02358440306309119,0.023064897631454664
5.977469958102957e-06,0.11498862686438069,0.0,0.0,0.0,0.0,0.9749530983503616,0.00044727908740132644,0.0001912654712197215,0.0011361800458995373,0.00011324976201337585,0.02406390661176812,0.023534824443421518
6.056984914993921e-06,0.11504245824540286,0.0,0.0,0.0,0.0,0.9744635075402964,0.0004471512368308772,0.0001917668565662328,0.0011557594868313117,0.0001133222510740553,0.024543270241305877,0.02400461280063631
6.136499871884885e-06,0.11509626732171395,0.0,0.0,0.0,0.0,0.9739741246116143,0.00044702738120294374,0.00019225025635840603,0.0011753278804853902,0.00011338404227165128,0.025022447501182897,0.024474216667983578
6.216014828775849e-06,0.11515004938324443,0.0,0.0,0.0,0.0,0.9734849915310911,0.00044690780434787197,0.00019271678880174845,0.0011948848468242535,0.00011343588282895373,0.025501395354520732,0.024943593384095
6.295529785666812e-06,0.11520380006869718,0.0,0.0,0.0,0.0,0.9729961471415359,0.00044679273195100155,0.000193167505023951,0.0012144300591631265,0.00011347847276077774,0.02598007395788255,0.025412703444432572
6.375044742557776e-06,0.11525751534294615,0.0,0.0,0.0,0.0,0.9725076273652953,0.00044668233796502544,0.00019360339260147803,0.0012339632389698491,0.00011351246751273707,0.02645844645363559,0.025881510296695033
6.45455969944874e-06,0.1153111914757406,0.0,0.0,0.0,0.0,0.9720194653959283,0.0004465767504484988,0.0001940253789574671,0.0012534841510970765,0.00011353848049047278,0.026936478774340904,0.026349980148025864
6.534074656339704e-06,0.11536482502165558,0.0,0.0,0.0,0.0,0.9715316918785947,0.0004464760568747156,0.0001944343346278869,0.001272992599415799,0.00011355708547876957,0.027414139458631893,0.026818081783498548
6.613589613230667e-06,0.11541841280123025,0.0,0.0,0.0,0.0,0.9710443350796728,0.0004463803089524046,0.00019483107639438612,0.0012924884228208528,0.00011356881895091719,0.02789139947804582,0.02728578639535712
6.693104570121631e-06,0.11547195188323806,0.0,0.0,0.0,0.0,0.9705574210461477,0.00044628952699701346,0.0001952163702835434,0.0013119714915808148,0.00011357418226940761,0.028368232074279656,0.02775306742249631
6.772619527012595e-06,0.11552543956803134,0.0,0.0,0.0,0.0,0.9700709737552682,0.00044620370388877924,0.00019559093443322748,0.001331441704006305,0.00011357364377973577,0.02884461260635078,0.028219900399674373
6.852134483903559e-06,0.11557887337190709,0.0,0.0,0.0,0.0,0.9695850152549851,0.0004461228086513118,0.000195955441827608,0.0013508989834123564,0.0001135676407996107,0.029320518407155185,0.028686262815963013
7.011164397685485e-06,0.1156855703979534,0.0,0.0,0.0,0.0,0.9686146439325876,0.0004459755768677816,0.0001966567676823546,0.0013897745457245477,0.00011354084651583436,0.030270824238433674,0.029617494926154658
7.15429132008922e-06,0.11578139245406688,0.0,0.0,0.0,0.0,0.9677431675655561,0.0004458592297400664,0.00019725948304499802,0.0014247179711041355,0.00011350185958779802,0.031124284350976524,0.03045380417715306
7.297418242492954e-06,0.11587700969025488,0.0,0.0,0.0,0.0,0.9668735426589788,0.0004457575860914361,0.00019783827917274244,0.0014596191766290158,0.00011345073992527881,0.031975930680487895,0.03128831486179712
7.440545164896689e-06,0.11597241378187219,0.0,0.0,0.0,0.0,0.9660058435794546,0.00044566996066315123,0.00019839576310910084,0.0014944783079975797,0.00011338914255945001,0.03282568652310566,0.0321209506793817
7.583672087300423e-06,0.11606759755631608,0.0,0.0,0.0,0.0,0.9651401329513528,0.00044559560249446086,0.00019893424375151618,0.001529295610442952,0.00011331852261032039,0.03367348719842668,0.032951647253775807
7.726799009704158e-06,0.11616255512744596,0.0,0.0,0.0,0.0,0.9642764631264756,0.00044553372048373503,0.00019945576406688015,0.0015640714047812406,0.00011324015798275416,0.034519278546824704,0.033780350647476136
7.869925932107892e-06,0.1162572815369207,0.0,0.0,0.0,0.0,0.9634148774808798,0.00044548350387073104,0.00019996213018806688,0.0015988060676494944,0.00011315516959948276,0.035363015603171774,0.03460701604964132
8.013052854511626e-06,0.11635177274965156,0.0,0.0,0.0,0.0,0.9625554115604338,0.0004454441384905775,0.00020045493759024625,0.0016335000152670873,0.00011306453953838825,0.03620466142509676,0.03543160661648915
8.15617977691536e-06,0.1164460254818154,0.0,0.0,0.0,0.0,0.9616980940859975,0.00044541481929925993,0.00020093559449506801,0.0016681536903375522,0.00011296912721503937,0.03704418606468874,0.03625409245315998
8.299306699319095e-06,0.11654003712529988,0.0,0.0,0.0,0.0,0.9608429478377558,0.0004453947599674574,0.00020140534289365435,0.001702767551470418,0.00011286968375079941,0.03788156566363128,0.0370744497174675
8.44243362172283e-06,0.11663380565028836,0.0,0.0,0.0,0.0,0.9599899904334326,0.0004453832001172227,0.0002018652773713699,0.0017373420646724265,0.00011276686476209098,0.038716781656800855,0.037892659830769296
8.585560544126564e-06,0.11672732953398521,0.0,0.0,0.0,0.0,0.9591392350131659,0.00044537941063845155,0.00020231636191159303,0.0017718776965573362,0.00011266124177661187,0.039549820071324175,0.038708708783113006
8.728687466530299e-06,0.11682060769083995,0.0,0.0,0.0,0.0,0.958290690840624,0.000445382697384516,0.00020275944493062582,0.0018063749090296247,0.00011255331233284794,0.04038067091123795,0.03952258652302203
8.871814388934033e-06,0.11691363941430932,0.0,0.0,0.0,0.0,0.9574443638294641,0.0004453924035261972,0.00020319527268365884,0.001840834155213238,0.00011244350892094589,0.04120932761848225,0.040334286422756986
9.014941311337767e-06,0.11700642432444956,0.0,0.0,0.0,0.0,0.9566002570040065,0.0004454079108332381,0.000203624501168541,0.0018752558764045264,0.00011233220692425832,0.04203578660120574,0.04114380481012562
9.158068233741502e-06,0.11709896232275807,0.0,0.0,0.0,0.0,0.9557583709022472,0.00044542864012133906,0.0002040477067302914,0.0019096404998529346,0.0001122197316272628,0.042860046821035114,0.041951140558660185
9.301195156145236e-06,0.11719125355260138,0.0,0.0,0.0,0.0,0.9549187039281745,0.00044545405104992424,0.00020446539549477216,0.001943988437213266,0.00011210636440063268,0.04368210943219888,0.04275629472913933
9.44432207854897e-06,0.11728329836468192,0.0,0.0,0.0,0.0,0.9540812526594404,0.00044548364141299286,0.00020487801172782043,0.0019783000835462993,0.00011199234817818879,0.04450197746635193,0.04355927025635361
9.587449000952705e-06,0.11737509728670856,0.0,0.0,0.0,0.0,0.9532460121156061,0.0004455169460381357,0.0002052859452541113,0.0020125758167665224,0.0001118778922796761,0.045319655557737135,0.04436007167584111
9.73057592335644e-06,0.11746665099708477,0.0,0.0,0.0,0.0,0.9524129759916593,0.0004455535353940902,0.00020568953803397642,0.002046815997448039,0.00011176317665325528,0.046135149703885256,0.045158704885851615
9.873702845760174e-06,0.11755796030197854,0.0,0.0,0.0,0.0,0.9515821368611279,0.0004455930139944176,0.00020608908997665139,0.0020810209689100492,0.0001116483556165856,0.046948467057442954,0.04595517694016797
9.999999999999997e-06,0.11764902611535914,0.0,0.0,0.0,0.0,0.9508508110628303,0.00044562995953619823,0.0002064385146662818,0.00211117492201488,0.00011154705419427959,0.047664347981727646,0.04665620625095622
1.0016829768163908e-05,0.11764902611535914,0.0,0.0,0.0,0.0,0.9507534863525822,0.0004456350186677283,0.00020648486408278105,0.002115191057517235,0.00011153356114493464,0.047759615745242345,0.04674949586795267
1.0159956690567643e-05,0.11773984944173418,0.0,0.0,0.0,0.0,0.9499270153028024,0.0004456792167484157,0.00020687709099031053,0.002149326573143686,0.00011141890575781849,0.04856860471126097,0.04754167051730539
1.0303083612971377e-05,0.11783043136113905,0.0,0.0,0.0,0.0,0.9491027138895098,0.0004457253042301747,0.00020726597298473655,0.002183427809758616,0.00011130448505508895,0.049375443580510804,0.04833171041959634
1.0446210535375112e-05,0.1179207730161059,0.0,0.0,0.0,0.0,0.9482805717462083,0.0004457730039161341,0.00020765168753567024,0.002217495046099376,0.00011119037994055255,0.050180142541248106,0.049119625671995994
1.0589337457778846e-05,0.11801087560043495,0.0,0.0,0.0,0.0,0.9474605780613883,0.00044582206359287225,0.00020803439041320449,0.0022515285464030288,0.00011107665856939259,0.05098271224320033,0.049905426835920745
1.073246438018258e-05,0.11810074034948749,0.0,0.0,0.0,0.0,0.9466427216640946,0.0004458722542496731,0.00020841421843059775,0.0022855285611728562,0.00011096337805321703,0.05178316370976334,0.05068912484936563
1.0875591302586315e-05,0.1181903685318148,0.0,0.0,0.0,0.0,0.9458269910976063,0.0004459233683586366,0.00020879129185626805,0.0023194953279611985,0.00011085058595121036,0.05258150826237727,0.05147073095134922
1.101871822499005e-05,0.11827976144196883,0.0,0.0,0.0,0.0,0.9450133746827585,0.000445975218226542,0.0002091657165331433,0.002353429072154147,0.00011073832157278587,0.05337775745551769,0.052250256616920815
1.1161845147393784e-05,0.11836892039432093,0.0,0.0,0.0,0.0,0.9442018605722448,0.0004460276344259191,0.00020953758573897193,0.0023873300077468414,0.00011062661711450463,0.05417192302092971,0.05302771350136855
1.1304972069797518e-05,0.11845784671776596,0.0,0.0,0.0,0.0,0.943392436797077,0.00044608046431016785,0.00020990698181763248,0.002421198338100573,0.0001105154986513505,0.05496401681989995,0.05380311339243282
1.1448098992201253e-05,0.11854654175119986,0.0,0.0,0.0,0.0,0.9425850913062385,0.0004461335706154203,0.00021027397760827376,0.0024550342566750376,0.00011040498700008216,0.05575405080250794,0.054576468169474535
1.1734352837008722e-05,0.11872324333311303,0.0,0.0,0.0,0.0,0.9409765867477999,0.0004462401327868642,0.00021100101908944953,0.002522609586917846,0.00011018584529939434,0.05732798737325803,0.056117090166694146
1.1991981297335444e-05,0.11888149725674858,0.0,0.0,0.0,0.0,0.9395359188883048,0.00044633587761600847,0.00021164772445832235,0.0025833182979859985,0.00010999081874461418,0.05873760629943564,0.057496775603299514
1.2249609757662166e-05,0.11903902270929172,0.0,0.0,0.0,0.0,0.9381017965732131,0.00044643095703163644,0.00021228746804966619,0.0026439246216029876,0.00010979791142160631,0.06014073816941966,0.058870020636932203
1.2507238217988888e-05,0.11919582752286503,0.0,0.0,0.0,0.0,0.9366741499738491,0.0004465249736864018,0.0002129204636495929,0.0027044294125111467,0.0001096071335894553,0.06153745236940236,0.06023689432817688
1.276486667831561e-05,0.1193519193424104,0.0,0.0,0.0,0.0,0.9352529100219652,0.000446617609160704,0.00021354689125702424,0.0027648334681526243,0.00010941847917953821,0.06292781754812078,0.06159746502008324
1.3022495138642332e-05,0.11950730579563648,0.0,0.0,0.0,0.0,0.9338380085666896,0.00044670861071296813,0.00021416690504571164,0.0028251375366448853,0.00010923193048547003,0.06431190145458551,0.0629518001735432
1.3280123598969054e-05,0.11966199435173613,0.0,0.0,0.0,0.0,0.9324293784815203,0.00044679778002869243,0.00021478063961244832,0.0028853423236794083,0.00010904746164176117,0.06568977082701297,0.06429996625415861
1.3537752059295775e-05,0.11981599238399604,0.0,0.0,0.0,0.0,0.9310269537313276,0.00044688496366333716,0.00021538821480039056,0.0029454484984960793,0.00010886504118260401,0.06706149132279209,0.06564202866035296
1.3795380519622497e-05,0.11996930713275193,0.0,0.0,0.0,0.0,0.929630669407667,0.0004469700450418805,0.00021598973915560256,0.003005456698984977,0.00010868463401211183,0.06842712748116384,0.06697805168424309
1.405300897994922e-05,0.12012194571414175,0.0,0.0,0.0,0.0,0.9282404617436513,0.0004470529377709741,0.00021658531258478565,0.0030653675360224368,0.0001085062028087476,0.06978674270686704,0.06830809849374381
1.4310637440275941e-05,0.12027391511614814,0.0,0.0,0.0,0.0,0.926856268115312,0.0004471335800620975,0.00021717502844717933,0.00312518159714094,0.00010832970901624098,0.07114039926763911,0.06963223112878411
1.4568265900602663e-05,0.12042522220183101,0.0,0.0,0.0,0.0,0.925478027033637,0.0004472119300876483,0.00021775897506211799,0.003184899449630425,0.00010815511367134549,0.0724881583014416,0.07095051050732176
1.4825894360929385e-05,0.1205758737097184,0.0,0.0,0.0,0.0,0.9241056781292422,0.00044728796213327587,0.0002183372368676695,0.003244521643151875,0.00010798237795633094,0.07383007983124745,0.07226299643912719
1.5083522821256107e-05,0.12072587625614285,0.0,0.0,0.0,0.0,0.9227391621310507,0.0004473616634217034,0.00021890989528914776,0.0033040487119380866,0.00010781146354165238,0.07516622278597991,0.07356974764588463
1.534115128158283e-05,0.12087523633795416,0.0,0.0,0.0,0.0,0.921378420841665,0.0004474330315078594,0.00021947702931286104,0.0033634811766351377,0.00010764233285949052,0.0764966450249504,0.07487082178485954
1.559877974190955e-05,0.12102396033482193,0.0,0.0,0.0,0.0,0.9200233971112307,0.00044750207214881287,0.00022003871592425904,0.0034228195458393625,0.00010747494926122954,0.07782140336385063,0.07616627547426248
1.5856408202236273e-05,0.12117205451276897,0.0,0.0,0.0,0.0,0.9186740348104393,0.00044756879756116877,0.00022059503043399246,0.0034820643173838453,0.00010730927710544123,0.07914055360165409,0.07745616431962647
1.6371665122889717e-05,0.12146637792548605,0.0,0.0,0.0,0.0,0.9159920749212198,0.0004476953762736778,0.00022169183706503715,0.0036002750108483647,0.00010698292982928948,0.08176224804815382,0.08001946499634753
1.688692204354316e-05,0.12175825454177747,0.0,0.0,0.0,0.0,0.9133321115270374,0.0004478129468804119,0.00022276802494494054,0.0037181170611414517,0.00010666302737154201,0.08436215544400653,0.08256114941222252
1.7402178964196605e-05,0.12204773069427556,0.0,0.0,0.0,0.0,0.9106937296087312,0.00044792172437574027,0.00022382415145296553,0.003835594153537687,0.00010634932281315485,0.0869406883008589,0.08508162863840994
1.791743588485005e-05,0.12233485117035174,0.0,0.0,0.0,0.0,0.9080765279846482,0.0004480219427221374,0.00022486075633363617,0.003952709869707852,0.00010604158469752806,0.08949824535280304,0.0875813000037672
1.8432692805503493e-05,0.1226196592892351,0.0,0.0,0.0,0.0,0.9054801185866771,0.0004481138442218056,0.00022587836207688618,0.004069467698591419,0.00010573959551391231,0.09203521227983937,0.09006054781382518
1.8947949726156937e-05,0.12290219697953156,0.0,0.0,0.0,0.0,0.9029041257966327,0.00044819767213690354,0.00022687747415061079,0.004185871044845509,0.00010544315057224188,0.09455196237072529,0.09251974401009173
1.946320664681038e-05,0.1231825048505231,0.0,0.0,0.0,0.0,0.9003481858326087,0.00044827366585760273,0.00022785858137904603,0.004301923235381492,0.0001051520567340902,0.09704885713539278,0.0949592487800245
1.9978463567463825e-05,0.1234606222524163,0.0,0.0,0.0,0.0,0.8978119461775689,0.00044834205838173685,0.0002288221558915579,0.004417627524177623,0.00010486613142032278,0.09952624687525981,0.09737941112540664
2.049372048811727e-05,0.12373658733538878,0.0,0.0,0.0,0.0,0.8952950650524795,0.00044840307533002645,0.00022976865343131807,0.0045329870958670995,0.00010458520141479713,0.10198447120849068,0.09978056938656538
2.1008977408770713e-05,0.1240104371008374,0.0,0.0,0.0,0.0,0.8927972109283788,0.0004484569345129351,0.00023069851348762245,0.004648005068770916,0.0001043091022604786,0.10442385955649147,0.1021630517277196
2.1524234329424157e-05,0.12428220745899834,0.0,0.0,0.0,0.0,0.890318062075445,0.00044850384568630646,0.00023161216012461557,0.004762684497627456,0.00010403767729924968,0.10684473159277334,0.10452717658537233
2.20394912500776e-05,0.12455193326919431,0.0,0.0,0.0,0.0,0.8878573061358249,0.0004485440104828765,0.00023251000207351536,0.004877028376083424,0.00010377077753552253,0.10924739766881814,0.10687325309304543
2.2554748170731045e-05,0.12481964839397693,0.0,0.0,0.0,0.0,0.8854146397275544,0.00044857762268358907,0.00023339243391366576,0.004991039638812313,0.00010350826044850787,0.11163215920778372,0.10920158147511015
2.307000509138449e-05,0.12508538572563355,0.0,0.0,0.0,0.0,0.8829897680630717,0.0004486048685290018,0.000234259835600979,0.005104721163521377,0.0001032499905084297,0.1139993090853019,0.11151245342608748
2.3585262012037933e-05,0.12534917724862796,0.0,0.0,0.0,0.0,0.8805824046062394,0.00044862592717927896,0.0002351125746662048,0.005218075772685206,0.00010299583718861772,0.11634913196916213,0.11380615245155834
2.4100518932691377e-05,0.12561105404196835,0.0,0.0,0.0,0.0,0.8781922707228752,0.00044864097084711623,0.0002359510041525804,0.005331106235494524,0.00010274567720769554,0.11868190466980125,0.11608295421552643
2.461577585334482e-05,0.12587104637144214,0.0,0.0,0.0,0.0,0.8758190953938935,0.00044865016540491024,0.00023677546762584708,0.0054438152692281765,0.0001024993898472054,0.1209978964211641,0.11834312682543933
2.5131032773998265e-05,0.12612918362801986,0.0,0.0,0.0,0.0,0.8734626148653234,0.0004486536701807803,0.00023758629199919053,0.0055562055413808445,0.00010225686416655737,0.1232973692368966,0.12058693118012251
2.5594764002586363e-05,0.12635994480232188,0.0,0.0,0.0,0.0,0.8713558441244292,0.0004486520868768883,0.00023830463969521572,0.0056570864104294365,0.00010204171337752896,0.12535298198722214,0.12259257024516629
2.6058495231174462e-05,0.1265892469596069,0.0,0.0,0.0,0.0,0.8692622056819606,0.0004486461278111057,0.0002390124242562506,0.005757713080380828,0.0001018294432859735,0.1273956022896872,0.12458533723998189
2.6475853336903753e-05,0.12679438787165342,0.0,0.0,0.0,0.0,0.8673890118462861,0.00044863710990922587,0.00023964057936577362,0.005848061269496427,0.00010164080213711614,0.12922299838464513,0.1263679676385113
2.6893211442633044e-05,0.12699837725101068,0.0,0.0,0.0,0.0,0.8655261837472934,0.00044862470626681874,0.00024026051009667094,0.0059382063786144485,0.00010145438215726851,0.13104014020016935,0.12814044007483183
2.7310569548362334e-05,0.12720122900765082,0.0,0.0,0.0,0.0,0.8636735969785824,0.00044860898868659865,0.00024087236678840872,0.006028149714404986,0.00010127013313848007,0.1328471513030833,0.12990287756270577
2.7727927654091625e-05,0.127402956706165,0.0,0.0,0.0,0.0,0.8618311296869748,0.0004485900270081086,0.00024147629590085253,0.006117892565113687,0.00010108800640811268,0.13464415272106336,0.13165540058325287
2.8145285759820916e-05,0.12760357367722028,0.0,0.0,0.0,0.0,0.8599986624895816,0.0004485678890742134,0.0002420724399294499,0.006207436201085432,0.00010090795494443672,0.13643126302540912,0.13339812716735888
2.8980001971279494e-05,0.12800152739135653,0.0,0.0,0.0,0.0,0.8563632626453934,0.00044851434662067596,0.0002432419252077791,0.00638593082370877,0.0001005538963272461,0.139976272844234,0.13685465144681994
2.9731246561592216e-05,0.1283560152686316,0.0,0.0,0.0,0.0,0.8531244535198219,0.0004484559387111135,0.0002442691940547682,0.006545907061135653,0.00010024189716733861,0.1431340957861999,0.1399331559040757
3.0482491151904938e-05,0.12870709954661896,0.0,0.0,0.0,0.0,0.8499162937168617,0.00044838821276120593,0.0002452732955573931,0.006705256821326661,9.993595253990707e-05,0.14626161047053687,0.14298165073138225
3.1233735742217656e-05,0.12905484923605162,0.0,0.0,0.0,0.0,0.846738167614062,0.00044831150255785423,0.00024625493912267546,0.006863986914586083,9.963583539188887e-05,0.1493594282382433,0.1460007443328156
3.1984980332530375e-05,0.12939933042750798,0.0,0.0,0.0,0.0,0.8435894804349949,0.0004482261263923608,0.00024721480294747847,0.007022103992414302,9.934133077884473e-05,0.1524281397026541,0.14899102444253118
3.273622492284309e-05,0.12974060733691004,0.0,0.0,0.0,0.0,0.8404696572586237,0.0004481323879746902,0.00024815353600247226,0.0071796145534226115,9.90522348495147e-05,0.1554683157346751,0.15195305910854026
3.348746951315581e-05,0.1300787419157017,0.0,0.0,0.0,0.0,0.8373781420673274,0.0004480305772850732,0.000249071759786802,0.007336524949078873,9.876835400226096e-05,0.1584805084097036,0.15488739763805642
3.423871410346853e-05,0.13041379426261698,0.0,0.0,0.0,0.0,0.8343143969843559,0.00044792097131993966,0.0002499700695813025,0.007492841388329477,9.848950439397431e-05,0.16146525176623802,0.1577945713546669
3.498995869378125e-05,0.13074582221691589,0.0,0.0,0.0,0.0,0.8312779012046706,0.00044780383506188247,0.00025084903613586696,0.0076485699441655045,9.821551130756807e-05,0.16442306286957964,0.16067509465991106
3.574120328409397e-05,0.13107488226918532,0.0,0.0,0.0,0.0,0.8282681503041538,0.00044767942208759256,0.00025170920703877596,0.007803716557930253,9.79462084563557e-05,0.1673544424987983,0.16352946571912444
