Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14)
8.576094935525016e-07,0.11229384739917328,0.0,0.0,0.0,0.0,0.9995431183648797,0.00022583250990820429,2.5631419074312005e-05,4.091589505535145e-05,1.6516821881901728e-05,0.00029786845732789226,0.000281978962152499,1.4447854148056333e-10,7.339518357291894e-09
8.750719775126998e-07,0.11229601178668898,0.0,0.0,0.0,0.0,0.9995228712065055,0.00022944831207162035,2.6517874648461277e-05,4.253913901257158e-05,1.7096717882024473e-05,0.00031460882585177067,0.0002980621920853789,1.5505726709539668e-10,8.134866272436416e-09
8.925344614728981e-07,0.11229823892353452,0.0,0.0,0.0,0.0,0.9995020486588203,0.00023302502871019,2.741410823248676e-05,4.419181549516705e-05,1.7683053591617628e-05,0.0003319195639098902,0.00031470284619093187,1.6615506315681617e-10,8.997702085067913e-09
9.099969454330963e-07,0.11230052945803046,0.0,0.0,0.0,0.0,0.9994806450535645,0.00023656273414036133,2.8319824127965887e-05,4.587380398493481e-05,1.827562401602957e-05,0.0003498066544156473,0.00033190692849342844,1.7778383972373002e-10,9.932153627050198e-09
9.274594293932946e-07,0.11230288401644367,0.0,0.0,0.0,0.0,0.999458654919438,0.00024006150817818935,2.9234726776784193e-05,4.758498306168581e-05,1.8874224214649474e-05,0.0003682758807362585,0.00034968024418595076,1.8995530894741883e-10,1.094249610594851e-08
9.449219133534928e-07,0.11230530320300126,0.0,0.0,0.0,0.0,0.9994360729819957,0.00024352143613680453,3.015852089277932e-05,4.932523032608619e-05,1.9478649394395834e-05,0.0003873328267063802,0.00036802839970196663,2.0268097608851294e-10,1.2033152307755126e-08
9.62384397313691e-07,0.11230778759991486,0.0,0.0,0.0,0.0,0.9994128941634483,0.0002469426088195709,3.109091159249959e-05,5.1094422326051405e-05,2.0088695002739148e-05,0.0004069828767358158,0.00038695680287870133,2.159721282493911e-10,1.320869260191656e-08
9.798468812738892e-07,0.11231033776741516,0.0,0.0,0.0,0.0,0.999389113582372,0.00025032512250895965,3.203160452494629e-05,5.289243448671489e-05,2.0704156820159337e-05,0.00042723121601087756,0.00040647066321185905,2.29839823602947e-10,1.4473834747856695e-08
9.973093652340875e-07,0.1123129542437961,0.0,0.0,0.0,0.0,0.9993647265533275,0.0002536690789511678,3.2980306000172906e-05,5.4719141043987364e-05,2.132483105193864e-05,0.0004480828307888794,0.000426574992201141,2.4429488441021323e-10,1.5833443502589086e-08
9.999999999999997e-07,0.11231563754546989,0.0,0.0,0.0,0.0,0.9993609147695077,0.0002541808972880627,3.3127176087299754e-05,5.500314473739858e-05,2.142091553442758e-05,0.00045134961187968535,0.00042972549383784626,2.4657503462574384e-10,1.6051650259686975e-08
1.0147718491942857e-06,0.11231563754546989,0.0,0.0,0.0,0.0,0.9993397285863874,0.0002569745853365282,3.393672311661538e-05,5.657441498171896e-05,2.1950514419192985e-05,0.00046954250878513114,0.00044727460378591493,2.593478880221469e-10,1.7292530029407902e-08
1.032234333154484e-06,0.11231838816703078,0.0,0.0,0.0,0.0,0.9993141153865724,0.0002602417542757544,3.490056388703078e-05,5.8458127972471346e-05,2.2581004249047345e-05,0.0004916148396517117,0.0004685741148702856,2.7500915583645447e-10,1.8856251108039063e-08
1.0496968171146822e-06,0.11232120658132977,0.0,0.0,0.0,0.0,0.9992878828532018,0.0002634707037720638,3.587153736292346e-05,6.0370150321902413e-05,2.3216098563862546e-05,0.0005143042155471824,0.0004904779459367296,2.9128874752809947e-10,2.052990814702005e-08
1.0671593010748805e-06,0.11232409323955822,0.0,0.0,0.0,0.0,0.9992610270791529,0.0002666615571892384,3.6849353757342246e-05,6.231035091676153e-05,2.3855596169422386e-05,0.0005376148317963225,0.0005129903217473562,3.0819645543126716e-10,2.23189459994578e-08
1.0846217850350787e-06,0.11232704857134151,0.0,0.0,0.0,0.0,0.999233544350035,0.0002698144432156905,3.783372456593504e-05,6.42785971764889e-05,2.4499296741992507e-05,0.0005615506876388772,0.0005361152721317728,3.257417934999597e-10,2.4228951583688864e-08
1.102084268995277e-06,0.11233007298484186,0.0,0.0,0.0,0.0,0.9992054311432781,0.0002729294958245845,3.8824362686150555e-05,6.62747550084077e-05,2.514700091416479e-05,0.0005861155870661927,0.0005598566328604388,3.4393399121538326e-10,2.6265652310732488e-08
1.1195467529554752e-06,0.1123331668668704,0.0,0.0,0.0,0.0,0.9991766841271355,0.0002760068542300891,3.982098253448055e-05,6.829868876649363e-05,2.5798510359404124e-05,0.0006113131397445432,0.0005842180466023077,3.627819921228581e-10,2.84349143207862e-08
1.1370092369156734e-06,0.11233633058300888,0.0,0.0,0.0,0.0,0.9991473001596055,0.0002790466628398424,4.0823300161639276e-05,7.035026121370178e-05,2.6453627875216536e-05,0.0006371467620238752,0.0006092029639654767,3.822944441991438e-10,3.074274053136293e-08
1.1544717208758717e-06,0.11233956447773978,0.0,0.0,0.0,0.0,0.9991172762872701,0.0002820490712037032,4.183103336558183e-05,7.242933348782646e-05,2.7112157464860623e-05,0.0006636196780305863,0.0006348146446194748,4.0247969147783355e-10,3.31952685000086e-08
1.17193420483607e-06,0.11234286887458544,0.0,0.0,0.0,0.0,0.9990866097440533,0.00028501423395885814,4.284390180226599e-05,7.453576507086593e-05,2.777390441752714e-05,0.0006907349208428814,0.0006610561584977511,4.2334577634957804e-10,3.5798768104868046e-08
1.1893966887962682e-06,0.11234624407625603,0.0,0.0,0.0,0.0,0.9990552979499026,0.00028794231077139176,4.386162709406719e-05,7.666941376185848e-05,2.8438675386914853e-05,0.000718495333747191,0.0006879303870788416,4.4490043404468183e-10,3.8559639046685415e-08
1.2068591727564664e-06,0.11234969036480574,0.0,0.0,0.0,0.0,0.9990233385093916,0.00029083346627441014,4.4883932935759804e-05,7.883013565315402e-05,2.9106278468133544e-05,0.0007469035715740484,0.000715440024744629,4.671510805131216e-10,4.148440817613232e-08
1.2243216567166647e-06,0.1123532080017974,0.0,0.0,0.0,0.0,0.9989907292102501,0.00029368787000278547,4.5910545197982916e-05,8.101778511008006e-05,2.9776523272868626e-05,0.0007759621021117226,0.0007435875802140312,4.901048160596787e-10,4.457972665064988e-08
1.241784140676863e-06,0.1123567972284751,0.0,0.0,0.0,0.0,0.9989574680218172,0.0002965056963246425,4.69411920281129e-05,8.323221475395765e-05,3.0449221002744824e-05,0.0008056732075958794,0.0007723753780503997,5.137684274187558e-10,4.7852366925272806e-08
1.2592466246370612e-06,0.11236045826594467,0.0,0.0,0.0,0.0,0.9989235530934268,0.0002992871243696985,4.797560394846991e-05,8.547327544841934e-05,3.1124184520829926e-05,0.0008360389862734813,0.0008018055602408366,5.381483723956379e-10,5.130921958217211e-08
1.2767091085972594e-06,0.11236419131536184,0.0,0.0,0.0,0.0,0.9988889827527212,0.00030203233795453045,4.901351395178961e-05,8.774081628897726e-05,3.180122842122287e-05,0.0008670613540390085,0.0008318800878455886,5.632507800080652e-10,5.4957290003906457e-08
1.2941715925574577e-06,0.11236799655812796,0.0,0.0,0.0,0.0,0.9988537555038977,0.0003047415255048784,5.005465759389672e-05,9.003468459578615e-05,3.248016909667431e-05,0.0008987420461410873,0.000862600742715611,5.890814628060516e-10,5.880369489561189e-08
1.311634076517656e-06,0.11237187415609262,0.0,0.0,0.0,0.0,0.9988178700258891,0.000307414879975134,5.109877308352101e-05,9.23547259095432e-05,3.3160824804190775e-05,0.0009310826189575672,0.0008939691292763549,6.156459023343282e-10,6.28556586615867e-08
1.3290965604778542e-06,0.11237582425176372,0.0,0.0,0.0,0.0,0.9987813251704826,0.0003100525987650936,5.2145601369201936e-05,9.470078399046293e-05,3.38430157285774e-05,0.0009640844518369898,0.0009259866763757725,6.429492394381003e-10,6.712050964193806e-08
1.3465590444380524e-06,0.11237984696852389,0.0,0.0,0.0,0.0,0.9987441199603746,0.0003126548836340624,5.319488622323196e-05,9.707270082026263e-05,3.452656404387793e-05,0.0009977487490043283,0.0009586546391944923,6.709962960462392e-10,7.160567621515225e-08
1.3640215283982507e-06,0.1123839424108538,0.0,0.0,0.0,0.0,0.9987062535871687,0.00031522194061248604,5.4246374322594245e-05,9.947031660709096e-05,3.521129397267415e-05,0.0010320765415289374,0.0009919741012160803,6.997915698010713e-10,7.631868277263102e-08
1.381484012358449e-06,0.11238811066456132,0.0,0.0,0.0,0.0,0.9986677254093141,0.00031775397991121645,5.5299815326854466e-05,0.00010189346979332978,3.5897031843210054e-05,0.0010670686893525369,0.0010259459762552603,7.293392094374723e-10,8.12671455714039e-08
1.3989464963186472e-06,0.11239235179701726,0.0,0.0,0.0,0.0,0.9986285349499918,0.00032025121582846504,5.635496195297189e-05,0.00010434199706619687,3.658360614431074e-05,0.0011027258833749521,0.0010605710105419301,7.596430389459467e-10,8.64587684713715e-08
1.4164089802788454e-06,0.11239666585739634,0.0,0.0,0.0,0.0,0.9985886818949464,0.00032271386665462016,5.7411570046999164e-05,0.00010681573337107432,3.72708475780687e-05,0.0011390486475954462,0.001095849784858792,7.907065725574052e-10,9.190133856357147e-08
1.451333948199242e-06,0.1124055128691481,0.0,0.0,0.0,0.0,0.9985069875400063,0.00032753630556643323,5.952821006881202e-05,0.0001118381642540296,3.864666601316266e-05,0.0012136921614695512,0.0011683700627819276,8.551250786980872e-10,1.0357085765876309e-07
1.4817971190136855e-06,0.11241346795782585,0.0,0.0,0.0,0.0,0.9984335659061483,0.00033163185260771775,6.137695289665322e-05,0.00011629969183316689,3.984732999604032e-05,0.001280975353234648,0.0012337631997408629,9.138221286978598e-10,1.146447669090207e-07
1.512260289828129e-06,0.11242164495472615,0.0,0.0,0.0,0.0,0.9983581298960047,0.00033562545837237704,6.322675575744273e-05,0.0001208354823622612,4.104767735784257e-05,0.0013502848177055081,0.0013011474873869,9.748679803306649e-10,1.265978631615554e-07
1.5427234606425726e-06,0.11243004356035993,0.0,0.0,0.0,0.0,0.9982806828516161,0.00033951839966797506,6.507643143602034e-05,0.00012544460538647614,4.224688660825209e-05,0.0014216181833654488,0.0013705209018308436,1.0382706621480055e-09,1.3947364939106145e-07
1.5731866314570161e-06,0.1124386633240292,0.0,0.0,0.0,0.0,0.9982012294566904,0.00034331198315024514,6.692482572277315e-05,0.0001301261159816931,4.34441597252583e-05,0.0014949716958976367,0.0014418800490460437,1.104035375597905e-09,1.5331607008052966e-07
1.6036498022714597e-06,0.11244750365005897,0.0,0.0,0.0,0.0,0.9981197756957404,0.00034700754356810533,6.877081812098469e-05,0.00013487905529867075,4.463872267958532e-05,0.001570340259028485,0.0015152202054093114,1.1721645116789715e-09,1.6816942996710278e-07
1.6341129730859032e-06,0.11245656380113858,0.0,0.0,0.0,0.0,0.9980363288123385,0.0003506064419807288,7.061332246016462e-05,0.00013970245116372976,4.5829825890154474e-05,0.0016477174763314174,0.00159053535915945,1.2426575537833223e-09,1.8407831155907936e-07
1.6645761439003468e-06,0.11246584290387193,0.0,0.0,0.0,0.0,0.9979508972667064,0.0003541100639567371,7.24512874243274e-05,0.00014459531872513157,4.701674461740404e-05,0.0017270956937693797,0.0016678182525596032,1.3155113246224168e-09,2.0108749200215005e-07
1.6950393147147903e-06,0.11247533995307471,0.0,0.0,0.0,0.0,0.9978634906926718,0.00035751981775797585,7.428369699051376e-05,0.00014955666114558139,4.8198779291256385e-05,0.0018084660429465167,0.0017470604247326346,1.3907201216002697e-09,2.1924185943924497e-07
1.7255024855292339e-06,0.11248505381686677,0.0,0.0,0.0,0.0,0.9977741198541479,0.00036083713251612755,7.610957078332336e-05,0.00015458547033329656,4.93752557771061e-05,0.0018918184849016403,0.0018282522550076015,1.4682755286886437e-09,2.3858632931491043e-07
1.7559656563436774e-06,0.1124949832414018,0.0,0.0,0.0,0.0,0.9976827966012379,0.0003640634564060056,7.792796434554014e-05,0.00015968072770849797,5.054552557988594e-05,0.001977141854348481,0.001911383006685058,1.5481666442719662e-09,2.5916576090319106e-07
1.786428827158121e-06,0.11250512685585896,0.0,0.0,0.0,0.0,0.9975895338260777,0.00036720025482196993,7.97379693281037e-05,0.00016484140499991348,5.170896598882551e-05,0.0020644239042382014,0.0019964408710998896,1.6303803897369754e-09,2.8102487441085096e-07
1.8168919979725645e-06,0.11251548317731758,0.0,0.0,0.0,0.0,0.9974943454185113,0.0003702490085625781,8.153871360090015e-05,0.00017006646506778292,5.2864980163882256e-05,0.0021536513505517703,0.0020834130118910234,1.7149012459796153e-09,3.0420816892642357e-07
1.847355168787008e-06,0.1125260506157151,0.0,0.0,0.0,0.0,0.997397246221699,0.00037321121202752225,8.33293612874426e-05,0.00017535486274895194,5.401299716579447e-05,0.0022448099172167934,0.0021722856093767677,1.8017113652863385e-09,3.287598415076216e-07
1.8778183396014516e-06,0.11253682747875682,0.0,0.0,0.0,0.0,0.997298251987752,0.00037608837143126347,8.510911272585822e-05,0.00018070554572019624,5.5152471931569666e-05,0.0023378843810523213,0.0022630439049419783,1.890791103771168e-09,3.5472370767177097e-07
1.9082815104158954e-06,0.1125478119768408,0.0,0.0,0.0,0.0,0.9971973793334878,0.00037888200303913034,8.687720435924638e-05,0.00018611745537561313,5.6282885197763276e-05,0.002432858616643891,0.0023556722453409104,1.9821187515168546e-09,3.821431235548254e-07
1.938744681230339e-06,0.11255900222794414,0.0,0.0,0.0,0.0,0.9970946456963986,0.000381593631429058,8.86329085584324e-05,0.00019158952771428607,5.740374337367521e-05,0.0025297156410558283,0.002450154126826431,2.075670394986851e-09,4.110609099809637e-07
1.969207852044783e-06,0.11257039626248395,0.0,0.0,0.0,0.0,0.9969900692909097,0.0003842247877821117,9.037553338040728e-05,0.00019712069423448775,5.851457836678144e-05,0.0026284376582918303,0.0025464722390200847,2.171420680334903e-09,4.415192786697483e-07
1.9996710228592266e-06,0.1125819920281343,0.0,0.0,0.0,0.0,0.9968836690650175,0.0003867770082071433,9.210442226563179e-05,0.00020270988283094596,5.961494736278797e-05,0.0027290061034230023,0.0026446085084428175,2.269342684016561e-09,4.7355976078741357e-07
2.0301341936736704e-06,0.1125937873945959,0.0,0.0,0.0,0.0,0.9967754646573724,0.00038925183210241536,9.381895367754221e-05,0.00020835601869180362,6.0704432562811464e-05,0.002831401686303724,0.0027445441416296215,2.3694073843894508e-09,5.072231380333809e-07
2.060597364488114e-06,0.11260578015830497,0.0,0.0,0.0,0.0,0.9966654763548866,0.00039165080055541667,9.551854068768132e-05,0.00021405802519207647,6.178264088017758e-05,0.002935604434798606,0.002846259667755547,2.4715845744196762e-09,5.425493764353914e-07
2.0880142182211136e-06,0.1126167405436127,0.0,0.0,0.0,0.0,0.9965649789089928,0.0003937462895951393,9.703493396396754e-05,0.00021923670984861057,6.274308139423744e-05,0.003030915012273149,0.002939308844550511,2.5653245065429165e-09,5.757970615306902e-07
2.115431071954113e-06,0.11262785728026276,0.0,0.0,0.0,0.0,0.9964630690488263,0.0003957827067779044,9.853839441411276e-05,0.0002244589913086191,6.369383650352616e-05,0.0031276572654442935,0.0030337683862454935,2.660726294978203e-09,6.104511826143315e-07
2.1428479256871124e-06,0.1126391286276692,0.0,0.0,0.0,0.0,0.9963597627455199,0.0003977611729767,0.0001000285641031551,0.00022972408445335753,6.463466954936618e-05,0.0032258153860792384,0.0031296228572973315,2.757764912385266e-09,6.465389353105574e-07
2.170264779420112e-06,0.11265055280909197,0.0,0.0,0.0,0.0,0.9962550762937236,0.0003996828064533249,0.00010150510648051683,0.0002350312051475278,6.556535911725912e-05,0.0033253732225393563,0.0032268564803122246,2.856415499436919e-09,6.840868330028153e-07
2.1976816331531113e-06,0.11266212801301946,0.0,0.0,0.0,0.0,0.9961490262883672,0.0004015487220370225,0.00010296770602067547,0.00024037957073631616,6.648569877238094e-05,0.003426314303571612,0.003325453159493384,2.9566521329698186e-09,7.231206757671305e-07
2.2223568015128107e-06,0.11267267329848374,0.0,0.0,0.0,0.0,0.9960524293851183,0.0004031813252874008,0.00010427188033175453,0.00024522771886255443,6.730499651114688e-05,0.0035183300978330486,0.0034153420420267276,3.048198823832329e-09,7.595423438860608e-07
2.24703196987251e-06,0.11268333805626364,0.0,0.0,0.0,0.0,0.9959547541451804,0.0004047705029413811,0.00010556432085575129,0.00025010807551001965,6.811562551222179e-05,0.003611440327583279,0.003506309586996574,3.1409886141078647e-09,7.972056719508097e-07
2.2717071382322095e-06,0.11269412090464939,0.0,0.0,0.0,0.0,0.9958560132014116,0.0004063170575324434,0.00010684483965440862,0.00025502007510273567,6.891746522933371e-05,0.003705632412235916,0.003598343488715669,3.235001983890026e-09,8.361278777327154e-07
2.296382306591909e-06,0.11270502044605862,0.0,0.0,0.0,0.0,0.9957562193289528,0.00040782178748473643,0.00010811326155743298,0.0002599631542080321,6.97104041892375e-05,0.003800893617670604,0.0036914312879377897,3.330217940429393e-09,8.763256461089872e-07
2.318589958115638e-06,0.11271492863840792,0.0,0.0,0.0,0.0,0.9956655152533902,0.0004091409406480483,0.00010924436372649387,0.00026443803464042023,7.041635413099537e-05,0.003887532162259582,0.0037761009780521407,3.4169234423537224e-09,9.136075943847414e-07
2.3385768444869946e-06,0.11272392499003742,0.0,0.0,0.0,0.0,0.9955831691579293,0.0004103002383543856,0.00011025377402415731,0.0002684862260175833,7.104541675688118e-05,0.003966230526877744,0.003853017186270767,3.4957648967250545e-09,9.480653355191348e-07
2.358563730858351e-06,0.11273299537188555,0.0,0.0,0.0,0.0,0.9955001553552765,0.00041143349906111936,0.00011125497660746891,0.000272553815200135,7.166847015127566e-05,0.004045607260118448,0.00393060226284895,3.5753585284057105e-09,9.833878292970275e-07
2.3785506172297076e-06,0.11274213901562599,0.0,0.0,0.0,0.0,0.9954164808550051,0.0004125411374868875,0.00011224790173582473,0.00027664050799371885,7.228547163754242e-05,0.004125655354112984,0.004008849345157866,3.6556930401027157e-09,1.0195828663730232e-06
2.3965388149639284e-06,0.11275043029525868,0.0,0.0,0.0,0.0,0.9953406147326537,0.0004135164457768348,0.00011313440349188214,0.0002803346230743837,7.283556615685239e-05,0.0041982668258403605,0.004079832027580563,3.728618364912116e-09,1.052910661009841e-06
2.414527012698149e-06,0.11275877972494036,0.0,0.0,0.0,0.0,0.99526422431554,0.0004144716326649144,0.00011401410413770095,0.0002840437624817833,7.338070070774352e-05,0.0042714112229126555,0.004151340280483409,3.8021265039716685e-09,1.0869566467727185e-06
2.43251521043237e-06,0.11276718673603219,0.0,0.0,0.0,0.0,0.9951873147860308,0.0004154069950849089,0.00011488696296585405,0.0002877677148150763,7.392085134766595e-05,0.0043450833557637505,0.004223369019338603,3.876209082873887e-09,1.1217259761410943e-06
2.450503408166591e-06,0.11277565075779204,0.0,0.0,0.0,0.0,0.9951098913447258,0.0004163228281304078,0.00011575294234610418,0.00029150626973647157,7.445599630746184e-05,0.004419278014076238,0.004295913138533066,3.950857873529564e-09,1.1572236319107321e-06
2.4684916059008116e-06,0.11278417121750765,0.0,0.0,0.0,0.0,0.9950319592083249,0.00041721942499426556,0.00011661200766589366,0.0002952592180142693,7.498611594757976e-05,0.004493989968982506,0.004368967513537897,4.026064552387938e-09,1.1934544258759596e-06
2.4864798036350324e-06,0.11279274754079124,0.0,0.0,0.0,0.0,0.9949535236075497,0.0004180970769105475,0.00011746412727044078,0.00029902635156446377,7.551119271407156e-05,0.004569213975213893,0.004442527003027021,4.101820664897827e-09,1.230422997673218e-06
2.504468001369253e-06,0.11280137915177817,0.0,0.0,0.0,0.0,0.9948745897851062,0.0004189560730983727,0.0001183092724027094,0.000302807463491113,7.603121109448272e-05,0.0046449447732058585,0.0045165864509529655,4.178117914169697e-09,1.2681338137556533e-06
2.522456199103474e-06,0.11281006547336003,0.0,0.0,0.0,0.0,0.9947951629936911,0.00041979670070836585,0.00011914741714331588,0.00030660234812549247,7.654615757366386e-05,0.004721177091160397,0.004591140688580224,4.254947999673348e-09,1.306591166494602e-06
2.540444396837695e-06,0.11281880592739663,0.0,0.0,0.0,0.0,0.9947152484940416,0.0004206192447713317,0.00011997853835035095,0.00031041080106400317,7.705602058953217e-05,0.004797905647063673,0.004666184536474655,4.3323024539587664e-09,1.3457991734115595e-06
2.5612037450423636e-06,0.11282895940888332,0.0,0.0,0.0,0.0,0.9946224235482722,0.0004215463975188121,0.00012092894051305199,0.00031482256004539697,7.763809895171612e-05,0.004887064413621841,0.004753390954828185,4.422214551688953e-09,1.3919854892141174e-06
2.5819630932470324e-06,0.11283918332421164,0.0,0.0,0.0,0.0,0.994528964169986,0.0004224502736045306,0.00012186993434431781,0.0003192518094365913,7.821338240880894e-05,0.004976868902380075,0.004841234560282297,4.512801155889782e-09,1.439182567736605e-06
2.602722441451701e-06,0.11284947678184498,0.0,0.0,0.0,0.0,0.9944348784652012,0.00042333130009539096,0.0001228014974313346,0.00032369824172528007,7.878186242135267e-05,0.005067310964519635,0.0049297073590070135,4.604049449942114e-09,1.4873958637157734e-06
2.62348178965637e-06,0.11285983888999931,0.0,0.0,0.0,0.0,0.9943401745402425,0.0004241898999510951,0.0001237236118279979,0.0003281615519061253,7.934353357651253e-05,0.005158382447562779,0.005018801352460011,4.695946672674843e-09,1.5366305185843212e-06
2.6442411378610387e-06,0.11287026875701303,0.0,0.0,0.0,0.0,0.9942448604982524,0.00042502649194348064,0.00012463626393241113,0.0003326414375439729,7.989839349820388e-05,0.005250075198991258,0.005108508540956979,4.788480117500084e-09,1.5868913603226296e-06
2.6650004860657075e-06,0.11288076549172217,0.0,0.0,0.0,0.0,0.9941489444358097,0.00042584149058081126,0.00012553944436490764,0.00033713759883408805,8.044644275764635e-05,0.005342381069759136,0.005198820927138226,4.88163711923123e-09,1.638182903587866e-06
2.706519182475045e-06,0.11290195600421334,0.0,0.0,0.0,0.0,0.9939553385837744,0.0004274083440988541,0.00012731737308120742,0.00034617756263652144,8.15221257794664e-05,0.0055287996105297535,0.005381229334519035,5.069771450295223e-09,1.743874590147093e-06
2.7438860092434488e-06,0.11292124723575496,0.0,0.0,0.0,0.0,0.9937791153839688,0.0004287487316530058,0.00012888510388618578,0.0003543662409584944,8.246701097791065e-05,0.005698591603187098,0.005547386611766776,5.241099208940718e-09,1.842561003718229e-06
2.7812528360118525e-06,0.11294074132003325,0.0,0.0,0.0,0.0,0.9936010669206558,0.0004300254013443819,0.0001304221808406611,0.0003626031157777241,8.338996388803999e-05,0.00587024387570938,0.005715380804830397,5.41425351833555e-09,1.9446428533649843e-06
2.8186196627802562e-06,0.1129604331223814,0.0,0.0,0.0,0.0,0.9934212397681293,0.0004312406082192298,0.00013192868612245192,0.0003708865405836203,8.429108284795613e-05,0.0060437094523479624,0.005885165775737969,5.589163345539161e-09,2.050135254147543e-06
2.85598648954866e-06,0.11298031754170172,0.0,0.0,0.0,0.0,0.9932396801979895,0.00043239655818661914,0.00013340473680510393,0.0003792149002478144,8.517049023675482e-05,0.0062189416372176115,0.006056695651335808,5.765758703128019e-09,2.1590501328157344e-06
2.8933533163170637e-06,0.11300038951182051,0.0,0.0,0.0,0.0,0.9930564341324327,0.00043349540736350566,0.00013485048272922985,0.00038758661166967816,8.602833092106792e-05,0.006395894063094176,0.006229924871541723,5.943970774512102e-09,2.27139627168495e-06
2.9307201430854674e-06,0.11302064400920091,0.0,0.0,0.0,0.0,0.9928715471008297,0.0004345392615589593,0.00013626610442390595,0.0003960001243290197,8.686477074020839e-05,0.006574520736845205,0.006404808234293721,6.123731996782932e-09,2.387179359450657e-06
2.968086969853871e-06,0.11304107605581114,0.0,0.0,0.0,0.0,0.9926850641994289,0.00043553017588764657,0.00013765181108113243,0.00040445392075101974,8.7679995031795e-05,0.00675477608165861,0.006581300937356247,6.30497610383762e-09,2.5064020482460746e-06
3.005453796622275e-06,0.11306168072411826,0.0,0.0,0.0,0.0,0.9924970300541645,0.00043647015450947076,0.0001390078385868091,0.00041294651688449807,8.847420720036148e-05,0.006936614976078325,0.006759358616992492,6.487638221609396e-09,2.629064016644158e-06
3.0428206233906786e-06,0.11308245314061238,0.0,0.0,0.0,0.0,0.9923074887864259,0.0004373611504859025,0.00014033444761041102,0.00042147646239860774,8.92476273308025e-05,0.00711999279000154,0.006938937383653887,6.671654936024943e-09,2.755162037937198e-06
3.0801874501590823e-06,0.11310338848950267,0.0,0.0,0.0,0.0,0.9921164839816794,0.00043820506574593625,0.00014163192175559652,0.0004300423409017264,9.000049084820761e-05,0.007304865417742013,0.007119993854788908,6.856964300230146e-09,2.8846900531721653e-06
3.117554276927486e-06,0.11312448201587422,0.0,0.0,0.0,0.0,0.9919240586608271,0.00043900375115440765,0.00014290056577345012,0.0004386427700864819,9.0733047225138e-05,0.007491189308272289,0.007302485184881745,7.043505899527907e-09,3.0176392484242684e-06
3.1549211036958897e-06,0.11314572902866958,0.0,0.0,0.0,0.0,0.9917302552542157,0.000439759006676725,0.00014414070383960787,0.00044727640180428947,9.144555873728444e-05,0.00767892149273739,0.007486369092811122,7.231220911218201e-09,3.1539981358645728e-06
3.229654757232697e-06,0.11318866508327015,0.0,0.0,0.0,0.0,0.9913386808202153,0.00044114617525320903,0.0001465368462267237,0.00046463805086340606,9.281155327677828e-05,0.008058441919400734,0.007858148479663367,7.609943758792815e-09,3.4368861837324464e-06
3.2941468161585933e-06,0.11322616805242695,0.0,0.0,0.0,0.0,0.9909967221834526,0.0004422194832575364,0.0001485163097995281,0.00047971523193970255,9.39285571871346e-05,0.008390090424283774,0.0081830723468956,7.940018922696815e-09,3.691814837700585e-06
3.3586388750844894e-06,0.11326406502405181,0.0,0.0,0.0,0.0,0.990651229774705,0.00044318671643858823,0.00015041606769850468,0.0004948737264511891,9.498995932448778e-05,0.008725354889354596,0.00851157430947872,8.2728268794618e-09,3.9566375572148585e-06
3.4231309340103856e-06,0.11330233410527422,0.0,0.0,0.0,0.0,0.9903024010664772,0.0004440555788059508,0.0001522382212042736,0.0005101076621478719,9.599738430439761e-05,0.009064034958151272,0.008843456985918978,8.608115844968543e-09,4.231221517236599e-06
3.4876229929362817e-06,0.11334095413819309,0.0,0.0,0.0,0.0,0.9899504272282306,0.0004448333553054246,0.00015398494850392506,0.000525411458214737,9.695250198153941e-05,0.009405936581826443,0.00917852914593866,8.945648506194605e-09,4.515416206587285e-06
3.552115051862178e-06,0.11337990462643843,0.0,0.0,0.0,0.0,0.9895954930115526,0.0004455269231350885,0.00015565848690399353,0.000540779819497059,9.785701485664611e-05,0.009750872147530367,0.009516605841349276,9.285201803435258e-09,4.8090548946354385e-06
3.616607110788074e-06,0.11341916581208972,0.0,0.0,0.0,0.0,0.9892377766815695,0.0004461427642072402,0.00015726111674627433,0.0005562077297323145,9.871264678615981e-05,0.010098660558766225,0.009857508489595433,9.626566372343023e-09,5.111956099288192e-06
3.68109916971397e-06,0.11345871863416557,0.0,0.0,0.0,0.0,0.9888774499835443,0.00044668697831870465,0.0001587951467886128,0.0005716904441050852,9.952113274442523e-05,0.010449127279099708,0.010201064921170074,9.969546404638945e-09,5.423925036269952e-06
3.745591228639866e-06,0.11349854475720958,0.0,0.0,0.0,0.0,0.9885146781458468,0.0004471652970324441,0.00016026290112011173,0.0005872234811189568,0.0001002842097082074,0.010802104337973042,0.010547109389647475,1.0313959361143068e-08,5.744755045729393e-06
3.8100832875657623e-06,0.11353862655225376,0.0,0.0,0.0,0.0,0.98814961991197,0.000447583097973623,0.0001616667073980368,0.0006028026140020844,0.00010100360855717505,0.01115743030620943,0.010895482551737772,1.065963504080315e-08,6.074228982604456e-06
3.874575346491659e-06,0.11357894710078276,0.0,0.0,0.0,0.0,0.9877824275994137,0.0004479454194365709,0.00016300888640615417,0.0006184238617219027,0.0001016810469401018,0.011514950243414293,0.011246031419547742,1.1006415244897085e-08,6.412120564084403e-06
