Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16)
7.970046536885282e-08,0.11224688372701097,0.0,0.0,0.0,0.0,0.9999862332015552,2.4905089692379415e-05,5.050724680669038e-07,3.8062913633566145e-07,2.8821776071275413e-07,6.18866514835663e-07,5.369793318132266e-07,3.1468319586346216e-14
8.192193447326759e-08,0.11224692864054338,0.0,0.0,0.0,0.0,0.999985817981126,2.5588140978746214e-05,5.258870825764219e-07,4.020387690527802e-07,3.002752632262938e-07,6.610418652515266e-07,5.728284249849909e-07,3.458479027483464e-14
8.414340357768235e-08,0.11224697374514814,0.0,0.0,0.0,0.0,0.9999854007123086,2.62705861434442e-05,5.470458831989274e-07,4.24028510397776e-07,3.125648312163736e-07,7.049344239986173e-07,6.101607327078824e-07,3.791687648627442e-14
8.636487268209712e-08,0.1122470190439378,0.0,0.0,0.0,0.0,0.9999849813676919,2.695242495524288e-05,5.685484658121781e-07,4.4659792765184674e-07,3.2508626615226996e-07,7.505723381867973e-07,6.490045156643763e-07,4.147354837275346e-14
8.858634178651189e-08,0.11224706454002113,0.0,0.0,0.0,0.0,0.9999845599198891,2.7633657183322807e-05,5.903944338541114e-07,4.6974658950238217e-07,3.3783935990016914e-07,7.979837221672754e-07,6.89388009656982e-07,4.526392659409976e-14
9.080781089092666e-08,0.11224711023650329,0.0,0.0,0.0,0.0,0.9999841363415393,2.8314282597280473e-05,6.125833967113178e-07,4.934740660373283e-07,3.5082389633712405e-07,8.471966580771325e-07,7.313394245428469e-07,4.929728173455262e-14
9.525074909975618e-08,0.11224720224306625,0.0,0.0,0.0,0.0,0.9999832826838829,2.967371206332414e-05,6.57988767058627e-07,5.426637504815717e-07,3.7748639995774337e-07,9.511393553995283e-07,8.200587218399352e-07,5.813075119869493e-14
9.96936873085857e-08,0.11224729508839491,0.0,0.0,0.0,0.0,0.9999824201763702,3.103071151865029e-05,7.047615263633885e-07,5.94163569487749e-07,4.0507193289566924e-07,1.062624456963943e-06,9.153875370050254e-07,6.805109758933143e-14
9.999999999999998e-08,0.1122473887972009,0.0,0.0,0.0,0.0,0.999982360380249,3.112417852154022e-05,7.080365237997435e-07,5.977991973110268e-07,4.070077462101585e-07,1.0705942641786305e-06,9.222091230950087e-07,6.877709938554497e-14
1.0413662551741523e-07,0.1122473887972009,0.0,0.0,0.0,0.0,0.9999815486010973,3.23852791355001e-05,7.528986558247269e-07,6.479701336139535e-07,4.335785868477731e-07,1.1818754930894676e-06,1.0175505399087904e-06,7.913782281323424e-14
1.0857956372624475e-07,0.1122474833941375,0.0,0.0,0.0,0.0,0.9999806677406252,3.3737413093231015e-05,8.023971518920443e-07,7.04080075298867e-07,4.6300440584189214e-07,1.3091155009314226e-06,1.1267719277798358e-06,9.147277076325471e-14
1.1302250193507428e-07,0.11224757890380326,0.0,0.0,0.0,0.0,0.9999797773779873,3.508711157846691e-05,8.532540153087775e-07,7.624900486887543e-07,4.933473972694114e-07,1.4445670256111625e-06,1.243275415426577e-06,1.0514010822026251e-13
1.174654401439038e-07,0.11224767535073904,0.0,0.0,0.0,0.0,0.9999788772966985,3.643437278524719e-05,9.054662430801949e-07,8.231967294650818e-07,5.246055399947179e-07,1.5884521201766225e-06,1.3672842272131259e-06,1.2022630563862722e-13
1.2190837835273332e-07,0.11224777275942935,0.0,0.0,0.0,0.0,0.9999779672807618,3.777919491517494e-05,9.590308228464346e-07,8.86196814672754e-07,5.567767900603392e-07,1.740992344602154e-06,1.4990210904789423e-06,1.3682011787442966e-13
1.2635131656156286e-07,0.11224787115430161,0.0,0.0,0.0,0.0,0.9999770471146736,3.912157617756461e-05,1.0139447294921131e-06,9.514870225488572e-07,5.898590841565984e-07,1.902408763895692e-06,1.6387082303015853e-06,1.5501256485624672e-13
1.307942547703924e-07,0.11224797055972609,0.0,0.0,0.0,0.0,0.9999761165834274,4.046151478958872e-05,1.0702049232281635e-06,1.0190640923516888e-06,6.238503416203689e-07,2.0729219456205325e-06,1.7865673651454979e-06,1.7489691219386596e-13
1.3523719297922193e-07,0.11224807100001549,0.0,0.0,0.0,0.0,0.9999751754725191,4.179900897642443e-05,1.1278083482823578e-06,1.0889247841899348e-06,6.587484658266095e-07,2.2527519571787387e-06,1.942819702880297e-06,1.9656865174823304e-13
1.4412306939688098e-07,0.11224827508215104,0.0,0.0,0.0,0.0,0.9999732606562288,4.4466657016137754e-05,1.2470325839672672e-06,1.2354841776349344e-06,7.312568540371931e-07,2.6412402213611883e-06,2.281386243176047e-06,2.4566728931771466e-13
1.5300894581454003e-07,0.11224848359404918,0.0,0.0,0.0,0.0,0.9999713009599445,4.712450626375772e-05,1.3715926392927107e-06,1.3911396942731344e-06,8.073671911812162e-07,3.069623982247373e-06,2.65616716228275e-06,3.031161967010514e-13
1.6189482223219907e-07,0.1122486967281102,0.0,0.0,0.0,0.0,0.9999692946860638,4.9772542823729275e-05,1.5014634238256442e-06,1.5558661481746682e-06,8.870622072203307e-07,3.5396454716544205e-06,3.068913375627207e-06,3.6975746324328926e-13
1.7078069864985812e-07,0.1122489146757821,0.0,0.0,0.0,0.0,0.9999672401453458,5.241075294252088e-05,1.6366195521812057e-06,1.729638670627143e-06,9.70324424367628e-07,4.053038625549487e-06,3.5213673006096255e-06,4.464669204209619e-13
1.7966657506751717e-07,0.11224913762755202,0.0,0.0,0.0,0.0,0.9999651356570136,5.503912301323772e-05,1.7770353440761042e-06,1.9124327046704225e-06,1.0571361600528543e-06,4.61152898193672e-06,4.015262755766648e-06,5.341535122522071e-13
1.885524514851762e-07,0.11224936577293293,0.0,0.0,0.0,0.0,0.9999629795488559,5.765763958021779e-05,1.922684823857651e-06,2.1042239996294306e-06,1.1474795305169276e-06,5.216833579444402e-06,4.552324860058715e-06,6.337586639160389e-13
2.063242043204943e-07,0.11224983839764738,0.0,0.0,0.0,0.0,0.9999585058276514,6.286505916387451e-05,2.229579475573427e-06,2.5147028682081754e-06,1.338688646605327e-06,6.574710547700437e-06,5.762805400729355e-06,8.726489534045997e-13
2.240959571558124e-07,0.11225033404614594,0.0,0.0,0.0,0.0,0.9999538057791711,6.803290724622101e-05,2.5570898514706244e-06,2.960887188876623e-06,1.5438047475632967e-06,8.140232002637349e-06,7.1664321314474285e-06,1.1712947265068186e-12
2.418677099911305e-07,0.11225085419837601,0.0,0.0,0.0,0.0,0.9999488663442738,7.316108209046985e-05,2.9049976969207352e-06,3.442593424786034e-06,1.762677679703968e-06,9.926817963859639e-06,8.776682798406977e-06,1.5383319687672148e-12
2.596394628264486e-07,0.11225140031767758,0.0,0.0,0.0,0.0,0.9999436746103565,7.82494848135632e-05,3.2730802371507065e-06,3.959642414883877e-06,1.995154200963727e-06,1.1947742817659929e-05,1.0606886611166765e-05,1.9828552828534054e-12
2.774112156617667e-07,0.11225197385043542,0.0,0.0,0.0,0.0,0.9999382178144325,8.32980195277265e-05,3.661110249735826e-06,4.511859199328262e-06,2.2410780341381652e-06,1.4216132182433192e-05,1.2670221204965299e-05,2.5143974018428586e-12
2.9518296849708477e-07,0.11225257622575449,0.0,0.0,0.0,0.0,0.9999324833461622,8.830659348023748e-05,4.068856144068968e-06,5.09907284527597e-06,2.500289919612775e-06,1.6744959816373422e-05,1.4979709648872198e-05,3.1429086610075004e-12
3.1295472133240287e-07,0.11225320885512838,0.0,0.0,0.0,0.0,0.9999264587508292,9.327511719127553e-05,4.4960820514894405e-06,5.721116273148034e-06,2.772627663852222e-06,1.9547044568846848e-05,1.7548217504827888e-05,3.878736441632659e-12
3.3072647416772096e-07,0.11225387313212185,0.0,0.0,0.0,0.0,0.999920131732264,9.82035045896658e-05,4.942547917994689e-06,6.377826083492485e-06,3.0579261918244017e-06,2.2635047382490227e-05,2.0388449936433734e-05,4.732604605645652e-12
3.4849822700303905e-07,0.11225457043205732,0.0,0.0,0.0,0.0,0.9999134901557142,0.00010309167314633727,5.408009596020903e-06,7.069042384584475e-06,3.3560176068249193e-06,2.602146835084279e-05,2.351294886874148e-05,5.715592936468877e-12
3.6626997983835715e-07,0.11225530211170494,0.0,0.0,0.0,0.0,0.9999065220506559,0.00010793954400536293,5.8922189397246006e-06,7.79460862088465e-06,3.6667312530878794e-06,2.9718643832427177e-05,2.6934090204419817e-05,6.839116598932355e-12
3.8404173267367524e-07,0.11225606950898145,0.0,0.0,0.0,0.0,0.9998992156135408,0.00011274704211246478,6.394923906485224e-06,8.554371402465428e-06,3.989893778280483e-06,3.3738743622731644e-05,3.066408110050694e-05,8.114905636440996e-12
4.0181348550899333e-07,0.11225687394265751,0.0,0.0,0.0,0.0,0.9998915592104791,0.00011751409634083483,6.915868662178769e-06,9.348180335535492e-06,4.325329198189175e-06,3.809376818785064e-05,3.4714957307062214e-05,9.554984523398352e-12
4.1958523834431143e-07,0.11225771671207135,0.0,0.0,0.0,0.0,0.9998835413798566,0.0001222406396141103,7.454793688066525e-06,1.017588785420317e-05,4.672858965622189e-06,4.279554596353659e-05,3.9098580569308974e-05,1.117165178769447e-11
4.373569911796295e-07,0.11225859909684946,0.0,0.0,0.0,0.0,0.9998751508348813,0.00012692660902636428,8.01143589035875e-06,1.103734905360159e-05,5.0323020423241846e-06,4.785573072199979e-05,4.382663609667601e-05,1.2977459719145181e-11
4.551287440149476e-07,0.11225952235663586,0.0,0.0,0.0,0.0,0.9998663764660581,0.0001315719459589923,8.585528713789919e-06,1.193242152448802e-05,5.403474972397435e-06,5.3285799008506015e-05,4.891063010215244e-05,1.4985194181813138e-11
4.729004968502657e-07,0.11226048773082992,0.0,0.0,0.0,0.0,0.9998572073435871,0.00013617659619436442,9.176802258595817e-06,1.2860965189443081e-05,5.786191957647062e-06,5.909704765051666e-05,5.436188741412407e-05,1.7207854547524803e-11
4.906722496855839e-07,0.11226149643833269,0.0,0.0,0.0,0.0,0.9998476327196865,0.00014074051002610342,9.784983399820883e-06,1.3822842140804553e-05,6.180264935722856e-06,6.530059134227085e-05,6.019154916255137e-05,1.9658633766717085e-11
5.08444002520902e-07,0.1122625496773017,0.0,0.0,0.0,0.0,0.9998376420308341,0.0001452636423658612,1.0409795909006334e-05,1.4817916480460696e-05,6.585503660813863e-06,7.190736030720539e-05,6.641057054196992e-05,2.235089859302387e-11
5.262157553562201e-07,0.11226364862491499,0.0,0.0,0.0,0.0,0.9998272248999295,0.0001497459528464811,1.1050960578751853e-05,1.5846054161617306e-05,7.001715786206791e-06,7.892809804033751e-05,7.302971865397141e-05,2.529816997872931e-11
5.439875081915383e-07,0.11226479443714417,0.0,0.0,0.0,0.0,0.9998163711383687,0.00015418740592143112,1.1708195350012558e-05,1.6907122832656626e-05,7.428706948631991e-06,8.637335913288181e-05,8.005957043134749e-05,2.851410365803912e-11
5.795310138621745e-07,0.11226723117204765,0.0,0.0,0.0,0.0,0.9997933139229755,0.00016294762233076582,1.306973348800593e-05,1.9127531298463783e-05,8.3142393739927e-06,0.00010257871301098855,9.539273022590315e-05,3.580713982040257e-11
6.11520168965747e-07,0.11226959566550632,0.0,0.0,0.0,0.0,0.9997709708679393,0.00017069183015801524,1.4347194184924791e-05,2.1237224470283453e-05,9.146094821548922e-06,0.00011871734541834605,0.00011069932629366882,4.342877648976077e-11
6.435093240693196e-07,0.11227212898647655,0.0,0.0,0.0,0.0,0.9997470634925961,0.0001783033371732578,1.567221901014028e-05,2.3451617181011053e-05,1.0009768779471888e-05,0.00013638673301051403,0.00012749220167274862,5.213740585482087e-11
6.754984791728922e-07,0.1122748370844121,0.0,0.0,0.0,0.0,0.9997215394340607,0.0001857821220228366,1.7043077425770056e-05,2.5769979139087013e-05,1.0904066610830237e-05,0.0001556413449098019,0.00014582592276279435,6.201506596134437e-11
7.074876342764647e-07,0.11227772566974265,0.0,0.0,0.0,0.0,0.9996943484425275,0.00019312822047466173,1.8458019808937705e-05,2.819158625063349e-05,1.1827779852512061e-05,0.00017653352458511405,0.00016575292458175368,7.314374348533686e-11
7.394767893800373e-07,0.11228080021458577,0.0,0.0,0.0,0.0,0.9996654424047569,0.0002003417265807117,1.9915280153298165e-05,3.071571812042549e-05,1.2779688071517104e-05,0.0001991134643316649,0.00018732348691739525,8.560505250177322e-11
7.714659444836098e-07,0.11228406594818706,0.0,0.0,0.0,0.0,0.9996347753641045,0.0002074227936799815,2.141307880371353e-05,3.334165566274352e-05,1.375856075488984e-05,0.00022342918320047655,0.00021058571387344273,9.947992599368844e-11
8.034550995871824e-07,0.11228752785655256,0.0,0.0,0.0,0.0,0.9996023035371202,0.00021437163524168327,2.2949625214196946e-05,3.606867882572504e-05,1.4763159223254001e-05,0.00024952650835929517,0.0002355855167902219,1.1484831776785811e-10
8.354442546907549e-07,0.11229119068037231,0.0,0.0,0.0,0.0,0.9995679853266037,0.00022118852554360845,2.4523120721127423e-05,3.889606443529327e-05,1.5792238562757192e-05,0.0002774490600022155,0.0002623666006526725,1.317889183485012e-10
8.674334097943275e-07,0.11229505891430648,0.0,0.0,0.0,0.0,0.999531781331138,0.0002278738001858761,2.6131761319386532e-05,4.1823084161907975e-05,1.6844549568027838e-05,0.0003072382398002881,0.0002909704539739001,1.503788866326553e-10
8.994225648979001e-07,0.11229913680623795,0.0,0.0,0.0,0.0,0.999493654351085,0.0002344278564392163,2.7773740431857255e-05,4.4849002613801994e-05,1.7918840688270755e-05,0.00033893322291619286,0.00032143634217467903,1.7069359376937664e-10
9.314117200014726e-07,0.11230342835712039,0.0,0.0,0.0,0.0,0.9994535693910528,0.0002408511534279547,2.944725166288444e-05,4.797307555967884e-05,1.9013859968427946e-05,0.00037257095358078787,0.00035380130445455894,1.9280638208857848e-10
9.634008751050453e-07,0.11230793732111098,0.0,0.0,0.0,0.0,0.9994114936588419,0.00024714421214788826,3.1150491526177675e-05,5.119454828361566e-05,2.0128356978825126e-05,0.0004081861442334572,0.0003881001541536679,2.167883421590382e-10
9.95390030208618e-07,0.11231266720613738,0.0,0.0,0.0,0.0,0.999367396560895,0.00025330761532028196,3.288166213765211e-05,5.451265407418275e-05,2.1261084726665074e-05,0.00044581127820789786,0.0004243654825844037,2.427081036566352e-10
9.999999999999997e-07,0.11231762127482135,0.0,0.0,0.0,0.0,0.9993608733700586,0.0002541851742823797,3.3133338835470975e-05,5.499874817225515e-05,2.142575225528385e-05,0.0004514009599678899,0.00042975562577893955,2.4660708355354657e-10
1.0273791853121906e-06,0.11231762127482135,0.0,0.0,0.0,0.0,0.999321249694291,0.0002593420070840493,3.463897386446305e-05,5.7926612849134024e-05,2.2410801542207885e-05,0.00048547661593029807,0.00046262766629850006,2.706316413764858e-10
1.0593683404157633e-06,0.11232280254579116,0.0,0.0,0.0,0.0,0.9992730268353415,0.00026524809252900236,3.64206479215923e-05,6.143562991637523e-05,2.3576272932697933e-05,0.0005272102045808826,0.0005029148777392432,3.006221009313764e-10
1.091357495519336e-06,0.11232821379535553,0.0,0.0,0.0,0.0,0.9992227039248517,0.0002710266370736515,3.8224918907399715e-05,6.5038894871378e-05,2.4756273397786616e-05,0.0005710378911590151,0.0005452530992177724,3.3273963954623294e-10
1.1233466506229086e-06,0.11233385755954,0.0,0.0,0.0,0.0,0.9991702590501256,0.00027667846569161194,4.0050037270154097e-05,6.873558063065948e-05,2.5949588200426803e-05,0.0006169833388810421,0.0005896661401418574,3.67041281223535e-10
1.1553358057264813e-06,0.11233973613647105,0.0,0.0,0.0,0.0,0.9991156724238055,0.00028220446199126874,4.189427169828845e-05,7.252484260037588e-05,2.7155015087323982e-05,0.0006650680468290673,0.0006361756574151538,4.0358079214226034e-10
1.187324960830054e-06,0.11234585158909918,0.0,0.0,0.0,0.0,0.9990589263596359,0.00028760556715397165,4.375591142749405e-05,7.640581797850365e-05,2.8371365953465505e-05,0.0007153113727574896,0.0006848011789138243,4.42408572175072e-10
1.2193141159336266e-06,0.11235220574824877,0.0,0.0,0.0,0.0,0.9990000052452682,0.00029288277873659344,4.563326845812824e-05,8.037762518853414e-05,2.9597468445751534e-05,0.0007677305589535309,0.0007355601299370116,4.8357155926762e-10
1.2513032710371992e-06,0.11235880021598188,0.0,0.0,0.0,0.0,0.9989388955122214,0.0002980371493447707,4.7524679677046545e-05,8.443936344209332e-05,3.083216750106957e-05,0.0008223407610383436,0.0007884678625184392,5.271131534665883e-10
1.283292426140772e-06,0.11236563636926203,0.0,0.0,0.0,0.0,0.9988755856031193,0.0003030697851835904,4.9428508878641674e-05,8.859011242741347e-05,3.207432681450655e-05,0.0008791550795867543,0.0008435376874782731,5.730731578437086e-10
1.3152815812443446e-06,0.11237271536390304,0.0,0.0,0.0,0.0,0.9988100659363455,0.0003079818444928856,5.134314868041449e-05,9.282893212012612e-05,3.3322830233900404e-05,0.0009381845944359568,0.0009007809090868812,6.214877302772864e-10
1.3472707363479172e-06,0.11238003813878802,0.0,0.0,0.0,0.0,0.9987423288682471,0.00031277453587463973,5.326702232896311e-05,9.71548627124178e-05,3.4576583077426045e-05,0.000999438401546404,0.0009602068622053169,6.723893531002481e-10
1.37925989145149e-06,0.1123876054203421,0.0,0.0,0.0,0.0,0.9986723686530367,0.00031744911652030776,5.5198585392932224e-05,0.0001015669246561923,3.583451337131893e-05,0.0010629236522718064,0.0010218229517613368,7.258068201678198e-10
1.4112490465550626e-06,0.11239541772724287,0.0,0.0,0.0,0.0,0.9986001814005414,0.0003220068903461285,5.713632734010082e-05,0.00010606411881552164,3.7095573005277304e-05,0.0011286455948897333,0.0010856346944146163,7.817652326025231e-10
1.4432382016586352e-06,0.11240347537535114,0.0,0.0,0.0,0.0,0.9985257650319508,0.0003264492060446743,5.9078772996368845e-05,0.00011064542672334886,3.835873880357712e-05,0.0011966076182398243,0.0011516457622605548,8.402860094497448e-10
1.4752273567622079e-06,0.11241177848284502,0.0,0.0,0.0,0.0,0.9984491192337224,0.00033077745506103224,6.102448388499922e-05,0.00011530981093712271,3.9623013510404834e-05,0.001266811297313006,0.001219858028418658,9.013869159635157e-10
1.5072165118657806e-06,0.1124203269755397,0.0,0.0,0.0,0.0,0.9983702454098042,0.00033499306950211837,6.297205944509002e-05,0.00012005621548780199,4.088742668834341e-05,0.0013392564406323993,0.00129027161434897,9.650820985772855e-10
1.5392056669693532e-06,0.1124291205923753,0.0,0.0,0.0,0.0,0.9982891466323311,0.0003390975199876503,6.492013812883423e-05,0.00012488356641646088,4.2151035529383773e-05,0.0014139411392646325,0.0013628849387382577,1.0313821307800255e-09
1.5711948220729259e-06,0.11243815889105474,0.0,0.0,0.0,0.0,0.99820582759096,0.0003430923134513,6.686739837767015e-05,0.0001297907723925626,4.341292557827769e-05,0.001490861817299228,0.0014376947677967192,1.1002940763987988e-09
1.6031839771764985e-06,0.11244744125381452,0.0,0.0,0.0,0.0,0.998120294541002,0.00034697899090051085,6.881255947796173e-05,0.00013477672540784287,4.4672211368461445e-05,0.0015700132836334328,0.0015146962668058192,1.171821558124421e-09
1.6351731322800712e-06,0.11245696689331017,0.0,0.0,0.0,0.0,0.9980325552505135,0.00035075912514335425,7.07543822973702e-05,0.00013984030153965839,4.59280369711672e-05,0.0016513887849003842,0.0015938830527584885,1.2459648321283573e-09
1.6671622873836439e-06,0.11246673485859916,0.0,0.0,0.0,0.0,0.9979426189465013,0.00035443431849065235,7.269166990356394e-05,0.0001449803617776043,4.717957645871518e-05,0.0017349800593797285,0.0016752472479342297,1.322720879244693e-09
1.6991514424872165e-06,0.11247674404120434,0.0,0.0,0.0,0.0,0.9978504962604012,0.0003580062004414348,7.46232680673617e-05,0.00015019575290719256,4.842603428333929e-05,0.0018207773917317902,0.0017587795342537055,1.4020835008106662e-09
1.7311405975907892e-06,0.11248699318124045,0.0,0.0,0.0,0.0,0.9977561991729812,0.000361476425359577,7.654806565282873e-05,0.00015548530844440347,4.966664557322887e-05,0.0019087696683989896,0.001844469208260003,1.4840434153374607e-09
1.7631297526943619e-06,0.11249748087358781,0.0,0.0,0.0,0.0,0.9976597409588167,0.0003648466701491972,7.846499489723819e-05,0.00016084784961497705,5.0900676347771006e-05,0.001998944433521428,0.0019323042365770428,1.5685883700584281e-09
1.7951189077979345e-06,0.1125082055740968,0.0,0.0,0.0,0.0,0.9975611361304895,0.0003681186319361377,8.03730315841649e-05,0.00016628218637239464,5.2127423654260284e-05,0.00209128794521736,0.002022271311699373,1.6557032576036214e-09
1.8271080629015072e-06,0.11251916560580762,0.0,0.0,0.0,0.0,0.9974604003826423,0.0003712940257625497,8.22711951132966e-05,0.0001717871184486176,5.3346215628597606e-05,0.002185785232083626,0.002114355907971896,1.7453702282756857e-09
1.8590972180050799e-06,0.11253035916517065,0.0,0.0,0.0,0.0,0.9973575505360335,0.00037437458230124137,8.415854847083342e-05,0.0001773614364317863,5.455641148272758e-05,0.0022824201497758604,0.002208542337622834,1.8375688144299498e-09
1.8910863731086525e-06,0.11254178432825276,0.0,0.0,0.0,0.0,0.997252604481717,0.0003773620455961256,8.603419810459686e-05,0.00018300392286525193,5.575740142176245e-05,0.0023811754375335234,0.002304813806718376,1.932276061530893e-09
1.923075528212225e-06,0.11255343905691527,0.0,0.0,0.0,0.0,0.9971455811254728,0.00038025817083474605,8.789729370818267e-05,0.00018871335336249657,5.694860649391476e-05,0.002482032774520437,0.0024031524709129727,2.029466650188341e-09
1.9550646833157976e-06,0.1125653212049521,0.0,0.0,0.0,0.0,0.9970365003326089,0.0003830647221584456,8.974702791867127e-05,0.0001944884977327048,5.8129478376508774e-05,0.0025849728358573053,0.0025035394908750597,2.1291130262409012e-09
1.9870538384193703e-06,0.1125774285241735,0.0,0.0,0.0,0.0,0.9969253828732466,0.00038578347051536837,9.158263593255375e-05,0.000200328121111973,5.929949910146174e-05,0.002689975348228953,0.0026059550872740526,2.231185539972285e-09
2.0510321486265156e-06,0.11260230920926206,0.0,0.0,0.0,0.0,0.9966971252372689,0.0003909646637353594,9.520862392219226e-05,0.0002121958488624377,6.160506480574858e-05,0.002906082218789044,0.0028167885163967133,2.4424806660921886e-09
2.1086126278129464e-06,0.11262544748042651,0.0,0.0,0.0,0.0,0.9964849529596534,0.00039534528397306296,9.841688249086085e-05,0.00022308487813080429,6.363837532797117e-05,0.003107411115891954,0.003013260571015884,2.6406078875678396e-09
2.166193106999377e-06,0.11264927631166946,0.0,0.0,0.0,0.0,0.9962665406134974,0.00039946905941667547,0.00010156936697609188,0.0002341635201964056,6.562981948240394e-05,0.0033150694606408934,0.0032159603203421885,2.8460526545037144e-09
2.223773586185808e-06,0.11267377966992881,0.0,0.0,0.0,0.0,0.9960420350975563,0.00040334630082334996,0.00010466307960109512,0.00024542455162021777,6.757741880089946e-05,0.003528911808745577,0.0034247454219190417,3.058583475691221e-09
2.281354065372239e-06,0.11269894092026064,0.0,0.0,0.0,0.0,0.9958115887185035,0.0004069872386586559,0.00010769541571983085,0.0002568607872301974,6.947947452125339e-05,0.003748786935896472,0.003639467790837844,3.2779571827120154e-09
2.3389345445586696e-06,0.11272474289814605,0.0,0.0,0.0,0.0,0.9955753583144287,0.0004104019929687607,0.00011066414687114317,0.0002684650989618665,7.133455521785187e-05,0.003974538736853154,0.0038599744871200777,3.5039212122892544e-09
2.3965150237451004e-06,0.11275116802174219,0.0,0.0,0.0,0.0,0.9953335044218781,0.0004136005457698817,0.00011356740272509158,0.0002802304336452727,7.314148358590027e-05,0.004206007081365694,0.0040861085603284275,3.736215773897309e-09
2.454095502931531e-06,0.11277819836785888,0.0,0.0,0.0,0.0,0.9950861904873698,0.00041659271595723065,0.00011640365221075978,0.000292149829628437,7.489932264164673e-05,0.00444302862576282,0.004317709850309061,3.9745759018808644e-09
2.511675982117962e-06,0.1128058157604404,0.0,0.0,0.0,0.0,0.9948335821256189,0.00041938813677385155,0.00011917168400985791,0.00030421643215734783,7.660736146525732e-05,0.004685437577805407,0.004554615741732401,4.218733367495759e-09
2.5692564613043928e-06,0.11283400184532413,0.0,0.0,0.0,0.0,0.9945758464252427,0.0004219962358037807,0.00012187058670473377,0.00031642350744317914,7.826510067443096e-05,0.004933066413801354,0.004796661871513357,4.468418441567485e-09
2.6268369404908236e-06,0.11286273816373604,0.0,0.0,0.0,0.0,0.9943131513026569,0.0004244262174475287,0.00012449972878277575,0.0003287644553738623,7.987223779814538e-05,0.005185746547107116,0.005043682788274022,4.723361518655828e-09
2.6844174196772544e-06,0.112892006218379,0.0,0.0,0.0,0.0,0.9940456649040342,0.0004266870478081112,0.0001270587386854436,0.0003412328208517538,8.142865270370259e-05,0.005443308948008513,0.005295512563868096,4.983294588910042e-09
2.741997898863685e-06,0.11292178753534234,0.0,0.0,0.0,0.0,0.9937735550548599,0.0004287874419027342,0.00012954748506781543,0.0003538223037619307,8.293439318038051e-05,0.005705584715311023,0.005551985357326325,5.247952549647042e-09
2.799578378050116e-06,0.11295206372022952,0.0,0.0,0.0,0.0,0.993496988756232,0.0004307358530968408,0.00013196605740863786,0.0003665267675912408,8.438966078489719e-05,0.005972405600403488,0.005812935931994119,5.51707437969368e-09
2.8571588572365467e-06,0.1129828165095581,0.0,0.0,0.0,0.0,0.993216131726803,0.0004325404646447005,0.0001343147470856085,0.00037934024673106156,8.579479704983832e-05,0.00624360448481718,0.006078200126873704,5.790404170846173e-09
2.9147393364229775e-06,0.11301402781709158,0.0,0.0,0.0,0.0,0.9929311479889714,0.00043420918321025785,0.00013659402902803803,0.00039225695250787114,8.71502701318978e-05,0.006519015812603366,0.006347615283489506,6.067692006294023e-09
2.9723198156094083e-06,0.11304567977553981,0.0,0.0,0.0,0.0,0.9926421994976957,0.00043574963423575135,0.00013880454403983659,0.00040527127799603474,8.845666196009455e-05,0.006798475979106356,0.006621020629842925,6.348694717267467e-09
3.029900294795839e-06,0.11307775477368669,0.0,0.0,0.0,0.0,0.9923494458101004,0.0004371691590215829,0.0001409470818566149,0.000418377801675777,8.971465593944114e-05,0.007081823677929348,0.006898257623226567,6.633176520749529e-09
3.08748077398227e-06,0.11311023548922826,0.0,0.0,0.0,0.0,0.9920530437939205,0.0004384748133790194,0.00014302256498713973,0.00043157129000557745,9.092502524958667e-05,0.0073689002080356125,0.007179170253811122,6.920909521658058e-09
3.1450612531687007e-06,0.11314310491751259,0.0,0.0,0.0,0.0,0.9917531473727261,0.0004396733677171769,0.00014503203338147566,0.00044484669898218186,9.208862176219543e-05,0.007659549743031461,0.007463605311024125,7.2116741151909766e-09
3.2026417323551315e-06,0.11317634639644011,0.0,0.0,0.0,0.0,0.9914499073058125,0.0004407713084274078,0.000146976629951353,0.0004581991747638508,9.32063655962377e-05,0.007953619564751541,0.007751412614806475,7.505259301829434e-09
3.2602222115415623e-06,0.11320994362774925,0.0,0.0,0.0,0.0,0.9911434710006021,0.000441774840431343,0.00014885758695484794,0.00047162405343384456,9.427923532365636e-05,0.008250960263316048,0.00804244521387761,7.80146288888898e-09
3.317802690727993e-06,0.11324388069492754,0.0,0.0,0.0,0.0,0.990833982355388,0.00044268989076316946,0.0001506762132509575,0.0004851168599814233,9.530825882590406e-05,0.008551425905851144,0.008336559553164572,8.100091614237118e-09
3.375383169914424e-06,0.11327814207798598,0.0,0.0,0.0,0.0,0.9905215816302578,0.0004435221130621238,0.00015243388242026793,0.000498673306576849,9.629450479533777e-05,0.008854874176060639,0.008633615612545893,8.400961216693156e-09
3.4329636491008547e-06,0.11331271266533266,0.0,0.0,0.0,0.0,0.9902064053440726,0.0004442768928572723,0.0001541320217377109,0.0005122892902151882,9.723907487239666e-05,0.009161166486808802,0.00893347701903028,8.703896415986625e-09
3.4905441282872855e-06,0.11334757776297291,0.0,0.0,0.0,0.0,0.9898885861954309,0.0004449593535331677,0.00015577210197842057,0.000525960889801289,9.814309640360515e-05,0.009470168067827234,0.009236011134444833,9.008730832558563e-09
