Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41)
3.4703965172272266e-06,0.11333677736457473,0.0,0.0,0.0,0.0,0.9899931248854873,0.0004441748550279565,0.0001554339587233515,0.0005218489946927713,9.798828547723507e-05,0.009362202938325168,0.00914239417846596,8.891112659956624e-09,8.08145812838352e-08,6.129338769207025e-06,4.06472497247826e-12,1.6430006742361317e-11,6.608386870658399e-14,1.7458400485817437e-13,1.744646042630055e-10,1.2081244918855775e-09
3.511832627032721e-06,0.11336204121717589,0.0,0.0,0.0,0.0,0.9897631371420044,0.00044462128723718377,0.0001566009629689404,0.000531732966457725,9.862932734925768e-05,0.009585562232630412,0.009361665155951169,9.11049912822007e-09,8.331676120317385e-08,6.422545300026987e-06,4.259167929368306e-12,1.735146202626399e-11,6.979009571674069e-14,1.8436434977181515e-13,1.8487266530194293e-10,1.299261583929319e-09
3.5532687368382158e-06,0.1133874496431062,0.0,0.0,0.0,0.0,0.9895318610853842,0.00044503340868903287,0.00015773906840224334,0.0005416436283456666,9.925024043492947e-05,0.009810233865751935,0.009582248090021842,9.330733627066994e-09,8.584208553245648e-08,6.72439971781596e-06,4.4593458395330645e-12,1.830534206829343e-11,7.362673982740622e-14,1.944882722117044e-13,1.9568458928185202e-10,1.3955325731690664e-09
3.6361409564492054e-06,0.11343867991474411,0.0,0.0,0.0,0.0,0.9890656274532383,0.0004457614791905224,0.00015993086698455107,0.0005615397983818775,0.00010043340702217968,0.010263327442834837,0.01002716648065734,9.773528454514078e-09,9.095859456048632e-08,7.354287690942152e-06,4.877062680330028e-12,2.0311536445486523e-11,8.169594511602306e-14,2.157790538998174e-13,2.1854151596284199e-10,1.6041998769140571e-09
3.710725954099096e-06,0.11348523160137111,0.0,0.0,0.0,0.0,0.9886420628195345,0.00044631584836181306,0.00016181041010736828,0.0005795248870670038,0.00010143375775992821,0.01067514002692377,0.010431628289242285,1.0174414466222026e-08,9.563378829528245e-08,7.951326062456348e-06,5.272995021116805e-12,2.2230767009376833e-11,8.941536935673117e-14,2.3614485004449116e-13,2.405461576487714e-10,1.8113847569906318e-09
3.7853109517489864e-06,0.11353217581050225,0.0,0.0,0.0,0.0,0.988215009571015,0.00044678368367047247,0.0001636052810048445,0.0005975773101612336,0.00010237562641537765,0.01109050654517352,0.010839655118492142,1.0577257701262966e-08,1.0037056097923585e-07,8.577210545043246e-06,5.688057022644066e-12,2.4259086385899247e-11,9.757356469782881e-14,2.576662287684135e-13,2.639372873582073e-10,2.03805336883961e-09
3.859895949398877e-06,0.11357948623162302,0.0,0.0,0.0,0.0,0.9877847048791116,0.00044717307810110234,0.0001653188577692215,0.0006156907067656897,0.00010326152709096212,0.011509185336019667,0.01125100941299284,1.098180227481418e-08,1.0516425391671747e-07,9.2321899430014e-06,6.122413684311539e-12,2.6397676704120898e-11,1.0617528583630338e-13,2.8035559175618954e-13,2.8874021483382175e-10,2.285297285684264e-09
3.934480947048768e-06,0.11362713778965916,0.0,0.0,0.0,0.0,0.9873513751071555,0.0004474915383765592,0.00016695449795011135,0.0006338591392643268,0.00010409394648118146,0.011930945679008848,0.011665464288116401,1.1387813075065308e-08,1.1001042604746736e-07,9.916481817259008e-06,6.576209285986063e-12,2.8647552921268024e-11,1.152246150795205e-13,3.042235710431051e-13,3.1497819778423334e-10,2.5542177239806546e-09
4.009065944698659e-06,0.11367510653697502,0.0,0.0,0.0,0.0,0.9869152359879982,0.0004477460148920565,0.0001685155221122933,0.0006520770744945008,0.00010487533271804223,0.012355567626345055,0.012082803371790143,1.1795074664689157e-08,1.1490485896296466e-07,1.0630274210727116e-05,7.049568532191348e-12,3.100957329596785e-11,1.2472500447014778e-13,3.29279140876301e-13,3.426725321458157e-10,2.845923747856842e-09
4.0836509423485495e-06,0.11372336969407275,0.0,0.0,0.0,0.0,0.986476492842183,0.0004479429315827959,0.0001700051998381044,0.0006703393646175655,0.00010560808603980383,0.012782841791618062,0.012502820603913792,1.2203390126348312e-08,1.1984355861501073e-07,1.1373727378536847e-05,7.542597699537705e-12,3.348445015870597e-11,1.3467931910649896e-13,3.5552973230681375e-13,3.718426503599436e-10,3.1615305906375336e-09
4.15823593999844e-06,0.11377190558628011,0.0,0.0,0.0,0.0,0.9860353408291495,0.000448088215472103,0.00017142673793703718,0.0006886412278977659,0.00010629455102121898,0.013212569103511759,0.012925320001098072,1.2612579902122026e-08,1.248227553983586e-07,1.2146975505799276e-05,8.05538577587767e-12,3.6072760552088324e-11,1.4508987993920143e-13,3.829813456637242e-13,4.0250622523185513e-10,3.5021580926071238e-09
4.232820937648331e-06,0.11382069363147994,0.0,0.0,0.0,0.0,0.9855919652268574,0.00044818732573774224,0.00017278327072244156,0.0007069782295211756,0.00010693701027831598,0.013644560529274655,0.01335011539139333,1.302248065848065e-08,1.298389025259674e-07,1.295012840219473e-05,8.588005584096493e-12,3.877495726480249e-11,1.5595850815141428e-13,4.116386677930841e-13,4.34679278411614e-10,3.868929258669799e-09
4.307405935298222e-06,0.11386971430090415,0.0,0.0,0.0,0.0,0.9851465417327365,0.0004482452820857188,0.00017407785206738802,0.0007253462626346216,0.00010753767947792007,0.01407863677535468,0.013777030126236203,1.3432944145394748e-08,1.3488867236574405e-07,1.3783273161213679e-05,9.140514882461432e-12,4.159137932437355e-11,1.6728656736223494e-13,4.41505183944285e-13,4.683762903227124e-10,4.262968933753862e-09
4.381990932948113e-06,0.11391894908782856,0.0,0.0,0.0,0.0,0.9846992367804552,0.00044826669228008813,0.00017531344906023474,0.0007437415297379563,0.00010809870348221804,0.014514627970909843,0.014205896775233946,1.384383607897683e-08,1.3996895149894863e-07,1.464647577323812e-05,9.71295743436012e-12,4.4522261929749184e-11,1.790750035769848e-13,4.725832825144976e-13,5.036103098622952e-10,4.68540259422392e-09
4.456575930598004e-06,0.113968380470476,0.0,0.0,0.0,0.0,0.9842502078679702,0.00044825577871881686,0.00017649293708182565,0.0007621605245327366,0.00010862215347798959,0.014952373338920232,0.014636556808431313,1.4255035093765947e-08,1.450768350369124e-07,1.5539782684441436e-05,1.0305364042108033e-11,4.7567746902856686e-11,1.913243872248938e-13,5.048743657397351e-13,5.403930635013174e-10,5.137355251882973e-09
4.531160928247895e-06,0.11401799187618192,0.0,0.0,0.0,0.0,0.9837996038934385,0.0004482164039879574,0.00017761909613098981,0.000780600014297362,0.00010911002500190299,0.015391720858494025,0.015068860269565245,1.4666431713198423e-08,1.5020961981151094e-07,1.6463222296798795e-05,1.091775354170299e-11,5.072789233494236e-11,2.040349519581244e-13,5.383789526296082e-13,5.787350630881496e-10,5.619950467026493e-09
4.605745925897786e-06,0.1140677676441662,0.0,0.0,0.0,0.0,0.9833475654958475,0.0004481520953420222,0.0001786946082570578,0.0007990570228473545,0.00010956423674658426,0.015832526921661164,0.015502665443551163,1.5077927351637742e-08,1.5536479674798572e-07,1.7416806405287124e-05,1.1550133755926235e-11,5.4002680886422716e-11,2.1720662803497546e-13,5.730967664160025e-13,6.186457103448119e-10,6.134309465463805e-09
4.680330923547677e-06,0.11411769298841615,0.0,0.0,0.0,0.0,0.9828942253973783,0.00044806606807022394,0.00017972205597326294,0.0008175288141304911,0.00010998663002899481,0.01627465598775258,0.01593783852126376,1.5489433410079136e-08,1.6054004295302173e-07,1.840053156858057e-05,1.2202502403340263e-11,5.739202891862454e-11,2.308390790490235e-13,6.090268309611057e-13,6.601333973486451e-10,6.6815503544641205e-09
4.7549159211975675e-06,0.11416775396037986,0.0,0.0,0.0,0.0,0.9824397087448712,0.0004479612477222596,0.00018070392150640557,0.0008360128764955732,0.00011037896883549965,0.01671798023814835,0.016374253264342328,1.5900870403745096e-08,1.6573321341147735e-07,1.9414380411283373e-05,1.2874847961885046e-11,6.089579509240241e-11,2.449317365140824e-13,6.461675625661036e-13,7.032056033630869e-10,7.262787432409296e-09
4.829500918847458e-06,0.11421793741197989,0.0,0.0,0.0,0.0,0.9819841334482201,0.00044784029118455777,0.00018164258676042747,0.0008545069076595607,0.00011074294036187175,0.017162379233675504,0.016811790672267183,1.631216711267119e-08,1.7094233230339382e-07,2.0458322856810686e-05,1.3567150486482311e-11,6.45137867951606e-11,2.5948382571466285e-13,6.845168375228511e-13,7.478689872813677e-10,7.879130586300808e-09
4.904085916497349e-06,0.11426823095909165,0.0,0.0,0.0,0.0,0.981527610513957,0.00044770560661259903,0.00018254033390098393,0.000873008800385563,0.00011108015596162992,0.01760773957648176,0.017250338653523423,1.6723259839054238e-08,1.761655842867353e-07,2.1532317290454977e-05,1.4279382380341628e-11,6.824576740790971e-11,2.744943949350089e-13,7.240720686907408e-13,7.941294743534974e-10,8.531684770669478e-09
4.97867091414724e-06,0.11431862294571166,0.0,0.0,0.0,0.0,0.9810702443726038,0.0004475593722354729,0.0001833993464661927,0.0008915166288752485,0.00011139215243865017,0.018053954577890108,0.01768979170234107,1.7134091705266127e-08,1.8140130579910144e-07,2.263631165311491e-05,1.501150912028448e-11,7.209146385228934e-11,2.8996234581439123e-13,7.648302862288529e-13,8.419923379131396e-10,9.221549562370669e-09
5.053255911797131e-06,0.11436910240890218,0.0,0.0,0.0,0.0,0.9806121331986047,0.00044740355405556746,0.00018422171091391087,0.0009100286358731079,0.00011168039362996452,0.018500923933503464,0.018130050582266407,1.7544611953587106e-08,1.866479763371636e-07,2.3770244466961293e-05,1.576348993693121e-11,7.605057136036663e-11,3.0588645253207295e-13,8.067881873165765e-13,8.914622767165152e-10,9.949818785827607e-09
5.127840909447022e-06,0.11441965904461254,0.0,0.0,0.0,0.0,0.9801533692218332,0.00044723992247144465,0.00018500941853507626,0.0009285432204750243,0.00011194627221944561,0.018948553406618506,0.018571022017625127,1.7954775357263792e-08,1.9190420986510973e-07,2.4934045794438617e-05,1.653527845067856e-11,8.012275862922848e-11,3.2226538253961664e-13,8.499421903336136e-13,9.425434862731017e-10,1.0717580202214904e-08
5.202425907096913e-06,0.11447028317447797,0.0,0.0,0.0,0.0,0.9796940390298845,0.0004470700678572692,0.00018576436766754899,0.0009470589266286546,0.00011219111173301542,0.019396754520794587,0.019012618393724916,1.83645416831465e-08,1.971687464394204e-07,2.6127638132341598e-05,1.7326823264621587e-11,8.430767429226861e-11,3.390977225893595e-13,8.942885045932075e-13,9.95239724301095e-10,1.1525915256911374e-08
5.277010904746804e-06,0.1145209657136681,0.0,0.0,0.0,0.0,0.9792342238605721,0.0004468954151367203,0.00018648836614758947,0.0009655744323086018,0.00011241616867796895,0.019845444262210733,0.019454757466430495,1.877387512693933e-08,2.0244044404301998e-07,2.735093724323504e-05,1.813806851592343e-11,8.860495047422932e-11,3.563819930336102e-13,9.398231667047704e-13,1.0495543721920458e-09,1.2375898880684676e-08
5.351595902396695e-06,0.11457169813983355,0.0,0.0,0.0,0.0,0.9787739998842058,0.00044671723739219435,0.0001871831339487015,0.000984088539346008,0.00011262263478931543,0.02029454479226499,0.019897362081574183,1.9182743856670006e-08,2.0771827067025993e-07,2.860385292666829e-05,1.8968954387258996e-11,9.301420587235463e-11,3.741166602172057e-13,9.865420725775563e-13,1.1054904912900421e-09,1.3268599338841853e-08
5.4261809000465855e-06,0.11462247246319238,0.0,0.0,0.0,0.0,0.9783134384753692,0.00044653666855202557,0.00018785030596500494,0.00100260016388993,0.0001128116393497555,0.02074398317073468,0.02034035990453228,1.9591119624926755e-08,2.1300129670323063e-07,2.9886289732697694e-05,1.981941757999978e-11,9.753505110171229e-11,3.9230015797705446e-13,1.0344410360960737e-12,1.1630508730730971e-09,1.4205078122886713e-08
5.500765897696476e-06,0.11467328119777193,0.0,0.0,0.0,0.0,0.9778526064740205,0.0004463547151995225,0.00018849143489820718,0.0010211083274762197,0.00011298425155777453,0.021193691089700956,0.020783683160180068,1.9998977320115858e-08,2.1828868760128556e-07,3.119814762039733e-05,2.0689391750916375e-11,1.0216709150938947e-10,4.1093089896175753e-13,1.0835158170719412e-12,1.2222380856651572e-09,1.518638988111926e-08
5.575350895346367e-06,0.11472411733381177,0.0,0.0,0.0,0.0,0.9773915664358347,0.0004461722675477897,0.00018910799421353034,0.0010396121486784303,0.0001131414829209385,0.021643604618335612,0.021227268383336266,2.0406294614193882e-08,2.2357969692056126e-07,3.253932256413907e-05,2.1578807914243205e-11,1.0690992843082466e-10,4.3000727968444336e-13,1.1337621332358943e-12,1.2830545164298615e-09,1.6213582383606592e-08
5.649935892996258e-06,0.11477497431133417,0.0,0.0,0.0,0.0,0.9769303768718075,0.00044599010962451395,0.00018970138113635766,0.0010581108353144555,0.00011328428965333305,0.02209366395855774,0.021671056179719494,2.0813051706174027e-08,2.288736596550114e-07,3.3909707110426646e-05,2.2487594810953046e-11,1.1176316335202902e-10,4.4952769726345953e-13,1.1851757077646381e-12,1.345502408830478e-09,1.7287696516454065e-08
5.724520890646149e-06,0.11482584599487665,0.0,0.0,0.0,0.0,0.9764690924771957,0.0004458089287107533,0.00019027291966421987,0.0010766036771820912,0.00011341357506063815,0.022543813211489783,0.022114990997360574,2.1219230970418993e-08,2.3416998591052125e-07,3.530919088805032e-05,2.341567924707506e-11,1.1672640039517578e-10,4.694905594205472e-13,1.2377522933517497e-12,1.4095838958598122e-09,1.8409766302612475e-08
5.79910588829604e-06,0.11487672664936915,0.0,0.0,0.0,0.0,0.9760077643499455,0.00044562932407666737,0.00019082386357222617,0.0010950900392966113,0.00011353019189933612,0.022994000154577178,0.02255902090834998,2.1624816678228166e-08,2.3946815493455314e-07,3.673766107431471e-05,2.436298640288133e-11,1.217992461155317e-10,4.89894283663824e-13,1.2914876673410491e-12,1.4753010308695355e-09,1.9580818946011344e-08
5.873690885945931e-06,0.11492761091713835,0.0,0.0,0.0,0.0,0.9755464401988008,0.0004454518150561259,0.00019135539939427605,0.0011135693556036483,0.00011363494469802981,0.02344417602918552,0.023003097400750183,2.202979485379773e-08,2.447677094762258e-07,3.819500282006745e-05,2.5329440114752664e-11,1.2698131242482478e-10,5.107373090452451e-13,1.3463776679843212e-12,1.5426558134120564e-09,2.0801874894510963e-08
5.948275883595822e-06,0.11497849379601419,0.0,0.0,0.0,0.0,0.9750851645413248,0.00044527684850115186,0.00019186864936507285,0.001132041123141091,0.00011372859203115371,0.02389429533844814,0.023447175180461438,2.2434153004604054e-08,2.500682504617102e-07,3.9681099636169475e-05,2.6314963131473482e-11,1.3227221907416752e-10,5.320181061483181e-13,1.4024182185368352e-12,1.6116502118213287e-09,2.207394791948414e-08
6.022860881245713e-06,0.11502937061851097,0.0,0.0,0.0,0.0,0.9746239788920998,0.00044510480565530987,0.00019236467431014254,0.0011505048966242723,0.00011381184873756884,0.024344315655102203,0.0238912119827945,2.28378798866571e-08,2.5536943200754076e-07,4.1195833743941685e-05,2.7319477346635843e-11,1.3767159241849346e-10,5.537351721184617e-13,1.4596053090954803e-12,1.6822861843749685e-09,2.339804521012609e-08
6.0974458788956035e-06,0.11508023703205099,0.0,0.0,0.0,0.0,0.9741629219413939,0.00044493600848362125,0.000192844476473629,0.0011689602834294023,0.00011388538807790553,0.024794197439023898,0.024335168393476478,2.3240965454565543e-08,2.606709567554833e-07,4.2739086392064684e-05,2.8342904008797995e-11,1.4317906702887137e-10,5.758870371466853e-13,1.517935021185394e-12,1.7545656964091229e-09,2.4775167478624065e-08
6.1720308765454944e-06,0.11513108898020046,0.0,0.0,0.0,0.0,0.9737020297246078,0.0004447707254954341,0.00019330900227575675,0.0011874069389510174,0.0001139498438258315,0.025243903864153247,0.024779007678795033,2.3643400665331602e-08,2.659725714948819e-07,4.431073814232263e-05,2.938516391098094e-11,1.4879428839409808e-10,5.984722753370531e-13,1.577403555055812e-12,1.8284907342574555e-09,2.6206309074336385e-08
6.246615874195385e-06,0.11518192268488134,0.0,0.0,0.0,0.0,0.9732413357828233,0.0004446091770945326,0.00019375914499341148,0.0012058445623101034,0.0001140058122897705,0.025693400654483736,0.025222695624571242,2.40451772588557e-08,2.7127406308167403e-07,4.5910669126436665e-05,3.044617756099105e-11,1.5451691113296836e-10,6.214894975165812e-13,1.6380072020972748e-12,1.904063318765216e-09,2.769245810626673e-08
6.395785869495166e-06,0.11528352154631243,0.0,0.0,0.0,0.0,0.9723206652998726,0.0004442979531719309,0.00019461960383812348,0.0012426917049468814,0.00011409449674969883,0.026591640074904686,0.02610949235216291,2.4846725418945645e-08,2.818760019007913e-07,4.919488846234684e-05,3.262414756483529e-11,1.6628302941559004e-10,6.68814539093804e-13,1.762605554172869e-12,2.0601594401927306e-09,3.0833700493456024e-08
6.521816122902407e-06,0.11536927363300965,0.0,0.0,0.0,0.0,0.9715436923616388,0.00044404790857339836,0.0001953089249387345,0.0012737928025358786,0.00011414772731713308,0.027349620397753478,0.026857986823608754,2.552181991676116e-08,2.90831640574322e-07,5.205672264357311e-05,3.4522007807420304e-11,1.7655583139743106e-10,7.101332450545119e-13,1.8713829592591433e-12,2.197196618588871e-09,3.366795518744972e-08
6.647846376309647e-06,0.11545493234106737,0.0,0.0,0.0,0.0,0.9707676511646918,0.0004438100206559375,0.00019596731174789962,0.0013048654455809921,0.0001141834297165023,0.0281066285760311,0.027605675475003165,2.6194948265034598e-08,2.997853074358426e-07,5.499769799412915e-05,3.6472351562998626e-11,1.8713107679956897e-10,7.526684225617792e-13,1.98335615513843e-12,2.3389671174723927e-09,3.667227298092402e-08
6.7738766297168875e-06,0.11554048602861294,0.0,0.0,0.0,0.0,0.9699926452577039,0.00044358439362306585,0.0001965977803475029,0.0013359090956351577,0.00011420357886809653,0.028862558824166863,0.028352452181993972,2.6866086497963673e-08,3.087367938864293e-07,5.801724347829576e-05,3.8474800141641783e-11,1.9800740923198295e-10,7.964146160134118e-13,2.0985105718154367e-12,2.4854824511340153e-09,3.985125316741745e-08
6.899906883124128e-06,0.11562592432186525,0.0,0.0,0.0,0.0,0.969218765504682,0.0004433709644039302,0.00019720305256599844,0.00136692338560731,0.00011420994709578392,0.029617318327266884,0.02909822367176578,2.7535212976456828e-08,3.176860373779418e-07,6.111479419632509e-05,4.052897892253241e-11,2.091835602454219e-10,8.413667235217576e-13,2.2168325686628807e-12,2.6367547283337756e-09,4.3209452191524134e-08
7.025937136531368e-06,0.11571123825338518,0.0,0.0,0.0,0.0,0.9684460914398993,0.0004431695369732891,0.00019778558246230283,0.0013979080905695716,0.00011420412337474292,0.030370825855944302,0.02984290815848064,2.820230759139457e-08,3.2663309209159957e-07,6.42897926021185e-05,4.2634518161490726e-11,2.2065834703486558e-10,8.875199876772566e-13,2.3383093930140102e-12,2.7927966512560732e-09,4.675138542429285e-08
7.151967389938609e-06,0.11579641988990769,0.0,0.0,0.0,0.0,0.9676746924705425,0.0004429798106693438,0.00019834758066084414,0.0014288631032468833,0.00011418753075294306,0.03112301053658808,0.03058643413095821,2.8867352130966775e-08,3.3557810625400496e-07,6.754168936723769e-05,4.479105356396252e-11,2.324306590364019e-10,9.348699416243149e-13,2.4629290814601115e-12,2.953621502396143e-09,5.0481528875477435e-08
7.277997643345849e-06,0.11588146238184754,0.0,0.0,0.0,0.0,0.9669046289750101,0.00044280140467850706,0.00019889103687675136,0.0014597884125436152,0.00011416144250254735,0.031873810728376493,0.031328739244937454,2.9530329725767594e-08,3.4452130093441966e-07,7.086994405698919e-05,4.6998226733382134e-11,2.4449945960173033e-10,9.834124158086351e-13,2.5906804634097592e-12,3.1192431133331256e-09,5.440432081388339e-08
7.4040278967530895e-06,0.11596635973798768,0.0,0.0,0.0,0.0,0.9661359532788544,0.0004426338780770609,0.0001994177404526885,0.0014906840855887559,0.00011412699682539498,0.03262317302533839,0.032069769337872985,3.0191223764722895e-08,3.5346295107314177e-07,7.427402556396846e-05,4.925568545868561e-11,2.568637877039901e-10,1.0331435448506191e-12,2.7215531229552734e-12,3.2896758179208105e-09,5.852416329031476e-08
7.53005815016033e-06,0.11605110680329392,0.0,0.0,0.0,0.0,0.9653687105384205,0.0004424767468201074,0.0001999292993718053,0.0015215502522441626,0.00011408521020761016,0.033371051352679586,0.032809477536389346,3.085001888181876e-08,3.624033714312584e-07,7.775341239249937e-05,5.156308390294357e-11,2.6952273703467824e-10,1.0840596834402304e-12,2.8555372463867044e-12,3.464934411269591e-09,6.284542356380288e-08
7.65608840356757e-06,0.11613569911876982,0.0,0.0,0.0,0.0,0.9646029395295819,0.0004423294977136009,0.00020042715757954542,0.001552387092064616,0.00011403698955176012,0.03411740616013644,0.03354782345899675,3.150670122740159e-08,3.713429047594891e-07,8.130759278904157e-05,5.392008268985183e-11,2.8247545396687386e-10,1.1361573981525426e-12,2.9926236239794375e-12,3.645034103509653e-09,6.737243542078444e-08
7.78211865697481e-06,0.11622013287829072,0.0,0.0,0.0,0.0,0.9638386733595109,0.00044219160012717585,0.00020091261074013376,0.0015831948231273159,0.00011398314333815456,0.03486220369415577,0.03428477249620596,3.2161256345004396e-08,3.802819094987399e-07,8.49360647769085e-05,5.6326348926754637e-11,2.957211507258096e-10,1.189433520461213e-12,3.1328036606336154e-12,3.829990455165615e-09,7.210950038044687e-08
7.908148910382051e-06,0.11630440483263971,0.0,0.0,0.0,0.0,0.9630759401023876,0.0004420625155206815,0.0002013868206919296,0.0016139736926724898,0.00011392439161362064,0.0356054153477186,0.03502029516712911,3.281367041368592e-08,3.8922075175593626e-07,8.863833609206519e-05,5.878155616206518e-11,3.0925907811962445e-10,1.2438850370098943e-12,3.276069165474099e-12,4.019819324330069e-09,7.706088880000705e-08
8.034179163789292e-06,0.11638851224270977,0.0,0.0,0.0,0.0,0.9623147633698326,0.00044194170521186937,0.00020185082865983885,0.0016447239692228613,0.00011386137501540655,0.036347017076884675,0.0357543665417809,3.346393226458017e-08,3.981597992797702e-07,9.241392404633484e-05,6.128538429456132e-11,3.230885132214686e-10,1.2995090400492416e-12,3.4224123490046754e-12,4.2145368241389505e-09,8.223084088801426e-08
8.160209417196532e-06,0.11647245281076306,0.0,0.0,0.0,0.0,0.9615551628199144,0.0004418286365626987,0.00020230556711372407,0.0016754459360498227,0.00011379466306562804,0.03708698888030773,0.03648696572524429,3.411202968961622e-08,4.0709941438744905e-07,9.626235533394291e-05,6.383751944509365e-11,3.3720879132282145e-10,1.3563028560489317e-12,3.5718259259677482e-12,4.414159252035602e-09,8.762356760091957e-08
8.286239670603772e-06,0.11655622463724487,0.0,0.0,0.0,0.0,0.9607971546127452,0.0004417227878897084,0.00020275187061073271,0.0017061398857396333,0.00011372476160064797,0.03782531433329689,0.03721807539568038,3.4757949606667125e-08,4.1603994953750973e-07,0.00010018316579621684,6.643765380052813e-11,3.516192796215359e-10,1.4142639398140718e-12,3.724302848544704e-12,4.618703038780979e-09,9.324325146227986e-08
8.412269924011013e-06,0.11663982616982338,0.0,0.0,0.0,0.0,0.9600407518166538,0.000441623652261785,0.00020319048572393835,0.0017368061157310138,0.00011365211936635556,0.038561980172312216,0.037947681392179904,3.5401683580689396e-08,4.2498174478501194e-07,0.00010417590014876066,6.908548543283552e-11,3.6631933930041183e-10,1.473389721865447e-12,3.879836258464175e-12,4.82818472225881e-09,9.909404730761238e-08
8.538300177418253e-06,0.11672325617143993,0.0,0.0,0.0,0.0,0.9592859647743417,0.00044153074046929394,0.00020362207995255443,0.0017674449246018852,0.00011357713417776113,0.03929697592057496,0.03867577234301146,3.6043221918386905e-08,4.339251235163263e-07,0.00010824011168962223,7.178071810556842e-11,3.8130838683746214e-10,1.5336778552279814e-12,4.038419745072019e-12,5.042620869458116e-09,1.051800829278225e-07
8.65172740548477e-06,0.11679819569706797,0.0,0.0,0.0,0.0,0.9586080445105106,0.0004414520528033849,0.00020400500620494327,0.001794996652940102,0.00011350793626309553,0.03995703749433306,0.03932975142660949,3.661872030861223e-08,4.419757726061811e-07,0.00011195865254730088,7.4246714987144e-11,3.950451446106228e-10,1.5889290967187745e-12,4.183747443028868e-12,5.239863164103461e-09,1.1086203527690277e-07
8.765154633551286e-06,0.11687299494588359,0.0,0.0,0.0,0.0,0.9579314437647644,0.0004413776982079965,0.00020438311968120517,0.0018225266244352907,0.00011343735469272101,0.04061573544614277,0.03998249110863561,3.719242596855844e-08,4.5002816416801764e-07,0.00011573442061240078,7.675066284606204e-11,4.090151047136056e-10,1.6451183119660446e-12,4.331535990029461e-12,5.441144062443667e-09,1.1674082611568066e-07
8.878581861617802e-06,0.11694765352996189,0.0,0.0,0.0,0.0,0.9572561656082808,0.00044130736360728485,0.0002047567727709019,0.0018500350489503482,0.00011336559383473302,0.04127306670697622,0.04063398768021345,3.77643347397594e-08,4.580824927975336e-07,0.00011956710683017128,7.929235672850344e-11,4.232178692882158e-10,1.7022439007528667e-12,4.4817810887740105e-12,5.646475563488516e-09,1.2281941055963272e-07
8.992009089684319e-06,0.11702217115940532,0.0,0.0,0.0,0.0,0.9565822120124315,0.0004412407507888819,0.0002051262835528404,0.0018775221316692991,0.00011329283628063499,0.04192902933203054,0.041284238562390316,3.833443956634018e-08,4.6613894282650483e-07,0.00012345640699308995,8.187159489513232e-11,4.376530581892037e-10,1.7603043341228217e-12,4.634478399432233e-12,5.855869585800769e-09,1.291007271915345e-07
9.105436317750835e-06,0.1170965476862498,0.0,0.0,0.0,0.0,0.9559095839776998,0.0004411775766128453,0.00020549193913191658,0.0019049880723405637,0.00011321924513850253,0.04258362236893739,0.04193324217485885,3.8902735643328914e-08,4.7419768620964496e-07,0.00012740202154539704,8.448817869146577e-11,4.5232026849153974e-10,1.8192979913458383e-12,4.7896234602375535e-12,6.069337999128613e-09,1.355876983181243e-07
9.207520823010699e-06,0.11716336585144667,0.0,0.0,0.0,0.0,0.9553053522287066,0.0004411234379172677,0.00020581794750941545,0.0019296895028819386,0.00011315242098425957,0.04317158503203935,0.04251627842449682,3.9412654119246614e-08,4.814526450738365e-07,0.00013100097947302367,8.687487282802003e-11,4.657188196295561e-10,1.8731889165538177e-12,4.931343465434487e-12,6.2649529005299705e-09,1.4160420923481285e-07
9.309605328270563e-06,0.11723006967587786,0.0,0.0,0.0,0.0,0.9547021938617879,0.00044107168173322013,0.00020614121417384,0.0019543741026492208,0.00011308513461700681,0.04375843876643499,0.04309830387160919,3.992110228259716e-08,4.887096925894146e-07,0.00013464510086289507,8.929151770983647e-11,4.793047311231784e-10,1.9278334324777513e-12,5.075039791890456e-12,6.46388606161501e-09,1.4779176208265428e-07
9.411689833530427e-06,0.11729665922538159,0.0,0.0,0.0,0.0,0.9541001079845075,0.00044102213223803043,0.00020646189476853502,0.0019790420045734903,0.00011301747149269354,0.04434418453546449,0.04367931903580992,4.0428077474308524e-08,4.95968926064301e-07,0.00013833417631040797,9.173797446740355e-11,4.930777187463233e-10,1.9832303958361764e-12,5.220709269644084e-12,6.666145876197589e-09,1.5415245403142764e-07
9.513774338790291e-06,0.1173631346107022,0.0,0.0,0.0,0.0,0.9534990933051317,0.00044097462299763466,0.00020678013107860863,0.002003693337220727,0.00011294950851394557,0.0449288237105213,0.044259324849484756,4.0933579429715374e-08,5.032304339590501e-07,0.0001420679990261309,9.42141059655362e-11,5.07037498336067e-10,2.039378663665711e-12,5.368348874943223e-12,6.871740659578065e-09,1.6068837197002455e-07
9.615858844050155e-06,0.11742949598472327,0.0,0.0,0.0,0.0,0.9528991481772542,0.00044092899672671347,0.0002070960522966282,0.002028328224742739,0.00011288131482648155,0.045512358025412626,0.044838322612215216,4.143760482892877e-08,5.104942952089359e-07,0.00014584636474116963,9.671977674061e-11,5.211838208180744e-10,2.0962772343514328e-12,5.517955688124243e-12,7.08067860864908e-09,1.6740159255770217e-07
