Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44)
1.355284887655352e-06,0.11238192770745474,0.0,0.0,0.0,0.0,0.9987249316683531,0.0003139393128934096,5.3757971639266746e-05,9.827033353806314e-05,3.489710006879782e-05,0.0010151228315734874,0.0009755804953909651,6.854895871655312e-10,3.284888374980746e-09,7.838909491401605e-08,5.1983655687933556e-14,1.0252583104682934e-13,4.1237350564431303e-16,1.0567213689546409e-15,1.3701369834899053e-12
1.3803656569774441e-06,0.11238788979801626,0.0,0.0,0.0,0.0,0.9986698233586183,0.00031758983152050855,5.527379831893261e-05,0.00010174063912209216,3.5884232214646306e-05,0.0010651468984810238,0.0010241495548709016,7.276478882493406e-10,3.53557263601674e-09,8.607877316851458e-08,5.70830827896809e-14,1.1624395526188568e-13,4.6754976439054255e-16,1.1977286951002852e-15,1.5746647789562375e-12
1.4054464262995362e-06,0.11239400265303667,0.0,0.0,0.0,0.0,0.9986133453257948,0.0003211684942116601,5.6793425874147637e-05,0.00010526334462702204,3.687329019163706e-05,0.0011165460220276071,0.0010740695859970412,7.713683379013035e-10,3.799363152786179e-09,9.434652938962842e-08,6.256586550982176e-14,1.314566599898885e-13,5.287374407124035e-16,1.3540458236152272e-15,1.8045453312613852e-12
1.4305271956216283e-06,0.11240026643862386,0.0,0.0,0.0,0.0,0.9985554964723798,0.00032467594704627806,5.8316143012087357e-05,0.00010883796287540573,3.786378060289478e-05,0.0011693219016611536,0.001125342482467421,8.166610949585906e-10,4.076580594983611e-09,1.0322191939734814e-07,6.845160407344938e-14,1.4828827286702548e-13,5.964365985917201e-16,1.5269391581288169e-15,2.062263719626693e-12
1.4556079649437205e-06,0.11240668124596973,0.0,0.0,0.0,0.0,0.9984962763703339,0.0003281128524223451,5.984125220598352e-05,0.00011246399949093493,3.8855219770322695e-05,0.0012234755483716685,0.0011779694564878443,8.635350106908645e-10,4.367537605289587e-09,1.1273517676394612e-07,7.476034816902942e-14,1.6686992011424757e-13,6.711746463099324e-16,1.7177452572688052e-15,2.3504793714991252e-12
1.4806887342658126e-06,0.11241324709295053,0.0,0.0,0.0,0.0,0.9984356852470859,0.00033147988844519684,6.136807006506569e-05,0.0001161409530202511,3.984713400729519e-05,0.0012790072985823986,0.0012319510526093607,9.119982366373511e-10,4.672538300872161e-09,1.2291719217781656e-07,8.151258326329806e-14,1.8733964521298837e-13,7.535068144842545e-16,1.927871101659307e-15,2.6720324392005e-12
1.5057695035879047e-06,0.11241996392573012,0.0,0.0,0.0,0.0,0.9983737239711971,0.0003347777483051726,6.28959276795245e-05,0.00011986831507362585,4.083905987324232e-05,0.0013359168284043182,0.0012872871619122016,9.62056795865345e-10,4.991877801745792e-09,1.3379949180486786e-07,8.872921625110216e-14,2.0984252047828787e-13,8.440166056986862e-16,2.1587912636021175e-15,3.0299500363447886e-12
1.5283421959777874e-06,0.11242613806696915,0.0,0.0,0.0,0.0,0.9983167885652605,0.0003376872611316786,6.427134758426555e-05,0.0001232656145663939,4.173142850015057e-05,0.0013883126186173625,0.0013382471639764451,1.0084774501809508e-09,5.291779347030277e-09,1.4421885485868264e-07,9.563885330065278e-14,2.319590825054831e-13,9.329725906439057e-16,2.385677869155659e-15,3.385824876415408e-12
1.5509148883676702e-06,0.11243243426926926,0.0,0.0,0.0,0.0,0.9982587460524118,0.0003405418397107892,6.56466132333393e-05,0.00012670294765112903,4.262311668602878e-05,0.0014418224891640367,0.0013903027463181797,1.0561971371232069e-09,5.603728302142643e-09,1.552553104374512e-07,1.0295771935149766e-13,2.5596158843191727e-13,1.0295141129448234e-15,2.6318427459098596e-15,3.776245607087423e-12
1.573487580757553e-06,0.11243885235100827,0.0,0.0,0.0,0.0,0.9981995983384881,0.00034334201814562726,6.702126825079646e-05,0.00013017992999961618,4.351380873993472e-05,0.001496444891283602,0.0014434525307181548,1.1052176545686437e-09,5.927919421330598e-09,1.669330680770384e-07,1.1070186921222505e-13,2.819707172098369e-13,1.1341265622137602e-15,2.898509215295873e-15,4.203830922497222e-12
1.5960602731474357e-06,0.1124453920874279,0.0,0.0,0.0,0.0,0.9981393477122574,0.00034608833880706507,6.839486644167952e-05,0.0001336961732048294,4.440319619817771e-05,0.001552177880659821,0.0014976947476201148,1.1555394782790504e-09,6.26454055202693e-09,1.7927669408467304e-07,1.1888759429181783e-13,3.1011193329267045e-13,1.247314574734196e-15,3.1869514009947934e-15,4.671336441136723e-12
1.6186329655373184e-06,0.11245205321222942,0.0,0.0,0.0,0.0,0.9980779968362239,0.0003487813519393187,6.976697192631238e-05,0.00013725128490843047,4.52909779239975e-05,0.0016090191266299428,0.0015530272452644385,1.207163278711147e-09,6.613772436208773e-09,1.923110964770068e-07,1.2753141261189917e-13,3.4051550142716047e-13,1.3696020911518251e-15,3.498501062380166e-15,5.181657818488581e-12
1.6389483886882129e-06,0.11245815175837753,0.0,0.0,0.0,0.0,0.9980218428284816,0.00035115994662572413,7.100023873870715e-05,0.00014048379065449652,4.608836565255636e-05,0.0016611215772580612,0.0016037566041746042,1.2547374099252107e-09,6.939006842403328e-09,2.046535217107777e-07,1.357163452426576e-13,3.699245869021206e-13,1.4878896572317568e-15,3.799779658512417e-15,5.6800629703849445e-12
1.657232269524018e-06,0.11246372409760858,0.0,0.0,0.0,0.0,0.9979705463581124,0.00035326448988129406,7.210859984532819e-05,0.00014341944914068004,4.680452624409283e-05,0.0017087775979505691,0.0016501646322474816,1.2984541385245995e-09,7.2406719517741425e-09,2.1627295121020933e-07,1.4342182165956953e-13,3.981371676534649e-13,1.6013647111457256e-15,4.0887305619626855e-15,6.162294459268365e-12
1.6755161503598232e-06,0.11246937547403617,0.0,0.0,0.0,0.0,0.9979185339250379,0.00035533506017927977,7.321524090082026e-05,0.00014637989942912848,4.751912228409052e-05,0.0017571553835133103,0.0016972829624254308,1.3430225769291144e-09,7.550908159908339e-09,2.2839092474592512e-07,1.5145791125744986e-13,4.2808153886293567e-13,1.7218052756601398e-15,4.395351724235734e-15,6.678239368445761e-12
1.6938000311956284e-06,0.1124751056702664,0.0,0.0,0.0,0.0,0.9978658076203338,0.0003573719632895542,7.431995048748911e-05,0.00014936492607879918,4.823200812125606e-05,0.0018062529952177944,0.0017451097585879742,1.388441337796738e-09,7.869797137131633e-09,2.4102126472120885e-07,1.5983378051883648e-13,4.598362083827937e-13,1.8495271211260485e-15,4.720438358905015e-15,7.229717560393411e-12
1.7120839120314336e-06,0.11248091445297374,0.0,0.0,0.0,0.0,0.9978123696774033,0.0003593755075865024,7.542252179176917e-05,0.00015237431224806935,4.894304138176649e-05,0.001856068346691259,0.0017936430385593557,1.434708508157881e-09,8.197417199394245e-09,2.5417790892064477e-07,1.685586724441986e-13,4.934817555626304e-13,1.9848543493644348e-15,5.064807560660735e-15,7.818614208762074e-12
1.7303677928672387e-06,0.11248680157325446,0.0,0.0,0.0,0.0,0.9977582224685674,0.0003613460039061539,7.652275261786246e-05,0.00015540783975595755,4.965208298002911e-05,0.0019065992073575035,0.0018428806775084906,1.4818219955122308e-09,8.533843271208376e-09,2.678749045080851e-07,1.776419025714932e-13,5.291008248736406e-13,2.128119368415643e-15,5.429297178696685e-15,8.446880506565137e-12
1.748651673703044e-06,0.11249276676698323,0.0,0.0,0.0,0.0,0.9977033685016652,0.00036328376540465036,7.762044539940135e-05,0.00015846528914356914,5.035899712803006e-05,0.001957843205872648,0.0018928204113429967,1.5297794148832578e-09,8.879146851064281e-09,2.8212640202666727e-07,1.8709285499720674e-13,5.667781163815201e-13,2.2796628542220904e-15,5.814765566408102e-15,9.116534332745768e-12
1.766935554538849e-06,0.11249880975521165,0.0,0.0,0.0,0.0,0.9976478104166616,0.00036518910741774725,7.871540720961678e-05,0.00016154643973550532,5.106365134338905e-05,0.0020097978335521334,0.001943459840094459,1.578578015483767e-09,9.23339598141087e-09,2.969466494131132e-07,1.9692097840686943e-13,6.06600374241675e-13,2.4398337043531654e-15,6.222091535956612e-15,9.82966087745106e-12
1.7852194353746543e-06,0.11250493024454893,0.0,0.0,0.0,0.0,0.9975915509822497,0.00036706234732055787,7.980744976795785e-05,0.00016465106970246638,5.176591645469522e-05,0.0020624604478068544,0.001994796431311898,1.6282147655984525e-09,9.59665522426003e-09,3.1234998597288734e-07,2.071357820796091e-13,6.48656373279309e-13,2.608988984028879e-15,6.65217418195301e-15,1.058841320792261e-11
1.8035033162104595e-06,0.112511127927535,0.0,0.0,0.0,0.0,0.9975345930924407,0.00036890380438753414,8.089638944210108e-05,0.00016777895612557608,5.246566660353505e-05,0.002115828275594822,0.002046827523469078,1.6786863572633346e-09,9.968985641243323e-09,3.2835083629611056e-07,2.1774683185341528e-13,6.930369030935596e-13,2.787493862184411e-15,7.1059327112767e-15,1.1395012765637408e-11
1.8217871970462646e-06,0.11251740248301481,0.0,0.0,0.0,0.0,0.9974769397631517,0.0003707137996530176,8.19820472460313e-05,0.00017092987506190835,5.3162779243722266e-05,0.0021698984168786106,0.0020995503293763317,1.7299891851439974e-09,1.03504447772322e-08,3.4496370414058177e-07,2.287637460685889e-13,7.398347498497002e-13,2.9757215382357393e-15,7.584306247282209e-15,1.2251749798409264e-11
1.8400710778820698e-06,0.11252375357651741,0.0,0.0,0.0,0.0,0.9974185941287992,0.00037249265577271476,8.30642488351179e-05,0.00017410360161060633,5.3857135138286333e-05,0.002224667848078313,0.0021529619395872553,1.782119367139957e-09,1.074108664799257e-08,3.622031663108114e-07,2.4019619150854633e-13,7.891446761057428e-13,3.1740531609393836e-15,8.088253612617203e-15,1.3160983732520887e-11
1.858354958717875e-06,0.11253018086063536,0.0,0.0,0.0,0.0,0.9973595594389043,0.00037424069688626454,8.414282449831388e-05,0.00017729990997948032,5.454861835427129e-05,0.002280133425517811,0.0022070593257981553,1.8350727575205683e-09,1.1140961732353945e-08,3.8008386653997e-07,2.520538793425542e-13,8.410633986779331e-13,3.3828777393642695e-15,8.618753093055966e-15,1.4125143484145292e-11
1.8949227203894851e-06,0.1125432625486602,0.0,0.0,0.0,0.0,0.9972394364457832,0.0003776456372588773,8.628844229275796e-05,0.0001837593649578388,5.5922519484952204e-05,0.0023931398645511805,0.002317298739050897,1.9434312730746873e-09,1.1968595757903147e-08,4.178278540462491e-07,2.7708402445776263e-13,9.531237206224148e-13,3.8336004950603965e-15,9.763417262716525e-15,1.6228304800033603e-11
1.9314904820610953e-06,0.11255664452336943,0.0,0.0,0.0,0.0,0.9971165989535056,0.0003809312384157759,8.841763510918678e-05,0.00019030641840120542,5.728362090292613e-05,0.002508890313181313,0.0024302420942691684,2.055026472169813e-09,1.2833679896906533e-08,4.5831392276285986e-07,3.0393260440923293e-13,1.0768275622169693e-12,4.331155169931789e-15,1.1026504007613205e-14,1.8582062501320888e-11
1.9680582437327056e-06,0.1125703235780268,0.0,0.0,0.0,0.0,0.9969910767577247,0.0003841001331433114,9.052921054423516e-05,0.00019693923880108823,5.8631113022281484e-05,0.002627355648323853,0.0025458612310170557,2.16981629492629e-09,1.373649076114757e-08,5.016610091412767e-07,3.326784933932638e-13,1.2130162818284142e-12,4.878925829499307e-15,1.2416511475157864e-14,2.1208366252015483e-11
2.004626005404316e-06,0.11258429633452045,0.0,0.0,0.0,0.0,0.9968629011736286,0.0003871549652019491,9.262204852700995e-05,0.00020365598693642312,5.996423784320264e-05,0.002748505152968039,0.0026641264100513745,2.2877551509290505e-09,1.4677248955550511e-08,5.479885367949688e-07,3.634008886933825e-13,1.3625596986935305e-12,5.480411013072407e-15,1.3942219730775799e-14,2.4130284914707476e-11
2.0411937670759263e-06,0.11259855925530918,0.0,0.0,0.0,0.0,0.9967321049309527,0.00039009838526888604,9.469510036375031e-05,0.00021045481807362024,6.128228826473806e-05,0.0028723066232385058,0.002785006418769364,2.4087941711094106e-09,1.565611971958231e-08,5.974162258929605e-07,3.961791842769139e-13,1.5263549269306055e-12,6.139219043975835e-15,1.5612678644257413e-14,2.737200051557684e-11
2.0777615287475367e-06,0.11261310865462652,0.0,0.0,0.0,0.0,0.9965987220706214,0.00039293304699815866,9.674738763307172e-05,0.00021733388415372325,6.258460728668787e-05,0.002998726473919228,0.0029084686751125813,2.532881467599131e-09,1.6673213770057463e-08,6.500639058338233e-07,4.3109284656693955e-13,1.7053251099514967e-12,6.859062939171762e-15,1.7437194788197224e-14,3.095879808950049e-11
2.114329290419147e-06,0.11262794070992241,0.0,0.0,0.0,0.0,0.9964627878432227,0.00039566160320704454,9.877800094282197e-05,0.00022429133595741488,6.387058710799682e-05,0.003127729842230777,0.0030344793297258023,2.659962393596612e-09,1.7728588343978198e-08,7.060513318115413e-07,4.682212927951361e-13,1.9004180596184753e-12,7.643754935752145e-15,1.9425317403580333e-14,3.491705143527007e-11
2.1508970520907574e-06,0.11264305147286503,0.0,0.0,0.0,0.0,0.996324338609517,0.00039828670219892,0.00010078609855456316,0.0002313253252394818,6.513966812681051e-05,0.0032592806896433327,0.0031630033661592108,2.7899797976263745e-09,1.8822248420990655e-08,7.65498005896687e-07,5.076437723489374e-13,2.112604809609825e-12,8.497200672365403e-15,2.1586823524569953e-14,3.9274204737318006e-11
2.1874648137623677e-06,0.11265843688011855,0.0,0.0,0.0,0.0,0.9961834117431958,0.0004008109842311701,0.00010277090488606016,0.00023843400682367814,6.639133785051291e-05,0.0033933419015081067,0.0032940046989032774,2.9228742750734193e-09,1.9954148101972145e-08,8.285230032363241e-07,5.494392515131946e-13,2.3428780903021837e-12,9.423393054972263e-15,2.3931702341993276e-14,4.40587501141591e-11
2.224032575433978e-06,0.11267409276389119,0.0,0.0,0.0,0.0,0.9960400455360608,0.0004032370781341313,0.00010473170890672871,0.0002456155406490378,6.762512972638857e-05,0.003529875384315388,0.003427446269072192,3.0585844152862296e-09,2.1124192132372164e-08,8.952448038978398e-07,5.936863019546333e-13,2.592250735027067e-12,1.0426405846578158e-14,2.6470138905261314e-14,4.930020126680786e-11
2.2606003371055884e-06,0.11269001486218963,0.0,0.0,0.0,0.0,0.9958942791057732,0.0004055675980855057,0.0001066678624402798,0.0002528680937599485,6.884062190309648e-05,0.003668842160420817,0.0035632901375841964,3.197047042521302e-09,2.2332237558435333e-08,9.657811308028592e-07,6.404629932449839e-13,2.8617540290980853e-12,1.1510387026780892e-14,2.921249727788102e-14,5.5029063424107195e-11
2.297168098777199e-06,0.11270619882877196,0.0,0.0,0.0,0.0,0.9957461523062966,0.0004078051405441936,0.00010857877838588678,0.000260189842233641,7.003743593160289e-05,0.003810202460104443,0.0037014975757086507,3.338197450478375e-09,2.357809549770739e-08,1.040248794142293e-06,6.898467896821205e-13,3.152436009451179e-12,1.2679551952676564e-14,3.216930322772199e-14,6.127679975734178e-11
2.333735860448809e-06,0.1127226402427902,0.0,0.0,0.0,0.0,0.9955957056411453,0.00040995228134694395,0.00011046392886811672,0.00026757897303954193,7.121523541340966e-05,0.003953915810840248,0.003842029152862139,3.4819696296519322e-09,2.48615330066449e-08,1.1187635426159707e-06,7.419144516369835e-13,3.4653597238132385e-12,1.393817635698253e-14,3.535122654289264e-14,6.807579443471014e-11
2.3703036221204195e-06,0.11273933461811332,0.0,0.0,0.0,0.0,0.9954429801795401,0.0004120115729701785,0.00011232284332647209,0.00027503368582542254,7.237372460406435e-05,0.004099941123667095,0.003984844821549117,3.628296486723794e-09,2.6182275032381015e-08,1.2014399217887627e-06,7.967419416198665e-13,3.801601460413743e-12,1.529058922767986e-14,3.876906308387701e-14,7.545931252007703e-11
2.40687138379203e-06,0.1127562774123227,0.0,0.0,0.0,0.0,0.9952880174755501,0.00041398554195815594,0.0001141551065556636,0.0002825521946259042,7.351264698016729e-05,0.004248236776570413,0.004129903999360529,3.777110055538918e-09,2.7540006435020126e-08,1.2883911398014685e-06,8.544043352240895e-13,4.162248956990757e-12,1.6741165604374674e-14,4.2433716660586514e-14,8.34614569537775e-11
2.44343914546364e-06,0.11277346403537161,0.0,0.0,0.0,0.0,0.9951308594902827,0.000415876686517723,0.00011596035670706897,0.00029013272948968087,7.463178377775197e-05,0.00439876069480367,0.0042771656479629145,3.9283416992226895e-09,2.8934374065119436e-08,1.379728940621677e-06,9.149757370698895e-13,4.54839959680931e-12,1.8294319322421117e-14,4.635618081263113e-14,9.211712286267949e-11
2.4800069071352506e-06,0.11279088985790184,0.0,0.0,0.0,0.0,0.9949715485171691,0.0004176874742791922,0.00011773828326093782,0.0002977735380226033,7.573095250922444e-05,0.00455147042809581,0.004426588349027013,4.081922303055847e-09,3.0364988882462413e-08,1.4755634849692276e-06,9.785292018378075e-13,4.961158601126073e-12,1.995449574275072e-14,5.0547520587135744e-14,1.0146194944580404e-10
2.516574668806861e-06,0.11280855021921574,0.0,0.0,0.0,0.0,0.994810127110376,0.00041942034022223173,0.00011948862497830547,0.00030547288684441403,7.68100054655299e-05,0.004706323224704826,0.004578130377058535,4.237782457836241e-09,3.183142810422289e-08,1.5760032390051405e-06,1.0451366604505175e-12,5.401637227095188e-12,2.1726164503586675e-14,5.501885440386577e-14,1.115322696880408e-10
2.5531424304784713e-06,0.11282644043490084,0.0,0.0,0.0,0.0,0.9946466380163653,0.0004210776847649478,0.0001212111678411809,0.00031322906295748557,7.786882820994287e-05,0.004863276102291136,0.004731749769106611,4.395852633525604e-09,3.333323737078751e-08,1.681154870831198e-06,1.114868851434386e-12,5.870950978170679e-12,2.361381232242112e-14,5.978133607842384e-14,1.223650581645533e-10
2.5897101921500816e-06,0.11284455580410716,0.0,0.0,0.0,0.0,0.994481124108605,0.00042266187201366886,0.00012290574298912734,0.0003210403750264748,7.890733806958293e-05,0.005022285915597859,0.004887404391338727,4.556063343047047e-09,3.4869932917447304e-08,1.7911231548068984e-06,1.1877952574652258e-12,6.370217834070373e-12,2.5621935876671547e-14,6.484613707389321e-14,1.3399787720306112e-10
2.626277953821692e-06,0.11286289161647656,0.0,0.0,0.0,0.0,0.9943136283254281,0.00042417522817037067,0.00012457222465978463,0.00032890515456836066,7.992548263031179e-05,0.005183309420938527,0.005045052002483657,4.7183452961704785e-09,3.644100374122855e-08,1.9060108836510831e-06,1.2639840470765609e-12,6.900556507922743e-12,2.775503479367062e-14,7.022442905621365e-14,1.464688216706955e-10
2.6628457154933023e-06,0.11288144315872753,0.0,0.0,0.0,0.0,0.9941441936110205,0.00042562004009419433,0.00012621052814026348,0.00033682175705284983,8.092323824018252e-05,0.005346303337504559,0.0052046503141556025,4.882629543482801e-09,3.804591375337329e-08,2.0259187882595393e-06,1.3435020214848516e-12,7.46308473723688e-12,3.0017604776697645e-14,7.59273668188028e-14,1.5981646265045904e-10
2.6994134771649127e-06,0.11290020572089621,0.0,0.0,0.0,0.0,0.993972862859512,0.0004269985540130779,0.000127820607735763,0.000344788562913594,8.190060852618585e-05,0.005511224405515555,0.005366157048082846,5.0488476104946725e-09,3.968410390862359e-08,2.150945465138169e-06,1.4264145664650933e-12,8.058917614216326e-12,3.241413088925655e-14,8.196607163081888e-14,1.7407979026954443e-10
2.735981238836523e-06,0.11291917460223962,0.0,0.0,0.0,0.0,0.9937996788621303,0.00042831297438112757,0.00012940245476123868,0.0003528039784710728,8.28576229286568e-05,0.005678029441245025,0.0055295299902736305,5.216931621987265e-09,4.135499430300195e-08,2.281187311322607e-06,1.5127856091911632e-12,8.689165960831091e-12,3.494908101937773e-14,8.835161506203581e-14,1.892981559370398e-10
2.7725490005081334e-06,0.11293834511680492,0.0,0.0,0.0,0.0,0.9936246842573774,0.00042956546287701035,0.00013095609556143458,0.0003608664367683758,8.379433525731277e-05,0.005846675388963341,0.005694727042160769,5.386814416748517e-09,4.305798623262719e-08,2.416738466628555e-06,1.6026775799376448e-12,9.354934753877478e-12,3.762689954497814e-14,9.509500333515758e-14,2.0551121424244073e-10
2.8091167621797437e-06,0.1129577125986711,0.0,0.0,0.0,0.0,0.9934479214841725,0.00043075813753836573,0.000132481589564072,0.0003689743983214608,8.471082227249049e-05,0.006017119369847829,0.005861706268774374,5.5584296528887245e-09,4.479246420700268e-08,2.5576907630530807e-06,1.6961513785239316e-12,1.00573216044421e-11,4.045200121804279e-14,1.0220716224827467e-13,2.227588647590704e-10
2.845684523851354e-06,0.11297727240686865,0.0,0.0,0.0,0.0,0.9932694327379018,0.00043189307202700104,0.00013397902737046226,0.00037712635178577605,8.56071822947593e-05,0.006189318727917506,0.006030425943999368,5.7317119039611624e-09,4.655779791093482e-08,2.7041336811263207e-06,1.7932663453675927e-12,1.0797415295490715e-11,4.3428765282592745e-14,1.0969892270318014e-13,2.410811939874456e-10
2.8822522855229644e-06,0.11299701992998588,0.0,0.0,0.0,0.0,0.993089259929312,0.00043297229501944935,0.00013544852888732058,0.0003853208145414009,8.648353384571731e-05,0.006363231073056176,0.006200844592980475,5.906596746144384e-09,4.835334410990368e-08,2.856154312995048e-06,1.894080237002098e-12,1.1576294380981732e-11,4.656152984011427e-14,1.1758100687188353e-13,2.60518417663183e-10
2.918820047194575e-06,0.11301695059046775,0.0,0.0,0.0,0.0,0.9929074446461714,0.00043399778971732694,0.00013689024150309045,0.0003935563331990925,8.734001432242691e-05,0.006538814321193439,0.006372921031743029,6.083020836769706e-09,5.017844849442654e-08,3.013837332004168e-06,1.99864920590374e-12,1.2395025849485411e-11,4.9854586474439254e-14,1.2586401502936433e-13,2.811108236429993e-10
2.955387808866185e-06,0.11303705984861763,0.0,0.0,0.0,0.0,0.9927240281176308,0.00043497149347181824,0.00013830433831164997,0.0004018314840298262,8.817677870760739e-05,0.006716026731718036,0.006546614404102556,6.260921984499798e-09,5.203244745965111e-08,3.1772649685291026e-06,2.1070277844639516e-12,1.325466385469302e-11,5.331217514566659e-14,1.3455841307463814e-13,3.028987155707583e-10
2.9919555705377955e-06,0.1130573432063085,0.0,0.0,0.0,0.0,0.992539051181195,0.0004358952975165549,0.00013969101638584106,0.00041014487332058467,8.899399831738253e-05,0.0068948269422022465,0.006721884215940309,6.440239211482843e-09,5.391466981704551e-08,3.346516991801266e-06,2.219268872936037e-12,1.4156248514689499e-11,5.693847936066067e-14,1.4367452075708877e-13,3.259223575130438e-10
3.028523332209406e-06,0.1130777962104146,0.0,0.0,0.0,0.0,0.9923525542522321,0.0004367710468031249,0.00014105049510286112,0.0004184951376592935,8.97918595880748e-05,0.007075174000519597,0.006898690366925284,6.620912807821215e-09,5.5824438435638314e-08,3.5216706974604653e-06,2.33542373117982e-12,1.5100804781487647e-11,6.073762162615164e-14,1.5322250062121444e-13,3.5022191974053834e-10
3.065091093881016e-06,0.11309841445597114,0.0,0.0,0.0,0.0,0.992164577295929,0.0004376005399334499,0.00014238301452317454,0.000426880944151908,9.057056290325151e-05,0.007257027394441061,0.007076993179766103,6.802884378704999e-09,5.7761071810838716e-08,3.7028009005616623e-06,2.4555419740234517e-12,1.6089341381905305e-11,6.471365918878783e-14,1.6321234767876493e-13,3.758374258180243e-10
3.1016588555526266e-06,0.11311919358907327,0.0,0.0,0.0,0.0,0.9919751598016068,0.00043838552918330027,0.0001436888338242525,0.00043530099057474404,9.133032146196165e-05,0.007440347078797226,0.007256753427078272,6.9860968845686015e-09,5.972388555940042e-08,3.889979933759184e-06,2.579671570058732e-12,1.7122849830430325e-11,6.887058006473339e-14,1.7365387981290434e-13,4.028087011522302e-10
3.174794378895847e-06,0.1131612173723581,0.0,0.0,0.0,0.0,0.9915921586442705,0.00043982877445788,0.00014622149550790783,0.0004522387480019633,9.279391478782632e-05,0.007811227614202861,0.00762049170456827,7.356023512235165e-09,6.37253106758805e-08,4.2827614446288705e-06,2.8401484884765793e-12,1.9328656915341647e-11,7.774265613919265e-14,1.9593033342475347e-13,4.6097657712337226e-10
3.2406163499047454e-06,0.11319954646820801,0.0,0.0,0.0,0.0,0.9912429165970499,0.00044099212786965434,0.0001484125159701231,0.0004675873962185726,9.404872132505563e-05,0.00814964346649609,0.007952457082436006,7.692658063866766e-09,6.740925425875013e-08,4.65762683061776e-06,3.0887441985892245e-12,2.1477250621122725e-11,8.638461177044141e-14,2.1761847279801581e-13,5.183581438770083e-10
3.306438320913644e-06,0.11323833172493301,0.0,0.0,0.0,0.0,0.9908895973478842,0.0004420364424575326,0.00015052177894414639,0.0004830281349754241,9.524593759333809e-05,0.00849221105256857,0.00828855741356162,8.032491018992841e-09,7.116738945778592e-08,5.0531026886748764e-06,3.351007991979376e-12,2.3786097352129813e-11,9.567112838578831e-14,2.4091380377948687e-13,5.807376310955138e-10
3.3722602919225425e-06,0.11327754986909278,0.0,0.0,0.0,0.0,0.9905324113924597,0.00044297029400798543,0.00015255130136555551,0.000498554477851488,9.63871366470692e-05,0.008838716485518013,0.008628582937577402,8.375241771348914e-09,7.499579027582688e-08,5.469522515021409e-06,3.6271610324095934e-12,2.626025351473331e-11,1.0562254359124684e-13,2.6586618160261883e-13,6.483339913774826e-10
3.438082262931441e-06,0.11331717835909386,0.0,0.0,0.0,0.0,0.9901715629029726,0.0004438017994026321,0.00015450319555125467,0.0005141602535816446,9.747395048847514e-05,0.009188952203066925,0.008972330030042754,8.720645127257678e-09,7.889059386228397e-08,5.907195089824663e-06,3.917408092838048e-12,2.8904540716100808e-11,1.1625825059626555e-13,2.9252308503782013e-13,7.21360626316264e-10
3.5039042339403396e-06,0.1133571953236786,0.0,0.0,0.0,0.0,0.98980724956604,0.0004445386278920289,0.00015637964911330768,0.0005298396006849278,9.850805578218188e-05,0.009542717146165605,0.009319601382067248,9.06845120831167e-09,8.284801644421606e-08,6.366405083382991e-06,4.221937957412881e-12,3.172353884577652e-11,1.2759667038683203e-13,3.209295532827616e-13,8.00024746064275e-10
3.569726204949238e-06,0.11339757963316455,0.0,0.0,0.0,0.0,0.98943966247051,0.0004451880137064292,0.00015818290669098646,0.0005455869609655711,9.94911609437041e-05,0.00989981688569291,0.009670206128980762,9.418425196757945e-09,8.686436660272758e-08,6.847413746059105e-06,4.54092387900636e-12,3.472158135987086e-11,1.3965523275777093e-13,3.511281446938066e-13,8.84526805028828e-10
3.6355481759581367e-06,0.1134383108741911,0.0,0.0,0.0,0.0,0.9890689860391969,0.0004457567697192846,0.0001599152534117132,0.0005613970720816502,0.00010042499448864066,0.010260063703377531,0.010023959934054793,9.770347003234677e-09,9.093605671618559e-08,7.350459664742164e-06,4.874524080869127e-12,3.790275224733752e-11,1.5245036411063266e-13,3.8315891163191296e-13,9.75060012715725e-10
3.7013701469670352e-06,0.11347936936991432,0.0,0.0,0.0,0.0,0.9886953980015042,0.0004462513020028058,0.00016157900003689824,0.0005772649592923107,0.00010131129461867948,0.010623276630054678,0.010380685030306137,1.0124010881901123e-08,9.50596125084759e-08,7.875759576717344e-06,5.222882296355579e-12,4.1270885040886675e-11,1.659974834754434e-13,4.170593959900025e-13,1.0718099203229455e-09
3.767192117975934e-06,0.11352073617338798,0.0,0.0,0.0,0.0,0.9883190694012848,0.00044667762501919903,0.00016317646966108358,0.0005931859265648457,0.00010215179996964212,0.01098928144709728,0.010740210226074066,1.0479224937570035e-08,9.923168052260056e-08,8.423509226729398e-06,5.586128337294722e-12,4.482956340678659e-11,1.8031100488296039e-13,4.528646404841254e-13,1.1749540801731485e-09
3.833014088984832e-06,0.11356239306696315,0.0,0.0,0.0,0.0,0.9879401646354896,0.0004470413772510567,0.00016470998588207706,0.0006091555471834764,0.00010294824143788922,0.011357910655581359,0.011102370878837446,1.0835810588654986e-08,1.0344903392367056e-07,8.99388425536074e-06,5.9643786831281915e-12,4.858212296918845e-11,1.9540434470233915e-13,4.906072111307924e-13,1.2846617756496593e-09
