Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26)
5.097680456536534e-07,0.1122626300484834,0.0,0.0,0.0,0.0,0.9998368803722305,0.00014559877225037602,1.0457094103874971e-05,1.4893600999898466e-05,6.616213617983241e-06,7.24157771780622e-05,6.689048436802512e-05,2.256140849158424e-11,5.4308695723729354e-11,4.817112571090188e-10
5.259331541321313e-07,0.11226363088894922,0.0,0.0,0.0,0.0,0.9998273934839823,0.00014967474002681603,1.1040742819635132e-05,1.582970508057847e-05,6.995101109517244e-06,7.881288425281186e-05,7.292210386291906e-05,2.5249106801131778e-11,6.197817759854166e-11,5.665394821562123e-10
5.404817517627615e-07,0.11226456476216025,0.0,0.0,0.0,0.0,0.9998185467317287,0.00015331420632485286,1.1577405369073027e-05,1.6695501685893988e-05,7.3437324560436236e-06,8.487024461444665e-05,7.864076829199856e-05,2.7857631192323842e-11,6.957051197758747e-11,6.529252925925045e-10
5.550303493933916e-07,0.1122655306563231,0.0,0.0,0.0,0.0,0.9998094019629382,0.00015692627119676692,1.2124686016519756e-05,1.7583300465096343e-05,7.699483224085453e-06,9.121769163233111e-05,8.464028972273985e-05,3.0653599032305987e-11,7.785962204155919e-11,7.497418539370999e-10
5.695789470240217e-07,0.11226652918569624,0.0,0.0,0.0,0.0,0.999799953766554,0.00016051091955560077,1.2682427604140413e-05,1.8493030448187863e-05,8.062245071175388e-06,9.786083555189849e-05,9.092629143646076e-05,3.364461109373557e-11,8.688863084485712e-11,8.579323082671086e-10
5.841275446546519e-07,0.1122675609546705,0.0,0.0,0.0,0.0,0.9997901968183083,0.000164068138578501,1.3250471857322355e-05,1.942462125631181e-05,8.431908859129506e-06,0.00010480519945977278,9.750430921695962e-05,3.6838299586333935e-11,9.670199956166047e-11,9.784974737875628e-10
5.98676142285282e-07,0.11226862655791492,0.0,0.0,0.0,0.0,0.9997801258814352,0.0001675979177399388,1.3828659430079842e-05,2.0378003047096985e-05,8.808364684652235e-06,0.00011205621853440833,0.00010437979063902267,4.0242314150646294e-11,1.0734551333919598e-10,1.1124974325345244e-09
6.132247399159122e-07,0.11226972658011941,0.0,0.0,0.0,0.0,0.9997697358073103,0.0001711002488409402,1.44168299508089e-05,2.1353106462781716e-05,9.191501910355856e-06,0.00011961923937089655,0.00011155809442939111,4.386434464898431e-11,1.1886626484842454e-10,1.2610529585897353e-09
6.277733375465423e-07,0.112270861596065,0.0,0.0,0.0,0.0,0.999759021536055,0.00017457512603929258,1.5014822073923175e-05,2.234986257625843e-05,9.581209199824085e-06,0.00012749951933496617,0.00011904448985960832,4.771212260991533e-11,1.3131263617500348e-10,1.4253473225863114e-09
6.423219351771724e-07,0.11227203217045681,0.0,0.0,0.0,0.0,0.9997479780970262,0.00017802254587529075,1.562247353512593e-05,2.336820283956771e-05,9.97737455519592e-06,0.00013570222602848117,0.00012684415624962398,5.1793358203539644e-11,1.4473427906432148e-10,1.6066280925292164e-09
6.568705328078026e-07,0.11227323885801803,0.0,0.0,0.0,0.0,0.999736600609434,0.000181442507300448,1.6239621199088413e-05,2.440805903199548e-05,1.0379885349690775e-05,0.00014423243663579498,0.0001349621823506843,5.611571979024753e-11,1.5918209405480074e-10,1.8062086637864548e-09
6.714191304384327e-07,0.11227448220317676,0.0,0.0,0.0,0.0,0.9997248842827143,0.00018483501169827345,1.6866101116967712e-05,2.5469363211500562e-05,1.0788628366942063e-05,0.0001530951375049639,0.00014340356596344295,6.068695494750935e-11,1.7470820714754916e-10,2.025469975529231e-09
6.859677280690628e-07,0.11227576274044136,0.0,0.0,0.0,0.0,0.9997128244172241,0.00018820006291419102,1.75017485685555e-05,2.655204766328071e-05,1.1203489829990878e-05,0.00016229522341814357,0.00015217321324322583,6.551488336592698e-11,1.9136594589554604e-10,2.2658618191399544e-09
7.00516325699693e-07,0.11227708099373765,0.0,0.0,0.0,0.0,0.9997004164044964,0.0001915376672727104,1.8146398123760324e-05,2.765604485320098e-05,1.1624355443508806e-05,0.0001718374972914114,0.00016127593843590847,7.060705952100956e-11,2.092098125270496e-10,2.5289045968132123e-09
7.150649233303231e-07,0.11227843747699472,0.0,0.0,0.0,0.0,0.9996876557276074,0.00019484783359672352,1.879988369742743e-05,2.8781287380798386e-05,1.2051110431520511e-05,0.0001817266697629424,0.00017071646350154054,7.597113563650779e-11,2.2829545667416648e-10,2.816190861655208e-09
7.296135209609533e-07,0.11227983269378049,0.0,0.0,0.0,0.0,0.9996745379617544,0.00019813057323193645,1.9462038593887554e-05,2.9927707931279123e-05,1.248363956825401e-05,0.00019196735858095567,0.0001804994175356705,8.16149680984299e-11,2.486796472593847e-10,3.129386549348952e-09
7.441621185915834e-07,0.11228126713716906,0.0,0.0,0.0,0.0,0.9996610587745373,0.00020138590006412092,2.0132695564417644e-05,3.1095239230078435e-05,1.2921827217908556e-05,0.0002025640882788271,0.00019062933647845964,8.754598480790674e-11,2.704202414381624e-10,3.4702325351715487e-09
7.587107162222135e-07,0.11228274128997859,0.0,0.0,0.0,0.0,0.9996472139262267,0.00020461383053361023,2.0811686863060014e-05,3.2283813999050025e-05,1.3365557373352772e-05,0.00021352128986399583,0.00020111066283735575,9.377170295032842e-11,2.935761526353397e-10,3.8405460497327515e-09
7.718044540897806e-07,0.11228410236968628,0.0,0.0,0.0,0.0,0.9996344374933124,0.00020749555972474743,2.142976588032891e-05,3.337146781576464e-05,1.3769557204855655e-05,0.00022369456132327316,0.00021084790607531887,9.963326538939905e-11,3.156760862624773e-10,4.200587398331185e-09
7.848981919573478e-07,0.11228549633387096,0.0,0.0,0.0,0.0,0.9996213585565006,0.0002103551288759467,2.2054336587312576e-05,3.447606317099343e-05,1.4177867210279573e-05,0.00023416642578809316,0.00022087641809360694,1.0574521514223918e-10,3.3901534393825747e-10,4.587467131492375e-09
7.979919298249149e-07,0.1122869235127722,0.0,0.0,0.0,0.0,0.9996079742187576,0.00021319255533895908,2.2685275873099945e-05,3.5597550841185204e-05,1.4590402194407623e-05,0.00024493991779697157,0.0002311992421343193,1.1211290051778575e-10,3.636389346970448e-10,5.0026736458550744e-09
8.11085667692482e-07,0.11228838422975503,0.0,0.0,0.0,0.0,0.9995942816444858,0.0002160078581747121,2.3322460434297847e-05,3.673588149580897e-05,1.5007076811623989e-05,0.00025601800979054034,0.00024181935948159407,1.1874177356825977e-10,3.8959247429600127e-10,5.4477485681804954e-09
8.241794055600491e-07,0.11228987880127385,0.0,0.0,0.0,0.0,0.9995802780596296,0.00021880105815924619,2.3965766806592136e-05,3.7891005674196864e-05,1.5427805588003542e-05,0.0002674036119812679,0.00025273968934873075,1.2563718821307343e-10,4.169221632898563e-10,5.924287416987444e-09
8.372731434276162e-07,0.11229140753688824,0.0,0.0,0.0,0.0,0.9995659607517728,0.0002215721777888801,2.4615071396060986e-05,3.906287376287077e-05,1.5852502943280247e-05,0.0002790995722332176,0.00026396308877520077,1.3280441165638704e-10,4.4567476444808685e-10,6.433940234915263e-09
8.503668812951833e-07,0.11229297073925272,0.0,0.0,0.0,0.0,0.9995513270702117,0.0002243212412844431,2.527025051088187e-05,4.025143597341679e-05,1.628108321312654e-05,0.0002911086759652602,0.0002754923525469217,1.4024870207777506e-10,4.758975795291618e-10,6.978412210440952e-09
8.634606191627504e-07,0.1122945687041053,0.0,0.0,0.0,0.0,0.9995363744260053,0.0002270482745946942,2.5931180393283854e-05,4.145664232099506e-05,1.6713460671626243e-05,0.00030343364607745573,0.000287330213139254,1.4797527037401774e-10,5.076384255910788e-10,7.559464279135966e-09
8.765543570303176e-07,0.112296201720263,0.0,0.0,0.0,0.0,0.9995211002920102,0.00022975330539893053,2.659773725133374e-05,4.2678442603496334e-05,1.7149549553657716e-05,0.00031607714289359426,0.00029947934067573655,1.559892557627628e-10,5.409456109070595e-10,8.17891369019464e-09
8.896480948978847e-07,0.11229787006962262,0.0,0.0,0.0,0.0,0.9995055022029008,0.00023243636310884183,2.726979729043361e-05,4.391678638131119e-05,1.758926407711242e-05,0.0003290417641171317,0.0003119423428998216,1.642957464362915e-10,5.758679104331851e-10,8.838634536514449e-09
9.027418327654518e-07,0.11229957402716233,0.0,0.0,0.0,0.0,0.999489577755176,0.00023509747886965042,2.7947236744665472e-05,4.517162295769773e-05,1.8032518465043426e-05,0.00034233004480283626,0.0003247217651618957,1.7289977765695464e-10,6.124545408133857e-10,9.540558254162171e-09
9.158355706330189e-07,0.11230131386094286,0.0,0.0,0.0,0.0,0.9994733246071463,0.00023773668556047214,2.862993190808241e-05,4.64429013597631e-05,1.8479226967804862e-05,0.00035594445734641575,0.0003378200904238822,1.818063187473053e-10,6.507551349872421e-10,1.0286674093976893e-08
9.28929308500586e-07,0.11230308983211071,0.0,0.0,0.0,0.0,0.9994567404789053,0.00024035401779386618,2.931775916590017e-05,4.773057032007755e-05,1.8929303885146404e-05,0.0003698874114918998,0.0003512397392812127,1.9102027408463605e-10,6.908197164612209e-10,1.1079029563031347e-08
9.420230463681531e-07,0.1123049021949035,0.0,0.0,0.0,0.0,0.9994398231522826,0.00024294951191461517,3.0010595025500232e-05,4.903457825892424e-05,1.9382663588202557e-05,0.0003841612543555285,0.00036498307000087525,2.0054648389046845e-10,7.326986732572697e-10,1.1919730833154473e-08
9.682105221032874e-07,0.11230863707782533,0.0,0.0,0.0,0.0,0.9994049803394707,0.00024807513984392816,3.141079937432032e-05,5.169140309147784e-05,2.0298889323632986e-05,0.0004137106818610602,0.0003934498988315737,2.2055467825625645e-10,8.221029286443192e-10,1.3754890918810578e-08
9.917792502649082e-07,0.11231212534118154,0.0,0.0,0.0,0.0,0.999372461278277,0.0002526139186255493,3.268687741333802e-05,5.413790031478363e-05,2.113386281572107e-05,0.00044145907181935,0.0004201994210045514,2.3967707176938226e-10,9.092839403334852e-10,1.5594220401252482e-08
9.999999999999997e-07,0.11231573515246558,0.0,0.0,0.0,0.0,0.9993608578232902,0.00025418053439102206,3.313537620407412e-05,5.500351235576235e-05,2.142731604718713e-05,0.0004513971857404439,0.0004297836785993477,2.4660053935786696e-10,9.412475449033222e-10,1.6280243242442494e-08
1.015347978426529e-06,0.11231573515246558,0.0,0.0,0.0,0.0,0.9993388309708142,0.0002570825860391252,3.397727158015524e-05,5.6636517646003134e-05,2.197814639425853e-05,0.00047031318713407243,0.00044803150682449854,2.598831547370044e-10,1.0031410081261746e-09,1.7625662906246e-08
1.0389167065881498e-06,0.11231946774615201,0.0,0.0,0.0,0.0,0.9993040787011389,0.00026148141624648274,3.5281270088463276e-05,5.918694087278671e-05,2.283124610399154e-05,0.0005002844607727055,0.0004769576668227248,2.811984537446208e-10,1.1039776420929156e-09,1.9863664630005514e-08
1.0624854347497706e-06,0.11232332428493766,0.0,0.0,0.0,0.0,0.9992681943921821,0.0002658107012356422,3.659816482741134e-05,6.178885130964383e-05,2.3692670445592215e-05,0.0005313836758384786,0.0005069887657880834,3.036476346323156e-10,1.212099016301712e-09,2.2323308679237897e-08
1.0860541629113914e-06,0.11232730586072498,0.0,0.0,0.0,0.0,0.9992311686022031,0.0002700707506724443,3.7927251903905556e-05,6.444192557051e-05,2.4561930764446735e-05,0.0005636209687607813,0.0005381350261511544,3.272544626220572e-10,1.3278114447246333e-09,2.5020317134512e-08
1.1096228910730122e-06,0.11233141349465951,0.0,0.0,0.0,0.0,0.9991929925207229,0.00027426189172789404,3.926783217323311e-05,6.714583536328714e-05,2.543854163187395e-05,0.0005970058330213461,0.0005704060318888091,3.5204177186263065e-10,1.451421854937765e-09,2.7971051936298308e-08
1.133191619234633e-06,0.11233564813789255,0.0,0.0,0.0,0.0,0.9991536579639542,0.0002783844688823171,4.061921175740627e-05,6.990024730577455e-05,2.6322021218209992e-05,0.0006315471233950232,0.0006038107329283122,3.780314454500947e-10,1.5832372622396535e-09,3.1192514619633325e-08
1.1567603473962538e-06,0.11234001067203157,0.0,0.0,0.0,0.0,0.9991131573697319,0.0002824388437063678,4.198070255030777e-05,7.270482276329947e-05,2.7211891657028226e-05,0.0006672530607069849,0.0006383574500524801,4.0524438496251045e-10,1.7235642462333122e-09,3.470234487533704e-08
1.1803290755578746e-06,0.11234450190981216,0.0,0.0,0.0,0.0,0.9990714837919638,0.0002864253946199315,4.3351622708937724e-05,7.555921770750139e-05,2.810767939996759e-05,0.0007041312370861648,0.000674053880285956,4.3370048463080634e-10,1.8727084309393414e-09,3.8518817962894124e-08
1.2038978037194954e-06,0.11234912259575015,0.0,0.0,0.0,0.0,0.9990286308946126,0.0002903445166296479,4.47312971300032e-05,7.846308259598676e-05,2.9008915561588794e-05,0.0007421886217014158,0.0007109071027491769,4.634186204308359e-10,2.030973969658227e-09,4.266084098635523e-08
1.2274665318811162e-06,0.11235387340687707,0.0,0.0,0.0,0.0,0.998984592945228,0.0002941966210459002,4.611905791119577e-05,8.141606227248755e-05,2.9915136253712002e-05,0.0007814315669652514,0.0007489235849650342,4.944166299513444e-10,2.1986630363737575e-09,4.714794805003198e-08
1.251035260042737e-06,0.11235875495350726,0.0,0.0,0.0,0.0,0.9989393648080402,0.00029798213517995747,4.7514244796522706e-05,8.44177958872469e-05,3.0825882908717495e-05,0.000821865815192764,0.0007881091896059369,5.267112910528893e-10,2.376075325316736e-09,5.200029430744701e-08
1.2746039882043578e-06,0.11236376778005894,0.0,0.0,0.0,0.0,0.9988929419366297,0.0003017015020220414,4.8916205605114345e-05,8.746791683726181e-05,3.174070259135553e-05,0.0008634965057013772,0.0008284691816671306,5.603183185419594e-10,2.563507559873937e-09,5.723864892332374e-08
1.2981727163659786e-06,0.11236891236591601,0.0,0.0,0.0,0.0,0.9988453203661888,0.00030535517990119506,5.032429664298445e-05,9.056605272595214e-05,3.2659148298645526e-05,0.0009063281823358608,0.0008700082360508719,5.952523551254783e-10,2.7612530120067415e-09,6.288438697234213e-08
1.3217414445275994e-06,0.11237418912633561,0.0,0.0,0.0,0.0,0.9987964967053942,0.0003089436421278709,5.173788309728342e-05,9.371182534176409e-05,3.358077924747669e-05,0.000950364801401726,0.0009127304455448569,6.315269547729735e-10,2.969601033510135e-09,6.895948030214699e-08
1.3453101726892202e-06,0.11237959841339525,0.0,0.0,0.0,0.0,0.9987464681279037,0.00031246737662013376,5.3156339412631075e-05,9.690485065519793e-05,3.4505161149559885e-05,0.0009956097399899274,0.0009566393291781292,6.691545849950305e-10,3.1888366003533274e-09,7.548648738999361e-08
1.368878900850841e-06,0.11238514051697997,0.0,0.0,0.0,0.0,0.9986952323634987,0.0003159268855144256,5.4579049649163504e-05,0.0001001447388337293,3.5431866473426334e-05,0.0010420658046756972,0.0010017378409375858,7.08146629029481e-10,3.4192398711251426e-09,8.248854222446913e-08
1.3924476290124618e-06,0.11239081566580642,0.0,0.0,0.0,0.0,0.9986427876888877,0.0003193226847618498,5.6005407821982636e-05,0.00010343109427406928,3.6360474693207726e-05,0.0010897352405740551,0.0010480283788279153,7.485133745813591e-10,3.6610857605328693e-09,8.998934224585595e-08
1.4160163571740827e-06,0.11239662402848179,0.0,0.0,0.0,0.0,0.9985891329181881,0.0003226553037109099,5.743481822175502e-05,0.00010676351565117402,3.729057252396979e-05,0.0011386197407339419,0.0010955127942573225,7.902640195976841e-10,3.914643528912273e-09,9.801313538106347e-08
1.4395850853357035e-06,0.11240256571459625,0.0,0.0,0.0,0.0,0.9985342673931077,0.00032592528467769686,5.8866695716258754e-05,0.00011014159598338524,3.822175414341219e-05,0.0011887204558525435,0.001144192401730965,8.334066850900508e-10,4.180176388630734e-09,1.0658470621125034e-07
1.4631538134973243e-06,0.11240864077584703,0.0,0.0,0.0,0.0,0.9984781909728421,0.0003291331825045466,6.0300466032726714e-05,0.00011356492271306066,3.9153621399787626e-05,0.0012400380042910852,0.0011940679888337513,8.77948410310478e-10,4.457941128132538e-09,1.1572936131211952e-07
1.486722541658945e-06,0.11241484920719057,0.0,0.0,0.0,0.0,0.9984209040237062,0.0003322795641081372,6.173556602088528e-05,0.00011703307780203477,4.008578400593257e-05,0.0012925724823731842,0.001245139826484052,9.23895160072846e-10,4.748187754287471e-09,1.2547291380836026e-07
1.5102912698205659e-06,0.1124211909480225,0.0,0.0,0.0,0.0,0.9983624074085227,0.00033536500801802403,6.317144389663865e-05,0.00012054563784123546,4.101785971933849e-05,0.0013463234749467598,0.0012974076794397397,9.712518467776376e-10,5.051159153653435e-09,1.3584166718501883e-07
1.5338599979821867e-06,0.1124276658833825,0.0,0.0,0.0,0.0,0.99830270247578,0.00033839010390664527,6.460755946639803e-05,0.00012410217417376662,4.194947450822954e-05,0.0014012900661904335,0.001350870817037927,1.0200223332897283e-09,5.367090773189522e-09,1.46862398399813e-07
1.5574287261438075e-06,0.11243427384518145,0.0,0.0,0.0,0.0,0.9982417910485865,0.000341355452111777,6.604338433210084e-05,0.00012770225303075313,4.288026270365017e-05,0.0014574708506452279,0.0014055280241496808,1.0702094403264263e-09,5.696210320856466e-09,1.5856234034151125e-07
1.5809974543054283e-06,0.11244101461344977,0.0,0.0,0.0,0.0,0.9981796754134311,0.0003442616631524113,6.747840207701245e-05,0.00013134543567923474,4.380986713760173e-05,0.0015148639444523546,0.0014613776123310088,1.121814975430127e-09,6.038737486455625e-09,1.7096916368038407e-07
1.604566182467049e-06,0.11244788791760457,0.0,0.0,0.0,0.0,0.9981163583087777,0.0003471093572390849,6.89121084324451e-05,0.0001350312785813882,4.473793926729994e-05,0.0015734669967780097,0.001518417431151472,1.1748397447566915e-09,6.39488368299202e-09,1.8411095815738452e-07
1.62813491062867e-06,0.11245489343773327,0.0,0.0,0.0,0.0,0.9980518429135057,0.00034989916377961707,7.034401142557398e-05,0.00013875933356435142,4.566413928565847e-05,0.0016332772014061262,0.0015766448796818997,1.2292835597875602e-09,6.764851808774272e-09,1.9801621335919697e-07
1.6517036387902907e-06,0.11246203080589172,0.0,0.0,0.0,0.0,0.9979861328352174,0.0003526317208811868,7.177363150856776e-05,0.00014252914799992204,4.6588136218135684e-05,0.0016942913084802007,0.0016360569181228248,1.2851452703255775e-09,7.14883603038079e-09,2.127137990266108e-07
1.6752723669519115e-06,0.11246929960741514,0.0,0.0,0.0,0.0,0.9979192320984328,0.00035530767484973053,7.320050166929136e-05,0.0001463402649934008,4.7509608006111036e-05,0.0017565056363755241,0.001696650079555467,1.3424227860211616e-09,7.54702158654754e-09,2.2823294494384046e-07
1.6988410951135323e-06,0.11247669938223948,0.0,0.0,0.0,0.0,0.9978511451326837,0.0003579276796875885,7.462416752387488e-05,0.00015019222358085362,4.8428241576986765e-05,0.0018199160836833701,0.001758420481797302,1.401113082576673e-09,7.959584612967991e-09,2.4460322045640034e-07
1.7224098232751531e-06,0.11248422962623185,0.0,0.0,0.0,0.0,0.9977818767605331,0.00036049239659026157,7.604418739147632e-05,0.0001540845589340677,4.9343732901236694e-05,0.001884518141288903,0.0018213638393445356,1.4612122354542205e-09,8.386691987927546e-09,2.6185451366497586e-07
1.745978551436774e-06,0.11249188979252704,0.0,0.0,0.0,0.0,0.9977114321855306,0.00036300249344319165,7.746013235159859e-05,0.00015801680257248547,5.025578703665033e-05,0.0019503069045249523,0.0018854754753841174,1.522715451253722e-09,8.82850119862821e-09,2.8001701034240745e-07
1.7931160077600155e-06,0.11250759749896902,0.0,0.0,0.0,0.0,0.9975670370734702,0.00036786152898237514,8.027814585074166e-05,0.0001659991238505469,5.206844955703858e-05,0.002085423024872024,0.002017182991649394,1.6499106191384122e-09,9.756807476468476e-09,3.191977169793753e-07
1.835539718450933e-06,0.11252217245546259,0.0,0.0,0.0,0.0,0.997433118433442,0.0003720546798795724,8.279638119656196e-05,0.00017331493259521887,5.368531868673698e-05,0.0022110291966623546,0.0021396607663231233,1.7691229111615294e-09,1.064394742804805e-08,3.578848297064264e-07
1.8779634291418503e-06,0.1125371580442666,0.0,0.0,0.0,0.0,0.9972954859550749,0.0003760815016672744,8.529532898133855e-05,0.00018075261506354635,5.528688178193139e-05,0.002340387232662249,0.0022658344226515097,1.8927722621224065e-09,1.1580731458643302e-08,4.00005025940511e-07
1.920387139832768e-06,0.11255254970831295,0.0,0.0,0.0,0.0,0.9971541821657142,0.00037994606575184953,8.777295067385188e-05,0.00018830933689350688,5.6871748723606475e-05,0.0024734558410851033,0.00239566413055249,2.0208023175564682e-09,1.2567728248754612e-08,4.457422721636052e-07
1.9628108505236856e-06,0.11256834254838535,0.0,0.0,0.0,0.0,0.9970092526281492,0.00038365247454068356,9.022734068396577e-05,0.00019598224394073727,5.843862420638366e-05,0.0026101905548646604,0.0025291069162539444,2.153149664476616e-09,1.360540406062415e-08,4.952819325534315e-07
2.005234561214603e-06,0.11258453134894851,0.0,0.0,0.0,0.0,0.9968607457161721,0.0003872048526060665,9.265672488045678e-05,0.0002037684668847083,5.998630668316498e-05,0.0027505439600998965,0.0026661168874093184,2.2897443428095403e-09,1.4694123406755953e-08,5.488103618390915e-07
2.047658271905521e-06,0.11260111060220343,0.0,0.0,0.0,0.0,0.9967087123933352,0.00039060733810413324,9.505945868340994e-05,0.0002116651258469828,6.151368699029226e-05,0.002894465921585999,0.0028066454552520843,2.4305103513501364e-09,1.5834150349824448e-08,6.065145035712856e-07
2.0900819825964384e-06,0.11261807453245712,0.0,0.0,0.0,0.0,0.9965532059955261,0.0003938640744781711,9.74340247747012e-05,0.00021966933498544048,6.301974669275521e-05,0.0030419038047713198,0.0029506415531534366,2.5753662587402637e-09,1.702565025375919e-08,6.685814961130371e-07
2.132505693287356e-06,0.11263541711966132,0.0,0.0,0.0,0.0,0.9963942820180015,0.00039697920247352937,9.977903044828992e-05,0.00022777820704030026,6.450355616472722e-05,0.0031928026934743402,0.0030980518509357642,2.7242257327114666e-09,1.8268691970652397e-08,7.351982880526027e-07
2.1749294039782737e-06,0.11265313212250458,0.0,0.0,0.0,0.0,0.9962319979074944,0.0003999568524887533,0.00010209320464779247,0.00023598885780039088,6.596427243528613e-05,0.0033471056027005856,0.0032488209643101004,2.8769980114404026e-09,1.9563250497318297e-08,8.065512648500905e-07
2.2173531146691913e-06,0.11267121310089791,0.0,0.0,0.0,0.0,0.9960664128599551,0.0004028011372837271,0.00010437539472586269,0.00024429841046399217,6.740113682685501e-05,0.0035047536859637257,0.0034028916588615334,3.033588496816169e-09,2.0909210024605595e-08,8.828258883837374e-07
2.259776825360109e-06,0.11268965343776524,0.0,0.0,0.0,0.0,0.9958975876243816,0.0004055161450615955,0.00010662456296016399,0.0002527039998712675,6.881347241498963e-05,0.003665686436624525,0.0035602050481133964,3.193899277628829e-09,2.2306367285542366e-08,9.642063508564939e-07
2.3022005360510265e-06,0.1127084463601391,0.0,0.0,0.0,0.0,0.9957255843131163,0.0004081059329370445,0.00010883978285887817,0.00026120277658976237,7.020068133168299e-05,0.0038298418828374677,0.003720700785276887,3.357829538646188e-09,2.375443519781523e-08,1.0508752441844854e-06
2.344624246741944e-06,0.11272758495948243,0.0,0.0,0.0,0.0,0.9955504662189338,0.0004105745207999617,0.00011102023528843909,0.00026979191083640344,7.156224193535432e-05,0.0039971567757525524,0.0038843172483488202,3.525276103120443e-09,2.5253046779102267e-08,1.143013245828862e-06
2.3870479574328618e-06,0.1127470622112456,0.0,0.0,0.0,0.0,0.9953722976391988,0.00041292588558101734,0.00011316520445367451,0.00027846859622150964,7.28977058720925e-05,0.00416756677066397,0.00405099171826071,3.696133936595736e-09,2.6801759260123484e-08,1.2407988219387972e-06
2.4294716681237794e-06,0.11276687099361436,0.0,0.0,0.0,0.0,0.9951911437073236,0.00041516395592279407,0.00011527407376087047,0.00028723005330238326,7.420669505121312e-05,0.004341006600851049,0.0042206605498356625,3.870296476801705e-09,2.8400058347417232e-08,1.3444079484888852e-06
2.471895378814697e-06,0.11278700410543872,0.0,0.0,0.0,0.0,0.9950070702316972,0.0004172926072568104,0.000117346321593328,0.00029607353293658613,7.548889855570066e-05,0.004517410243915105,0.00439325933536743,4.04765609691689e-09,3.0047362621014984e-08,1.4540138508885096e-06
2.5143190895056146e-06,0.11280745428332219,0.0,0.0,0.0,0.0,0.994820143542196,0.000419315657284523,0.00011938151702597958,0.00030499631942742156,7.674406950763582e-05,0.00469671108047448,0.004568723060691363,4.228104583875012e-09,3.174302802790728e-08,1.569786762398393e-06
2.5567428001965322e-06,0.11282821421786716,0.0,0.0,0.0,0.0,0.9946304303443557,0.0004212368618581234,0.00012137931550330866,0.0003139957334563223,7.797202190772546e-05,0.004878842045129402,0.004746986253664158,4.411533384986128e-09,3.348635242052006e-08,1.6918937015550876e-06
2.59916651088745e-06,0.11284927656907086,0.0,0.0,0.0,0.0,0.9944379975812191,0.0004230599112542849,0.00012333945450396716,0.0003230691347986943,7.917262746603586e-05,0.005063735769650645,0.004927983125011698,4.59783396892912e-09,3.52765801130575e-08,1.8204982686473649e-06
2.6415902215783675e-06,0.11287063398087487,0.0,0.0,0.0,0.0,0.9942429123028574,0.0004247884268325348,0.00012526174921387913,0.00033221392482146825,8.034581243970337e-05,0.005251324718386492,0.005111647701543096,4.786898277250089e-09,3.7112906434797106e-08,1.9557604611596488e-06
2.684013932269285e-06,0.11289227909487488,0.0,0.0,0.0,0.0,0.9940452415435166,0.000426425958068619,0.0001271460882272772,0.0003414275487622568,8.149155449259272e-05,0.005441541315921931,0.0052979139517664075,4.978618895893512e-09,3.8994482246763064e-08,2.097836507998308e-06
2.7264376429602027e-06,0.11291420456319674,0.0,0.0,0.0,0.0,0.9938450522063013,0.00042797597995103013,0.00012899242929333908,0.0003507074977915505,8.260987959034885e-05,0.0056343180670593756,0.0054867159039764,5.172889295833628e-09,4.092041839222112e-08,2.2468787222095684e-06
2.7688613536511203e-06,0.1129364030605511,0.0,0.0,0.0,0.0,0.9936424109552898,0.00042944189072787164,0.00013080079512458963,0.0003600513108607554,8.370085894257466e-05,0.005829587669222815,0.005677987756916382,5.369604257796201e-09,4.2889790063721026e-08,2.403035371791737e-06
2.811285064342038e-06,0.11295886729548395,0.0,0.0,0.0,0.0,0.9934373841149376,0.00043082700999079655,0.000132571269281335,0.000369456576340076,8.476460600271528e-05,0.006027283117416107,0.005871663983143219,5.568659988089986e-09,4.490164106867874e-08,2.566450568124675e-06
2.8537087750329556e-06,0.11298159002083838,0.0,0.0,0.0,0.0,0.993230037576608,0.0004321345770811384,0.0001343039921445562,0.00037892093345128186,8.58012735351515e-05,0.006227337801890182,0.006067679425248377,5.76995422593075e-09,4.695498797238904e-08,2.7372641714744488e-06
2.896132485723873e-06,0.11300456404344857,0.0,0.0,0.0,0.0,0.9930204367120469,0.00043336774980270835,0.0001359991569882408,0.0003884420735013027,8.681105075764435e-05,0.006429685598695712,0.006265969385109086,5.973386639137977e-09,4.904882410317229e-08,2.915611712966097e-06
2.938556196414791e-06,0.1130277822330883,0.0,0.0,0.0,0.0,0.9928086462936024,0.0004345296034261325,0.00013765700616065487,0.00039801774092337514,8.779416056601939e-05,0.00663426095331782,0.0064664697063622,6.1788589131060895e-09,5.11821234095568e-08,3.1016243323619565e-06
2.9809799071057084e-06,0.11305123753069753,0.0,0.0,0.0,0.0,0.9925947304209745,0.0004356231299684809,0.00013927782738246597,0.0004076457341331295,8.875085684698208e-05,0.0068409989576049485,0.0066691168503089674,6.386274717945617e-09,5.3353844158731095e-08,3.2954287309435113e-06
3.023403617796626e-06,0.11307492295590987,0.0,0.0,0.0,0.0,0.9923787524542637,0.0004366512377314354,0.0001408619501682271,0.0004173239062075327,8.968142188393631e-05,0.007049835420217161,0.006873847965471832,6.595540067165197e-09,5.5562932466279035e-08,3.4971471387627757e-06
