Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30),C4H7(28),C4H7(40),C4H7(32),C4H7(44),C4H6(41),C4H6(88),C4H6(42)
0.00018961000209984707,0.17327190684934404,0.0,0.0,0.0,0.0,0.4674329507187422,0.00033439232838678714,0.0003012270190976626,0.03261278973034873,8.064044415993073e-05,0.48691566299993944,0.5277996144953223,2.2789022439070777e-07,1.1067306713628742e-05,0.027534978138317498,1.8260178341011808e-08,1.3455835298206187e-07,5.41213316071105e-10,1.3845067503409399e-09,3.888741245055622e-06,0.0006599912982977341,1.064252830029354e-06,5.697077298932253e-10
0.0001916486727148976,0.17361547102823222,0.0,0.0,0.0,0.0,0.46461662924288,0.0003333362810261958,0.00030102386057972216,0.032866600577821065,8.047374653653878e-05,0.48920684557166955,0.5307479827191398,2.2778782270356514e-07,1.115230044268421e-05,0.027906362917781237,1.8506466989671853e-08,1.363046347227962e-07,5.482371158719289e-10,1.4022486963496162e-09,3.947627195308411e-06,0.0006736559931743672,1.08628751787656e-06,5.815031678825247e-10
0.0001936873433299481,0.17395589807248515,0.0,0.0,0.0,0.0,0.46182895508155514,0.00033228600705972677,0.000300814015759663,0.033118995227320557,8.03081480549413e-05,0.4914699377337558,0.5336691906180768,2.2767412798945756e-07,1.1236653174249058e-05,0.028277734404878303,1.8752746823356164e-08,1.380460856783138e-07,5.552414855502368e-10,1.4199378596266102e-09,4.006478001405611e-06,0.000687405063971937,1.1084582643647191e-06,5.933714396857933e-10
0.00019572601394499863,0.17429323525571544,0.0,0.0,0.0,0.0,0.45906948389794,0.0003312414773843663,0.00030059768539417837,0.03336998702917297,8.014362857417383e-05,0.49370539660083357,0.5365636510950959,2.275495069594598e-07,1.1320370174077358e-05,0.02864907621785242,1.8999006978289006e-08,1.3978258996013582e-07,5.622259589856665e-10,1.4375731258578403e-09,4.065287487626546e-06,0.0007012368879893768,1.1307624528420253e-06,6.053111445778222e-10
0.00019776468456004915,0.17462752880908028,0.0,0.0,0.0,0.0,0.4563377812589412,0.00033020266246992276,0.00030037506407576403,0.03361958913759505,7.998016858402353e-05,0.4959136689626547,0.539431767854807,2.274143144194611e-07,1.1403456695172975e-05,0.029020372462105617,1.9245236913760072e-08,1.4151403611017776e-07,5.691900878775485e-10,1.4551534251559752e-09,4.124049657617332e-06,0.0007151498615379756,1.1531974973146384e-06,6.173208982449837e-10
0.00019980335517509967,0.1749588239459794,0.0,0.0,0.0,0.0,0.4536334223344694,0.0003291695323782758,0.00030014634043502565,0.033867814515015165,7.981774926005741e-05,0.49809519159824417,0.5422739356840158,2.2726889373378811e-07,1.1485917914362623e-05,0.029391607714527587,1.949142640173224e-08,1.4324031688408234e-07,5.761334408734385e-10,1.4726777299693996e-09,4.182758673253666e-06,0.0007291423999299823,1.1757608424282718e-06,6.293993327753792e-10
0.0002018420257901502,0.1752871649004862,0.0,0.0,0.0,0.0,0.45095599161183436,0.0003281420568275516,0.0002999116973979922,0.03411467593620583,7.965635233731569e-05,0.5002503915743313,0.5450905407179486,2.2711357722797413e-07,1.1567759008017193e-05,0.02976276700839827,1.9737565516829555e-08,1.449613292257607e-07,5.830556034667182e-10,1.4901450546509667e-09,4.24140887138924e-06,0.0007432129373815026,1.1984499633116591e-06,6.415450965750386e-10
0.0002038806964052007,0.17561259494721157,0.0,0.0,0.0,0.0,0.4483050826170433,0.00032712020518865147,0.00029967131235068,0.03436018599236099,7.949596020303003e-05,0.5023796865364974,0.5478819607002077,2.2694868662085395e-07,1.1648985059292732e-05,0.030133835818921973,1.998364462674398e-08,1.4667697401147216e-07,5.899561769672477e-10,1.5075544530327506e-09,4.299994734313909e-06,0.0007573599269977864,1.2212623655527725e-06,6.53756854355197e-10
0.00020591936702025123,0.17593515644055693,0.0,0.0,0.0,0.0,0.4456802976516724,0.0003261039465623282,0.0002994253573881209,0.034604357094962,7.933655572398411e-05,0.504483484984171,0.55064856522791,2.267745333812696e-07,1.1729601172581552e-05,0.030504800049247858,2.0229654382964694e-08,1.483871560957959e-07,5.96834778686269e-10,1.5249050186427246e-09,4.358510918050634e-06,0.0007715818406337201,1.2441955849739339e-06,6.660332870118998e-10
0.00020795803763530175,0.1762548908279052,0.0,0.0,0.0,0.0,0.44308124753326633,0.000325093249756302,0.0002991739994427365,0.034847201479637185,7.917812240502177e-05,0.5065621865418054,0.5533907159938091,2.265914191444698e-07,1.180961232984063e-05,0.03087564601708028,2.0475585711898596e-08,1.5009178398526465e-07,6.036910406237145e-10,1.542195881674229e-09,4.416952208081297e-06,0.0007858771688924942,1.2672471876295796e-06,6.783730916248168e-10
0.00020999670825035227,0.17657183869265908,0.0,0.0,0.0,0.0,0.44050755135365705,0.0003240880833861369,0.0002989174005485092,0.03508873120976783,7.902064413734241e-05,0.5086161822115315,0.5561087670112618,2.2639963601323684e-07,1.1889023573514918e-05,0.03124636044170701,2.0721429806267837e-08,1.5179077000018375e-07,6.105246101190658e-10,1.5594262102386564e-09,4.4753135679506225e-06,0.0008002444209276875,1.2904147694872285e-06,6.907749812864463e-10
0.0002120353788654028,0.17688603975788733,0.0,0.0,0.0,0.0,0.4379588362356244,0.00032308841580749176,0.00029865571791571585,0.03532895818017178,7.886410547052922e-05,0.5106458546272951,0.5588030648412439,2.2619946697095627e-07,1.1967839770549822e-05,0.031616930431614634,2.0967178116896875e-08,1.534840298020796e-07,6.173351479506833e-10,1.5765952060469662e-09,4.533590067679625e-06,0.0008146821244837555,1.3136959564926265e-06,7.032376851370066e-10
0.00021407404948045331,0.17719753293770427,0.0,0.0,0.0,0.0,0.43543473711240704,0.000322094215263851,0.00029838910422462945,0.03556789412044004,7.870849121200582e-05,0.5126515782854693,0.5614739487973325,2.2599118611337508e-07,1.2046065920487643e-05,0.031987343472431616,2.121282234471673e-08,1.5517148277047235e-07,6.241223298512394e-10,1.593702107584257e-09,4.591776969922953e-06,0.0008291888256057111,1.3370884041017875e-06,7.157599481139054e-10
0.00021611272009550384,0.1775063563252598,0.0,0.0,0.0,0.0,0.4329348964967527,0.00032110544974854025,0.0002981177076201049,0.0358055505984945,7.85537869045252e-05,0.514633719785936,0.564121751161346,2.2577505909094264e-07,1.212370674848753e-05,0.032357587415472226,2.145835443316774e-08,1.5685305125233403e-07,6.308858434889322e-10,1.6107461833316114e-09,4.649869607228346e-06,0.000843763088774565,1.3605897974991481e-06,7.283405310685563e-10
0.00021815139071055436,0.17781254725853596,0.0,0.0,0.0,0.0,0.43045896426010727,0.0003201220872077807,0.00029784167205504196,0.03604193902397074,7.839997818969991e-05,0.5165926380631432,0.5667467973883745,2.2555134323959175e-07,1.220076720941017e-05,0.03272765046538111,2.170376656000589e-08,1.5852866123509277e-07,6.376253911744035e-10,1.6277267375534827e-09,4.707863525161945e-06,0.0008584034964991235,1.3841978509396414e-06,7.409782104141375e-10
0.00022019006132560488,0.1781161422855583,0.0,0.0,0.0,0.0,0.4280065974696737,0.00031914409542882076,0.00029756113727804614,0.03627707065078718,7.824705145591911e-05,0.5185286845562171,0.5693494062588601,2.2532028809341786e-07,1.2277251956258406e-05,0.03309752117230841,2.1949051132113648e-08,1.601982415795115e-07,6.443406867752681e-10,1.6446431035021725e-09,4.765754333787923e-06,0.000873108649448861,1.4079103079626099e-06,7.53671778240152e-10
0.0002222287319406554,0.17841717726328835,0.0,0.0,0.0,0.0,0.42557746017513004,0.0003181714421856234,0.0002972762391283005,0.03651095658047465,7.809499311935451e-05,0.5204422034320128,0.5719298900767654,2.2508213537483825e-07,1.2353165906088884e-05,0.03346718842000767,2.2194200777606978e-08,1.6186172448960424e-07,6.51031457606183e-10,1.6614946473208745e-09,4.823537845588292e-06,0.0008878771660836778,1.4317249407951787e-06,7.664200419929894e-10
0.00022426740255570592,0.17871568730099296,0.0,0.0,0.0,0.0,0.4231712231843226,0.00031720409500509523,0.0002969871094091486,0.03674360776574017,7.794379059519894e-05,0.522333531819188,0.5744885548791772,2.2483711960563104e-07,1.242851342438271e-05,0.03383664141526213,2.2439208338823135e-08,1.6351904450724975e-07,6.576974403850403e-10,1.6782807590127086e-09,4.8812098681899545e-06,0.0009027076829033294,1.4556395507538913e-06,7.792218246910068e-10
0.00022630607317075644,0.1790117068230115,0.0,0.0,0.0,0.0,0.42078756390717137,0.00031624202158361017,0.00029669387641759193,0.03697503501289557,7.779343067379082e-05,0.5242029999719154,0.5770257005803195,2.245854679021077e-07,1.250329964285344e-05,0.03420586967781444,2.268406686564258e-08,1.6517014006166002e-07,6.643383874651486e-10,1.6950008661112087e-09,4.93876654108233e-06,0.0009175988537016582,1.4796519670430597e-06,7.920759642811433e-10
0.00022814087672430193,0.17927602290602482,0.0,0.0,0.0,0.0,0.41866131304980475,0.00031538063765656024,0.00029642656135702924,0.03718228188421281,7.765881766819033e-05,0.5258670983833286,0.579290975967887,2.2435349012943286e-07,1.2570130636913864e-05,0.0345379745519802,2.290430653440869e-08,1.6665075453062623e-07,6.702936347603296e-10,1.70999206922989e-09,4.9904656063456215e-06,0.0009310516683778466,1.5013449952460321e-06,8.036885070871906e-10
0.00022997568027784742,0.17953837311407866,0.0,0.0,0.0,0.0,0.4165528678008045,0.0003145234755008938,0.00029615611199806507,0.037388553680289476,7.752486862605373e-05,0.5275139835578111,0.5815392693539226,2.2411647200406707e-07,1.2636513975413817e-05,0.03486988193417233,2.312441523381723e-08,1.6812623756731121e-07,6.76228242686637e-10,1.7249289796842662e-09,5.042065346376525e-06,0.0009445515800585008,1.5231139687601394e-06,8.153417043212907e-10
0.00023162700347603834,0.1797728271353952,0.0,0.0,0.0,0.0,0.41467030717757153,0.00031375561946519163,0.00029591009887069384,0.037573370878397704,7.740487546358726e-05,0.5289816507704136,0.5835483845998365,2.2389897169202834e-07,1.2695878706429137e-05,0.03516842391377766,2.3322397232348932e-08,1.6944975155316376e-07,6.815516089306115e-10,1.7383254716111491e-09,5.088417919500302e-06,0.0009567409873067433,1.5427697184511555e-06,8.258636670286502e-10
0.00023327832667422926,0.18000572502133316,0.0,0.0,0.0,0.0,0.412801829854879,0.0003129911465504246,0.0002956616780074385,0.03775740987843158,7.728540729515836e-05,0.5304357221700664,0.5855440598794477,2.2367761952921456e-07,1.2754885817718165e-05,0.03546679524016343,2.3520266059988733e-08,1.7076904920814048e-07,6.868580164769997e-10,1.7516774362110139e-09,5.1346859830712565e-06,0.0009689670963040449,1.5624846507979951e-06,8.364173109150929e-10
0.0002349296498724202,0.18023708353807819,0.0,0.0,0.0,0.0,0.41094727909235734,0.0003122300394415747,0.0002954109093095949,0.03794067609063683,7.71664582068217e-05,0.5318763579672189,0.5875264409544166,2.2345252073420158e-07,1.2813537663626905e-05,0.03576499103789546,2.3718018483528748e-08,1.720841035660935e-07,6.921473568640227e-10,1.764984626760157e-09,5.180867672536432e-06,0.0009812292332687291,1.5822576793083918e-06,8.470020543682557e-10
0.0002365809730706111,0.18046691915927146,0.0,0.0,0.0,0.0,0.4091065006181097,0.00031147228096246773,0.00029515785143433443,0.03812317486837783,7.70480225429923e-05,0.5333037158037481,0.589495671297804,2.2322377794461683e-07,1.2871836536747904e-05,0.03606300654702679,2.3915651346347982e-08,1.7339488901812213e-07,6.974195270889474e-10,1.778246809784411e-09,5.226961193467707e-06,0.0009935267314829363,1.6020877288805719e-06,8.576173218732589e-10
0.00023823229626880203,0.180695248100129,0.0,0.0,0.0,0.0,0.40727934256254067,0.00031071785392860975,0.0002949025617381231,0.038304911509212974,7.693009460047722e-05,0.5347179508215414,0.5914518921563545,2.2299149145051742e-07,1.2929784829819892e-05,0.036360837119774274,2.4113161566208326e-08,1.7470138138979819e-07,7.026744299186987e-10,1.7914637659370381e-09,5.27296481389686e-06,0.0010058589314710766,1.6219737360912497e-06,8.682625441668455e-10
0.00023988361946699295,0.18092208634731893,0.0,0.0,0.0,0.0,0.40546565540440843,0.00030996674104805203,0.000294645096231933,0.03848589125582996,7.68126688575076e-05,0.5361192157189172,0.5933952426008325,2.227557589793861e-07,1.2987384835173646e-05,0.036658478218026036,2.4310546133601566e-08,1.7600355653470963e-07,7.079119682328848e-10,1.8046352763949642e-09,5.3188767959013e-06,0.001018225180992906,1.641914649184333e-06,8.789371582313447e-10
0.00024153494266518388,0.18114744960135049,0.0,0.0,0.0,0.0,0.40366529224619324,0.0003092189251731582,0.0002943855095452468,0.03866611928927848,7.669573989663713e-05,0.5375076604645638,0.5953258592703632,2.225166758215445e-07,1.3044638866402903e-05,0.03695592542548469,2.4507802119802434e-08,1.773013921023585e-07,7.131320521345447e-10,1.8177611397384914e-09,5.364695499957632e-06,0.0010306248357974395,1.661909429286574e-06,8.896406079454371e-10
0.0002431862658633748,0.18137135354637304,0.0,0.0,0.0,0.0,0.40187810799758156,0.0003084743891413688,0.0002941238553090946,0.03884560074773712,7.657930244589918e-05,0.5388834331472279,0.597243877129617,2.2227433509664005e-07,1.3101549206280003e-05,0.03725317440957955,2.4704926651610053e-08,1.7859486649978743e-07,7.18334594773654e-10,1.8308411623644164e-09,5.410419301515072e-06,0.0010430572573508687,1.6819570467438796e-06,9.00372342122924e-10
0.0002448375890615657,0.1815938131276759,0.0,0.0,0.0,0.0,0.4001039597792241,0.00030773311582654267,0.0002938601860438661,0.039024340716880136,7.64633512717338e-05,0.5402466795557852,0.5991494290945355,2.2202882800532473e-07,1.3158118137484946e-05,0.0375502209399587,2.4901916923611287e-08,1.7988395897733163e-07,7.235195126920352e-10,1.8438751584788736e-09,5.4560466247797435e-06,0.0010555218140759542,1.702056483119813e-06,9.111318155825542e-10
0.00024648891225975667,0.1818148434898773,0.0,0.0,0.0,0.0,0.398342706951984,0.00030699508808580797,0.00029359455300633164,0.039202344228876015,7.634788133218301e-05,0.5415975431490799,0.6010426460055465,2.2178024321909357e-07,1.3214347889814205e-05,0.037847060889747694,2.509877019901542e-08,1.8116864949971357e-07,7.286867253048805e-10,1.8568629498442976e-09,5.501575922953665e-06,0.0010680178815660965,1.7222067315407898e-06,9.219184893328113e-10
0.0002481402354579476,0.18203445947027613,0.0,0.0,0.0,0.0,0.3965942110477863,0.00030626028882699307,0.0002933270063280968,0.03937961626372548,7.623288762050978e-05,0.5429361651281096,0.6029236566915703,2.2152866734432745e-07,1.3270240725110984e-05,0.038143690231894865,2.529548380723055e-08,1.8244891939096764e-07,7.338361574947318e-10,1.86980437122698e-09,5.5470057110806406e-06,0.0010805448423983476,1.7424067963945758e-06,9.32731830410514e-10
0.00024979155865613857,0.1822526754710409,0.0,0.0,0.0,0.0,0.39485833545325477,0.0003055287009730042,0.00029305759516719076,0.039556161756596535,7.611836526706137e-05,0.5442626847651921,0.604792588263342,2.212741851974905e-07,1.3325798836301057e-05,0.038440105024535556,2.54920551341576e-08,1.8372475027677202e-07,7.389677353573882e-10,1.8826992605110613e-09,5.592334518668061e-06,0.001093102085249195,1.7626556919044304e-06,9.435713111175424e-10
0.0002514428818543295,0.18246950635346093,0.0,0.0,0.0,0.0,0.3931349458859748,0.0003048003074543849,0.00029278636738099375,0.03973198558596614,7.60043095267913e-05,0.5455772389090582,0.606649565672361,2.2101687892847118e-07,1.3381024433799469e-05,0.03873630143249233,2.5688481636448565e-08,1.84996125093227e-07,7.440813902593557e-10,1.895547468740298e-09,5.637560933332881e-06,0.0011056890065065884,1.782952444728583e-06,9.54436410412362e-10
0.00025309420505252047,0.1826849658624522,0.0,0.0,0.0,0.0,0.3914239101122165,0.00030407509129985136,0.00029251336986436114,0.039907092580225546,7.589071566579222e-05,0.5468799622784617,0.6084947119722656,2.2075682926063004e-07,1.3435919718284798e-05,0.03903227571399806,2.5884760832701695e-08,1.862630276882316e-07,7.491770572345287e-10,1.908348855321359e-09,5.6826835827901985e-06,0.00111830500943156,1.8032960926082982e-06,9.653266131863241e-10
0.0002547455282507114,0.18289906816870188,0.0,0.0,0.0,0.0,0.38972509784003806,0.0003033530356175988,0.0002922386485345097,0.040081487519952164,7.577757910218876e-05,0.5481709875736115,0.6103281484180844,2.204941151235909e-07,1.3490486826351363e-05,0.03932802421567794,2.608089030013374e-08,1.8752544194341375e-07,7.542546714524649e-10,1.9211032804951793e-09,5.727701108848415e-06,0.001130949503897971,1.823685683948205e-06,9.76241410039007e-10
0.00025639685144890237,0.1831118269047597,0.0,0.0,0.0,0.0,0.38803838063461077,0.0003026341236199521,0.00029196224833914416,0.040255175139798316,7.566489534208475e-05,0.5494504455645637,0.6121499945445091,2.2022881323582836e-07,1.3544727945352676e-05,0.03962354336822313,2.6276867671710916e-08,1.8878335340959434e-07,7.593141747964576e-10,1.9338106207610523e-09,5.772612220229518e-06,0.0011436219061047152,1.8441202773522516e-06,9.871802970298033e-10
0.0002580481746470933,0.18332325564410198,0.0,0.0,0.0,0.0,0.3863636319077803,0.00030191833852686727,0.00029168421330384974,0.04042816012848514,7.555265997587987e-05,0.55071846510204,0.6139603681759584,2.1996099873469154e-07,1.35986452139355e-05,0.03991882968591523,2.6472690635833526e-08,1.9003674844284384e-07,7.643555123886319e-10,1.94647076019688e-09,5.817415650487808e-06,0.0011563216387163594,1.864598941850443e-06,9.981427757993076e-10
0.00025969949784528427,0.18353336773137605,0.0,0.0,0.0,0.0,0.3847007269093493,0.0003012056635714083,0.0002914045865383376,0.04060044712880741,7.544086868682761e-05,0.5519751731267736,0.6157593854346813,2.1969074514084586e-07,1.3652240728046537e-05,0.04021387976605456,2.666835693595681e-08,1.9128561310528665e-07,7.693786281688218e-10,1.9590835804432894e-09,5.8621101508782266e-06,0.0011690481308348137,1.8851207568531893e-06,1.0091283535448646e-09
0.0002613508210434752,0.18374217633819742,0.0,0.0,0.0,0.0,0.38304954270598446,0.0003004960820436511,0.0002911234101709303,0.04077204073789357,7.532951722836491e-05,0.5532206946916989,0.6175471607603447,2.1941812396151594e-07,1.3705516614453494e-05,0.04050869028765029,2.6863864369722312e-08,1.9252993499319615e-07,7.743834722474284e-10,1.971648978088036e-09,5.906694527078966e-06,0.0011818008179880343,1.905684812133102e-06,1.0201365430108287e-09
0.00026300214424166616,0.18394969444292572,0.0,0.0,0.0,0.0,0.38140995814536416,0.00029978957729728003,0.0002908407254328068,0.04094294550785727,7.521860143652353e-05,0.5544551529993548,0.6193238069433074,2.1914320510896263e-07,1.3758474968508296e-05,0.040803258009613534,2.7059210787759602e-08,1.937697028585188e-07,7.793699993831382e-10,1.98416686062347e-09,5.951167619590215e-06,0.0011945791421016179,1.9262902077791473e-06,1.0311668624640304e-09
0.0002646534674398571,0.18415593483995787,0.0,0.0,0.0,0.0,0.37978185381833274,0.0002990861327521728,0.0002905565727315051,0.041113165946523894,7.510811722826965e-05,0.5556786694414231,0.6210894351596931,2.1886605706916388e-07,1.381111784741683e-05,0.04109757976885263,2.7254394092423107e-08,1.9500490504715077e-07,7.843381627014493e-10,1.9966371320011986e-09,5.995528287857299e-06,0.0012073825514065833,1.946936054047965e-06,1.0422188356141746e-09
0.00026630479063804806,0.18436091014380002,0.0,0.0,0.0,0.0,0.378165112027143,0.0002983857318875059,0.0002902709915954111,0.04128270651803474,7.499806059587444e-05,0.5568913636319551,0.6228441550008714,2.1858674653961552e-07,1.3863447320594602e-05,0.04139165247859339,2.7449412236678196e-08,1.9623553103930527e-07,7.892879198902437e-10,2.009059707295559e-09,6.039775430367201e-06,0.001220210500377676,1.9676214712644044e-06,1.053291991560594e-09
0.000267956113836239,0.1845646327823791,0.0,0.0,0.0,0.0,0.3765596167392081,0.00029768835823919227,0.00028998402072594897,0.04145157164371484,7.488842760679906e-05,0.5580933534556565,0.6245880745163847,2.183053387265278e-07,1.3915465433091053e-05,0.04168547312604563,2.7644263222553695e-08,1.9746157146559459e-07,7.942192332644762e-10,2.021434512384867e-09,6.083907983136042e-06,0.0012330624496575734,1.9883455896992572e-06,1.064385864726816e-09
0.00027125876023262086,0.1849683689550437,0.0,0.0,0.0,0.0,0.3733819096773926,0.00029630262704146435,0.00028940606061585004,0.04178729303228637,7.467041718437979e-05,0.5604656830945649,0.6280439372368262,2.177364847329616e-07,1.401857566635724e-05,0.04227234654296327,2.8033455966046062e-08,1.9989985909790497e-07,8.040263816697433e-10,2.0460405261416687e-09,6.171825192598284e-06,0.0012588362222221642,2.0299065005019036e-06,1.0866339267471713e-09
0.00027423114198936455,0.1853275686535753,0.0,0.0,0.0,0.0,0.37055930548800464,0.00029506565816327145,0.0002888815156404132,0.04208717575242305,7.447561864963812e-05,0.5625653190185779,0.6311183298184622,2.1721796754342894e-07,1.4110330206264677e-05,0.04279964180757515,2.838313868256126e-08,2.0207854968698522e-07,8.127893929130501e-10,2.0680219051665757e-09,6.250548685630979e-06,0.0012821094123821111,2.06743515423473e-06,1.1067234723739695e-09
0.00027720352374610823,0.18568289530873097,0.0,0.0,0.0,0.0,0.36777140872274866,0.00029383824435813614,0.00028835303398911305,0.042384936883619995,7.428213472856486e-05,0.5646320300390489,0.6341593418724658,2.1669360295397327e-07,1.4201107022930823e-05,0.043326076771546346,2.8732250879532247e-08,2.042422592798114e-07,8.214921484049422e-10,2.0898475742052997e-09,6.328885671718477e-06,0.001305452252236081,2.105076120200068e-06,1.1268731400645153e-09
0.0002801759055028519,0.18603441558975542,0.0,0.0,0.0,0.0,0.365017599297957,0.0002926202920464801,0.00028782081388387516,0.04268060072987334,7.408994491381047e-05,0.566666444883212,0.6371675511248387,2.1616372045898954e-07,1.4290917491381877e-05,0.04385163635430656,2.9080782556081793e-08,2.063909527066967e-07,8.301345066878111e-10,2.111517292243305e-09,6.406830989239928e-06,0.0013288618125641305,2.1428246749464416e-06,1.1470804012985835e-09
0.0002831482872595956,0.18638219432569225,0.0,0.0,0.0,0.0,0.3622972723696308,0.00029141170839044585,0.00028728504627737063,0.04297419118803529,7.389902934141789e-05,0.5686691764660949,0.6401435211941536,2.1562863609471928e-07,1.4379772837422355e-05,0.044376306136846316,2.9428724150055327e-08,2.0852460096531194e-07,8.387163511100584e-10,2.1330308780246276e-09,6.484379768349539e-06,0.0013523352245594963,2.180676192440351e-06,1.1673427797049672e-09
0.0002861206690163393,0.1867262949097969,0.0,0.0,0.0,0.0,0.3596098378457301,0.00029021240130386924,0.00028674591514789424,0.0432657317573033,7.37093687589577e-05,0.5706408224001361,0.6430878020437377,2.1508865305798717e-07,1.4467684135396675e-05,0.04490007233685971,2.9776066521536614e-08,2.1064318062040733e-07,8.472375874116893e-10,2.1543882042962287e-09,6.561527417174867e-06,0.001375869678796883,2.2186261424026134e-06,1.187657850170898e-09
0.000289093050773083,0.18706677916679557,0.0,0.0,0.0,0.0,0.35695471991215505,0.00028902227947137903,0.0002862035977922034,0.043555245548506635,7.352094448817811e-05,0.572581965490497,0.6460009304210925,2.1454406235616113e-07,1.4554662306803401e-05,0.045422921784617355,3.012280093684749e-08,2.127466732503128e-07,8.556981414980611e-10,2.175589192506068e-09,6.6382696090948e-06,0.0013994624241927844,2.2566700886318475e-06,1.2080232379445832e-09
0.00029503781428657036,0.18773713886761806,0.0,0.0,0.0,0.0,0.3517391994262676,0.00028666923032846174,0.0002851100816945815,0.04412828334839159,7.314773291402486e-05,0.5763750029606566,0.6517358130080083,2.1344216378600139e-07,1.4725862233204564e-05,0.046465820679162065,3.081441291043954e-08,2.169083495974103e-07,8.724370106170574e-10,2.217522090336559e-09,6.790521607298164e-06,0.0014468120699862683,2.333022686043388e-06,1.2488957131642459e-09
0.000300388101448709,0.18832868583347576,0.0,0.0,0.0,0.0,0.34715025412313555,0.0002845820000933038,0.00028411667120732025,0.04463730998961025,7.281589434653024e-05,0.5796899765490853,0.6567957941894252,2.1243738297844928e-07,1.4876857492279e-05,0.047401174034747036,3.1434704660390873e-08,2.20602179398079e-07,8.872941327055362e-10,2.254727233834137e-09,6.926123525638955e-06,0.0014895996669389024,2.402018855647073e-06,1.2858302028673866e-09
0.0003057383886108476,0.18890941363068103,0.0,0.0,0.0,0.0,0.34265766611247883,0.00028252314673913453,0.0002831154162500811,0.04514011245690888,7.248779492942526e-05,0.582914555977047,0.6617626274309333,2.1142169175357087e-07,1.502499270266442e-05,0.048333377963720656,3.205290782714868e-08,2.242470623892254e-07,9.019543835888346e-10,2.2914267605292726e-09,7.06035579630727e-06,0.0015325359014252333,2.471254707862226e-06,1.3228929974784219e-09
0.00031108867577298624,0.18947963397797735,0.0,0.0,0.0,0.0,0.33825853778880927,0.00028049216703166305,0.0002821071414673574,0.045636812609608675,7.21633437499956e-05,0.586051662978074,0.6666390168163217,2.1039640621105352e-07,1.517032646126194e-05,0.049262374989251435,3.266898429420081e-08,2.2784306025225323e-07,9.164180113584864e-10,2.327621840447141e-09,7.193201722043081e-06,0.0015756067055597363,2.5407075578180105e-06,1.3600719535141826e-09
0.00031643896293512486,0.19003964613716062,0.0,0.0,0.0,0.0,0.3339500902937403,0.0002784885669575727,0.00028109262021366893,0.0461275288660584,7.184245395549268e-05,0.5891040963722272,0.671427556538393,2.0936275349780738e-07,1.5312915923165957e-05,0.05018811249519354,3.328289916846245e-08,2.313902637177948e-07,9.306853809464193e-10,2.3633139262590973e-09,7.324646747767086e-06,0.0016187985456345368,2.6103555820202005e-06,1.3973553885965646e-09
0.0003217892500972635,0.190589737787848,0.0,0.0,0.0,0.0,0.3297296565832779,0.0002765118613830957,0.0002800725773987584,0.04661237634910267,7.15250431236518e-05,0.5920745393070608,0.6761307373198434,2.0832187137029285e-07,1.545281696337966e-05,0.051110542379827394,3.3894620550649275e-08,2.348888099476675e-07,9.447570440374282e-10,2.3985049112392163e-09,7.454678365108831e-06,0.0016620984034437345,2.6801777882364015e-06,1.4347320653320684e-09
0.0003266045085431882,0.19107656675396079,0.0,0.0,0.0,0.0,0.3260043988407465,0.00027475542701358937,0.00027915038072933617,0.04704381388190287,7.124228291185823e-05,0.5946799657154256,0.6802925979442331,2.0737977123111017e-07,1.557647432563255e-05,0.05193786489445582,3.444327024275354e-08,2.3799604156294368e-07,9.572547826874213e-10,2.429750192634217e-09,7.570489473037082e-06,0.0017011502725080585,2.7431499966746835e-06,1.4684418548101944e-09
0.00033141976698911296,0.19155577801589035,0.0,0.0,0.0,0.0,0.3223465584846737,0.00027302004950153624,0.0002782247294214231,0.047470667940735144,7.096222168399012e-05,0.5972228706174687,0.6843889374803231,2.0643339475433523e-07,1.5698037062614003e-05,0.052762443366997556,3.4990100187666426e-08,2.4106413839371e-07,9.695951155276257e-10,2.4605931300466267e-09,7.685140532353599e-06,0.0017402706947138116,2.8062327492751163e-06,1.5022108198493806e-09
0.0003362350254350377,0.19202755864437437,0.0,0.0,0.0,0.0,0.3187544012310509,0.00027130539345469055,0.00027729606391370116,0.04789301608833872,7.068480684780939e-05,0.5997049930049447,0.6884213773493006,2.0548341513063854e-07,1.5817543047895407e-05,0.053584251007929004,3.553509261956484e-08,2.4409326636750044e-07,9.817787099426738e-10,2.491035728762468e-09,7.79862600130802e-06,0.0017794511835260902,2.8694123612553057e-06,1.5360316348217836e-09
0.00034105028388096243,0.19249208972903806,0.0,0.0,0.0,0.0,0.31522625305146695,0.0002696111293038724,0.00027636480037997483,0.04831093401485754,7.04099876307401e-05,0.6021280096580007,0.6923914832125209,2.0453046460323331e-07,1.5935029499780327e-05,0.054403263344813796,3.607823130923244e-08,2.4708360500957604e-07,9.938062880093701e-10,2.5210801240383754e-09,7.910941459320403e-06,0.0018186835494403257,2.9326756268027714e-06,1.5698972304977857e-09
