Time (s),Volume (m^3),Ar,He,Ne,N2,ethane(1),CH3(4),C2H5(5),CH4(3),H(6),C2H4(9),H2(11),C3H7(16),C2H3(14),C#C(26),C2H2(30)
4.974800050788169e-06,0.11431600755920315,0.0,0.0,0.0,0.0,0.981093991573852,0.0004475671508459795,0.00018335595909483126,0.0008905560616850355,0.0001113767071501643,0.018030795696374446,0.017666972775652146,1.7112791846206324e-08,1.812381885915689e-07,2.258824205694847e-05,1.4979631181903686e-11
5.042475235084288e-06,0.1143618032670883,0.0,0.0,0.0,0.0,0.9806783828682524,0.0004474265327621232,0.00018410532077487053,0.0009073527618617363,0.00011164030165257497,0.018436294759425716,0.018066377724231916,1.748531113367311e-08,1.8600334234075394e-07,2.3615157264998848e-05,1.5660642016074565e-11
5.103382900950795e-06,0.11440307495814139,0.0,0.0,0.0,0.0,0.9803038645259905,0.0004472942708692054,0.0001847551119478691,0.0009224717937077336,0.00011186162848986992,0.018801719840199748,0.01842635487405672,1.7820332585733583e-08,1.9029899852116018e-07,2.4560443788219578e-05,1.628751986305151e-11
5.158199800230651e-06,0.11444025987642399,0.0,0.0,0.0,0.0,0.9799664580901737,0.00044717137938596796,0.000185320869338281,0.000936079845078864,0.00011204856440973754,0.019130945830998277,0.018750707927086704,1.812163304755885e-08,1.9417016878088253e-07,2.542822777568652e-05,1.6863001018253812e-11
5.213016699510506e-06,0.11447747920919017,0.0,0.0,0.0,0.0,0.9796287641016379,0.00044704545333757817,0.00018586933705120335,0.0009496882005987329,0.00011222441774012514,0.019460461928365706,0.019075380031424453,1.842271087517101e-08,1.980456583473585e-07,2.6312108802939902e-05,1.7449157137044566e-11
5.267833598790362e-06,0.11451472941388449,0.0,0.0,0.0,0.0,0.979290814241879,0.00044691704100163136,0.00018640122307784409,0.0009632963495663951,0.00011238968013318054,0.019790235758201737,0.019400339108387732,1.8723552263192627e-08,2.0192502612754248e-07,2.7212053156741415e-05,1.8045965862171796e-11
5.322650498070218e-06,0.11455200710946678,0.0,0.0,0.0,0.0,0.9789526387253494,0.000446786646986492,0.0001869172098149008,0.0009769038169586389,0.000112544824387384,0.020120236444712197,0.019725554553027238,1.9024144615055837e-08,2.0580786283922525e-07,2.812802541746481e-05,1.865340370475973e-11
5.377467397350074e-06,0.11458930907166268,0.0,0.0,0.0,0.0,0.9786142663580979,0.0004466547348797296,0.00018741795474240625,0.0009905101614237418,0.00011269030499324504,0.020450434550623828,0.02005099717570676,1.932447630418215e-08,2.0969378948118947e-07,2.9059988608408896e-05,1.9271446143327895e-11
5.432284296629929e-06,0.11462663222665337,0.0,0.0,0.0,0.0,0.9782757245943169,0.00044652172978627776,0.00018790409106401998,0.001004114973357178,0.00011282655867041298,0.020780802019548378,0.020376639145762966,1.9624536811331584e-08,2.1358245550277178e-07,3.00079043380897e-05,1.990006771815483e-11
5.487101195909785e-06,0.11466397364470968,0.0,0.0,0.0,0.0,0.9779370395909733,0.0004463880207960213,0.00018837622830434098,0.001017717873036004,0.00011295400485972898,0.021111312120318124,0.020702453937096958,1.992431638457887e-08,2.1747353725202372e-07,3.097173293689464e-05,2.053924212190257e-11
5.541918095189641e-06,0.11470133053424082,0.0,0.0,0.0,0.0,0.9775982362609169,0.0004462539633286994,0.0001888349529222486,0.0010313185088386208,0.00011307304621276227,0.021441939392856182,0.02102841627525246,2.0223806157406122e-08,2.2136673664914855e-07,3.195143358592241e-05,2.11889422850591e-11
5.596734994469497e-06,0.11473870023624665,0.0,0.0,0.0,0.0,0.9772593383244991,0.00044611988132374795,0.00018928082896212226,0.001044916555568463,0.00011318406910812091,0.02177265959552961,0.021354502085912136,2.0522997930116573e-08,2.2526177982565973e-07,3.2946964436909294e-05,2.1849140455469393e-11
5.651551893749352e-06,0.11477608021889686,0.0,0.0,0.0,0.0,0.9769203683594858,0.00044598606929627385,0.00018971439871341553,0.0010585117128703975,0.00011328744418049667,0.02210344965423123,0.02168068844505815,2.082188425127427e-08,2.2915841562658443e-07,3.3958282724177236e-05,2.2519808272575912e-11
5.706368793029208e-06,0.11481346807217842,0.0,0.0,0.0,0.0,0.9765813478491615,0.0004458527942912764,0.000190136183357743,0.0010721037037222656,0.00011338352683442134,0.022434287613301403,0.02200695353092275,2.1120458225382365e-08,2.3305641422412946e-07,3.498534486971283e-05,2.3200916837103378e-11
5.761185692309064e-06,0.11485086150269679,0.0,0.0,0.0,0.0,0.9762422972287474,0.0004457202977408338,0.00019054668360642655,0.0010856922729976632,0.00011347265774153249,0.022765152588166346,0.022333276577610844,2.1418713570477887e-08,2.3695556590387217e-07,3.6028106581797934e-05,2.3892436776467673e-11
5.81600259158892e-06,0.11488825832872078,0.0,0.0,0.0,0.0,0.9759032359302585,0.00044558879721537565,0.00019094638033831352,0.0010992771861043106,0.00011355516333436581,0.023096024719554846,0.02265963783025215,2.1716644469017013e-08,2.4085567991040906e-07,3.7086522947243e-05,2.459433830594165e-11
5.870819490868775e-06,0.11492565647543801,0.0,0.0,0.0,0.0,0.9755641824258166,0.00044545848806822026,0.0001913357352366892,0.0011128582276980364,0.00011363135630111872,0.0234268851292879,0.022986018501675035,2.2014245609015633e-08,2.4475658325714445e-07,3.8160548517349746e-05,2.5306591285663165e-11
5.925636390148631e-06,0.11496305397035725,0.0,0.0,0.0,0.0,0.975225154269362,0.0004453295449841785,0.0001917151914188696,0.001126435200466476,0.00011370153607315649,0.023757715877688972,0.02331240073065407,2.2311512064140516e-08,2.4865811956931436e-07,3.925013738786941e-05,2.6029165273660426e-11
5.980453289428487e-06,0.11500044893884806,0.0,0.0,0.0,0.0,0.9748861681367942,0.0004452021234412451,0.0001920851740545958,0.0011400079239768564,0.00011376598929937988,0.024088499922599593,0.023638767541720854,2.2608439322149712e-08,2.5256014802167646e-07,4.035524327333759e-05,2.6762029575148944e-11
6.035270188708343e-06,0.11503783959984783,0.0,0.0,0.0,0.0,0.9745472398646042,0.0004450763610885753,0.0001924460909738718,0.0011535762335855451,0.00011382499030889163,0.024419221079926147,0.023965102806465237,2.2905023188671708e-08,2.564625423543315e-07,4.1475819576178054e-05,2.750515328835846e-11
6.090087087988198e-06,0.11507522426175043,0.0,0.0,0.0,0.0,0.9742083844870634,0.0004449523790416065,0.00019279833326488684,0.0011671399794081804,0.00011387880156528437,0.02474986398565766,0.02429139120626678,2.320125980653591e-08,2.603651899142678e-07,4.261181945086564e-05,2.8258505347084236e-11
6.144903987268054e-06,0.11511260131845745,0.0,0.0,0.0,0.0,0.9738696162719883,0.00044483028309827037,0.00019314227586115834,0.0011806990253479164,0.00011392767411190257,0.025080414059332878,0.02461761819643597,2.3497145579281053e-08,2.6426799072327845e-07,4.37631958633295e-05,2.9022054560080933e-11
6.19972088654791e-06,0.11514996924557194,0.0,0.0,0.0,0.0,0.9735309487551013,0.00044471016488159895,0.0001934782781162071,0.001194253248178341,0.0001139718480056314,0.025410857468938505,0.02494376997174982,2.379267718443855e-08,2.681708565970943e-07,4.4929901645796135e-05,2.979576964743323e-11
6.254537785827766e-06,0.11518732659673414,0.0,0.0,0.0,0.0,0.9731923947730262,0.0004445921029134008,0.0001938066843649486,0.001207802536678038,0.00011401155273821307,0.025741181097198227,0.025269833433343516,2.4087851512309335e-08,2.7207371032485406e-07,4.611188954735847e-05,3.057961927409118e-11
6.309354685107621e-06,0.11522467200010539,0.0,0.0,0.0,0.0,0.972853966494972,0.0004444761636219194,0.00019412782447163028,0.0012213467908145494,0.00011404700764594,0.026071372509200347,0.025595796156907206,2.4382665674543704e-08,2.7597648489176493e-07,4.730911228057255e-05,3.137357208077215e-11
6.364171584387477e-06,0.11526200415499742,0.0,0.0,0.0,0.0,0.9725156754531434,0.00044436240228648614,0.00019444201436429824,0.0012348859209756374,0.00011407842230824226,0.02640141992132087,0.025921646362145938,2.467711695544022e-08,2.7987912273529324e-07,4.852152256431257e-05,3.217759671238049e-11
6.4738053829471895e-06,0.11533662385355047,0.0,0.0,0.0,0.0,0.9718395481926365,0.0004441415839625869,0.00019505074060774836,0.001261948498835454,0.00011412992271483445,0.02706103869344486,0.02657296514505447,2.5264920858414753e-08,2.8768380103117035e-07,5.099171691350703e-05,3.381573619885256e-11
6.583439181506902e-06,0.11541117658971034,0.0,0.0,0.0,0.0,0.9711640935866395,0.0004439298994014152,0.00019563513120262268,0.001288989735344798,0.00011416754985321315,0.02771995506909725,0.02722370733726101,2.5851244581892573e-08,2.95487447900242e-07,5.3522095878732966e-05,3.5493787909190775e-11
6.693072980066614e-06,0.1154856542002285,0.0,0.0,0.0,0.0,0.9704893837872827,0.0004437274729061911,0.00019619726316080148,0.0013160092201107624,0.00011419266707076989,0.028378095336815623,0.02787379904018847,2.6436071444593805e-08,3.0328987623802545e-07,5.611228503721174e-05,3.7211503539965844e-11
6.8027067786263266e-06,0.11556004939989045,0.0,0.0,0.0,0.0,0.9698154832733665,0.00044353432255402503,0.00019673903698632104,0.0013430066497364063,0.00011420651585867604,0.029035393631379663,0.028523174127050546,2.70193862989995e-08,3.110909916684512e-07,5.876191308210581e-05,3.896863685410021e-11
6.912340577186039e-06,0.11563435565893276,0.0,0.0,0.0,0.0,0.9691424495544696,0.0004433503783840512,0.0001972621903514356,0.0013699818124161558,0.00011421022580240108,0.029691791213986223,0.02917177353389798,2.7601175276572592e-08,3.1889077740565454e-07,6.147061248703249e-05,4.076494412155381e-11
7.021974375745751e-06,0.11570856717219542,0.0,0.0,0.0,0.0,0.968470333817741,0.0004431754983180406,0.00019776831091075097,0.0013969345743010415,0.0001142048238646908,0.030347235810976873,0.029819544607980968,2.8181425502263286e-08,3.266892805710826e-07,6.42380200424407e-05,4.260018447503357e-11
7.131608174305464e-06,0.11578267876998474,0.0,0.0,0.0,0.0,0.9677991815211728,0.00044300948203887844,0.0001982588482939401,0.0014238648674683026,0.00011419124300977607,0.031001681007237786,0.03046644050967857,2.8760124937631082e-08,3.3448660045878674e-07,6.706377727950757e-05,4.44741201911097e-11
7.241241972865176e-06,0.11585668586617287,0.0,0.0,0.0,0.0,0.967129032935085,0.00044285208294709904,0.00019873512526961086,0.0014507726794084875,0.00011417033019101658,0.03165508569251794,0.031112419666287805,2.9337262232406595e-08,3.422828782406886e-07,6.994753079110105e-05,4.6386516903069334e-11
7.350875771424888e-06,0.11593058440242372,0.0,0.0,0.0,0.0,0.9664599236350306,0.0004427030183869489,0.0001991983481047271,0.0014776580438890846,0.00011414285372754793,0.032307413557399196,0.031757445274500196,2.991282661241644e-08,3.500782879344238e-07,7.28889324620879e-05,4.8337143753650974e-11
7.460509569984601e-06,0.11600437079700603,0.0,0.0,0.0,0.0,0.9657918849508073,0.0004425619783944779,0.00019964961617134904,0.0015045210330063825,0.00011410951010782295,0.03295863263413034,0.03240148484690949,3.0486807806076504e-08,3.5787302862286566e-07,7.588763962415536e-05,5.032577349771888e-11
7.570143368544313e-06,0.1160780418992716,0.0,0.0,0.0,0.0,0.9651249443758929,0.0004424286331840691,0.00020008993085051234,0.0015313617502625062,0.00011407093026177879,0.03360871487792034,0.03304450979825776,3.105919598947723e-08,3.656673177856617e-07,7.894331514865266e-05,5.235218256383405e-11
7.679777167104025e-06,0.11615159494831483,0.0,0.0,0.0,0.0,0.9644591259404411,0.0004423026395203973,0.00020052020377138723,0.0015581803245555842,0.00011402768533650773,0.03425763578548776,0.03368649506829405,3.1629981749044334e-08,3.7346138556558815e-07,8.205562748713515e-05,5.441615108114321e-11
7.789410965663736e-06,0.11622502753510704,0.0,0.0,0.0,0.0,0.9637944505504167,0.00044218364609216476,0.00020094126442057956,0.0015849769049937079,0.00011398029200443625,0.03490537404823088,0.03432741877867205,3.219915605975267e-08,3.8125546988321834e-07,8.522425066708771e-05,5.651746287654411e-11
7.899044764223448e-06,0.11629833756790231,0.0,0.0,0.0,0.0,0.9631309362955771,0.0004420712980087047,0.00020135386715947268,0.0016117516564396607,0.00011392921733429245,0.03555191123725493,0.03496726192118849,3.276671027479402e-08,3.89049812326332e-07,8.844886425012859e-05,5.865590544696906e-11
8.008678562783159e-06,0.11637152324085936,0.0,0.0,0.0,0.0,0.9624685987291067,0.0004419652405417302,0.00020175869768974668,0.0016385047556921226,0.00011387488325730565,0.036197231517386096,0.03560600807455679,3.3332636123119397e-08,3.9684465471276647e-07,9.172915325992128e-05,6.083126991157954e-11
8.11831236134287e-06,0.11644458300565677,0.0,0.0,0.0,0.0,0.9618074511214723,0.0004418651222175501,0.0002021563790056032,0.0016652363882213325,0.00011381767065968089,0.03684132138754818,0.036243643147149264,3.389692571213397e-08,4.0464023623150883e-07,9.506480808602623e-05,6.304335094800503e-11
8.227946159902582e-06,0.11651751554575097,0.0,0.0,0.0,0.0,0.9611475046907038,0.0004417705973440323,0.00020254747686805006,0.0016919467453927648,0.00011375792312902235,0.037484169445250265,0.036880155143502694,3.445957153412493e-08,4.1243679109516157e-07,9.845552436862096e-05,6.52919467158942e-11
8.337579958462294e-06,0.11659031975298421,0.0,0.0,0.0,0.0,0.9604887688110771,0.0004416813280446518,0.00020293250483425124,0.0017186360221213318,0.00011369595038020665,0.038125766173163794,0.03751553395260667,3.502056647539933e-08,4.202345466459303e-07,0.0001019010028681879,6.757685877049717e-11
8.447213757022005e-06,0.11666299470635516,0.0,0.0,0.0,0.0,0.9598312512020778,0.0004415969858671571,0.00020331192887379767,0.0017453044149022875,0.00011363203138532583,0.038766103745863964,0.038149771156087184,3.557990382680583e-08,4.2803372185596004e-07,0.00010540094932387529,6.989789196873593e-11
8.556847555581717e-06,0.1167355396528056,0.0,0.0,0.0,0.0,0.9591749580994363,0.0004415172530289491,0.00020368617160259828,0.0017719521201690956,0.00011356641723137433,0.03940517585491072,0.038782859854495706,3.6137577294358636e-08,4.358345261650635e-07,0.00010895507430384681,7.225485436996216e-11
8.666481354141428e-06,0.11680795398984842,0.0,0.0,0.0,0.0,0.9585198944098605,0.0004414418233528891,0.00020405561616335178,0.0017985793329347924,0.00011349933372769182,0.040042977550603785,0.03941479451006904,3.6693581009183365e-08,4.436371586080213e-07,0.00011256309305039553,7.464755713324243e-11
8.77611515270114e-06,0.11688023724985534,0.0,0.0,0.0,0.0,0.9578660638509243,0.00044137040293894535,0.00020442060977948878,0.0018251862456796877,0.00011343098378335895,0.04067950509891701,0.04004557080449131,3.724790953643202e-08,4.51441807191446e-07,0.00011622472532207102,7.707581441266297e-11
8.885748951260851e-06,0.11695238908584303,0.0,0.0,0.0,0.0,0.9572134690774501,0.00044130271061116835,0.0002047814670076426,0.001851773047452778,0.00011336154957323954,0.041314755852250515,0.04067518551032019,3.7800557882901454e-08,4.5924864848502716e-07,0.00011993969523468673,7.953944325189162e-11
8.995382749820563e-06,0.11702440925862585,0.0,0.0,0.0,0.0,0.9565621117956085,0.00044123847817528446,0.00020513847271214842,0.0018783399231575557,0.0001132911945101644,0.041948728132741926,0.041303636374838824,3.835152150304191e-08,4.670578473939674e-07,0.00012370773110280023,8.203826347905334e-11
9.105016548380274e-06,0.11709629762521905,0.0,0.0,0.0,0.0,0.9559119928658769,0.00044117745051813767,0.00020549188478360847,0.0019048870529960154,0.00011322006503955176,0.04258142112697544,0.04193092201519156,3.8900796303107094e-08,4.748695570830162e-07,0.000127528565283,8.457209760280367e-11
9.214650346939986e-06,0.1171680541283772,0.0,0.0,0.0,0.0,0.9552631123958863,0.00044111938557594163,0.00020584193662202783,0.0019314146120480158,0.00011314829227151181,0.043212834791031524,0.042557041823761604,3.944837864336717e-08,4.826839190265114e-07,0.0001314019340200672,8.714077071030892e-11
9.324284145499697e-06,0.1172396787871608,0.0,0.0,0.0,0.0,0.9546154698240968,0.00044106405419441866,0.00020618883940352986,0.0019579227699661602,0.00011307599346426154,0.043842969764917014,0.04318199588284555,3.9994265338423606e-08,4.905010631629742e-07,0.00013532757729684683,8.9744110367686e-11
9.543551742619122e-06,0.11738253298224845,0.0,0.0,0.0,0.0,0.9533238932080503,0.0004409607384233444,0.00020687394309915283,0.0020108815329305755,0.00011293022518295113,0.04509940918731997,0.04442841009755647,4.108094130987398e-08,5.061441605099358e-07,0.0001433346652266981,9.505411141794214e-11
9.740892580026604e-06,0.11751065232020676,0.0,0.0,0.0,0.0,0.9521656910335277,0.000440875058965193,0.00020748149929878092,0.0020584796529532225,0.00011279817239930836,0.046225849411760986,0.04554620842461489,4.205312784345573e-08,5.20233539447896e-07,0.0001507172862719008,9.994998950643977e-11
9.938233417434085e-06,0.11763834742205073,0.0,0.0,0.0,0.0,0.951011467541816,0.00044079523189440614,0.00020808132117345905,0.0021060172897060634,0.00011266573567749026,0.047348180519111174,0.04666025517489195,4.30197913992318e-08,5.343334579466884e-07,0.00015826538899815944,1.0495560895134394e-10
9.999999999999997e-06,0.11776562029417337,0.0,0.0,0.0,0.0,0.9506510166071478,0.0004407713014820474,0.00020826758077402367,0.0021208840025347575,0.00011262425965621042,0.04769862263903342,0.04700817732352292,4.3321216290030133e-08,5.387488830901939e-07,0.00016066168378379904,1.0654474205597446e-10
1.0135574254841567e-05,0.11776562029417337,0.0,0.0,0.0,0.0,0.9498612036106016,0.000440720344556803,0.0002086740704338499,0.002153495225234105,0.00011253324929072492,0.04846642243414936,0.0477705672479341,4.3980929200991637e-08,5.48444300707538e-07,0.00016597757415495653,1.1007004182090506e-10
1.0332915092249049e-05,0.11789247309912568,0.0,0.0,0.0,0.0,0.948714877408759,0.0004406495890483323,0.0002092602985526151,0.002200914184526362,0.00011240098125128748,0.04958059784788766,0.048877164374033714,4.493654275718524e-08,5.625663639405369e-07,0.0001738524715425865,1.1529237944883451e-10
1.053025592965653e-05,0.11801890836686348,0.0,0.0,0.0,0.0,0.9475724650073194,0.00044058225333899124,0.0002098404652996248,0.0022482748385064927,0.00011226914512429927,0.05069073159294016,0.049980068487604355,4.588663757730248e-08,5.766998610968978e-07,0.00018188873807856504,1.2062173115201632e-10
1.0727596767064012e-05,0.11814492874106096,0.0,0.0,0.0,0.0,0.9464339408792097,0.00044051771250538143,0.00021041495439913583,0.0022955778074804103,0.00011213790975969007,0.05179685013251586,0.05107930321394704,4.683122287278378e-08,5.908449328689791e-07,0.00019008505605753426,1.2605722307653776e-10
1.0924937604471494e-05,0.1182705370442133,0.0,0.0,0.0,0.0,0.9452992783061941,0.00044045542019998383,0.0002109840866634578,0.0023428236648667953,0.00011200740737108923,0.052898981144307855,0.0521748934506708,4.777031139952436e-08,6.050016575553143e-07,0.00019844013157822792,1.315979971545063e-10
1.1122278441878976e-05,0.11839573618733333,0.0,0.0,0.0,0.0,0.9441684497047684,0.0004403949004871768,0.00021154813076979117,0.0023900129410695044,0.0001118777402618162,0.05399715318736068,0.053266865031857805,4.8703919141820005e-08,6.19170057016635e-07,0.00020695269314341993,1.372432101755848e-10
1.1319619279286457e-05,0.11852052915944401,0.0,0.0,0.0,0.0,0.9430414268892282,0.00044033574020386075,0.00021210731229660034,0.0024371461272999838,0.00011174898633533955,0.05509139543312611,0.05435524445646883,4.963206494709893e-08,6.333501039508515e-07,0.00021562149040358977,1.4299203295383556e-10
1.1516960116693939e-05,0.11864491899546527,0.0,0.0,0.0,0.0,0.9419181812846997,0.00044027758192399135,0.0002126618213197579,0.0024842236792361706,0.00011162120363085708,0.05618173744764162,0.05544005866797923,5.0554770392895417e-08,6.475417303125771e-07,0.00022444529302905397,1.4884364957975544e-10
1.1714300954101421e-05,0.11876890876094741,0.0,0.0,0.0,0.0,0.9407986840994971,0.00044022011753183784,0.00021321181869108198,0.0025312460204705524,0.00011149443416851454,0.05726820901538661,0.05652133487572472,5.147205949669629e-08,6.617448321280829e-07,0.00023342288970496942,1.5479725675379756e-10
1.1911641791508903e-05,0.11889250153441344,0.0,0.0,0.0,0.0,0.9396829064627756,0.000440163082372435,0.0002137574412904615,0.0025782135457400736,0.00011136870707909392,0.05835083999857535,0.05759910041186051,5.2383958318344907e-08,6.75959274851816e-07,0.00024255308723741494,1.608520631935569e-10
1.2108982628916384e-05,0.11901570039524535,0.0,0.0,0.0,0.0,0.9385708195328305,0.00044010624995006987,0.00021429880639030428,0.0026251266239313556,0.00011124404113693137,0.059429660226438065,0.05867338261845961,5.329049488535468e-08,6.901848991924166e-07,0.0002518347097511586,1.670072891017565e-10
1.2306323466323866e-05,0.11913850841350285,0.0,0.0,0.0,0.0,0.9374623945818873,0.000440049427162719,0.00021483601520644576,0.002671985600842098,0.00011112044687859098,0.06050469940859247,0.05974420875879714,5.419169897561955e-08,7.044215250115887e-07,0.0002612665979755064,1.7326216569264662e-10
1.2503664303731348e-05,0.11926092864207818,0.0,0.0,0.0,0.0,0.9363576030623033,0.00043999245005002903,0.0002153691558493359,0.002718790801690213,0.0001109979283172642,0.06157598706739674,0.06081160594779691,5.5087601691662003e-08,7.186689550721012e-07,0.0002708476086065478,1.7961593476906997e-10
1.270100514113883e-05,0.11938296411101972,0.0,0.0,0.0,0.0,0.9352564166576772,0.0004399351800150896,0.00021589830577430728,0.002765542533379933,0.00011087648432980754,0.0626435524857196,0.06187560109805364,5.5978235450922865e-08,7.329269784001464e-07,0.00028057661373152273,1.8606784834072118e-10
1.2898345978546311e-05,0.11950461782307784,0.0,0.0,0.0,0.0,0.9341588073217404,0.0004398775004785004,0.00021642353377390462,0.002812241086539194,0.00011075610980848679,0.0637074246672242,0.06293622087848749,5.686363387488333e-08,7.47195373227578e-07,0.00029045250031108734,1.9261716828080274e-10
1.3095686815953793e-05,0.11962589275000239,0.0,0.0,0.0,0.0,0.9330647473072216,0.0004398193139232993,0.00021694490161693923,0.002858886737345645,0.00011063679658328756,0.06476763230689414,0.06399349168338575,5.7743831324645176e-08,7.614739097163919e-07,0.00030047416971269475,1.992631660165808e-10
1.3293027653361275e-05,0.11974679183015836,0.0,0.0,0.0,0.0,0.9319742091865351,0.00043976053929233104,0.00021746246538931273,0.0029054797491573072,0.00011051853415985707,0.06582420376991263,0.06504743960992257,5.8618862945544394e-08,7.75762351584705e-07,0.00031064053728665337,2.060051222482422e-10
1.3490368490768756e-05,0.11986731796675425,0.0,0.0,0.0,0.0,0.9308871658661152,0.000439701109706571,0.00021797627657738628,0.002952020373960542,0.00011040131031899914,0.06687716707704622,0.06609809044229119,5.948876469558575e-08,7.90060458146858e-07,0.00032095053197974793,2.1284232669265964e-10
1.3687709328176238e-05,0.11998747402656852,0.0,0.0,0.0,0.0,0.9298035905957565,0.00043964097047193815,0.000218486382950247,0.0029985088536507733,0.00011028511159417835,0.06792654989513065,0.06714546964104644,6.035357282288045e-08,8.043679863470689e-07,0.0003314030959813251,2.197740778486898e-10
1.388505016558372e-05,0.12010726283936149,0.0,0.0,0.0,0.0,0.9287234569739801,0.000439580077340824,0.00021899282927557634,0.003044945421162702,0.00011016992365125508,0.0689723795316171,0.06818960233660427,6.12133239334196e-08,8.186846913170554e-07,0.00034199718439806927,2.2679968278149692e-10
1.4082391002991202e-05,0.12022668719747805,0.0,0.0,0.0,0.0,0.9276467389502823,0.0004395183949993826,0.0002194956578950141,0.003091330301465515,0.0001100557315891476,0.07001468293230868,0.06923051332601708,6.206805519588621e-08,8.330103275301494e-07,0.00035273176495242986,2.3391845692255774e-10
1.4279731840398683e-05,0.12034574985574176,0.0,0.0,0.0,0.0,0.9265734108249345,0.0004394558957550601,0.00021999490918452006,0.0031376637124373966,0.00010994252017531376,0.0710534866815972,0.07026822707232466,6.291780374383024e-08,8.473446504420133e-07,0.00036360581770136265,2.411297238831427e-10
1.4477072677806165e-05,0.12046445353163666,0.0,0.0,0.0,0.0,0.9255034472469233,0.00043939255839955363,0.00022049062192285455,0.003183945865632132,0.00010983027402865956,0.07208881700460341,0.0713027677058809,6.376260671790213e-08,8.61687416551979e-07,0.00037461833477465495,2.484328152807843e-10
1.4674413515213647e-05,0.1205828009055996,0.0,0.0,0.0,0.0,0.9244368232104938,0.0004393283672262768,0.00022098283358421936,0.0032301769669495595,0.00010971897776008181,0.07312069977074169,0.07233415902716742,6.460250169176051e-08,8.760383837419242e-07,0.0003857683201285152,2.558270705758625e-10
1.4871754352621128e-05,0.12070079462147089,0.0,0.0,0.0,0.0,0.9233735140506649,0.0004392633111845002,0.0002214715805682451,0.003276357217220998,0.00010960861607942968,0.07414916049833861,0.07336242451071424,6.543752599050317e-08,8.903973126754442e-07,0.0003970547893115313,2.6331183691639793e-10
1.506909519002861e-05,0.12081843728702324,0.0,0.0,0.0,0.0,0.9223134954379971,0.00043919738315105695,0.00022195689838161244,0.003322486812719797,0.00010949917387544653,0.07517422436001349,0.07438758730983396,6.626771663685596e-08,9.047639667281538e-07,0.0004084767692438101,2.708864689915898e-10
1.526643602743609e-05,0.12093573147455074,0.0,0.0,0.0,0.0,0.9212567433728339,0.00043913057930410293,0.00022243882177992976,0.003368565945606188,0.00010939063627387362,0.07619591618859549,0.07540967026193776,6.70931110513959e-08,9.19138111656258e-07,0.00042003329800659113,2.785503288922884e-10
1.546377686484357e-05,0.12105267972150727,0.0,0.0,0.0,0.0,0.9202032341791962,0.000439062898587748,0.00022291738487583828,0.0034145948043144483,0.0001092829886784417,0.07721426048339804,0.07642869589424517,6.79137462975948e-08,9.335195167919158e-07,0.0004317234246392986,2.8630278597640946e-10
1.566111770225105e-05,0.12116928453117023,0.0,0.0,0.0,0.0,0.9191529444984734,0.00043899434225380093,0.0002233926212223491,0.0034605735738895294,0.00010917621679870326,0.07822928141670012,0.07744468642973634,6.872965883571447e-08,9.479079551104392e-07,0.00044354620894563164,2.941432167403457e-10
1.585845853965853e-05,0.12128554837331856,0.0,0.0,0.0,0.0,0.9181058512830172,0.0004389249134693617,0.00022386456387694714,0.0035065024362795935,0.00010907030666729847,0.07924100284032191,0.07845766379323321,6.954088555576874e-08,9.623032023911876e-07,0.00045550072130756724,3.0207100469561294e-10
1.605579937706601e-05,0.12140147368491853,0.0,0.0,0.0,0.0,0.9170619317897223,0.00043885461698416934,0.00022433324544798492,0.0035523815705901687,0.00010896524464914596,0.08024944829222037,0.07946764961752359,7.034746298855501e-08,9.76705038144631e-07,0.00046758604250380227,3.1008554024844783e-10
1.625314021447349e-05,0.12151706287080767,0.0,0.0,0.0,0.0,0.9160211635736514,0.00043878345884766634,0.00022479869812891135,0.003598211153304944,0.00010886101744469085,0.08125464100303646,0.08047466524946298,7.114942674038525e-08,9.911132459972051e-07,0.00047980126353434996,3.181862205834953e-10
1.645048105188097e-05,0.12163231830436365,0.0,0.0,0.0,0.0,0.9149835244817501,0.00043871144616697174,0.0002252609537243942,0.00364399135847765,0.00010875761208848262,0.08225660390254674,0.08147873175600602,7.194681291567265e-08,1.0055276125288168e-06,0.0004921454854517695,3.2637244955187706e-10
1.664782188928845e-05,0.12174724232822767,0.0,0.0,0.0,0.0,0.9139489926460833,0.00043863858688411816,0.00022572004366809394,0.003689722357915162,0.00010865501594476352,0.08325535962661193,0.0824798699307106,7.273965725801505e-08,1.0199479278904426e-06,0.0005046178191791048,3.346436375504543e-10
1.684516272669593e-05,0.12186183725432645,0.0,0.0,0.0,0.0,0.9129175464790616,0.0004385648896511578,0.0002261759990328956,0.0037354043212852743,0.00010855321669733429,0.08425093052207766,0.08347810029833894,7.352799468014209e-08,1.034373986312459e-06,0.000517217385381796,3.429992014368949e-10
1.704250356410341e-05,0.12197610536642609,0.0,0.0,0.0,0.0,0.9118891646672682,0.0004384903636665605,0.000226628850536207,0.003781037416256366,0.000108452202346789,0.08524333865311737,0.08447344312080418,7.431186016632232e-08,1.0488055851208537e-06,0.0005299433143026459,3.5143856442021845e-10
1.723984440151089e-05,0.12209004891831,0.0,0.0,0.0,0.0,0.9108638261653544,0.0004384150185361711,0.00022707862855393817,0.003826621808621446,0.00010835196119251387,0.08623260580749685,0.08546591840305878,7.509128834700247e-08,1.0632425252795836e-06,0.0005427947455966975,3.5996115595129735e-10
