Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26)
0.0029082885644008136,0.11163591269849,0.0,0.0,0.0,0.0,0.25286674229871636,0.5925068293302655,0.0003017182731399726,0.0012654695630650837,2.0887903332744054e-06,1.5279733876178266e-06,6.656618828535301e-15,8.423388360841182e-06,0.006806663511451088,0.09276147301579328,0.011205774190600834,4.6004558655081364e-07,1.174748430127576e-06,2.2884980361729004e-06,1.5033872986124614e-05,8.526578074738457e-14,0.026406442172233945,5.538819211510147e-09,1.9382242901649627e-08,4.4687623351449727e-07,0.008855866450589582,2.144080394639583e-13,2.1052212745632445e-13,5.277484747783051e-09,4.612590531308635e-09,4.011668973610498e-08,0.0011983612299862952,7.947088345420658e-10,8.630230748043151e-10,4.1310096885012256e-14,8.699301317821909e-13,9.276576176632642e-12,1.1532642831790332e-05,3.710900097016905e-12,1.4330354629530322e-10,6.066096325295327e-11,6.799427993919586e-14,3.868232652819503e-07,3.229022967754066e-17,2.5294078315297987e-13,0.0003515080355929676,5.3577882507785094e-11,1.8637944586560766e-09,4.131035446407115e-09,2.3254643816418342e-15,3.0679852883300917e-11
0.0029342169248827345,0.11163527645158274,0.0,0.0,0.0,0.0,0.25158896448742124,0.5909705319381686,0.000302175281218445,0.0012737435417624484,2.086541878897234e-06,1.5422295392109327e-06,6.651203823416023e-15,8.512165466509968e-06,0.006826051622508019,0.09462838853751657,0.011248356962259828,4.634381871480204e-07,1.1853228605417174e-06,2.314143241616857e-06,1.5163046516557052e-05,8.599839940478188e-14,0.026990778048319335,5.583461026957647e-09,1.9531185660157426e-08,4.556638062631816e-07,0.009074366973026915,2.2146356426020365e-13,2.1700800843849105e-13,5.41834640370216e-09,4.776237407848433e-09,4.166441112683369e-08,0.001249550110098821,8.286554062199373e-10,9.01602863086664e-10,4.335656895554308e-14,9.130241829681087e-13,9.73611336701344e-12,1.2081107138869738e-05,3.877324034731095e-12,1.5110109269364705e-10,6.39570197058135e-11,7.16886228619685e-14,3.989914154635532e-07,3.4044744158197287e-17,2.6525952445826203e-13,0.0003674308170030893,5.600487951078543e-11,1.9490999940891003e-09,4.31630302614639e-09,2.4297561904438042e-15,3.2055225877150005e-11
0.0029601452853646555,0.11163485992033055,0.0,0.0,0.0,0.0,0.2503060867024781,0.5894217427652331,0.00030259892020668944,0.00128175332158546,2.08399890619181e-06,1.5562730827192216e-06,6.644887799059514e-15,8.599966439891075e-06,0.006844246226763007,0.0965106016815006,0.011287982892211527,4.667932948844937e-07,1.1955529188197315e-06,2.3393902311852336e-06,1.5288391835205768e-05,8.670930609227054e-14,0.02758081664755709,5.6264217798455176e-09,1.9674444787049932e-08,4.644158004438673e-07,0.00929394312528067,2.286400576904016e-13,2.2359034682859313e-13,5.559806139172724e-09,4.9422864389146945e-09,4.32441057612679e-08,0.0013021127122367772,8.635129795326334e-10,9.412174513406947e-10,4.546465349204006e-14,9.574173150233337e-13,1.020950342005845e-11,1.2646134566066203e-05,4.048042909285447e-12,1.5916323294571647e-10,6.737335104992671e-11,7.551845565616032e-14,4.1135614271667323e-07,3.5863281929075336e-17,2.7801537651993596e-13,0.0003838903610749839,5.851369145693725e-11,2.0372916154276023e-09,4.506351931575572e-09,2.5367395284878818e-15,3.3466092678452234e-11
0.0029860736458465764,0.11163466147746791,0.0,0.0,0.0,0.0,0.24901841778046604,0.5878608064884981,0.000302989184179055,0.0012894925931983315,2.081164262865002e-06,1.570094350631469e-06,6.637677965647273e-15,8.686732538882212e-06,0.006861251923358903,0.0984076661236722,0.011324674977581165,4.701090951986192e-07,1.205427030533703e-06,2.3642190569583295e-06,1.5409797386202353e-05,8.739786811183976e-14,0.028176440677387258,5.667656990991226e-09,1.9811872579130764e-08,4.7312436725388934e-07,0.009514460875655101,2.359346869498778e-13,2.302660734695691e-13,5.7017475780514616e-09,5.110607951028173e-09,4.4855041289726306e-08,0.0013560486908313042,8.992813253119025e-10,9.818597561253455e-10,4.763385855908828e-14,1.003099416042486e-12,1.0696638506578602e-11,1.3227732917384032e-05,4.22300749590923e-12,1.6748871481606812e-10,7.091032677522812e-11,7.948426441522548e-14,4.2390816336981797e-07,3.774603969100646e-17,2.9121338040593596e-13,0.00040089558892625007,6.110567812952106e-11,2.128407399701161e-09,4.7011273681096615e-09,2.6463835505169283e-15,3.491204651829795e-11
0.0030120020063284974,0.11163467923074712,0.0,0.0,0.0,0.0,0.2477262707825506,0.5862880781640792,0.00030334609048878445,0.0012969553948218874,2.0780410365330065e-06,1.5836839061774825e-06,6.6295821650991925e-15,8.772405755113831e-06,0.006877074167045055,0.10031912186889676,0.011358459492155379,4.7338379416719014e-07,1.2149341483346994e-06,2.388610156336323e-06,1.552715657602231e-05,8.80634809097462e-14,0.028777528529796106,5.7071248176395855e-09,1.994333011900683e-08,4.817816589124863e-07,0.009735784751766193,2.433443955143607e-13,2.37031935217368e-13,5.844052933101451e-09,5.281065473767571e-09,4.6496414096781853e-08,0.0014113560543183253,9.359591228263502e-10,1.0235209043241624e-09,4.986354932077194e-14,1.0500573781561855e-12,1.1197378849660218e-11,1.3825885554750019e-05,4.402160582701578e-12,1.760756159954545e-10,7.456805885046709e-11,8.358624861319768e-14,4.366377025992913e-07,3.969307706582954e-17,3.0485796629215647e-13,0.00041845504700716653,6.378214220393893e-11,2.2224820272002386e-09,4.900565649529831e-09,2.758652405948126e-15,3.63926146195327e-11
0.0030379303668104183,0.11163491102940513,0.0,0.0,0.0,0.0,0.2464299625984354,0.5847039227730444,0.00030366968046585896,0.0013041361309716253,2.0746325542519687e-06,1.5970325696487197e-06,6.620608874328289e-15,8.856928983742272e-06,0.006891719278500995,0.1022444958547984,0.011389365885530833,4.766156235977019e-07,1.224063791662736e-06,2.412544414135415e-06,1.5640368155960686e-05,8.870557024575414e-14,0.02938395440902914,5.744786201344295e-09,2.006868776907022e-08,4.903798506657823e-07,0.009957778130204212,2.5086590765366747e-13,2.4388450091492475e-13,5.986603309881262e-09,5.453516076964827e-09,4.8167350504285336e-08,0.0014680311542528686,9.735439525624595e-10,1.0661902312395287e-09,5.215294719011473e-14,1.0982750791034795e-12,1.1711552528160988e-11,1.4440551134452207e-05,4.585437040002084e-12,1.849213349530419e-10,7.834639680003082e-11,8.78243155007248e-14,4.4953449901528957e-07,4.1704313975653814e-17,3.189529299353256e-13,0.00043657687426534267,6.65443242428533e-11,2.3195465402178407e-09,5.104594275194791e-09,2.873505282337198e-15,3.7907258769961985e-11
0.0030638587272923392,0.11163535447134343,0.0,0.0,0.0,0.0,0.24512981353400498,0.5831087147351447,0.0003039600201947276,0.001311029589913743,2.070942382485507e-06,1.6101314440144694e-06,6.610767214193627e-15,8.940246192653495e-06,0.006905194451939558,0.10418330259876298,0.011417426674550485,4.798028461443535e-07,1.2328060844324824e-06,2.4360032238635535e-06,1.574933658784241e-05,8.932359426729006e-14,0.029995588472484555,5.780605006845505e-09,2.018782563608687e-08,4.989111631511594e-07,0.010180303531093471,2.584957339512956e-13,2.5082016818374876e-13,6.129279014512215e-09,5.627810744465065e-09,4.986690831528863e-08,0.001526068679721165,1.0120322925189008e-09,1.1098552840311896e-09,5.450112967328418e-14,1.1477333783318313e-12,1.2238955435121852e-11,1.5071663433543938e-05,4.772763922065739e-12,1.940225852559361e-10,8.22449191232977e-11,9.219806999242357e-14,4.6258788474168287e-07,4.3779526075380306e-17,3.3350139506067913e-13,0.00045526876949796566,6.939339771992023e-11,2.4196281077665696e-09,5.313132043209593e-09,2.9908964690839956e-15,3.945537616250542e-11
0.00308978708777426,0.11163600691126063,0.0,0.0,0.0,0.0,0.24382614688315876,0.581502837390014,0.0003042172008413907,0.001317630959728525,2.0669743231269596e-06,1.6229719396414692e-06,6.600066938710638e-15,9.0223025883378e-06,0.0069175077596379,0.10613504488864434,0.011442677326960067,4.829437602093843e-07,1.2411517904140677e-06,2.458968547683942e-06,1.5853972389215245e-05,8.991704546723172e-14,0.03061229698520465,5.814548146211785e-09,2.0300633985676058e-08,5.073678845235969e-07,0.010403222916112335,2.6623017786681915e-13,2.578351710177173e-13,6.271959871908684e-09,5.803794783922206e-09,5.159407871050023e-08,0.0015854616572571901,1.0514195181511833e-09,1.1545018365493342e-09,5.690703092503395e-14,1.1984101279858466e-12,1.2779351394946239e-11,1.571913127039218e-05,4.96406060184795e-12,2.033753934642625e-10,8.626293669477222e-11,9.670681881980159e-14,4.7578670499862316e-07,4.591834656230233e-17,3.485058144502989e-13,0.00047453795982471745,7.233046421433682e-11,2.522749799873526e-09,5.5260892004562e-09,3.1107754418884917e-15,4.1036300508968526e-11
0.0031088678645847818,0.11163661886888517,0.0,0.0,0.0,0.0,0.2428647166843214,0.580314479357703,0.0003043853486408796,0.0013222997887438106,2.0638790622678677e-06,1.6322514502319654e-06,6.591650183586279e-15,9.081851718631624e-06,0.0069258322321201675,0.1075793059647392,0.011459486662628327,4.852246229007521e-07,1.2470351000495374e-06,2.4755434435729873e-06,1.5928158226592135e-05,9.03377970522521e-14,0.03106929633560515,5.838311431730401e-09,2.0379549035697902e-08,5.135391299851694e-07,0.010567441212847797,2.7198654405672756e-13,2.6304593311419474e-13,6.376892429204549e-09,5.934288172202544e-09,5.28821240145368e-08,0.001630029972302635,1.0809755760184138e-09,1.1879750667101859e-09,5.871371101217575e-14,1.2364670711617376e-12,1.318517494274435e-11,1.620598531991314e-05,5.107321102059696e-12,2.104161494012788e-10,8.92955781129676e-11,1.0011046970108377e-13,4.855860471509097e-07,4.7532644162213883e-17,3.5983987560838376e-13,0.0004890909005133677,7.454866611326541e-11,2.6005903472817403e-09,5.685571113724635e-09,3.2005518466553713e-15,4.2220241391315387e-11
0.0031279486413953034,0.1116373412274624,0.0,0.0,0.0,0.0,0.2419016885384065,0.5791207141180291,0.00030453565752935533,0.0013268064399753591,2.0606371807153553e-06,1.6413833849843462e-06,6.582778428685183e-15,9.140668359073063e-06,0.006933536192459149,0.10903009121896255,0.011474811040655102,4.874788602902242e-07,1.2526958132336418e-06,2.4918349422131778e-06,1.5999921744775426e-05,9.074481028096814e-14,0.03152891339072738,5.8610318683126486e-09,2.0454946592314393e-08,5.196628506391201e-07,0.010731742864737817,2.77795840981548e-13,2.682959253504667e-13,6.481714677071153e-09,6.06554452879485e-09,5.418409384755124e-08,0.001675323688901863,1.1110126933651811e-09,1.2219642415935434e-09,6.055046771605652e-14,1.2751592891170046e-12,1.3597772798809119e-11,1.6701579529298697e-05,5.252646214671319e-12,2.1758853616519485e-10,9.239193186185892e-11,1.0358618095565687e-13,4.954532631205521e-07,4.9180856430048897e-17,3.714222503769365e-13,0.0005039626269746674,7.681545827825838e-11,2.6800934560820715e-09,5.8473514677954026e-09,3.2916221019274835e-15,4.342124453519682e-11
0.0031451213405247727,0.11163808467947471,0.0,0.0,0.0,0.0,0.24103370531860163,0.5780418352533627,0.0003046557356008505,0.001330722540286169,2.0575955766557916e-06,1.649473416295058e-06,6.574408585910394e-15,9.192960309127656e-06,0.006939942625574017,0.11034120348821162,0.0114873473466052,4.89484386697827e-07,1.2575976849506705e-06,2.506249615949618e-06,1.606241398052279e-05,9.109924063786057e-14,0.03194475977470831,5.880580487061467e-09,2.051976999654035e-08,5.251311165281578e-07,0.010879640131302899,2.830680822267877e-13,2.730530934904489e-13,6.575920872424014e-09,6.1842724940657916e-09,5.536738677673647e-08,0.0017167045519206577,1.1384549509640853e-09,1.252989469454701e-09,6.22287936316353e-14,1.3105156409180317e-12,1.3974798353875776e-11,1.7155035959894666e-05,5.385171235712744e-12,2.2415434016579834e-10,9.523266246622364e-11,1.0677544193178344e-13,5.043878386426968e-07,5.0692998694847e-17,3.8205888925549244e-13,0.0005176216749782772,7.889741043926718e-11,2.75307153477488e-09,5.9948824137124855e-09,3.3746710047709486e-15,4.451646434354092e-11
0.003162294039654242,0.1116389155285935,0.0,0.0,0.0,0.0,0.2401646298291987,0.5769588256905115,0.0003047614670425463,0.0013345050911138464,2.0544379560453055e-06,1.657439275919267e-06,6.5656773258885724e-15,9.244628128669835e-06,0.006945852970701082,0.1116572769771341,0.011498707441337843,4.914673843339197e-07,1.2623148471586282e-06,2.5204248973387124e-06,1.612290121668385e-05,9.14422994957756e-14,0.032362638101394205,5.899269953254052e-09,2.0581696432840054e-08,5.305563570506761e-07,0.011027520311749871,2.88380586799534e-13,2.77839465282405e-13,6.669964261323649e-09,6.30351501740262e-09,5.6561228735085115e-08,0.0017586657585973305,1.1662820710114685e-09,1.2844207816360433e-09,6.393057652370926e-14,1.346367705430281e-12,1.4357109984868083e-11,1.761547142394816e-05,5.519305999479839e-12,2.3082310789173144e-10,9.812407769364135e-11,1.1002208773436052e-13,5.133699867866243e-07,5.223212087582329e-17,3.928968519186345e-13,0.0005315424168875389,8.10192507561105e-11,2.8274023369879625e-09,6.1442054176084845e-09,3.458728702412147e-15,4.562498731573348e-11
0.0031794667387837114,0.11163983275252734,0.0,0.0,0.0,0.0,0.23929455815068681,0.5758718054436227,0.00030485290850303413,0.0013381531918999618,2.0511656860536555e-06,1.6652788862134924e-06,6.556588212653431e-15,9.295657773144255e-06,0.0069512705806654106,0.11297815589446779,0.011508904661193736,4.93427413533115e-07,1.2668454390826834e-06,2.5343563600326255e-06,1.6181365279298918e-05,9.177388377950326e-14,0.03278250554119546,5.917094449662374e-09,2.064070667987897e-08,5.359364719821599e-07,0.01117534351432623,2.9373206546509457e-13,2.826537834733651e-13,6.763810261743087e-09,6.4232219364610836e-09,5.7765256945928044e-08,0.001801203398261094,1.1944914600951836e-09,1.3162520694716227e-09,6.565534706206019e-14,1.3827056962804515e-12,1.474460333393693e-11,1.808283097317422e-05,5.6550187903979105e-12,2.375929073731319e-10,1.0106565630000805e-10,1.1332555768722723e-13,5.22396102136849e-07,5.3797945519146287e-17,4.039359975907389e-13,0.0005457263232948082,8.318120338091933e-11,2.903087260105159e-09,6.295285173475488e-09,3.5437753202061584e-15,4.67465513547894e-11
0.003196639437913181,0.11164083529014839,0.0,0.0,0.0,0.0,0.23842358651201234,0.5747808956904523,0.00030493012200103305,0.001341666029435153,2.0477801760616545e-06,1.6729902485642456e-06,6.547144937240799e-15,9.346035586276466e-06,0.0069561989727909305,0.11430368292881206,0.011517952785280056,4.953640459450183e-07,1.2711877477567728e-06,2.548039737955122e-06,1.6237789413276552e-05,9.20938984610463e-14,0.03320431869109889,5.934048833431732e-09,2.069678376544463e-08,5.412693946345385e-07,0.011323070016386527,2.9912119841400055e-13,2.874947685670551e-13,6.857424513068612e-09,6.543342474623056e-09,5.897909859026707e-08,0.001844313255369849,1.223080322623704e-09,1.348476920854001e-09,6.740261101845804e-14,1.4195193040380253e-12,1.5137168465566668e-11,1.85570550368625e-05,5.792276623303023e-12,2.444616834897897e-10,1.0405683214974357e-10,1.1668524136327888e-13,5.314625479268993e-07,5.5390171274824163e-17,4.151760624529594e-13,0.0005601747476943203,8.538347461738525e-11,2.980126741131539e-09,6.448084961909754e-09,3.629790187871786e-15,4.788088387123597e-11
0.00321381213704265,0.1116419220447494,0.0,0.0,0.0,0.0,0.2375518112288106,0.5736862186898826,0.00030499317449341097,0.0013450428788985035,2.0442828737017703e-06,1.680571445686372e-06,6.537351300328777e-15,9.395748314459222e-06,0.006960641827814779,0.11563369935854692,0.011525866017355646,4.972768649743359e-07,1.2753402103118107e-06,2.561470931253042e-06,1.6292158307351066e-05,9.240225670116963e-14,0.03362803360162195,5.95012863523885e-09,2.074991296317886e-08,5.465530941522432e-07,0.011470660302655141,3.0454663728295367e-13,2.923611201664856e-13,6.950772910220677e-09,6.663825323491356e-09,6.02023713052629e-08,0.0018879908128388004,1.2520456630335343e-09,1.3810886249588023e-09,6.917184967506555e-14,1.4567977047473064e-12,1.5534689957557298e-11,1.9038079472884822e-05,5.931045272202168e-12,2.5142725980730675e-10,1.0709698433589524e-10,1.20100466658932e-13,5.405656510881032e-07,5.700846763791737e-17,4.2661662753883927e-13,0.0005748889228985116,8.762625237452681e-11,3.0585202368732173e-09,6.602566682178068e-09,3.716751857542518e-15,4.9027702021137304e-11
0.0032309848361721195,0.11164309188337665,0.0,0.0,0.0,0.0,0.23667932864177207,0.5725878976947743,0.0003050421379502584,0.0013482831042677355,2.0406752683083508e-06,1.688020642145067e-06,6.527211213557524e-15,9.4447830965177e-06,0.006964602987402931,0.116968045168171,0.011532658965835493,4.991654658263567e-07,1.2793014171311293e-06,2.5746460069108676e-06,1.6344458106406038e-05,9.269887991929206e-14,0.03405360580656659,5.96533004920234e-09,2.0800081763969198e-08,5.517855764291994e-07,0.011618075101108205,3.100070027884289e-13,2.972515171015952e-13,7.04382155495137e-09,6.7846186095456254e-09,6.14346828773752e-08,0.0019322312571609774,1.2813842891849623e-09,1.414080148410931e-09,7.096251971878656e-14,1.4945295575955856e-12,1.593704687615899e-11,1.9525835638387012e-05,6.071289321056351e-12,2.584873374615612e-10,1.1018542250233146e-10,1.2357048220657326e-13,5.497016928317327e-07,5.865246713588939e-17,4.382570716359794e-13,0.0005898699584134466,8.990970576664814e-11,3.1382661915715955e-09,6.75869090869884e-09,3.8046381355611394e-15,5.018671312539619e-11
0.003248157535301589,0.11164434364160515,0.0,0.0,0.0,0.0,0.23580623505447096,0.5714860568692488,0.00030507708985898604,0.001351386159050995,2.0369588911041272e-06,1.6953360870111379e-06,6.516728720372998e-15,9.493127493072559e-06,0.00696808645291001,0.11830655915887836,0.011538346625548044,5.010294561536391e-07,1.283070113689739e-06,2.5875612045957326e-06,1.6394676430867143e-05,9.298369790347419e-14,0.03448099035026046,5.979649957787915e-09,2.084727995694715e-08,5.569648874270694e-07,0.01176527542079443,3.15500885657669e-13,3.021646194238263e-13,7.136536858270361e-09,6.905669963330036e-09,6.267563186156338e-08,0.0019770294818950837,1.3110928146750784e-09,1.447444164093457e-09,7.277405455823817e-14,1.532703032248643e-12,1.6344113067566363e-11,2.0020250448619578e-05,6.212972216602831e-12,2.656395006012577e-10,1.1332141981531864e-10,1.2709449678263122e-13,5.58866930414633e-07,6.032178287847795e-17,4.500966685741712e-13,0.0006051188368922262,9.223398457275067e-11,3.2193620249865237e-09,6.916416949706725e-09,3.893426115503546e-15,5.1357615105296296e-11
0.003265330234431058,0.11164567612074104,0.0,0.0,0.0,0.0,0.23493262667270973,0.5703808211969914,0.0003050981126108081,0.0013543515864505938,2.033135301122239e-06,1.7025161186879062e-06,6.505907969735385e-15,9.540769564659914e-06,0.00697109638147467,0.11964907907051132,0.011542944356048801,5.028684574213082e-07,1.2866451984507885e-06,2.6002129544089016e-06,1.644280241408479e-05,9.325664902244216e-14,0.03491014181992848,5.993085957085035e-09,2.089149970274346e-08,5.620891195872681e-07,0.011912222585233076,3.210268599913357e-13,3.070990735706729e-13,7.22888577137194e-09,7.0269268981378184e-09,6.392481023501898e-08,0.0020223800945924704,1.3411676634314475e-09,1.4811731320336294e-09,7.46058667381744e-14,1.571305859528483e-12,1.6755757698324535e-11,2.0521246470858932e-05,6.3560562923941116e-12,2.728812282798186e-10,1.1650423920922206e-10,1.306717104224372e-13,5.680575977538541e-07,6.201602252773815e-17,4.621346664611267e-13,0.0006206364125602942,9.459921899650672e-11,3.3018041656820863e-09,7.075702874243844e-09,3.983092193372825e-15,5.2540096682843674e-11
0.0032825029335605276,0.11164708809463818,0.0,0.0,0.0,0.0,0.2340585995411819,0.5692723163973679,0.000305105293152496,0.0013571790203354374,2.0292060934230074e-06,1.7095591651874438e-06,6.494753191972367e-15,9.58769784518918e-06,0.00697363708502727,0.12099544169319928,0.01154646786414764,5.046821053823992e-07,1.2900257267567338e-06,2.612597880766568e-06,1.648882673369604e-05,9.351768040345919e-14,0.03534101437319927,6.00563630264698e-09,2.0932735366944342e-08,5.671564116679615e-07,0.01205887827078631,3.2658348369107814e-13,3.120535117717792e-13,7.320835554622393e-09,7.148336815531286e-09,6.518180293337245e-08,0.0020682774203407265,1.3716050720620985e-09,1.515259210892668e-09,7.645734629508162e-14,1.6103252972599943e-12,1.717184489113261e-11,2.102874199281791e-05,6.5005027819372225e-12,2.802098874582073e-10,1.1973304124805536e-10,1.3430120401758923e-13,5.772699087566912e-07,6.373473925523379e-17,4.743700042718881e-13,0.0006364234072499584,9.700551906184806e-11,3.385588009978797e-09,7.236505527086665e-09,4.073612076001958e-15,5.373383749155387e-11
0.003299675632689997,0.11164857830453917,0.0,0.0,0.0,0.0,0.23318424948327865,0.5681606688304678,0.00030509872401319305,0.0013598681839185342,2.02517292146854e-06,1.7164637357136249e-06,6.483268751070528e-15,9.633901184624721e-06,0.006975713025012236,0.12234548299517956,0.01154893318039943,5.064700473872963e-07,1.2932109167355545e-06,2.6247127658588e-06,1.6532741519951243e-05,9.376674741237995e-14,0.03577356177326014,6.017299863816246e-09,2.097098338766467e-08,5.721649392507361e-07,0.012205204536319307,3.3216926637504806e-13,3.1702654429762405e-13,7.4123534540789035e-09,7.269846232445982e-09,6.644618294698872e-08,0.0021147155104550607,1.4024010956194144e-09,1.5496941363238723e-09,7.83278587193539e-14,1.6497480868070137e-12,1.7592233261363205e-11,2.154265114192425e-05,6.646271953161692e-12,2.8762272064658036e-10,1.2300686334570603e-10,1.3798191477917834e-13,5.865000637875748e-07,6.547742068115577e-17,4.868012437844689e-13,0.0006524804102330328,9.945297458746507e-11,3.4707078006651016e-09,7.398780677595163e-09,4.164960864844648e-15,5.493850918152047e-11
0.0033168483318194663,0.11165014547014182,0.0,0.0,0.0,0.0,0.23230967203535474,0.5670460054170227,0.0003050785035974004,0.0013624188900949684,2.021037460693095e-06,1.7232284298574366e-06,6.471459167188114e-15,9.679368919039862e-06,0.006977328813241897,0.12369903823047435,0.01155035664423136,5.082319435264911e-07,1.2962001418071535e-06,2.6365545631323484e-06,1.657454035002063e-05,9.400381362136544e-14,0.03620773741426852,6.028076294841779e-09,2.1006242800134563e-08,5.77112925662452e-07,0.01235116386293226,3.3778268339147774e-13,3.2201676862995403e-13,7.503407604979982e-09,7.391401273612423e-09,6.771751601508578e-08,0.0021616881444631265,1.4335516089163332e-09,1.5844695355141226e-09,8.021675269187023e-14,1.689560614228633e-12,1.8016777635564592e-11,2.206288393847245e-05,6.793323172931542e-12,2.9511688134746126e-10,1.2632486168840172e-10,1.4171292554060522e-13,5.957442516442537e-07,6.724361764327931e-17,4.994273041188735e-13,0.000668807873344197,1.0194165444344395e-10,3.557156710745977e-09,7.562483091060663e-09,4.2571130961389366e-15,5.6153775949098255e-11
0.0033340210309489356,0.1116517882777834,0.0,0.0,0.0,0.0,0.23143496239474123,0.5659284535340653,0.0003050447332931596,0.001364831041733889,2.01680136497399e-06,1.7298519610546528e-06,6.459328971790944e-15,9.72409129238504e-06,0.006978489202209306,0.12505594207455933,0.011550754875528287,5.099674748257426e-07,1.2989929205788684e-06,2.6481205147421374e-06,1.661421854265084e-05,9.422885248008504e-14,0.03664349436166618,6.037966049293717e-09,2.1038515260780035e-08,5.819986756361643e-07,0.012496719177792617,3.4342227337109146e-13,3.2702279580318547e-13,7.593967542351475e-09,7.512950062787927e-09,6.899537504893369e-08,0.002209188843590953,1.4650523154695248e-09,1.6195771309182897e-09,8.212336564845176e-14,1.7297490291476343e-12,1.8445330319023332e-11,2.2589346458041923e-05,6.941614776273996e-12,3.026894663706302e-10,1.2968626213031462e-10,1.4549340470679323e-13,6.049986643972271e-07,6.903291806103655e-17,5.122473181858486e-13,0.0006854061128588611,1.0447160683749776e-10,3.6449271482079083e-09,7.727566385810771e-09,4.350042660468242e-15,5.737929347597152e-11
0.0033480483187024084,0.11165318538791844,0.0,0.0,0.0,0.0,0.23072043558340008,0.5650135420165553,0.0003050071675151395,0.0013666985563805414,2.0132677375254866e-06,1.7351567102129191e-06,6.449185868783673e-15,9.760062365728602e-06,0.006979102536656709,0.1261666799488209,0.011550331170669642,5.113653453427081e-07,1.301128181669138e-06,2.6573615398145277e-06,1.6645053407093043e-05,9.440373555692454e-14,0.03700057702113731,6.045386853302399e-09,2.1062661812789797e-08,5.859421940446451e-07,0.012615288779899054,3.4804727146079795e-13,3.3112264192473234e-13,7.667550909194255e-09,7.612194147443648e-09,7.004371120548036e-08,0.002248376303735814,1.4910399894479765e-09,1.648494270075169e-09,8.369341795920389e-14,1.7628451372389481e-12,1.8798253567257027e-11,2.302393488713249e-05,7.063635492921972e-12,3.0893107925656e-10,1.3246315066208112e-10,1.4861697863018165e-13,6.125629367409573e-07,7.05110782452541e-17,5.228609811122185e-13,0.0006991652114244739,1.0656880903620046e-10,3.717595694711297e-09,7.863404063568078e-09,4.426509126892891e-15,5.838770203175843e-11
0.003362075606455881,0.11165463134150946,0.0,0.0,0.0,0.0,0.23000593525577717,0.5640968582561898,0.0003049606932702333,0.0013684736583851789,2.00966909743192e-06,1.740365842430983e-06,6.438834571600886e-15,9.79552459537649e-06,0.006979418017927154,0.12727945093542056,0.011549243996950538,5.12745256385625e-07,1.303132072453142e-06,2.6664154039522536e-06,1.6674470066016625e-05,9.457057517713622e-14,0.037358657369285175,6.052217489747338e-09,2.108482047310781e-08,5.898421825791464e-07,0.012733544710944705,3.526878334626556e-13,3.3523130259736305e-13,7.74076696104966e-09,7.711368672646483e-09,7.109585740986946e-08,0.0022879078158702356,1.5172558259808713e-09,1.6776220687440292e-09,8.527444647362494e-14,1.796174348096718e-12,1.9153662527262236e-11,2.346255957760269e-05,7.1864319916199665e-12,3.1522127935897084e-10,1.3526770186275737e-10,1.5177212874057592e-13,6.201294143718194e-07,7.200396361668733e-17,5.336018908065396e-13,0.000713105122772221,1.0869357125263067e-10,3.79113457731133e-09,8.000105396928755e-09,4.503461766922833e-15,5.94025217879479e-11
0.003376102894209354,0.11165612539515632,0.0,0.0,0.0,0.0,0.22929151261737113,0.5631784721199169,0.0003049053736093872,0.0013701564263709106,2.0060064230903475e-06,1.7454787915749021e-06,6.428277696327489e-15,9.830473335586798e-06,0.00697943844111324,0.1283941643859433,0.011547502781609872,5.141070571041841e-07,1.3050045698022177e-06,2.675280900216256e-06,1.6702468204358876e-05,9.472936955367615e-14,0.037717709418166295,6.058459086114384e-09,2.1104995121343976e-08,5.936977944632186e-07,0.012851467522627526,3.573431381816121e-13,3.393480063088408e-13,7.813599292765957e-09,7.810445348769895e-09,7.215157134613937e-08,0.002327779478213402,1.5436972375514888e-09,1.7069554583410222e-09,8.686605944594161e-14,1.8297284687081408e-12,1.951146983212931e-11,2.3905163743558127e-05,7.309980318019403e-12,3.215583294712299e-10,1.3809925224658135e-10,1.549581169609234e-13,6.276960288152799e-07,7.3511221004657e-17,5.444688229516183e-13,0.0007272258097515548,1.1084588782427587e-10,3.865538022040614e-09,8.137643721103277e-09,4.580885570273473e-15,6.042355479629039e-11
