Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186)
0.0013700121671286728,0.11198381080310756,0.0,0.0,0.0,0.0,0.31195332968043465,0.6553898016173636,0.00022040576026570772,0.0005715477586736169,1.682564715886548e-06,6.162470350995866e-07,5.326264693285332e-15,3.1024163169064553e-06,0.0036835772035347194,0.01690539823520702,0.004477688378760156,2.4067522863246675e-07,3.7599389761866717e-07,6.798911571936261e-07,4.924373486967961e-06,2.792895700636185e-14,0.003732701058697118,1.823353290931833e-09,6.824534534838877e-09,5.624185046071693e-08,0.0007236002711869281,1.112798653199395e-14,1.4094364850715809e-14,3.453888360363985e-10
0.0013870826299810463,0.11197845366661499,0.0,0.0,0.0,0.0,0.3115260215803733,0.6550080296064239,0.00022177988719779488,0.0005786024470864851,1.6921494188480434e-06,6.242943636331329e-07,5.356605953739799e-15,3.1489681751892163e-06,0.0037341062331757865,0.017358650864376803,0.004570176937164957,2.428971784307681e-07,3.826929670290796e-07,6.938366198453938e-07,5.0227061451249585e-06,2.8486658177069684e-14,0.003855332316646538,1.8574286517037034e-09,6.941933031499264e-09,5.825950064585346e-08,0.0007574355031190768,1.1666596001567747e-14,1.4680128653304135e-14,3.638105242983902e-10
0.0014041530928334198,0.1119730766790048,0.0,0.0,0.0,0.0,0.3110936032024859,0.6546203446886807,0.00022314170211483843,0.0005856675826146125,1.7016138606343667e-06,6.323698060136817e-07,5.386566525617365e-15,3.1957223258505385e-06,0.0037843739231011764,0.017819104733085952,0.004663007256429955,2.4511562343510454e-07,3.894400320562444e-07,7.078813379340881e-07,5.121603602316651e-06,2.9047562651453e-14,0.003980395159873248,1.891717035384807e-09,7.0599947482770556e-09,6.032355725383747e-08,0.0007924048264943342,1.22244730406972e-14,1.5284384635401656e-14,3.8296242054613816e-10
0.0014212235556857933,0.11196768138480531,0.0,0.0,0.0,0.0,0.31065608129893324,0.6542267209136872,0.0002244911620688131,0.0005927426814615517,1.7109574922238507e-06,6.404731153278153e-07,5.4161446709074334e-15,3.2426749081328697e-06,0.0038343713560565163,0.018286794277663575,0.004756152110507166,2.4733058566586566e-07,3.9623419236580034e-07,7.22023412863213e-07,5.221047940370165e-06,2.961156880532176e-14,0.004107903294291816,1.926213469973429e-09,7.178703005376052e-09,6.243435898620105e-08,0.0008285297282524282,1.2802048061729387e-14,1.5907512904680957e-14,4.0286229253630953e-10
0.0014382940185381668,0.11196226933290818,0.0,0.0,0.0,0.0,0.3102134634336101,0.6538271332507634,0.00022582823222611228,0.0005998272333583791,1.7201798416179642e-06,6.486040152446574e-07,5.445338895418564e-15,3.2898218961343255e-06,0.0038840897753463894,0.018761752877743648,0.0048495840826796345,2.4954209005519934e-07,4.0307450591030314e-07,7.362609078215919e-07,5.3210209791838616e-06,3.017857352893735e-14,0.004237869981048944,1.9609125952024207e-09,7.2980398973102036e-09,6.459223070308977e-08,0.0008658316183088565,1.3399754606867285e-14,1.654989481047796e-14,4.235278062831651e-10
0.001453657435105303,0.11195738545525669,0.0,0.0,0.0,0.0,0.3098107572170476,0.6534623853018315,0.00022702096434995165,0.0006062109669126003,1.728375794556633e-06,6.559451627920577e-07,5.471283972425053e-15,3.332417092274713e-06,0.003928590692453827,0.01919545737531534,0.004933895549562659,2.515294986683226e-07,4.092694407369487e-07,7.491545923229687e-07,5.411433362098889e-06,3.069135426522446e-14,0.004356952656116457,1.9923108478384215e-09,7.405966271088271e-09,6.657481495074619e-08,0.0009004272653976329,1.3955260587552088e-14,1.7144816871805496e-14,4.427961478261752e-10
0.0014674845100157256,0.1119529803911772,0.0,0.0,0.0,0.0,0.3094448037210238,0.6531299511939185,0.0002280857806631443,0.0006119621582176534,1.7356674183431419e-06,6.625708878142885e-07,5.4943663152079746e-15,3.370882042769494e-06,0.0039684372507998176,0.01959086681998855,0.0050099389065959106,2.5331578708097054e-07,4.148755524381332e-07,7.608223979815779e-07,5.49314641700893e-06,3.115479610039413e-14,0.004465846067208259,2.020702600182183e-09,7.503511732830673e-09,6.839213053556106e-08,0.0009324060201314911,1.446972074264334e-14,1.7694077172530055e-14,4.6069090059538653e-10
0.0014813115849261482,0.1119485671277702,0.0,0.0,0.0,0.0,0.30907552291364077,0.6527935628188838,0.00022914238918811703,0.0006177185480008663,1.7428785098232213e-06,6.692141206173848e-07,5.517193731509855e-15,3.409467094423093e-06,0.004008085715795174,0.01999110122020132,0.00508612136787718,2.550998288791938e-07,4.205101370093139e-07,7.725492056937362e-07,5.575172773853153e-06,3.162001485355743e-14,0.004576374609214475,2.0492174693777056e-09,7.601436588986624e-09,7.024085079334063e-08,0.0009651947330666743,1.499816142642755e-14,1.825665148720947e-14,4.791195117530529e-10
0.0014951386598365708,0.11194414650885218,0.0,0.0,0.0,0.0,0.30870292040914415,0.6524532087517346,0.00023019077018041742,0.0006234798102467749,1.7500088139518764e-06,6.758746563847547e-07,5.5397654139380486e-15,3.4481699935671705e-06,0.0040475317454108884,0.020396176145980015,0.00516242807313739,2.5688162895745103e-07,4.261726173131477e-07,7.843339074951624e-07,5.657502147844212e-06,3.208695219380988e-14,0.0046885444370902,2.0778525029267153e-09,7.699730946456624e-09,7.212112082163388e-08,0.0009988045664295314,1.5540815419949687e-14,1.883274455963487e-14,4.980914337071273e-10
0.0015075830272559512,0.11194016236235016,0.0,0.0,0.0,0.0,0.30836474303735006,0.6521434903385649,0.00023112725569873324,0.0006286688323539207,1.7563567607379953e-06,6.818837504858736e-07,5.559860472390645e-15,3.4831013771682355e-06,0.004082856558551064,0.020764894682598862,0.005231198016990056,2.58483332454741e-07,4.3129220720568613e-07,7.949887006042734e-07,5.731849004688567e-06,3.250861607954705e-14,0.004790905501251895,2.1037240741030888e-09,7.788502755289546e-09,7.384044903791925e-08,0.0010297646492943237,1.6041548055482105e-14,1.9362955899398623e-14,5.156384139989742e-10
0.0015200273946753317,0.11193617356219995,0.0,0.0,0.0,0.0,0.3080238845421265,0.6518305431222783,0.00023205703467269183,0.0006338612705659286,1.7626388009850229e-06,6.879065102639651e-07,5.5797469023862796e-15,3.5181244839172217e-06,0.004118010872799395,0.021137556855788543,0.005300045626253027,2.600832190476552e-07,4.364334598806687e-07,8.056886171609627e-07,5.806425018131693e-06,3.2931579646297064e-14,0.004894605016346629,2.1296879169324778e-09,7.87755691535821e-09,7.558553044086314e-08,0.0010614068749062132,1.6554149570710952e-14,1.9904432019025343e-14,5.336398379608215e-10
0.001532471762094712,0.1119321807289669,0.0,0.0,0.0,0.0,0.3076803497811676,0.6515143597151957,0.0002329800903851305,0.0006390568605225696,1.7688547391636533e-06,6.939427564179321e-07,5.599424084939053e-15,3.553237531992698e-06,0.004152991666519745,0.02151417292025475,0.005368959975430712,2.6168128793441203e-07,4.415959157311064e-07,8.16432807040653e-07,5.881222375865327e-06,3.335579858599552e-14,0.004999647031575146,2.1557416423831166e-09,7.966885431064415e-09,7.73564546126532e-08,0.0010937392388243393,1.7078789808466054e-14,2.045732215174984e-14,5.521025060209158e-10
0.0015449161295140925,0.11192818448494336,0.0,0.0,0.0,0.0,0.30733414385685454,0.651194933037219,0.00023389640584336595,0.0006442553298194127,1.7750043810365644e-06,6.999923001775704e-07,5.618891405151669e-15,3.5884386994553155e-06,0.004187795963208923,0.02189475277051207,0.005437930116866003,2.6327753718524137e-07,4.467791026818477e-07,8.272204043604615e-07,5.956233156541793e-06,3.3781227972152644e-14,0.0051060354543343775,2.1818827659326765e-09,8.056479995084314e-09,7.915330394570449e-08,0.001126769684968375,1.76156377765471e-14,2.1021775277469467e-14,5.71033173111704e-10
0.001557360496933473,0.11192418545391374,0.0,0.0,0.0,0.0,0.30698527211864834,0.6508722563219945,0.00023480596157374984,0.000649456397738183,1.7810875152880205e-06,7.060549431637154e-07,5.638148194062997e-15,3.6237261170496017e-06,0.004222420831504413,0.022279305933108506,0.00550694508541082,2.6487196243968907e-07,4.519825358943114e-07,8.380505230806119e-07,6.03144930410289e-06,3.4207822114257605e-14,0.005213774048270572,2.2081087403401726e-09,8.14633208305903e-09,8.097615420936064e-08,0.0011605061018471908,1.81648617314939e-14,2.159794007032389e-14,5.904385642706305e-10
0.0015698048643528533,0.11192018425927833,0.0,0.0,0.0,0.0,0.3066337401637065,0.6505463231203517,0.00023570873955788225,0.0006546597754444249,1.787103944418304e-06,7.121304779743004e-07,5.657193826446844e-15,3.6590978776601373e-06,0.004256863384648648,0.022667841562089838,0.005575993899077285,2.664645590382025e-07,4.572057188223824e-07,8.489222645809765e-07,6.106862667303641e-06,3.463553478194064e-14,0.0053228664320773686,2.2344169695947913e-09,8.236433015091625e-09,8.282507719701113e-08,0.001194956320458587,1.8726630239175713e-14,2.2185965063160075e-14,6.103253622876558e-10
0.0015822492317722338,0.11191618152801759,0.0,0.0,0.0,0.0,0.3062795538404205,0.6502171273075568,0.00023660471904421372,0.0006598651654949256,1.7930534500487905e-06,7.182186878477872e-07,5.676027610983227e-15,3.694552056359159e-06,0.004291120780432424,0.02306036842991799,0.005645065564714873,2.680553194937396e-07,4.6244814344948524e-07,8.598347260243804e-07,6.1824650484076905e-06,3.506431948115271e-14,0.00543331607725311,2.26080484889398e-09,8.32677406644872e-09,8.470014121920076e-08,0.0012301281100753315,1.930111209742502e-14,2.2785998645885307e-14,6.307002445966676e-10
0.0015946935991916142,0.11191217788464432,0.0,0.0,0.0,0.0,0.30592271924868875,0.649884663086793,0.00023749388209936523,0.0006650722625573756,1.7989358413227424e-06,7.243193460781971e-07,5.6946489434727224e-15,3.7300866789231954e-06,0.004325190220388223,0.02345689492231767,0.005714149078569237,2.696442369484357e-07,4.6770928824718206e-07,8.707869857809558e-07,6.258248133883838e-06,3.5494129061105434e-14,0.005545126306959305,2.2872696299561643e-09,8.41734605970196e-09,8.660140560462789e-08,0.0012660291757721196,1.9888474604063275e-14,2.3398188518239093e-14,6.515697967474908e-10
0.0016071379666109946,0.11190817395761249,0.0,0.0,0.0,0.0,0.30556324274233887,0.649548924997723,0.00023837620978565472,0.0006702807529705222,1.804750919983086e-06,7.304322167278256e-07,5.713057196288959e-15,3.7656997401752042e-06,0.004359068950494361,0.023857429027446208,0.005783233433819993,2.712313025513238e-07,4.7298861950584233e-07,8.817781005978787e-07,6.3342034665406255e-06,3.592491555623018e-14,0.005658300293031172,2.3138085722340675e-09,8.508139830738426e-09,8.852892464622392e-08,0.0013026671527586625,2.0488884570854135e-14,2.4022681994009565e-14,6.729405879321398e-10
0.001619582334030375,0.11190417037205398,0.0,0.0,0.0,0.0,0.30520113092994566,0.6492099079173449,0.0002392516834814799,0.000675490315112248,1.8104984913115089e-06,7.365570553083935e-07,5.7312517530078066e-15,3.8013892084478165e-06,0.004392754260472789,0.024261978334244757,0.0058523076204054815,2.7281650639796367e-07,4.782855929424554e-07,8.928071211042455e-07,6.4103225308486165e-06,3.63566306700902e-14,0.005772841055775926,2.340418931562294e-09,8.599146200111147e-09,9.048275071326824e-08,0.001340049605879071,2.1102509602921605e-14,2.465962620118224e-14,6.948191529760067e-10
0.0016320267014497554,0.11190016775706965,0.0,0.0,0.0,0.0,0.304836390677655,0.6488676070686752,0.0002401202820189698,0.0006807006188003065,1.8161783452636322e-06,7.426936067321815e-07,5.749231948688409e-15,3.837153005853837e-06,0.004426243484145116,0.02467055002177917,0.005921360631703275,2.7439983615608854e-07,4.835996514612474e-07,9.038730930549539e-07,6.4865967648277e-06,3.67892258428003e-14,0.005888751461055202,2.3670978303331977e-09,8.690355547118889e-09,9.24629286133278e-08,0.0013781840242400722,2.172951613610421e-14,2.5309167499981884e-14,7.172119493974639e-10
0.0016444710688691359,0.11189616673777858,0.0,0.0,0.0,0.0,0.30446902910936874,0.6485220180235569,0.0002409819872442083,0.0006859113260926229,1.8217903008668557e-06,7.488416055639219e-07,5.766997210416171e-15,3.8729890006884e-06,0.00445953399850613,0.02508315085492191,0.0059903814645736325,2.7598128001568445e-07,4.88930223029502e-07,9.149750323366406e-07,6.563017429924126e-06,3.7222651513024e-14,0.006006034219467782,2.393842254399166e-09,8.781757819424336e-09,9.446949169331672e-08,0.0014170778192260504,2.23700678696526e-14,2.597145098918479e-14,7.40125330448369e-10
0.0016569154362885163,0.11189216794264802,0.0,0.0,0.0,0.0,0.3040990536093259,0.6481731367085818,0.00024183677812774488,0.0006911220905993678,1.8273341491917602e-06,7.550007786340191e-07,5.784546876778417e-15,3.908895062450689e-06,0.004492623224336027,0.025499787177055977,0.006059359125413735,2.775608226932905e-07,4.942767260309452e-07,9.261119360096344e-07,6.639575678404615e-06,3.765685750020488e-14,0.00612469188437377,2.4206493867904857e-09,8.873343574721716e-09,9.650247507722349e-08,0.001456738320756136,2.302432994301942e-14,2.664662178737257e-14,7.635657074316853e-10
0.0016693598037078967,0.11188817199733982,0.0,0.0,0.0,0.0,0.30372647185777846,0.6478209594577443,0.00024268463437036696,0.000696332556980925,1.8328096966058192e-06,7.611708411416545e-07,5.8018803347849e-15,3.94486898575319e-06,0.004525508630386857,0.025920464845995746,0.006128282634697528,2.791384484839327e-07,4.996385670851321e-07,9.372828143703664e-07,6.716262683374064e-06,3.8091793741972115e-14,0.0062447268294761535,2.4475161412602634e-09,8.965102513777867e-09,9.85619068632461e-08,0.0014971727621267503,2.3692466970504136e-14,2.7334824129279505e-14,7.875393185956199e-10
0.001680559734385339,0.11188457860031167,0.0,0.0,0.0,0.0,0.30338892644767385,0.6475011791049075,0.00024344176016292054,0.000701021423322996,1.8376791409029476e-06,7.667329661546649e-07,5.817295110510271e-15,3.9773017034519395e-06,0.004554929164466343,0.026302534668858273,0.006190258429106876,2.80556659430423e-07,5.044768362433994e-07,9.47364805276217e-07,6.785383624071611e-06,3.848381847077179e-14,0.006353937716323708,2.471744653847243e-09,9.04782513776547e-09,1.0043802379887819e-07,0.0015342314005726964,2.4305787042957235e-14,2.7965466325535802e-14,8.095766122620988e-10
0.0016917596650627815,0.1118809884748414,0.0,0.0,0.0,0.0,0.30304928233452133,0.6471787241561076,0.00024419323905766025,0.0007057094854570923,1.8424929764057695e-06,7.723034542004316e-07,5.832533855047281e-15,4.009785950453029e-06,0.004584180796837806,0.026687886097101658,0.006252173499059684,2.819732913245415e-07,5.093265876955839e-07,9.574727319433518e-07,6.85459494612342e-06,3.887635580626786e-14,0.006464267522011574,2.4960167171981024e-09,9.130672197152605e-09,1.0233559054594685e-07,0.0015719278773318123,2.493059518536327e-14,2.8606883935428393e-14,8.320553417358574e-10
0.0017029595957402238,0.11187740207394505,0.0,0.0,0.0,0.0,0.30270754561519697,0.646853592636255,0.0002449390565224328,0.0007103964695630504,1.8472510686441557e-06,7.778820790735113e-07,5.847596142695433e-15,4.042320042355406e-06,0.00461326176272686,0.027076522567719103,0.0063140198772744325,2.833883303433678e-07,5.141873620643264e-07,9.676058320370397e-07,6.923889969831583e-06,3.926936786407142e-14,0.0065757176711898355,2.520330014059225e-09,9.21363595479182e-09,1.0425461331577962e-07,0.0016102672923561472,2.556700834242491e-14,2.9259179334693446e-14,8.549799077485309e-10
0.0017141595264176662,0.11187381985329059,0.0,0.0,0.0,0.0,0.3023637225900863,0.6465257828586847,0.00024567919776044404,0.0007150820956829878,1.8519532827033964e-06,7.834686075355916e-07,5.862481546345749e-15,4.074902279340074e-06,0.004642170330295554,0.027468447172545523,0.006375789615269607,2.8480176144910115e-07,5.190586922820438e-07,9.777633298762666e-07,6.993261928559553e-06,3.96628162667144e-14,0.006688289462486386,2.544682191385647e-09,9.296708553388455e-09,1.0619509307131356e-07,0.0016492546717741775,2.6215142324993194e-14,2.992245473414161e-14,8.783546769455901e-10
0.0017253594570951086,0.1118702422651353,0.0,0.0,0.0,0.0,0.3020178197259576,0.6461952933741787,0.0002464136480251471,0.0007197660792384379,1.8565994852017227e-06,7.890628011296703e-07,5.877189643741708e-15,4.107530944116415e-06,0.0046709047934289545,0.027863662718322097,0.006437474782470234,2.8621356885414426e-07,5.239401052265585e-07,9.879444450650096e-07,7.062704035852564e-06,4.005666252432811e-14,0.006801984091434283,2.569070878966958e-09,9.379882078347845e-09,1.0815702911157166e-07,0.0016888949792904747,2.6875112961563962e-14,3.0596812037911396e-14,9.021839795547158e-10
0.001736559387772551,0.11186666976134121,0.0,0.0,0.0,0.0,0.30166984363441823,0.6458621229420841,0.0002471423926074136,0.0007244481313164582,1.8611895453865585e-06,7.946644153875195e-07,5.891720020949445e-15,4.140204283936128e-06,0.004699463468968416,0.02826217176169326,0.0064990674651682016,2.8762373607226957e-07,5.288311188074104e-07,9.981483876365458e-07,7.132209438232555e-06,4.0450867766916034e-14,0.006916802663035153,2.5934936710934706e-09,9.463148497917354e-09,1.1014041611700858e-07,0.0017291931231336796,2.754703502889746e-14,3.128235165599029e-14,9.264720655606394e-10
0.0017477593184499934,0.111863102795134,0.0,0.0,0.0,0.0,0.30131980116575524,0.6455262706669654,0.0002478654167761226,0.0007291279562310616,1.8657233341760091e-06,8.002731980451267e-07,5.906072269322888e-15,4.172920526205071e-06,0.004727844710934212,0.028663976444325178,0.00656055977991889,2.8903224531840226e-07,5.337312434866172e-07,1.008374357751364e-06,7.20177121043314e-06,4.0845392717328633e-14,0.007032746132875384,2.6179481246140585e-09,9.54649965699493e-09,1.121452440580302e-07,0.0017701539181033555,2.8231022240075275e-14,3.19791736107497e-14,9.512231362888586e-10
0.0017589592491274357,0.11185954181298012,0.0,0.0,0.0,0.0,0.30096769932139594,0.6451877358735157,0.00024858270578976025,0.000733805254280062,1.8702007244618589e-06,8.058888914766695e-07,5.920245986463051e-15,4.205677874080676e-06,0.004756046896247279,0.02906907864266402,0.006621943864502769,2.90439078078214e-07,5.386399825355563e-07,1.0186215466457257e-06,7.2713823831122205e-06,4.124019784843738e-14,0.007149815361677062,2.64243175157399e-09,9.629927253505586e-09,1.1417149856761487e-07,0.0018117821182206853,2.8927187059362273e-14,3.2687376983781307e-14,9.764413352928747e-10
0.0017701591798048781,0.11185598726690074,0.0,0.0,0.0,0.0,0.30061354532636764,0.6448465182138653,0.00024929424491261867,0.0007384797197593874,1.8746215915673963e-06,8.115112303139008e-07,5.9342407776678525e-15,4.238474494334839e-06,0.00478406843608822,0.029477479838329643,0.006683211889884312,2.9184421470689964e-07,5.43556829247795e-07,1.0288891356488813e-06,7.341035935187737e-06,4.1635243339666483e-14,0.007268011069119418,2.666942034891199e-09,9.71342288798698e-09,1.1621916105743085e-07,0.0018540823859456886,2.96356410197725e-14,3.340705929856726e-14,1.0021307134743877e-09
0.0017813591104823205,0.11185243959947642,0.0,0.0,0.0,0.0,0.30025734653262076,0.6445026175299958,0.00025000001957059276,0.0007431510436174897,1.8789858141531771e-06,8.171399440907073e-07,5.948056258799262e-15,4.271308523421267e-06,0.004811907760432653,0.02988918128361271,0.006744356049931024,2.932476350388966e-07,5.484812689147224e-07,1.0391762935441954e-06,7.410724751739162e-06,4.203048883822793e-14,0.007387333893812069,2.6914764369341776e-09,9.796978091961715e-09,1.1828820746333491e-07,0.001897059328487445,3.0356494119317676e-14,3.413831637902754e-14,1.0282952390546959e-09
0.0017925590411597629,0.11184889926023507,0.0,0.0,0.0,0.0,0.29989911051704665,0.6441560339965641,0.0002507000149577353,0.0007478189110238263,1.8832932701745555e-06,8.227747563811832e-07,5.96169204348569e-15,4.304178096472664e-06,0.004839563333380896,0.03030418382860933,0.006805368575974142,2.946493177153269e-07,5.534127828208864e-07,1.0494821826170908e-06,7.480441666994681e-06,4.2425893702926775e-14,0.007507784331588094,2.7160323844927773e-09,9.88058427992112e-09,1.2037861016029827e-07,0.0019407174575953694,3.108985555755849e-14,3.488124472259899e-14,1.0549388702712644e-09
0.0018037589718372053,0.11184536668775986,0.0,0.0,0.0,0.0,0.29953884498168276,0.6438067679779373,0.00025139421646930754,0.0007524830041766952,1.8875438417303726e-06,8.28415386609159e-07,5.975147758471625e-15,4.337081321156058e-06,0.004867033636681987,0.030722488093270918,0.00686624172525068,2.9604924100325124e-07,5.583508461564395e-07,1.059805963648488e-06,7.550179539797911e-06,4.282141743217619e-14,0.007629362797770431,2.7406072442820318e-09,9.964232673157619e-09,1.224903396738339e-07,0.0019850612278585257,3.183583405385708e-14,3.5635939971127835e-14,1.0820654949277165e-09
0.0018149589025146476,0.11184184232790484,0.0,0.0,0.0,0.0,0.2991765578433769,0.6434548201610224,0.00025208260955524465,0.0007571429994887597,1.8917374144785493e-06,8.340615447208872e-07,5.988423041768378e-15,4.370016244563009e-06,0.0048943171848707355,0.031144094307625308,0.0069269677950219355,2.9744738189168634e-07,5.632949190349007e-07,1.0701467746911583e-06,7.619931093164851e-06,4.3217018754032127e-14,0.007752069569753958,2.7651983851529635e-09,1.0047914492258998e-08,1.2462335814749238e-07,0.0020300949990666333,3.259453562876087e-14,3.6402493509557956e-14,1.109678824832795e-09
0.00182615883319209,0.11183832661819565,0.0,0.0,0.0,0.0,0.2988122572056679,0.6431001915171672,0.00025276517975405166,0.0007617985686689912,1.8958738757006965e-06,8.39712935307925e-07,6.001517536525867e-15,4.402980911161292e-06,0.004921412520153063,0.03156900235674348,0.0069875391221475075,2.988437164806973e-07,5.68244457317048e-07,1.0805037412330535e-06,7.689688944747258e-06,4.3612655798969235e-14,0.007875904804007506,2.7898031526141656e-09,1.013162088015048e-08,1.2677762195011355e-07,0.002075823044712542,3.33660645217017e-14,3.718099674860445e-14,1.1377825562226285e-09
0.0018373587638695324,0.1118348199960353,0.0,0.0,0.0,0.0,0.29844595135560736,0.642742883295023,0.0002534419122296264,0.0007664493793486029,1.899953110799163e-06,8.453692609621764e-07,6.014430879944165e-15,4.4359733789362486e-06,0.004948318211063156,0.031997211788440866,0.00704794808155832,3.002382201004122e-07,5.731989204799762e-07,1.090876008671988e-06,7.759445830237616e-06,4.400828736693954e-14,0.008000868539043228,2.814418808556411e-09,1.0215342716372418e-08,1.2895309186769636e-07,0.0021222495543908155,3.4150527083993685e-14,3.79715445444246e-14,1.1663804341292946e-09
0.0018485586945469748,0.11183132289619127,0.0,0.0,0.0,0.0,0.2980776487736022,0.6423828970415569,0.00025411279268558695,0.0007710950947260293,1.903975014754849e-06,8.510302126965086e-07,6.027162739545807e-15,4.468991608257971e-06,0.004975032853909079,0.03242872178782172,0.007108187093387422,3.0163086709324557e-07,5.781577447074751e-07,1.1012626852372067e-06,7.829194314267887e-06,4.4403871287711004e-14,0.008126960687297203,2.8390426303582706e-09,1.0299070918566762e-08,1.311497147020371e-07,0.0021693786248110783,3.494802419036075e-14,3.8774222915023965e-14,1.1954758771717276e-09
0.0018586386321566728,0.11182818400668795,0.0,0.0,0.0,0.0,0.2977444763697373,0.642056621156758,0.0002547115698850943,0.0007752716008885851,1.907545623859252e-06,8.561287669841797e-07,6.0384659712166235e-15,4.498728366844885e-06,0.004998911543308945,0.03281990187829354,0.007162250662828341,3.0288264032093323e-07,5.826239489915599e-07,1.110622268312409e-06,7.891954547572093e-06,4.475982080611478e-14,0.00824140826493188,2.8612087764345366e-09,1.0374424155269196e-08,1.331447143563627e-07,0.002212398806291325,3.567699882953062e-14,3.9507077726746196e-14,1.2220900688939054e-09
0.001868718569766371,0.11182505349761068,0.0,0.0,0.0,0.0,0.29740970005864537,0.6417281790600275,0.00025530558494790543,0.0007794434522919658,1.9110696342101577e-06,8.612305848622625e-07,6.049621692781594e-15,4.528482865205362e-06,0.005022633380847217,0.033213753428530945,0.007216165006517196,3.041328685272477e-07,5.870928154898235e-07,1.119992141177695e-06,7.954696431732865e-06,4.5115666257872337e-14,0.008356769463525274,2.883377270183759e-09,1.0449768324463916e-08,1.3515676167685522e-07,0.002255994173329083,3.6416686071283044e-14,4.024989396099431e-14,1.2491126014529974e-09
0.001878798507376069,0.11182193167468435,0.0,0.0,0.0,0.0,0.29707332636190015,0.6413975724072367,0.00025589482753173996,0.000783610395703013,1.914546973990123e-06,8.663354315984841e-07,6.0606296768727464e-15,4.558253581102479e-06,0.0050461973921348754,0.03361027520108091,0.007269924683512906,3.0538153141651706e-07,5.915639244729343e-07,1.1293716464640049e-06,8.017414487590937e-06,4.547137656753196e-14,0.008473043996176226,2.905546040521645e-09,1.0525096527333908e-08,1.3718581144188766e-07,0.002300167545045256,3.716715730962328e-14,4.1002733430047966e-14,1.2765458473590586e-09
0.001888878444985767,0.11181881885514311,0.0,0.0,0.0,0.0,0.2967353619619222,0.6410648031071257,0.0002564792874174569,0.0007877721741068816,1.9179775733113112e-06,8.714430668987532e-07,6.071489702229522e-15,4.5880389799962005e-06,0.005069602626330528,0.03400946565032865,0.0073235242953730625,3.0662860796668214e-07,5.960368489815655e-07,1.138760107336405e-06,8.080103131429195e-06,4.58269200666338e-14,0.008590231469381865,2.9277130187218254e-09,1.0600401866365423e-08,1.3923181173976336e-07,0.0023449216591717344,3.792848152768343e-14,4.1765656261643744e-14,1.3043921259975229e-09
0.0018989583825954651,0.1118157153429335,0.0,0.0,0.0,0.0,0.2963958136396544,0.6407298732237939,0.0002570589542946186,0.0007919285287186693,1.9213613618871445e-06,8.765532485695952e-07,6.082201546328914e-15,4.6178375230758585e-06,0.005092848146140371,0.034411323040421396,0.007376958471078193,3.078740767770413e-07,6.005111599927806e-07,1.1481568433117798e-06,8.142756768942306e-06,4.6182265026666276e-14,0.008708331424417333,2.949876129361545e-09,1.0675677420919658e-08,1.412947100650215e-07,0.0023902592026471613,3.870072773684221e-14,4.253872263069493e-14,1.3326537491377584e-09
0.0019090383202051632,0.11181262144828559,0.0,0.0,0.0,0.0,0.296054688319628,0.6403927850488373,0.0002576338179998946,0.0007960791976389649,1.924698272664172e-06,8.816657311932347e-07,6.092764996882831e-15,4.6476476533319625e-06,0.005115933034836395,0.034815845357478,0.0074302218798635855,3.091179158120315e-07,6.049864271984064e-07,1.1575611827721192e-06,8.205369842422115e-06,4.653737992668135e-14,0.008827343306855726,2.972033257923925e-09,1.0750916149545575e-08,1.4337445478205954e-07,0.002436182787830852,3.9483965429291325e-14,4.332199284451005e-14,1.3613329619146008e-09
0.0019191182578148613,0.11180953747224372,0.0,0.0,0.0,0.0,0.295711993006513,0.6400535410026982,0.00025820386847542513,0.000800223917303677,1.9279882426524774e-06,8.867802644650354e-07,6.1031798544658646e-15,4.677467777635295e-06,0.005138856387062392,0.03522303043008998,0.0074833092151611715,3.1036010244915487e-07,6.094622125621291e-07,1.1669724415801654e-06,8.267936713893896e-06,4.6892232790492495e-14,0.008947266508314839,2.9941822558520733e-09,1.082611089828543e-08,1.4547098585359946e-07,0.002482694984108026,4.02782601073701e-14,4.4115523707294395e-14,1.3904318625980868e-09
0.0019291981954245594,0.11180646372388095,0.0,0.0,0.0,0.0,0.2953677348627257,0.6397121437585032,0.00025876909572529765,0.0008043624210084836,1.9312312078546864e-06,8.918965952334008e-07,6.113445916463026e-15,4.707296317541165e-06,0.00516161731974899,0.035632875777377955,0.007536215217746288,3.1160061372205886e-07,6.139380747102387e-07,1.1763899221355705e-06,8.330451709177271e-06,4.7246791436570176e-14,0.009068100314518402,3.016321007654125e-09,1.0901254612911872e-08,1.4758424232079262e-07,0.0025297982764462172,4.108367781352529e-14,4.491937258444523e-14,1.4199526020245393e-09
