Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58)
3.9900604809668396e-09,0.11224537202074056,0.0,0.0,0.0,0.0,0.329999997594017,0.669999997778709,2.3890275133333483e-09,2.2043121223714244e-09,1.6868862806095854e-11,2.016396214400151e-10,5.339930862642573e-20,7.967846732655379e-14,8.067180856510738e-14,7.705293389640534e-16,1.258571649887713e-18,2.1963412051209237e-14,1.548874647761522e-14,9.932658548902182e-20,3.817893634927195e-21,2.1653379161826276e-29,4.0572232936886994e-24,2.00668305554726e-17,6.2181938325218355e-15,3.478168459048098e-27
4.1869725221955984e-09,0.11224537202090197,0.0,0.0,0.0,0.0,0.32999999747527925,0.6699999976613995,2.506838369041358e-09,2.3206922438074907e-09,1.778620477056805e-11,2.0399421951946536e-10,5.630320591392336e-20,8.843064200505267e-14,8.9820749743677e-14,8.99855169350075e-16,1.4541082547923079e-18,2.4336640331191414e-14,1.7101096968703855e-14,1.1617956393596327e-19,4.698522277198534e-21,2.6647915278083497e-29,5.251970847697894e-24,2.1274762248089258e-17,6.67723464856147e-15,4.216826654131933e-27
4.383884563424357e-09,0.11224537202103561,0.0,0.0,0.0,0.0,0.32999999735654134,0.6699999975438412,2.6246489241251933e-09,2.4373207504379188e-09,1.8703441128591217e-11,2.061003902454537e-10,5.920676890790863e-20,9.764289193315466e-14,9.947567269183546e-14,1.0430070413130167e-15,1.668915045080609e-18,2.6832598569398792e-14,1.8794959971137963e-14,1.348441986957828e-19,5.724145877948109e-21,3.246479956692842e-29,6.714523083289627e-24,2.248300646178934e-17,7.139091392688415e-15,5.067323312833858e-27
4.580796604653116e-09,0.11224537202114442,0.0,0.0,0.0,0.0,0.3299999972378033,0.6699999974260614,2.7424591481397153e-09,2.554169856824919e-09,1.962060341683481e-11,2.0798591927925496e-10,6.211009739968374e-20,1.0731504716558948e-13,1.0963702559209919e-13,1.200692973245196e-15,1.9038976669703697e-18,2.9451183176757966e-14,2.0570354531480432e-14,1.554106839628282e-19,6.909872856652094e-21,3.9189720487659975e-29,8.48778685348058e-24,2.3691355216606366e-17,7.603281712930881e-15,6.040416121457269e-27
4.777708645881875e-09,0.11224537202123111,0.0,0.0,0.0,0.0,0.3299999971190652,0.6699999973080851,2.860268861581187e-09,2.6712151127397117e-09,2.0537872364949864e-11,2.0967525701216608e-10,6.501376361033898e-20,1.174467981489441e-13,1.203050364697448e-13,1.3736211380368025e-15,2.1599616399567524e-18,3.219225469290951e-14,2.2427279143483458e-14,1.7796865413814742e-19,8.271532270327147e-21,4.691245365031049e-29,1.0619006698902628e-23,2.490018922668441e-17,8.069387812125435e-15,7.147357185978737e-27
4.974620687110634e-09,0.11224537202129821,0.0,0.0,0.0,0.0,0.32999999700032695,0.6699999971899334,2.9780780521293014e-09,2.7884348702467033e-09,2.1455261327365294e-11,2.1119005148463905e-10,6.791780951739115e-20,1.2803797210647867e-13,1.3147999458686076e-13,1.5624990535125803e-15,2.4380123383696425e-18,3.50556947943428e-14,2.436571507657625e-14,2.0260704996128118e-19,9.825670075623872e-21,5.572684061641724e-29,1.315997771701726e-23,2.610988550674184e-17,8.53710457499201e-15,8.399892916901327e-27
5.171532728339393e-09,0.11224537202134809,0.0,0.0,0.0,0.0,0.3299999968815886,0.669999997071626,3.095886937965477e-09,2.9058096364445895e-09,2.237255290295017e-11,2.1254979568077644e-10,7.082154772991364e-20,1.3908859050603297e-13,1.4316234665832244e-13,1.7680333991900259e-15,2.7389552526263723e-18,3.8041419332525715e-14,2.6385630420079154e-14,2.294140493882945e-19,1.1589544551369777e-20,6.573076293642836e-29,1.616726567417204e-23,2.7320066788815883e-17,9.006209957530272e-15,9.810263910405001e-27
5.368444769568152e-09,0.11224537202138256,0.0,0.0,0.0,0.0,0.32999999676285013,0.6699999969531809,3.2136956027200916e-09,3.023321878675115e-09,2.3289664369235985e-11,2.1377202234610133e-10,7.372471419013737e-20,1.5059855244921965e-13,1.553524097689432e-13,1.9909309199699823e-15,3.0636961054032305e-18,4.114931495984309e-14,2.848698130151273e-14,2.584771910756787e-19,1.3581117839509892e-20,7.702609417683115e-29,1.970240295661379e-23,2.853009703238841e-17,9.47647187134306e-15,1.1391205139900465e-26
5.565356810796911e-09,0.1122453720214031,0.0,0.0,0.0,0.0,0.32999999664411156,0.6699999968346128,3.3315038086363474e-09,3.1409562315158567e-09,2.4206834711914462e-11,2.1487209697066494e-10,7.662807138913301e-20,1.625674708813679e-13,1.6805018394100693e-13,2.2318989000403195e-15,3.413140516434989e-18,4.437920577312002e-14,3.066971059332391e-14,2.898834886728084e-19,1.5819047079782236e-20,8.971864963033427e-29,2.383206084361584e-23,2.9740233018486884e-17,9.9476401324353e-15,1.315594627874917e-26
5.76226885202567e-09,0.11224537202141138,0.0,0.0,0.0,0.0,0.3299999965253729,0.669999996715935,3.4493113844557146e-09,3.2586993910804065e-09,2.512423633600315e-11,2.1586332345387874e-10,7.953214886671711e-20,1.7499500958671664e-13,1.8125565322876022e-13,2.491644189235197e-15,3.7881937200136174e-18,4.773092159075803e-14,3.293374857127176e-14,3.2371931705190703e-19,1.8322679999854717e-20,1.0391816133052574e-28,2.8628236114684274e-23,3.095138500314966e-17,1.0419549056096425e-14,1.511821160881688e-26
5.9591808932544285e-09,0.11224537202140898,0.0,0.0,0.0,0.0,0.3299999964066342,0.6699999965971597,3.567118569774463e-09,3.3765394321804156e-09,2.604163035474096e-11,2.1675762696907473e-10,8.24362345102187e-20,1.8788118536571585e-13,1.9496911607529558e-13,2.770872317062005e-15,4.1897609392243004e-18,5.120436033667935e-14,3.527901717931634e-14,3.6007023726867977e-19,2.1112052511937577e-20,1.1973826435192653e-28,3.416847030934531e-23,3.2163535588057606e-17,1.089214685147569e-14,1.729221956770782e-26
6.156092934483187e-09,0.11224537202139698,0.0,0.0,0.0,0.0,0.32999999628789534,0.6699999964782983,3.6849255545839436e-09,3.494465315373069e-09,2.6958827531942033e-11,2.1756604698425465e-10,8.533966467972285e-20,2.0122597001252272e-13,2.0919086021884103e-13,3.070288625468246e-15,4.6187478870476134e-18,5.479940884551497e-14,3.770543311132241e-14,3.990211070446872e-19,2.4207881058869837e-20,1.3729645354172206e-28,4.0536064083901025e-23,3.3375713866742035e-17,1.1365341800748858e-14,1.9692682847473697e-26
6.353004975711946e-09,0.11224537202137644,0.0,0.0,0.0,0.0,0.3299999961691564,0.6699999963593604,3.802732197052961e-09,3.6124671134142825e-09,2.787597079223301e-11,2.1829851079270964e-10,8.824299210371003e-20,2.150290434360205e-13,2.2392090061217054e-13,3.3905989819119216e-15,5.076060444442989e-18,5.85158927363427e-14,4.0212906396892936e-14,4.406562252821963e-19,2.763155325797766e-20,1.5671403022639008e-28,4.7820249699851925e-23,3.4587445073945993e-17,1.1838969348771197e-14,2.2334808920556577e-26
6.549917016940705e-09,0.11224537202134816,0.0,0.0,0.0,0.0,0.3299999960504172,0.669999996240354,3.920538284668852e-09,3.730536486336878e-09,2.8793273805075242e-11,2.1896335835722756e-10,9.114656631265366e-20,2.292900179447078e-13,2.3915912307007465e-13,3.732509141964242e-15,5.56260393155417e-18,6.235362073938973e-14,4.280133743129236e-14,4.850593270547168e-19,3.140512097552576e-20,1.781160634288074e-28,5.611634264178381e-23,3.579967338366216e-17,1.2312919156932816e-14,2.5234300332256298e-26
6.746829058169464e-09,0.11224537202131313,0.0,0.0,0.0,0.0,0.32999999593167795,0.6699999961212864,4.038343928342007e-09,3.848666390112006e-09,2.9710626471486706e-11,2.1956763364239094e-10,9.405097875937972e-20,2.440087824075431e-13,2.549056211417232e-13,4.096723751551558e-15,6.079283235039651e-18,6.63124546202036e-14,4.5470618793355365e-14,5.323134305719195e-19,3.5551297467056696e-20,2.0163137223086881e-28,6.552593119443988e-23,3.701326599165201e-17,1.278720964243153e-14,2.840735415168152e-26
6.943741099398223e-09,0.11224537202127222,0.0,0.0,0.0,0.0,0.3299999958129386,0.6699999960021646,4.156149393963483e-09,3.966850154730607e-09,3.0627763547480374e-11,2.2011800662988903e-10,9.695290292983517e-20,2.591853603869473e-13,2.711606557815937e-13,4.4839467353568535e-15,6.627003772221771e-18,7.039228243577995e-14,4.8220641005977224e-14,5.825007883419751e-19,4.0093453575522556e-20,2.2739250814175045e-28,7.615710712513454e-23,3.822732801718946e-17,1.3261854789203515e-14,3.187066139695704e-26
7.140653140626982e-09,0.11224537202122603,0.0,0.0,0.0,0.0,0.32999999569419913,0.669999995882995,4.273954601072131e-09,4.085081228396434e-09,3.154476650070983e-11,2.2062102917300576e-10,9.985935424845378e-20,2.7481947462280467e-13,2.879242720589985e-13,4.89488254324042e-15,7.206671680223398e-18,7.459293146607762e-14,5.1051294136738424e-14,6.357030421105474e-19,4.505560887563403e-20,2.5553569426125846e-28,8.812466804585104e-23,3.9440543757558564e-17,1.3736724632092453e-14,3.564140763897195e-26
7.337565181855741e-09,0.1122453720211749,0.0,0.0,0.0,0.0,0.32999999557545956,0.6699999957637826,4.3917592805282965e-09,4.203354268913011e-09,3.24619056658989e-11,2.210820434755152e-10,1.0276132655451154e-19,2.9091067802750614e-13,3.0519629128579037e-13,5.330235792764506e-15,7.8191923816351e-18,7.891419256212124e-14,5.396246097788417e-14,6.92001334423263e-19,5.046242138244778e-20,2.862007885689122e-28,1.0155024396671752e-22,4.065395719999902e-17,1.4211714382766555e-14,3.9737274162030896e-26
7.514786018961624e-09,0.11224537202112535,0.0,0.0,0.0,0.0,0.3299999954685938,0.6699999956564586,4.497783013338024e-09,4.309832216576889e-09,3.328747571344316e-11,2.2146470972589633e-10,1.0537257659928844e-19,3.057833694407833e-13,3.2117576637842344e-13,5.743512252742982e-15,8.39929816301145e-18,8.290631012170475e-14,5.6651249056243845e-14,7.453834306277146e-19,5.57296279014087e-20,3.1607410041360447e-28,1.1498602645180997e-22,4.174703410184315e-17,1.4639302850040038e-14,4.371654415089051e-26
7.692006856067507e-09,0.11224537202107265,0.0,0.0,0.0,0.0,0.32999999536172797,0.6699999955491065,4.603806418086428e-09,4.41633764056948e-09,3.411305804803716e-11,2.2181986605623306e-10,1.0798517045478044e-19,3.2102605563424703e-13,3.3756712420479766e-13,6.177649244590248e-15,9.007407664292118e-18,8.699588700897477e-14,5.940506282487992e-14,8.0139666606278965e-19,6.1396366806121e-20,3.4821338684367806e-28,1.2980562883762555e-22,4.2840945864634976e-17,1.5067010910858274e-14,4.7987470442333475e-26
7.86922769317339e-09,0.1122453720210173,0.0,0.0,0.0,0.0,0.3299999952548621,0.6699999954417294,4.709829582742637e-09,4.522867707035213e-09,3.493856526800866e-11,2.221503463166267e-10,1.1059989893434924e-19,3.366386546899808e-13,3.543704595646444e-13,6.63315903324026e-15,9.644181047406271e-18,9.118281789898089e-14,6.22238107925878e-14,8.600987722401821e-19,6.748192768504348e-20,3.8272804927112623e-28,1.4611264228629081e-22,4.393503467680359e-17,1.549483411313475e-14,5.256397004227713e-26
8.046448530279273e-09,0.11224537202095948,0.0,0.0,0.0,0.0,0.3299999951479961,0.6699999953343297,4.815852472464529e-09,4.629419788647833e-09,3.576403290921253e-11,2.224587778419456e-10,1.1321235689525204e-19,3.5262097689115886e-13,3.7158577337029467e-13,7.11055396909616e-15,1.0310278526484623e-17,9.546697549971493e-14,6.510740036135049e-14,9.21547106041049e-19,7.400600554469328e-20,4.19729793144482e-28,1.6401562322542852e-22,4.5029042226689933e-17,1.5922733762964883e-14,5.746028475167057e-26
8.223669367385155e-09,0.11224537202089936,0.0,0.0,0.0,0.0,0.32999999504113,0.6699999952269097,4.921875016235967e-09,4.7359916334006184e-09,3.658953271649729e-11,2.2274741263537124e-10,1.1582853971789082e-19,3.6897279917955284e-13,3.8921301969193323e-13,7.610346276007319e-15,1.1006360111634165e-17,9.984822522464731e-14,6.805573677124806e-14,9.85798649239711e-19,8.098869786740444e-20,4.593325979716566e-28,1.83628162060015e-22,4.6123321744323623e-17,1.635067976646618e-14,6.26909813372865e-26
8.400890204491038e-09,0.11224537202083724,0.0,0.0,0.0,0.0,0.32999999493426374,0.6699999951194714,5.027897213601677e-09,4.8425813348577984e-09,3.7415065797853563e-11,2.2301815711269125e-10,1.1843511601336759e-19,3.856939584838243e-13,4.0725219400059767e-13,8.133047781589384e-15,1.1733085668748299e-17,1.0432644398255132e-13,7.106872328542683e-14,1.0529099714409404e-18,8.845050274417747e-20,5.0165273133845845e-28,2.0506896237468026e-22,4.7218208341678134e-17,1.677867406361345e-14,6.827095130270056e-26
8.578111041596921e-09,0.11224537202077335,0.0,0.0,0.0,0.0,0.3299999948273975,0.6699999950120163,5.1339191183576314e-09,4.949187159549609e-09,3.824057895205142e-11,2.2327274472550195e-10,1.2106190524772765e-19,4.0278433843943823e-13,4.257033388292204e-13,8.679169951631254e-15,1.2491115150531951e-17,1.0890151783798102e-13,7.4146262268066e-14,1.1229372168268161e-18,9.641231590531165e-20,5.468086798007096e-28,2.284619555015867e-22,4.831356872487601e-17,1.7206728389853433e-14,7.421541065887472e-26
8.755331878702804e-09,0.11224537202070785,0.0,0.0,0.0,0.0,0.3299999947205311,0.6699999949045465,5.239940753342815e-09,5.055807450029668e-09,3.906604996622396e-11,2.2351283291628098e-10,1.2364553887144413e-19,4.2024379559917655e-13,4.445664836407036e-13,9.249224100528378e-15,1.328110865691106e-17,1.1357332737308168e-13,7.728825579014967e-14,1.1959361277205232e-18,1.0489542642043096e-19,5.949212388661005e-28,2.5393642538963835e-22,4.94090842277841e-17,1.7634835633436135e-14,8.053990001894153e-26
8.932552715808686e-09,0.11224537202064086,0.0,0.0,0.0,0.0,0.3299999946136646,0.6699999947970631,5.345962079354935e-09,5.162440698129231e-09,3.989151873206154e-11,2.237399298550018e-10,1.2627021229453351e-19,4.3807213144186676e-13,4.638416079260579e-13,9.843721454490237e-15,1.410372624283447e-17,1.1834174203379253e-13,8.049460518518268e-14,1.2719620442692573e-18,1.139215404051652e-19,6.461134459823817e-28,2.81627535427183e-22,5.0504814074425935e-17,1.8062973602369226e-14,8.726030883993401e-26
9.10977355291457e-09,0.11224537202057261,0.0,0.0,0.0,0.0,0.32999999450679796,0.6699999946895677,5.451983081929421e-09,5.26908555230214e-09,4.0717000376515105e-11,2.239553870825674e-10,1.2886183574001356e-19,4.562691683768944e-13,4.835287048015763e-13,1.0463173011755945e-14,1.4959627900653483e-17,1.2320663525477657e-13,8.376521094148118e-14,1.351070016313079e-18,1.2351264908885982e-19,7.005100880791577e-28,3.1167450826924925e-22,5.1600852008901136e-17,1.849113233660229e-14,9.439276572880541e-26
9.286994390020452e-09,0.11224537202050318,0.0,0.0,0.0,0.0,0.3299999943999312,0.6699999945820614,5.558003770117955e-09,5.375740848745904e-09,4.1542486484193816e-11,2.241603683916598e-10,1.3154233366391108e-19,4.748347482121609e-13,5.036277812406824e-13,1.110808946036845e-14,1.5849473588646625e-17,1.281678842144133e-13,8.709997257437338e-14,1.4333146592942902e-18,1.3369116931849357e-19,7.582382018724018e-28,3.442227435498077e-22,5.269725016045931e-17,1.891931232880428e-14,1.0195375839382182e-25
9.464215227126335e-09,0.1122453720204327,0.0,0.0,0.0,0.0,0.3299999942930645,0.669999994474545,5.664024156271317e-09,5.482405566948944e-09,4.2367965335828885e-11,2.243558942846822e-10,1.3404406301816724e-19,4.937687153305015e-13,5.241388467880083e-13,1.1778981213846109e-14,1.6773923271552562e-17,1.3322536643529647e-13,9.049878891368836e-14,1.518750138299449e-18,1.4447996087107494e-19,8.19427662245379e-28,3.7942425789305487e-22,5.379399939957509e-17,1.9347515387005618e-14,1.099601517801354e-25
9.641436064232217e-09,0.11224537202036121,0.0,0.0,0.0,0.0,0.3299999941861976,0.6699999943670194,5.770044243209263e-09,5.589078777310493e-09,4.319343475212803e-11,2.2454289435638426e-10,1.368795743133535e-19,5.130709045335571e-13,5.450619043129295e-13,1.2476358469072828e-14,1.7733636930589283e-17,1.3837895767297301e-13,9.396155840891806e-14,1.6074302212052102e-18,1.5590227564677674e-19,8.842099150933002e-28,4.17437149876183e-22,5.4891068503360883e-17,1.97757393265088e-14,1.1842914907650978e-25
9.8186569013381e-09,0.11224537202028889,0.0,0.0,0.0,0.0,0.32999999407933056,0.6699999942594858,5.876064025797905e-09,5.6957596298507104e-09,4.401890051480259e-11,2.247222185830041e-10,1.3940447245116448e-19,5.32741144328348e-13,5.66396952655786e-13,1.3200731192882697e-14,1.872927454858568e-17,1.436285322319873e-13,9.748817920578468e-14,1.6994082701844432e-18,1.6798176590795783e-19,9.527196452504185e-28,4.58425969426254e-22,5.598844559270107e-17,2.0203978860070743e-14,1.2737830349290698e-25
9.999999999999999e-09,0.11224537202014206,0.0,0.0,0.0,0.0,0.32999999396997765,0.6699999941494434,5.984549575570128e-09,5.804929035896749e-09,4.486356464237589e-11,2.2489858540359184e-10,1.4175515879232777e-19,5.532497412935796e-13,5.886547441855043e-13,1.3970429715765913e-14,1.978594685390919e-17,1.49099442858377e-13,1.0116282114918135e-13,1.796995078874463e-18,1.8104748187989253e-19,1.0268230205136263e-27,5.036253480483538e-22,5.711166940855521e-17,2.0642192695049173e-14,1.3705123194758887e-25
1.0173098575549866e-08,0.11224537202014206,0.0,0.0,0.0,0.0,0.3299999938655962,0.6699999940443974,6.088102679793126e-09,5.909141192919134e-09,4.5669821777822664e-11,2.2506090802922574e-10,1.4457036466625966e-19,5.731851034416176e-13,6.103030245295166e-13,1.473250197140508e-14,2.083096152128376e-17,1.5441513210351524e-13,1.0473256590048939e-13,1.8934702943891656e-18,1.9420827895975705e-19,1.1014651660386068e-27,5.500130030009125e-22,5.818414608664837e-17,2.106049580547327e-14,1.4678853548110056e-25
1.0527540249761631e-08,0.11224537201999277,0.0,0.0,0.0,0.0,0.3299999936518614,0.6699999938292845,6.3001401079022054e-09,6.122544909868872e-09,4.7320744613949536e-11,2.2537730887774642e-10,1.4979644063380827e-19,6.150992325027013e-13,6.558570589949395e-13,1.637836894116215e-14,2.3084263876336493e-17,1.655841645893942e-13,1.1223112837043913e-13,2.101356270041488e-18,2.2335544557706317e-19,1.2667753311567046e-27,6.556141937848494e-22,6.038115342919443e-17,2.191704451556625e-14,1.6833723320981088e-25
1.0881981923973397e-08,0.1122453720198414,0.0,0.0,0.0,0.0,0.32999999343812625,0.6699999936141521,6.512176320679189e-09,6.335966496740213e-09,4.8971663568718166e-11,2.2567570505753603e-10,1.5502252012159995e-19,6.584821823522812e-13,7.030590615975116e-13,1.8142403737539756e-14,2.5494461186956412e-17,1.771346313639919e-13,1.199830421843396e-13,2.32348042347454e-18,2.556249438850564e-19,1.4497940232509982e-27,7.767579335338851e-22,6.25794862311312e-17,2.2773616471875426e-14,1.9217593253743737e-25
1.1236423598185162e-08,0.11224537201968846,0.0,0.0,0.0,0.0,0.3299999932243906,0.6699999933990028,6.7242113315662394e-09,6.5494025217040295e-09,5.062257028477958e-11,2.2595952837059612e-10,1.6024855722166088e-19,7.033325993771038e-13,7.519090362213764e-13,2.0028674196131855e-14,2.806683294217395e-17,1.8906553475219009e-13,1.279874804620102e-13,2.5602511395043116e-18,2.912241897141728e-19,1.6516976165597838e-27,9.150769384843157e-22,6.47791226377169e-17,2.3630207853287115e-14,2.1846141427337527e-25
1.1590865272396928e-08,0.11224537201953419,0.0,0.0,0.0,0.0,0.3299999930106545,0.66999999318384,6.936245146779782e-09,6.762850210120541e-09,5.2273463627473525e-11,2.2623155343493773e-10,1.6547455247923303e-19,7.496491173407564e-13,8.024069799290727e-13,2.204124436230262e-14,3.080665855157247e-17,2.013758765325741e-13,1.3624361507880884e-13,2.8120710674911983e-18,3.3036622773461555e-19,1.8736944096594485e-27,1.0723111643143974e-21,6.698004181188963e-17,2.448681419392438e-14,2.4735569884917037e-25
1.1945306946608693e-08,0.11224537201937888,0.0,0.0,0.0,0.0,0.329999992796918,0.6699999929686655,7.148277768299697e-09,6.976307306412783e-09,5.3924346693396816e-11,2.264940358101573e-10,1.707005151477951e-19,7.974303604074227e-13,8.54552885842879e-13,2.4184174489737693e-14,3.3719217341592744e-17,2.1406465885217178e-13,1.4475061750084115e-13,3.0793372508037874e-18,3.732695982370706e-19,2.1170238699704978e-27,1.2503100465069452e-21,6.918224310706167e-17,2.534343059058472e-14,2.7902601436975683e-25
1.2299748620820459e-08,0.11224537201922274,0.0,0.0,0.0,0.0,0.329999992583181,0.6699999927534817,7.360309198875685e-09,7.189771987286741e-09,5.557522179937426e-11,2.267487987758356e-10,1.759264525482589e-19,8.466749477813298e-13,9.083467467964732e-13,2.646152102394174e-14,3.680978855295445e-17,2.2713088535064506e-13,1.535076593106016e-13,3.362441223497048e-18,4.2015823699481755e-19,2.382956065805042e-27,1.451034716591605e-21,7.138573648352613e-17,2.620005326719122e-14,3.1364478292224533e-25
1.2654190295032224e-08,0.11224537201906588,0.0,0.0,0.0,0.0,0.3299999923694436,0.6699999925382895,7.572339444166406e-09,7.403242771040461e-09,5.722608834163352e-11,2.2699732402131414e-10,1.81152363234078e-19,8.973814958739658e-13,9.63788556889725e-13,2.887733658047863e-14,4.0083651339380626e-17,2.4057356179876626e-13,1.625139127617179e-13,3.661769114282597e-18,4.712613676671656e-19,2.672791056124786e-27,1.6765611067944251e-21,7.359052696918313e-17,2.7056680259887822e-14,3.5138961986832315e-25
1.3363073643455757e-08,0.11224537201875072,0.0,0.0,0.0,0.0,0.3299999919419674,0.6699999921078855,7.996396399148537e-09,7.830198125331132e-09,6.052779565926594e-11,2.2748018316739272e-10,1.916041021380885e-19,1.0031749122070879e-12,1.0796159963869067e-12,3.414056600167818e-14,4.720236782926267e-17,2.6858429621636133e-13,1.8127074882767732e-13,4.310614554736556e-18,5.870540095942915e-19,3.3295171749264176e-27,2.210912121910426e-21,7.800400505765923e-17,2.876994162386642e-14,4.369939815108622e-25
1.4001068657036937e-08,0.11224537201846584,0.0,0.0,0.0,0.0,0.32999999155723725,0.6699999917205037,8.378043661751307e-09,8.214469015213928e-09,6.3499296708542e-11,2.2790322413172612e-10,2.0101055482639902e-19,1.103374910021645e-12,1.1894966084859124e-12,3.939161349638739e-14,5.428902859839299e-17,2.9507148077438657e-13,1.989959267301436e-13,4.953826954743265e-18,7.080859703381214e-19,4.01595849208526e-27,2.7999190242910804e-21,8.198054117929162e-17,3.03118833019318e-14,5.266174355338965e-25
1.4639063670618116e-08,0.11224537201818025,0.0,0.0,0.0,0.0,0.32999999117250545,0.6699999913331084,8.759687165882186e-09,8.598746780257616e-09,6.647076641799877e-11,2.2831895292827362e-10,2.104169095288535e-19,1.20828991317633e-12,1.304716460584399e-12,4.515415046457815e-14,6.205165163588051e-17,3.2276298988235407e-13,2.1751574133777688e-13,5.6553711953313104e-18,8.465708680474605e-19,4.8013854067991445e-27,3.507091150002693e-21,8.596124726439182e-17,3.1853827738037535e-14,6.293694799743022e-25
1.5277058684199294e-08,0.11224537201789397,0.0,0.0,0.0,0.0,0.3299999907877721,0.6699999909457016,9.14132693600627e-09,8.983029077392698e-09,6.94422095362551e-11,2.2872971260072514e-10,2.1982317767843624e-19,1.3179116740627377e-12,1.4252755028115453e-12,5.14516715615068e-14,7.05210219586357e-17,3.516530997952041e-13,2.3682542629035843e-13,6.417314288832396e-18,1.0040258449967868e-18,5.694402504324141e-27,4.349025225759717e-21,8.994614941491967e-17,3.3395771751476723e-14,7.4647417073640195e-25
1.5915053697780472e-08,0.11224537201760751,0.0,0.0,0.0,0.0,0.3299999904030371,0.6699999905582855,9.522963001627147e-09,9.36731433597203e-09,7.241362569450753e-11,2.29137073776306e-10,2.2922936094826795e-19,1.4322319042299415e-12,1.551173688932323e-12,5.830763020469502e-14,7.972792373208727e-17,3.817361126294675e-13,2.569202391661415e-13,7.24167290846607e-18,1.1820169472667906e-18,6.7038917315847e-27,5.343722713318796e-21,9.393525799637625e-17,3.4937714263321804e-14,8.79210228601082e-25
1.655304871136165e-08,0.11224537201732086,0.0,0.0,0.0,0.0,0.3299999900183005,0.6699999901708609,9.904595394577156e-09,9.751601487059483e-09,7.538501212068914e-11,2.2954210537472474e-10,2.386354527069941e-19,1.5512422734988934e-12,1.682410974054538e-12,6.574543835888991e-14,8.970314027728616e-17,4.130063565664498e-13,2.7779546299245837e-13,8.130414877088333e-18,1.3821575927425001e-18,7.839003708325228e-27,6.5106343985992055e-21,9.792855779501674e-17,3.647965577810928e-14,1.0289110451529914e-24
1.7191043724942828e-08,0.11224537201703412,0.0,0.0,0.0,0.0,0.32999998963356225,0.6699999897834286,1.0286224143894019e-08,1.0135889794072293e-08,7.835636876911861e-11,2.2994554396520967e-10,2.4804144734328065e-19,1.6749344066357716e-12,1.8189873111369608e-12,7.378846632990793e-14,1.0047745408019683e-16,4.4545818533638856e-13,2.99446407133517e-13,9.085460573804196e-18,1.6061071231806647e-18,9.10914951506637e-27,7.870703016722887e-21,1.0192603783812718e-16,3.802159651504468e-14,1.1969646997683513e-24
1.7829038738524006e-08,0.11224537201674727,0.0,0.0,0.0,0.0,0.32999998924882235,0.6699999893959888,1.066784927659364e-08,1.0520178747842545e-08,8.132769754746239e-11,2.3034789870448142e-10,2.5744735351482927e-19,1.8032998849716899e-12,1.9609026520734003e-12,8.246004255167778e-14,1.1208164680012964e-16,4.790859785418568e-13,3.21868407776052e-13,1.0108684295716678e-17,1.8555694008305902e-18,1.0523992733694074e-26,9.446404383942054e-21,1.0592770518835609e-16,3.956353611241231e-14,1.3848139744060576e-24
1.8467033752105184e-08,0.11224537201646043,0.0,0.0,0.0,0.0,0.3299999888640806,0.6699999890085422,1.104947082089333e-08,1.0904468002197083e-08,8.429899909047477e-11,2.3074951575610074e-10,2.668531772165451e-19,1.936330250059169e-12,2.10815695029452e-12,9.17834533727073e-14,1.245464992822963e-16,5.138841422893762e-13,3.4505682816314117e-13,1.1201915576642288e-17,2.1322914491552373e-18,1.2093441738221727e-26,1.1261787145876346e-20,1.0993356846328898e-16,4.110547439354294e-14,1.5939563680419836e-24
1.9105028765686362e-08,0.11224537201617357,0.0,0.0,0.0,0.0,0.3299999884793372,0.6699999886210887,1.1431088806300276e-08,1.128875732471103e-08,8.727027267165346e-11,2.3115062753629356e-10,2.7625890897926884e-19,2.0740170045629524e-12,2.2607501606658176e-12,1.0178194285498227e-13,1.379027915669326e-16,5.4984710922504e-13,3.690070587322064e-13,1.2366940478585238e-17,2.438062123113385e-18,1.3827642153224359e-26,1.334251147562667e-20,1.139436250416639e-16,4.2647411572472205e-14,1.8259441089464818e-24
2.038101879284872e-08,0.11224537201559999,0.0,0.0,0.0,0.0,0.329999987709845,0.6699999878461621,1.2194314214345834e-08,1.2057335614070517e-08,9.321273681630759e-11,2.3195189539805834e-10,2.950701112309241e-19,2.36332549329807e-12,2.5819531359725832e-12,1.2389692146904273e-13,1.6741281171263786e-16,6.252453139289231e-13,4.1917464837417133e-13,1.4919305450927826e-17,3.1441062924413123e-18,1.783202267549953e-26,1.8410904865714885e-20,1.219763154262974e-16,4.5731282892890385e-14,2.3649382711717656e-24
2.165700882001108e-08,0.11224537201502664,0.0,0.0,0.0,0.0,0.32999998694034544,0.6699999870712102,1.295752572885431e-08,1.2825912849520688e-08,9.915509071528465e-11,2.3275246863126407e-10,3.1388096481594293e-19,2.671156593429999e-12,2.924511218296628e-12,1.4899007781598872e-13,2.0085793174826957e-16,7.052365774443975e-13,4.72334845101194e-13,1.777924503608085e-17,3.988801239346562e-18,2.2622771283325696e-26,2.4890494613299438e-20,1.3002574600160929e-16,4.8815151576109703e-14,3.0153093777396615e-24
