Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125),C2H4O(223),C2H4O(64),S(1075),C2H3O(404),S(413),CHO2(133),S(137)
0.004318555420978307,0.11171083071787488,0.0,0.0,0.0,0.0,0.1763849024644497,0.48519247067021526,0.000303407983063456,0.0014492771693142223,1.7188959293263554e-06,2.1560546925808706e-06,5.762728936567475e-15,1.2962847373999049e-05,0.0066550009970173804,0.21830086563474987,0.010188376984310417,6.346655266863862e-07,1.392393194516873e-06,3.4419831109783592e-06,1.8505334225596682e-05,1.0495455208431064e-13,0.07016843976270853,6.371968556666044e-09,2.208828339713713e-08,7.828046947531583e-07,0.016708077572409778,8.761837377913582e-13,7.69033039427678e-13,1.0852267324750423e-08,9.230781127871708e-09,1.489396940555644e-07,0.005515934432705663,3.657963674701127e-09,4.2698081114842e-09,2.1761856972420731e-13,4.594088666161409e-12,4.898946698345787e-11,6.518481713961001e-05,1.7164347357491157e-11,1.6888481675723913e-09,8.492190925609756e-10,9.627612056659302e-13,2.4399088457641626e-06,4.520321805325905e-16,2.3984525103781036e-12,0.002981886511356878,4.5450790123088846e-10,1.62517799923866e-08,1.9107937710178454e-08,1.0756341725180652e-14,1.4186322553433335e-10,2.7282911827284936e-12,0.0003661516412117245,0.0009133034666731024,8.719322589761597e-14,1.6050877212317888e-07,2.3741057934226485e-08,6.5098339457983335e-12,1.0307673746534217e-13
0.004343094108184172,0.11171438795911787,0.0,0.0,0.0,0.0,0.17519658038180527,0.48333348106395096,0.000302697095607797,0.0014436339566916319,1.7082437431035658e-06,2.1560310038029454e-06,5.730087964132878e-15,1.2978468824356168e-05,0.006630668210426362,0.22043240696590433,0.010140399391347494,6.35383047938589e-07,1.3833263272859393e-06,3.441069224721693e-06,1.8428970200748754e-05,1.0452144973530893e-13,0.07097269022063869,6.332061283616922e-09,2.1952290591659148e-08,7.826215729910287e-07,0.016768128905809566,8.87266035645866e-13,7.776636412075612e-13,1.0884795958520954e-08,9.27497109363107e-09,1.5038875554460724e-07,0.005602749593947647,3.7155362784741923e-09,4.330432150055771e-09,2.2017594967491303e-13,4.648471351649003e-12,4.9569381514466366e-11,6.621366848238797e-05,1.7367907197548176e-11,1.7064635808362727e-09,8.619326782964108e-10,9.774330441520645e-13,2.4577415853075388e-06,4.587995461076044e-16,2.439222756354489e-12,0.0030431487534764157,4.638456728579652e-10,1.656301544414319e-08,1.933455080296714e-08,1.0883907972033537e-14,1.435454888260699e-10,2.7487293268589206e-12,0.0003692814545559457,0.0009229508502464434,8.790501148339542e-14,1.625253107168473e-07,2.395036052236069e-08,6.5841650201236654e-12,1.0401058182306909e-13
0.0043676327953900375,0.11171795362746902,0.0,0.0,0.0,0.0,0.17401632862636676,0.48148071257719793,0.00030197509384079273,0.0014378497117737668,1.6975824214759043e-06,2.1557618591706657e-06,5.697295197604372e-15,1.2992454466866609e-05,0.0066060711501809,0.22255467804464757,0.010092327175259154,6.360413510328033e-07,1.3740742506525577e-06,3.439663111823182e-06,1.8350257671704048e-05,1.0407502764940938e-13,0.07177577830393807,6.2914243001458025e-09,2.181383230248038e-08,7.822776987632304e-07,0.01682531274672071,8.982441216731916e-13,7.861912117078922e-13,1.0915022468926298e-08,9.316473885836833e-09,1.5180551234921922e-07,0.005689362076080913,3.772974472962673e-09,4.390464944622593e-09,2.2267670353674334e-13,4.701672471163899e-12,5.013669631319999e-11,6.723719964267421e-05,1.7568213794495013e-11,1.7235540437360989e-09,8.744866779308374e-10,9.919309472589528e-13,2.475017987285001e-06,4.654819660529706e-16,2.479730760383137e-12,0.0031045054403874795,4.731978400568915e-10,1.6872655791985097e-08,1.9557542281069883e-08,1.10094355203606e-14,1.4520086583588524e-10,2.7686060496367635e-12,0.0003723190602739379,0.0009324045639713244,8.859076684543519e-14,1.6450390567302514e-07,2.4152122217965694e-08,6.657623357498069e-12,1.0493325992932983e-13
0.004392171482595903,0.11172152640844384,0.0,0.0,0.0,0.0,0.17284423494976453,0.47963440631822324,0.0003012425041847601,0.001431931686255965,1.6869163473615863e-06,2.1552543930162956e-06,5.664366490733803e-15,1.3004842287838293e-05,0.006581227754705052,0.22466741298959378,0.01004418868062567,6.366416638634436e-07,1.3646491779853774e-06,3.4377796345394575e-06,1.8269315291755016e-05,1.0361595877721308e-13,0.07257758088241004,6.250107546713861e-09,2.167307636645398e-08,7.817778329665203e-07,0.016879677055078587,9.091152839657486e-13,7.946141331902898e-13,1.0942987789648836e-08,9.355326535921142e-09,1.5318987412430566e-07,0.005775749406500164,3.830263355165838e-09,4.449886072031717e-09,2.251202011629293e-13,4.753678462670779e-12,5.0691266759707124e-11,6.825509049585273e-05,1.7765219645378754e-11,1.740115816524405e-09,8.868758160788969e-10,1.0062487066746358e-12,2.4917388804963992e-06,4.720766323044643e-16,2.5199597606078506e-12,0.003165928246076369,4.825600852928369e-10,1.7180510711635928e-08,1.9776859259075337e-08,1.1132894599624004e-14,1.4682896398347828e-10,2.7879222475593376e-12,0.0003752643214783109,0.000941662105775821,8.925044699432124e-14,1.6644379483959168e-07,2.4346317573574515e-08,6.73019455736434e-12,1.0584466183234434e-13
0.004416710169801768,0.11172510507242706,0.0,0.0,0.0,0.0,0.17168037976286737,0.4777947928659846,0.00030049984477422195,0.0014258870229805108,1.6762497597537227e-06,2.154515758414391e-06,5.631317389645992e-15,1.3015670868361863e-05,0.006556155516801031,0.22677035944643306,0.0099960108769553,6.371852355409518e-07,1.3550631029080474e-06,3.4354337202789657e-06,1.8186260187129744e-05,1.0314490740849843e-13,0.07337797869260727,6.2081599440657515e-09,2.1530187220750714e-08,7.811267724984887e-07,0.01693127117562698,9.198770246827585e-13,8.029309616579394e-13,1.0968734100229758e-08,9.39156889878862e-09,1.5454179913632108e-07,0.005861889983731835,3.887388599785302e-09,4.5086763526824055e-09,2.2750591651183654e-13,4.804477946472989e-12,5.12329715055956e-11,6.926703639727885e-05,1.7958882569666104e-11,1.7561461163486346e-09,8.990951968264521e-10,1.0203805374998179e-12,2.507905784341193e-06,4.78580938786779e-16,2.559893810572748e-12,0.0032273892561882397,4.91928153777203e-10,1.7486396248039274e-08,1.9992454776789488e-08,1.125425877474068e-14,1.4842943467540095e-10,2.8066794798723083e-12,0.0003781172343733549,0.0009507212908818911,8.988404685389473e-14,1.6834429354357515e-07,2.45329337946197e-08,6.801865715461385e-12,1.067446905645154e-13
0.004441248857007633,0.11172868846575795,0.0,0.0,0.0,0.0,0.1705248363012101,0.4759620923614906,0.00029974762499531315,0.0014197227466095383,1.6655867530997168e-06,2.1535531115811835e-06,5.598163118097747e-15,1.3024979279247415e-05,0.006530871475149939,0.22886327841383028,0.009947819387370303,6.376733339521902e-07,1.345327781788152e-06,3.4326403264945863e-06,1.810120777012384e-05,1.0266252811238418e-13,0.07417685635342514,6.1656293333028206e-09,2.1385325700911095e-08,7.803293372827371e-07,0.016980145679159803,9.305270561665422e-13,8.111404214571342e-13,1.0992304680782627e-08,9.425243417609232e-09,1.5586129200366167e-07,0.005947763077047735,3.944336458968803e-09,4.566817840034662e-09,2.298334242889236e-13,4.854061655913166e-12,5.1761711735052955e-11,7.027274812212386e-05,1.8149165570532947e-11,1.7716430845586802e-09,9.111403001096438e-10,1.0343210750012394e-12,2.523520877532014e-06,4.849924794862813e-16,2.599517777574001e-12,0.003288861005682103,5.01297859207112e-10,1.7790135008378267e-08,2.0204287644820817e-08,1.1373504859158326e-14,1.5000197215869266e-10,2.824879936057723e-12,0.00038087792288260205,0.0009595802453279467,9.049159976045516e-14,1.702047933856608e-07,2.4711970283344717e-08,6.872625378382279e-12,1.0763326178152784e-13
0.004465787544213499,0.1117322755080309,0.0,0.0,0.0,0.0,0.1693776707816894,0.4741365146068813,0.0002989863451250031,0.0014134457559184055,1.6549312773067186e-06,2.152373598902539e-06,5.564918565471913e-15,1.3032806988058623e-05,0.006505392208073942,0.2309459440667492,0.00989963851637498,6.381072431436715e-07,1.3354547189851228e-06,3.4294144091127484e-06,1.8014271579374543e-05,1.0216946483143101e-13,0.07497410237230762,6.122562426909539e-09,2.123864887562408e-08,7.793903588117319e-07,0.017026352223120787,9.410632971170162e-13,8.19241400925832e-13,1.1013743782695108e-08,9.456394906246132e-09,1.5714840165710524e-07,0.006033348824123385,4.001093760757299e-09,4.624293808011764e-09,2.3210239663733417e-13,4.9024223687665985e-12,5.2277410433253375e-11,7.127195177952591e-05,1.8336036692752403e-11,1.7866057542583787e-09,9.230069772869687e-10,1.0480653703878824e-12,2.5385869681023765e-06,4.913090460941424e-16,2.6388173380612436e-12,0.0033503165105338724,5.1066508859768e-10,1.8091556344395865e-08,2.041232228639025e-08,1.1490612825806217e-14,1.515463123464941e-10,2.8425264053064888e-12,0.00038354663359577954,0.0009682373995015249,9.107317599144446e-14,1.720247610187514e-07,2.488343818699826e-08,6.9424635069865495e-12,1.0851030341259585e-13
0.004490326231419364,0.11173586519959876,0.0,0.0,0.0,0.0,0.16823894261078715,0.47231825920863396,0.0002982164958564129,0.0014070628146783412,1.6442871371659773e-06,2.150984342774693e-06,5.531598271950554e-15,1.303919375710698e-05,0.006479733826835816,0.23301814351089317,0.009851491287081422,6.384882594452805e-07,1.3254551499320241e-06,3.4257708893386277e-06,1.792556310082096e-05,1.016663498662039e-13,0.07576960914545959,6.079004750588835e-09,2.1090309851072227e-08,7.783146678582202e-07,0.017069943377045173,9.51483869587618e-13,8.272329487577275e-13,1.1033096477351422e-08,9.485070312077463e-09,1.5840321920286298e-07,0.006118628226076946,4.057647905794974e-09,4.681088737446324e-09,2.343125997257477e-13,4.949554836242282e-12,5.278001162925426e-11,7.226438868190029e-05,1.851946886761152e-11,1.8010340147278583e-09,9.346914466720103e-10,1.0616088866453572e-12,2.5531074596020357e-06,4.975286256284524e-16,2.6777789743029494e-12,0.003411729306023371,5.200258081178372e-10,1.8390496593524616e-08,2.0616528564640183e-08,1.1605565709883087e-14,1.5306223153600103e-10,2.859622245587148e-12,0.00038612372921079195,0.0009766914792015088,9.162888100464822e-14,1.7380373654185402e-07,2.5047359874389932e-08,7.011371446032917e-12,1.093757552850893e-13
0.004514864918625229,0.1117394565977544,0.0,0.0,0.0,0.0,0.1671087045657691,0.470507515715709,0.00029743855798724877,0.0014005805449827133,1.6336579932185626e-06,2.149392427597212e-06,5.498216419516085e-15,1.3044179542625724e-05,0.00645391197176213,0.23507967655640877,0.009803399474055317,6.38817688175653e-07,1.3153400301755123e-06,3.421724621866206e-06,1.7835191635210587e-05,1.0115380312382388e-13,0.07656327294872634,6.0350006088579944e-09,2.094045765386092e-08,7.771070834459785e-07,0.01711097248286902,9.61787091254528e-13,8.351142665301736e-13,1.1050408530519778e-08,9.511318481788579e-09,1.596258753487508e-07,0.0062035831410405876,4.113986863065994e-09,4.737188292650131e-09,2.364638893747942e-13,4.995455691947664e-12,5.32694794252339e-11,7.324981516061618e-05,1.8699439755273388e-11,1.8149285714314295e-09,9.461902844274315e-10,1.0749474889488684e-12,2.5670863203503386e-06,5.03649395587223e-16,2.7163899630528562e-12,0.0034730734756769585,5.293760675018512e-10,1.8686799128422473e-08,2.081688160721262e-08,1.1718349510107755e-14,1.5454954510616234e-10,2.8761713454340117e-12,0.00038860968290043796,0.0009849414974840952,9.215885382236982e-14,1.7554133150873504e-07,2.5203768411580367e-08,7.0793418607169555e-12,1.102295686779721e-13
0.0045394036058310945,0.1117430488355311,0.0,0.0,0.0,0.0,0.16598700297709287,0.4687044637708261,0.000296653002172495,0.0013940054216388016,1.6230473625167202e-06,2.1476048887185304e-06,5.4647868229221e-15,1.3047804411021647e-05,0.00642794181002297,0.23713035547877614,0.009755383636681287,6.390968418482671e-07,1.3051200245146344e-06,3.4172903679257276e-06,1.774326417596471e-05,1.006324314252711e-13,0.077354993919992,5.990593050614869e-09,2.0789237114793102e-08,7.757724029813148e-07,0.017149493525535194,9.719714706335916e-13,8.428847036910809e-13,1.106572628102785e-08,9.535189955834213e-09,1.6081653826963994e-07,0.006288196275717455,4.170099164295428e-09,4.792579303465084e-09,2.3855620770864453e-13,5.0401233824832514e-12,5.3745797256380856e-11,7.422800236051152e-05,1.887593157806262e-11,1.8282909109555357e-09,9.575004183249711e-10,1.0880774383516667e-12,2.5805280517536623e-06,5.096697206269973e-16,2.7546383661056116e-12,0.003534323676404935,5.387120038808439e-10,1.8980314458922884e-08,2.1013361620665517e-08,1.182895308424932e-14,1.5600810613993455e-10,2.8921780964803602e-12,0.0003910050727613487,0.0009929867461205312,9.266326538963895e-14,1.7723722713661473e-07,2.5352707056756503e-08,7.1463686942424845e-12,1.1107170598611055e-13
0.00456394229303696,0.11174664110332168,0.0,0.0,0.0,0.0,0.1648738779155496,0.4669092732740453,0.0002958602886580351,0.0013873437672096364,1.6124586195510798e-06,2.145628704373215e-06,5.431322920973891e-15,1.3050108476168058e-05,0.00640183803458948,0.23917000476570355,0.009707463153709293,6.393270376268019e-07,1.2948054977466375e-06,3.412482774356646e-06,1.7649885300944295e-05,1.0010282789152757e-13,0.07814467603524793,5.945823840593135e-09,2.063678877225193e-08,7.743153937601143e-07,0.0171855610078556,9.820357059262548e-13,8.505437556291067e-13,1.1079096529632062e-08,9.55673678826456e-09,1.6197541199534397e-07,0.006372451175518817,4.2259738974085325e-09,4.847249745104084e-09,2.4058957959602894e-13,5.083558093344268e-12,5.420896710073985e-11,7.519873602284569e-05,1.904893095010205e-11,1.841123264850132e-09,9.686191215238968e-10,1.1009953855326055e-12,2.5934376552786136e-06,5.155881492511896e-16,2.7925130188587057e-12,0.003595455161435566,5.480298452784677e-10,1.9270900408882446e-08,2.1205953700735693e-08,1.1937368042319459e-14,1.5743780401569906e-10,2.907647364920742e-12,0.00039331057615470496,0.0010008267866691055,9.314231688220564e-14,1.7889117275233244e-07,2.5494228755404665e-08,7.2124471517631775e-12,1.119021403232417e-13
0.004588480980242825,0.11175023265454212,0.0,0.0,0.0,0.0,0.16376936339173245,0.4651221045630475,0.00029506086705354006,0.0013806017473044386,1.6018949979296896e-06,2.143470783175039e-06,5.397837771106875e-15,1.3051131807673323e-05,0.006375614863948608,0.24119846084188507,0.0096596562601853,6.395095934881499e-07,1.2844065080731032e-06,3.407316346428427e-06,1.755515708004316e-05,9.956557141948283e-14,0.07893222707891875,5.90073344135659e-09,2.0483248810014092e-08,7.727407836049965e-07,0.017219229822690106,9.919786758463195e-13,8.580910550907288e-13,1.1090566424516201e-08,9.576012324807667e-09,1.6310273371510962e-07,0.006456332213175154,4.2816006989780655e-09,4.901188706813222e-09,2.4256410795394544e-13,5.1257616507557946e-12,5.4659008432422234e-11,7.616181623686535e-05,1.921842871482493e-11,1.8534285670859001e-09,9.795440010528888e-10,1.1136983583986405e-12,2.6058206021749632e-06,5.214034076790666e-16,2.8300035136861013e-12,0.003656443802700678,5.573259140229832e-10,1.9558422066864305e-08,2.1394647651507952e-08,1.2043588644778059e-14,1.5883856306481042e-10,2.92258445309358e-12,0.00039552696374856754,0.0010084614408311418,9.359623798596193e-14,1.805029832393207e-07,2.5628395578487203e-08,7.277573627217357e-12,1.1272085503206448e-13
0.00461301966744869,0.11175382279930124,0.0,0.0,0.0,0.0,0.16267348755987698,0.46334310860522604,0.0002942551761995956,0.0013737853663974774,1.5913595918709595e-06,2.1411379523730834e-06,5.364344043475561e-15,1.3050914337157281e-05,0.0063492860429079446,0.24321557178055142,0.009611980085347046,6.396458267540768e-07,1.273932799814188e-06,3.401805421024353e-06,1.7459178983856118e-05,9.902122616393635e-14,0.07971755860817055,5.855360991997786e-09,2.0328748985028602e-08,7.710532518114317e-07,0.017250555129492327,1.0017994300305386e-12,8.655263638720085e-13,1.1100183345354426e-08,9.59307098858192e-09,1.6419877112997068e-07,0.006539824575846406,4.336969745676307e-09,4.9543863677911156e-09,2.4447997011979723e-13,5.1667374463929e-12,5.509595741885243e-11,7.711705714934953e-05,1.9384419769249235e-11,1.865210416148716e-09,9.90272989353223e-10,1.1261837532071942e-12,2.6176828016772983e-06,5.27114395344378e-16,2.867100186170061e-12,0.0037172661111750244,5.665966298474485e-10,1.9842751731537567e-08,2.1579437789840126e-08,1.2147611692439166e-14,1.6021034111968618e-10,2.9369950716020928e-12,0.0003976550934881581,0.001015890780390118,9.402528519787656e-14,1.8207253640808796e-07,2.5755278174312353e-08,7.34174563251259e-12,1.1352784336350676e-13
0.004637558354654556,0.11175741090287407,0.0,0.0,0.0,0.0,0.16158627292145689,0.46157242719828223,0.0002934436439592125,0.0013669004645356126,1.5808553575912696e-06,2.1386369539168575e-06,5.330854015022399e-15,1.3049495820843502e-05,0.006322864844602075,0.24522119700734513,0.00956445069050676,6.39737053041402e-07,1.263393797588124e-06,3.3959641536447615e-06,1.736204780860595e-05,9.847034111181623e-14,0.08050058591103534,5.809744291790683e-09,2.0173416571792915e-08,7.692574229564395e-07,0.0172795922395719,1.0114971909974829e-12,8.728495739155862e-13,1.1107994808980937e-08,9.607968135197704e-09,1.6526382138157882e-07,0.006622914250930616,4.392071744863815e-09,5.006833973715671e-09,2.4633741426253166e-13,5.2064903629385586e-12,5.551986612694826e-11,7.806428665171504e-05,1.9546902878391634e-11,1.87647303780048e-09,1.000804335828237e-09,1.1384493256736739e-12,2.629030568881619e-06,5.327201803973434e-16,2.90379410002765e-12,0.00377789925407765,5.758385125116026e-10,2.0123769128241706e-08,2.1760322738663242e-08,1.2249436410114426e-14,1.6155312797930022e-10,2.950885312648966e-12,0.00039969590474155613,0.0010231151169329785,9.442974005848012e-14,1.835997715081865e-07,2.5874955250973176e-08,7.404961807266996e-12,1.1432310806612374e-13
0.004662097041860421,0.11176099638201836,0.0,0.0,0.0,0.0,0.16050773652692726,0.4598101931771731,0.00029262668703018555,0.001359952715025864,1.570385115737011e-06,2.1359744355133664e-06,5.297379567605716e-15,1.304691577761632e-05,0.0062963640735978835,0.24721520699934907,0.009517083106571516,6.397845813115926e-07,1.2527986046213706e-06,3.389806500060126e-06,1.7263857631021546e-05,9.791344982626594e-14,0.08128122795897462,5.763919800517809e-09,2.0017374361419277e-08,7.673578600186305e-07,0.017306396510535886,1.0210713472309678e-12,8.800606997286667e-13,1.1114048374758251e-08,9.620759871379913e-09,1.6629820869736933e-07,0.00670558801085938,4.446897924506372e-09,5.058523797369005e-09,2.4813675451007696e-13,5.24502667156062e-12,5.593080142985774e-11,7.90033460582413e-05,1.9705880505732316e-11,1.8872212416228264e-09,1.0111365936468625e-09,1.1504931765894814e-12,2.6398705952357344e-06,5.382199926800895e-16,2.940077025463204e-12,0.003838321068870105,5.850481839355167e-10,2.040136131583382e-08,2.1937305238272024e-08,1.2349064340383735e-14,1.628669440082474e-10,2.9642616121935646e-12,0.0004016504126720651,0.0010301349914912646,9.480990739001346e-14,1.8508468657346975e-07,2.598751301684381e-08,7.467221854012747e-12,1.1510666079377325e-13
0.004686635729066286,0.11176457870250898,0.0,0.0,0.0,0.0,0.15943789017675622,0.45805653062784046,0.0002918047110372128,0.0013529476225742972,1.5599515539279771e-06,2.1331569364497904e-06,5.263932186711229e-15,1.3043213369900919e-05,0.006269796070013225,0.24919748297846722,0.009469891371580387,6.397897117572524e-07,1.2421560000913902e-06,3.3833461867647237e-06,1.7164699756400448e-05,9.73510701520727e-14,0.08205940735462967,5.717922634778481e-09,1.9860740648477266e-08,7.653590559808707e-07,0.017331023247590317,1.0305214335499512e-12,8.871598628480648e-13,1.1118391539351632e-08,9.631502823646515e-09,1.6730228072650784e-07,0.006787833396726521,4.501440022318149e-09,5.10944910942575e-09,2.4987836736590233e-13,5.282353957060279e-12,5.632884420877308e-11,7.993408976462614e-05,1.986135863859324e-11,1.8974603832620833e-09,1.0212686099978317e-09,1.1623137413915983e-12,2.650209917701926e-06,5.436132185390584e-16,2.975941421255655e-12,0.00389851007494395,5.942223699810391e-10,2.0675422326387103e-08,2.211039195202117e-08,1.2446499234216726e-14,1.6415183869428085e-10,2.977130724426642e-12,0.0004035197025949238,0.00103695116410352,9.51661137259661e-14,1.8652733456129113e-07,2.6093044624574535e-08,7.528526405250369e-12,1.1587852188079126e-13
0.0047111744162721516,0.11176815737638555,0.0,0.0,0.0,0.0,0.15837674062317877,0.45631155510753474,0.00029097811049612766,0.0013458905217813622,1.5495572287216113e-06,2.1301908887887524e-06,5.2305229590988304e-15,1.3038427388124324e-05,0.006243172714482588,0.2511679165985127,0.009422888568453556,6.397537391697388e-07,1.231474436701461e-06,3.3765967056018226e-06,1.7064662674445423e-05,9.678370396519308e-14,0.08283505027532681,5.6717865639248015e-09,1.9703629216725628e-08,7.63265430327032e-07,0.017353527609975463,1.039847135244526e-12,8.941472971266159e-13,1.1121071671785151e-08,9.640254033105933e-09,1.6827640821534906e-07,0.006869638700978765,4.55569027428274e-09,5.159604157861022e-09,2.515626883231408e-13,5.3184810489392875e-12,5.6714088617859927e-11,8.085638488836669e-05,2.0013346602720924e-11,1.9071963292180585e-09,1.0311995165077794e-09,1.1739097798432504e-12,2.66005588927684e-06,5.488993957251619e-16,3.011380417336605e-12,0.003958445483368645,6.033579019375992e-10,2.094585345063502e-08,2.2279593259807896e-08,1.2541746934718899e-14,1.6540788911516574e-10,2.989499698454582e-12,0.00040530492435886267,0.0010435646032460016,9.549870567201832e-14,1.87927822287733e-07,2.619164968444782e-08,7.588877068966739e-12,1.166387200460924e-13
0.004735713103478017,0.1117717319594815,0.0,0.0,0.0,0.0,0.15732428977284144,0.4545753738699857,0.000290147268448531,0.001338786576584778,1.539204568156232e-06,2.1270826173571526e-06,5.1971625726386874e-15,1.3032596276575231e-05,0.006216505433676977,0.253126409627195,0.009376086862605774,6.396779476376189e-07,1.2207620425038925e-06,3.3695713149578573e-06,1.6963832058569702e-05,9.621183716881408e-14,0.08360808641286628,5.625544022868961e-09,1.95461493798362e-08,7.610813260135229e-07,0.017373964522174913,1.049048297451533e-12,9.010233506282988e-13,1.1122135943769217e-08,9.647070877738991e-09,1.6922098443299586e-07,0.006950992949789768,4.609641402964303e-09,5.208984121364813e-09,2.5319020700362326e-13,5.353417918723222e-12,5.708664098935513e-11,8.177011090611685e-05,2.0161856894816102e-11,1.916435415055264e-09,1.0409287159182884e-09,1.185280361443911e-12,2.669416152481544e-06,5.540782063017841e-16,3.046387790684734e-12,0.004018107204468059,6.124517176770414e-10,2.121256338537593e-08,2.2444923071613197e-08,1.26348152721693e-14,1.6663519855445328e-10,3.0013758418210557e-12,0.0004070072870541635,0.0010499764751491039,9.580804801274322e-14,1.892863091231587e-07,2.628343375198019e-08,7.648276444885495e-12,1.17387291521701e-13
0.004760251790683882,0.11177530204887458,0.0,0.0,0.0,0.0,0.15628053488742727,0.4528480860946207,0.0002893125566886944,0.0013316407801475748,1.5288958749811047e-06,2.1238383167470644e-06,5.1638613185568184e-15,1.3025757955956896e-05,0.006189805206543162,0.25507287362571013,0.009329497539164098,6.395636014873723e-07,1.2100266217315175e-06,3.3622829996332904e-06,1.6862290744551602e-05,9.5635939572284e-14,0.08437844890978421,5.579226120999188e-09,1.9388406010709572e-08,7.588109997031659e-07,0.017392388591346376,1.0581248884487319e-12,9.077884548282733e-13,1.1121631210088642e-08,9.652010786024118e-09,1.7013641927510878e-07,0.007031885884602086,4.663286605266904e-09,5.257585070061652e-09,2.547614638306383e-13,5.387175607820549e-12,5.744661906428535e-11,8.267515927344219e-05,2.0306905011446986e-11,1.925184408239569e-09,1.050455871126074e-09,1.1964248535213542e-12,2.678298609597379e-06,5.591494708102684e-16,3.0809579447693842e-12,0.004077475853470896,6.215008625148833e-10,2.147546732718157e-08,2.2606398637182045e-08,1.272571395688462e-14,1.6783389508860245e-10,3.0127666984434307e-12,0.00040862805377018114,0.0010561881331462603,9.60945222513712e-14,1.9060300072324708e-07,2.6368507751505476e-08,7.70672786051942e-12,1.1812427987071049e-13
0.0047847904778897474,0.1117788672803138,0.0,0.0,0.0,0.0,0.15524546878090426,0.4511297831199482,0.00028847433628810786,0.0013244579543897508,1.5186333295725382e-06,2.1204640504007365e-06,5.1306290935857535e-15,1.3017949724123949e-05,0.006163082571516793,0.25700722962699674,0.009283131039952831,6.394119557242306e-07,1.1992756547439182e-06,3.354744453920173e-06,1.6760118689649548e-05,9.505646465922794e-14,0.0851460742920354,5.532862646775122e-09,1.9230499556625634e-08,7.564586185799245e-07,0.017408854031906625,1.0670769837217677e-12,9.144431252557176e-13,1.1119603970979641e-08,9.655131063803928e-09,1.7102313798137296e-07,0.007112307942346995,4.716619539316987e-09,5.305403958223385e-09,2.5627704681340873e-13,5.419766164497359e-12,5.7794151320391764e-11,8.357143302118182e-05,2.0448509265896607e-11,1.9334504740668136e-09,1.0597808935145697e-09,1.2073429083683817e-12,2.686711393768094e-06,5.641131420601422e-16,3.1150858903443165e-12,0.004136532754419568,6.305024898061165e-10,2.1734487060957802e-08,2.2764040342034006e-08,1.2814454464388457e-14,1.690041300726116e-10,3.023680027509305e-12,0.00041016853614566533,0.0010622011070890655,9.635852545232978e-14,1.9187814684310146e-07,2.6446987495306808e-08,7.764235376865084e-12,1.1884973626763874e-13
0.004809329165095613,0.11178242732579753,0.0,0.0,0.0,0.0,0.15421908001632803,0.4494205486782247,0.00028763295682350374,0.0013172427507720076,1.5084189920901954e-06,2.1169657754375894e-06,5.097475399896781e-15,1.3009208502339828e-05,0.006136347634068384,0.25892940781268503,0.009236996999877279,6.392242612576332e-07,1.1885163025051416e-06,3.3469681278525166e-06,1.6657393020127263e-05,9.447384985710107e-14,0.08591090239896644,5.486482090251819e-09,1.9072526111957972e-08,7.54028265503589e-07,0.0174234145953079,1.0759048227674775e-12,9.209879957331618e-13,1.1116100366518069e-08,9.65648906319897e-09,1.7188158604188312e-07,0.007192250236086923,4.769634311626154e-09,5.352438577841888e-09,2.577375866027555e-13,5.451202542844099e-12,5.8129375894753066e-11,8.4458846374619e-05,2.058669062976585e-11,1.9412411381656037e-09,1.068903931484969e-09,1.2180344507343275e-12,2.69466284790241e-06,5.689692990248933e-16,3.148767220774126e-12,0.004195259941615076,6.394538611654425e-10,2.1989552084587486e-08,2.2917871531035354e-08,1.2901049936095646e-14,1.7014607683025334e-10,3.0341237668175857e-12,0.000411630089545681,0.0010680170927537195,9.66004681012397e-14,1.931120452747996e-07,2.6518993301545948e-08,7.820804081719269e-12,1.195637181249608e-13
