Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434)
1.556685484086513e-11,0.1122453720002294,0.0,0.0,0.0,0.0,0.3299999999906133,0.669999999992657,9.38509100636658e-12,7.341144382142709e-12,1.5668282948071351e-15,2.045512934029519e-12,4.959058862728356e-24,1.2680831292198455e-19,2.1060049257653642e-20,5.486432626375706e-24,8.001036987994595e-26,1.0999458436079843e-19,2.190171504405411e-19,1.020989501350403e-28,1.6708804148194787e-32,9.46692797891881e-41,8.392291641898788e-38,3.413766455590329e-23,4.2390099253441076e-21,9.779529628186347e-37,1.3950281600205654e-40,2.7516995184146835e-47,8.66954225896766e-42,5.432072672864193e-57,1.8898840693492333e-63,5.295804751643517e-53,1.529126589865441e-56,3.52919957549751e-63,1.0049438624506918e-72,2.4273965867905936e-75,7.941948495000582e-75,8.46689089534687e-74,1.9952264574290596e-74,5.14104148233117e-81,5.408962662679375e-73,5.1899746272906176e-67,3.2438497252354447e-69,9.885458629300204e-26,2.762415458899777e-73
2.1793731909092003e-11,0.11224537200032053,0.0,0.0,0.0,0.0,0.3299999999868586,0.669999999989714,1.313840673373481e-11,1.0282816170176683e-11,2.9958015074024215e-15,2.858585385504305e-12,9.482233267519108e-24,2.587738436493687e-19,5.536344313930437e-20,1.525117943900777e-23,2.189035968611895e-25,2.1458670614144453e-19,4.213078355582041e-19,3.72569657700061e-28,8.611113907230197e-32,4.880355558265979e-40,6.247644133633284e-37,8.924660384995194e-23,1.1121604850381125e-20,3.7611341258763754e-36,7.652906075013648e-40,1.4215539759466565e-46,4.4790380871683427e-41,7.360913516063713e-56,4.205091779649696e-62,4.229020560091797e-52,1.8222581780374954e-55,5.422064976748811e-62,3.4363652813214575e-71,5.013762495306411e-74,2.4826925027186192e-73,2.647053466012749e-72,9.972167489811536e-73,3.031439834689254e-79,1.0255488728787277e-71,1.533490176761305e-65,6.233740382207978e-68,1.9010663570150075e-25,8.162238856127193e-72
3.424748604554575e-11,0.11224537200050154,0.0,0.0,0.0,0.0,0.3299999999793491,0.6699999999838173,2.064367189763752e-11,1.617517487463088e-11,7.220135931361835e-15,4.475714859471958e-12,2.285397556501688e-23,7.08434061496757e-19,2.1195378643792946e-19,6.565008201199338e-23,8.691939056035823e-25,5.39388276389746e-19,1.0286114895628863e-18,2.3399145017096562e-27,9.219532698447187e-31,5.226727146603358e-39,1.1843625771660134e-35,3.374171963533912e-22,4.2389198254550356e-20,2.48183198934905e-35,8.705540476666971e-39,1.5256863647972112e-45,4.807435967078228e-40,2.4620620774616296e-54,2.508401338107759e-60,8.589472002967369e-51,6.819973439402762e-54,2.732816624592703e-60,3.9055231875429057e-69,2.9692527440368177e-72,2.3302507995738002e-71,2.4846960253387206e-70,1.7601049019116133e-70,6.105966571862568e-77,5.061616910053778e-70,1.3166748908161337e-63,3.526388288172733e-66,4.638621965325254e-25,7.008252431908984e-70
4.670124018199949e-11,0.11224537200068102,0.0,0.0,0.0,0.0,0.3299999999718396,0.6699999999779069,2.8147155018776813e-11,2.2079502813930232e-11,1.3226600348171883e-14,6.080874697130728e-12,4.1867170709470893e-23,1.4418029508716021e-18,5.21824936034094e-19,1.7602562114716608e-22,2.175767364887243e-24,1.0258568132196556e-18,1.906798913952177e-18,7.572650301945739e-27,3.8273952133373066e-30,2.1700238970849591e-38,6.146635894871256e-35,8.224113166032618e-22,1.0399097568329403e-19,8.18127201714306e-35,3.682368485654348e-38,6.338535717907812e-45,1.997310885676961e-39,1.5795218224031446e-53,2.073856245533559e-59,4.537309777574862e-50,4.385113886297291e-53,1.8853362502551635e-59,3.4477729517988014e-68,2.2589394108757114e-71,1.9517283646581367e-70,2.0811088875314871e-69,1.6970103574978167e-69,6.001131279897501e-76,3.9336342725692523e-69,1.1764670324455621e-62,2.913896044502706e-65,8.594173419112488e-25,6.261975484279102e-69
7.160874845490698e-11,0.11224537200103549,0.0,0.0,0.0,0.0,0.3299999999568206,0.6699999999660458,4.314907263741938e-11,3.3923600698161195e-11,3.028811013527002e-14,9.255751161147652e-12,9.58751849581312e-23,4.016701428166624e-18,1.8594262805577026e-18,7.510010689565437e-22,7.950237714335702e-24,2.53661462409583e-18,4.4782136218557794e-18,4.2580110887788937e-26,3.4613941384770173e-29,1.962755308308328e-37,9.11767413437055e-34,2.861475947635866e-21,3.6741637107818125e-19,4.729413835536064e-34,3.4333223386251765e-37,5.738224580580589e-44,1.8081969581036826e-38,4.092177578398766e-52,1.1187932069069578e-57,6.951158445196797e-49,1.1252487289601875e-51,5.6494635816129605e-58,2.6782635526723005e-66,1.0308462851044794e-69,1.1784451614986024e-68,1.2565983804570061e-67,1.776962507418662e-67,6.6529432187326576e-74,1.626725579790814e-67,8.12189311147746e-61,1.5722726883245501e-63,2.016020283471451e-24,4.3230473766475755e-67
9.296158410191375e-11,0.11224537200133458,0.0,0.0,0.0,0.0,0.3299999999439451,0.6699999999558349,5.6004828049278176e-11,4.411468001242404e-11,5.0079433226687796e-14,1.1940213448280628e-11,1.585247998450842e-22,7.569196855870039e-18,3.938090094850742e-18,1.765977251119127e-21,1.707898289417829e-23,4.43741832358131e-18,7.549598368822064e-18,1.1230790829308495e-25,1.1051246385665356e-28,6.266741397861533e-37,3.422987267124601e-33,5.9646705247504574e-21,7.737453476263129e-19,1.2628615467844253e-33,1.1079183119567194e-36,1.832583475915146e-43,5.774777419877098e-38,1.9287194417657937e-51,7.283859561412722e-57,2.6326889799835786e-48,4.862670568414164e-51,2.513876031381054e-57,1.6323679911878378e-65,5.902100804292755e-69,6.978809554088389e-68,7.441657288470239e-67,1.1209091469919259e-66,4.2144123122240427e-73,9.462720579517672e-67,5.468083600042701e-60,1.036444594385345e-62,3.3956696804126295e-24,2.9105023554468356e-66
9.999999999999999e-11,0.11224537200162928,0.0,0.0,0.0,0.0,0.32999999993970097,0.6699999999524607,6.024142031623431e-11,4.7481346852094054e-11,5.758157239880737e-14,1.2817639181173306e-11,1.822729473455881e-22,9.069952271077047e-18,4.8700374633685726e-18,2.2648875998193544e-21,2.1225677716970035e-23,5.198373081866308e-18,8.738012420613118e-18,1.491116920611495e-25,1.5752544389848765e-28,8.932771838038138e-37,5.2413329977959714e-33,7.33306415197801e-21,9.548331706970027e-19,1.6845317643253827e-33,1.5864765128848266e-36,2.6124276360804617e-43,8.232217339511709e-38,3.161579514842753e-51,1.3247392356940527e-56,4.049145479290387e-48,8.042736238734317e-51,4.223978864948858e-57,3.009988289752502e-65,9.981601002091242e-69,1.226760835264403e-67,1.30812590730812e-66,2.1537356841702002e-66,8.149042972191579e-73,1.6615036121158666e-66,9.988728045319094e-60,1.8307265516647766e-62,3.92900122235413e-24,5.316711913081016e-66
1.1431441974892051e-10,0.11224537200162928,0.0,0.0,0.0,0.0,0.32999999993106954,0.6699999999455857,6.885611800073877e-11,5.4339702778499365e-11,7.433568000592442e-14,1.4590731101541694e-11,2.353084322006057e-22,1.2626523474900429e-17,7.142841835876036e-18,3.5309336824223944e-21,3.1399140938672136e-23,6.951549023417855e-18,1.1424177417521356e-17,2.450999782588848e-25,2.8678125895368195e-28,1.6262709992343544e-36,1.0454577202701428e-32,1.0644517323269877e-20,1.395243767455434e-18,2.7888156395902082e-33,2.9062439538992116e-36,4.756620464581641e-43,1.4988993714506774e-37,6.788555128268173e-51,3.1389084423991923e-56,8.11955029426173e-48,1.7490003041740095e-50,9.335015978812784e-57,7.230920413081168e-65,2.2062187180467397e-68,2.8188879108145757e-67,3.0058598901532636e-66,5.358481966769283e-66,2.0380011844561539e-72,3.8150294768616275e-66,2.3749836913443083e-59,4.217725904541604e-62,5.133838828540234e-24,1.2641356802431605e-65
1.3566725539592727e-10,0.11224537200191986,0.0,0.0,0.0,0.0,0.329999999918194,0.6699999999352987,8.170317513634086e-11,6.459826803959685e-11,1.0282396712525378e-13,1.7207705078362204e-11,3.2548887405991654e-22,1.939107756328642e-17,1.1678939528862826e-17,6.296857620880746e-21,5.1993779690228245e-23,1.0120741551441054e-17,1.610425976016377e-17,4.669311476262166e-25,6.291951380949264e-28,3.5680884791029444e-36,2.614167183262639e-32,1.7132340342587604e-20,2.2683593415099108e-18,5.369566308338176e-33,6.435963271147548e-36,1.043757063989531e-42,3.2890853656363897e-37,1.9958609204627173e-50,1.1896471575693812e-55,2.0468399852016022e-47,4.976016839271125e-50,2.716145340345991e-56,2.678926335739437e-64,7.654024955312924e-68,1.000140360540265e-66,1.0664797105911469e-65,2.061484202864284e-65,7.878017475403646e-72,1.3097141609720527e-65,9.15028022273326e-59,1.5989574633547024e-61,7.230728477008845e-24,4.87043230263892e-65
1.5702009104293403e-10,0.11224537200220625,0.0,0.0,0.0,0.0,0.3299999999053185,0.6699999999249744,9.454623603979315e-11,7.488995076149902e-11,1.3530746817545792e-13,1.979156041437316e-11,4.283164354307942e-22,2.8068750429793043e-17,1.775605390089334e-17,1.0365753379975838e-20,8.002415254428821e-23,1.3987481099889104e-17,2.159229371149585e-17,8.101409584613751e-25,1.2335385101281516e-27,6.995344657258429e-36,5.738790207746457e-32,2.5644435731420396e-20,3.4292549612011278e-18,9.410675658723272e-33,1.2727610871564976e-35,2.0465251692996507e-42,6.4490260200854406e-37,5.072940287507757e-50,3.785009728504015e-55,4.526809630925443e-47,1.2215095123932142e-49,6.786408734005964e-56,8.352932847177219e-64,2.2182960251678053e-67,2.985021933346211e-66,3.1830252708657505e-65,6.660925228420575e-65,2.5565101489354973e-71,3.808427626627247e-65,2.9433745038888272e-58,5.0266223565490895e-61,9.686561307206562e-24,1.5666743131413972e-64
1.9972576233694756e-10,0.11224537200276684,0.0,0.0,0.0,0.0,0.32999999987956735,0.669999999904217,1.2022113974173435e-10,9.5571195300612e-11,2.1148873087085791e-13,2.486138845955497e-11,6.694710574316589e-22,5.183439186647809e-17,3.5221016368733986e-17,2.364006006585487e-20,1.6248571289320743e-22,2.395219940719942e-17,3.5000700892688983e-17,1.9970247714255228e-24,3.724434284635695e-27,2.1121531467102022e-35,2.096499312150109e-31,4.9354346358042354e-20,6.72757097000688e-18,2.36414825853252e-32,3.905762376633396e-35,6.180103798350944e-42,1.9474874941699244e-36,2.449760995181342e-49,2.7647846122178935e-54,1.6768375344575822e-46,5.410464751990096e-49,3.088193781201816e-55,5.938983561697669e-63,1.3812748536511896e-66,1.9551811930009967e-65,2.0848801164829246e-64,5.0468103627416286e-64,1.950961091467404e-70,2.339504712354573e-64,2.193692562356869e-57,3.5810427488336444e-60,1.567587686644025e-23,1.1676404150308035e-63
2.4243143363096107e-10,0.11224537200331142,0.0,0.0,0.0,0.0,0.32999999985381623,0.6699999998833182,1.458825078725941e-10,1.1638013213781222e-10,3.0119898256078606e-13,2.980351951767501e-11,9.53452607763779e-22,8.538538175925979e-17,6.104081033596048e-17,4.6292265686900645e-20,2.8803920694430535e-22,3.714785789628549e-17,5.166841255794977e-17,4.13641796091392e-24,9.0867464519136e-27,5.15322769186514e-35,5.939450535151736e-31,8.301943437248318e-20,1.1531914865658234e-17,4.984518330649309e-32,9.668479724907913e-35,1.5079661996088479e-41,4.7519490142956947e-36,8.380078270162378e-49,1.2408964742389677e-53,4.806699119276235e-46,1.7740962664424062e-48,1.0306777182500583e-54,2.5785260447221503e-62,5.2042693578418e-66,7.79496576303327e-65,8.312083431709038e-64,2.314757069006421e-63,9.00216560932799e-70,9.364645225023044e-64,9.755299027172636e-57,1.5400135212071254e-59,2.3103671278569373e-23,5.192470691356072e-63
2.851371049249746e-10,0.11224537200384085,0.0,0.0,0.0,0.0,0.3299999998280651,0.6699999998622832,1.715319295303851e-10,1.3731335642108328e-10,4.0284750024026675e-13,3.4621358474011243e-11,1.2752255453269597e-21,1.3010637569669946e-16,9.665268151983689e-17,8.18822035552971e-20,4.6644129152332155e-22,5.3861102281890554e-17,7.161498451753381e-17,7.640684633656603e-24,1.934387643578913e-26,1.0970306689175323e-34,1.4395509688477006e-30,1.2756024710732412e-19,1.8056920159739074e-17,9.369346095810119e-32,2.087430213542666e-34,3.2104226697620155e-41,1.0116803487391965e-35,2.3782225608487492e-48,4.483429134329345e-53,1.1782073444871512e-45,4.887674669930835e-48,2.878961782302086e-54,9.051663925093646e-62,1.713144831582464e-65,2.5864852937894074e-64,2.7580740002245555e-63,8.437713080141154e-63,3.2936870336196983e-69,3.0409264966154436e-63,3.491754838572544e-56,5.415360896415001e-59,3.197202354453962e-23,1.8585629222409673e-62
3.2784277621898813e-10,0.11224537200435548,0.0,0.0,0.0,0.0,0.329999999802314,0.6699999998411166,1.971707533018465e-10,1.5836763662151557e-10,5.150843214377602e-13,3.931813690021501e-11,1.6305164727491274e-21,1.8717342384697267e-16,1.4329399698059853e-16,1.3441125094402485e-19,7.072255327249241e-22,7.433596654925585e-17,9.485893048638951e-17,1.29853407286367e-23,3.7353162165772094e-26,2.118390616499232e-34,3.1295133232654284e-30,1.8346329694318664e-19,2.6467391045558244e-17,1.6205290923149608e-31,4.088651618006341e-34,6.199747464925264e-41,1.9536908237605254e-35,5.97501748575491e-48,1.4024435750858949e-52,2.590766409561528e-45,1.1974004977926272e-47,7.135006263426186e-54,2.799999887800776e-61,4.857802606519715e-65,7.57912255709026e-64,8.08194174065115e-63,2.7004661738684785e-62,1.057457550779218e-68,8.604210289711244e-63,1.0866322400181293e-55,1.6464858508807574e-58,4.2283068327802264e-23,5.783838870516606e-62
3.7054844751300167e-10,0.11224537200485575,0.0,0.0,0.0,0.0,0.32999999977656286,0.6699999998198224,2.2280011542868247e-10,1.7953992537683703e-10,6.367720485288766e-13,4.389690220809464e-11,2.0157248810372234e-21,2.575782624304106e-16,2.0202377950580693e-16,2.082096951357506e-19,1.019649975828309e-21,9.877878279398146e-17,1.2141766137802117e-16,2.0694445762718615e-23,6.689015202312456e-26,3.7935307562425875e-34,6.255275245907978e-30,2.508905150924241e-19,3.688594048690848e-17,2.6288040720825845e-31,7.428770025687001e-34,1.110277063496091e-40,3.4987571597723134e-35,1.3646321305814226e-47,3.8971567633150034e-52,5.2393245630705255e-45,2.68012859247937e-47,1.612899171885154e-53,7.82105713220234e-61,1.2546967385552089e-64,1.9973133752901618e-63,2.129823051910161e-62,7.797112728412369e-62,3.062589683604927e-68,2.1791593002981897e-62,3.0088645225983955e-55,4.4675601022551286e-58,5.403896625335562e-23,1.6015344910435898e-61
4.2996313447283603e-10,0.11224537200552881,0.0,0.0,0.0,0.0,0.32999999974073635,0.6699999997899923,2.584433596861233e-10,2.091868436540062e-10,8.199104536629429e-13,5.0076384731191366e-11,2.5954586569214345e-21,3.793581910914719e-16,3.0561703967303127e-16,3.549721697011435e-19,1.5907731734724154e-21,1.3972795761877383e-16,1.6391322501497578e-16,3.6420432174908755e-23,1.3635327483859764e-25,7.73303622695442e-34,1.4703561339718367e-29,3.6383905369786974e-19,5.489988525299272e-17,4.743050498904008e-31,1.5462699717030777e-33,2.263391534990638e-40,7.132516374656857e-35,3.81511882471618e-47,1.3998535914460118e-51,1.2529756236362922e-44,7.341445281375411e-47,4.470999173234218e-53,2.9234878249123526e-60,4.1506387977513855e-64,6.828198992003166e-63,7.281222834861832e-62,3.050388420055137e-61,1.203106316051906e-67,6.90607502012478e-62,1.0770640926892365e-54,1.5523154543516727e-57,7.280204909866359e-23,5.732912332800704e-61
4.893778214326704e-10,0.11224537200617615,0.0,0.0,0.0,0.0,0.32999999970490984,0.6699999997599331,2.9407263634671647e-10,2.390487220994239e-10,1.0169912662046948e-12,5.6040898514743034e-11,3.2193280650452847e-21,5.307527785732466e-16,4.3674840835793296e-16,5.651187590657497e-19,2.3431998161852093e-21,1.8915069944369768e-16,2.1290147144776013e-16,5.946128769029228e-23,2.536464314194133e-25,1.4385189327785321e-33,3.1094964835847256e-29,4.9863805285343945e-19,7.718211447272708e-17,7.937316635039027e-31,2.9374065763271476e-33,4.2105821070960605e-40,1.3268619478658675e-34,9.37667998458689e-47,4.268344631470968e-51,2.697286443280627e-44,1.7928339232470377e-46,1.1026169092980353e-52,9.34254338974054e-60,1.158690317300488e-63,1.9646735980381983e-62,2.095025487529391e-61,1.0237705781190429e-60,4.054548730735521e-67,1.8800165988568744e-61,3.227685758246907e-54,4.5408734662011e-57,9.437219924172474e-23,1.7180075596717077e-60
5.487925083925048e-10,0.11224537200679892,0.0,0.0,0.0,0.0,0.32999999966908333,0.6699999997296545,3.296900122700995e-10,2.6911805905013474e-10,1.2259455437771034e-12,6.179794538935362e-11,3.880783728590259e-21,7.135706322338403e-16,5.97439647891349e-16,8.528004204804016e-19,3.301789604470846e-21,2.474265565298149e-16,2.6842488802905227e-16,9.158695567487383e-23,4.391076660141564e-25,2.4903460928383895e-33,6.039493152702141e-29,6.544979876757498e-19,1.0386132711924731e-16,1.252719185166979e-30,5.191892628488811e-33,7.289532010991248e-40,2.2971198195212422e-34,2.074833864348881e-46,1.133309365795289e-50,5.331018472112183e-44,3.961902892231652e-46,2.455599845693811e-52,2.5771775310311397e-59,2.8613392926985115e-63,4.961651930598309e-62,5.290853503690149e-61,2.933228917278339e-60,1.1650998053140428e-66,4.527288874907363e-61,8.431830397755575e-54,1.1660504444679415e-56,1.1875572513539678e-22,4.4880298483566993e-60
6.082071953523392e-10,0.11224537200739804,0.0,0.0,0.0,0.0,0.3299999996332568,0.6699999996991657,3.6529726408706484e-10,2.9938757114097196e-10,1.4449948739512554e-12,6.7354808896415e-11,4.574195962909255e-21,9.293682647591474e-16,7.894683582586047e-16,1.2329866093017083e-18,4.491500803517533e-21,3.148835517546188e-16,3.305245818855172e-16,1.3468602524572336e-22,7.174681111700475e-25,4.069047809865701e-33,1.0944144979989813e-28,8.303455608325139e-19,1.3500880078316002e-16,1.8868045250457453e-30,8.65773532488192e-33,1.191087117577873e-39,3.7534259632676996e-34,4.220551689618403e-46,2.706725435719197e-50,9.826419267441993e-44,8.070325065430772e-46,5.033530503568337e-52,6.363362318809424e-59,6.489009991449585e-63,1.1410762278524132e-61,1.2167866366514993e-60,7.467816269275629e-60,2.9726034405808473e-66,9.904978600509487e-61,1.9842751782346495e-53,2.711019877085948e-56,1.459591175432024e-22,1.0561748181745453e-59
6.676218823121735e-10,0.11224537200797456,0.0,0.0,0.0,0.0,0.3299999995974303,0.6699999996684751,4.0089589558906147e-10,3.298502497795654e-10,1.672633966146018e-12,7.271849780900527e-11,5.294799669009339e-21,1.1794649273148975e-15,1.014378380936727e-15,1.721304935041021e-18,5.937237697278796e-21,3.9180108843796526e-16,3.9923995210888317e-16,1.9074587552008354e-22,1.1183886314225664e-24,6.34284604471829e-33,1.87445207017658e-28,1.0249436250407424e-18,1.7064594598013131e-16,2.735612156216015e-30,1.3768529774428286e-32,1.856708790645328e-39,5.8509769530997545e-34,8.026304388297876e-46,5.943337242389603e-50,1.7113200970444088e-43,1.5382506865904863e-45,9.644029839110832e-52,1.4404071271360986e-58,1.3673064136384416e-62,2.4316152804783017e-61,2.5929545289431625e-60,1.7347179568623287e-59,6.916576761166295e-66,2.0077792696629998e-60,4.298126275198538e-53,5.813178736348475e-56,1.7598899717788443e-22,2.2877739367288275e-59
7.270365692720079e-10,0.11224537200852933,0.0,0.0,0.0,0.0,0.3299999995616038,0.6699999996375906,4.364871874572838e-10,3.6049931811253345e-10,1.9075808710665154e-12,7.78957891641239e-11,6.0385367498223724e-21,1.464985800782007e-15,1.2735215946117023e-15,2.3339760119151283e-18,7.663934403906385e-21,4.784187789897806e-16,4.746089465862294e-16,2.618428069567498e-22,1.676493992921451e-24,9.508115817016039e-33,3.06331695959975e-28,1.236946020674169e-18,2.1075418916210873e-16,3.842763975696377e-30,2.1049238911775017e-32,2.7833096509841064e-39,8.770944102946129e-34,1.4442721859847377e-45,1.2190062571496175e-49,2.8428877140476886e-43,2.7753949655909262e-45,1.7476378440186572e-51,3.039877228140274e-58,2.699141080908164e-62,4.855560316039195e-61,5.177733049735665e-60,3.747387755245233e-59,1.4962186935097608e-65,3.823845496167618e-60,8.699929455645052e-53,1.166024080540805e-55,2.0885211506478611e-22,4.6307324982009005e-59
7.864512562318422e-10,0.11224537200906322,0.0,0.0,0.0,0.0,0.3299999995257772,0.6699999996065201,4.72072222099072e-10,3.9132826182403705e-10,2.148752118155967e-12,8.289319746085092e-11,6.801977406129726e-21,1.786883379587087e-15,1.5680757941704262e-15,3.0876743433211423e-18,9.696454003744761e-21,5.74940721773476e-16,5.56667885329692e-16,3.501241479578147e-22,2.4317530346432166e-24,1.37915413916802e-32,4.812874790738086e-28,1.4649851960899755e-18,2.5528282904854866e-16,5.255910226793209e-30,3.1128569980299166e-32,4.0372550626584426e-39,1.2722462978893057e-33,2.4812617294224026e-45,2.361102472689625e-49,4.539123006851916e-43,4.7824951285589915e-45,3.0227520572567054e-51,6.051446507924921e-58,5.049750656031496e-62,9.178361404680466e-61,9.787362921252867e-60,7.621515595312739e-59,3.0467043719353296e-65,6.911344578111838e-60,1.6627008324689163e-52,2.2108909662362916e-55,2.44555311270031e-22,8.850098392540052e-59
8.458659431916766e-10,0.11224537200957695,0.0,0.0,0.0,0.0,0.3299999994899506,0.6699999995752705,5.076519245685606e-10,4.2233077975358206e-10,2.395221752711024e-12,8.771702404196636e-11,7.582190465784471e-21,2.145973065809645e-15,1.899079927443002e-15,3.999502920065825e-18,1.2059693808004771e-20,6.815428006780846e-16,6.454517528532418e-16,4.57803458271409e-22,3.429459631948863e-24,1.9450008316827466e-32,7.311072594210899e-28,1.7076953730901744e-18,3.041563477303665e-16,7.026661609207615e-30,4.4744293482387076e-32,5.693752723003777e-39,1.7942533819201783e-33,4.0978629081468485e-45,4.355930733360785e-49,7.0056157487398296e-43,7.923743132553607e-45,5.024388799325574e-51,1.1462820959532471e-57,9.038296115618188e-62,1.6563645836358455e-60,1.7662682424509206e-59,1.4728099827267387e-58,5.893764936556877e-65,1.194755993761952e-59,3.026199369174283e-52,3.996550529433382e-55,2.8310552561549837e-22,1.6107626103905796e-58
9.05280630151511e-10,0.11224537201007145,0.0,0.0,0.0,0.0,0.32999999945412406,0.669999999543849,5.43227079894626e-10,4.5350080741897075e-10,2.6462039896696423e-12,9.237333356870962e-11,8.376688473105466e-21,2.5429480962209385e-15,2.2674465529171268e-15,5.086887004359237e-18,1.4778502417010264e-20,7.983756649334578e-16,7.409940640015072e-16,5.871466701094087e-22,4.7205256881722834e-24,2.67722651607002e-32,1.0787725456127283e-27,1.9637615004695835e-18,3.5727991878544335e-16,9.21060802880789e-30,6.275525013828158e-32,7.837339220712564e-39,2.469755481856289e-33,6.540653581400537e-45,7.703808048182106e-49,1.0500248248856622e-42,1.2690945474774795e-44,8.070057929038213e-51,2.0799356298258185e-57,1.5558354942143158e-61,2.871728002182271e-60,3.0622749971898024e-59,2.722961476238373e-58,1.0906636079687444e-64,1.987232628017654e-59,5.279084166384067e-52,6.929773936710182e-55,3.2450976523911466e-22,2.8099112712079595e-58
9.999999999999999e-10,0.11224537201100539,0.0,0.0,0.0,0.0,0.3299999993970091,0.6699999994934168,5.99933522184788e-10,5.035242318021864e-10,3.0540041683239643e-12,9.946452819679015e-11,9.667602355864282e-21,3.255608035996285e-15,2.9339480913982522e-15,7.227431979678742e-18,1.990977056860853e-20,1.0061067710158417e-15,9.073634047752845e-16,8.438921993579207e-22,7.52765333433668e-24,4.2692859814002773e-32,1.9060138183716697e-27,2.396514447079789e-18,4.504865572109045e-16,1.3695654456573068e-29,1.0305951348615957e-31,1.249813264505864e-38,3.9384980469619265e-33,1.2996185698325979e-44,1.782628742678349e-48,1.9017325209016592e-42,2.537053641424655e-44,1.6195829617522215e-50,5.0154434283614733e-57,3.459113259847782e-61,6.453484053368805e-60,6.881694121467477e-59,6.761012212432769e-58,2.711689251975424e-64,4.186837173861263e-59,1.1933867341072204e-51,1.5529481742898422e-54,3.9643601252138433e-22,6.35206962443066e-58
1.0241100040711798e-09,0.11224537201100539,0.0,0.0,0.0,0.0,0.32999999938247093,0.6699999994805156,6.143663668071787e-10,5.163201098772262e-10,3.1590860937795236e-12,1.0120668423680836e-10,1.000024498344448e-20,3.452870926591059e-15,3.119438766179864e-15,7.859490994647474e-18,2.1382390444382275e-20,1.0632418601038273e-15,9.524819622183164e-16,9.201241224895425e-22,8.414752863021319e-24,4.772403998935244e-32,2.1836833626984514e-27,2.511000255278636e-18,4.758329946540982e-16,1.506018670186776e-29,1.1605652693016673e-31,1.3971032780074274e-38,4.402648966074276e-33,1.5316172509302384e-44,2.177410279538906e-48,2.1923472725852702e-42,2.9947320593295187e-44,1.913431294766214e-50,6.187421769330643e-57,4.18581470010701e-61,7.829250438271354e-60,8.348748255975437e-59,8.398569339297223e-58,3.369478348004951e-64,5.001094755782608e-59,1.449141334505423e-51,1.881979306776199e-54,4.15908719111272e-22,7.713381173298231e-58
1.1310564405988817e-09,0.11224537201178697,0.0,0.0,0.0,0.0,0.32999999931798313,0.6699999994229895,6.783819396118844e-10,5.733736444457574e-10,3.6303418604587153e-12,1.0864051416601727e-10,1.149203115418602e-20,4.406481137000474e-15,4.0212232910664655e-15,1.113566353190573e-17,2.8791489637061584e-20,1.3377400318729322e-15,1.1662454352521833e-15,1.3175393285588369e-21,1.337088877490285e-23,7.583276478332083e-32,3.84527691727258e-27,3.037322083675125e-18,5.958621001290173e-16,2.237652316430703e-29,1.904327065594739e-31,2.2200042033111978e-38,6.995834277926419e-33,3.035950433618853e-44,5.003035265225518e-48,3.966576128203982e-42,5.98034892346113e-44,3.83426236864464e-50,1.4846122901686254e-56,9.284989551865517e-61,1.7528388969769174e-59,1.8691466901266577e-58,2.0744375144672147e-57,8.332300916531295e-64,1.0461591366051452e-58,3.245925184624529e-51,4.184081517184146e-54,5.080002184234394e-22,1.727716874123094e-57
1.2380028771265837e-09,0.1122453720125163,0.0,0.0,0.0,0.0,0.3299999992534952,0.6699999993649989,7.423905752272181e-10,6.308847347614861e-10,4.108415685292636e-12,1.1561676721996648e-10,1.3005400348478684e-20,5.489764240312211e-15,5.0541575794596284e-15,1.5263219605181018e-17,3.773941611717852e-20,1.6469281788297081e-15,1.402370421728577e-15,1.8222869712618004e-21,2.0333641925589283e-23,1.153220696293522e-31,6.420496640972842e-27,3.589630042584414e-18,7.276900751036625e-16,3.207664129749719e-29,2.987672385659963e-31,3.376089504361555e-38,1.0638975459586414e-32,5.646099166312973e-44,1.0600187011145032e-47,6.798872746735215e-42,1.1205314263609935e-43,7.204677898594799e-50,3.270308298867871e-56,1.9088748074275636e-60,3.6321477891995906e-59,3.873156693095323e-58,4.6893980934071117e-57,1.8853479283150585e-63,2.0367183756777238e-58,6.719604630650089e-51,8.610881257106606e-54,6.094505885897138e-22,3.576661219190923e-57
