Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212)
2.797378128189319e-05,0.11224543219116025,0.0,0.0,0.0,0.0,0.32997239270284007,0.6699758956447665,2.0241277733695544e-05,1.6583130174270445e-05,1.5758941715016248e-07,1.7526814247133118e-08,4.988583461424697e-16,8.20905883447043e-08,5.972039171488945e-06,8.526562291579129e-06,5.890007766485115e-07,1.3882470080072889e-08,6.475821944937859e-09,5.785598299605524e-10,4.215999812362671e-09,2.391136038847464e-17,5.3205626362103945e-08,5.0443214446234824e-12,9.721666861648284e-11,3.2109966242201896e-13,6.556511169589933e-11,4.1942661673653555e-21,2.210830402429079e-18,2.5646531759535207e-18,3.309066995293048e-19,4.649071184670319e-18,1.6738588374145963e-15,1.110039677962895e-21,7.856357226105691e-23,7.5202875738381485e-28,1.597735005803405e-26,1.7037587204940423e-25,4.126050386381705e-20,1.6760767208381564e-26,6.84980376916659e-27,2.1990487909678334e-20,2.6405440582441243e-23,1.5505806448267586e-10,1.1704938011389865e-26,6.606708983821098e-25,8.686235797643261e-16,1.3239468425499887e-22,2.9621505554560975e-19
2.9292946003279984e-05,0.112245434483631,0.0,0.0,0.0,0.0,0.3299705118442447,0.669974360023319,2.1304902070841562e-05,1.7358177803217535e-05,1.6587004667033795e-07,1.8337684753602646e-08,5.250711813133967e-16,8.643053474989339e-08,6.583601870518165e-06,9.39559161488677e-06,6.831821522688535e-07,1.4593051326666075e-08,6.781637195822783e-09,6.39859818524047e-10,4.665564329279625e-09,2.6461099397540297e-17,6.166329049711787e-08,5.5474019331155585e-12,1.0308613830717449e-10,3.894150490815713e-13,8.309979541918987e-11,5.117188958949205e-21,2.447071317383278e-18,3.4213905479917003e-18,4.415825982767884e-19,6.194575768425104e-18,2.331126940774856e-15,1.5459150443296266e-21,1.1516202853014016e-22,1.0962720411603971e-27,2.3294444922432505e-26,2.4840235415478445e-25,6.286513668231716e-20,2.553674271941527e-26,1.088488550463711e-26,2.845605143684245e-20,3.416906909005326e-23,1.731269412960891e-10,1.5146381448510062e-26,9.260245778901436e-25,1.2116970466868298e-15,1.8468578921111682e-22,3.9518529823918544e-19
3.061211072466678e-05,0.1122454362928349,0.0,0.0,0.0,0.0,0.32996857600235,0.6699727853405549,2.2370940579642246e-05,1.8132971832048716e-05,1.741694264956806e-07,1.914842281050635e-08,5.513433759484724e-16,9.079126347021211e-08,7.227011276327072e-06,1.0309505315034027e-05,7.872567825107335e-07,1.5304855303878315e-08,7.0875644565420545e-09,7.045389894854127e-10,5.140067593707401e-09,2.915228039099241e-17,7.100129888928983e-08,6.074822581562017e-12,1.0904310956724545e-10,4.683603393825168e-13,1.0427308403784083e-10,6.188555425273126e-21,2.696514999035635e-18,4.508005542781951e-18,5.820577107949508e-19,8.153117493220872e-18,3.2011986344411483e-15,2.1229137392729174e-21,1.6605871016378021e-22,1.5726428412807242e-27,3.3421438972729475e-26,3.5639244239204684e-25,9.408291077553464e-20,3.8217563736777745e-26,1.6966716310175284e-26,3.639089630059903e-20,4.3696959807220933e-23,1.9228387109427284e-10,1.9369883339176515e-26,1.2792523931162185e-24,1.666470755111829e-15,2.5400226154353774e-22,5.20716418645326e-19
3.193127544605357e-05,0.11224543756216672,0.0,0.0,0.0,0.0,0.32996658500234116,0.6699711713866944,2.3438401181130994e-05,1.8907531856590203e-05,1.8247983122464828e-07,1.995904187285085e-08,5.776504750796838e-16,9.516997922044153e-08,7.902368629633947e-06,1.1268505291375801e-05,9.017368607129915e-07,1.6017396119083582e-08,7.393615774487194e-09,7.726210274582711e-10,5.639687351399308e-09,3.198591146725807e-17,8.12673435276774e-08,6.626378896050244e-12,1.1508295808848e-10,5.590019431375323e-13,1.2963710056370431e-10,7.42409882820061e-21,2.9592698971435274e-18,5.872049748017471e-18,7.5854899578864565e-19,1.0609970235883276e-17,4.3395067601298165e-15,2.8777967438817094e-21,2.3584939523849034e-22,2.222921566082061e-27,4.724735598334313e-26,5.038263196631928e-25,1.385048872136352e-19,5.62618816936251e-26,2.5980293845144385e-26,4.6037416856117043e-20,5.528017134360486e-23,2.1252546961383727e-10,2.450446359935673e-26,1.7437340463544745e-24,2.2621872377989794e-15,3.4480126951039484e-22,6.783041291466932e-19
3.325044016744036e-05,0.11224543823590614,0.0,0.0,0.0,0.0,0.3299645387027,0.6699695179853096,2.450630331386668e-05,1.9681872935300318e-05,1.9079362520373424e-07,2.076955058484322e-08,6.03968307834659e-16,9.956389184163064e-08,8.60974550277034e-06,1.2272764733689157e-05,1.0271267644744549e-06,1.673019224986814e-08,7.699801402492355e-09,8.441265659070971e-10,6.164578814596903e-09,3.4962872924255865e-17,9.25094336475197e-08,7.2018250309282905e-12,1.2120097362091896e-10,6.624482888409665e-13,1.5979778018917245e-10,8.840372992777089e-21,3.2354334725693438e-18,7.568069584818552e-18,9.782080030857703e-19,1.3662997166167006e-17,5.812635790600126e-15,3.854720384165097e-21,3.303081496029207e-22,3.099480096895921e-27,6.588672047151316e-26,7.025888157964147e-25,2.008278927723501e-19,8.15774874638811e-26,3.913221939234792e-26,5.766317304199143e-20,6.92399802306959e-23,2.338451329352718e-10,3.0692537099940147e-26,2.3476284018342776e-24,3.033992170346902e-15,4.624397462474638e-22,8.742528955514333e-19
3.456960488882715e-05,0.11224543825939956,0.0,0.0,0.0,0.0,0.32996243699501604,0.669967824993037,2.5573681259676626e-05,2.0456005702106114e-05,1.991032884248505e-07,2.1579952922963274e-08,6.302730694152232e-16,1.039702263038227e-07,9.349184066542654e-06,1.332242822577538e-05,1.1639213603116763e-06,1.7442768220355507e-08,8.00612983234554e-09,9.190731756499452e-10,6.714874566325407e-09,3.808391671660015e-17,1.0477585268591151e-07,7.800875171947636e-12,1.2739237771183693e-10,7.798461502309069e-13,1.9541685863753156e-10,1.045473810546678e-20,3.52509214795684e-18,9.658188986842237e-18,1.2492046038208707e-18,1.7423727529612978e-17,7.699922041148117e-15,5.1062975317573145e-21,4.566151371804976e-22,4.267336447351012e-27,9.072332546220362e-26,9.674361289414584e-25,2.8712738380645677e-19,1.1663213966521942e-25,5.804714193405057e-26,7.15617344207331e-20,8.592889441005954e-23,2.5623308683175936e-10,3.809036292651486e-26,3.1245578649441042e-24,4.023780488379114e-15,6.133033566429698e-22,1.1157433779041725e-18
3.588876961021394e-05,0.11224543757923637,0.0,0.0,0.0,0.0,0.32996027980367976,0.6699660922991787,2.6639587354671244e-05,2.1229936492922824e-05,2.074014415289098e-07,2.2390248353370218e-08,6.565414002466326e-16,1.0838623250287478e-07,1.0120697457871466e-05,1.4417611951442828e-05,1.312604374916657e-06,1.8154656225623133e-08,8.312607833927366e-09,9.974753645364853e-10,7.290684547362306e-09,4.134966638169244e-17,1.1811511512864729e-07,8.423205116551264e-12,1.3365234161423775e-10,9.123766512529467e-13,2.37213670073299e-10,1.2285343714230055e-20,3.828321300354495e-18,1.2212687123353782e-17,1.580811481309594e-18,2.2018432953331714e-17,1.0095185727045916e-14,6.694746239977112e-21,6.236131255266579e-22,5.806482593338195e-27,1.2345982026192489e-25,1.3165246091399318e-24,4.0518178841020146e-19,1.6458530081185054e-25,8.488697789947089e-26,8.805339198472168e-20,1.0573150793830589e-22,2.7967645909445804e-10,4.686842325430101e-26,4.1143442193452794e-24,5.281110759101196e-15,8.049458677508388e-22,1.4108993137039878e-18
3.7207934331600734e-05,0.11224543614341646,0.0,0.0,0.0,0.0,0.3299580670854628,0.6699643198251894,2.7703095061028553e-05,2.200366748483986e-05,2.1568086972481487e-07,2.320043200238969e-08,6.827504616935445e-16,1.1280919477599938e-07,1.0924270244178607e-05,1.5558403999470758e-05,1.4736468451362236e-06,1.886539769178236e-08,8.619240499639839e-09,1.079344588205484e-09,7.89209612518906e-09,4.476061743078624e-17,1.3257592341806165e-07,9.068454038509225e-12,1.3997600422658034e-10,1.0612509894602093e-12,2.859667398320608e-10,1.4351109119276446e-20,4.145185295420997e-18,1.5310564999997525e-17,1.9834886696545033e-18,2.7589193044094542e-17,1.3108593170124389e-14,8.693124689988634e-21,8.420944892215632e-22,7.814507806811182e-27,1.6617359317877085e-25,1.7720066686060666e-24,5.648548175113987e-19,2.294434171992109e-25,1.2249730646946893e-25,1.0748573032320186e-19,1.2906518801747568e-22,3.0415937374347963e-10,5.721172789707053e-26,5.363793639026981e-24,6.864186423595441e-15,1.0462387118532996e-21,1.7688531317662917e-18
3.8527099052987525e-05,0.11224543390150857,0.0,0.0,0.0,0.0,0.3299557988289877,0.6699625075240631,2.8763301878074627e-05,2.2777196847023713e-05,2.2393454545665067e-07,2.4010494838897017e-08,7.088780078134302e-16,1.1723644106941168e-07,1.175985898068496e-05,1.6744864764281875e-05,1.6475056572709468e-06,1.9574544760808827e-08,8.926031293815366e-09,1.1646892717653615e-09,8.51917424380169e-09,4.831713819864906e-17,1.482071250752459e-07,9.73622642106317e-12,1.463584899268023e-10,1.2277059246304337e-12,3.4251515938986886e-10,1.6671701363006954e-20,4.475737562631483e-18,1.9040095086339765e-17,2.4689674516960136e-18,3.42949404640219e-17,1.6868647214393034e-14,1.1186651160460557e-20,1.1251196786433506e-21,1.0409534138714649e-26,2.2137930277877466e-25,2.360697589256962e-24,7.785427581324922e-19,3.1624159061913223e-25,1.74585527508334e-25,1.302340538783035e-19,1.5638058681949148e-22,3.2966306607604476e-10,6.932004119162759e-26,6.92752821120015e-24,8.840902349004423e-15,1.3475305042717297e-21,2.1998096202418762e-18
3.9846263774374316e-05,0.11224543080479712,0.0,0.0,0.0,0.0,0.3299534750540926,0.6699606553796167,2.9819332073586782e-05,2.3550518902391155e-05,2.3215564967057476e-07,2.482042386742534e-08,7.349024526773431e-16,1.21665351695189e-07,1.262739285661088e-05,1.7977027438846596e-05,1.8346221850627915e-06,2.028166169031588e-08,9.23298210676841e-09,1.2535148422134464e-09,9.171961653097796e-09,5.2019471144548145e-17,1.650576701823048e-07,1.0426094141280837e-11,1.5279492616907082e-10,1.4129990813342854e-12,4.077597331077114e-10,1.9267511041082707e-20,4.8200207108302034e-18,2.3499348249261216e-17,3.0503329262171927e-18,4.2312475875620976e-17,2.152430321954524e-14,1.4274107275844146e-20,1.4883678809671214e-21,1.373347977399231e-26,2.9209839139595366e-25,3.114816786116732e-24,1.0616942320382614e-18,4.312546808184107e-25,2.459358669556607e-25,1.567016628392201e-19,1.8816197276010682e-22,3.561660172926772e-10,8.340802884877593e-26,8.868860789786236e-24,1.1289954717777645e-14,1.7208162152296755e-21,2.7151069891572798e-18
4.116542849576111e-05,0.11224542680641757,0.0,0.0,0.0,0.0,0.3299510958110976,0.6699587634056797,3.0870339218067326e-05,2.432362429899925e-05,2.4033759154708094e-07,2.563020233072366e-08,7.608029328328342e-16,1.2609336761918391e-07,1.3526774425433395e-05,1.9254898595492804e-05,2.0354210347528457e-06,2.0986326159343386e-08,9.540093313114318e-09,1.34582377133516e-09,9.850479216027843e-09,5.586773459428214e-17,1.8317656937250717e-07,1.1137598687445148e-11,1.5928046071609046e-10,1.6184041157870352e-12,4.826638886604768e-10,2.2159626180104663e-20,5.17806668320376e-18,2.87966925157603e-17,3.742104567593133e-18,5.1837443413088674e-17,2.7247206575721318e-14,1.8069321843068108e-20,1.9505203574113266e-21,1.795566504218957e-26,3.819358943113049e-25,4.072806868725657e-24,1.4334102237135126e-18,5.82241007784413e-25,3.426668502637569e-25,1.8731997645217045e-19,2.2492737855359174e-22,3.836441070423627e-10,9.970532358786296e-26,1.1260709332273276e-23,1.4302011483520876e-14,2.179915573493854e-21,3.327274694608567e-18
4.24845932171479e-05,0.11224542186147932,0.0,0.0,0.0,0.0,0.3299486611799755,0.6699568316451974,3.1915508506819336e-05,2.5096500189989774e-05,2.484740265805466e-07,2.6439809920386463e-08,7.865593645352015e-16,1.305179982279211e-07,1.4457880413478094e-05,2.0578458849399467e-05,2.250308904464959e-06,2.1688130472252338e-08,9.847363833941987e-09,1.4416156287077807e-09,1.0554726290827988e-08,5.986192490804327e-17,2.0261285247688662e-07,1.1870253490540662e-11,1.6581027838572116e-10,1.84520579850779e-12,5.682543456675821e-10,2.5369804439610246e-20,5.549896950300434e-18,3.505125851899306e-17,4.560314123002304e-18,6.3085257807489e-17,3.42340462112041e-14,2.2702731610472415e-20,2.5336766811868933e-21,2.3276774732151253e-26,4.951648335470403e-25,5.280233581758394e-24,1.9171324325580686e-18,7.787219247564971e-25,4.725374280070313e-25,2.2254850402100583e-19,2.672285663780047e-22,4.1207078195599777e-10,1.1845650970120299e-25,1.4186546243088065e-23,1.7980939808014865e-14,2.740660155297941e-21,4.0500874304075696e-18
4.380375793853469e-05,0.11224541592717535,0.0,0.0,0.0,0.0,0.32994617126943815,0.6699548601692515,3.295405885729305e-05,2.5869130420884547e-05,2.565588729085068e-07,2.7249222994145874e-08,8.121524954382514e-16,1.3493682852878276e-07,1.5420562600634745e-05,2.1947663599025043e-05,2.479673563794906e-06,2.238668265408606e-08,1.0154791202401186e-08,1.5408871443375845e-09,1.1284681184910862e-08,6.400191905469323e-17,2.234155279695406e-07,1.262354634998261e-11,1.723796171982977e-10,2.0946950644128183e-12,6.656215396745396e-10,2.8920443901325317e-20,5.9355227393412795e-18,4.2393366906465746e-17,5.5225802247175035e-18,7.629197489972787e-17,4.270901750097797e-14,2.8323014577367574e-20,3.263803760467897e-21,2.9933188457234785e-26,6.368184444706844e-25,6.790769271496377e-24,2.5414282603010057e-18,1.0323006367759267e-24,6.453084811722968e-25,2.628746659745058e-19,3.1565081300388594e-22,4.414172381523223e-10,1.399210278130825e-25,1.7741377776460258e-23,2.2445086304544293e-14,3.4210885222113384e-21,4.898614741849938e-18
4.512292265992148e-05,0.11224540896287859,0.0,0.0,0.0,0.0,0.32994362621594175,0.6699528490760086,3.398524477202458e-05,2.6641495723030185e-05,2.6458632581532265e-07,2.8058414798434136e-08,8.3756395050611415e-16,1.3934752574520067e-07,1.6414648766755713e-05,2.3362443837444222e-05,2.723882958019706e-06,2.3081607432160255e-08,1.0462371632259434e-08,1.6436322804053136e-09,1.2040301676582973e-08,6.828747757072253e-17,2.456335433441471e-07,1.3396941933038897e-11,1.7898378382025313e-10,2.3681640814591725e-12,7.759198011737517e-10,3.2834552716624875e-20,6.33494529786292e-18,5.096491350997348e-17,6.648179140411525e-18,9.171509804653771e-17,5.2926387194658057e-14,3.5098790959088563e-20,4.171217158011033e-21,3.820168853564124e-26,8.127904346100399e-25,8.667262004484461e-24,3.340880987945622e-18,1.3570237382963893e-24,8.731669562833584e-25,3.088134691735452e-19,3.7081251989713566e-22,4.716526156446288e-10,1.643730020546194e-25,2.2032748212421712e-23,2.7828605478133282e-14,4.241648705379878e-21,5.889265776302884e-18
4.644208738130827e-05,0.11224540093022393,0.0,0.0,0.0,0.0,0.32994102618262244,0.6699507984896024,3.500835796022286e-05,2.7413573911992613e-05,2.725508703562042e-07,2.8867355694841072e-08,8.627762719750387e-16,1.4374784527637456e-07,1.743994369706274e-05,2.4822707028289858e-05,2.983284439938121e-06,2.3772547100002442e-08,1.0770100088981397e-08,1.7498423115513017e-09,1.282152560044852e-08,7.271824788041246e-17,2.693157465456277e-07,1.4189884327225307e-11,1.8561816821005825e-10,2.6669013874806593e-12,9.003672918097512e-10,3.713571788626853e-20,6.748156189576738e-18,6.09197086716726e-17,7.95811113946363e-18,1.0963431382683699e-16,6.517315220259556e-14,4.3220386395343707e-20,5.2910938833098865e-21,4.840455272705511e-26,1.0299434286921721e-24,1.0982891980704602e-23,4.357093877410654e-18,1.7697890167107413e-24,1.17122041060134e-24,3.609070425478079e-19,4.333646556080779e-22,5.027442024692214e-10,1.9210099289584491e-25,2.7181763252133344e-23,3.428283133311586e-14,5.2254072695213554e-21,7.039828753935975e-18
4.776125210269506e-05,0.11224539179317622,0.0,0.0,0.0,0.0,0.32993837135816584,0.6699487085589578,3.602272871364811e-05,2.818534008969477e-05,2.8044729206769654e-07,2.9676013389101543e-08,8.877729532578884e-16,1.4813563599830175e-07,1.8496230239606305e-05,2.632833803967553e-05,3.258204131020735e-06,2.4459162261039675e-08,1.1077970362875997e-08,1.8595059130742808e-09,1.3628271491933457e-08,7.729376795130176e-17,2.9451084857362634e-07,1.5001799625186588e-11,1.9227825738359889e-10,2.992187142405055e-12,1.0402457023039409e-09,4.1848073442354496e-20,7.175137620111679e-18,7.24237677633022e-17,9.47516201429519e-18,1.3035215143854882e-16,7.977178328068044e-14,5.29016514602655e-20,6.664015537895153e-21,6.091503720436074e-26,1.2962257119983087e-24,1.3822416436568238e-23,5.639817039536446e-18,2.290803111774047e-24,1.5580702884151807e-24,4.197240411036931e-19,5.039900401025458e-22,5.34657646260257e-10,2.2340767991535744e-25,3.332412687558109e-23,4.197768669813297e-14,6.39826412598897e-21,8.369504816069321e-18
4.908041682408185e-05,0.11224538151808443,0.0,0.0,0.0,0.0,0.32993566195562285,0.6699465794565687,3.702772703497501e-05,2.8956766849094267e-05,2.8827068575059546e-07,3.048435316126832e-08,9.125384667469101e-16,1.5250884489003135e-07,1.9583270407604388e-05,2.7879200129215546e-05,3.5489464122392773e-06,2.514113245069469e-08,1.1385975143852762e-08,1.972609256360423e-09,1.4460439285916029e-08,8.201347025652227e-17,3.2126738736631297e-07,1.5832098521980174e-11,1.9895964822761966e-10,3.3452885400459805e-12,1.1968997189161542e-09,4.699626829695647e-20,7.615862790078615e-18,8.565555061302309e-17,1.1223959362643638e-17,1.5419456122500806e-16,9.708304397072356e-14,6.438183107920569e-20,8.336540408772601e-21,7.616325306073391e-26,1.6207963397935608e-24,1.7283503760280477e-23,7.248205961801615e-18,2.9440926417526315e-24,2.0564727785538683e-24,4.8585892800914605e-19,5.834024826889734e-22,5.673571709790762e-10,2.5860947967364543e-25,4.0611185794935436e-23,5.110312446944918e-14,7.789172210988946e-21,9.898935986790351e-18
5.0399581545468644e-05,0.11224537007372114,0.0,0.0,0.0,0.0,0.3299328982111772,0.6699444113772279,3.80227635193645e-05,2.972782448022246e-05,2.9601646233096823e-07,3.1292338095768776e-08,9.37058285532736e-16,1.5686552097640357e-07,2.0700806519404144e-05,2.9475135973129425e-05,3.855793543655618e-06,2.5818156636814405e-08,1.1694106097334168e-08,2.089136110820357e-09,1.5317911064151264e-08,8.687668601387335e-17,3.496336930630499e-07,1.6680178905218948e-11,2.0565805930172464e-10,3.727455420174114e-12,1.3717362673764807e-09,5.2605434014408636e-20,8.070296272742626e-18,1.0080614825989389e-16,1.3231023308976873e-17,1.8151140887730613e-16,1.175088746642718e-13,7.792747713301131e-20,1.036180282274453e-20,9.464243738953172e-26,2.014158632402378e-24,2.1478157028272262e-23,9.252220597991241e-18,3.758072410599088e-24,2.694096604793539e-24,5.599311457685162e-19,6.723457867653118e-22,6.008057965564281e-10,2.9803610455205465e-25,4.921097563935084e-23,6.187059473791064e-14,9.430361109131136e-21,1.1650227064912133e-17
5.1718746266855435e-05,0.11224535743130869,0.0,0.0,0.0,0.0,0.3299300803828731,0.6699422045367309,3.90072899923964e-05,3.0498481176447003e-05,3.0368035382386113e-07,3.209992931010439e-08,9.61318899117436e-16,1.6120381858573217e-07,2.184856236883187e-05,3.111596873239239e-05,4.179005410621869e-06,2.6489953599573763e-08,1.2002353940881202e-08,2.209067951589131e-09,1.6200551846009655e-08,9.188264967055568e-17,3.796578547335849e-07,1.7545428419297992e-11,2.1236934158160988e-10,4.139916117510201e-12,1.5662235451350573e-09,5.870115275240607e-20,8.538394413506265e-18,1.1807941617483674e-16,1.5524811418882837e-17,2.126768829987998e-16,1.4149533133710595e-13,9.383439731790492e-20,1.2800137817622104e-20,1.1691561770035144e-25,2.4883020271457527e-24,2.6534226655759817e-23,1.1734173881829401e-17,4.7661742939675554e-24,3.5043875771026956e-24,6.425841885812366e-19,7.715926359072183e-22,6.34965559274787e-10,3.4203006899459674e-25,5.930926311434857e-23,7.451453162856712e-14,1.1357563681715363e-20,1.3646961346309818e-17
