Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255)
1.7785587324777873e-07,0.11224537194777327,0.0,0.0,0.0,0.0,0.32999989262633866,0.6699998920180517,1.0634065447619855e-07,1.0689728368498064e-07,8.262317258722298e-10,3.3067400185851673e-10,2.6154827141241834e-18,1.5634270565535874e-10,2.0611241506448856e-10,7.626477958463888e-11,1.1109202171189878e-13,3.471887917583807e-11,2.1484457025851295e-11,4.529559547197437e-15,7.882111396540462e-15,4.470398504086954e-23,4.667491054921434e-16,1.24256780647791e-15,4.265447973368564e-13,5.5597868286474226e-21,8.347858106130927e-21,1.3158578628901666e-29,4.124593850512429e-24,1.8412631171500343e-30,7.681162761740731e-32,9.72551302320662e-30,2.684088963701393e-29,1.779656168393067e-35,6.387762099353846e-39,7.780627725362475e-44,3.054390917922832e-38
1.9807819585484818e-07,0.11224537193958353,0.0,0.0,0.0,0.0,0.32999988039097505,0.6699998796846082,1.184320432628631e-07,1.1907434135972754e-07,9.203743538257948e-10,3.4334947159457207e-10,2.913496467698873e-18,1.892238345841734e-10,2.5580586166462373e-10,1.035493279565264e-10,1.5345089941985678e-13,4.140123460331977e-11,2.54262986884647e-11,5.880076817023479e-15,1.1182867481709428e-14,6.342447087040088e-23,7.433300893751407e-16,1.4051318691854087e-15,4.755122345133933e-13,7.995869599171454e-21,1.3449481700221395e-20,1.870452919335644e-29,5.8518319132848796e-24,3.318030019805465e-30,1.5049561994300853e-31,1.6474499493439705e-29,5.089489985461362e-29,3.374598509940051e-35,1.3527595974145327e-38,1.6434308378990932e-43,7.220227767069895e-38
2.1830051846191763e-07,0.11224537193152628,0.0,0.0,0.0,0.0,0.3299998681482985,0.6699998673448766,1.3052534642291622e-07,1.3125096054736895e-07,1.0145318300664332e-09,3.5602451933426586e-10,3.21155722435606e-18,2.2420756372807516e-10,3.1086268612166417e-10,1.36201005942388e-10,2.0540615920864654e-13,4.839045280675285e-11,2.950849445914899e-11,7.43725378752461e-15,1.5288736703231964e-14,8.671121638484635e-23,1.1278825069457227e-15,1.5719624287128409e-15,5.245008608074958e-13,1.1076005791891268e-20,2.0637565429189655e-20,2.563011012147874e-29,8.000374264326029e-24,5.630835955553915e-30,2.74683417383668e-31,2.6454644633156254e-29,9.04412351124412e-29,5.996824116792581e-35,2.6553270776217684e-38,3.2190602448230642e-43,1.565243732107311e-37
2.385228410689871e-07,0.11224537192360386,0.0,0.0,0.0,0.0,0.3299998558979515,0.6699998549988527,1.4262091553617837e-07,1.4342714146502825e-07,1.1087068979012447e-09,3.6869914662987176e-10,3.5096736681878495e-18,2.610721952798889e-10,3.712839498845627e-10,1.7453440042617774e-10,2.679395216940986e-13,5.564367675422754e-11,3.37065868838205e-11,9.209603405314352e-15,2.02811970441939e-14,1.1502633010283037e-22,1.645118686941746e-15,1.7430645861069503e-15,5.735121133513268e-13,1.4881163258297664e-20,3.0431132567642674e-20,3.4089649981517486e-29,1.0612857228969717e-23,9.098566976264642e-30,4.731434849078963e-31,4.067372439747523e-29,1.5243303759450841e-28,1.0107405217239582e-34,4.899113674187538e-38,5.928659618517695e-43,3.160597911498086e-37
2.587451636760566e-07,0.11224537191581807,0.0,0.0,0.0,0.0,0.32999984363961615,0.6699998426465325,1.547190628337501e-07,1.5560288435449477e-07,1.2029019937079027e-09,3.8137335540981826e-10,3.8078535116840815e-18,2.996151940471502e-10,4.370708618194371e-10,2.1883058161710972e-10,3.420335443834457e-13,6.312406435124457e-11,3.80003629238087e-11,1.1205418886435985e-14,2.6239627283107738e-14,1.4882001474611168e-22,2.3220998266005345e-15,1.918443199261909e-15,6.22547269690589e-13,1.9493556747671426e-20,4.34110834417945e-20,4.4239153369499996e-29,1.3730818659651843e-23,1.411460297965909e-29,7.7668909632441485e-31,6.032245320234949e-29,2.4587596750991377e-28,1.6303523190569092e-34,8.586199101392686e-38,1.0374966541634774e-42,6.01597557017249e-37
2.7896748628312606e-07,0.11224537190817045,0.0,0.0,0.0,0.0,0.3299998313730102,0.6699998302879118,1.6682006499023207e-07,1.6777818947917332e-07,1.2971192764950092e-09,3.94047148231679e-10,4.1061035893072835e-18,3.396524576973186e-10,5.082247617621059e-10,2.69340082858294e-10,4.2867168757496657e-13,7.079995998328818e-11,4.2373134913995936e-11,1.3432778784078573e-14,3.3241365158488296e-14,1.8853089712435658e-22,3.188175741487894e-15,2.098102895776044e-15,6.716074630912139e-13,2.4996659692968044e-20,6.022113742206519e-20,5.6237019615729e-29,1.7394728373226647e-23,2.1155251526922107e-29,1.2242259709943394e-30,8.678956789080605e-29,3.8218431346901335e-28,2.534208397446158e-34,1.4409208208458004e-37,1.7388379761634465e-42,1.0894719595495494e-36
2.9918980889019554e-07,0.11224537190066221,0.0,0.0,0.0,0.0,0.32999981909788345,0.6699998179229869,1.7892416666823304e-07,1.7995305712292305e-07,1.3913606555355816e-09,4.067205269038587e-10,4.4044299449680135e-18,3.8101740775488115e-10,5.847471055866791e-10,3.262857363963824e-10,5.288383703579941e-13,7.864417042091099e-11,4.6811131741364196e-11,1.589955624003127e-14,4.1361759441205145e-14,2.345863234674047e-22,4.274926201586957e-15,2.2820480877163542e-15,7.20693696861687e-13,3.147520817358484e-20,8.156878858615284e-20,7.024472259611114e-29,2.164401540027929e-23,3.0788380718883067e-29,1.863818842873112e-30,1.216772671288893e-28,5.755652929528412e-28,3.8165202922947405e-34,2.3301387056963667e-37,2.8087035460604273e-42,1.890810909098832e-36
3.19412131497265e-07,0.11224537189329434,0.0,0.0,0.0,0.0,0.32999980681401475,0.6699998055517542,1.9103158382038975e-07,1.921274875872975e-07,1.4856278161132588e-09,4.1939349293869905e-10,4.702837913525926e-18,4.2355996343356676e-10,6.666394516446643e-10,3.8986535518416857e-10,6.435190182474399e-13,8.663333001197642e-11,5.130298163118627e-11,1.8613427637262416e-14,5.067422102422639e-14,2.8740264918459594e-22,5.616103566190687e-15,2.4702829860106715e-15,7.698068577043889e-13,3.901520273022251e-20,1.0822626870757806e-19,8.642747081759091e-29,2.65170947202409e-23,4.368220623944196e-29,2.7537712907471813e-30,1.6681687369059164e-28,8.434324403800262e-28,5.592761863861988e-34,3.6492968398023715e-37,4.394337581057796e-42,3.163031953452242e-36
3.396344541043345e-07,0.11224537188606756,0.0,0.0,0.0,0.0,0.3299997945212086,0.6699997931742099,2.03142506738921e-07,2.043014811890631e-07,1.5799222433033862e-09,4.3206604796606464e-10,5.001332196070114e-18,4.671454040784526e-10,7.539034486104388e-10,4.602542519893334e-10,7.737001026918939e-13,9.474735646059873e-11,5.5839287385052536e-11,2.158187701789048e-14,6.125027653660816e-14,3.4738554294055218e-22,7.24757684171878e-15,2.66281161545498e-15,8.189477280580024e-13,4.7703912621116525e-20,1.4103150966661418e-19,1.049548431624635e-28,3.2051395317386336e-23,6.061423166918015e-29,3.963714526467467e-30,2.2428468086619046e-28,1.2068486407894891e-27,8.002607278613932e-34,5.557627238861728e-37,6.686197632028186e-42,5.1239432054182585e-36
3.5985677671140397e-07,0.11224537187898255,0.0,0.0,0.0,0.0,0.3299997822192923,0.6699997807903507,2.152571028416356e-07,2.164750382586692e-07,1.6742452437018613e-09,4.4473819342852065e-10,5.299916928703005e-18,5.116531641473995e-10,8.465408246997148e-10,5.376075778108934e-10,9.2036917312029e-13,1.0296899038755553e-10,6.041228449122078e-11,2.481219904052457e-14,7.315962152017951e-14,4.1493028825075293e-22,9.207277364205445e-15,2.8596378293143407e-15,8.681169973831439e-13,5.762988001857513e-20,1.8088910524602701e-19,1.2600140176870713e-28,3.8283388007980694e-23,8.248035998996068e-29,5.575707263603363e-30,2.964180453605309e-28,1.690999088378336e-27,1.121306744030202e-33,8.25799521972885e-37,9.926750516667284e-42,8.068829727038141e-36
3.8007909931847344e-07,0.11224537187203969,0.0,0.0,0.0,0.0,0.32999976990811397,0.6699997684001727,2.273755191982238e-07,2.286481591386299e-07,1.7685979651303132e-09,4.5740993057172e-10,5.598595744918182e-18,5.569756318513054e-10,9.445533781043657e-10,6.22062466646017e-10,1.0845148829035799e-12,1.1128340198452427e-10,6.501556129173604e-11,2.8311503773368083e-14,8.647016993758625e-14,4.904220642701369e-22,1.1535146083515709e-14,3.0607653233540093e-15,9.173152724019096e-13,6.88829208932654e-20,2.2877127523773325e-19,1.4974727642050283e-28,4.5248611347660335e-23,1.1030416973948623e-28,7.685347721492928e-30,3.858317519702435e-28,2.3256945062472256e-27,1.5421827101247573e-33,1.2005249691160888e-36,1.4420391774534165e-41,1.2390915031199545e-35
4.003014219255429e-07,0.11224537186523936,0.0,0.0,0.0,0.0,0.3299997575875392,0.669999756003673,2.394978848142851e-07,2.408208441819237e-07,1.8629814144527922e-09,4.700812605947713e-10,5.897371832000134e-18,6.030169969415847e-10,1.0479429684727692e-09,7.137399894484238e-10,1.2671270105445767e-12,1.1967785015379684e-10,6.964382426022787e-11,3.208672268187841e-14,1.012481008762382e-13,5.74236210678054e-22,1.4273082266631994e-14,3.266197649287262e-15,9.665430863603493e-13,8.155412349506254e-20,2.8571883150267945e-19,1.763787219647374e-28,5.298169607145202e-23,1.4524634767821158e-28,1.0402895195754579e-29,4.954346077311862e-28,3.14590511413601e-27,2.0860785882140103e-33,1.711559447558618e-36,2.0544565536311155e-41,1.860560785619076e-35
4.205237445326124e-07,0.11224537185858184,0.0,0.0,0.0,0.0,0.3299997452574506,0.6699997436008478,2.5162431269276903e-07,2.529930937507375e-07,1.957396473657126e-09,4.827521846153042e-10,6.1962479819306794e-18,6.496921557338924e-10,1.1567115093272734e-09,8.127469300664864e-10,1.4691964768810025e-12,1.2814138718037887e-10,7.429270137415103e-11,3.6144613681259786e-14,1.175579047196757e-13,6.667384895426504e-22,1.7464893500719058e-14,3.4759382275148315e-15,1.0158009073924357e-12,9.573584709218396e-20,3.528421433929901e-19,2.0608865406654657e-28,6.151638925508446e-23,1.8861428300824853e-28,1.385440165809906e-29,6.284462413372314e-28,4.192325834528557e-27,2.7799806452443794e-33,2.3977042727774703e-36,2.87621545722376e-41,2.737897680510071e-35
4.407460671396819e-07,0.11224537185206732,0.0,0.0,0.0,0.0,0.3299997329177442,0.6699997311916942,2.6375490168809326e-07,2.651649082153503e-07,2.0518439143199343e-09,4.954227036438335e-10,6.495226637178782e-18,6.969256711608701e-10,1.270860961351232e-09,9.191773949627295e-10,1.6917153587696462e-12,1.3666460541109376e-10,7.895858051319526e-11,4.0491765051410946e-14,1.3546242899323705e-13,7.682853453380249e-22,2.115624700430622e-14,3.689990359086933e-15,1.0650891460463784e-12,1.115217217037035e-19,4.313221014901978e-19,2.3907716615043117e-28,7.088557830585175e-23,2.4187182701062204e-28,1.8182856448483632e-29,7.884141348047585e-28,5.511973154116825e-27,3.655067263664382e-33,3.306101010147024e-36,3.9635215205444596e-41,3.956092748410695e-35
4.6096838974675135e-07,0.1122453718456959,0.0,0.0,0.0,0.0,0.32999972056832894,0.6699997187762085,2.7588973816584574e-07,2.7733628795308216e-07,2.1463244105557228e-09,5.080928186261883e-10,6.794309931691628e-18,7.446507949548541e-10,1.3903933264709805e-09,1.033114264710954e-09,1.935676899744716e-12,1.452394209878603e-10,8.363847777443189e-11,4.513459943758814e-14,1.550229226491374e-13,8.792241561103885e-22,2.539462227385023e-14,3.9083572368700184e-15,1.1144081620249247e-12,1.2900664786489425e-19,5.224110805958897e-19,2.7555202736236544e-28,8.112131413682749e-23,3.0664921586956024e-28,2.354934570109091e-29,9.792309132050405e-28,7.158814052012628e-27,4.747126017442015e-33,4.4935117731567115e-36,5.384013480306496e-41,5.622358335605754e-35
4.811907123538208e-07,0.11224537183946777,0.0,0.0,0.0,0.0,0.3299997082091247,0.669999706354388,2.880288974827779e-07,2.895072333473979e-07,2.2408385505644575e-09,5.207625304528524e-10,7.09349972744912e-18,7.928085631660166e-10,1.5153106426416658e-09,1.1546304956920768e-09,2.2020755182200497e-12,1.5385888831277429e-10,8.832992900657589e-11,5.007937840128661e-14,1.7629907838573485e-13,9.998934734949733e-22,3.0229265025771405e-14,4.1310419559051625e-15,1.1637582701983657e-12,1.4828679595139334e-19,6.274339028283362e-19,3.157291616472677e-28,9.225483331238226e-23,3.84753154454709e-28,3.013422642354068e-29,1.205151884942785e-27,9.194427455139783e-27,6.0969923188193935e-33,6.027727294247028e-36,7.218428993403923e-41,7.870539656786384e-35
5.014130349608903e-07,0.11224537183338289,0.0,0.0,0.0,0.0,0.32999969584006117,0.6699996939262294,3.001724453039695e-07,3.0167774478713015e-07,2.335386846909073e-09,5.33431839952887e-10,7.39279764699791e-18,8.413469688604876e-10,1.6456149792499142e-09,1.2837902836620166e-09,2.4919068137381535e-12,1.6251703997520792e-10,9.303089939582153e-11,5.533220692118562e-14,1.9934907369512887e-13,1.130623255520576e-21,3.5711142357234976e-14,4.358047522955095e-15,1.2131397459578528e-12,1.694596056203343e-19,7.477888006890317e-19,3.5983310985029067e-28,1.0431657952824078e-22,4.781770617168602e-28,3.8138315399503463e-29,1.4708128197750684e-27,1.1688698700647137e-26,7.751009954021489e-33,7.989109376386708e-36,9.562428306818812e-41,1.086615424233724e-34
5.216353575679598e-07,0.11224537182744133,0.0,0.0,0.0,0.0,0.3299996834610766,0.6699996814917296,3.123204387736356e-07,3.138478226657776e-07,2.429969745651322e-09,5.461007479056743e-10,7.692205102371437e-18,8.902202077647843e-10,1.7813084330640234e-09,1.4206501023528963e-09,2.8061675716237587e-12,1.7120874876033901e-10,9.773970829510558e-11,6.08990374038236e-14,2.24229611141315e-13,1.2717350950501475e-21,4.18928990762588e-14,4.5893768652673065e-15,1.2625528299754443e-12,1.926237859031754e-19,8.849483798223266e-19,4.080974771678149e-28,1.1733622468888722e-22,5.891114795390501e-28,4.7784094311945256e-29,1.781247972994144e-27,1.4720547469977413e-26,9.761513816044788e-33,1.0472274658787545e-35,1.2528583732671861e-40,1.4812118072617594e-34
5.418576801750293e-07,0.11224537182164306,0.0,0.0,0.0,0.0,0.3299996710721166,0.6699996690508854,3.244729275538605e-07,3.26017467380891e-07,2.524587634457371e-09,5.587692550501436e-10,7.991723320748638e-18,9.39387991340249e-10,1.9223931246751415e-09,1.5652596289336844e-09,3.14585576630424e-12,1.7992960921614841e-10,1.0245496737513461e-10,6.678567344636791e-14,2.5099595765178147e-13,1.4235424426260423e-21,4.8828815185717563e-14,4.82503283859302e-15,1.3119977324286352e-12,2.178793158541485e-19,1.0404605817699066e-18,4.607653671871709e-28,1.3134268946870527e-22,7.199546457055411e-28,5.931693281768272e-29,2.1419083722992826e-27,1.8378689658298882e-26,1.2187335142033576e-32,1.3587926809336876e-35,1.6248543117914338e-40,1.995521970856838e-34
5.620800027820987e-07,0.11224537181598798,0.0,0.0,0.0,0.0,0.3299996586731334,0.6699996566036936,3.36629954743816e-07,3.3818667933353797e-07,2.6192408497710277e-09,5.714373620866289e-10,8.291353367161218e-18,9.888149242499626e-10,2.0688711953762027e-09,1.7176625663279917e-09,3.511970563536199e-12,1.8867583616431999e-10,1.0717552989776985e-10,7.299777368696049e-14,2.7970198251397826e-13,1.586350821969858e-21,5.657476450394831e-14,5.065018234499316e-15,1.361474636740046e-12,2.4532744545114486e-19,1.215949647302444e-18,5.180898028809171e-28,1.463641631953835e-22,8.73323230403815e-28,7.300633035704121e-29,2.558680371616202e-27,2.2762433665223283e-26,1.5094329577488805e-32,1.7464844344333673e-35,2.087537562244341e-40,2.6593406680819643e-34
5.823023253891682e-07,0.11224537181047615,0.0,0.0,0.0,0.0,0.32999964626408546,0.6699996441501513,3.4879155769144414e-07,3.5035545892783397e-07,2.7139296831479936e-09,5.841050696815405e-10,8.59109616454506e-18,1.0384699439466857e-09,2.220744804426603e-09,1.8778973717885783e-09,3.905512321768036e-12,1.9744417752467833e-10,1.1190044883691055e-10,7.954085569396274e-14,3.1040019417131194e-13,1.7604580386736886e-21,6.5188174385448e-14,5.309335787014567e-15,1.4109837028806125e-12,2.7507069670856935e-19,1.4131170806745455e-18,5.803341350349489e-28,1.624281231051171e-22,1.0520632362019684e-27,8.914717665239186e-29,3.037904467478369e-27,2.7982511607811655e-26,1.855592839955684e-32,2.225203135677496e-35,2.658610817666857e-40,3.5083951367408646e-34
6.025246479962377e-07,0.11224537180510746,0.0,0.0,0.0,0.0,0.3299996338449355,0.6699996316902558,3.609577687092374e-07,3.6252380657052797e-07,2.8086543868418543e-09,5.967723784727725e-10,8.890952511423009e-18,1.0883258184959132e-09,2.3780161266553803e-09,2.0459979012315147e-09,4.3274825928333665e-12,2.062318392692317e-10,1.1662894210671965e-10,8.642029968267267e-14,3.431417760792491e-13,1.9461543835607145e-21,7.4727986500729e-14,5.557988178649742e-15,1.460525070283308e-12,3.0721286513180716e-19,1.6337426149089414e-18,6.477724390138282e-28,1.795613531059657e-22,1.2592610625611202e-27,1.0806103109585308e-28,3.586394378686328e-27,3.416194595408461e-26,2.2653713229796616e-32,2.812103854904446e-35,3.3584461117396646e-40,4.585256662626185e-34
6.227469706033072e-07,0.1122453717998818,0.0,0.0,0.0,0.0,0.3299996214156513,0.6699996192240036,3.731286157048508e-07,3.7469172267064154e-07,2.9034151787255206e-09,6.094392890727501e-10,9.190923097483954e-18,1.1383586973794556e-09,2.5406873503625796e-09,2.221993978466479e-09,4.7788841221224445e-12,2.1503642086069287e-10,1.2136036375865642e-10,9.364135203330056e-14,3.779766216844128e-13,2.14372283107179e-21,8.525461864531943e-14,5.810978045838335e-15,1.51009886041085e-12,3.4185902153627545e-19,1.8796851782522586e-18,7.206899007633407e-28,1.9778996208227437e-22,1.498254735928634e-27,1.300974218141446e-28,4.211456396196753e-27,4.143695207284962e-26,2.7478014565227326e-32,3.5268462132941507e-35,4.210379168785281e-40,5.9403544561308174e-34
6.429692932103766e-07,0.11224537179479914,0.0,0.0,0.0,0.0,0.3299996089762043,0.669999606751392,3.8530412273599054e-07,3.8685920763915427e-07,2.9982122466218184e-09,6.221058020713022e-10,9.491008517291561e-18,1.1885477102560984e-09,2.7087606754840755e-09,2.4059118974575725e-09,5.2607208483444084e-12,2.2385585981590137e-10,1.260941802542961e-10,1.0120912873299584e-13,4.149533684320197e-13,2.3534392321411777e-21,9.682992755542882e-14,6.068307983839993e-15,1.5597051790156734e-12,3.791155141281849e-19,2.15288386206092e-18,7.993831925842261e-28,2.171394016906279e-22,1.772645305780874e-27,1.556351651294432e-28,4.920909008281022e-27,4.995787720469653e-26,3.3128534462453685e-32,4.3918628302970916e-35,5.2410254237207124e-40,7.633099497021141e-34
6.631916158174461e-07,0.11224537178985933,0.0,0.0,0.0,0.0,0.3299995965265691,0.669999594272418,3.974843104979335e-07,3.9902626188872654e-07,3.0930457521083945e-09,6.347719180387926e-10,9.791209282328912e-18,1.2388746095467838e-09,2.882238311988556e-09,2.5977748647370193e-09,5.773997902976722e-12,2.326883841262667e-10,1.308299509373221e-10,1.0912861879485599e-13,4.541194307789833e-13,2.5755725014328545e-21,1.0951717270519987e-13,6.329980551153571e-15,1.6093441181260344e-12,4.1908997076637025e-19,2.455358890360893e-18,8.84160838939198e-28,2.3763448363547344e-22,2.0863084068718904e-27,1.8508370557083288e-28,5.723102801271933e-27,5.989017636982938e-26,3.9714993716840543e-32,5.432647108763894e-35,6.4806186059108854e-40,9.733126322789786e-34
6.834139384245156e-07,0.11224537178506235,0.0,0.0,0.0,0.0,0.3299995840667236,0.6699995817870786,4.0966919675128295e-07,4.1119288583345946e-07,3.1879158338562343e-09,6.474376375285527e-10,1.0091525831566774e-17,1.289323453101562e-09,3.061122478478112e-09,2.797603388455501e-09,6.319721609486839e-12,2.415324713764048e-10,1.355673118993484e-10,1.1740468759793585e-13,4.955210323025132e-13,2.8103847994468487e-21,1.233809810564026e-13,6.595998273481081e-15,1.6590157577890738e-12,4.6189130139606865e-19,2.789212591226102e-18,9.753435725583152e-28,2.5929939647141778e-22,2.4434059883633577e-27,2.1888447630660938e-28,6.626940635572906e-27,7.141542573110604e-26,4.735780388050181e-32,6.678061149815714e-35,7.963372793169807e-40,1.2321661060292269e-33
7.036362610315851e-07,0.11224537178040805,0.0,0.0,0.0,0.0,0.3299995715966482,0.6699995692953709,4.218587966969401e-07,4.233590798886841e-07,3.282822610556286e-09,6.601029610789029e-10,1.0391958540727985e-17,1.3398803231030133e-09,3.2454154009670427e-09,3.0054156201100734e-09,6.898899482395681e-12,2.503868135887984e-10,1.403059626151291e-10,1.2604208010388214e-13,5.392032369805575e-13,3.0581317099286266e-21,1.3848731273266852e-13,6.866363647280496e-15,1.708720167599147e-12,5.076297006510346e-19,3.156630370066323e-18,1.0732646812092442e-27,2.821577219721527e-22,2.8483982107100185e-27,2.5751228006515036e-28,7.641898098760756e-27,8.47323739289224e-26,5.618876446171751e-32,8.160664604150738e-35,9.727868857986886e-40,1.5493024329734468e-33
7.238585836386546e-07,0.11224537177589632,0.0,0.0,0.0,0.0,0.3299995591163254,0.6699995567972917,4.340531233045597e-07,4.355248444707778e-07,3.377766183483063e-09,6.727678892150963e-10,1.0692507730402689e-17,1.3905330773761465e-09,3.4351193118168005e-09,3.2212276544596588e-09,7.512540226235572e-12,2.5925028700488716e-10,1.450456548909204e-10,1.3504542397434754e-13,5.852099796475379e-13,3.319062412601088e-21,1.5490342759410235e-13,7.141079142943906e-15,1.7584574080368627e-12,5.564166505865719e-19,3.559881684920759e-18,1.1782703454996817e-27,3.06232451067812e-22,3.3060555109910355e-27,3.0147669083158207e-28,8.778044238346699e-27,1.0005803190609245e-25,6.635178564939672e-32,9.917065280783674e-35,1.181746624336084e-39,1.9356277985416116e-33
7.44080906245724e-07,0.11224537177152707,0.0,0.0,0.0,0.0,0.32999954662573966,0.6699995442928387,4.4625218760001284e-07,4.476901799970054e-07,3.4727466387383336e-09,6.854324224509963e-10,1.0993173673150843e-17,1.4412711296308955e-09,3.6302364488078088e-09,3.4450537925036825e-09,8.161653734442375e-12,2.6812192613029686e-10,1.4978618375167692e-10,1.4441923262535686e-13,6.335840956149357e-13,3.593419851159952e-21,1.7269785268953114e-13,7.42014720763663e-15,1.8082275316412668e-12,6.083649235008443e-19,4.001321023855503e-18,1.290719967974469e-27,3.315459993452976e-22,3.821470837216506e-27,3.513234765101232e-28,1.0046062575599063e-26,1.1762880174585689e-25,7.80036369095084e-32,1.1988292346372622e-34,1.4280741018493713e-39,2.4037024998391906e-33
7.643032288527935e-07,0.11224537176730015,0.0,0.0,0.0,0.0,0.32999953412487726,0.6699995317820082,4.5845599891672267e-07,4.5985508688537866e-07,3.567764049212866e-09,6.98096561290488e-10,1.1293956599712262e-17,1.4920852556047724e-09,3.830769054331137e-09,3.676906771817844e-09,8.847251088213878e-12,2.770009014449519e-10,1.5452737992741753e-10,1.541679082169376e-13,6.84367349484563e-13,3.881440896690391e-21,1.919403505628969e-13,7.703570267830428e-15,1.858030584034934e-12,6.635885848235209e-19,4.483388884536931e-18,1.4109864936774485e-27,3.5812022212613984e-22,4.400072052207673e-27,4.076360425032548e-28,1.1457272400860526e-26,1.3770164504988534e-25,9.131472180287704e-32,1.4420192960344137e-34,1.7171951177326975e-39,2.9679372131474595e-33
7.84525551459863e-07,0.11224537176321556,0.0,0.0,0.0,0.0,0.3299995216137259,0.6699995192647981,4.7066456511522337e-07,4.72019565554536e-07,3.6628184763001723e-09,7.107603062287423e-10,1.1594856704431543e-17,1.5429674223646076e-09,4.036719374684874e-09,3.916797968088426e-09,9.570344555360873e-12,2.8588650025100114e-10,1.5926910364454714e-10,1.6429574455853185e-13,7.37600463199981e-13,4.183356506762771e-21,2.127018883901626e-13,7.991350731560836e-15,1.9078666048196495e-12,7.222029960610314e-19,5.0086127560236725e-18,1.5394567223387275e-27,3.859764291456823e-22,5.04763450776378e-27,4.710368960899878e-28,1.3023650350863246e-26,1.6055529138385547e-25,1.0646987937421697e-31,1.726385320451132e-34,2.0551530157237987e-39,3.644806540678763e-33
8.047478740669325e-07,0.11224537175927302,0.0,0.0,0.0,0.0,0.3299995090922745,0.6699995067412047,4.828778927748298e-07,4.841836164236359e-07,3.757909971392584e-09,7.234236577533314e-10,1.1895874149993985e-17,1.59391063820372e-09,4.248089659461849e-09,4.164737571306856e-09,1.0331947589171294e-11,2.947781102119331e-10,1.6401123948975597e-10,1.7480692992841982e-13,7.933231433622287e-13,4.4993918803558534e-21,2.3505460792436207e-13,8.283490990435776e-15,1.957735628358481e-12,7.843248177807504e-19,5.57960810280547e-18,1.6765316123860607e-27,4.151353988472813e-22,5.770293789814234e-27,5.421891315970394e-28,1.4757852268927883e-26,1.8649148731820069e-25,1.2366921246228428e-31,2.0576044179847275e-34,2.4486609570076956e-39,4.453080872103912e-33
8.451925192810714e-07,0.11224537175181387,0.0,0.0,0.0,0.0,0.32999948401843304,0.6699994816748577,5.073188533157727e-07,5.085104364403944e-07,3.9482043283938925e-09,7.487491824791166e-10,1.2498261579004582e-17,1.6959567225694067e-09,4.6870991341823845e-09,4.684797684312608e-09,1.197474209057708e-11,3.1257733825959763e-10,1.7349638486524713e-10,1.9699558944798108e-13,9.123911097025236e-13,5.174694811406446e-21,2.8482785916478085e-13,8.880860387351575e-15,2.057572798740112e-12,9.195638491010966e-19,6.869820884009638e-18,1.97817178930492e-27,4.774421657590672e-22,7.467324059833799e-27,7.1061214513255535e-28,1.8783880918251894e-26,2.489414908117938e-25,1.6508236883122023e-31,2.8864406057904754e-34,3.432865536288629e-39,6.551985543581571e-33
8.815926999737964e-07,0.11224537174558558,0.0,0.0,0.0,0.0,0.3299994614166599,0.6699994590932867,5.293320472332668e-07,5.304031155919464e-07,4.119596375707829e-09,7.715408140246728e-10,1.304081268961696e-17,1.787953842327879e-09,5.100766557762283e-09,5.180460319139072e-09,1.3595151056362267e-11,3.286126549468115e-10,1.820336312049194e-10,2.183163884576846e-13,1.0284450691020192e-12,5.8329035755741094e-21,3.358123837551781e-13,9.433427058844094e-15,2.147539381266433e-12,1.0544713650876463e-18,8.215625346180926e-18,2.2833985201847915e-27,5.381717595208661e-22,9.320870374553094e-27,8.962394256257509e-28,2.312292319082362e-26,3.192337660505981e-25,2.116961227631953e-31,3.862947947717902e-34,4.591710766090226e-39,9.135073926077968e-33
9.168121904098369e-07,0.11224537173999592,0.0,0.0,0.0,0.0,0.329999439516119,0.6699994372244523,5.506459537895115e-07,5.515843622165683e-07,4.2855438456106964e-09,7.935919610783717e-10,1.3566128685955004e-17,1.8770853871322563e-09,5.517764883055987e-09,5.684979863793722e-09,1.52967586594011e-11,3.441404566363905e-10,1.9029422315127366e-10,2.4018535226725056e-13,1.1489568053843847e-12,6.51639495704975e-21,3.911619402013406e-13,9.981551062011291e-15,2.2346898962831907e-12,1.1975963983399715e-18,9.701395486687639e-18,2.611813451286194e-27,6.012340713776306e-22,1.1453207942677685e-26,1.1114313841341838e-27,2.805694005412986e-26,4.0232753814562864e-25,2.667991525485231e-31,5.065485261864885e-34,6.017988557458793e-39,1.244256658457998e-32
