Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14)
2.2116789773079627e-08,0.11224537201477788,0.0,0.0,0.0,0.0,0.32999998666365693,0.6699999867928771,1.3232450643603122e-08,1.3103231488741894e-08,1.013133384738421e-10,2.329708603926213e-10,3.207130187979307e-19,2.437938898067964e-12,2.5781115990674136e-12,1.401727009994495e-13,2.139193825835715e-16
2.317011362212068e-08,0.11224537201430089,0.0,0.0,0.0,0.0,0.3299999860284923,0.6699999861532283,1.3862453542116492e-08,1.3737718425176284e-08,1.0621940492110732e-10,2.336276119964837e-10,3.362434465021554e-19,2.672597889668859e-12,2.8338037094693666e-12,1.612058198005067e-13,2.459546272095944e-16
2.4223437471161734e-08,0.11224537201382394,0.0,0.0,0.0,0.0,0.3299999853933256,0.6699999855135674,1.449244639545683e-08,1.4372205460363402e-08,1.1112539290458441e-10,2.342842624306839e-10,3.517736258248682e-19,2.917372004749511e-12,3.1015848272744403e-12,1.842128225249284e-13,2.810380707668796e-16
2.5276761320202788e-08,0.11224537201334693,0.0,0.0,0.0,0.0,0.3299999847581568,0.6699999848738947,1.5122429285828458e-08,1.5006692552841415e-08,1.1603130306829528e-10,2.3494085314467e-10,3.6730355880475626e-19,3.17217810563826e-12,3.3814547599339575e-12,2.0927665429569688e-13,3.1930819081682177e-16
2.6330085169243842e-08,0.11224537201287,0.0,0.0,0.0,0.0,0.329999984122986,0.6699999842342097,1.5752402294759412e-08,1.5641179668097864e-08,1.2093713604944472e-10,2.3559741863852107e-10,3.8283324745892754e-19,3.4369337377695095e-12,3.673413316475605e-12,2.364795787060946e-13,3.609034587421312e-16
2.843673286732595e-08,0.1122453720119161,0.0,0.0,0.0,0.0,0.3299999828526375,0.669999982954804,1.7012318991069993e-08,1.691015391811553e-08,1.3074857298335238e-10,2.369105227468432e-10,4.1389189976508146e-19,3.995967148539515e-12,4.2935955450913116e-12,2.976283965517941e-13,4.546232933982677e-16
3.054338056540806e-08,0.1122453720109622,0.0,0.0,0.0,0.0,0.32999998158227944,0.6699999816753499,1.8272197123269724e-08,1.8179128160073945e-08,1.4055970869414765e-10,2.3822362499906053e-10,4.449495985326177e-19,4.593826053725276e-12,4.962130016365513e-12,3.6830396264023526e-13,5.633052247623624e-16
3.2650028263490165e-08,0.11224537201000837,0.0,0.0,0.0,0.0,0.32999998031191125,0.669999980395848,1.9532037319732032e-08,1.9448102401900046e-08,1.5037054809024843e-10,2.395367173691732e-10,4.760063592994076e-19,5.229874857321778e-12,5.679015257948636e-12,4.491404006268559e-13,6.880568081512201e-16
3.686332365965438e-08,0.11224537200810072,0.0,0.0,0.0,0.0,0.329999977771142,0.6699999778367,2.2051606367844417e-08,2.198605084569309e-08,1.699913571710362e-10,2.4216291152915566e-10,5.381171277128405e-19,6.614051271275259e-12,7.257832281354317e-12,6.437810100790568e-13,9.901986961316616e-16
4.047016539141074e-08,0.11224537200646784,0.0,0.0,0.0,0.0,0.32999997559604827,0.669999975645758,2.420839853223891e-08,2.4158691852100966e-08,1.8678708677210635e-10,2.4441106604232913e-10,5.912849490443062e-19,7.914678268008595e-12,8.763033719750573e-12,8.48355451741978e-13,1.3101364870695654e-15
4.4077007123167104e-08,0.11224537200483499,0.0,0.0,0.0,0.0,0.3299999734209165,0.669999973454675,2.6365087769334307e-08,2.633133284195861e-08,2.035820124054777e-10,2.466592063816657e-10,6.444502253710334e-19,9.318881005268603e-12,1.0409949659630246e-11,1.091068654361643e-12,1.6924753818131176e-15
4.7683848854923466e-08,0.11224537200320223,0.0,0.0,0.0,0.0,0.3299999712457437,0.6699999712634515,2.852167693126296e-08,2.8503973785149845e-08,2.2037615634649528e-10,2.48907362166224e-10,6.976130272068743e-19,1.082377346621987e-11,1.2198573412074996e-11,1.3747999458551253e-12,2.142771387586419e-15
5.129069058667983e-08,0.11224537200156949,0.0,0.0,0.0,0.0,0.32999996907052703,0.6699999690720867,3.0678168790457267e-08,3.0676614683649265e-08,2.3716954024921064e-10,2.511555309243108e-10,7.507734230989395e-19,1.242654995667404e-11,1.4128898473258553e-11,1.7023485165845099e-12,2.666579824290897e-15
5.489753231843619e-08,0.11224537199993687,0.0,0.0,0.0,0.0,0.3299999668952639,0.6699999668805812,3.2834566041776164e-08,3.284925555191259e-08,2.539621851608555e-10,2.534036977031142e-10,8.039314796734193e-19,1.412448296404561e-11,1.6200918519494724e-11,2.076435555449117e-12,3.2694553493089785e-15
6.211121578194891e-08,0.11224537199667185,0.0,0.0,0.0,0.0,0.3299999625445877,0.6699999624971472,3.7147087129671685e-08,3.7194537191584425e-08,2.8754533930508456e-10,2.5790002948099766e-10,9.102408322108067e-19,1.7795281932044805e-11,2.0770019132690544e-11,2.97473720064574e-12,4.734623183873057e-15
6.932489924546164e-08,0.1122453719934071,0.0,0.0,0.0,0.0,0.3299999581936945,0.6699999581131494,4.145926028363307e-08,4.1539818708065375e-08,3.2112577567559615e-10,2.6239634962312273e-10,1.0165415814834128e-18,2.1815831963610496e-11,2.590582807537488e-11,4.089996111764384e-12,6.5826998425868196e-15
7.653858270897436e-08,0.11224537199014253,0.0,0.0,0.0,0.0,0.3299999538425654,0.6699999537285878,4.577110448039963e-08,4.588510008162801e-08,3.547036424847052e-10,2.668926738802554e-10,1.1228341966656149e-18,2.6166915298789717e-11,3.160830075210357e-11,5.441385453313853e-12,8.858101158515697e-15
8.375226617248708e-08,0.11224537198687827,0.0,0.0,0.0,0.0,0.32999994949118233,0.669999949343462,5.008263764886013e-08,5.023038130789638e-08,3.8827907976044277e-10,2.7138900265169193e-10,1.2291191210239804e-18,3.083037022925435e-11,3.787739499882078e-11,7.04702476956643e-12,1.1605234565155504e-14
9.09659496359998e-08,0.11224537198361419,0.0,0.0,0.0,0.0,0.32999994513952785,0.6699999449577723,5.4393876729166695e-08,5.457566238898956e-08,4.2185221980880135e-10,2.7588532984171676e-10,1.3353967733805321e-18,3.578903152088352e-11,4.4713070945012124e-11,8.924039424128602e-12,1.486849974824366e-14
9.817963309951253e-08,0.11224537198035023,0.0,0.0,0.0,0.0,0.32999994078758604,0.669999940571518,5.8704837726571726e-08,5.8920943321341073e-08,4.5542318763420757e-10,2.8038165504018324e-10,1.4416675494437775e-18,4.1026676155194567e-11,5.21152908881647e-11,1.1088614732970144e-11,1.8692289228862084e-14
9.999999999999998e-08,0.11224537197382288,0.0,0.0,0.0,0.0,0.32999993968933,0.6699999394645613,5.979266294731894e-08,6.001747125309203e-08,4.638944637896444e-10,2.815162987222621e-10,1.468483847858703e-18,4.2390637124929974e-11,5.407275277248661e-11,1.1682115647556627e-11,1.975105613808809e-14
1.1260700002653798e-07,0.11224537197382288,0.0,0.0,0.0,0.0,0.32999993208277983,0.6699999317973168,6.732598510440657e-08,6.761150472281536e-08,5.225590723530841e-10,2.893743005597513e-10,1.6541899470066342e-18,5.2278447004611145e-11,6.861922213022239e-11,1.634077512561124e-11,2.819897833301847e-14
1.2703436695356344e-07,0.11224537196729596,0.0,0.0,0.0,0.0,0.3299999233766511,0.6699999230208576,7.594619098797892e-08,7.630206546492191e-08,5.896876024584704e-10,2.983669547948288e-10,1.8666890631289485e-18,6.447286677606124e-11,8.738892612396506e-11,2.2916059347903832e-11,4.048031829195951e-14
1.4146173388058888e-07,0.11224537196076953,0.0,0.0,0.0,0.0,0.3299999146690994,0.6699999142421404,8.456555462876238e-08,8.499262552764194e-08,6.568095531288628e-10,3.0735960595098733e-10,2.0791673516816268e-18,7.750916713854695e-11,1.0842416795089901e-10,3.091500081235208e-11,5.589124199093963e-14
1.5588910080761433e-07,0.11224537195424329,0.0,0.0,0.0,0.0,0.32999990596003503,0.6699999054611643,9.318416459269903e-08,9.36831848825537e-08,7.239256160878794e-10,3.163522506367967e-10,2.29162700235449e-18,9.129734888956191e-11,1.3172473741685116e-10,4.042738852728919e-11,7.478661119482724e-14
1.7031646773463978e-07,0.11224537194771729,0.0,0.0,0.0,0.0,0.3299998972493777,0.6699998966779295,1.0180209989354952e-07,1.0237374349066031e-07,7.910364084557542e-10,3.253448960353312e-10,2.5040699686761712e-18,1.0575703973188365e-10,1.572904464091589e-10,5.153340667727523e-11,9.752122720956683e-14
1.8474383466166522e-07,0.11224537194119127,0.0,0.0,0.0,0.0,0.32999988853705603,0.6699998878924348,1.104194310152143e-07,1.1106430132072289e-07,8.581424807337746e-10,3.3433754157137124e-10,2.7164979932893e-18,1.2081646394946312e-10,1.851211265127647e-10,6.430466256330157e-11,1.2444984011908146e-13
1.9917120158869067e-07,0.11224537193466526,0.0,0.0,0.0,0.0,0.32999987982300594,0.6699998791046804,1.1903622082946904e-07,1.1975485834390132e-07,9.25244323971886e-10,3.4333018427047616e-10,2.9289126306399584e-18,1.364115174884439e-10,2.1521662687018908e-10,7.880510938174513e-11,1.5592715675104312e-13
2.1359856851571612e-07,0.1122453719281391,0.0,0.0,0.0,0.0,0.32999987110717033,0.6699998703146659,1.276525254120586e-07,1.2844541452714172e-07,9.923423761424454e-10,3.5232282537138714e-10,3.1413152671541477e-18,1.5248494547588676e-10,2.4757681227851754e-10,9.509186680263083e-11,1.9230784745090952e-13
2.2802593544274156e-07,0.11224537192161273,0.0,0.0,0.0,0.0,0.3299998623894983,0.6699998615223913,1.3626839476735948e-07,1.3713596983778632e-07,1.0594370277999025e-09,3.613154657162427e-10,3.3537071391538366e-18,1.689856118859112e-10,2.822015614995921e-10,1.1321594961368092e-10,2.3394655180433906e-13
2.42453302369767e-07,0.1122453719150861,0.0,0.0,0.0,0.0,0.3299998536699443,0.6699998527278561,1.4488387347549532e-07,1.4582652424493595e-07,1.126528627134825e-09,3.7030810438801453e-10,3.566089348855749e-18,1.858678473608773e-10,3.1909076575103236e-10,1.3322291839015506e-10,2.811978834912034e-13
2.5688066929679246e-07,0.1122453719085591,0.0,0.0,0.0,0.0,0.32999984494846757,0.6699998439310602,1.5349900127232485e-07,1.5451707771689731e-07,1.1936174845036589e-09,3.793007412634268e-10,3.778462878710581e-18,2.030908646849459e-10,3.582443273537874e-10,1.5515346266884154e-10,3.3441643441743296e-13
2.713080362238179e-07,0.1122453719020317,0.0,0.0,0.0,0.0,0.32999983622503204,0.6699998351320036,1.6211381356828396e-07,1.632076302214554e-07,1.2607038764809265e-09,3.8829337674021425e-10,3.9908286042304615e-18,2.2061823588346103e-10,3.996621585222733e-10,1.7904392263881224e-10,3.9395677821410854e-13
2.8573540315084335e-07,0.11224537189550374,0.0,0.0,0.0,0.0,0.3299998274996051,0.6699998263306859,1.7072834191104446e-07,1.718981817269333e-07,1.3277880494726327e-09,3.9728601067747094e-10,4.203187305427388e-18,2.384174259442011e-10,4.4334418028551876e-10,2.0492675434131763e-10,4.601734731735033e-13
3.001627700778688e-07,0.11224537188897524,0.0,0.0,0.0,0.0,0.3299998187721578,0.6699998175271071,1.7934261439798073e-07,1.805887322017027e-07,1.394870222937665e-09,4.062786428855577e-10,4.415539677010747e-18,2.564593771249477e-10,4.892903215253553e-10,2.3283094440040767e-10,5.33421064699223e-13
3.1459013700489424e-07,0.11224537188244611,0.0,0.0,0.0,0.0,0.3299998100426642,0.6699998087212672,1.8795665604461864e-07,1.8927928161387453e-07,1.461950592265411e-09,4.152712734347955e-10,4.62788633749658e-18,2.747181376227031e-10,5.375005181172485e-10,2.6278238049454534e-10,6.140540873477349e-13
3.290175039319197e-07,0.11224537187591628,0.0,0.0,0.0,0.0,0.3299998013111015,0.6699997999131659,1.965704891141161e-07,1.9796982993162754e-07,1.5290293313490298e-09,4.2426390232741544e-10,4.840227837353413e-18,2.9317052951654903e-10,5.879747121619978e-10,2.948041826454487e-10,7.024270665233088e-13
3.4344487085894514e-07,0.11224537186938573,0.0,0.0,0.0,0.0,0.3299997925774489,0.6699997911028033,2.0518413341166113e-07,2.066603771232338e-07,1.596106594884728e-09,4.332565294718798e-10,5.052564666280745e-18,3.117958520675805e-10,6.407128512992455e-10,3.2891699923166477e-10,7.988945198727833e-13
3.578722377859706e-07,0.1122453718628544,0.0,0.0,0.0,0.0,0.32999978384168804,0.6699997822901794,2.137976065472438e-07,2.1535092315690191e-07,1.6631825204240288e-09,4.4224915483988436e-10,5.2648972597056205e-18,3.3057561689230957e-10,6.957148880947315e-10,3.651392712024219e-10,9.038109584203714e-13
3.7229960471299603e-07,0.11224537185632216,0.0,0.0,0.0,0.0,0.32999977510380224,0.6699997734752939,2.2241092417020662e-07,2.2404146800081963e-07,1.730257230205632e-09,4.5124177842355366e-10,5.477226004581485e-18,3.4949331157872213e-10,7.52980779493358e-10,4.034874679146357e-10,1.0175308874812569e-12
3.867269716400215e-07,0.11224537184978908,0.0,0.0,0.0,0.0,0.32999976636377726,0.669999764658147,2.3102410017875162e-07,2.3273201162320995e-07,1.797330832791681e-09,4.6023440017939214e-10,5.689551244567874e-18,3.685341885417559e-10,8.125104863306519e-10,4.439762977888959e-10,1.1404088073888767e-12
4.011543385670469e-07,0.112245371843255,0.0,0.0,0.0,0.0,0.3299997576215996,0.6699997558387386,2.396371469071342e-07,2.4142255399229264e-07,1.8644034245297653e-09,4.692270200670247e-10,5.901873284658478e-18,3.8768507636568534e-10,8.743039728962564e-10,4.866188965305708e-10,1.2727992140643247e-12
4.1558170549407237e-07,0.11224537183671993,0.0,0.0,0.0,0.0,0.3299997488772578,0.6699997470170687,2.4825007529286945e-07,2.5011309507627215e-07,1.931475090858814e-09,4.782196380610787e-10,6.114192395315008e-18,4.0693421129188034e-10,9.383612065440339e-10,5.314269952521533e-10,1.4150565994510288e-12
4.300090724210978e-07,0.1122453718301838,0.0,0.0,0.0,0.0,0.3299997401307413,0.6699997381931372,2.56862895026031e-07,2.5880363484335933e-07,1.998545907475132e-09,4.872122541295775e-10,6.326508816158353e-18,4.2627108675259796e-10,1.0046821573439247e-09,5.784110705913264e-10,1.5675354518350515e-12
4.4443643934812326e-07,0.11224537182364656,0.0,0.0,0.0,0.0,0.3299997313820409,0.669999729366944,2.6547561468256894e-07,2.674941732617695e-07,2.0656159413736263e-09,4.962048682360622e-10,6.538822759264636e-18,4.4568631901198367e-10,1.07326679777107e-09,6.275804787590862e-10,1.7305902560694423e-12
4.588638062751487e-07,0.11224537181710821,0.0,0.0,0.0,0.0,0.3299997226311482,0.6699997205384893,2.740882418433847e-07,2.761847102997129e-07,2.1326852517777908e-09,5.051974803486101e-10,6.751134412109147e-18,4.651715271605668e-10,1.1441151024281515e-09,6.789435752675847e-10,1.9045754937185562e-12
4.7329117320217416e-07,0.11224537181056869,0.0,0.0,0.0,0.0,0.3299997138780557,0.6699997117077732,2.827007832006944e-07,2.848752459253997e-07,2.199753890970411e-09,5.141900904357522e-10,6.963443940195969e-18,4.847192259209876e-10,1.2172270477973678e-09,7.3250782187638e-10,2.0898456431354825e-12
5.021459070562251e-07,0.11224537179748578,0.0,0.0,0.0,0.0,0.3299996963652458,0.6699996940395561,2.9992563136405343e-07,3.0225631281284984e-07,2.3338893343178127e-09,5.32175304400592e-10,7.388057187454687e-18,5.239760943422253e-10,1.3702417747538174e-09,8.462656804115913e-10,2.495658574532562e-12
5.281151675248709e-07,0.11224537178570664,0.0,0.0,0.0,0.0,0.3299996805961342,0.6699996781304263,3.1542775334704524e-07,3.178992678627356e-07,2.4546093447277703e-09,5.483619897085867e-10,7.770203131510036e-18,5.594610715574353e-10,1.5156964754727515e-09,9.562354039153155e-10,2.9030406717953885e-12
5.528274950406659e-07,0.11224537177449347,0.0,0.0,0.0,0.0,0.3299996655835648,0.6699996629845073,3.3017936915660956e-07,3.327850866862991e-07,2.5694849147860735e-09,5.637652199500515e-10,8.133848172789827e-18,5.933383376731991e-10,1.660921089619262e-09,1.0675827519460625e-09,3.3297445232574213e-12
5.775398225564608e-07,0.11224537176327593,0.0,0.0,0.0,0.0,0.329999650564447,0.6699996478319533,3.4493081391056353e-07,3.476709007589324e-07,2.6843591460261525e-09,5.791684436203346e-10,8.497488975965653e-18,6.273034753087243e-10,1.8127867658761957e-09,1.1854832905674716e-09,3.796331078466594e-12
6.022521500722558e-07,0.11224537175205383,0.0,0.0,0.0,0.0,0.32999963553876543,0.6699996326727644,3.5968209928793947e-07,3.6255670992088184e-07,2.79923212974273e-09,5.945716605538044e-10,8.86112583003607e-18,6.613409916274521e-10,1.97129342962241e-09,1.309952437994958e-09,4.304581632452897e-12
6.269644775880508e-07,0.11224537174082701,0.0,0.0,0.0,0.0,0.3299996205065077,0.669999617506941,3.7443323426349377e-07,3.7744251401239314e-07,2.9141039361099097e-09,6.099748705858565e-10,9.224758957141132e-18,6.954381192618936e-10,2.1364410108836314e-09,1.441002891621738e-09,4.856277444355255e-12
6.516768051038458e-07,0.11224537172959524,0.0,0.0,0.0,0.0,0.3299996054676634,0.669999602334483,3.891842255944924e-07,3.923283128737134e-07,3.0289746179830107e-09,6.253780735518107e-10,9.588388524597314e-18,7.295843257319301e-10,2.308229443197397e-09,1.5786451174654668e-09,5.453199734772429e-12
6.763891326196408e-07,0.11224537171835834,0.0,0.0,0.0,0.0,0.32999959042222415,0.6699995871553909,4.0393507820436506e-07,4.072141063450913e-07,3.143844213894942e-09,6.407812692866762e-10,9.952014654382693e-18,7.637709268001285e-10,2.48665866271848e-09,1.722887735918351e-09,6.097129682969118e-12
7.011014601354358e-07,0.11224537170711607,0.0,0.0,0.0,0.0,0.32999957537018293,0.6699995719696643,4.1868579549717673e-07,4.220998942667768e-07,3.2587127505122447e-09,6.561844576256396e-10,1.0315637430911695e-17,7.979907695498802e-10,2.6717286074856448e-09,1.873737837935764e-09,6.789848424027874e-12
7.258137876512307e-07,0.11224537169586822,0.0,0.0,0.0,0.0,0.3299995603115341,0.6699995567773039,4.3343637962531195e-07,4.369856764790216e-07,3.3735802447257388e-09,6.715876384039359e-10,1.0679256907653168e-17,8.322379626166331e-10,2.8634392167975058e-09,2.031201254180872e-09,7.533137046039968e-12
7.505261151670257e-07,0.11224537168461463,0.0,0.0,0.0,0.0,0.32999954524627306,0.6699995415783099,4.481868317143587e-07,4.518714528220792e-07,3.488446705406876e-09,6.869908114567223e-10,1.1042873112690185e-17,8.665076495528902e-10,3.0617904306881887e-09,2.1952827811352982e-09,8.328776587360123e-12
7.752384426828207e-07,0.11224537167335503,0.0,0.0,0.0,0.0,0.32999953017439604,0.6699995263726823,4.629371520456031e-07,4.667572231362054e-07,3.603312134833041e-09,7.023939766191801e-10,1.1406486053231934e-17,9.007958249142383e-10,3.266782189501842e-09,2.365986364587603e-09,9.178548033912143e-12
7.999507701986157e-07,0.11224537166208931,0.0,0.0,0.0,0.0,0.3299995150958998,0.6699995111604216,4.776873402029716e-07,4.816429872616578e-07,3.718176529835181e-09,7.177971337265175e-10,1.1770095719246608e-17,9.35099186174414e-10,3.47841443355005e-09,2.543315247375636e-09,1.0084232316550798e-11
8.246630977144107e-07,0.11224537165081722,0.0,0.0,0.0,0.0,0.329999500010782,0.6699994959415277,4.92437395194207e-07,4.965287450386967e-07,3.83303988274421e-09,7.332002826139296e-10,1.2133702086457281e-17,9.69415011608662e-10,3.696687102829338e-09,2.7272720912206756e-09,1.1047610308501384e-11
8.493754252302056e-07,0.11224537163953859,0.0,0.0,0.0,0.0,0.32999948491904063,0.6699994807160011,5.0718731555257e-07,5.114144963075846e-07,3.947902182185284e-09,7.486034231166167e-10,1.2497305118856264e-17,1.0037410578032034e-09,3.92160013678408e-09,2.9178590789808764e-09,1.2070462822882867e-11
8.740877527460006e-07,0.11224537162825318,0.0,0.0,0.0,0.0,0.32999946982067396,0.6699994654838419,5.219370994213359e-07,5.263002409085874e-07,4.062763413737758e-09,7.640065550697889e-10,1.2860904770794174e-17,1.0380754745023512e-09,4.153153474109535e-09,3.1150779996071832e-09,1.3154570610301505e-11
8.988000802617956e-07,0.11224537161696083,0.0,0.0,0.0,0.0,0.3299994547156807,0.6699994502450504,5.366867446227197e-07,5.411859786819728e-07,4.177623560473469e-09,7.794096783086588e-10,1.3224500988683986e-17,1.0724167351508802e-09,4.391347052591197e-09,3.318930317440315e-09,1.4301714356505033e-11
9.235124077775906e-07,0.11224537160566134,0.0,0.0,0.0,0.0,0.32999943960406,0.6699994349996269,5.514362487140161e-07,5.560717094680117e-07,4.292482603395208e-09,7.94812792668442e-10,1.3588093712388969e-17,1.1067635803206827e-09,4.636180808973949e-09,3.529417228653265e-09,1.551367468009943e-11
9.729370628091805e-07,0.11224537158304006,0.0,0.0,0.0,0.0,0.32999940936093247,0.6699994044888844,5.809348227211554e-07,5.858431494391491e-07,4.522197293417011e-09,8.256189940916404e-10,1.4315268410135607e-17,1.175470069983129e-09,5.145768596636184e-09,3.970298526653053e-09,1.8139167184984296e-11
9.999999999999997e-07,0.11224537156038784,0.0,0.0,0.0,0.0,0.3299993927897869,0.6699993877712003,5.970867938065382e-07,6.021447703229315e-07,4.647977773015859e-09,8.424872051634017e-10,1.471343355240862e-17,1.2130963910039898e-09,5.436051427158599e-09,4.222955036154608e-09,1.9694771411853976e-11
1.0223617178407705e-06,0.11224537156038784,0.0,0.0,0.0,0.0,0.3299993790912871,0.6699993739516166,6.104327981808246e-07,6.156145595442291e-07,4.751907302769755e-09,8.564251580212143e-10,1.5042428290962702e-17,1.244188620318038e-09,5.6819163065660876e-09,4.437727686248048e-09,2.104529164785979e-11
1.0717863728723605e-06,0.11224537153770305,0.0,0.0,0.0,0.0,0.3299993487951212,0.6699993433878254,6.399301498637665e-07,6.453859385055341e-07,4.981612435055022e-09,8.872312831390665e-10,1.5769572733160088e-17,1.3129148933209828e-09,6.244623386292098e-09,4.931708492971113e-09,2.4246290380583943e-11
1.1212110279039504e-06,0.11224537151498411,0.0,0.0,0.0,0.0,0.32999931847243374,0.6699993127975129,6.694268511859773e-07,6.751572850454022e-07,5.211312483293715e-09,9.180373681271797e-10,1.6496701081523854e-17,1.381645918923219e-09,6.833889259975382e-09,5.452243341052163e-09,2.775640441928175e-11
1.1706356829355404e-06,0.11224537149222949,0.0,0.0,0.0,0.0,0.32999928812322454,0.6699992821806812,6.98922874624453e-07,7.049285978862306e-07,5.441007233173053e-09,9.488434116676173e-10,1.722381265763493e-17,1.4503796761246807e-09,7.449713327443068e-09,5.9993336513183846e-09,3.1589873461849776e-11
1.2200603379671303e-06,0.1122453714694376,0.0,0.0,0.0,0.0,0.3299992577474941,0.6699992515373325,7.284181920243237e-07,7.346998757504782e-07,5.67069646544533e-09,9.796494124425242e-10,1.7950906767452433e-17,1.5191147835875366e-09,8.092094963474849e-09,6.572980179887308e-09,3.576093580662121e-11
1.2694849929987203e-06,0.11224537144660685,0.0,0.0,0.0,0.0,0.32999922734524356,0.6699992208674688,7.579127748181562e-07,7.644711173606692e-07,5.900379957640662e-09,1.0104553691341322e-09,1.867798270673551e-17,1.5878502787440649e-09,8.76103351729449e-09,7.173183238550423e-09,4.028382829222562e-11
1.3189096480303103e-06,0.11224537142373567,0.0,0.0,0.0,0.0,0.32999919691647395,0.6699991901710924,7.874065941643421e-07,7.942423214393946e-07,6.130057485147821e-09,1.041261280424759e-09,1.940503976446478e-17,1.6565854784473473e-09,9.45652831225014e-09,7.799942833802789e-09,4.5172786238459036e-11
1.3683343030619002e-06,0.11224537140082248,0.0,0.0,0.0,0.0,0.32999916646118693,0.6699991594482054,8.168996210302609e-07,8.240134867093161e-07,6.359728821863739e-09,1.0720671449968137e-09,2.0132077224898326e-17,1.7253198952807032e-09,1.0178578645623505e-08,8.4532587503428e-09,5.044204338780888e-11
1.4177589580934902e-06,0.11224537137786572,0.0,0.0,0.0,0.0,0.329999135979384,0.6699991286988103,8.463918262499955e-07,8.537846118931685e-07,6.589393740644273e-09,1.1028729615327986e-09,2.0859094368998668e-17,1.7940531795073413e-09,1.0927183788498465e-08,9.133130608991124e-09,5.610583184743345e-11
1.4671836131250802e-06,0.11224537135486382,0.0,0.0,0.0,0.0,0.3299991054710672,0.6699990979229089,8.758831805698047e-07,8.835556957137618e-07,6.8190520136593325e-09,1.1336787287153117e-09,2.158609047555692e-17,1.86278507336411e-09,1.1702342985658384e-08,9.83955791229427e-09,6.217838203149673e-11
1.56603292318826e-06,0.11224537130871835,0.0,0.0,0.0,0.0,0.32999904437489885,0.6699990362915974,9.348632192119172e-07,9.430977341568077e-07,7.2783477088641335e-09,1.1952901097508075e-09,2.3040016684220394e-17,2.000243961896381e-09,1.3332320390120043e-08,1.1332076428223659e-08,7.560668042036306e-11
1.66488223325144e-06,0.11224537126237347,0.0,0.0,0.0,0.0,0.32999898317269755,0.6699989745542896,9.938395021291196e-07,1.0026395918225517e-06,7.737614078607944e-09,1.2569012775660992e-09,2.4493850061497897e-17,2.137695376237963e-09,1.5068504289160983e-08,1.2930808912923018e-08,9.08407458292069e-11
1.76373154331462e-06,0.11224537121581656,0.0,0.0,0.0,0.0,0.32999892186447954,0.6699989127110042,1.0528117942491515e-06,1.0621812584964737e-06,8.196849292108228e-09,1.3185122216256911e-09,2.5947584811944963e-17,2.275138441319676e-09,1.6910887689648358e-08,1.4635749248328685e-08,1.079943547862581e-10
1.8625808533777998e-06,0.11224537116903512,0.0,0.0,0.0,0.0,0.32999886045026194,0.6699988507617611,1.1117798603844849e-06,1.1217227239655298e-06,8.656051517681551e-09,1.3801229313958871e-09,2.7401215137265303e-17,2.4125724651939083e-09,1.8859463174998293e-08,1.6446890709804385e-08,1.2718125108183698e-10
1.9614301634409796e-06,0.11224537112201655,0.0,0.0,0.0,0.0,0.32999879893006206,0.6699987887065799,1.1707434652958117e-06,1.1812639780182163e-06,9.115218923239371e-09,1.4417333963448586e-09,2.885473523788021e-17,2.549996877910812e-09,2.091422290513038e-08,1.836422602721957e-08,1.4851514437190693e-10
2.0602794735041595e-06,0.11224537107474832,0.0,0.0,0.0,0.0,0.32999873730389806,0.669998726545481,1.229702373798368e-06,1.2408050104446633e-06,9.574349677118322e-09,1.5033436059427412e-09,3.030813931555693e-17,2.6874111284825084e-09,2.3075158616370302e-08,2.03877474878878e-08,1.7210970816423454e-10
2.1591287835673394e-06,0.11224537102721786,0.0,0.0,0.0,0.0,0.32999867557178797,0.6699986642784851,1.2886563508033306e-06,1.3003458110367294e-06,1.003344194840347e-08,1.5649535496617298e-09,3.17614215744319e-17,2.8248146471849593e-09,2.5342261621507384e-08,2.251744697432243e-08,1.9807857785490838e-10
2.2579780936305193e-06,0.11224537097941267,0.0,0.0,0.0,0.0,0.3299986137337507,0.6699986019056134,1.3476051613032164e-06,1.3598863695880813e-06,1.0492493906814182e-08,1.6265632169761628e-09,3.3214576220649416e-17,2.9622068639007814e-09,2.771552280997686e-08,2.4753315946076074e-08,2.2653534895569742e-10
2.455676713756879e-06,0.11224537088292784,0.0,0.0,0.0,0.0,0.3299984897399721,0.6699984768423293,1.4654863431118781e-06,1.4789667197530369e-06,1.1410469566649476e-08,1.7497816803001408e-09,3.6120479508425637e-17,3.236955191488394e-09,3.2780481179299164e-08,2.9543525987810773e-08,2.91366763600102e-10
2.653375333883239e-06,0.11224537078519352,0.0,0.0,0.0,0.0,0.3299983653227206,0.669998351355806,1.5833440407567018e-06,1.5980459793282386e-06,1.2328262026792174e-08,1.8729989117555473e-09,3.902580286733446e-17,3.511651716106416e-09,3.826995237897827e-08,3.475830066287185e-08,3.6751185068374147e-10
2.851073954009599e-06,0.11224537068610949,0.0,0.0,0.0,0.0,0.32999824048216164,0.669998225446228,1.701176377257366e-06,1.7171240667365785e-06,1.3245856669006058e-08,1.996214827222954e-09,4.193050002253205e-17,3.7862920776033955e-09,4.418384829999169e-08,4.0397556222388295e-08,4.5587775894775474e-10
