Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249)
0.0021538265271962365,0.11175420218644357,0.0,0.0,0.0,0.0,0.2867570546132269,0.6307684579341005,0.00027405561207521396,0.0009439020067490479,2.0176640326802083e-06,1.0643003380307383e-06,6.387062170726207e-15,5.6382020581324685e-06,0.005707964528411649,0.04642885278781128,0.008699711817348995,3.523922452951736e-07,7.75772366051084e-07,1.4507070513130096e-06,1.0134195921784533e-05,5.747686702196434e-14,0.012197504967763421,3.749839832393478e-09,1.3375611143674076e-08,2.0650898149075471e-07,0.0035284204353821028,6.622105747664297e-14,7.043699141643241e-14,2.0984459990573986e-09,1.2288180179647165e-09,1.0294641911864161e-08,0.00029654638202080124,1.9665858881298594e-10,1.876078525263875e-10
0.0021666469304688694,0.11175118584980964,0.0,0.0,0.0,0.0,0.2862559976129502,0.6302428135668079,0.0002747252506184313,0.000950219724127837,2.020963087532118e-06,1.0724220172017842e-06,6.397505944983765e-15,5.6839852007405455e-06,0.005734002114681346,0.047064114577563085,0.008760502949109824,3.5428860864758603e-07,7.83161517671571e-07,1.4647843313504865e-06,1.0224295146171347e-05,5.798787183645731e-14,0.012386005104185437,3.784237239977118e-09,1.3491570897593114e-08,2.0996522220087836e-07,0.0036005213580218827,6.779230290999091e-14,7.199723431085059e-14,2.146616565258218e-09,1.2641443508152645e-09,1.0602023589116497e-08,0.0003065214461768202,2.0327368231849463e-10,1.9439758228666604e-10
0.0021794673337415024,0.11174821201808165,0.0,0.0,0.0,0.0,0.28575220923434896,0.6297130422192121,0.000275388231454137,0.0009565413700155272,2.024191133530806e-06,1.080569945500982e-06,6.407724938534024e-15,5.729899974866961e-06,0.005759784669174472,0.04770454015100362,0.00882080042938506,3.5618891217206843e-07,7.905712186389692e-07,1.4788968183017183e-06,1.0314409337493717e-05,5.849896154193272e-14,0.012576173858578711,3.818680667919758e-09,1.3607658565956873e-08,2.1345367071234745e-07,0.003673509302415908,6.939102914558867e-14,7.358360905952467e-14,2.1954754740048713e-09,1.3002237517579427e-09,1.0916703007037352e-08,0.00031676533354816575,2.1006704943545303e-10,2.0138448037411806e-10
0.0021922877370141353,0.11174528153201185,0.0,0.0,0.0,0.0,0.2852457002972475,0.6291791425228282,0.00027604453983279563,0.0009628664996203744,2.027348058326849e-06,1.0887438399987788e-06,6.417718795684846e-15,5.775944784697558e-06,0.005785311110775277,0.04835013386065085,0.008880594726358937,3.580931760353717e-07,7.980007615599173e-07,1.4930435871764134e-06,1.0404529428136192e-05,5.901008471077481e-14,0.012768011424195817,3.853166413049669e-09,1.372386183233937e-08,2.1697420120641008e-07,0.0037473836261580117,7.10175083330175e-14,7.519637039142344e-14,2.2450229195015335e-09,1.3370648993797612e-09,1.1238802730773993e-08,0.00032728326479621094,2.1704215231336268e-10,2.0857263481766878e-10
0.002205108140286768,0.11174239522798955,0.0,0.0,0.0,0.0,0.28473648188270306,0.628641113529084,0.0002766941608411349,0.0009691946603354343,2.030433751373499e-06,1.0969434114895633e-06,6.427487166451773e-15,5.822117981531545e-06,0.005810580380675276,0.04900089955097026,0.008939876437943545,3.6000141877821814e-07,8.054494313844728e-07,1.507223686315152e-06,1.0494646227565557e-05,5.952118921823127e-14,0.012961517825295735,3.88769074056035e-09,1.3840168280833933e-08,2.2052668890660505e-07,0.003822143452043783,7.267201744552465e-14,7.683577501532753e-14,2.2952588671093958e-09,1.374676514220471e-09,1.156844681317578e-08,0.0003380805085328897,2.2420248490076432e-10,2.1596616829976903e-10
0.002217928543559401,0.11173955393778601,0.0,0.0,0.0,0.0,0.28422456533514157,0.6280989547152789,0.0002773370794434755,0.0009755253917994455,2.033448114954403e-06,1.1051683622960029e-06,6.437029741462576e-15,5.868417848849098e-06,0.005835591442212477,0.049656840550423076,0.00899863629465353,3.619136577458863e-07,8.129165048487258e-07,1.521436222351962e-06,1.058475043765027e-05,6.003222232929763e-14,0.013156692915111318,3.922249606362167e-09,1.3956564524582415e-08,2.2411099508828396e-07,0.0038977876660847223,7.435482722354275e-14,7.850208163554747e-14,2.346182870026764e-09,1.4130671267859227e-09,1.1905759768825653e-08,0.0003491623804013907,2.315515723355892e-10,2.2356922683634574e-10
0.002230748946832034,0.1117367584884022,0.0,0.0,0.0,0.0,0.2837099622643093,0.6275526659902878,0.0002779732805468122,0.0009818582259976119,2.036391045689394e-06,1.1134183796726298e-06,6.446346193415235e-15,5.914842641493189e-06,0.005860343280727883,0.05031795966370359,0.009056865162506126,3.6382990871519034e-07,8.204012299873195e-07,1.5356802236598657e-06,1.0674832692742253e-05,6.054313092604267e-14,0.013353536374025171,3.9568391294698374e-09,1.4073037657380929e-08,2.2772696657209317e-07,0.003974314915608583,7.606620417196966e-14,8.019553946357934e-14,2.3977944072263574e-09,1.4522451080040082e-09,1.2250866455515486e-08,0.0003605342421079173,2.390929703030539e-10,2.3138600104299463e-10
0.002243569350104667,0.11173400970176461,0.0,0.0,0.0,0.0,0.2831926845475148,0.6270022477007259,0.000278602748914145,0.0009881926874044532,2.039262442139046e-06,1.1216931455965895e-06,6.455436201152979e-15,5.961390562262157e-06,0.005884834903372837,0.050984259163381784,0.009114554046002197,3.657501858022803e-07,8.279028490295727e-07,1.5499546786138502e-06,1.0764883513510088e-05,6.105386124577255e-14,0.013552047707568867,3.9914554051165815e-09,1.4189574701098465e-08,2.313744533614163e-07,0.004051723607352674,7.780642099133228e-14,8.191640034626356e-14,2.450092721646515e-09,1.4922188893863747e-09,1.260389331880502e-08,0.0003722015003480072,2.4683026432363877e-10,2.3942071241107085e-10
0.0022563897533773,0.11173130839470306,0.0,0.0,0.0,0.0,0.2826727443313188,0.6264477006359704,0.0002792254692517908,0.0009945282930636068,2.0420622145533855e-06,1.129992332689807e-06,6.464299480519116e-15,6.008059745747208e-06,0.005909065339005112,0.05165574078320868,0.009171694090486638,3.6767450181935454e-07,8.354205927687631e-07,1.5642586311616511e-06,1.0854893281666698e-05,6.156435873769516e-14,0.01375222624471471,4.026094263658887e-09,1.4306161843447428e-08,2.3505328862427855e-07,0.004130011906012497,7.957574158356893e-14,8.366491651290818e-14,2.5030766690608963e-09,1.5329966448195208e-09,1.2964966966456202e-08,0.00038416960589757345,2.547670691502996e-10,2.4767760442336955e-10
0.002269210156649933,0.11172865537872431,0.0,0.0,0.0,0.0,0.2821501540337653,0.6258890260351767,0.00027984142623574496,0.0010008645526278235,2.044790273435881e-06,1.1383156013624949e-06,6.472935748158543e-15,6.05484828259102e-06,0.005933033638157949,0.052332405708665194,0.009228276585627955,3.696028680598056e-07,8.429536715253943e-07,1.5785910867895258e-06,1.0944852298405367e-05,6.207456839434436e-14,0.013954071135528226,4.060751566330904e-09,1.4422785349899147e-08,2.387632941561846e-07,0.0042091777321812875,8.137442688274247e-14,8.544133456076397e-14,2.5567449209669125e-09,1.5745864072400374e-09,1.3334214500334819e-08,0.000396444052270744,2.6290702787839534e-10,2.5616095420495503e-10
0.0022820305599225658,0.11172605145870458,0.0,0.0,0.0,0.0,0.28162492634563274,0.6253262255897306,0.00028045060438732053,0.0010072009687459758,2.047446524596043e-06,1.1466626021069354e-06,6.481344705859079e-15,6.1017542303584575e-06,0.005956738872749654,0.05301425457304393,0.009284292966563315,3.715352941638551e-07,8.505012790380275e-07,1.5929509568893046e-06,1.1034750821778422e-05,6.258443496357694e-14,0.014157581350400019,4.095423314698997e-09,1.4539431909686575e-08,2.4250429028502347e-07,0.004289218761772796,8.320274234378814e-14,8.724589641288674e-14,2.6110960278516603e-09,1.6169962214228214e-09,1.3711764183609196e-08,0.0004090303751188054,2.7125381154708865e-10,2.6487507416839976e-10
0.0022948509631951987,0.1117234974348971,0.0,0.0,0.0,0.0,0.2810970742324171,0.6247593014506249,0.00028105298823364325,0.0010135370368779967,2.0500308889703437e-06,1.1550329804247222e-06,6.489526103290977e-15,6.148775571301299e-06,0.005980180136174147,0.053701287448117266,0.009339734817393003,3.734717883734245e-07,8.580626065888088e-07,1.607337217050534e-06,1.112457893845407e-05,6.309390222123149e-14,0.014362755677576496,4.130105184938066e-09,1.4656087204132876e-08,2.462760866312263e-07,0.004370132424042918,8.506094733203988e-14,8.907884956984355e-14,2.6661280903452997e-09,1.6602339205739838e-09,1.4097744807913243e-08,0.0004219341508180105,2.798111182028365e-10,2.738242899861024e-10
0.0023076713664678316,0.11172099410145811,0.0,0.0,0.0,0.0,0.2805666109369693,0.6241882562370896,0.00028164856234005246,0.001019872245431424,2.05254329136131e-06,1.1634263694011023e-06,6.497479702360494e-15,6.195910231908465e-06,0.006003356543337553,0.05439350383241141,0.009394593875366628,3.7541235744251905e-07,8.656368245532316e-07,1.6217488496840803e-06,1.1214326611120976e-05,6.360291323998608e-14,0.014569592720214483,4.164792807126778e-09,1.4772736752930622e-08,2.500784762933757e-07,0.004451915899426319,8.694929358245376e-14,9.094043606469808e-14,2.7218389694515742e-09,1.704307089102368e-09,1.4492285206727773e-08,0.00043516099458230353,2.885826716478156e-10,2.8301295472534736e-10
0.0023204917697404646,0.11171854224440442,0.0,0.0,0.0,0.0,0.2800335499799987,0.623613093036482,0.0002822373110890672,0.0010262060762242784,2.054983647021685e-06,1.1718423872239202e-06,6.5052052347456996e-15,6.243156113668466e-06,0.006026267230418054,0.05509090265044346,0.009448862030834788,3.773570064408366e-07,8.732230776793397e-07,1.63618470833994e-06,1.1303983819103392e-05,6.411141118686836e-14,0.014778090896389736,4.199482070364169e-09,1.4889366852800379e-08,2.5391124696503067e-07,0.00453456611974062,8.886803654836384e-14,9.283088579900458e-14,2.778226485268705e-09,1.7492232933410032e-09,1.489551494963181e-08,0.00044871656027361265,2.9757222131411465e-10,2.9244545765931285e-10
0.0023333121730130975,0.11171614264560165,0.0,0.0,0.0,0.0,0.27949790516203044,0.6230338154116063,0.0002828192188823376,0.0010325380044423505,2.0573518890146205e-06,1.180280652249829e-06,6.512702488502603e-15,6.2905110437354386e-06,0.006048911354914345,0.0557934822432406,0.00950253133058011,3.793057390588871e-07,8.808205177390957e-07,1.6506437030035785e-06,1.1393540369680548e-05,6.461933825314012e-14,0.014988248436690622,4.2341684885899625e-09,1.500596265343831e-08,2.5777418257737957e-07,0.004618079766618203,9.081742890902488e-14,9.47504399518483e-14,2.835287952560378e-09,1.7949899482110881e-09,1.5307564593132535e-08,0.00046260653872612855,3.06783541152462e-10,3.0212619280700986e-10
0.002344850535958467,0.11171402832715381,0.0,0.0,0.0,0.0,0.2790136272579347,0.6225089510506151,0.0002833370741300739,0.0010382346740116983,2.0594215989558944e-06,1.1878937877758313e-06,6.519254678223402e-15,6.333221872687316e-06,0.006069062476918432,0.05643023158943739,0.009550315234493126,3.8106309172508793e-07,8.876670618970131e-07,1.6636757079242732e-06,1.1474046646588462e-05,6.507593598089439e-14,0.015178807363624038,4.265380073951526e-09,1.511085710587262e-08,2.6127642296857335e-07,0.004693977332944403,9.259828800939291e-14,9.650311903222713e-14,2.8872170755947976e-09,1.8369129483083924e-09,1.568605805680669e-08,0.0004753981739649441,3.152664804062287e-10,3.110547424978852e-10
0.002356388898903837,0.1117119575241259,0.0,0.0,0.0,0.0,0.2785272782915422,0.6219807605637997,0.00028384936435890077,0.0010439289802384637,2.0614327952286645e-06,1.19552432646829e-06,6.52562164055968e-15,6.376017578476746e-06,0.006088996434235861,0.057071173488676276,0.009597602181966855,3.828237542996433e-07,8.945213122279796e-07,1.6767247191895693e-06,1.155445550487111e-05,6.55319811960555e-14,0.015370707229569425,4.296582561824898e-09,1.5215701219233864e-08,2.648027330593884e-07,0.0047705686087059105,9.440435010467373e-14,9.827972567425383e-14,2.9396875602791624e-09,1.8795357455629273e-09,1.6071896679353153e-08,0.0004884695187716006,3.23934912697908e-10,3.2019117873082824e-10
0.0023679272618492065,0.11170993079116237,0.0,0.0,0.0,0.0,0.27803886891116025,0.6214492475590117,0.0002843560781738416,0.0010496205272640695,2.0633854356572936e-06,1.2031719687015012e-06,6.53180324196307e-15,6.418896471360513e-06,0.006108712657221069,0.05771630548793875,0.009644386711069729,3.845877262528653e-07,9.013826182305801e-07,1.6897898839718925e-06,1.1634759344436509e-05,6.598743079416102e-14,0.015563946347236993,4.327772635366105e-09,1.5320483996902622e-08,2.683529344404471e-07,0.004847850650742374,9.623579294531992e-14,1.0008042672372816e-13,2.9926969401129786e-09,1.9228633937370268e-09,1.6465176384424913e-08,0.0005018247925776195,3.3279163619840654e-10,3.295387450725382e-10
0.002379465624794576,0.11170794867837487,0.0,0.0,0.0,0.0,0.2775484099522496,0.6209144159692888,0.00028485720432356096,0.0010553089152492937,2.065279485109811e-06,1.2108364112355331e-06,6.537799371180495e-15,6.461856818389584e-06,0.006128210590326421,0.05836562473313557,0.00969066346872334,3.8635500608278494e-07,9.082503232176368e-07,1.702870391150874e-06,1.1714950439289657e-05,6.644224095667933e-14,0.015758522901806436,4.358946868300148e-09,1.542519410450059e-08,2.7192684017506186e-07,0.004925820349597127,9.809278811803527e-14,1.019053907811315e-13,3.0462425219954104e-09,1.966900742825907e-09,1.6865993152792172e-08,0.0005154682353733391,3.418394627124784e-10,3.3910069256104777e-10
0.002391003987739946,0.1117060117302291,0.0,0.0,0.0,0.0,0.27705591243779365,0.6203762700536662,0.0002853527315369539,0.0010609937405040252,2.067114901779392e-06,1.2185173369582959e-06,6.5436098958296725e-15,6.504896864706561e-06,0.006147489692139567,0.05901912796768163,0.00973642721115908,3.881255911414183e-07,9.151237473972749e-07,1.7159653703444905e-06,1.1795021059176243e-05,6.689636784092098e-14,0.01595443495056891,4.390102032868971e-09,1.552982079430195e-08,2.7552425267406907e-07,0.005004474429402171,9.997550519508058e-14,1.0375477288403904e-13,3.1003216100821955e-09,2.011652521503781e-09,1.727444273963283e-08,0.000529404107421488,3.5108121748877644e-10,3.488802926585083e-10
0.0024025423506853156,0.11170412048711052,0.0,0.0,0.0,0.0,0.2765613875794585,0.6198348144020188,0.0002858426485493259,0.0010666745955485884,2.0688916535863042e-06,1.2262144278562007e-06,6.54923471432028e-15,6.548014817188332e-06,0.006166549435464587,0.05967681152586696,0.009781672806171881,3.8989947794942163e-07,9.220022149913261e-07,1.7290739138165688e-06,1.1874963452703065e-05,6.734976748430619e-14,0.016151680421276144,4.421234719049795e-09,1.563435276120826e-08,2.7914497546606494e-07,0.0050838094472787105,1.018841163959564e-13,1.0562873268597494e-13,3.154931201240619e-09,2.057123444323241e-09,1.7690621724539163e-08,0.00054363668777222,3.6051973823507967e-10,3.5888081429982487e-10
0.0024140807136306852,0.11170227548203462,0.0,0.0,0.0,0.0,0.27606484679915494,0.6192900539751968,0.00028632694418654,0.001072351068878442,2.0706097138238083e-06,1.2339273625477573e-06,6.554673742068669e-15,6.591208840860797e-06,0.006185389308945132,0.060338671282710546,0.009826395247024064,3.916766617871165e-07,9.288850433949731e-07,1.742195160921442e-06,1.195476974279839e-05,6.780239521145905e-14,0.01635025709663264,4.452341441024455e-09,1.57387784688178e-08,2.8278880387464543e-07,0.005163821774832873,1.0381878674479822e-13,1.0752743178988309e-13,3.2100680808191255e-09,2.1033179861097374e-09,1.8114626604994927e-08,0.0005581702750050505,3.701578756103179e-10,3.691055335534407e-10
0.002425619076576055,0.11170047725206605,0.0,0.0,0.0,0.0,0.27556630171062885,0.6187419940734765,0.0002868056073605812,0.001078022745499581,2.0722690542221744e-06,1.241655809230108e-06,6.559926889543531e-15,6.634477079145199e-06,0.006204008815598153,0.061004702692376185,0.009870589642178958,3.93457137106746e-07,9.357715343287602e-07,1.7553282157209408e-06,1.2034432035032241e-05,6.825420624855448e-14,0.016550162626720193,4.483418808246597e-09,1.5843086656234424e-08,2.864555245862008e-07,0.005244507614578857,1.0577967957565503e-13,1.0945102273179032e-13,3.2657289670511535e-09,2.1502405264309463e-09,1.854655380317605e-08,0.0005730091847905935,3.7999849160760523e-10,3.7955773634891395e-10
0.0024371574395214246,0.111698726306578,0.0,0.0,0.0,0.0,0.27506576406856714,0.6181906402480876,0.00028727862692599855,0.0010836892080431997,2.073869649717052e-06,1.2493994290891564e-06,6.564994077360134e-15,6.677817627580629e-06,0.006222407469240849,0.06167490089746734,0.009914251185299058,3.9524089728148335e-07,9.426609792092267e-07,1.7684721463744452e-06,1.2113942387942643e-05,6.870515555502119e-14,0.016751394563542167,4.514463401521515e-09,1.5947265963072397e-08,2.901449159439766e-07,0.005325863045633855,1.0776695554533515e-13,1.1139965250680606e-13,3.3219103603035547e-09,2.1978952537292633e-09,1.8986499733556558e-08,0.0005881577442430816,3.9004445580904103e-10,3.902407127092845e-10
0.0024486958024667943,0.1116970231752221,0.0,0.0,0.0,0.0,0.27456324583948083,0.6176359984293125,0.00028774599204366597,0.001089350035041936,2.0754114843135845e-06,1.2571578819455535e-06,6.5698752548428126e-15,6.721228550237649e-06,0.006240584799989256,0.06234926057045479,0.009957375199521636,3.9702793488350393e-07,9.495526692099796e-07,1.78162602771741e-06,1.2193292777625387e-05,6.915519762271047e-14,0.016953950311191904,4.545471683139076e-09,1.6051304671084967e-08,2.9385675303092426e-07,0.005407883960214521,1.0978077240492808e-13,1.133734726453494e-13,3.3786085306096938e-09,2.246286241599439e-09,1.9434561147009702e-08,0.0006036202976800216,4.0029864920529955e-10,4.0115774891475826e-10
0.002460234165412164,0.11169536836472801,0.0,0.0,0.0,0.0,0.2740587591745438,0.617078074878607,0.00028820769170286617,0.0010950048019793828,2.0768945421417182e-06,1.264930824022977e-06,6.57457037171053e-15,6.7647078887658055e-06,0.006258540352061938,0.0630277759720158,0.009999957120968218,3.988182415082648e-07,9.564458893705072e-07,1.794788945157217e-06,1.2272475142514716e-05,6.960428672987279e-14,0.017157827144553457,4.576440111387686e-09,1.6155191048188273e-08,2.9759080727194826e-07,0.005490566089433498,1.1182128558442239e-13,1.153726342446498e-13,3.4358196280085553e-09,2.295417457063279e-09,1.9890834908173588e-08,0.0006194012028637969,4.107639617032011e-10,4.1231213461043184e-10
0.0024717725283575336,0.1116937623814555,0.0,0.0,0.0,0.0,0.2735523163806534,0.6165168761385985,0.0002886637151116629,0.0011006530816610113,2.078318809593434e-06,1.2727179002561405e-06,6.579079384842746e-15,6.8082536417715475e-06,0.00627627368172398,0.06371044101319966,0.01004199248219545,4.0061180773796367e-07,9.633399083289896e-07,1.807959949285086e-06,1.2351481391306572e-05,7.005237698609478e-14,0.017363022228906465,4.607365197624162e-09,1.6258913505770585e-08,3.0134683855070223e-07,0.0055739050279293885,1.1388864702810865e-13,1.1739727742510698e-13,3.4935396399196733e-09,2.3452926597205206e-09,2.03554175603148e-08,0.000635504828446685,4.214432904313407e-10,4.237071623627615e-10
0.0024833108913029033,0.11169220573858901,0.0,0.0,0.0,0.0,0.27304393002465843,0.6159524092227873,0.0002891140515928925,0.0011062944427195358,2.079684278099347e-06,1.2805187493271838e-06,6.583402267068509e-15,6.851863778200572e-06,0.006293784365334861,0.06439724901860651,0.010083476977675669,4.024086231281326e-07,9.702339890565017e-07,1.8211380650406607e-06,1.2430303387394808e-05,7.049942224402852e-14,0.01756953254610407,4.638243399869858e-09,1.636246028556044e-08,3.051246008289357e-07,0.005657896143271193,1.1598300650653446e-13,1.1944754033368778e-13,3.551764359783192e-09,2.3959155065325914e-09,2.082840568471444e-08,0.0006519355599072936,4.3233954367691315e-10,4.3534612441603055e-10
0.002494849254248273,0.11169069891353402,0.0,0.0,0.0,0.0,0.27253361283389665,0.6153846814365815,0.00028955869037641227,0.0011119284515565642,2.08099094499001e-06,1.288333012370118e-06,6.587539009892668e-15,6.89553623385633e-06,0.0063110719916349214,0.0650881929486239,0.01012440640199134,4.042086761625062e-07,9.771273977110133e-07,1.834322330898224e-06,1.2508932930198224e-05,7.09453759934865e-14,0.01777735496433708,4.669071054271256e-09,1.6465819268377226e-08,3.0892384792138864e-07,0.005742534664481186,1.18104510629661e-13,1.2152356796003296e-13,3.610489359766435e-09,2.4472895029661563e-09,2.1309896055139876e-08,0.0006686977916264765,4.4345563563075415e-10,4.472323070850205e-10
0.0025063876171936427,0.11168924241495995,0.0,0.0,0.0,0.0,0.2720213777801969,0.6148137005327367,0.00028999762106896043,0.001117554670864614,2.082238812159808e-06,1.296160322562345e-06,6.591489619266631e-15,6.939268899330157e-06,0.006328136168444143,0.06578326520552258,0.010164776704261252,4.0601195385598747e-07,9.840193869601858e-07,1.847511794822821e-06,1.258736176633126e-05,7.139019142479609e-14,0.017986486177782618,4.699844537201286e-09,1.6568978452805282e-08,3.1274432489746904e-07,0.005827815607869607,1.2025330065449896e-13,1.236254999910943e-13,3.6697099989147545e-09,2.4994178859503363e-09,2.1799985220353175e-08,0.000685795931222681,4.5479448926238323e-10,4.5936899547278987e-10
0.0025179259801390123,0.11168783670536327,0.0,0.0,0.0,0.0,0.27150723798931087,0.6142394745475797,0.00029043083323775684,0.001123172661718351,2.0834278774078816e-06,1.3040002917292353e-06,6.595254088178295e-15,6.983059624279365e-06,0.006344976515829495,0.06648245783640633,0.010204583931393583,4.0781844235548874e-07,9.909091825270148e-07,1.8607054286692482e-06,1.2665581634283524e-05,7.183382168220308e-14,0.01819692277022625,4.730560386442507e-09,1.667192628493754e-08,3.1658575573397693e-07,0.005913733858073893,1.2242951369343415e-13,1.257534504795219e-13,3.729421561370895e-09,2.552303669669698e-09,2.229876865170813e-08,0.0007032343923947655,4.663590315736231e-10,4.717594785635752e-10
0.002529464343084382,0.11168648226983802,0.0,0.0,0.0,0.0,0.27099120676100064,0.6136620118404874,0.0002908583165534241,0.001128781983080781,2.084558152128888e-06,1.3118525466714126e-06,6.598832452651922e-15,7.026906251972743e-06,0.006361592667838878,0.06718576248375928,0.010243824242153319,4.096281276706076e-07,9.977960328861799e-07,1.8739022241673032e-06,1.2743584217309197e-05,7.227621959668208e-14,0.018408661199875265,4.7612148386660575e-09,1.6774650328787863e-08,3.2044787646999387e-07,0.0060002841507374675,1.2463328768363735e-13,1.2790755698555722e-13,3.789619086177728e-09,2.605949926781294e-09,2.2806342851649355e-08,0.0007210175947193095,4.781521934641832e-10,4.844070251584569e-10
0.0025410027060297517,0.11168517957588797,0.0,0.0,0.0,0.0,0.270473297620002,0.6130813211892866,0.0002912800609458742,0.0011343821910955617,2.0856296505875526e-06,1.3197167101526757e-06,6.602224757796818e-15,7.0708065900744e-06,0.006377984276576111,0.0678931702660857,0.010282493940573774,4.114409943004258e-07,1.0046791765311898e-06,1.8871012042877742e-06,1.2821361161591114e-05,7.271733778895353e-14,0.018621697762334136,4.791804193006868e-09,1.687713834354446e-08,3.2433041804459726e-07,0.006087461028342458,1.268647551003102e-13,1.3008795530509103e-13,3.850297412990487e-09,2.660359439263947e-09,2.3322804262025106e-08,0.0007391499653299141,4.90176910845312e-10,4.973148991018914e-10
0.0025525410689751214,0.11168392909490123,0.0,0.0,0.0,0.0,0.2699535242913803,0.6124974117460675,0.00029169605660516753,0.0011399728395715529,2.086642388258192e-06,1.3275923871664932e-06,6.605431052551142e-15,7.114758407439913e-06,0.006394151010331117,0.06860467183268636,0.010320589461034873,4.1325702588689044e-07,1.0115578314834328e-06,1.9003013368981753e-06,1.28989040917401e-05,7.315712875738976e-14,0.018836028607886135,4.822324833331924e-09,1.6979378312545503e-08,3.282330934945922e-07,0.0061752588616150825,1.2912404397578534e-13,1.3229476158379542e-13,3.911451265527349e-09,2.7155347872908487e-09,2.3848248316954623e-08,0.0007576359370988385,5.024361234339235e-10,5.104863615053009e-10
0.002564079431920491,0.11168273126398927,0.0,0.0,0.0,0.0,0.2694319006390601,0.6119102929243315,0.0002921062936201579,0.001145553481204767,2.0875963844733116e-06,1.3354791756170134e-06,6.608451398065747e-15,7.158759420549074e-06,0.0064100925491271925,0.06932025750417521,0.010358107328761284,4.150762047568833e-07,1.0184312082282197e-06,1.913501556252914e-06,1.2976204582548489e-05,7.359554471781276e-14,0.019051649785115622,4.852773097602688e-09,1.708135806875692e-08,3.3215560583398443e-07,0.0062636719039824975,1.3141127685921934e-13,1.345280849262678e-13,3.973075150181096e-09,2.7714782814280324e-09,2.438276966748272e-08,0.0007764799450080653,5.149327723460228e-10,5.239246605246537e-10
0.0025756177948658607,0.11168158654726817,0.0,0.0,0.0,0.0,0.26890844074105513,0.6113199745427204,0.0002925107625863531,0.0011511236659547828,2.08849166869297e-06,1.3433766807912163e-06,6.611285887550231e-15,7.202807335208498e-06,0.006425808590938616,0.07003991709298278,0.010395044210688676,4.1689851279764424e-07,1.0252985249583656e-06,1.9267008255700918e-06,1.3053254158259143e-05,7.403253759934926e-14,0.019268557185367744,4.883145222825348e-09,1.7183065164195735e-08,3.3609766342940943e-07,0.006352694225741528,1.3372657440512864e-13,1.367880479798404e-13,4.035163377582965e-09,2.828192155071888e-09,2.4926463714700685e-08,0.0007956864278050836,5.276698011947596e-10,5.376330259334183e-10
0.0025871561578112304,0.11168049537890547,0.0,0.0,0.0,0.0,0.26838315885911496,0.6107264667674545,0.0002929094538273101,0.001156682942294111,2.0893282689743192e-06,1.3512845062636297e-06,6.6139346097733655e-15,7.246899845182079e-06,0.006441298849024482,0.0707636399740209,0.010431396894739145,4.187239310378424e-07,1.032158995590217e-06,1.9398981226981593e-06,1.3130044359914894e-05,7.446805942640788e-14,0.01948674656499317,4.913437475641408e-09,1.728448724302281e-08,3.4005897342804595e-07,0.006442319743021957,1.3607005596905268e-13,1.3907477287889804e-13,4.097710144407326e-09,2.885678529035678e-09,2.5479426040914007e-08,0.000815259825527252,5.406501544486783e-10,5.516146805018217e-10
0.0025986945207566,0.11167945819933171,0.0,0.0,0.0,0.0,0.2678560694573023,0.6101297801508065,0.00029330235821445013,0.0011622308569266152,2.090106219610833e-06,1.3592022380501224e-06,6.616397673245043e-15,7.2910345931843565e-06,0.0064565630537147724,0.07149141503628154,0.010467162304135958,4.2055243940960454e-07,1.0390118159850274e-06,1.953092376746532e-06,1.320656671668634e-05,7.490206215606195e-14,0.01970621353056356,4.943646165443938e-09,1.7385612048054554e-08,3.440392247538682e-07,0.0065325422007873,1.3844183500651553e-13,1.4138836185975184e-13,4.160709449356596e-09,2.943939239443376e-09,2.6041750822590563e-08,0.0008352045790478359,5.538767771306655e-10,5.658728323917232e-10
0.0026102328837019698,0.1116784754285005,0.0,0.0,0.0,0.0,0.26732718714573794,0.6095299255262592,0.0002936894667476613,0.0011677669553356916,2.090825560648654e-06,1.3671294526229876e-06,6.61867520468426e-15,7.335209161229075e-06,0.006471600948400672,0.07222323081447991,0.010502337460848511,4.223840163691338e-07,1.0458561728467306e-06,1.9662824674994167e-06,1.3282812656112036e-05,7.533449716896933e-14,0.01992695357948128,4.9737675580736665e-09,1.7486427177786954e-08,3.4803809080356395e-07,0.006623355221129163,1.4084201517261284e-13,1.437289074658881e-13,4.224155075770146e-09,3.0029757430992765e-09,2.661353081664809e-08,0.0008555251284171338,5.673526137178481e-10,5.804106701632234e-10
