Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491)
1.6447021743934957e-11,0.11224537200024232,0.0,0.0,0.0,0.0,0.3299999999900826,0.6699999999922412,9.915642188997691e-12,7.75680960719739e-12,1.7474984772706694e-15,2.1605795030442324e-12,5.530934919572349e-24,1.428724265336454e-19,2.482234372392293e-20,6.520743317632402e-24,9.436242471145179e-26,1.2305585495773896e-19,2.4449666638690714e-19,1.2715376914085937e-28,2.198707162792953e-32,1.2458181725195852e-40,1.1669103137001105e-37,4.0203401289252854e-23,4.994830065190021e-21,1.2185818572827633e-36,1.8365685304659203e-40,3.622557522823213e-47,1.1413404720140349e-41,7.979892761075437e-57,2.958933135594437e-63,7.366081087756835e-53,2.2471669006208518e-56,5.376775990493412e-63,1.8338867277750988e-72,3.773462582337675e-75,1.2930690027282299e-74,1.37855568598791e-73,3.4130538311854915e-74,8.3145267345571545e-81,8.392310298711824e-73,8.50029934914026e-67,5.082948632228963e-69,1.1035003908895107e-25,4.5243744721194125e-73,3.7552012709128653e-69,1.3068543264709652e-60,5.270160787103438e-69,7.718239584517296e-61,1.8095866513927892e-81
2.302597321389327e-11,0.11224537200033849,0.0,0.0,0.0,0.0,0.32999999998611557,0.6699999999891312,1.3881091565600854e-11,1.0865347326261167e-11,3.340178544624496e-15,3.019083328462397e-12,1.0572315385627969e-23,2.923125217291038e-19,6.523754149661178e-20,1.8169001096980862e-23,2.5816844653727525e-25,2.402478340026761e-19,4.703297966059459e-19,4.638891415023418e-28,1.132879124106857e-31,6.420848087604242e-40,8.684944123422729e-37,1.0504603610212277e-22,1.3099939576570932e-20,4.686532959048932e-36,1.0075039758243217e-39,1.8707850629646665e-46,5.894523966330196e-41,1.0810840433883426e-55,6.6044959308959695e-62,5.882166286544546e-52,2.6779019207119794e-55,8.212622599867252e-62,6.296205420386143e-71,7.790548834386217e-74,4.0221316386899295e-73,4.2884413549298484e-72,1.7019637294326104e-72,4.798279844555674e-79,1.5903178535151333e-71,2.5077838867300214e-65,9.80942451881958e-68,2.1221415482076314e-25,1.3348077753066643e-71,5.720437594294262e-68,2.8369978285446765e-59,1.84915155421382e-67,1.6741916865974576e-59,1.832693890798585e-79
3.61838761538099e-11,0.11224537200052954,0.0,0.0,0.0,0.0,0.32999999997818147,0.6699999999828992,2.181047129399208e-11,1.709247711007451e-11,8.04466564290151e-15,4.726036298013058e-12,2.5463975313823901e-23,8.038534394470844e-19,2.4961578427908625e-19,7.855635712925767e-23,1.0250894525069975e-24,6.04790663342243e-19,1.1483431617501617e-18,2.9118479264103444e-27,1.212258969504488e-30,6.872679939570371e-39,1.6454558156048858e-35,3.9665414565381915e-22,4.988933730001168e-20,3.092406400656202e-35,1.1460602017862752e-38,2.0064659982543072e-45,6.322402015563852e-40,3.61391546794752e-54,3.957031865209548e-60,1.1946662851604173e-50,1.0021894482175412e-53,4.103100966784815e-60,7.221216420673436e-69,4.612343991990938e-72,3.744497349672383e-71,3.992692671924613e-70,2.98541509347063e-70,9.441069046661486e-77,7.839872967536118e-70,2.1467851599579146e-63,5.579758590828248e-66,5.178083481829803e-25,1.1426676485475684e-69,2.3691015316304972e-66,1.8183141326833955e-57,2.215559801903651e-65,1.0709871754573753e-57,7.140294769400904e-77
4.9341779093726524e-11,0.11224537200071891,0.0,0.0,0.0,0.0,0.32999999997024737,0.6699999999766522,2.973787230428465e-11,2.3332952035950953e-11,1.472795737097861e-14,6.419643677281452e-12,4.661967493448979e-23,1.6412553405630186e-18,6.142747231035646e-19,2.1122904103390308e-22,2.5659807166094875e-24,1.1516846705100177e-18,2.1288302981743978e-18,9.42011909324795e-27,5.031012153460527e-30,2.852490564909701e-38,8.537340605054773e-35,9.658269242625118e-22,1.2231202995947767e-19,1.019387293053947e-34,4.847681649770025e-38,8.333040593859007e-45,2.6258012075183524e-39,2.3179633917205654e-53,3.2767140193971268e-59,6.310596823503335e-50,6.443785067223568e-53,2.824103478531065e-59,6.376704690262261e-68,3.508841036115495e-71,3.129975097053081e-70,3.337473421638225e-69,2.8738468488622935e-69,9.240246077606298e-76,6.090361325031084e-69,1.9165924156514914e-62,4.61583961402254e-65,9.593718082191874e-25,1.0201440686581568e-68,1.6401205782114752e-65,1.3854642230833052e-56,1.943572112825443e-64,8.155098923301325e-57,7.91783028486759e-76
7.565758497355977e-11,0.11224537200109255,0.0,0.0,0.0,0.0,0.3299999999543792,0.6699999999641127,4.5587086265792375e-11,3.5853389695402045e-11,3.368250331404441e-14,9.767369282090994e-12,1.0662014680632434e-22,4.594484826149926e-18,2.186581724958066e-18,9.056850782944975e-22,9.375880562778676e-24,2.8543587685269015e-18,5.000052513525676e-18,5.291601135889844e-26,4.545548796885537e-29,2.577544581441165e-37,1.2651787588432738e-33,3.352627102077912e-21,4.3149435896690056e-19,5.89264752550283e-34,4.5196683642092504e-37,7.536187723886376e-44,2.374766514544772e-38,5.9993585344178136e-52,1.7783081725786668e-57,9.667167340100384e-49,1.6534025890563225e-51,8.411027019014566e-58,4.934944580714066e-66,1.6011335241010693e-69,1.8755425525388397e-68,1.9999305329399793e-67,2.9879833279354534e-67,1.008823439364582e-73,2.51341509178829e-67,1.3170253772753082e-60,2.497664081184557e-63,2.2505254654005786e-24,7.010144183575261e-67,5.55270449171211e-64,6.113205038317068e-55,1.3894488621912705e-62,3.586355553742188e-55,1.5316980825407946e-73
9.743807987922684e-11,0.11224537200139674,0.0,0.0,0.0,0.0,0.32999999994124574,0.6699999999536895,5.869939064743509e-11,4.625552300616462e-11,5.479903124729432e-14,1.2498651492943019e-11,1.7346476398509427e-22,8.507472546390017e-18,4.5188926994505204e-18,2.0744350093542418e-21,1.965417398139789e-23,4.914600083012529e-18,8.29631065884906e-18,1.3493171543891913e-25,1.3883537349213597e-28,7.872883777452541e-37,4.489205515498053e-33,6.818696828596955e-21,8.866619447155095e-19,1.5209140354017093e-33,1.3947471947390736e-36,2.3023894255157305e-43,7.255226074948994e-38,2.647188836754056e-51,1.072606814225559e-56,3.458618782465735e-48,6.653388110844199e-51,3.4700845029367124e-57,2.7117605429958897e-65,8.49555221352111e-69,1.0216064483010691e-67,1.089362768940577e-66,1.702276605476215e-66,5.761157634253465e-73,1.3577835587162926e-66,8.157974181637846e-60,1.52430653485642e-62,3.730793466040473e-24,4.3422536797807317e-66,2.5799435999314867e-63,2.918248216298945e-54,6.961477928589151e-62,1.7112728464804638e-54,8.858571623884367e-73
9.999999999999999e-11,0.1122453720016964,0.0,0.0,0.0,0.0,0.3299999999397009,0.669999999952461,6.024141762556126e-11,4.748138347895493e-11,5.758425968247967e-14,1.281760255287945e-11,1.8228145412353644e-22,9.074079930384722e-18,4.873719051253192e-18,2.2673895419827954e-21,2.1236469619663748e-23,5.199587186198515e-18,8.73900038446436e-18,1.4932388718491496e-25,1.5775936065017558e-28,8.94603660703249e-37,5.244138942910073e-33,7.338163275835646e-21,9.555349566821725e-19,1.6861227162542826e-33,1.587712743437662e-36,2.6163071552525e-43,8.244442400343472e-38,3.177765760137074e-51,1.3442225892038686e-56,4.047603528944461e-48,8.019390093006313e-51,4.2092237837855185e-57,3.4291058125793887e-65,1.033062643242465e-68,1.2621512100812345e-67,1.3458629333030366e-66,2.1881219496695478e-66,7.42409124405876e-73,1.6762149016238444e-66,1.0239685801506747e-59,1.8864608855486078e-62,3.929431595950413e-24,5.450289242312337e-66,3.157927112804564e-63,3.623062593400683e-54,8.904340317316238e-62,2.1239355208295288e-54,1.1910080822384386e-72
1.1921857478489392e-10,0.1122453720016964,0.0,0.0,0.0,0.0,0.3299999999281123,0.6699999999432265,7.180710887713205e-11,5.6692870074390513e-11,8.050109113225582e-14,1.5194718716596928e-11,2.548251922369667e-22,1.4038352768358188e-17,8.075749289024553e-18,4.0872572597850724e-21,3.5612008861670355e-23,7.623741558543074e-18,1.24288528093821e-17,2.8913839777179114e-25,3.5301582386639825e-28,2.001883905909141e-36,1.342917224031778e-32,1.1985232817061015e-20,1.57511937379387e-18,3.2988111528684164e-33,3.5861422290412824e-36,5.855485271152959e-43,1.8451744012859472e-37,9.102926514153462e-51,4.4984665326845e-56,1.0451903611143853e-47,2.3487861397545463e-50,1.2639556865614378e-56,1.1873928372487087e-64,3.0970699075682015e-68,4.022701619895785e-67,4.2895256992868043e-66,7.98574571339816e-66,2.730859720548549e-72,5.328771139953232e-66,3.4427615458921718e-59,6.027769888991772e-62,5.584137973495472e-24,1.8324834170653202e-65,9.774740211297881e-63,1.1819774975379207e-53,3.212052645353333e-61,6.921498664565722e-54,4.949882713852232e-72
1.4099906969056098e-10,0.11224537200199175,0.0,0.0,0.0,0.0,0.32999999991497886,0.6699999999327242,8.49104793326268e-11,6.716501604906009e-11,1.1055006056797523e-13,1.785598580490582e-11,3.4994605623658907e-22,2.1394524624062813e-17,1.3067684391088279e-17,7.212190888111616e-21,5.837298297333606e-23,1.102455647755082e-17,1.7400067996882647e-17,5.435281615055076e-25,7.622789770463457e-28,4.3228114590173474e-36,3.297865645066513e-32,1.9084895612407298e-20,2.5340034050639573e-18,6.268601324368286e-33,7.817672907213598e-36,1.2645766343996076e-42,3.984935726219644e-37,2.624341156144754e-50,1.668333517116171e-55,2.588131001112482e-47,6.553706111036666e-50,3.6031035101693926e-56,4.296194552851101e-64,1.0524533722076133e-67,1.397679257719615e-66,1.4903891232961464e-65,3.008910890769635e-65,1.0331861173053123e-71,1.7893643732099554e-65,1.2965470451475303e-58,2.2340456916090768e-61,7.810768940334466e-24,6.901149684004561e-65,3.014379690157857e-62,3.7706778241086287e-53,1.1127851833537983e-60,2.205797183392729e-53,2.038024347454526e-71
1.6277956459622805e-10,0.11224537200228277,0.0,0.0,0.0,0.0,0.3299999999018454,0.6699999999221836,9.800975104589538e-11,7.767150875777978e-11,1.446966521548725e-13,2.048290493195999e-11,4.580382198852071e-22,3.0792725430490665e-17,1.971565133592986e-17,1.1780123143622244e-20,8.917605077632184e-23,1.5161775922882053e-17,2.3212559941017003e-17,9.337920397394246e-25,1.4768731143220823e-27,8.375318905683286e-36,7.142138787780952e-32,2.834039102508476e-20,3.801132401708669e-18,1.088071574687308e-32,1.5280971861627663e-35,2.4503154420534827e-42,7.72145981352809e-37,6.558794342359234e-50,5.197626451991362e-55,5.647747902878202e-47,1.5850659078263204e-49,8.862419618429681e-56,1.3087193255249757e-63,2.9932271690448176e-67,4.08714019755016e-66,4.358254039542677e-65,9.519503079767573e-65,3.2808543969121766e-71,5.099382206097206e-65,4.076784601691737e-58,6.874211086924975e-61,1.0410925530808622e-23,2.1699564112561685e-64,8.000191052335156e-62,1.0297441435553054e-52,3.255828128413928e-60,6.01814172859319e-53,6.96276383477146e-71
2.0634055440756218e-10,0.11224537200285221,0.0,0.0,0.0,0.0,0.32999999987557854,0.6699999999009891,1.241967960360079e-10,9.878599149541507e-11,2.2448409411143336e-13,2.5635242193802286e-11,7.106083996144164e-22,5.640988691672202e-17,3.869255958547763e-17,2.6564771123722926e-20,1.7920887700218152e-22,2.5788958688801113e-17,3.737025705367881e-17,2.2693066903211466e-24,4.379221126239781e-27,2.483494830051867e-35,2.5519405380624386e-31,5.3936290121844686e-20,7.376400092073365e-18,2.695534710537658e-32,4.606194584337187e-35,7.266795510702417e-42,2.2899295778576277e-36,3.0794534594650448e-49,3.6666633261536524e-54,2.046488912642377e-46,6.8389507127141666e-49,3.922639914369611e-55,8.894366688330017e-63,1.8086959287593065e-66,2.5877476293990406e-65,2.7594104641719645e-64,6.93086415662155e-64,2.4028964580920258e-70,3.030800260913142e-64,2.9271801013269453e-57,4.7372259219395374e-60,1.673268330549503e-23,1.5580551610055102e-63,4.1790154169351065e-61,5.6291619488294325e-52,1.9976306605265305e-59,3.283840288939387e-52,5.793916213128512e-70
2.455454452377629e-10,0.11224537200335062,0.0,0.0,0.0,0.0,0.3299999998519384,0.6699999998817894,1.4775327569082593e-10,1.1790223250852675e-10,3.0814758843928477e-13,3.015913501276511e-11,9.754487205072752e-22,8.832738846563789e-17,6.336727387429152e-17,4.8621073194803686e-20,2.9968455394312633e-22,3.826016246289658e-17,5.3013857808506564e-17,4.365890236568647e-24,9.784689684154963e-27,5.549049874395221e-35,6.551923257803084e-31,8.59328368665814e-20,1.195818973076685e-17,5.27278496604111e-32,1.0435466877791687e-34,1.623811345842245e-41,5.1170054188098907e-36,9.48924351711873e-49,1.4652807805270468e-53,5.31497135690138e-46,2.0187995624880426e-48,1.1770860207641885e-54,3.5206092710332284e-62,6.407157921007216e-66,9.528760552304304e-65,1.0160893484910479e-63,2.885414197652279e-63,1.0050447451366246e-69,1.082941809692297e-63,1.1706138885697736e-56,1.8374013074751506e-59,2.370216072182284e-23,6.230848027519264e-63,1.4053151073265324e-60,1.9604660627167237e-51,7.584506655336075e-59,1.141854288839199e-51,2.6962316698249385e-69
2.847503360679636e-10,0.11224537200383618,0.0,0.0,0.0,0.0,0.32999999982829825,0.6699999998624748,1.7129976363009606e-10,1.3712303063477767e-10,4.0179580372567905e-13,3.4578466797540655e-11,1.2718963499044629e-21,1.2972529944235625e-16,9.636486084879295e-17,8.182457932685034e-20,4.652614298254321e-22,5.3709725419896555e-17,7.142186585960654e-17,7.641881356616594e-24,1.9505366453503908e-26,1.106189685808601e-34,1.4718238686270994e-30,1.2711891440820222e-19,1.7999166008983376e-17,9.380044309329218e-32,2.107931193751241e-34,3.237238602870631e-41,1.0201308028199298e-35,2.459404046156427e-48,4.703334193680914e-53,1.2067555280187123e-45,5.1068320044770005e-48,3.014967085773228e-54,1.1036223264150186e-61,1.7936011608366998e-65,2.775869453120086e-64,2.960026564705396e-63,9.434964642802156e-63,3.2991625517259964e-69,3.16156411319125e-63,3.706228250654574e-56,5.6749974222783766e-59,3.1885825302644813e-23,1.972721274976751e-62,3.9346719626133455e-60,5.644942425839267e-51,2.3455520578306617e-58,3.28300524417875e-51,9.706007564414274e-69
3.2395522689816435e-10,0.11224537200430924,0.0,0.0,0.0,0.0,0.329999999804658,0.6699999998430491,1.9483728763675044e-10,1.564459144519219e-10,5.043999086526523e-13,3.8895709003296645e-11,1.5966944527878332e-21,1.8149993192644594e-16,1.386287683618772e-16,1.292516004940194e-19,6.832391326099186e-22,7.232364956411456e-17,9.260843887466964e-17,1.2463152950994942e-23,3.5768813547575454e-26,2.0285380017355342e-34,3.0090671395168347e-30,1.7786003874749772e-19,2.5624508370610745e-17,1.5547445555521843e-31,3.916838233961263e-34,5.936776374358723e-41,1.8708222005483704e-35,5.723561144211511e-48,1.333453326059968e-52,2.4935112013164774e-45,1.165164578152539e-47,6.95110855443218e-54,3.084091047877162e-61,4.728214643595896e-65,7.381190965048716e-64,7.870879116248261e-63,2.72064616031143e-62,9.537631983624713e-69,8.1894477000564e-63,1.0419812641049745e-55,1.5707998833267882e-58,4.128531407758554e-23,5.546174444248395e-62,9.835954817558793e-60,1.4444563145174353e-50,6.40745902429379e-58,8.388019596744923e-51,3.0451685107227066e-68
3.631601177283651e-10,0.11224537200477024,0.0,0.0,0.0,0.0,0.3299999997810178,0.669999999823516,2.1836674285438254e-10,1.7586851223384975e-10,6.150638486986745e-13,4.3113233393937664e-11,1.9470065080553037e-21,2.444325054290096e-16,1.9099180995480292e-16,1.942303832682051e-19,9.60804647274158e-22,9.426442009544974e-17,1.1658713068469085e-16,1.9231905737786648e-23,6.145336329323522e-26,3.4851929406100454e-34,5.718909044615153e-30,2.383083426178896e-19,3.4932283552368116e-17,2.438444351104144e-31,6.819796299512317e-34,1.0200295087167672e-40,3.214364421194497e-35,1.2276407613301427e-47,3.427403616117722e-52,4.7904966631144125e-45,2.456706644453482e-47,1.478867277800149e-53,7.921438335705868e-61,1.1291061104639551e-64,1.807143733549269e-63,1.9270374254263548e-62,7.198368638688727e-62,2.5291514453736843e-68,1.933076319958187e-62,2.666153556748434e-55,3.9466190638791735e-58,5.190229776073718e-23,1.4191190530753726e-61,2.2585478088601975e-59,3.386777989666874e-50,1.596034579659517e-57,1.9636398682667974e-50,8.690482279689302e-68
4.0236500855856585e-10,0.11224537200521945,0.0,0.0,0.0,0.0,0.3299999997573776,0.6699999998038778,2.4188893217275063e-10,1.953885163804734e-10,7.329839188614507e-13,4.723334761078664e-11,2.320288333244666e-21,3.192241752733847e-16,2.5420994444373296e-16,2.802990738414602e-19,1.3051109766327592e-21,1.196781713480024e-16,1.4337109931858567e-16,2.838044639886485e-23,1.0011124292501011e-25,5.677617682586926e-34,1.023428378474195e-29,3.0848244921404503e-19,4.600158765192385e-17,3.6574523442905695e-31,1.1260339278430865e-33,1.661756191434404e-40,5.23660891324072e-35,2.4564917415852913e-47,8.080604629786228e-52,8.667075039057526e-45,4.850605094920018e-47,2.9427769129171517e-53,1.883614301326027e-60,2.5036965883793194e-64,4.0805204053376515e-63,4.351244339922151e-62,1.7623895267995594e-61,6.205771397269221e-68,4.209383527465463e-62,6.2561725283472105e-55,9.109470260187168e-58,6.373848382827518e-23,3.32998624153878e-61,4.829068278804094e-59,7.37991421481338e-50,3.6792005271971287e-57,4.271923812767466e-50,2.2906835208876363e-67
4.415698993887666e-10,0.11224537200565725,0.0,0.0,0.0,0.0,0.3299999997337374,0.669999999784138,2.654045860417672e-10,2.1500366639185383e-10,8.574289291680127e-13,5.125831219773318e-11,2.71422529711628e-21,4.065132215732545e-16,3.2897882713890014e-16,3.91185123552766e-19,1.723315765115797e-21,1.4869820220078268e-16,1.7297320703945898e-16,4.036814979535096e-23,1.5599681258632331e-25,8.847097150702517e-34,1.7403790429655366e-29,3.8830555528861645e-19,5.889656739000828e-17,5.287362817254613e-31,1.7784316015614482e-33,2.5894930518099146e-40,8.160146763454651e-35,4.632881604132694e-47,1.76836404862915e-51,1.4901703397227802e-44,9.051739328231395e-47,5.528798251917065e-53,4.2026556571230997e-60,5.266985995185741e-64,8.696626164600594e-63,9.273614688553154e-62,4.0355511523754625e-61,1.4236274994136392e-67,8.55287403273375e-62,1.364940727239456e-54,1.960099981967859e-57,7.679561828347779e-23,7.265199700787427e-61,9.707943277528454e-59,1.508949927717108e-49,7.927750774113567e-57,8.720103737703421e-50,5.631586173614606e-67
5.199796810491681e-10,0.1122453720064999,0.0,0.0,0.0,0.0,0.32999999968645705,0.669999999744365,3.124188577529143e-10,2.5451061415170284e-10,1.123320853435612e-12,5.903158252658227e-11,3.555919899089579e-21,6.208313833300486e-16,5.156571669728455e-16,7.032371720488139e-19,2.810075175715349e-21,2.180279531669092e-16,2.406817087639814e-16,7.483100306114509e-23,3.4056534906688197e-25,1.931471671913847e-33,4.4580142726676535e-29,5.761839341479214e-19,9.034926168951986e-17,1.0121761900848861e-30,3.989862692370333e-33,5.653566581383764e-40,1.7815841445041573e-34,1.4307595991449618e-46,7.191755510459275e-51,3.9054165223491087e-44,2.7700274241480887e-46,1.7114877787392925e-52,1.7885718055850772e-59,1.908476136977224e-63,3.272545984697385e-62,3.489674595996479e-61,1.8191614250053155e-60,6.443710713145649e-67,3.0102082730906e-61,5.432854823283586e-54,7.580431960261874e-57,1.0657990618108765e-22,2.891758018643809e-60,3.4188372251817904e-58,5.4848979545494956e-49,3.198971911046777e-56,3.1571345884876293e-49,3.0279331043210563e-66
5.983894627095696e-10,0.11224537200730061,0.0,0.0,0.0,0.0,0.3299999996391766,0.669999999704218,3.5941406858687006e-10,2.943722712383992e-10,1.4082244845477211e-12,6.645012904898623e-11,4.4577973430226664e-21,8.913356259120962e-16,7.554731548841434e-16,1.1636397301319395e-18,4.278370160658079e-21,3.0308349734114303e-16,3.198092797441134e-16,1.26792962680112e-22,6.654773747920654e-25,3.774185852052234e-33,1.0018256826175562e-28,7.998599735874307e-19,1.2953744335352442e-16,1.7700199980636503e-30,8.0085915595977e-33,1.1047717613317701e-39,3.4814234273932667e-34,3.768706122406988e-46,2.3732621395664856e-50,8.976112771364699e-44,7.286672479929537e-46,4.541587183522623e-52,6.152686830563199e-59,5.798504906371383e-63,1.0174029032300534e-61,1.0849074569530348e-60,6.539028703448501e-60,2.322735675613091e-66,8.796667136413312e-61,1.753668894295807e-53,2.4004647737637574e-56,1.412698314762098e-22,9.334294573112458e-60,1.0115464695979692e-57,1.6623450605315684e-48,1.0549588645076216e-55,9.531411811673288e-49,1.2558194850918369e-65
6.767992443699711e-10,0.1122453720080616,0.0,0.0,0.0,0.0,0.3299999995918962,0.6699999996637169,4.063938481008765e-10,3.3457234324825673e-10,1.7085066403165428e-12,7.353024658202983e-11,5.408356545336606e-21,1.2212088563984236e-15,1.0521245981014315e-15,1.807872054517669e-18,6.1854492915034916e-21,4.04537927356552e-16,4.1044763564870263e-16,2.007553577357604e-22,1.195217761285058e-24,6.778578833702121e-33,2.035813296647401e-28,1.0565478707972737e-18,1.7654102214039043e-16,2.890363840792485e-30,1.476676358664344e-32,1.9842647381853883e-39,6.252939819602198e-34,8.791459479524406e-46,6.705425030597021e-50,1.8644582990078868e-43,1.703726450421563e-45,1.0691094253143628e-51,1.8032158637746762e-58,1.5354329534690387e-62,2.7407946116390833e-61,2.9226486902150793e-60,1.985935714517264e-59,7.06871748056508e-66,2.2357401049255568e-60,4.851041939070008e-53,6.54659347962016e-56,1.8088051990371957e-22,2.5820757142071786e-59,2.614913370971146e-57,4.3780540823761156e-48,2.9772771063539786e-55,2.500772447811746e-48,4.296684350509441e-65
7.552090260303726e-10,0.11224537200878498,0.0,0.0,0.0,0.0,0.3299999995446158,0.6699999996228808,4.5336112593333003e-10,3.75095291112157e-10,2.021234781885756e-12,8.028747461620519e-11,6.398314356235511e-21,1.613025065190643e-15,1.4087056672497133e-15,2.6731742605906895e-18,8.588520360362321e-21,5.22939444697664e-16,5.126837820135554e-16,3.014855919725722e-22,2.0094588272223863e-24,1.1396513696835824e-32,3.8229400305559036e-28,1.3431550531875727e-18,2.3131585292389144e-16,4.473470282363708e-30,2.547354127567252e-32,3.3361246087541174e-39,1.0513012417846343e-33,1.8674975926312077e-45,1.6858825143909188e-49,3.576955077702019e-43,3.632603394236066e-45,2.2919189401761622e-51,4.693212431677489e-58,3.6719940962634216e-62,6.641557180124112e-61,7.082235151246202e-60,5.328818112010276e-59,1.8997095056342985e-65,5.109356824961261e-60,1.1963459174549964e-52,1.596699335678009e-55,2.2542746532510387e-22,6.367819528069591e-59,6.09163161114542e-57,1.0352168516141409e-47,7.461281599433931e-55,5.891273191722786e-48,1.2773309954362842e-64
8.336188076907741e-10,0.11224537200947265,0.0,0.0,0.0,0.0,0.3299999994973354,0.6699999995817264,5.00318277416925e-10,4.1592629023110924e-10,2.344031249159815e-12,8.673663817117807e-11,7.420144132113937e-21,2.0688754870912934e-15,1.8278244002627106e-15,3.7981880681619995e-18,1.1544767580980973e-20,6.587369929420504e-16,6.266002678342359e-16,4.339677832925656e-22,3.2038571210848695e-24,1.8170509082519043e-32,6.73782673058014e-28,1.656538271304384e-18,2.9372742972239286e-16,6.631696617817875e-30,4.1651411516252195e-32,5.319182497521384e-39,1.6762161930946035e-33,3.6820209440954697e-45,3.8653559821375585e-49,6.4380678078618226e-43,7.19393972983735e-45,4.559176809922929e-51,1.1126591062566886e-57,8.06904235926395e-62,1.4765127397411553e-60,1.574482685402147e-59,1.2985018894825572e-58,4.635082452546768e-65,1.0732599947231594e-59,2.692697881401838e-52,3.5602043161919365e-55,2.7492646449481484e-22,1.4332489396045309e-58,1.3067230062185412e-56,2.2481889858304363e-47,1.7033592986109695e-54,1.2747047211747826e-47,3.4098090971051285e-64
9.120285893511756e-10,0.11224537201012641,0.0,0.0,0.0,0.0,0.32999999945005487,0.6699999995402699,5.472672295843716e-10,4.5705119455150224e-10,2.6749671448878698e-12,9.289188371479559e-11,8.467739818458091e-21,2.590460511942087e-15,2.3116888775260065e-15,5.222696428627121e-18,1.5111365399158577e-20,8.122989370392291e-16,7.522754085941765e-16,6.03366269466682e-22,4.8906746856232416e-24,2.773726277551834e-32,1.1272969351396229e-27,1.9936416705349306e-18,3.635748312071792e-16,9.489451779521716e-30,6.517143433293755e-32,8.119843355692799e-39,2.5587801934343695e-33,6.829776905865399e-45,8.218400945432888e-49,1.0995903629891093e-42,1.3409488064253542e-44,8.530121624658608e-51,2.4440865687037983e-57,1.6544550621887865e-61,3.0571877276824323e-60,3.260040670514836e-59,2.925220027168316e-58,1.045311610477799e-64,2.1042241792639327e-59,5.621610350736325e-52,7.373572619449862e-55,3.293935698136795e-22,2.9922285508989068e-58,2.620540731140462e-56,4.555768905279107e-47,3.6056138431697125e-54,2.5736126880724573e-47,8.348676473331318e-64
9.90438371011577e-10,0.11224537201074798,0.0,0.0,0.0,0.0,0.3299999994027744,0.6699999994985262,5.94209535730321e-10,4.984565086054272e-10,3.0124876952382376e-12,9.876670711905625e-11,9.536179673703611e-21,3.1791543674886096e-15,2.862168190026802e-15,6.987436813965168e-18,1.934548347645241e-20,9.839262110334471e-16,8.89783460843459e-16,8.14998984422764e-22,7.199251602653071e-24,4.083033180279331e-32,1.8056030459747574e-27,2.3515679585823574e-18,4.406072354742577e-16,1.3183170267470403e-29,9.828516960048945e-32,1.1952870704980971e-38,3.766671182380689e-33,1.2033983493911744e-44,1.6386344361338905e-48,1.797171275249758e-42,2.374905718135373e-44,1.5155286081306683e-50,5.030976384030282e-57,3.2057296214443116e-61,5.970058716019961e-60,6.366191327696296e-59,6.161047094969642e-58,2.2036121784525656e-64,3.8923443873127326e-59,1.1014756504859189e-51,1.435143679875865e-54,3.8884505463020743e-22,5.862852139097514e-58,4.963277367627702e-56,8.705352734386488e-47,7.158074312018437e-54,4.899964118954448e-47,1.8958571219171045e-63
