Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114)
2.8205170795474333e-06,0.11224537205791991,0.0,0.0,0.0,0.0,0.32999822441319776,0.6699982440096978,1.71750024298047e-06,1.6857406655973766e-06,1.3372901052614576e-08,1.9637537972794927e-09,4.233266612286611e-17,5.995106663221577e-09,4.3761034061444546e-08,6.224520035822823e-08,4.546083049424108e-10,3.8311181254539763e-10,6.330837574578479e-10,2.965292426143608e-12,1.9000519355358877e-11,1.0776288025138402e-19,2.1442011347784864e-11
2.975930915252081e-06,0.11224537213592974,0.0,0.0,0.0,0.0,0.32999812175986776,0.6699981446333999,1.8142407456511689e-06,1.7778855498866181e-06,1.4126242930420336e-08,2.0591010848165882e-09,4.471741196668176e-17,6.349726463717409e-09,4.875230929723562e-08,6.974396454864371e-08,5.349080880169095e-10,4.0510650179950953e-10,6.690648061635041e-10,3.36000973136027e-12,2.170128739728466e-11,1.2308049016110307e-19,2.5957214049979685e-11
3.1313447509567287e-06,0.11224537222149884,0.0,0.0,0.0,0.0,0.3299980185980012,0.6699980449803704,1.911195823888611e-06,1.869952167843176e-06,1.4881255563972163e-08,2.15436730296507e-09,4.7107446681252175e-17,6.704779159460546e-09,5.401693623185547e-08,7.76738146351365e-08,6.24254573957187e-10,4.270825278622444e-10,7.050171369384082e-10,3.781493445001929e-12,2.459884185255151e-11,1.39514189077122e-19,3.109393303109427e-11
3.2867585866613764e-06,0.11224537231456423,0.0,0.0,0.0,0.0,0.3299979149271821,0.6699979450499666,2.0083642884948635e-06,1.9619405840337408e-06,1.5637929690887573e-08,2.2495525184889276e-09,4.9502740945987906e-17,7.060262330848554e-09,5.95554753763474e-08,8.603527494591989e-08,7.231521567834297e-10,4.49039905973292e-10,7.40940774543411e-10,4.229889554680956e-12,2.769444198132032e-11,1.5707111898857766e-19,3.689600685271456e-11
3.5975862580706718e-06,0.11224537252293104,0.0,0.0,0.0,0.0,0.32999770605703677,0.6699977443544843,2.203336591480141e-06,2.1456830692156037e-06,1.715622515301288e-08,2.4396802085583296e-09,5.43089901400012e-17,7.772510209344182e-09,7.145651490877646e-08,1.0405510871889704e-07,9.516335209076578e-10,4.928987795640659e-10,8.127020696714063e-10,5.207930229175195e-12,3.448412088953468e-11,1.9557929568130664e-19,5.0672877467486556e-11
3.877331162339037e-06,0.11224537273546144,0.0,0.0,0.0,0.0,0.329997516329176,0.6699975627735544,2.3795293987069836e-06,2.310784502891222e-06,1.8528279546386625e-08,2.6105187697711306e-09,5.865230505256811e-17,8.414980371554465e-09,8.31097817485132e-08,1.2175426489910358e-07,1.1950541736451931e-09,5.323081407838783e-10,8.771893532542232e-10,6.181405617617339e-12,4.128223603497532e-11,2.3413531913602193e-19,6.57923638158034e-11
4.157076066607403e-06,0.11224537297128756,0.0,0.0,0.0,0.0,0.3299973249459772,0.6699973802840934,2.5563948227464222e-06,2.4756335654818272e-06,1.9905571100175204e-08,2.7810959193606157e-09,6.3012198489334e-17,9.05880589348839e-09,9.565908108814426e-08,1.4085985456335085e-07,1.4774039646099077e-09,5.71657318812783e-10,9.415840572513136e-10,7.243811033999298e-12,4.8736476173610534e-11,2.7641260504625464e-19,8.375991457744706e-11
4.436820970875769e-06,0.11224537323003146,0.0,0.0,0.0,0.0,0.3299971319051263,0.669997196882476,2.7339257226068048e-06,2.6402306323803473e-06,2.1288044195164904e-08,2.951412045592003e-09,6.738849438456968e-17,9.703971542920066e-09,1.0910755439872522e-07,1.6137482444200858e-07,1.8017338078118963e-09,6.109464047697078e-10,1.0058863273541192e-09,8.395659291265853e-12,5.685095520913786e-11,3.224344857275886e-19,1.0483859517097886e-10
4.716565875144134e-06,0.11224537351131139,0.0,0.0,0.0,0.0,0.3299969372043425,0.6699970125651113,2.9121148985873217e-06,2.8045760786689337e-06,2.267564275495586e-08,3.1214675364375504e-09,7.178101522529697e-17,1.035046179685702e-08,1.2345830551290525e-07,1.8330208772003834e-07,2.171125573295554e-09,6.501754874388568e-10,1.070096308303522e-09,9.637417496470376e-12,6.562935517875194e-11,3.7222184413210624e-19,1.2929303832719805e-10
4.9963107794125e-06,0.11224537381474263,0.0,0.0,0.0,0.0,0.32999674084137964,0.6699968273284453,3.0909550928132396e-06,2.9686702791308157e-06,2.4068310250130243e-08,3.291262779588878e-09,7.618958206448418e-17,1.09982609017167e-08,1.38714400337259e-07,2.0664452352255196e-07,2.588691719558771e-09,6.893446545107847e-10,1.1342141447271879e-09,1.0969520495651762e-11,7.507505561236169e-11,4.257938475189634e-19,1.5738929097056527e-10
5.276055683680866e-06,0.11224537413993721,0.0,0.0,0.0,0.0,0.32999654281402613,0.6699966411689595,3.2704389898067412e-06,3.1325136082621756e-06,2.546598970269714e-08,3.4607981624693537e-09,8.061401453511709e-17,1.164735295759107e-08,1.5487886656797708e-07,2.3140497642202378e-07,3.0575749167466803e-09,7.284539949276735e-10,1.198239981900825e-09,1.2392380219169949e-11,8.519122346892646e-11,4.831684575351131e-19,1.8939470451785216e-10
5.555800587949232e-06,0.1122453744865038,0.0,0.0,0.0,0.0,0.32999634312010556,0.6699964540831722,3.4505592172004917e-06,3.296106440284026e-06,2.686862369165174e-08,3.6300740722464255e-09,8.505413086779534e-17,1.2297721919308577e-08,1.7195469340975638e-07,2.5758625607161657e-07,3.580947660965561e-09,7.675035982961951e-10,1.26217396516181e-09,1.3906391798673184e-11,9.598087203744105e-11,5.443627642766956e-19,2.2557785933829502e-10
5.835545492217597e-06,0.11224537485404801,0.0,0.0,0.0,0.0,0.3299961417574771,0.6699962660676388,3.631308346527045e-06,3.4594491491540814e-06,2.8276154359125142e-08,3.799090895843951e-09,8.950974791020107e-17,1.2949351565791635e-08,1.8994483129835893e-07,2.851911368994398e-07,4.16201187957959e-09,8.064935534093912e-10,1.32601623946045e-09,1.551193731754507e-11,1.0744689707696824e-10,6.093931912599621e-19,2.662085142371037e-10
6.115290396485963e-06,0.11224537524217218,0.0,0.0,0.0,0.0,0.32999593872403515,0.6699960771189511,3.8126788939898502e-06,3.622542108578651e-06,2.96885234163894e-08,3.96784901995458e-09,9.398068114610881e-17,1.3602225512301298e-08,2.088521916272772e-07,3.1422235777229514e-07,4.80399852771018e-09,8.454239485037228e-10,1.3897669497671343e-09,1.7209388441950468e-11,1.1959210218465627e-10,6.782756392979017e-19,3.1155756773031213e-10
6.395035300754329e-06,0.11224537565047574,0.0,0.0,0.0,0.0,0.3299957340177107,0.669995887233739,3.994663321237626e-06,3.7853856920245135e-06,3.11056721498897e-08,4.136348831052098e-09,9.846674471447898e-17,1.4256327241864624e-08,2.286796464786203e-07,3.446826216500431e-07,5.510167176026263e-09,8.84294872178133e-10,1.4534262413330442e-09,1.899910847414064e-11,1.3241921861691616e-10,7.510255989175485e-19,3.618970253450892e-10
6.95452510929106e-06,0.11224537652600315,0.0,0.0,0.0,0.0,0.3299953195783189,0.6699955046404473,4.360443393987973e-06,4.1103262237208015e-06,3.395407170680485e-08,4.4725750590823504e-09,1.074835128056126e-16,1.556814730692776e-08,2.711061299458945e-07,4.0990090895537354e-07,7.12822927897444e-09,9.618586596835594e-10,1.580471148906987e-09,2.2856774379118257e-11,1.601298235417557e-10,9.081883876136565e-19,4.786405617212016e-10
7.514014917827792e-06,0.11224537747736478,0.0,0.0,0.0,0.0,0.3299948984234787,0.6699951182615568,4.728587199002261e-06,4.434273727637573e-06,3.682087507515953e-08,4.807772667815315e-09,1.1655853919125165e-16,1.6884677000104984e-08,3.172464621793086e-07,4.8086689306821e-07,9.0428308513146e-09,1.039185625698942e-09,1.707152124306525e-09,2.7087720647502665e-11,1.9059956478430898e-10,1.0809998263318521e-18,6.186363939400431e-10
8.073504726364523e-06,0.11224537850124858,0.0,0.0,0.0,0.0,0.32999447053796044,0.6699947280714746,5.099032552942369e-06,4.757231184095868e-06,3.970559793387337e-08,5.141944742416847e-09,1.2569029072594745e-16,1.8205779443200566e-08,3.6712217817348885e-07,5.576008752179687e-07,1.1281034619009192e-08,1.116276476365119e-09,1.8334703291693195e-09,3.1694655973719634e-11,2.2384868960619483e-10,1.2695747489457234e-18,7.840981870704945e-10
8.632994534901254e-06,0.1122453795942981,0.0,0.0,0.0,0.0,0.32999403590713655,0.6699943340452305,5.471716484173786e-06,5.079201570721156e-06,4.260774982345668e-08,5.475094365729768e-09,1.3487721483277349e-16,1.953131579584463e-08,4.207541596205206e-07,6.401225548413681e-07,1.3870318699832615e-08,1.1931319170783535e-09,1.9594269261420643e-09,3.668021789874492e-11,2.598968972884639e-10,1.4740248814156757e-18,9.772555737344348e-10
9.192484343437986e-06,0.11224538075311324,0.0,0.0,0.0,0.0,0.32999359451698845,0.6699939361584839,5.846575263120789e-06,5.40018786281984e-06,4.5526834382454766e-08,5.807224618663655e-09,1.4411774025180322e-16,2.0861145384670557e-08,4.781626274082816e-07,7.284510211752319e-07,1.6838561412654416e-08,1.2697526543182307e-09,2.0850230789171593e-09,4.204697611254328e-11,2.9876337303800927e-10,1.6944590340917053e-18,1.200353747424983e-09
9.751974151974717e-06,0.11224538197425278,0.0,0.0,0.0,0.0,0.3299931463541139,0.6699935343875322,6.223544433683866e-06,5.720193033753843e-06,4.8462349592166176e-08,6.138338580582289e-09,1.5341027781477928e-16,2.219512572906922e-08,5.39367134433016e-07,8.226047452633341e-07,2.0214025608575563e-08,1.3461393937299078e-09,2.2102599515507835e-09,4.7797435678823034e-11,3.4046682112171224e-10,1.9309832896362038e-18,1.4556530511102145e-09
9.999999999999997e-06,0.11224538325423553,0.0,0.0,0.0,0.0,0.32999294551025127,0.6699933550309413,6.391315766562335e-06,5.861740522697342e-06,4.976880893445751e-08,6.284799452681326e-09,1.5754594792570874e-16,2.278777915935165e-08,5.677188819340255e-07,8.662120221698377e-07,2.1848115960739228e-08,1.3799275079167116e-09,2.265663720719031e-09,5.0470045625514556e-11,3.598666149098249e-10,2.0410106853167117e-18,1.5797229147221127e-09
1.0311463960511449e-05,0.11224538325423553,0.0,0.0,0.0,0.0,0.3299926914057347,0.6699931287093158,6.6025588455619706e-06,6.039220055312895e-06,5.14137880284072e-08,6.468439329688369e-09,1.6275322124208804e-16,2.3533112598725575e-08,6.043865587353613e-07,9.226015722644018e-07,2.4025342539312447e-08,1.4222928395264725e-09,2.3351387087361153e-09,5.3934038187484104e-11,3.8502547798533264e-10,2.1837010774287456e-18,1.7454285825084719e-09
1.087095376904818e-05,0.11224538458954281,0.0,0.0,0.0,0.0,0.329992229659702,0.6699927191014268,6.98355268745747e-06,6.35727189808412e-06,5.4380637120148205e-08,6.79752994340507e-09,1.721449479614874e-16,2.4874960123625382e-08,6.73239096976174e-07,1.0284587140610092e-06,2.8301495265190652e-08,1.4982136958130711e-09,2.459660516232325e-09,6.045916054657261e-11,4.3245710261035684e-10,2.452713118874215e-18,2.071969819076953e-09
1.1430443577584912e-05,0.11224538597661969,0.0,0.0,0.0,0.0,0.3299917611045037,0.6699923055421138,7.366459521201838e-06,6.674351531818474e-06,5.736237941532124e-08,7.1256134987539554e-09,1.815838199495357e-16,2.6220520877635258e-08,7.459422582645905e-07,1.1401927422437615e-06,3.307180161569923e-08,1.5739026668776668e-09,2.58382654074889e-09,6.737511343850936e-11,4.82778963588464e-10,2.7381173540946674e-18,2.4375802413155964e-09
1.1989933386121643e-05,0.11224538741187744,0.0,0.0,0.0,0.0,0.3299912857292699,0.6699918880102892,7.751212316732989e-06,6.990461925793646e-06,6.035849285325966e-08,7.452693072728866e-09,1.910681845940145e-16,2.7569645939250566e-08,8.225128583449209e-07,1.2578195814593708e-06,3.836589672790842e-08,1.6493604565671326e-09,2.7076379498671632e-09,7.468414072083453e-11,5.36007835200354e-10,3.0400089196901086e-18,2.8445769410599456e-09
1.2549423194658375e-05,0.11224538889169511,0.0,0.0,0.0,0.0,0.3299908035237781,0.6699914664855343,8.137743487829469e-06,7.3056060491729855e-06,6.336845104303079e-08,7.778771742665314e-09,2.0059637557500617e-16,2.892218497471011e-08,9.029670141477713e-07,1.3813545030872576e-06,4.4213715188833634e-08,1.7245877683751333e-09,2.83109591223725e-09,8.238841920304884e-11,5.921599970282465e-10,3.358480146540751e-18,3.2952902210681952e-09
1.3108913003195106e-05,0.1122453904124218,0.0,0.0,0.0,0.0,0.32999031447845917,0.6699910409481035,8.52598492857888e-06,7.6197868713600786e-06,6.639172354748576e-08,8.103852586605035e-09,2.1016671376406933e-16,3.0277986333622505e-08,9.873201387127073e-07,1.5108121192721856e-06,5.064547280298577e-08,1.7995853059239858e-09,2.954201597690839e-09,9.049005795739827e-11,6.512512290193214e-10,3.693620531808944e-18,3.792063195031567e-09
1.3668402811731838e-05,0.11224539197037874,0.0,0.0,0.0,0.0,0.3299898185844016,0.6699906113789306,8.915868050566069e-06,7.933007362348514e-06,6.94277761729139e-08,8.427938683655134e-09,2.197775081411566e-16,3.1636897132482806e-08,1.0755869364908312e-06,1.646206377346087e-06,5.769164800481749e-08,1.8743537729871633e-09,3.0769561772261834e-09,9.899109726820113e-11,7.132968030006751e-10,4.045516690815608e-18,4.337251387068386e-09
1.422789262026857e-05,0.11224539356186104,0.0,0.0,0.0,0.0,0.32998931583335595,0.6699901777596331,9.30732382072038e-06,8.24527049306647e-06,7.247607126382935e-08,8.7510331143415e-09,2.2942705672777745e-16,3.2998763335620894e-08,1.1677813990346596e-06,1.787550554630788e-06,6.538296293826315e-08,1.9488938733629495e-09,3.1993608230637346e-09,1.0789350776609298e-10,7.783114758846464e-10,4.414252318503726e-18,4.933222325113206e-09
1.47873824288053e-05,0.11224539518314026,0.0,0.0,0.0,0.0,0.329988806217739,0.6699897400725149,9.700282799757667e-06,8.556579235715667e-06,7.553606800238768e-08,9.07313896095608e-09,2.391136475348187e-16,3.436342984620162e-08,1.2639168010811779e-06,1.9348572536136645e-06,7.375036422816698e-08,2.023206311024903e-09,3.3214167087501974e-09,1.171991898691337e-10,8.463094857405154e-10,4.799908167158688e-18,5.582355127140732e-09
1.534687223734203e-05,0.1122453968304663,0.0,0.0,0.0,0.0,0.32998828973063754,0.6699892983005726,1.0094675181177078e-05,8.866936564104348e-06,7.86072227121227e-08,9.394259307897487e-09,2.4883555952403986e-16,3.573074059978101e-08,1.3640056970332467e-06,2.0881383975127076e-06,8.28250034690762e-08,2.0972917903096007e-09,3.443125009211527e-09,1.269099732540242e-10,9.173045480775023e-10,5.202562025327043e-18,6.2870400833938015e-09
1.590636204587876e-05,0.11224539850006969,0.0,0.0,0.0,0.0,0.3299877663658117,0.6699888524274961,1.0490430830770485e-05,9.176345453973778e-06,8.168898916567351e-08,9.714397242004654e-09,2.585910635822011e-16,3.710053865409663e-08,1.4680599178445106e-06,2.247405226244687e-06,9.263821745654273e-08,2.171151015942294e-09,3.5644869007888923e-09,1.3702761620120358e-10,9.913098508290268e-10,5.622288689369336e-18,7.0496782365042475e-09
1.646585185441549e-05,0.11224540018816356,0.0,0.0,0.0,0.0,0.3299872361176971,0.669988402437673,1.0887479326587545e-05,9.484808883317995e-06,8.478081889605999e-08,1.0033555852882996e-08,2.6837842350642216e-16,3.84726662799803e-08,1.5760905683127368e-06,2.412668292795396e-06,1.0322150818616998e-07,2.244784693064717e-09,3.6855035613019966e-09,1.4755380492899494e-10,1.0683380491394828e-09,6.059159933892914e-18,7.872680958517365e-09
1.702534166295222e-05,0.1122454018909464,0.0,0.0,0.0,0.0,0.32998669898140826,0.669987948316191,1.1285749999300184e-05,9.792329832696305e-06,8.788216151106608e-08,1.0351738233222836e-08,2.781958969993813e-16,3.984696505604921e-08,1.6881080247858268e-06,2.583937459992601e-06,1.1460652264644594e-07,2.3181935273500244e-09,3.806176170111627e-09,1.5849015304702374e-10,1.148401261209094e-09,6.513244488185711e-18,8.758469523674874e-09
1.8144321280025683e-05,0.11224540532531084,0.0,0.0,0.0,0.0,0.3299856040281685,0.6699870276221128,1.2085674206647883e-05,1.040455622842075e-05,9.411117611149862e-08,1.0985186690304616e-08,2.979141910813094e-16,4.2601439484514575e-08,1.924141209141799e-06,2.9445300814502773e-06,1.3990891276577502e-07,2.464339493273557e-09,4.046493958026725e-09,1.8159941629427751e-10,1.317678495875937e-09,7.473313109838504e-18,1.0728136195199759e-08
1.9263300897099146e-05,0.11224540877253618,0.0,0.0,0.0,0.0,0.3299844814806443,0.6699860902400303,1.2889634704874172e-05,1.1013048548300379e-05,1.0037160342982898e-07,1.1614767428025963e-08,3.1773192388058925e-16,4.536268433904616e-08,2.1762278524850194e-06,3.3292480940936137e-06,1.688006852309898e-07,2.609594572689079e-09,4.285449731982606e-09,2.0636684568063705e-10,1.4992276343817397e-09,8.502982761010186e-18,1.297823004979799e-08
2.038228051417261e-05,0.1122454122019013,0.0,0.0,0.0,0.0,0.32998333132433244,0.6699851360760068,1.3697061418602268e-05,1.1617830759206352e-05,1.0665900361369128e-07,1.2240505329463372e-08,3.3763504079640656e-16,4.81294170558184e-08,2.4444246037907813e-06,3.7381453209873252e-06,2.015381397241872e-07,2.7539644376353196e-09,4.523052986984552e-09,2.328026922432531e-10,1.6931259611143137e-09,9.602691765944244e-18,1.5528433491960724e-08
2.1501260131246072e-05,0.1122454155826679,0.0,0.0,0.0,0.0,0.3299821535556809,0.6699841650474051,1.4507384276126861e-05,1.2218926896234391e-05,1.1296893686271344e-07,1.286242535457422e-08,3.576094873925354e-16,5.090035320905142e-08,2.7287763806352958e-06,4.17126437538868e-06,2.3837791106385277e-07,2.897454775388351e-09,4.759313246903764e-09,2.60916008245393e-10,1.8994418869988818e-09,1.0772828122370913e-17,1.8398545401412833e-08
2.2620239748319535e-05,0.11224541888414782,0.0,0.0,0.0,0.0,0.3299809481820674,0.6699831770828696,1.532003454179209e-05,1.2816361070581565e-05,1.192969738055192e-07,1.3480552548105054e-08,3.7764124224631814e-16,5.367420962017421e-08,3.029316398147147e-06,4.628636658962956e-06,2.79576301163121e-07,3.0400712904770276e-09,4.994240065558049e-09,2.907146401077657e-10,2.118234893787375e-09,1.2013729185539736e-17,2.1608466893338932e-08
2.3739219365392998e-05,0.11224542207578277,0.0,0.0,0.0,0.0,0.3299797152217521,0.6699821721222824,1.6134446141409703e-05,1.3410157476776148e-05,1.2563870582240834e-07,1.409491204681e-08,3.977163496256867e-16,5.644970745328845e-08,3.346066224413313e-06,5.110282386409142e-06,3.2538861421451727e-07,3.181819706454998e-09,5.22784302761662e-09,3.222052243175219e-10,2.349555500704389e-09,1.3325681479049556e-17,2.5178187012307742e-08
2.485819898246646e-05,0.11224542512721357,0.0,0.0,0.0,0.0,0.32997845470380466,0.6699811501166908,1.6950056974024482e-05,1.4000340399225363e-05,1.319897552616047e-07,1.4705529085945639e-08,4.1782095182926636e-16,5.922557528486786e-08,3.679035862136525e-06,5.616210636363177e-06,3.7606849845698027e-07,3.322705767558979e-09,5.4601317493289816e-09,3.553931860803016e-10,2.593445251300816e-09,1.4708920620287924e-17,2.912776839350004e-08
2.5977178599539924e-05,0.11224542800835352,0.0,0.0,0.0,0.0,0.329977166668006,0.6699801110282144,1.7766310203835067e-05,1.4586934218035824e-05,1.3834578550083536e-07,1.531242900499572e-08,4.3794132103686747e-16,6.200055213260513e-08,4.028223856899971e-06,6.146419429000459e-06,4.3186729762546036e-07,3.462735240227467e-09,5.691115879043345e-09,3.902827407546522e-10,2.8499367206235524e-09,1.6163631361094628e-17,3.34773329187744e-08
2.7096158216613387e-05,0.11224543068945804,0.0,0.0,0.0,0.0,0.32997585116472283,0.6699790548299202,1.8582655525617135e-05,1.516996341407295e-05,1.447025108024322e-07,1.5915637252593197e-08,4.580638905063595e-16,6.477339042635399e-08,4.39361743183885e-06,6.7008958302117515e-06,4.930334154196711e-07,3.601913914410938e-09,5.920805097509427e-09,4.268768982390822e-10,3.1190535443228566e-09,1.7689947752846256e-17,3.8247047398746295e-08
2.821513783368685e-05,0.11224543314119334,0.0,0.0,0.0,0.0,0.3299745082547591,0.6699779815056796,1.9398550396766974e-05,1.574945257324066e-05,1.5105570590835878e-07,1.651517939062151e-08,4.781752849472653e-16,6.754285890591307e-08,4.775192647831439e-06,7.279616081545723e-06,5.59811696449391e-07,3.740247604695329e-09,6.1492091179680584e-09,4.6517747032532914e-10,3.4008104699556315e-09,1.9287953437426658e-17,4.345710931767315e-08
2.9334117450760313e-05,0.11224543533470255,0.0,0.0,0.0,0.0,0.32997313800918177,0.6699768910499957,2.021346122951355e-05,1.6325426389967995e-05,1.5740121532491525e-07,1.7111081097483026e-08,4.982623499120138e-16,7.030774543075851e-08,5.172914588165613e-06,7.88254575495307e-06,6.324428269002281e-07,3.8777421512536995e-09,6.3763376860217085e-09,5.051850808787884e-10,3.6952134292837256e-09,2.0957682057272205e-17,4.91277326781622e-08
3.0453097067833776e-05,0.11224543724166967,0.0,0.0,0.0,0.0,0.3299717405091248,0.6699757834678131,2.102686453749861e-05,1.6897909669888543e-05,1.6373496225195143e-07,1.7703368170521968e-08,5.183121800618622e-16,7.306685968733801e-08,5.586737566780824e-06,8.509639931504557e-06,7.11162757835522e-07,4.014403420603688e-09,6.602200579282168e-09,5.468991787455401e-10,4.002259630733903e-09,2.269911777976549e-17,5.5279133978992615e-08
3.157207668490724e-05,0.11224543883438026,0.0,0.0,0.0,0.0,0.32997031584557035,0.6699746587743014,2.1838248031394326e-05,1.746692733170097e-05,1.700529571150755e-07,1.8292066527591336e-08,5.3831214617608065e-16,7.581903578132478e-08,6.016605359199225e-06,9.160843403263465e-06,7.962021538133335e-07,4.150237306165128e-09,6.826807606794739e-09,5.903180533731086e-10,4.321937672029769e-09,2.451219593603581e-17,6.193151835695632e-08
3.26910563019807e-05,0.1122454400857799,0.0,0.0,0.0,0.0,0.32996886411910925,0.6699735169946218,2.2647111658558283e-05,1.803250440820536e-05,1.7635130566192227e-07,1.8877202207760618e-08,5.582499207811405e-16,7.85631347032786e-08,6.462451455075699e-06,9.83609089730829e-06,8.877858693333174e-07,4.2852497286252e-09,7.050168608237924e-09,6.354388531080642e-10,4.654227672819719e-09,2.6396803773168586e-17,6.910506592399598e-08
3.381003591905416e-05,0.11224544096952814,0.0,0.0,0.0,0.0,0.3299673854396816,0.669972358163671,2.345296858212871e-05,1.8594666046516803e-05,1.826262165866823e-07,1.9458801371167192e-08,5.781135022865887e-16,8.129804665661179e-08,6.924199331103711e-06,1.053530732070795e-05,9.861324554286275e-07,4.419446636108677e-09,7.2722934528998675e-09,6.822576060548241e-10,4.999101426420541e-09,2.835278131483068e-17,7.68199183314018e-08
3.492901553612762e-05,0.11224544146004986,0.0,0.0,0.0,0.0,0.32996587992629833,0.6699711823258095,2.425534609549977e-05,1.9153437507462666e-05,1.8887400865127871e-07,2.0036890298020367e-08,5.978912375275303e-16,8.402269323795318e-08,7.401762742926082e-06,1.1258408025160123e-05,1.0914536984492502e-06,4.552834004150713e-09,7.493192038435178e-09,7.30769243359073e-10,5.356522569620445e-09,3.037992232432106e-17,8.509616559151744e-08
3.604799515320108e-05,0.1122454415325825,0.0,0.0,0.0,0.0,0.3299643477067458,0.6699699895345704,2.5053786468705304e-05,1.9708844164173204e-05,1.9509111727615718e-07,2.061149538676987e-08,6.175718426281432e-16,8.67360294615959e-08,7.895046034672393e-06,1.2005299089970538e-05,1.2039541927878998e-06,4.685417835476049e-09,7.71287428940619e-09,7.809676248047117e-10,5.726446769745356e-09,3.2477975365531465e-17,9.395383318518759e-08
3.716697477027454e-05,0.11224544116321938,0.0,0.0,0.0,0.0,0.32996278891727554,0.6699687798523553,2.5847847723804733e-05,2.0260911499879843e-05,2.0127410057806716e-07,2.1182643151455245e-08,6.371444221146109e-16,8.943704562100285e-08,8.403944464701861e-06,1.2775877622003593e-05,1.3238309490162737e-06,4.817204159588223e-09,7.931350155613583e-09,8.328455666150206e-10,6.108821928228995e-09,3.464664495750942e-17,1.0341286948150763e-07
3.8285954387348e-05,0.1122454403289488,0.0,0.0,0.0,0.0,0.3299612037022778,0.6699675533501138,2.6637104336910008e-05,2.0809665104939833e-05,2.0741964483644916e-07,2.1750360218257615e-08,6.565984862192782e-16,9.212476898150747e-08,8.928344546063163e-06,1.3570032071163983e-05,1.4512730386268933e-06,4.948199032171478e-09,8.148629610223052e-09,8.863948713194551e-10,6.503588399668024e-09,3.688559281684612e-17,1.1349313349530808e-07
3.940493400442146e-05,0.11224543900768948,0.0,0.0,0.0,0.0,0.3299595922139439,0.6699663101070122,2.7421147865047755e-05,2.1355130673110636e-05,2.1352456937437136e-07,2.2314673321279617e-08,6.759239663315293e-16,9.479826529965775e-08,9.468124400125356e-06,1.4387642559907317e-05,1.5864612762977788e-06,5.0784085343103785e-09,8.36472264769592e-09,9.416063595278082e-10,6.9106792251743835e-09,3.919443918115179e-17,1.2421438300639795e-07
4.0523913621494917e-05,0.11224543717832133,0.0,0.0,0.0,0.0,0.3299579546119163,0.6699650502100906,2.8199587496622042e-05,2.1897333997101247e-05,2.1958583084441372e-07,2.2875609297583245e-08,6.951112285649913e-16,9.745664016601234e-08,1.0023154121805284e-05,1.52285812252442e-05,1.7295679403109073e-06,5.207838771533636e-09,8.579639281532767e-09,9.984699034557823e-10,7.3300203788741265e-09,4.15727642070924e-17,1.3559626306266415e-07
4.1642893238568376e-05,0.11224543482071213,0.0,0.0,0.0,0.0,0.3299562910629297,0.6699637737539091,2.897205052481068e-05,2.2436300963431165e-05,2.2560052691430611e-07,2.34331950815191e-08,7.141510854246299e-16,1.0009904016951688e-07,1.0593296154808132e-05,1.6092712571688522e-05,1.8807565314708296e-06,5.336495872688792e-09,8.793389541839988e-09,1.056974462048445e-09,7.761531026435711e-09,4.402010943665249e-17,1.4765829488708465e-07
4.2761872855641836e-05,0.11224543191573991,0.0,0.0,0.0,0.0,0.3299546017404429,0.6699624808401904,2.9738182743774346e-05,2.297205754663067e-05,2.3156589935139403e-07,2.3987457698383282e-08,7.330348055707973e-16,1.0272465388285913e-07,1.1178405675295149e-05,1.697989383359317e-05,2.0401815705958994e-06,5.464385988655118e-09,9.005983472730071e-09,1.1171081175391854e-09,8.205123794433246e-09,4.653597932484907e-17,1.6041986520682998e-07
4.3880852472715295e-05,0.112245428445311,0.0,0.0,0.0,0.0,0.3299528868242646,0.6699611715774483,3.0497648768079128e-05,2.350462980281969e-05,2.374793365090567e-07,2.4538424257441874e-08,7.517541216901281e-16,1.0533271266942125e-07,1.1778330982394486e-05,1.788997534531385e-05,2.207988434393203e-06,5.5915152909033566e-09,9.217431129567299e-09,1.1788581132726878e-09,8.660705049269212e-09,4.9119842821662966e-17,1.7390021602076703e-07
4.4999832089788755e-05,0.11224542439237424,0.0,0.0,0.0,0.0,0.32995114650017465,0.669959846080619,3.1250132276231364e-05,2.403404386270458e-05,2.4333837522208827e-07,2.5086121944365076e-08,7.70301236495473e-16,1.0792249131361629e-07,1.2392913893983682e-05,1.8822800917649192e-05,2.3843132292784487e-06,5.717889969911365e-09,9.427742576071337e-09,1.242210892619893e-09,9.128175184379755e-09,5.1771135000945314e-17,1.8811843481969165e-07
4.6118811706862215e-05,0.1122454197409305,0.0,0.0,0.0,0.0,0.3299493809595402,0.6699585044706854,3.199533617969602e-05,2.4560325924034935e-05,2.491407021217294e-07,2.5630578013115472e-08,7.886688268887078e-16,1.1049330847751649e-07,1.3021990146197549e-05,1.977820821902628e-05,2.569282702464839e-06,5.843516233445249e-09,9.636927881291738e-09,1.307152138815792e-09,9.60742891447367e-09,5.4489258729216156e-17,2.0309344527154326e-07
