Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116)
6.181066147743199e-05,0.1122452187159256,0.0,0.0,0.0,0.0,0.3299067776886975,0.6699240769226402,4.613897247438475e-05,3.637033611330287e-05,3.591933991931831e-07,3.825294904251205e-08,1.1370467991219751e-15,1.936303314775129e-07,3.159309788783026e-05,4.512677870777016e-05,7.213389476991106e-06,3.137799179230066e-08,1.435958565426589e-08,3.2620452490888453e-09,2.401948149739649e-08,1.3622829795203289e-16,6.689290515846156e-07,2.465880301269618e-11,2.636917708933975e-10,8.415917293110119e-12,3.8764124510848625e-09,1.2421478648317502e-19
6.349568223288045e-05,0.1122451880238107,0.0,0.0,0.0,0.0,0.3299025900802376,0.6699208390790389,4.725611203620943e-05,3.734758953225293e-05,3.6788877419921436e-07,3.9277044252255334e-08,1.1645724955420477e-15,1.988852705801944e-07,3.338001873076888e-05,4.771333134117481e-05,7.819685523880235e-06,3.2162614345850234e-08,1.4753696394667597e-08,3.453559093001071e-09,2.5434128558100158e-08,1.4425157528002404e-16,7.284499814550327e-07,2.592160858966522e-11,2.722067830593367e-10,9.343487325654589e-12,4.437343725318896e-09,1.3893603189051056e-19
6.518070298832891e-05,0.11224515512409838,0.0,0.0,0.0,0.0,0.3298983199587941,0.669917542940798,4.83508265399596e-05,3.832352491580052e-05,3.764094658366936e-07,4.0299733426927225e-08,1.19154522201766e-15,2.040899479802047e-07,3.52105336094553e-05,5.036890376879831e-05,8.454932718622612e-06,3.2935817977642135e-08,1.5147775844670363e-08,3.6502064061649403e-09,2.6886848695933558e-08,1.524907869320375e-16,7.914225478801055e-07,2.7202359907615127e-11,2.8068954268605977e-10,1.0337277542629252e-11,5.058991172506714e-09,1.5489444943096966e-19
6.686572374377737e-05,0.11224512000971817,0.0,0.0,0.0,0.0,0.32989396818523015,0.6699141892592846,4.9422884386544e-05,3.9298053709887804e-05,3.847536721159376e-07,4.132091830276549e-08,1.2179592742498583e-15,2.0924301340038626e-07,3.708380559662099e-05,5.3092832222318646e-05,9.119186376891339e-06,3.369746293709432e-08,1.5541792794186166e-08,3.85191177343462e-09,2.8377084304505824e-08,1.6094277040145085e-16,8.579377419474574e-07,2.84998516160334e-11,2.89135276833309e-10,1.1398958664677487e-11,5.7455940635755785e-09,1.7214974729584087e-19
6.855074449922583e-05,0.11224508267880777,0.0,0.0,0.0,0.0,0.3298895356365048,0.6699107787998292,5.047214221527886e-05,4.027108762586272e-05,3.9292027811973044e-07,4.234050158494152e-08,1.2438111229059768e-15,2.143433759356754e-07,3.899898637232041e-05,5.588443696586995e-05,9.81245558850575e-06,3.44474533736975e-08,1.5935715783988195e-08,4.058597619818046e-09,2.990426146372985e-08,1.6960427065728574e-16,9.280851923555029e-07,2.981291496715247e-11,2.9753968279346044e-10,1.2530078802678713e-11,6.501493323829058e-09,1.90762004940079e-19
7.023576525467429e-05,0.11224504313404819,0.0,0.0,0.0,0.0,0.3298850232018473,0.6699073123379998,5.149853969729916e-05,4.124253908856494e-05,4.0090881545189234e-07,4.3358387395816377e-08,1.2690992852518107e-15,2.193901920812443e-07,4.095521960927641e-05,5.874302562516022e-05,1.0534706085447981e-05,3.5185734882538473e-08,1.6329513289970405e-08,4.270184604516203e-09,3.146779287243601e-08,1.7847195677674677e-16,1.001953129547583e-06,3.114042142191066e-11,3.05898918749878e-10,1.3732064193275236e-11,7.331123801233007e-09,2.1079161988674147e-19
7.192078601012275e-05,0.11224500138258872,0.0,0.0,0.0,0.0,0.3298804317791346,0.6699037906560881,5.2502094079963377e-05,4.22123216460415e-05,4.087194197474884e-07,4.4374481679475214e-08,1.2938241906478112e-15,2.2438285273831574e-07,4.295164416784955e-05,6.166789634963172e-05,1.128586322502081e-05,3.5912291913683734e-08,1.672315389413626e-08,4.486591999684595e-09,3.306708066734191e-08,1.8754243793322002e-16,1.0796283568711318e-06,3.248128568320202e-11,3.142095916080013e-10,1.500622131005893e-11,8.239006615289582e-09,2.3229926322732127e-19
7.360580676557122e-05,0.11224495743555787,0.0,0.0,0.0,0.0,0.3298757622714792,0.6699002145398127,5.348289457517375e-05,4.31803503419632e-05,4.1635278696821153e-07,4.538869256536879e-08,1.3179880421996784e-15,2.2932096953157394e-07,4.498739709608196e-05,6.465834080097566e-05,1.2065815040675105e-05,3.66271450932659e-08,1.711660644175434e-08,4.707738051437068e-09,3.470151911191832e-08,1.9681227864637971e-16,1.1611962283084556e-06,3.383446842646356e-11,3.224687432305773e-10,1.6353739609908568e-11,9.229741660941219e-09,2.553458417124428e-19
7.529082752101968e-05,0.11224491130780234,0.0,0.0,0.0,0.0,0.3298710155840392,0.6698965847752496,5.444109664411317e-05,4.4146542050092034e-05,4.23810128892893e-07,4.640093068824528e-08,1.341594675861086e-15,2.3420436048992847e-07,4.706161642484634e-05,6.771364695722467e-05,1.2874415333165024e-05,3.733034848087149e-08,1.7509840184517536e-08,4.933540320822775e-09,3.6370497140590956e-08,2.0627801321182002e-16,1.2467406326315135e-06,3.519897817100316e-11,3.306738335225193e-10,1.777569528846716e-11,1.0308000317218518e-08,2.7999246487793135e-19
7.697584827646814e-05,0.11224486301751184,0.0,0.0,0.0,0.0,0.32986619262105477,0.6698929021459938,5.537691625845719e-05,4.5110815771847724e-05,4.310931284255816e-07,4.741110946710704e-08,1.3646494189589118e-15,2.3903303532227564e-07,4.9173443754550045e-05,7.083310172681107e-05,1.3711486761113795e-05,3.802198680286883e-08,1.7902824910494537e-08,5.16391600444597e-09,3.8073400749838565e-08,2.1593615926234713e-16,1.3363439835054923e-06,3.6573872550168884e-11,3.3882272149916854e-10,1.9273056142548395e-11,1.147851842042472e-08,3.0630041943999065e-19
7.86608690319166e-05,0.11224481258590045,0.0,0.0,0.0,0.0,0.32986129428311706,0.6698891674305545,5.629062419898683e-05,4.6073092897751026e-05,4.3820389519507083e-07,4.841914534672891e-08,1.3871589496410535e-15,2.438071805889007e-07,5.132202663049747e-05,7.401599336790385e-05,1.4576823899725753e-05,3.8702172694141455e-08,1.8295531060353993e-08,5.3987822339186255e-09,3.980961523213388e-08,2.257832304379443e-16,1.430087215154925e-06,3.795825952129084e-11,3.4691364630284777e-10,2.084668662300927e-11,1.2746089549299929e-08,3.34331150269633e-19
8.034588978736506e-05,0.11224476003686787,0.0,0.0,0.0,0.0,0.3298563214646669,0.6698853813999821,5.7182540447596434e-05,4.703329743411082e-05,4.451449218835377e-07,4.9424958000178467e-08,1.4091311586323024e-15,2.4852714486002414e-07,5.3506520707842024e-05,7.726161371234627e-05,1.547019623930009e-05,3.937104397560742e-08,1.8687929830141706e-08,5.6380563528340394e-09,4.157852724817378e-08,2.3581574813858155e-16,1.5280497831838833e-06,3.9351297763192135e-11,3.5494520601555005e-10,2.2497353408763423e-11,1.4115558659298777e-08,3.6414624462111307e-19
8.203091054281352e-05,0.11224470539668391,0.0,0.0,0.0,0.0,0.32985127505172324,0.6698815448157243,5.805302871557085e-05,4.799135619632613e-05,4.519190416170479e-07,5.0428470494928985e-08,1.430575014351608e-15,2.5319342394547753e-07,5.572609170860403e-05,8.056926019524643e-05,1.639135110194339e-05,4.002876098815572e-08,1.9079993261761213e-08,5.881656171418735e-09,4.337952673116759e-08,2.4603025232452887e-16,1.6303096701819956e-06,4.0752196465808476e-11,3.629163350727983e-10,2.4225731853670107e-11,1.5591816091002046e-08,3.9580742146383655e-19
8.371593129826199e-05,0.11224464869367837,0.0,0.0,0.0,0.0,0.32984615591983546,0.6698776584277057,5.890249114645378e-05,4.894719897043305e-05,4.5852938671526936e-07,5.14296094281575e-08,1.4515004323319809e-15,2.578066464429271e-07,5.7979917175121883e-05,8.39382376929668e-05,1.7340016457230462e-05,4.0675504004425715e-08,1.9471694321193596e-08,6.129500199163859e-09,4.521200862460822e-08,2.5642331137225705e-16,1.7369433957250482e-06,4.216021535150586e-11,3.708262830975273e-10,2.6032412228278846e-11,1.7179791973265498e-08,4.2937652713933524e-19
8.540095205371045e-05,0.11224458995794695,0.0,0.0,0.0,0.0,0.3298409649322564,0.6698737229726253,5.9731363226379314e-05,4.9900758644645294e-05,4.6497934905858826e-07,5.2428305029106844e-08,1.4719181497603938e-15,2.623675596843431e-07,6.026718802550312e-05,8.7367860173623e-05,1.8315903620467067e-05,4.131147073528761e-08,1.9863006964577962e-08,6.3815078549996475e-09,4.7075374458856915e-08,2.669915310161573e-16,1.8480260303724176e-06,4.357466398241162e-11,3.7867459231284587e-10,2.791790600722493e-11,1.8884451034949496e-08,4.649155330831845e-19
8.708597280915891e-05,0.11224452922107,0.0,0.0,0.0,0.0,0.3298357029383245,0.6698697391724613,6.054010892986065e-05,5.085197131277815e-05,4.7127254228954585e-07,5.342449123075531e-08,1.4918396058243215e-15,2.6687701607975556e-07,6.258710991801526e-05,9.085745216566628e-05,1.9318709819816864e-05,4.193687394382898e-08,2.0253906193566272e-08,6.637599655670922e-09,4.8969033765185464e-08,2.7773156236838674e-16,1.9636312132612637e-06,4.499490038481174e-11,3.8646107371567906e-10,2.988265287193932e-11,2.071078783187514e-08,5.024865354189277e-19
8.877099356460737e-05,0.11224446651584802,0.0,0.0,0.0,0.0,0.32983037077205274,0.6698657077331786,6.132921612220545e-05,5.18007763514974e-05,4.774127660115693e-07,5.441810571842571e-08,1.5112768283808107e-15,2.7133596004263313e-07,6.493890443247449e-05,9.440635005113247e-05,2.0348120621983134e-05,4.2551939179398395e-08,2.064436810050601e-08,6.897697383330171e-09,5.089240532976514e-08,2.886401090309616e-16,2.08383117290988e-06,4.6420330248296526e-11,3.9418578607677544e-10,3.1927027217382357e-11,2.2663822391709096e-08,5.421517603876742e-19
9.045601432005583e-05,0.1122444018760528,0.0,0.0,0.0,0.0,0.3298249692509078,0.669861629343624,6.209919223376476e-05,5.274711647339784e-05,4.834039721063471e-07,5.54090899525501e-08,1.5302423273322522e-15,2.7574541558333593e-07,6.732181007763284e-05,9.80139031912571e-05,2.140381220926122e-05,4.3156902640707344e-08,2.103436990340626e-08,7.161724232403653e-09,5.2844918298441764e-08,2.997139333615736e-16,2.20869675085758e-06,4.785040555260749e-11,4.0184901424513593e-10,3.405134426798952e-11,2.474859627362527e-08,5.83973571897028e-19
9.21410350755043e-05,0.1122443353361963,0.0,0.0,0.0,0.0,0.3298194991747759,0.6698575046746015,6.285056021608932e-05,5.369093775790957e-05,4.892502332474786e-07,5.639738916641053e-08,1.5487489949545975e-15,2.801064744946532e-07,6.973508313418646e-05,0.0001016794748930116,2.248545350350247e-05,4.375200917170862e-08,2.1423889972009193e-08,7.42960493667694e-09,5.482601313633761e-08,3.1094986191604195e-16,2.3382974277857647e-06,4.928462233667827e-11,4.0945124584921855e-10,3.6255866855818223e-11,2.6970169032796805e-08,6.280144771873545e-19
9.382605583095275e-05,0.11224426693131621,0.0,0.0,0.0,0.0,0.32981396132509827,0.6698533343781149,6.358385478565613e-05,5.4632189661994566e-05,4.949557136514943e-07,5.738295234875469e-08,1.5668100133080528e-15,2.844202852287766e-07,7.217799834343812e-05,0.00010540244322541677,2.3592708134695505e-05,4.433751039433849e-08,2.1812907846026416e-08,7.701265878251002e-09,5.68351424452076e-08,3.2234479008401177e-16,2.472701351779127e-06,5.072251941296957e-11,4.1699315210270185e-10,3.854081154263389e-11,2.9333615078342107e-08,6.743371370405059e-19
9.551107658640122e-05,0.1122441966967794,0.0,0.0,0.0,0.0,0.3298083564641703,0.6698491190867681,6.429961895706152e-05,5.557082501258773e-05,5.005246420847548e-07,5.836573220775335e-08,1.5844387687889196e-15,2.8868804256528625e-07,7.464984945191413e-05,0.00010918220169482078,2.4725236253780785e-05,4.491366298119444e-08,2.2201404245353067e-08,7.976635178764489e-09,5.887177165186996e-08,3.3389568599344178e-16,2.6119753684006484e-06,5.2163676714465454e-11,4.2447556865806027e-10,4.0906353956366927e-11,3.1844020910906905e-08,7.230043800058496e-19
9.719609734184968e-05,0.11224412466810138,0.0,0.0,0.0,0.0,0.3298026853345893,0.6698448594133086,6.499840086435094e-05,5.6506799982683806e-05,5.059612871156659e-07,5.934568511461286e-08,1.601648773789114e-15,2.9291097796053466e-07,7.714994962239289e-05,0.00011301815978876376,2.5882696191068594e-05,4.548072706634999e-08,2.2589361073167252e-08,8.255642773680554e-09,6.093537957550662e-08,3.4559959372808915e-16,2.756185052273261e-06,5.360771246339036e-11,4.3189947387839036e-10,4.335263484364853e-11,3.4506482720867846e-08,7.740792111813568e-19
9.888111809729814e-05,0.11224405088078375,0.0,0.0,0.0,0.0,0.32979694865884135,0.6698405559503058,6.568075086590379e-05,5.744007405287278e-05,5.112699345719701e-07,6.032277103945295e-08,1.6184535953359398e-15,2.9709035059167355e-07,7.967763172181917e-05,0.00011690974339802727,2.7064745963214827e-05,4.6038964792335267e-08,2.2976761413436412e-08,8.538220471623436e-09,6.302545887563131e-08,3.5745363586819374e-16,2.9053947398815722e-06,5.5054281662412577e-11,4.392659723575447e-10,4.5879765442423445e-11,3.73261043278916e-08,8.276248225744849e-19
9.999999999999998e-05,0.11224397537016666,0.0,0.0,0.0,0.0,0.3297931035435737,0.6698376744683151,6.612503446630319e-05,5.805827303785683e-05,5.147263523985685e-07,6.096997043293748e-08,1.6293950800367514e-15,2.998420835443746e-07,8.137097457391491e-05,0.00011952427699255752,2.786306447579064e-05,4.640489663848129e-08,2.3233686491676504e-08,8.727796551006761e-09,6.44276884501072e-08,3.654064864922539e-16,3.007265822637557e-06,5.6016074019524674e-11,4.441263270786257e-10,4.760253224099746e-11,3.9287712403534306e-08,8.645761209900707e-19
0.0001005661388527466,0.11224397537016666,0.0,0.0,0.0,0.0,0.3297911471390149,0.6698362092699507,6.634721892557233e-05,5.837060996007541e-05,5.164548671508239e-07,6.129695347552898e-08,1.6348667905466525e-15,3.0122743920402253e-07,8.223224849648147e-05,0.00012085639512634782,2.827104463301627e-05,4.658863899212847e-08,2.3363589522679952e-08,8.824301999550044e-09,6.514151639448711e-08,3.6945501543241514e-16,3.059667563326405e-06,5.650307452913056e-11,4.465762794457388e-10,4.84878316856869e-11,4.0307995442307504e-08,8.837046112908278e-19
0.00010225115960819506,0.11224389817129782,0.0,0.0,0.0,0.0,0.32978528145663044,0.6698318199239658,6.699835226090615e-05,5.929837363514855e-05,5.215203461112042e-07,6.226819934625731e-08,1.6509018486747722e-15,3.053235346535694e-07,8.48131726446177e-05,0.00012485757449734819,2.9501253527331925e-05,4.7130012000953855e-08,2.3749830816183127e-08,9.113823034247732e-09,6.728307340539354e-08,3.816010172863489e-16,3.2190654847860143e-06,5.795381325035543e-11,4.5383170154602445e-10,5.117689926818707e-11,4.3457270224917115e-08,9.423821900922557e-19
0.00010393618036364352,0.11224381931881579,0.0,0.0,0.0,0.0,0.3297793522725757,0.6698273884436156,6.763469324761567e-05,6.022333413088652e-05,5.264705949575206e-07,6.323647891085455e-08,1.6665721394596176e-15,3.0937993307838724e-07,8.741979679630565e-05,0.0001289127580679652,3.0755037319250805e-05,4.766334459183436e-08,2.4135471850516144e-08,9.406721222112142e-09,6.944966576684596e-08,3.9388900901651203e-16,3.3836493314587806e-06,5.940625041258611e-11,4.610336226141054e-10,5.3947018154783176e-11,4.677904612269737e-08,1.0037213940627431e-18
0.00010562120111909199,0.11224373884684805,0.0,0.0,0.0,0.0,0.329773360227135,0.6698229153398079,6.825677756796824e-05,6.114546354187772e-05,5.31309785023876e-07,6.420176566512872e-08,1.6818908674924818e-15,3.133979298051632e-07,9.005153341014663e-05,0.00013302143945719328,3.203206498123883e-05,4.818889503118345e-08,2.4520500302544652e-08,9.70293618835054e-09,7.164084399361185e-08,4.063164413335745e-16,3.5534788307798904e-06,6.086016785683847e-11,4.681834930836864e-10,5.679822550235853e-11,5.0278442959392024e-08,1.0677863002230354e-18
0.00010730622187454045,0.11224365678892197,0.0,0.0,0.0,0.0,0.32976730594010367,0.669818401103272,6.886513259003684e-05,6.206473691759924e-05,5.360420228599658e-07,6.516403622638328e-08,1.6968710322860149e-15,3.1737881391552195e-07,9.270781459584724e-05,0.00013718312929880417,3.333201061645797e-05,4.870691824802243e-08,2.4904904944181806e-08,1.0002409535788266e-08,7.385617325993416e-08,4.1888084809052575e-16,3.728612645724109e-06,6.231537313689717e-11,4.752828122013814e-10,5.973054965275163e-11,5.396058225723717e-08,1.1346412401789279e-18
0.00010899124262998891,0.11224357317788855,0.0,0.0,0.0,0.0,0.3297611900109767,0.6698138462048092,6.946027596409031e-05,6.298113216996257e-05,5.406713393024891e-07,6.612327022189136e-08,1.7115253936791424e-15,3.2132386334455744e-07,9.538809187134144e-05,0.0001413973551263653,3.4654554175779075e-05,4.921766510859502e-08,2.528867561482663e-08,1.0305084834914019e-08,7.609523333359915e-08,4.315798459087317e-16,3.909108410027784e-06,6.377169793544729e-11,4.823331172181156e-10,6.274401385811562e-11,5.7830586767513174e-08,1.2043508003628228e-18
0.00011067626338543737,0.11224348804585789,0.0,0.0,0.0,0.0,0.3297550130192048,0.6698092510956047,7.004271442177753e-05,6.389462997645111e-05,5.452016801259814e-07,6.707945017944713e-08,1.7258664422417416e-15,3.25234340597508e-07,9.809183586262938e-05,0.0001456636611982493,3.59993820681777e-05,4.972138179116142e-08,2.5671803192424644e-08,1.0610907606620785e-08,7.835761844704885e-08,4.444111334469457e-16,4.095022763179607e-06,6.522899764721064e-11,4.893359772099466e-10,6.583863791732494e-11,6.189358019014394e-08,1.2769798402995833e-18
0.00011236128414088583,0.11224340142414531,0.0,0.0,0.0,0.0,0.3297487755245066,0.669804616207592,7.061294276372392e-05,6.480521367994112e-05,5.496368981669049e-07,6.803256140143505e-08,1.7399063743430561e-15,3.2911148906072015e-07,0.00010081853595401489,0.00014998160826999317,3.73661876722441e-05,5.0218309254737135e-08,2.6054279561325663e-08,1.0919825297604629e-08,8.064293712316376e-08,4.573724904132203e-16,4.286411385045722e-06,6.668714761170172e-11,4.962929772120619e-10,6.901444109870236e-11,6.615468706042242e-08,1.3525935090172257e-18
0.0001140463048963343,0.11224331334322757,0.0,0.0,0.0,0.0,0.32974247806723117,0.6697999419538622,7.117144302134168e-05,6.571286918610995e-05,5.539807467977447e-07,6.898259184569069e-08,1.7536570714935408e-15,3.329565297435246e-07,0.00010356769989588653,0.0001543507733210347,3.875467175649849e-05,5.0708682792917235e-08,2.6436097578577297e-08,1.123178724951358e-08,8.295081195542142e-08,4.704617763180533e-16,4.483329030013692e-06,6.814604143434212e-11,5.032057093371622e-10,7.227144530287238e-11,7.061903278303856e-08,1.4312572376128788e-18
0.00011573132565178276,0.11224322383270838,0.0,0.0,0.0,0.0,0.32973612116876255,0.6697952287291129,7.171868377861913e-05,6.661758485926513e-05,5.582368746455501e-07,6.99295320160039e-08,1.767130083626102e-15,3.3677065849920635e-07,0.00010633885337669578,0.000158770749242188,4.016454281606977e-05,5.1192731666807925e-08,2.681725104083403e-08,1.154674466352877e-08,8.528087934214699e-08,4.836769289671788e-16,4.6858295605543904e-06,6.960559159594045e-11,5.10075771895214e-10,7.560967551100495e-11,7.529174379663322e-08,1.513036752809304e-18
0.00011741634640723122,0.11224313292129189,0.0,0.0,0.0,0.0,0.32972970533196017,0.6697904769101283,7.2255119640024e-05,6.751935141742195e-05,5.624088214572436e-07,7.087337483375994e-08,1.7803366160075527e-15,3.405550437575566e-07,0.0001091315395652908,0.00016324114448977033,4.159551733308121e-05,5.1670678811813837e-08,2.719773464899992e-08,1.1864650560318404e-08,8.76327891929926e-08,4.970159627968431e-16,4.893965980112886e-06,7.106572551441499e-11,5.16904755021986e-10,7.902916165668227e-11,8.017794784975725e-08,1.5979980996065762e-18
0.00011910136716267968,0.11224304063676403,0.0,0.0,0.0,0.0,0.3297232310416274,0.6697856868562827,7.27811908313129e-05,6.841816182726308e-05,5.66500014992217e-07,7.181411551742282e-08,1.7932875194019157e-15,3.4431082459913914e-07,0.0001119453186292233,0.00016776158271202565,4.3047319967843694e-05,5.214274060996794e-08,2.757754397135086e-08,1.2185459735762779e-08,9.000620461054298e-08,5.104769670679951e-16,5.107790465255229e-06,7.252638354998177e-11,5.236942325222969e-10,8.25299415317106e-11,8.528277437195787e-08,1.6862076267186857e-18
0.00012078638791812814,0.11224294700598057,0.0,0.0,0.0,0.0,0.3297166987650042,0.6697808589100684,7.329732292037104e-05,6.931401119953371e-05,5.705137688456934e-07,7.275175148053988e-08,1.8059932831801213e-15,3.480391091689263e-07,0.00011477976723418331,0.00017233170235287813,4.451968368766325e-05,5.260912672150566e-08,2.7956675409101997e-08,1.2509128714199046e-08,9.24008015403308e-08,5.240581038813331e-16,5.3273543970110865e-06,7.398752094227822e-11,5.30445766701713e-10,8.611206022182227e-11,9.061135492727376e-08,1.7777319912839737e-18
0.0001224714086735766,0.11224285205486105,0.0,0.0,0.0,0.0,0.3297101089522777,0.6697759933976334,7.380392664574623e-05,7.020689668548319e-05,5.744532811234372e-07,7.36862822070549e-08,1.8184640311248104e-15,3.517409735097333e-07,0.00011763447802927562,0.00017695115623753783,4.601234983972024e-05,5.307003997164929e-08,2.833512616070311e-08,1.283561569936639e-08,9.481626840527077e-08,5.377576061039743e-16,5.5527083913602514e-06,7.54491037838184e-11,5.371608953157168e-10,8.977557090149859e-11,9.616882373384962e-08,1.87263819032988e-18
0.00012415642942902505,0.11224275580838843,0.0,0.0,0.0,0.0,0.32970346203710654,0.6697710906293339,7.430139784144141e-05,7.109681737476584e-05,5.783216338578086e-07,7.46177091326885e-08,1.8307095195817773e-15,3.5541746066716067e-07,0.00012050905912233957,0.00018161961114426833,4.7525068174129695e-05,5.3525676285643844e-08,2.8712894183902992e-08,1.3164880522717012e-08,9.725230573243312e-08,5.515737752526542e-16,5.783902328822963e-06,7.691110633057012e-11,5.438411224956454e-10,9.352053782169525e-11,1.019603182369829e-07,1.9709935416830164e-18
0.0001258414501844735,0.11224265829061325,0.0,0.0,0.0,0.0,0.3296967584371537,0.6697661509002898,7.479011744707153e-05,7.198377419511026e-05,5.821217930805585e-07,7.554603555579097e-08,1.8427391376903476e-15,3.5906958000894997e-07,0.00012340313354910692,0.00018633674736614277,4.905759682293533e-05,5.3976224665749154e-08,2.908997816187696e-08,1.349688459065297e-08,9.970862576048934e-08,5.655049792673404e-16,6.0209853831258704e-06,7.837351457627645e-11,5.504879297607057e-10,9.734703498720974e-11,1.0799097972765856e-07,2.072865674946045e-18
0.00012752647093992197,0.11224255952466239,0.0,0.0,0.0,0.0,0.32968999855462516,0.6697611744909466,7.527045159304389e-05,7.286776981420235e-05,5.858566094972536e-07,7.647126652081763e-08,1.8545619095184217e-15,3.626983068690224e-07,0.00012631633873964556,0.00019110225826607822,5.060970224039553e-05,5.442186720721909e-08,2.9466377469367067e-08,1.3831590831379998e-08,1.0218495203883304e-07,5.795496502376217e-16,6.264006048920281e-06,7.983632230617963e-11,5.571027644539852e-10,1.0125514576183204e-10,1.1426595399270962e-07,2.17832257366354e-18
0.00012921149169537043,0.1122424595327506,0.0,0.0,0.0,0.0,0.3296831827768104,0.6697561616676324,7.574275175137444e-05,7.374880854403083e-05,5.89528819664966e-07,7.739340870231392e-08,1.86618649779048e-15,3.663045824117022e-07,0.00012924832598506633,0.0001959158498282684,5.218115910954311e-05,5.4862779148109884e-08,2.984209213509002e-08,1.4168963640417889e-08,1.0468101903213835e-07,5.9370628215991e-16,6.513012168537193e-06,8.12995271532224e-11,5.636870276291849e-10,1.0524496625793354e-10,1.2079039198665352e-07,2.2874325565200717e-18
0.00013258153320626736,0.1122422559554486,0.0,0.0,0.0,0.0,0.32966938501312115,0.6697460277771415,7.666458412189596e-05,7.550204025688391e-05,5.966958077608737e-07,7.922846110191856e-08,1.8888740027365403e-15,3.7345337388494657e-07,0.0001351673179473026,0.00020568615929258738,5.538126625465005e-05,5.573107844989283e-08,3.059147073805787e-08,1.485157355619938e-08,1.0973136518034753e-07,6.2234970066429405e-16,7.0291690282914796e-06,8.422716169989818e-11,5.767692908968654e-10,1.1347017405352712e-10,1.3460829300189345e-07,2.516886645353778e-18
0.00013561457056607458,0.11224206874787229,0.0,0.0,0.0,0.0,0.3296567794627682,0.6697367851422161,7.746999123042231e-05,7.706990993637114e-05,6.029571647650671e-07,8.086954191742678e-08,1.9086946815730693e-15,3.7981924868210366e-07,0.0001405554122807968,0.00021464116669264364,5.832544789506502e-05,5.6497990042664035e-08,3.12635825522178e-08,1.547471308429552e-08,1.1434173534137624e-07,6.484977622260877e-16,7.514647942585536e-06,8.686350610426115e-11,5.884520995925274e-10,1.2115349392963798e-10,1.4794937459713647e-07,2.7365809946371943e-18
0.0001386476079258818,0.11224187787376837,0.0,0.0,0.0,0.0,0.32964399820951207,0.6697274280807949,7.825419099941447e-05,7.862833198638057e-05,6.090532267166588e-07,8.250078405521171e-08,1.92799210976202e-15,3.8612547459815484e-07,0.00014599951552781148,0.0002237479125802988,6.132918486200604e-05,5.7251997061573873e-08,3.193350308074235e-08,1.6105999915220028e-08,1.1901239218412125e-07,6.749877442450469e-16,8.020236578902396e-06,8.950136642969058e-11,6.000559128540951e-10,1.2910354686695103e-10,1.6217913590100403e-07,2.9691890256050394e-18
0.00014168064528568902,0.11224168343249215,0.0,0.0,0.0,0.0,0.3296310430423655,0.6697179577071395,7.901874008771402e-05,8.017737943815371e-05,6.149961131032735e-07,8.412227374413932e-08,1.946804652219121e-15,3.9237634210660803e-07,0.00015149802702052077,0.00023300508024722057,6.439143965308945e-05,5.799388879115368e-08,3.260125196408149e-08,1.6745272374949798e-08,1.2374212916482672e-07,7.018128037174804e-16,8.54619354065513e-06,9.214089933764968e-11,6.115874665302542e-10,1.3732128823381353e-10,1.7732789542578716e-07,3.2151212011513538e-18
0.00014471368264549624,0.11224148551506125,0.0,0.0,0.0,0.0,0.32961791563483334,0.669708375029256,7.97650675057443e-05,8.171713597012993e-05,6.207969494661417e-07,8.573410749036599e-08,1.9651675274676247e-15,3.985758206236323e-07,0.00015704945155326834,0.0002424114509320972,6.751124647759335e-05,5.8724393813431964e-08,3.326685328035365e-08,1.7392380003309923e-08,1.2852982319682692e-07,7.289665709728764e-16,9.0927723850649e-06,9.478226780699753e-11,6.230530075750949e-10,1.4580778083953608e-10,1.9342608042317607e-07,3.474791601373945e-18
0.00014774672000530346,0.11224128420554687,0.0,0.0,0.0,0.0,0.32960461755362847,0.6696986809576914,8.049448252396163e-05,8.324769461628449e-05,6.26465928963291e-07,8.733639079601308e-08,1.9831130025196097e-15,4.0472757481590193e-07,0.00016265239095984523,0.0002519658964149673,7.068770694236403e-05,5.9444183601749777e-08,3.3930335058873334e-08,1.8047182654626248e-08,1.3337442797173597e-07,7.564431117945051e-16,9.660221970774054e-06,9.74256444351891e-11,6.344583337959004e-10,1.545641903124223e-10,2.1050423861543506e-07,3.748617784336577e-18
0.00015077975736511068,0.11224107958093821,0.0,0.0,0.0,0.0,0.3295911502668826,0.6696888763137917,8.120818275529492e-05,8.476915658232453e-05,6.320123752722293e-07,8.892923703666381e-08,2.000670591997494e-15,4.108349821636903e-07,0.00016830553619988242,0.0002616673720217067,7.391998566387816e-05,6.015387623214703e-08,3.45917288262281e-08,1.8709549645112884e-08,1.3827496763780236e-07,7.842368915657496e-16,1.024878677687812e-05,1.0007122566184711e-10,6.458088683471585e-10,1.635917761384949e-10,2.2859304914477228e-07,4.037020616278271e-18
