Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407)
0.0006125141543282466,0.11218090280358468,0.0,0.0,0.0,0.0,0.3257999416934468,0.6669103063235964,0.0001471758478813941,0.0002721808841763903,1.1412734991189756e-06,2.8688945561864897e-07,3.612766904923178e-15,1.286268589188116e-06,0.001346686697644668,0.0033640476514115703,0.0010839495211739996,1.3759928017990815e-07,1.3471619899790233e-07,1.8326645554785612e-07,1.3479959879869223e-06,7.64526084851898e-15,0.00045804051910742317,5.794999285995185e-10,2.46132196340807e-09,6.103888000529546e-09,3.847628803770905e-05,5.651537051541722e-16,1.3621902949270297e-15,1.2241950184853907e-11,3.0453241051222935e-12,2.902338958255897e-11,3.0439659161635763e-07,2.0186455069726808e-13,1.030241425006831e-13,2.245945261083445e-18,4.865119192727448e-17,5.187962468555317e-16,3.472089746376269e-09,1.405603991061785e-15
0.0006210377932433598,0.11217930194376736,0.0,0.0,0.0,0.0,0.32569822909071205,0.6668330580028267,0.0001481435382152703,0.0002754240992341455,1.1486607652702859e-06,2.903562598258881e-07,3.636151768184813e-15,1.3036947511446974e-06,0.0013719602360919435,0.0034530910207986225,0.0011113176777545095,1.3882979076930165e-07,1.368118977471357e-07,1.8736294228403409e-07,1.3779956501154513e-06,7.815406196304454e-15,0.0004748211042464678,5.902532499937141e-10,2.500183376835019e-09,6.330379235090878e-09,4.040940830194076e-05,5.938039702360869e-16,1.4101885807772611e-15,1.294173032144834e-11,3.2417038854515062e-12,3.0811249393129986e-11,3.2716341561186153e-07,2.1696266567093325e-13,1.1145930968255907e-13,2.4427252085777236e-18,5.2932354365752454e-17,5.644487975296667e-16,3.826760119485711e-09,1.5490276493358859e-15
0.0006287090682669617,0.11217784686005007,0.0,0.0,0.0,0.0,0.32560568064544076,0.6667626465309974,0.00014901109849603064,0.0002783447051834537,1.1552805496278022e-06,2.934796774672899e-07,3.657107119963642e-15,1.319441069183155e-06,0.0013947711226888898,0.0035343029917314526,0.0011362023732086012,1.3993534022116843e-07,1.387098656474606e-07,1.9108101833765502e-07,1.405218249403485e-06,7.969801222733309e-15,0.0004902407045477903,5.99999117696204e-10,2.5353709437569958e-09,6.538961828813776e-09,4.220889022565814e-05,6.205004861783528e-16,1.4544749440318113e-15,1.3597384181174052e-11,3.4270034763382666e-12,3.24940318512208e-11,3.4882541050073767e-07,2.3132809888224675e-13,1.1953671133102217e-13,2.6321138318740155e-18,5.705426862901463e-17,6.084031913371607e-16,4.1722760777030715e-09,1.6887320314928056e-15
0.0006363803432905636,0.11217637826594186,0.0,0.0,0.0,0.0,0.3255121762373979,0.6666913894943539,0.0001498755244430447,0.0002812670543714033,1.1618734528977015e-06,2.9660635995049043e-07,3.677977379081498e-15,1.3352470857838694e-06,0.0014176417817257144,0.003616536497280699,0.0011613262761300503,1.4103913202984608e-07,1.4061913279262244e-07,1.9482866286941595e-07,1.4326516670521181e-06,8.125391921526025e-15,0.0005059631150188626,6.098095599007125e-10,2.570760669623209e-09,6.752092424364235e-09,4.406612521427379e-05,6.480804240348891e-16,1.4998111828573522e-15,1.4278221884947616e-11,3.620702517005252e-12,3.424900123217645e-11,3.7164595200205215e-07,2.4646183733079824e-13,1.2809742741569468e-13,2.833789182961359e-18,6.144516683091934e-17,6.552259189353904e-16,4.544406809758307e-09,1.839179746391799e-15
0.0006440516183141655,0.11217489620717445,0.0,0.0,0.0,0.0,0.32541771406450604,0.6666192827221351,0.00015073686135857737,0.00028419125715355056,1.168439802404218e-06,2.997364389462256e-07,3.698763581706435e-15,1.351113003881034e-06,0.0014405707573454897,0.0036997964442313145,0.0011866885872771054,1.4214121355122697e-07,1.4253977649645963e-07,1.9860585202435724e-07,1.4602955588264632e-06,8.282176340331228e-15,0.0005219906697413985,6.196845567170131e-10,2.606352722904325e-09,6.969826272935523e-09,4.598230191426349e-05,6.765634329463624e-16,1.5462159265401007e-15,1.4984922553424592e-11,3.823089839278362e-12,3.6078485239162004e-11,3.956731561513481e-07,2.623957897909046e-13,1.371646215307226e-13,3.048402484132743e-18,6.611942157101269e-17,7.050702437984841e-16,4.944868246124779e-09,2.001061618305934e-15
0.0006517228933377673,0.11217340073056055,0.0,0.0,0.0,0.0,0.32532229232295135,0.6665463220370368,0.00015159515208647978,0.0002871174181901245,1.1749799058402264e-06,3.0287004090305083e-07,3.7194667018631036e-15,1.3670390075177954e-06,0.0014635566065487353,0.003784087758631294,0.0012122884917042834,1.4324162970880954e-07,1.4447187117964606e-07,2.024125614974206e-07,1.4881495780706655e-06,8.440152513067838e-15,0.0005383256989673276,6.296242264456186e-10,2.6421476634115347e-09,7.192218704340419e-09,4.7958620716742895e-05,7.059694058554861e-16,1.5937080589992587e-15,1.5718176230219944e-11,4.034461212365362e-12,3.7984864043085606e-11,4.209566018724095e-07,2.79162835170241e-13,1.467623018040833e-13,3.2766319993984005e-18,7.109200965110405e-17,7.580958723643326e-16,5.375466709646197e-09,2.175104706799999e-15
0.0006586270408590091,0.11217204336889339,0.0,0.0,0.0,0.0,0.3252355908332529,0.6664799238675719,0.00015236504280979375,0.0002897527196734703,1.1808437982684864e-06,3.0569339511221594e-07,3.738029233365041e-15,1.3814239218364773e-06,0.0014842913149596686,0.0038608358466424575,0.0012355308613707721,1.4423061567916838e-07,1.4622060628578087e-07,2.058638195873551e-07,1.5133975654270693e-06,8.583348379343202e-15,0.0005532920388171259,6.386253510897952e-10,2.6745371160784824e-09,7.396400796000455e-09,4.978973068414769e-05,7.332405555730726e-16,1.6373964762029014e-15,1.640138648146013e-11,4.2326269564256155e-12,3.9768360207862157e-11,4.448279681228725e-07,2.949934417162829e-13,1.558743224830186e-13,3.494263573577189e-18,7.583529648433547e-17,8.086763269978679e-16,5.790341151083136e-09,2.342772591261766e-15
0.0006655311883802508,0.11217067521319198,0.0,0.0,0.0,0.0,0.32514810931710164,0.6664128275868885,0.00015313252705367452,0.0002923897569452042,1.1866868659247905e-06,3.0851978563123243e-07,3.756525843652913e-15,1.3958577514440522e-06,0.0015050698969458272,0.003938426962605515,0.001258964391269944,1.4521831695103452e-07,1.479787253570096e-07,2.0933895140340537e-07,1.5388152143045131e-06,8.727506493848562e-15,0.0005685110106901503,6.47678967993851e-10,2.7070915236369996e-09,7.60444178777393e-09,5.167142906531643e-05,7.612904702076407e-16,1.6819951644723935e-15,1.7107190900333535e-11,4.438540757173773e-12,4.161792347930056e-11,4.697965206379314e-07,3.115516615885915e-13,1.6545493460488196e-13,3.724031143087388e-18,8.084469072305964e-17,8.62094441258718e-16,6.232617735785977e-09,2.5214946267015294e-15
0.0006724353359014925,0.11216929629983577,0.0,0.0,0.0,0.0,0.32505984646130204,0.666345030138285,0.00015389763153385593,0.00029502859600912494,1.1925092976471196e-06,3.11349294356323e-07,3.7749571305081596e-15,1.410340596316354e-06,0.0015258913249531984,0.004016864732834007,0.0012825884530041965,1.4620476188453659e-07,1.4974627727536903e-07,2.12837938637851e-07,1.5644022640994772e-06,8.872625378554564e-15,0.0005839843052418956,6.567851933124352e-10,2.7398113578745347e-09,7.816382254008051e-09,5.360461512992784e-05,7.901341678351996e-16,1.727518314547982e-15,1.7836115279275067e-11,4.652433127201945e-12,4.353540141856948e-11,4.959015579913548e-07,3.2886355614713356e-13,1.755234907539948e-13,3.9664891500588336e-18,8.613245169822524e-17,9.184809435962282e-16,6.7038162501097315e-09,2.7118821452365922e-15
0.0006793394834227342,0.11216790666594303,0.0,0.0,0.0,0.0,0.32497080095461583,0.6662765284620371,0.00015466038169441152,0.0002976693000154411,1.1983112729018756e-06,3.141819994597845e-07,3.7933236620447164e-15,1.424872548735277e-06,0.0015467545785589716,0.004096152793487105,0.001306402406924445,1.471899776208364e-07,1.5152330959154956e-07,2.1636076312864583e-07,1.590158449418998e-06,9.018703528266733e-15,0.0005997136105046051,6.659439224111205e-10,2.7726964371836738e-09,8.032262903555518e-09,5.559019570730497e-05,8.197868257461638e-16,1.7739801955788427e-15,1.8588692656780674e-11,4.87453942107884e-12,4.5522678428992096e-11,5.23183411894534e-07,3.469558718905216e-13,1.8609996577022996e-13,4.222212541938306e-18,9.171129706578334e-17,9.7797144984853e-16,7.205525602941805e-09,2.914574136490779e-15
0.0006862436309439759,0.11216650634937865,0.0,0.0,0.0,0.0,0.3248809714884346,0.6662073194956774,0.0001554208017825147,0.00030031192945183645,1.204092960817461e-06,3.1701797779805606e-07,3.811625973652953e-15,1.439453689434811e-06,0.0015676586441872812,0.004176294789959978,0.001330405601926736,1.481739901745435e-07,1.5330986812569388e-07,2.1990740583893822e-07,1.6160835039694263e-06,9.165739432684733e-15,0.0006157006118577934,6.75155404175238e-10,2.805747607944774e-09,8.252124421953392e-09,5.7629085151290756e-05,8.502637945672165e-16,1.82139529107524e-15,1.9365463287846088e-11,5.105099865163725e-12,4.758167517791851e-11,5.516834646937472e-07,3.658560520595574e-13,1.9720494645156808e-13,4.491796224106654e-18,9.75943923476981e-17,1.0407063517122387e-15,7.739406265179347e-09,3.13023824693773e-15
0.0006924573637130934,0.11216523696268288,0.0,0.0,0.0,0.0,0.32479945360455065,0.6661444241597761,0.00015610320677455624,0.00030269199017829413,1.2092792676734268e-06,3.195732173001746e-07,3.828043568371179e-15,1.4526188341027686e-06,0.0015865063651319476,0.004249155721817249,0.0013521697310415256,1.4905859339676674e-07,1.5492595271207223e-07,2.231197334398156e-07,1.63956021184347e-06,9.298889354156319e-15,0.0006303106340375733,6.834907505750948e-10,2.8356354978971234e-09,8.453437183779278e-09,5.9510426477700104e-05,8.784106646888127e-16,1.864895885000504e-15,2.0085694467403637e-11,5.3200351009843514e-12,4.9497710589036174e-11,5.784101354445383e-07,3.835801908961132e-13,2.0766884433869595e-13,4.7467813927772306e-18,1.0316058694364233e-16,1.1000619553516137e-15,8.248837378913136e-09,3.3360027724779045e-15
0.000698671096482211,0.11216395898296265,0.0,0.0,0.0,0.0,0.32471729870709126,0.6660809512004053,0.00015678375924689378,0.0003050736981843828,1.2144493837447273e-06,3.221312194282463e-07,3.844409910890894e-15,1.4658239303944855e-06,0.0016053855984230977,0.004322713970837487,0.0013740861174652349,1.4994225976802062e-07,1.5654982139416654e-07,2.2635132454299293e-07,1.6631732831822302e-06,9.432812671408974e-15,0.0006451319778711114,6.918688034727912e-10,2.8656580222211765e-09,8.658037312379776e-09,6.143637175709604e-05,9.072492073037096e-16,1.9091910712820626e-15,2.0826369756189577e-11,5.542198926900825e-12,5.147487861081068e-11,6.06189616850823e-07,4.0200251479807787e-13,2.1859396140509425e-13,5.0139570872253824e-18,1.0899456304391494e-16,1.1622730705176453e-15,8.787048836153333e-09,3.553368649284042e-15
0.0007048848292513285,0.1121626724393923,0.0,0.0,0.0,0.0,0.324634505849839,0.6660168983803486,0.00015746247463409681,0.0003074570926841436,1.2196034153925027e-06,3.2469203444210053e-07,3.860725337906483e-15,1.479069022401709e-06,0.00162429561848568,0.004396972211549713,0.0013961542620845636,1.508250061743896e-07,1.581815050720247e-07,2.2960216488094175e-07,1.6869225138989014e-06,9.56750822695055e-15,0.000660165866344553,7.002895049419205e-10,2.895815087117652e-09,8.865954625562043e-09,6.34076030212033e-05,9.36790942447145e-16,1.9542916517933105e-15,2.158789810426886e-11,5.771776796859993e-12,5.3514657926899696e-11,6.350543307123932e-07,4.2114452470339436e-13,2.299966725252695e-13,5.293802545810656e-18,1.1510693866549786e-16,1.2274529233644124e-15,9.355410167760445e-09,3.782886186040037e-15
0.0007110985620204461,0.11216137736165335,0.0,0.0,0.0,0.0,0.324551074089665,0.6659522634612024,0.00015813936772904414,0.0003098422115323599,1.224741463398128e-06,3.2725571195161556e-07,3.87699016845035e-15,1.4923541481047994e-06,0.0016432357037038077,0.0044719331232553625,0.0014183736578838066,1.5170684892776877e-07,1.5982103361701715e-07,2.3287223993731386e-07,1.7108076997892999e-06,9.70297486262457e-15,0.0006754135206077104,7.087529989310085e-10,2.926107181994757e-09,9.07721900394469e-09,6.542480713419394e-05,9.670475239193801e-16,2.00020850254355e-15,2.2370693228469397e-11,6.008957651169805e-12,5.5618552636396854e-11,6.650374329488603e-07,4.410282083911112e-13,2.4189379036822106e-13,5.58681158842953e-18,1.2150865953787833e-16,1.295718234637012e-15,9.95534448705506e-09,4.025127118977182e-15
0.0007173122947895636,0.11216007377993469,0.0,0.0,0.0,0.0,0.3244670024868188,0.6658870442035137,0.00015881445271789167,0.00031222909130628314,1.229863624487208e-06,3.298222994082669e-07,3.893204708714705e-15,1.5056793433151974e-06,0.0016622051363127436,0.004547599389746724,0.0014407437898651836,1.5258780379346128e-07,1.614684365055635e-07,2.3616153499015372e-07,1.734828631028968e-06,9.839211388397034e-15,0.0006908761599531509,7.172591682859517e-10,2.9565340342984874e-09,9.291860313839696e-09,6.748867576486318e-05,9.980306783216817e-16,2.046952618626475e-15,2.317517364474264e-11,6.2539336022273674e-12,5.778809208321878e-11,6.961728242915989e-07,4.616760475718804e-13,2.5430259298559804e-13,5.8934938408261396e-18,1.2821102541993975e-16,1.3671895003039924e-15,1.0588330142408001e-08,4.2806852399252166e-15
0.0007229046542817694,0.11215889331085203,0.0,0.0,0.0,0.0,0.32439079020500505,0.6658278454104903,0.00015942049453464705,0.00031437881795526166,1.2344600618673972e-06,3.3213475506822897e-07,3.907755036442141e-15,1.5177063028383624e-06,0.001679302127468427,0.004616304329497708,0.001461005355948928,1.533799166492476e-07,1.6295785515463235e-07,2.391383212194487e-07,1.7565633572909378e-06,9.96248153005243e-15,0.0007049773538362126,7.249513189551884e-10,2.984033793003244e-09,9.487949548244989e-09,6.938663121050088e-05,1.026546554149353e-15,2.0897387466389226e-15,2.3918096696147755e-11,6.481238524015226e-12,5.979808902804733e-11,7.252085114028347e-07,4.809314406237069e-13,2.659226507781655e-13,6.181631897583519e-18,1.3450982066557252e-16,1.4343572551384273e-15,1.1187543835756089e-08,4.522582842168717e-15
0.0007284970137739752,0.11215770600114662,0.0,0.0,0.0,0.0,0.3243140582126034,0.6657681698547757,0.00016002509234963383,0.0003165300246201443,1.2390437690800162e-06,3.344496390574191e-07,3.9222650666374755e-15,1.5297657626220109e-06,0.0016964217936333112,0.004685584746205471,0.0014813882078500654,1.541713334682944e-07,1.6445369547563714e-07,2.4213065231723787e-07,1.7784077099823317e-06,1.0086373426364805e-14,0.0007192545579263263,7.326781040570761e-10,3.0116429977613617e-09,9.686820183687252e-09,7.132345997540597e-05,1.055669280127118e-15,2.133212038625058e-15,2.4679239543274683e-11,6.715160944686656e-12,6.186366954261749e-11,7.552314095084546e-07,5.008415154740032e-13,2.7798478738225766e-13,6.481664104512781e-18,1.4107030505760742e-16,1.5043155551069312e-15,1.1815931757076825e-08,4.776232137974574e-15
0.0007340893732661809,0.11215651187389748,0.0,0.0,0.0,0.0,0.324236805832582,0.6657080159021339,0.00016062825534909623,0.0003186827355975808,1.2436148074636877e-06,3.367669837459453e-07,3.936734993473093e-15,1.5418577401257857e-06,0.0017135636191806668,0.004755442604675312,0.0015018919532838332,1.5496206474085104e-07,1.6595597743940798e-07,2.451385171194527e-07,1.800361531112148e-06,1.0210886181277517e-14,0.0007337086571207536,7.404394763981251e-10,3.039361553884476e-09,9.888494100322057e-09,7.329967615827547e-05,1.0854076477036258e-15,2.1773806697759365e-15,2.5458917235608707e-11,6.9558481784820655e-12,6.398600287024748e-11,7.862678229723552e-07,5.214237162035984e-13,2.9050257595480957e-13,6.793995161535594e-18,1.4790146170080825e-16,1.5771601923339424e-15,1.2474693282934436e-08,5.0421145866816276e-15
0.0007396817327583867,0.11215531095252325,0.0,0.0,0.0,0.0,0.32415903239073846,0.6656473819179608,0.00016122999239289427,0.0003208369745114889,1.248173235405002e-06,3.390868213517047e-07,3.95116500177732e-15,1.5539822497024465e-06,0.001730727090791355,0.0048258798720446985,0.0015225161945729314,1.5575212067376568e-07,1.6746472049020233e-07,2.481619039243734e-07,1.8224246597271023e-06,1.0336018881934085e-14,0.0007483405350275988,7.482355322975123e-10,3.067189781268621e-09,1.0092993168050868e-08,7.53157969364625e-05,1.1157705269452644e-15,2.2222528748978362e-15,2.62574479633107e-11,7.2034498545094546e-12,6.616627544198622e-11,8.183445719448786e-07,5.426958289438108e-13,3.034899037785998e-13,7.119040457727372e-18,1.5501251446126033e-16,1.65298952632335e-15,1.3165068423179329e-08,5.320727872611967e-15
0.0007452740922505925,0.1121541032607896,0.0,0.0,0.0,0.0,0.3240807372158338,0.6655862662673463,0.00016183031201932158,0.00032299276435262983,1.2527191091225153e-06,3.41409183037947e-07,3.965555269514728e-15,1.566139304239066e-06,0.0017479116974086699,0.004896898517648146,0.001543260528616594,1.565415112075847e-07,1.6897994378951917e-07,2.5120080103427473e-07,1.8445969332247577e-06,1.0461770606123864e-14,0.0007631510739492822,7.560662353680629e-10,3.0951276144753058e-09,1.0300339264647997e-08,7.737234254916943e-05,1.146766844433819e-15,2.267836971598595e-15,2.7075153074218398e-11,7.458117838695419e-12,6.840569118598465e-11,8.514889988805619e-07,5.646759861987762e-13,3.169609888829447e-13,7.457226812729035e-18,1.624129439408273e-16,1.7319046543034849e-15,1.3888338916535998e-08,5.612586322159982e-15
0.0007508664517427982,0.11215288882279804,0.0,0.0,0.0,0.0,0.32400191963971975,0.6655246673151339,0.0001624292224592242,0.0003251501275182422,1.2572524824253133e-06,3.4373409933950157e-07,3.9799059670225324e-15,1.5783289144608978e-06,0.0017651169301923124,0.004968500512890887,0.0015641245468583408,1.5733024603316355e-07,1.7050166606330153e-07,2.5425519679473236e-07,1.8668781880234301e-06,1.058814042608236e-14,0.0007781411548687794,7.639315478913585e-10,3.1231749806543755e-09,1.0510554330955538e-08,7.946983628125809e-05,1.1784056133660428e-15,2.3141412940599377e-15,2.791235705161342e-11,7.720006447414465e-12,7.07054720657053e-11,8.857289751087351e-07,5.873826712028261e-13,3.309303797851707e-13,7.808992463289634e-18,1.7011248765475448e-16,1.8140094131210305e-15,1.4645829350544563e-08,5.9182213529112595e-15
0.000756458811235004,0.11215166766300569,0.0,0.0,0.0,0.0,0.32392257899744853,0.6654625834259941,0.00016302673165332203,0.00032730908583692147,1.2617734065422006e-06,3.460616006663577e-07,3.994217256470523e-15,1.5905510889674212e-06,0.0017823422824837308,0.005040687831128738,0.0015851078352631665,1.5811833459999225e-07,1.720299056715127e-07,2.573250789008067e-07,1.8892682567781096e-06,1.0715127392701841e-14,0.0007933116574323582,7.718315421533288e-10,3.151332124919762e-09,1.0723660262692885e-08,8.160880444241171e-05,1.2106959129865241e-15,2.3611742720887413e-15,2.8769387537858082e-11,7.989272279700771e-12,7.306685747952367e-11,9.210929073553999e-07,6.108347222455577e-13,3.4541295662497215e-13,8.174787078071392e-18,1.7812114081052087e-16,1.899410387546377e-15,1.5438908303793608e-08,6.238181930640256e-15
0.0007620511707272097,0.11215043980621067,0.0,0.0,0.0,0.0,0.3238427146273875,0.6654000129644854,0.00016362284725991903,0.0003294696606007573,1.2662819307841667e-06,3.4839171652560744e-07,4.008489293956928e-15,1.602805834598013e-06,0.0017995872497705613,0.005113462447547344,0.001606209974293439,1.5890578613329741e-07,1.7356468065287498e-07,2.6041043504130443e-07,1.911766970212915e-06,1.084273054592277e-14,0.0008086634599303422,7.797661788052127e-10,3.1795989683379806e-09,1.0939678994280318e-08,8.378977634828161e-05,1.2436468910550732e-15,2.4089443946217026e-15,2.964657532439157e-11,8.266074314071825e-12,7.54911050144044e-11,9.576097443300137e-07,6.350513370399431e-13,3.6042394534876094e-13,8.55507240566742e-18,1.8644917035405276e-16,1.9882170600566342e-15,1.6268989509900614e-08,6.5730350158204675e-15
0.0007676435302194155,0.11214920527755666,0.0,0.0,0.0,0.0,0.3237623258713273,0.6653369542951167,0.00016421757666770133,0.000331631872596376,1.2707781023104888e-06,3.5072447592974e-07,4.022722228768622e-15,1.615093156369078e-06,0.0018168513296525043,0.005186826339044816,0.0016274305388860513,1.5969260964781443e-07,1.7510600863354375e-07,2.635112529098153e-07,1.934374157949015e-06,1.0970948919430241e-14,0.0008241974392787451,7.877354314660212e-10,3.2079754659616834e-09,1.1158632495807325e-08,8.60132843009258e-05,1.2772677785792796e-15,2.45746016175556e-15,3.0544254333868634e-11,8.550574006813882e-12,7.797949059593434e-11,9.953089833302447e-07,6.600520771023603e-13,3.759789179334498e-13,8.950322287581712e-18,1.9510711572900293e-16,2.0805418189322943e-15,1.7137533044449335e-08,6.923366038176817e-15
0.0007732358897116213,0.11214796410254264,0.0,0.0,0.0,0.0,0.32368141207458023,0.6652734057824092,0.00016481092700818613,0.0003337957421278184,1.2752619660328638e-06,3.530599077867639e-07,4.036916203078116e-15,1.6274130578525288e-06,0.001834134021811018,0.005260781484124344,0.001648769098433732,1.604788139565157e-07,1.7665390698633116e-07,2.6662751964227475e-07,1.9570896465551354e-06,1.1099781529597769e-14,0.0008399144710034021,7.957393556155554e-10,3.2364618097373174e-09,1.1380542701981699e-08,8.827986356851611e-05,1.3115678712978897e-15,2.506730196712203e-15,3.146276165433023e-11,8.842935149265108e-12,8.053330813195892e-11,1.0342206768651362e-06,6.858568721448307e-13,3.920937955198235e-13,9.361022757498954e-18,2.0410579145069592e-16,2.176499985704708e-15,1.80460465356734e-08,7.289779377581163e-15
0.000778828249203827,0.11214671630701373,0.0,0.0,0.0,0.0,0.32359997258607825,0.6652093657909555,0.00016540290516416184,0.00033596128904449794,1.2797335651654572e-06,3.553980402211027e-07,4.051071353683746e-15,1.6397655408499837e-06,0.0018514348279806679,0.005335329862787294,0.0016702252167669562,1.6126440768309134e-07,1.7820839274467671e-07,2.6975922230459875e-07,1.979913260092092e-06,1.1229227378574442e-14,0.0008558154292217578,8.037779114185249e-10,3.265057914894018e-09,1.1605431586764287e-08,9.059005236536898e-05,1.3465565381324844e-15,2.556763159752468e-15,3.240243751355366e-11,9.143324000115068e-12,8.315387021534623e-11,1.0743754393179804e-06,7.124860244935896e-13,4.087848607289125e-13,9.787672617381171e-18,2.1345629967586487e-16,2.276209949194574e-15,1.8996086399308098e-08,7.672898840295647e-15
0.0007844206086960328,0.11214546191716368,0.0,0.0,0.0,0.0,0.3235180067584646,0.6651448326854762,0.00016599351778015823,0.0003381285327665852,1.2841929409943904e-06,3.57738900968774e-07,4.065187811280569e-15,1.6521506055892752e-06,0.0018687532519236945,0.005410473456426119,0.001691798452138645,1.620493992730962e-07,1.7976948255750584e-07,2.7290634786518117e-07,2.002844820840069e-06,1.1359285458410527e-14,0.0008719011866226865,8.118510798879865e-10,3.2937637535506277e-09,1.1833321131437185e-08,9.294439183038693e-05,1.382243226286931e-15,2.6075677231079726e-15,3.3363625267981445e-11,9.45190931092107e-12,8.584250806254111e-11,1.115804453610283e-06,7.399602135083811e-13,4.2606875845562143e-13,1.023078347589606e-17,2.2317003152410173e-16,2.379793179603349e-15,1.9989259097725163e-08,8.073368160839485e-15
0.0007900129681882386,0.11214420095954192,0.0,0.0,0.0,0.0,0.32343551394818193,0.6650798048308795,0.0001665827712713862,0.0003402974923047728,1.2886401328361006e-06,3.6008251768188964e-07,4.079265700328872e-15,1.664568251260687e-06,0.0018860887994047533,0.005486214247726848,0.0017134883572097939,1.6283379700426075e-07,1.8133719290252447e-07,2.760688828842876e-07,2.0258841490066072e-06,1.1489954749401547e-14,0.0008881726144496703,8.199589017464742e-10,3.322579470951352e-09,1.206423331090905e-08,9.534342600642043e-05,1.4186374522730496e-15,2.659152701863976e-15,3.4346671434519863e-11,9.768862265537654e-12,8.860057156612626e-11,1.158539477911366e-06,7.683005000320199e-13,4.439625003243935e-13,1.0690879911904827e-17,2.3325867102553457e-16,2.487374270609641e-15,2.1027222423313935e-08,8.491851509077007e-15
0.0007956053276804443,0.11214293346104796,0.0,0.0,0.0,0.0,0.3233524935155547,0.6650142805923146,0.00016717067183369844,0.0003424681862837661,1.2930751784980606e-06,3.6242891733303915e-07,4.093305140511749e-15,1.6770184754948718e-06,0.0019034409781684886,0.00556255422057375,0.0017352944790367092,1.636176089956227e-07,1.8291153991073124e-07,2.79246813810943e-07,2.0490310620842036e-06,1.162123421644394e-14,0.0009046305824832117,8.281013378928053e-10,3.3515049804420947e-09,1.2298190123836011e-08,9.778770181896559e-05,1.455748806283219e-15,2.7115269286471022e-15,3.5351925659543614e-11,1.0094356570483637e-11,9.142942968741798e-11,1.2026128523655252e-06,7.975283308515914e-13,4.624834755577773e-13,1.1168499992263877e-17,2.437342064999659e-16,2.5990810607116482e-15,2.2111686806548444e-08,8.929033996620726e-15
0.0008011976871726501,0.11214165944893326,0.0,0.0,0.0,0.0,0.32326894482486734,0.6649482583352275,0.00016775722545257,0.0003446406329630785,1.2974981140650888e-06,3.647781265930226e-07,4.107306246059216e-15,1.6895012745442153e-06,0.001920809297920897,0.005639495359952244,0.0017572163590619733,1.6440084321590208e-07,1.8449253935596017e-07,2.824401268741522e-07,2.07228537495747e-06,1.1753122809643518e-14,0.0009212759590202875,8.362783744409442e-10,3.380540265082011e-09,1.2535213553186889e-08,0.00010027776905301668,1.4935869522147525e-15,2.764699253283375e-15,3.63797407155699e-11,1.0428568442840604e-11,9.433047032588248e-11,1.2480575058128686e-06,8.276655431554647e-13,4.816494524535851e-13,1.1664195338482343e-17,2.5460893249881844e-16,2.7150446539352756e-15,2.3244416649207787e-08,9.38562220647567e-15
0.0008067900466648558,0.11214037895080389,0.0,0.0,0.0,0.0,0.3231848672444421,0.6648817364254156,0.00016834243790916404,0.0003468148502537384,1.3019089738961734e-06,3.6713017206628014e-07,4.121269125738369e-15,1.7020166438236674e-06,0.0019381932703091639,0.005717039651859165,0.0017792535331046485,1.6518350749420825e-07,1.8608020690180794e-07,2.856488080088544e-07,2.0956469009941776e-06,1.1885619470503495e-14,0.0009381096108560115,8.444900397824306e-10,3.4096854308943396e-09,1.2775325604901925e-08,0.00010281418033148704,1.5321616292386728e-15,2.8186786814919964e-15,3.743047252080797e-11,1.077167663946714e-11,9.73051007680826e-11,1.2949069625673009e-06,8.587343690282e-13,5.01478583684053e-13,1.2178531340677975e-17,2.6589545484075785e-16,2.8353994735319267e-15,2.442723168301865e-08,9.862344727688714e-15
0.0008123824061570616,0.11213909199461941,0.0,0.0,0.0,0.0,0.32310026014670995,0.6648147132290765,0.00016892631478983958,0.0003489908557383122,1.3063077909963742e-06,3.69485079767148e-07,4.135193884029947e-15,1.714564577493206e-06,0.0019555924089042004,0.005795189083216745,0.0018014055313521958,1.6596560952742087e-07,1.8767455786406098e-07,2.888728430427374e-07,2.1191154510722947e-06,1.2018723126405584e-14,0.0009551324032663228,8.527362963407785e-10,3.4389403920112173e-09,1.3018548290365452e-08,0.0001053974910928802,1.571482649364122e-15,2.8734742199559312e-15,3.850448011187163e-11,1.1123862484515613e-11,1.0035474772716038e-10,1.343195349207643e-06,8.907574399541688e-13,5.219894161024276e-13,1.2712087628930816e-17,2.77606701049175e-16,2.960283373279523e-15,2.566200835409268e-08,1.035995269269252e-14
