Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17)
0.00017857852101580524,0.11223904208663546,0.0,0.0,0.0,0.0,0.3294598094113063,0.6695943682884223,8.723100300397358e-05,9.795996782881693e-05,6.788023389391943e-07,1.0273049100367577e-07,2.148786874898588e-15,4.6526959798361304e-07,0.00022229987172059525,0.0003571539938943069,0.00010655049186639233,6.631628476255426e-08,4.0389893466270345e-08,2.511413015273023e-08,1.85656935936001e-07,1.0529673360635522e-15,1.6668285676691084e-05,1.2408570382773298e-10,7.47066124444054e-10
0.000180264221901449,0.1122389110100775,0.0,0.0,0.0,0.0,0.3294514188548924,0.6695883404751759,8.756716630553267e-05,9.874697077628082e-05,6.81412915810722e-07,1.0355470750969968e-07,2.1570508044066015e-15,4.6848621022485935e-07,0.00022568800972156628,0.00036332702255931383,0.0001086552227227589,6.666854034728372e-08,4.074126050823934e-08,2.5520784670659516e-08,1.88665200805397e-07,1.0700289375287316e-15,1.7119046029549055e-05,1.2555780002093594e-10,7.531436742666819e-10
0.00018194992278709277,0.11223877905064597,0.0,0.0,0.0,0.0,0.3294429795207242,0.6695822804758254,8.790086531000753e-05,9.953132806896298e-05,6.840042480363815e-07,1.0437618933727487e-07,2.1652538138787336e-15,4.7169577452639e-07,0.00022908848799566123,0.00036954285018743114,0.00011077577407556184,6.70189346783323e-08,4.109199716522448e-08,2.592945617909444e-08,1.916883560702395e-07,1.0871749909974633e-15,1.7577069511350182e-05,1.270306012097907e-10,7.592139539156733e-10
0.00018363562367273653,0.11223864621312597,0.0,0.0,0.0,0.0,0.3294344915452129,0.6695761883366994,8.823217130310877e-05,0.00010031306136356138,6.865768903813775e-07,1.0519495952424987e-07,2.173397659642568e-15,4.7489850619623226e-07,0.00023250118457645146,0.000375801390165599,0.00011291208495547896,6.736750833957007e-08,4.144211067772803e-08,2.634013274846376e-08,1.9472631243574947e-07,1.1044049900274666e-15,1.804239187651065e-05,1.2850417007913496e-10,7.65277402598616e-10
0.0001853213245583803,0.11223851250208951,0.0,0.0,0.0,0.0,0.3294259550613857,0.6695700641015311,8.85611521712192e-05,0.00010109219235470314,6.891313713575009e-07,1.0601104095521218e-07,2.1814840145538153e-15,4.780946112354076e-07,0.00023592598032079316,0.0003821025586538631,0.00011506409649141883,6.771430023761949e-08,4.1791608320123525e-08,2.675280273886826e-08,1.9777898275716005e-07,1.1217184403708783e-15,1.8515048667003588e-05,1.2997846560452635e-10,7.713342104311429e-10
0.00018700702544402405,0.11223837792190763,0.0,0.0,0.0,0.0,0.32941737019902506,0.6695639078115938,8.888787259329321e-05,0.00010186874275891066,6.916681944271858e-07,1.068244565411916e-07,2.1895144722969345e-15,4.81284286747553e-07,0.00023936275877778213,0.00038844627446530614,0.00011723175180712983,6.805934769333637e-08,4.214049739971586e-08,2.7167454780001447e-08,2.0084628194450583e-07,1.1391148594335582e-15,1.8995075217416765e-05,1.314534800074669e-10,7.773846193434718e-10
0.0001886927263296678,0.11223824247676246,0.0,0.0,0.0,0.0,0.32940873708481355,0.6695577195058388,8.921239423941108e-05,0.00010264273429838831,6.941878394529306e-07,1.0763522935410995e-07,2.1974905521585917e-15,4.844677215105613e-07,0.0002428114060535607,0.0003948324589418084,0.00011941499591395027,6.840268653663541e-08,4.248878524627624e-08,2.7584077767793904e-08,2.039281268414665e-07,1.1565937755878852e-15,1.9482506660228398e-05,1.329292930388339e-10,7.834290677991287e-10
0.00019037842721531157,0.11223810617064776,0.0,0.0,0.0,0.0,0.3294000558424306,0.6695514992209881,8.953477590522826e-05,0.00010341418869177376,6.966907641816552e-07,1.0844338221719041e-07,2.2054137029595077e-15,4.876450964158604e-07,0.0002462718107212077,0.0004012610358704486,0.00012161377563790684,6.874435117053355e-08,4.283647920436589e-08,2.8002660848134216e-08,2.0702443616461655e-07,1.1741547278290354e-15,1.997737792940613e-05,1.344058543171117e-10,7.894676832186815e-10
0.00019206412810095534,0.11223796900740765,0.0,0.0,0.0,0.0,0.32939132659267817,0.6695452469916545,8.985507368436507e-05,0.00010418312763982516,6.991774051836896e-07,1.0924893802324261e-07,2.2132853067249597e-15,4.908165848110417e-07,0.00024974386370340965,0.0004077319313758392,0.00012382803952652318,6.908437465352407e-08,4.318358663060404e-08,2.842319340604915e-08,2.1013513041413486e-07,1.1917972652677304e-15,2.047972376505085e-05,1.3588318047472306e-10,7.955007322076867e-10
0.0001937498289865991,0.11223783099070918,0.0,0.0,0.0,0.0,0.32938254945360157,0.669538962850457,9.017334113536179e-05,0.00010494957281287531,7.016481792958257e-07,1.100519196194125e-07,2.2211066830071687e-15,4.939823530289942e-07,0.0002532274581597854,0.00041424507381595496,0.00012605773775821764,6.942278877933245e-08,4.3530114893130025e-08,2.884566505414277e-08,2.1326013177877767e-07,1.2095209465916022e-15,2.0989578717934877e-05,1.3736128623996283e-10,8.01528468401801e-10
0.00019543552987224286,0.11223769212406877,0.0,0.0,0.0,0.0,0.3293737245405965,0.6695326468281206,9.048962942886827e-05,0.00010571354583989568,7.041034847963091e-07,1.1085234976380771e-07,2.2288790925537765e-15,4.97142560769578e-07,0.00025672248938760805,0.0004208003936903329,0.00012830282206231688,6.975962414726792e-08,4.387607135815864e-08,2.9270065622440915e-08,2.1639936406327469e-07,1.2273253396534639e-15,2.1506977153557932e-05,1.388401698091388e-10,8.075510969881697e-10
0.00019712123075788662,0.11223755241085993,0.0,0.0,0.0,0.0,0.32936485196650606,0.6695262989535697,9.080398748011037e-05,0.00010647506829855717,7.065437023846478e-07,1.1165025116076584e-07,2.2366037404986313e-15,5.002973614496856e-07,0.0002602288547322573,0.0004273978235571996,0.0001305632456468953,7.009491022560384e-08,4.422146339068409e-08,2.9696385148647655e-08,2.1955275261795297e-07,1.2452100210720602e-15,2.203195325586058e-05,1.4031983811871214e-10,8.135688334605418e-10
0.00019880693164353038,0.112237411854321,0.0,0.0,0.0,0.0,0.3293559318417121,0.6695199192540126,9.111646207387206e-05,0.00010723416170610563,7.089691961775076e-07,1.1244564643504106e-07,2.244281779474918e-15,5.03446902561658e-07,0.000263746453502663,0.00043403729795504,0.0001328389631305128,7.042867541139003e-08,4.4566298350930216e-08,3.0124613869777416e-08,2.2272022427353448e-07,1.2631745758623182e-15,2.2564541030784948e-05,1.418002958005106e-10,8.195818794924128e-10
0.0002021783334148179,0.11223712822359021,0.0,0.0,0.0,0.0,0.32933794936993704,0.6695070644807884,9.17359383196749e-05,0.00010874514706550316,7.137773932644026e-07,1.1402900865479377e-07,2.259502401791303e-15,5.097307690529636e-07,0.0002708149577288029,0.0004474421277994835,0.0001374361048038772,7.109175178928017e-08,4.525432643044114e-08,3.098676077579735e-08,2.2909713112793845e-07,1.2993416848514721e-15,2.3652686760054312e-05,1.447635922959437e-10,8.315946532331919e-10
0.00020554973518610543,0.112236841255274,0.0,0.0,0.0,0.0,0.32931977796235234,0.6694940826948297,9.234839422290335e-05,0.00011024667253093669,7.185306914192751e-07,1.1560261556606023e-07,2.2745492385792706e-15,5.159952334545588e-07,0.0002779272328234251,0.0004610143963631746,0.00014209390983465213,7.17490611334694e-08,4.5940214215724676e-08,3.185643191327004e-08,2.355295265971483e-07,1.3358235017155e-15,2.4771682957900496e-05,1.477300854563285e-10,8.435908454189853e-10
0.00020892113695739295,0.11223655097100034,0.0,0.0,0.0,0.0,0.3293014184217516,0.6694809740597986,9.295413863067103e-05,0.00011173890726074916,7.232314941630541e-07,1.1716664461809881e-07,2.2894298983187787e-15,5.222412927527581e-07,0.0002850825362908565,0.0004747536441256379,0.00014681205976637576,7.24007974520448e-08,4.662402001830574e-08,3.273355556024312e-08,2.4201687274768723e-07,1.372616975524174e-15,2.592179559676123e-05,1.5069979620158484e-10,8.555717577622186e-10
0.00021229253872868047,0.11223625739112507,0.0,0.0,0.0,0.0,0.3292828715190157,0.6694677387188169,9.355345633518404e-05,0.00011322201874244861,7.278820177325997e-07,1.1872127136888178e-07,2.3041513966318585e-15,5.284698765462215e-07,0.00029228015022257636,0.0004886594368894063,0.0001515902531890635,7.304714242247133e-08,4.730580174517355e-08,3.361806248323877e-08,2.4855865012342733e-07,1.4097191601429466e-15,2.7103288103383193e-05,1.536727419644316e-10,8.675385843740298e-10
0.000215663940499968,0.11223596053419888,0.0,0.0,0.0,0.0,0.32926413799516313,0.6694543767963268,9.41466107460467e-05,0.0001146961726150161,7.324843118878159e-07,1.2026666932036768e-07,2.3187202221484294e-15,5.346818542896665e-07,0.0002995193794461779,0.0005027313640449572,0.0001564282042494943,7.368826667487051e-08,4.7985616820173374e-08,3.450988574717738e-08,2.551543563354159e-07,1.4471272062350446e-15,2.8316421446892434e-05,1.566489372139405e-10,8.79492424241315e-10
0.00021903534227125552,0.11223566041767268,0.0,0.0,0.0,0.0,0.32924521856310446,0.6694408883996588,9.473384611907078e-05,0.00011616153252577805,7.370402772619025e-07,1.218030097886252e-07,2.3331423914294825e-15,5.408780414701066e-07,0.0003067995499571777,0.0005169690370941412,0.00016132564139668682,7.432433086378215e-08,4.866352211761345e-08,3.540896055732e-08,2.6180350487747804e-07,1.4848383545440693e-15,2.956145421702674e-05,1.5962839445849304e-10,8.914342933525582e-10
0.00022240674404254304,0.11223535705789074,0.0,0.0,0.0,0.0,0.3292261139090794,0.6694272736202999,9.531538934420952e-05,0.00011761826001994092,7.415516792814488e-07,1.233304618023196e-07,2.3474234930319237e-15,5.470592044704469e-07,0.00031412000764456546,0.0005313720884454295,0.00016628230636698573,7.495548652873955e-08,4.933957391093825e-08,3.63152241323197e-08,2.685056241810825e-07,1.5228499305335965e-15,3.0838642690327916e-05,1.6261112462926397e-10,9.03365133091603e-10
0.00022577814581383057,0.11223505046981311,0.0,0.0,0.0,0.0,0.3292068246943712,0.669413532535391,9.589145205194517e-05,0.00011906651441642749,7.460201645688557e-07,1.2484919198847857e-07,2.3615687394313552e-15,5.532260661990748e-07,0.0003214801167805587,0.0005459401699812012,0.0001712979529811044,7.558187710957446e-08,5.0013827817140746e-08,3.7228615546070794e-08,2.75260256443711e-07,1.561159337742186e-15,3.214824091099431e-05,1.655971373526555e-10,9.152858195504972e-10
0.0002291495475851181,0.11223474066794506,0.0,0.0,0.0,0.0,0.32918735155658324,0.6693996652088222,9.6462232107405e-05,0.00012050645272194813,7.504472725654749e-07,1.2635936450105162e-07,2.37558300381577e-15,5.593793106346368e-07,0.000328879258909677,0.0005606729519976154,0.00017637234627681554,7.620363866803262e-08,5.068633874886039e-08,3.814907562610184e-08,2.820669568551363e-07,1.599764053395159e-15,3.349050075376568e-05,1.6858644280670136e-10,9.271971754313794e-10
0.0002325209493564056,0.11223442766554295,0.0,0.0,0.0,0.0,0.32916769511074234,0.6693856716921591,9.702791485556129e-05,0.0001219382295654257,7.548344452315806e-07,1.2786114095787741e-07,2.3894708507913628e-15,5.655195859656832e-07,0.0003363168319024914,0.0005755701222959968,0.00018150526177564477,7.682090048943449e-08,5.1357160884320263e-08,3.907654685876046e-08,2.8892529290201963e-07,1.638661624460567e-15,3.4865671980621354e-05,1.7157905106136601e-10,9.390999729461724e-10
0.00023589235112769313,0.11223411147531145,0.0,0.0,0.0,0.0,0.32914785595032653,0.6693715520254936,9.758867424787813e-05,0.00012336199714216644,7.591830358210616e-07,1.2935468038845414e-07,2.4032365641593013e-15,5.716475074032701e-07,0.00034379224908115104,0.0005906313853387957,0.00018669648481137836,7.743378562783754e-08,5.202634764119552e-08,4.00109732924789e-08,2.958348436631745e-07,1.6778496636522307e-15,3.62740022952081e-05,1.7457497176061256e-10,9.50994937315384e-10
0.00024263515467026815,0.11223346957820043,0.0,0.0,0.0,0.0,0.32910763175802854,0.6693429343501047,9.869606829863828e-05,0.0001261861008215046,7.677694907804491e-07,1.3231767112730654e-07,2.4304174811967598e-15,5.838686042136218e-07,0.00035885434142140566,0.0006212450858349513,0.00019725303996931845,7.864689007358965e-08,5.3360024703836387e-08,4.190047530435999e-08,3.098059599974217e-07,1.7570879055416864e-15,3.919112104189904e-05,1.80576795294984e-10,9.747640851780744e-10
0.00024937795821284317,0.11223281506413511,0.0,0.0,0.0,0.0,0.3290666833336395,0.6693138123039464,9.978561706755303e-05,0.00012897993094698526,7.762159933722081e-07,1.352495557925465e-07,2.457155371645672e-15,5.960469754926294e-07,0.00037406112043328365,0.0006525119921311102,0.0002080404669790978,7.984383080091187e-08,5.468778104074049e-08,4.3817162345178956e-08,3.2397714792897083e-07,1.8374608686322043e-15,4.224379949209084e-05,1.8659201052163965e-10,9.985097282822527e-10
0.0002561207617554182,0.11223214801134003,0.0,0.0,0.0,0.0,0.3290250147441968,0.6692841858707915,0.00010085839975803368,0.0001317446134401928,7.845309370697359e-07,1.3815151011686757e-07,2.48347680551788e-15,6.081866319011248e-07,0.0003894083698515821,0.0006844302624616542,0.00021905734194240824,8.102541547880976e-08,5.601001415645964e-08,4.5760635441085454e-08,3.383454001291677e-07,1.9189514966331857e-15,4.5433950474813245e-05,1.9262073405249208e-10,1.0222365431547265e-09
0.00026286356529799326,0.11223146849037,0.0,0.0,0.0,0.0,0.32898262979202075,0.669254054913373,0.0001019153911225338,0.00013448123257978948,7.927219020082944e-07,1.4102466622301886e-07,2.509405778157868e-15,6.202912710213743e-07,0.00040489205503788274,0.0007169982569722568,0.00023030234920375382,8.219239006091826e-08,5.732710760591288e-08,4.773051420590528e-08,3.5290784675311295e-07,2.0015435130035437e-15,4.876345853217467e-05,1.9866310308667483e-10,1.045948853792605e-09
0.0002696063688405683,0.11223077656488094,0.0,0.0,0.0,0.0,0.32893953203379594,0.6692234191868796,0.00010295747620372493,0.00013719083099325438,8.007957697555743e-07,1.4387011269930816e-07,2.5349640735554033e-15,6.323643159972874e-07,0.0004205083082970585,0.0007502145226860108,0.00024177427110482608,8.334544609552761e-08,5.863943079355825e-08,4.972643532819357e-08,3.676617442228931e-07,2.0852213573349535e-15,5.2234181170044836e-05,2.0471927397450252e-10,1.069650686156884e-09
0.00027634917238314336,0.11223007229279093,0.0,0.0,0.0,0.0,0.3288957247978449,0.6691922783507396,0.00010398546266876876,0.00013987440987465636,8.087588193355093e-07,1.46688894897833e-07,2.5601715683142946e-15,6.44408948029667e-07,0.0004362534158755062,0.0007840777799758398,0.00025347197905627297,8.44852268959554e-08,5.994733887074787e-08,5.1748051294931116e-08,3.8260446569004073e-07,2.169970131258974e-15,5.584795002237521e-05,2.107894216101576e-10,1.09334581563148e-09
0.0002830919759257184,0.11222935572669199,0.0,0.0,0.0,0.0,0.3288512111998959,0.669160631978988,0.0001050000911434122,0.0001425329293854592,8.166168076870084e-07,1.4948201540372287e-07,2.585046486349001e-15,6.564281333297806e-07,0.000452123806355344,0.0008185869102876084,0.0002653944257098408,8.5612332762245e-08,6.12511727083981e-08,5.3795029194486374e-08,3.977334921947297e-07,2.255775548305754e-15,5.9606571940508556e-05,2.1687373756588755e-10,1.1170378024582112e-09
0.00028983477946829345,0.11222862691439377,0.0,0.0,0.0,0.0,0.3288059941572373,0.6691284795691418,0.00010600204341754729,0.00014516730923770958,8.243750335545685e-07,1.5225043467538084e-07,2.6096056011339412e-15,6.684246440741189e-07,0.0004681160405337422,0.0008537409452022125,0.00027754063830798844,8.672732519003001e-08,6.255125895311405e-08,5.5867049645974635e-08,4.1304640466848204e-07,2.3426238885467832e-15,6.351183000040759e-05,2.229724272145716e-10,1.1407300154039677e-09
0.0002965775830108685,0.11222788589946503,0.0,0.0,0.0,0.0,0.3287600764014314,0.6690958205497733,0.0001069919488854473,0.00014777842943285684,8.320383876355494e-07,1.5499507183232688e-07,2.633864394447501e-15,6.804010746428151e-07,0.0004842268026065856,0.0008895390566752653,0.0002899097130299962,8.783073024047076e-08,6.384791015278351e-08,5.796380586913461e-08,4.285408770282734e-07,2.430501959427587e-15,6.75654844299141e-05,2.2908570631664662e-10,1.1644256466437593e-09
0.00030332038655344354,0.11222713272174309,0.0,0.0,0.0,0.0,0.3287134604900003,0.669062654287191,0.00010797038989019172,0.00015036713110549817,8.39611394193505e-07,1.577168055461042e-07,2.657837188101352e-15,6.923598551734114e-07,0.0005004528922585818,0.0009259805480942429,0.00030250080998400845,8.892304139179439e-08,6.51414249276351e-08,6.00850028422639e-08,4.4421466993518486e-07,2.519397060369455e-15,7.176927346968019e-05,2.35213797929628e-10,1.188127723274139e-09
0.0003100631900960186,0.11222636741764641,0.0,0.0,0.0,0.0,0.328666148817369,0.6690289800915119,0.0001089379063977384,0.00015293421743557003,8.470982474563483e-07,1.604164749968845e-07,2.6815372591608755e-15,7.043032633370138e-07,0.0005167912173867947,0.0009630648459077268,0.00031531314861893975,9.00047220747046e-08,6.643208817591782e-08,6.22303565006233e-08,4.6006562483876344e-07,2.609296948991569e-15,7.612491417885037e-05,2.4135692911825256e-10,1.211839115504767e-09
0.00031680599363859363,0.11222559002044726,0.0,0.0,0.0,0.0,0.32861814362512515,0.6689947972221816,0.00010989500007543038,0.00015548045461748853,8.545028433788105e-07,1.6309488088585192e-07,2.7049769404910085e-15,7.162334346387055e-07,0.0005332387874009754,0.0010007914917787935,0.00032834600351633846,9.107620792605293e-08,6.772017130917886e-08,6.439959298169611e-08,4.760916583695966e-07,2.700189809308082e-15,8.06341031880945e-05,2.475153278071502e-10,1.2355625429149172e-09
0.0003235487971811687,0.11222480056055749,0.0,0.0,0.0,0.0,0.32856944701159,0.6689601048929497,0.00011084213776671054,0.0001580065728810978,8.61828806702978e-07,1.6575278649872237e-07,2.728167706417877e-15,7.281523713153988e-07,0.0005497927071006939,0.001039160135267228,0.00034159870056779326,9.213790875546923e-08,6.900593251382629e-08,6.659244793725043e-08,4.922907572320843e-07,2.7920642227620764e-15,8.529851740020396e-05,2.5368921992998425e-10,1.2593005792356416e-09
0.0003302916007237437,0.11222399906580338,0.0,0.0,0.0,0.0,0.32852006094076835,0.6689249022763651,0.00011177975445758014,0.00016051326755163383,8.690795140607687e-07,1.6839091880764158e-07,2.7511202458609734e-15,7.400619500434471e-07,0.0005664501710635299,0.0010781705269851164,0.00035507061348809255,9.319021026924793e-08,7.028961703376196e-08,6.880866588934491e-08,5.086609734324493e-07,2.8849091411608703e-15,9.011981464121806e-05,2.5987882685788346e-10,1.283055655983972e-09
0.00033703440426631877,0.11222318556165856,0.0,0.0,0.0,0.0,0.3284699872507857,0.6688891885079028,0.00011270825588697653,0.00016300120013258308,8.762581143045454e-07,1.7100996959533196e-07,2.773844526690856e-15,7.519639288026249e-07,0.0005832084584412924,0.0011178225121351575,0.0003687611605830068,9.423347562313273e-08,7.157145746850594e-08,7.104799961966028e-08,5.252004197432554e-07,2.9787138609526887e-15,9.509963426662213e-05,2.6608436301001234e-10,1.3068300652511865e-09
0.0003437772078088938,0.11222236007143824,0.0,0.0,0.0,0.0,0.32841922766188153,0.668852962689789,0.00011362802089949176,0.00016547099940077492,8.833675468324639e-07,1.7361059659110268e-07,2.796349853739049e-15,7.638599531668894e-07,0.0006000649280964192,0.0011581160243723876,0.00038266980171863194,9.526804685028365e-08,7.285167408281496e-08,7.331020959277519e-08,5.419072654242752e-07,3.0734679989572393e-15,0.00010023959772600411,2.7230603365221097e-10,1.3306259620590744e-09
0.00035052001135146886,0.11222152261647722,0.0,0.0,0.0,0.0,0.3283677837839843,0.6688162238945471,0.00011453940356585179,0.00016792326250888014,8.904105581055873e-07,1.7619342461423624e-07,2.818644921083898e-15,7.75751562111505e-07,0.000617017014056944,0.00119905107997233,0.00039679603547810417,9.629424617588709e-08,7.41304751254088e-08,7.559506341070098e-08,5.587797321793399e-07,3.169161469434686e-15,0.00010554130908799994,2.7854403296032935e-10,1.3544453666305016e-09
0.0003572628148940439,0.11222067321630197,0.0,0.0,0.0,0.0,0.3283156571238788,0.6687789711682817,0.0001154427350776291,0.0001703585560911646,8.973897164065543e-07,1.7875904672059825e-07,2.8407378587699466e-15,7.876401933503197e-07,0.0006340622212775111,0.0012406277722969818,0.00041113939650133213,9.731237722061731e-08,7.540805715473142e-08,7.79023352960339e-08,5.758160903228177e-07,3.2657844623435365e-15,0.00011100635552703129,2.8479854237113556e-10,1.3782901666730872e-09
0.00036400561843661895,0.11221981188879185,0.0,0.0,0.0,0.0,0.32826284909199605,0.6687412035337202,0.0001163383254429436,0.0001727774173665857,9.043074250483196e-07,1.8130802534631038e-07,2.862636274620953e-15,7.995271882515406e-07,0.0006511981216792781,0.0012828462665364037,0.0004256994529922042,9.83227261047819e-08,7.668460536947197e-08,8.023180560381525e-08,5.930146551592221e-07,3.3633274228073203e-15,0.0001166363077738531,2.9106972917147356e-10,1.402162119626198e-09
0.000370748421979194,0.1122189386503246,0.0,0.0,0.0,0.0,0.3282093610088632,0.668702919993058,0.00011722646502262939,0.00017518035523333525,9.111659343407899e-07,1.838408934424066e-07,2.88434729212093e-15,8.114137964127996e-07,0.0006684223504354205,0.0013257067946975353,0.00044047580437088605,9.932556247130759e-08,7.796029394171366e-08,8.258326035922376e-08,6.103737835570135e-07,3.4617810316826445e-15,0.00012243272053217197,2.9735774527367713e-10,1.4260628548641405e-09
0.00037749122552176905,0.1122180535159077,0.0,0.0,0.0,0.0,0.3281551941112368,0.6686641195306186,0.00011810742593606647,0.00017756785135086999,9.179673525427446e-07,1.8635815559651847e-07,2.9058775850830665e-15,8.233011799620962e-07,0.0006857326024783499,0.0013692096508199747,0.000455468079054428,1.003211404411035e-07,7.923528635104624e-08,8.495649081745616e-08,6.278918706870051e-07,3.561136187060814e-15,0.00012839713286323407,3.036627261661316e-10,1.4499938759373744e-09
0.0003909768326069191,0.11221624761309927,0.0,0.0,0.0,0.0,0.3280448284346569,0.6685849637027865,0.0001198488164554739,0.00018229831513068176,9.314066962733217e-07,1.9134774518988086e-07,2.9484206273208546e-15,8.47082507743015e-07,0.0007206022359366147,0.001458143806591391,0.0004860990447668083,1.022914652584285e-07,8.178378512617259e-08,8.976746757521445e-08,6.633986752712978e-07,3.76251571339432e-15,0.00014083603629577696,3.1632403646272373e-10,1.4979521719969765e-09
0.0004044624396920691,0.1122143942775316,0.0,0.0,0.0,0.0,0.32793176049525935,0.6685037276584046,0.00012156435546096262,0.00018697215728146166,9.446398422582759e-07,1.9628030511276587e-07,2.990310941095605e-15,8.708788682675598e-07,0.0007557896568686174,0.0015496521585158076,0.0005175898805009693,1.0423545562329985e-07,8.433120831141676e-08,9.466315517995051e-08,6.995228826705564e-07,3.96739688662878e-15,0.0001539650304214071,3.2905438721645393e-10,1.5460466136171542e-09
0.00041794804677721916,0.11221249359171191,0.0,0.0,0.0,0.0,0.32781599773136566,0.6684204028649431,0.00012325568166062038,0.00019159235690039845,9.576794655049882e-07,2.011589613364796e-07,3.031588649867287e-15,8.946967974416967e-07,0.0007912782648611537,0.0016437388514758727,0.0005499384572913741,1.0615466983980396e-07,8.687851258546655e-08,9.964203196194852e-08,7.362527368694859e-07,4.175713031646002e-15,0.00016779589714947503,3.4185420478623593e-10,1.5942849585600665e-09
0.0004314336538623692,0.11221054562499055,0.0,0.0,0.0,0.0,0.32769754673560647,0.6683349807097737,0.0001249242420060232,0.00019616155472973216,9.705367481666844e-07,2.0598648708953466e-07,3.072289151381655e-15,9.185417709796169e-07,0.0008270521444462867,0.0017404086316474905,0.0005831429344536944,1.0805049075411183e-07,8.94265149276442e-08,1.0470262468868664e-07,7.735768337097659e-07,4.387399468911406e-15,0.00018234019542346503,3.547236046161045e-10,1.6426731953434244e-09
0.00044491926094751924,0.11220855043875254,0.0,0.0,0.0,0.0,0.32757641338976934,0.6682474525542609,0.000126571315653965,0.000200682082628001,9.832215662122932e-07,2.1076533345429946e-07,3.1124437085840427e-15,9.424182981584534e-07,0.0008630959943059304,0.0018396667378299337,0.0006172017125110075,1.0992414466494556e-07,9.197590249148003e-08,1.0984349918260484e-07,8.114840514630586e-07,4.602393120713582e-15,0.0001976092672464771,3.676623936756824e-10,1.6912156460399852e-09
0.0004584048680326693,0.11220650808598095,0.0,0.0,0.0,0.0,0.3274526029876171,0.6681578097826424,0.00012819803496756156,0.00020515599137546718,9.957426531265062e-07,2.1549765821228633e-07,3.1520799678209723e-15,9.663300060372637e-07,0.0008993950639274133,0.0019415188015438427,0.0006521133905042478,1.1177671836306747e-07,9.452724210650393e-08,1.1506325176575662e-07,8.499634876560798e-07,4.820632152862906e-15,0.00021361424249416902,3.8067007061572206e-10,1.7399150501097245e-09
0.0004718904751178193,0.11220441861472767,0.0,0.0,0.0,0.0,0.327326120346524,0.6680660438461798,0.00012980540359442932,0.00020958507678432408,1.0081077407529406e-06,2.2018535297275166e-07,3.19122240468699e-15,9.902797188380802e-07,0.0009359350971267791,0.0020459707553537013,0.0006878767274807775,1.1360917431700963e-07,9.70809893600132e-08,1.2036050156333267e-07,8.890044022059552e-07,5.042055652179406e-15,0.00023036604262241604,3.937458375998342e-10,1.7887726738337498e-09
0.00048537608220296935,0.11220228206911997,0.0,0.0,0.0,0.0,0.3271969699083847,0.6679721463028678,0.0001313943119333882,0.0002139709040860838,1.0203236798669154e-06,2.2483006849006414e-07,3.2298927057044678e-15,1.0142695283855099e-06,0.0009727022820727205,0.002153028749123688,0.000724490607927687,1.1542236414793204e-07,9.96374972391962e-08,1.2573388383403875e-07,9.285961682051408e-07,5.2666033473657254e-15,0.0002478753833367994,4.0688860884961375e-10,1.837788398984183e-09
0.0004988616892881194,0.11220009849108147,0.0,0.0,0.0,0.0,0.3270651558306374,0.6678761088532276,0.00013296555052831713,0.00021831483059828253,1.0323965445598954e-06,2.2943323821405185e-07,3.2681100987583236e-15,1.0383008593979269e-06,0.0010096832071739969,0.002262699073600616,0.0007619540107305501,1.1721704066361059e-07,1.0219702429956035e-07,1.311820437876529e-07,9.687282264813534e-07,5.494215351290313e-15,0.00026615277631809425,4.200970246593858e-10,1.886960820706823e-09
0.0005123472963732695,0.11219786792162954,0.0,0.0,0.0,0.0,0.3269306820684996,0.6677779233727645,0.00013451982184171764,0.00022261802671871071,1.0443317240154575e-06,2.3399610010657513e-07,3.3058916436179266e-15,1.0623745297108447e-06,0.0010468648220398665,0.0023749880905619717,0.0008002659812057557,1.1899386868776909e-07,1.0475974237092381e-07,1.3670363142046884e-07,1.0093900474650556e-06,5.724831944715987e-15,0.00028520853013893943,4.3336946608865434e-10,1.9362873412244877e-09
0.0005258329034584196,0.11219559040200246,0.0,0.0,0.0,0.0,0.32679355244930797,0.6676775819415136,0.00013605775062389247,0.0002268814953205513,1.0561340033436156e-06,2.3851971680209687e-07,3.343252487822617e-15,1.0864908058911963e-06,0.0010842344029187538,0.002489902168919779,0.0008394256058936803,1.2075343480884895e-07,1.0732574380305496e-07,1.4229729676053644e-07,1.050571096432522e-06,5.958393379173352e-15,0.0003050527504883117,4.4670407092900955e-10,1.98576426206495e-09
0.0005393185105435697,0.11219326597467325,0.0,0.0,0.0,0.0,0.32665377073957175,0.6675750768709052,0.00013757989298081153,0.00023110608962110995,1.0678076342766955e-06,2.430049941871614e-07,3.380206090473405e-15,1.1106494543084064e-06,0.001121779522226556,0.0026074476263691117,0.0008794319899084041,1.2249625611726625e-07,1.0989504826641768e-07,1.4796168579536606e-07,1.0922608035837913e-06,6.194839707255621e-15,0.00032569533978559493,4.6009875036155357e-10,2.0353868733907604e-09
