Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10)
3.212445133024664e-08,0.11224537201030704,0.0,0.0,0.0,0.0,0.32999998062876584,0.6699999807150676,1.921781408467918e-08,1.913097153220731e-08,1.47923553871101e-10,2.39208616520495e-10,4.682602622534714e-19,5.604810462847816e-12,5.495648300217841e-12,4.726435858162653e-13,6.553716551400786e-16,5.009477259644612e-13
3.4029002725514875e-08,0.11224537200945219,0.0,0.0,0.0,0.0,0.3299999794802447,0.669999979558281,2.035678660086061e-08,2.0278142979202275e-08,1.5679314886379516e-10,2.403956604265079e-10,4.963374612233711e-19,6.269624168769437e-12,6.174473215753997e-12,5.609953818253168e-13,7.78954478922768e-16,5.602125755633835e-13
3.783810551605135e-08,0.11224537200774386,0.0,0.0,0.0,0.0,0.3299999771831687,0.6699999772445896,2.2634647223502597e-08,2.2572474185266296e-08,1.7453167894575301e-10,2.4276974368754135e-10,5.524897702019285e-19,7.701143136928306e-12,7.650674668918213e-12,7.686609591556953e-13,1.0708351993188986e-15,6.877752471366353e-13
4.1647208306587826e-08,0.1122453720060374,0.0,0.0,0.0,0.0,0.3299999748860445,0.6699999749307413,2.4912398877757836e-08,2.486678980224255e-08,1.922693570947123e-10,2.451438256671065e-10,6.086393823388985e-19,9.265463434432542e-12,9.284938532456532e-12,1.0209383819560247e-12,1.4277909519341265e-15,8.271001675142447e-13
4.54563110971243e-08,0.11224537200433275,0.0,0.0,0.0,0.0,0.32999997258886754,0.6699999726167358,2.7190045755025067e-08,2.7161089847472858e-08,2.1000621603730155e-10,2.4751788854342004e-10,6.647864012322547e-19,1.0959006452311133e-11,1.1077257361670947e-11,1.321728357895938e-12,1.856366942088229e-15,9.778575819903604e-13
5.307451667819725e-08,0.1122453720009289,0.0,0.0,0.0,0.0,0.32999996799433956,0.6699999679882528,3.174504138488546e-08,3.174964321119371e-08,2.454776028474752e-10,2.522659665681608e-10,7.770730598705723e-19,1.4719919071788983e-11,1.5136031552444956e-11,2.0839319473233315e-12,2.9545567042349803e-15,1.312396283039031e-12
5.993090170116291e-08,0.11224537199787168,0.0,0.0,0.0,0.0,0.32999996385904434,0.6699999638220803,3.584421888357253e-08,3.587928798385058e-08,2.7739935982055577e-10,2.5653916596262356e-10,8.781231667510715e-19,1.851270835892242e-11,1.932940738345793e-11,2.9728539479908236e-12,4.2535149888835384e-15,1.6494571371758026e-12
6.678728672412857e-08,0.11224537199482029,0.0,0.0,0.0,0.0,0.329999959723518,0.6699999596553979,3.994311707463914e-08,4.000888228697734e-08,3.0931893239042377e-10,2.6081231307067027e-10,9.791663587809381e-19,2.2672765075480455e-11,2.4034778200908595e-11,4.07498592443997e-12,5.886280923935457e-15,2.018837765939635e-12
7.364367174709422e-08,0.11224537199177476,0.0,0.0,0.0,0.0,0.3299999555877395,0.6699999554882057,4.404175656905641e-08,4.413842610760087e-08,3.412364814943788e-10,2.6508541806598207e-10,1.0802031454162e-18,2.7182460879332575e-11,2.925211027572292e-11,5.409533820052422e-12,7.891001928784365e-15,2.418925607090241e-12
8.050005677005988e-08,0.11224537198873502,0.0,0.0,0.0,0.0,0.32999995145168937,0.6699999513205036,4.814015698201827e-08,4.8267919452583756e-08,3.731521602938637e-10,2.6935847128651364e-10,1.1812340114979746e-18,3.2025010355562093e-11,3.4981372393647856e-11,6.994782847410176e-12,1.0305819995013685e-14,2.8481884166074426e-12
8.735644179302553e-08,0.11224537198570107,0.0,0.0,0.0,0.0,0.32999994731534854,0.6699999471522912,5.223833697993422e-08,5.239736232400145e-08,4.050661145425785e-10,2.7363146785736626e-10,1.2822594184177536e-18,3.718443152331877e-11,4.1222535735727366e-11,8.848140796500507e-12,1.3168872312096057e-14,3.3051703342558363e-12
9.421282681599119e-08,0.1122453719826729,0.0,0.0,0.0,0.0,0.3299999431786991,0.6699999429835686,5.633631432608704e-08,5.652675471440824e-08,4.369784829426145e-10,2.779044124247078e-10,1.3832798052447695e-18,4.264550745038131e-11,4.7975573762199154e-11,1.0986180118867117e-11,1.6518291867176407e-14,3.788488068795921e-12
9.999999999999998e-08,0.11224537197965052,0.0,0.0,0.0,0.0,0.3299999396868823,0.6699999394645362,5.97950916311254e-08,6.00121540084865e-08,4.63913173565089e-10,2.815109782883141e-10,1.468543074696852e-18,4.7479016306965415e-11,5.4073861312378276e-11,1.3024014884175393e-11,1.975203318030009e-14,4.215959727994265e-12
1.0106921183895685e-07,0.11224537197965052,0.0,0.0,0.0,0.0,0.3299999390417239,0.6699999388143358,6.043410591803963e-08,6.065609661922571e-08,4.68889397435893e-10,2.8217730676735936e-10,1.484295589648557e-18,4.839375479284791e-11,5.5240462117388506e-11,1.3424672412261598e-11,2.0392207926975987e-14,4.296827778462488e-12
1.079255968619225e-07,0.11224537197663383,0.0,0.0,0.0,0.0,0.3299999349044068,0.6699999346445926,6.453172784045357e-08,6.478538803881793e-08,5.007989836171519e-10,2.864501477216226e-10,1.5853071692062838e-18,5.441537935622043e-11,6.301717849543327e-11,1.617863712225543e-11,2.482874671114863e-14,4.82894067398098e-12
1.1478198188488816e-07,0.11224537197362286,0.0,0.0,0.0,0.0,0.3299999307667323,0.6699999304743389,6.862919539979143e-08,6.8914628970376e-08,5.327073610052803e-10,2.907229352967212e-10,1.6863149222616856e-18,6.069724688336036e-11,7.130570255208258e-11,1.9262373547373296e-11,2.9866031828153365e-14,5.383640137325302e-12
1.216383669078538e-07,0.11224537197061764,0.0,0.0,0.0,0.0,0.32999992662868555,0.6699999263035746,7.272652316235147e-08,7.304381940846169e-08,5.646146433392497e-10,2.9499567213108517e-10,1.7873192088618413e-18,6.722685102324911e-11,8.010601580805072e-11,2.2689495923802805e-11,3.554218474564452e-14,5.959798571598256e-12
