Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8)
0.00044653012450481596,0.11220866619088816,0.0,0.0,0.0,0.0,0.3275491810677156,0.6682155666021709,0.00012740668033551456,0.00020906717280357062,9.89662499788229e-07,2.1974363807061954e-07,3.133054807933334e-15,9.601956328777713e-07,0.0008727025839777103,0.0018710624627818265,0.0006114380697698709,1.13041384850678e-07,9.646405913733669e-08,1.1082267947572376e-07,8.164004398762786e-07,4.6302766013988056e-15,0.00020057953759597904,3.8550854377503565e-10,1.7521169141153119e-09,2.694055500539846e-09,1.2599663033667934e-05,1.8470190233988988e-16,6.474588122678913e-16,3.4694704824889253e-12,7.442494148456312e-13,7.545777173191989e-12,5.895944816685397e-08,3.909972265307197e-14,1.7270298097067585e-14,3.340669756401866e-19,7.15055898076293e-18,7.625061210719267e-17,2.9005070910020746e-10,1.1754595197081019e-16,5.923955959415304e-16,6.413926422968074e-15,7.681010908077968e-18,1.1727272984506926e-08
0.0004485588516968502,0.11220836682986807,0.0,0.0,0.0,0.0,0.3275304263316996,0.6682018147582313,0.00012766103557718846,0.0002098425705680107,9.91620503330242e-07,2.2056513748914243e-07,3.1392550511745963e-15,9.64023808923247e-07,0.0008782509977409209,0.0018866376359815281,0.000616504690856525,1.1335042497724716e-07,9.690522061066256e-08,1.1162290379193859e-07,8.222830893071998e-07,4.663640491126784e-15,0.00020298048776469594,3.877074575856926e-10,1.7602634388493305e-09,2.7253745645131327e-09,1.2802750457407555e-05,1.8765848073005165e-16,6.540073405898578e-16,3.5324407233694108e-12,7.592626941645614e-13,7.69131439762616e-12,6.03607425810158e-08,4.0029009227913297e-14,1.7716108421806967e-14,3.4327613622181566e-19,7.347888745147057e-18,7.83548553364285e-17,2.9882173237337434e-10,1.2109832775223435e-16,6.125745849607125e-16,6.5291840489007304e-15,7.818708897721876e-18,1.1792589315902493e-08
0.00045058757888888443,0.11220806646484036,0.0,0.0,0.0,0.0,0.3275116073065466,0.6681880103692224,0.0001279150039942122,0.0002106176927132064,9.935753619049634e-07,2.213864252465226e-07,3.1454453505336856e-15,9.67855160034606e-07,0.0008838064122185531,0.0019022768817988519,0.000621589155674977,1.1365916951098162e-07,9.734694885280467e-08,1.12425254894247e-07,8.281811482483079e-07,4.697091777058863e-15,0.00020539869879714523,3.899104300596169e-10,1.7684219209607995e-09,2.7569251317304535e-09,1.3008166870693433e-05,1.906493548967127e-16,6.606025458951387e-16,3.596267787023641e-12,7.745129468668272e-13,7.839018300728474e-12,6.178877755703508e-08,4.097602915356703e-14,1.817136997456191e-14,3.526964308417014e-19,7.549747293051233e-18,8.050739164546402e-17,3.078119740139329e-10,1.2473940471113633e-16,6.333368270079007e-16,6.6460422376092e-15,7.958308654060407e-18,1.1858049124345069e-08
0.00045261630608091867,0.11220776509639066,0.0,0.0,0.0,0.0,0.32749272397307383,0.668174153365663,0.0001281685891810036,0.0002113925474852201,9.955271034689685e-07,2.2220750989957585e-07,3.151625794525321e-15,9.716897086536796e-07,0.0008893687884238839,0.0019179802713489866,0.0006266914518693404,1.1396762211063673e-07,9.778924795062649e-08,1.1322973176866685e-07,8.340946050724836e-07,4.730630393249577e-15,0.00020783421583472523,3.921173903888448e-10,1.7765921668007252e-09,2.7887081519258185e-09,1.3215928942071748e-05,1.9367477886459048e-16,6.672446806795572e-16,3.660959389956507e-12,7.900029139061803e-13,7.988912204248876e-12,6.324394428209053e-08,4.194104185089307e-14,1.863624043374999e-14,3.6233174846596477e-19,7.756218102349927e-18,8.270911120792684e-17,3.170257641357766e-10,1.2847093207505764e-16,6.546961256167667e-16,6.764516106783166e-15,8.099827854516193e-18,1.1923652748632359e-08
0.0004546450332729529,0.11220746272510243,0.0,0.0,0.0,0.0,0.3274737763116673,0.6681602436778918,0.00012842179466315107,0.0002121671429846734,9.97475754669617e-07,2.2302840043631384e-07,3.1577964675670694e-15,9.755274765274916e-07,0.000894938087649972,0.0019337478761953409,0.0006318115671417765,1.1427578636693228e-07,9.8232121925539e-08,1.1403633298509387e-07,8.400234488065038e-07,4.764256277464859e-15,0.00021028708398175208,3.9432842504191235e-10,1.7847744501155005e-09,2.820724513255375e-09,1.342605340614462e-05,1.9673501769539338e-16,6.739340100201292e-16,3.7265239400683215e-12,8.057354424356945e-13,8.141020105628316e-12,6.472663857116156e-08,4.292430980973749e-14,1.9110882043055548e-14,3.721860788219545e-19,7.967386798345773e-18,8.496092709673222e-17,3.2646750335293804e-10,1.3229468734087827e-16,6.766667083361429e-16,6.8846240495164136e-15,8.243288096798192e-18,1.1989400523993222e-08
0.00045667376046498715,0.1122071593515597,0.0,0.0,0.0,0.0,0.32745476430243176,0.6681462812361256,0.00012867462391952773,0.0002129414872180327,9.9942134243185e-07,2.2384910526753056e-07,3.1639574549161034e-15,9.79368485368805e-07,0.0009005142713748054,0.001949579768196336,0.0006369494892311055,1.1458366582557127e-07,9.867557477049606e-08,1.1484505748279638e-07,8.459676682370363e-07,4.797969366106531e-15,0.00021275734831814892,3.965434895591766e-10,1.7929686561049975e-09,2.852975155967988e-09,1.363855704172355e-05,1.9983032946097556e-16,6.806707908048279e-16,3.792969358494495e-12,8.217133358897119e-13,8.295365789415854e-12,6.623725936719218e-08,4.392609759429675e-14,1.9595456915936707e-14,3.8226343298851254e-19,8.183339470897974e-18,8.726375733863569e-17,3.3614164004734286e-10,1.362124672811376e-16,6.992629286305457e-16,7.006382001574828e-15,8.388708022083127e-18,1.2055292783634288e-08
0.0004587024876570214,0.11220685497634429,0.0,0.0,0.0,0.0,0.32743568792507766,0.6681322659704145,0.00012892708036546448,0.00021371558805787403,1.0013638926429371e-06,2.2466963306626427e-07,3.1701088385779776e-15,9.832127563040805e-07,0.0009060973013338449,0.0019654760196235886,0.0006421052059262602,1.1489126396955026e-07,9.911961041695703e-08,1.1565590394846253e-07,8.519272526149274e-07,4.831769598211e-15,0.00021524505388967487,3.9876264987706074e-10,1.8011749960025015e-09,2.885460982415653e-09,1.3853456690184182e-05,2.0296097988808686e-16,6.874552880296348e-16,3.860304048947367e-12,8.379394705553974e-13,8.451973489727067e-12,6.777621004684365e-08,4.49466727090445e-14,2.0090130640896062e-14,3.925678964132831e-19,8.404163801665446e-18,8.961853693468808e-17,3.460526904047914e-10,1.4022609594698854e-16,7.22499467066952e-16,7.129808198622262e-15,8.536109023380796e-18,1.2121329857855569e-08
0.0004607312148490556,0.11220654960003909,0.0,0.0,0.0,0.0,0.32741654715892365,0.6681181978106404,0.00012917916735173538,0.00021448945324438113,1.00330343136887e-06,2.2548999186739116e-07,3.1762507010823954e-15,9.870603102893923e-07,0.0009116871395211083,0.001981436703162423,0.0006472787050643265,1.151985842191212e-07,9.956423275295341e-08,1.1646887142551721e-07,8.57902191010256e-07,4.8656569117869664e-15,0.00021775024570787268,4.0098583271174926e-10,1.8093932702129109e-09,2.9181829437848635e-09,1.407076925642257e-05,2.0612722763085145e-16,6.942877591801594e-16,3.928535918978671e-12,8.544166858278851e-13,8.610867305232728e-12,6.934389852129257e-08,4.598630566557727e-14,2.0595069384599526e-14,4.0310359881374237e-19,8.629948426432951e-18,9.202621106034514e-17,3.562052400820352e-10,1.443374253784164e-16,7.463912338937349e-16,7.254918316983578e-15,8.68550941086167e-18,1.218751207357697e-08
0.00046275994204108986,0.11220624322322567,0.0,0.0,0.0,0.0,0.3273973419829288,0.668104076686531,0.00012943088817169774,0.00021526309039348614,1.0052399833051853e-06,2.263101902505279e-07,3.1823831206772936e-15,9.9091116764506e-07,0.0009172837481672722,0.0019974618918796234,0.0006524699745243819,1.1550562993703286e-07,1.0000944560493434e-07,1.1728395854722294e-07,8.638924731092335e-07,4.899631248340918e-15,0.00022027296875270697,4.032131527781636e-10,1.8176238321825246e-09,2.9511419322332263e-09,1.429051170511436e-05,2.093293436723963e-16,7.011684738855777e-16,3.997673660875086e-12,8.711479287468746e-13,8.77207195516827e-12,7.094073699135485e-08,4.7045269820221545e-14,2.1110443684982982e-14,4.1387475448425123e-19,8.860783788176444e-18,9.448774416220364e-17,3.66603940624109e-10,1.485483340963626e-16,7.709534999982381e-16,7.381731849007155e-15,8.836932067050457e-18,1.2253839754865434e-08
0.0004647886692331241,0.11220593584648678,0.0,0.0,0.0,0.0,0.32737807237571326,0.6680899025276666,0.00012968224606220484,0.00021603650700595408,1.0071735738630821e-06,2.2713023583843173e-07,3.1885061778053926e-15,9.947653486822e-07,0.0009228870897291385,0.002013551659204184,0.0006576790022232573,1.15812404431419e-07,1.004552527683228e-07,1.1810116448379672e-07,8.698980882015798e-07,4.9336925471264174e-15,0.00022281326797416674,4.0544448888423147e-10,1.8258663425392886e-09,2.9843389130734954e-09,1.451270105862527e-05,2.1256758595593996e-16,7.080976894933014e-16,4.067725090834618e-12,8.881360643965894e-13,8.935611801966823e-12,7.256714183765136e-08,4.8123841301195914e-14,2.163642335973414e-14,4.2488560541542147e-19,9.096760931466874e-18,9.700410710202212e-17,3.772535079129851e-10,1.528607265541312e-16,7.962017077520174e-16,7.510263827413578e-15,8.990394510329517e-18,1.2320313222984291e-08
0.00046681739642515834,0.11220562747040333,0.0,0.0,0.0,0.0,0.327358738315563,0.6680756752634849,0.0001299332442071176,0.0002168097104649047,1.0091042265744968e-06,2.279501371856007e-07,3.1946199470503507e-15,9.98622872977547e-07,0.0009284971268848781,0.0020297060789236793,0.0006629057761133053,1.1611891095657077e-07,1.0090165797249238e-07,1.1892048780362022e-07,8.759190263817408e-07,4.967840751966409e-15,0.00022537118829252627,4.076800186603687e-10,1.834121336796839e-09,3.017774767756368e-09,1.473735439745831e-05,2.1584223150540505e-16,7.150756801485054e-16,4.138699237480171e-12,9.053841146328809e-13,9.101512052346899e-12,7.422353366520219e-08,4.922229903818412e-14,2.2173183892017112e-14,4.361404924858027e-19,9.337973010972608e-18,9.957629324276664e-17,3.8815872299899477e-10,1.5727653336996613e-16,8.221517091803497e-16,7.64053526727581e-15,9.14592143283598e-18,1.2386932796795956e-08
0.0004688461236171926,0.11220531809555837,0.0,0.0,0.0,0.0,0.32733933978043245,0.6680613948232754,0.00013018388573400887,0.00021758270804056213,1.0110319664069418e-06,2.2876990139218582e-07,3.2007245074254144e-15,1.0024837602626885e-06,0.0009341138225363544,0.0020459252251838846,0.0006681502841806802,1.1642515271294159e-07,1.013486649260864e-07,1.1974192785586124e-07,8.819552770813901e-07,5.00207580291807e-15,0.0002279467745983895,4.0991953732367205e-10,1.8423882328571888e-09,3.0514504826588673e-09,1.4964488860850348e-05,2.1915353531621652e-16,7.221027019875709e-16,4.2106036876666575e-12,9.228949541079015e-13,9.269797262097058e-12,7.591033738740173e-08,5.0340924818024406e-14,2.27208983753675e-14,4.476437668773751e-19,9.584513415028688e-18,1.022052984391298e-16,3.993244334960474e-10,1.6179771201473915e-16,8.488194749150393e-16,7.772559860267854e-15,9.303528723197706e-18,1.2453698792367431e-08
0.0004708748508092268,0.11220500772253238,0.0,0.0,0.0,0.0,0.3273198767479483,0.668047061136189,0.00013043417371928277,0.00021835550688528845,1.0129568155449916e-06,2.295895371236598e-07,3.206819929280552e-15,1.0063480293264019e-06,0.0009397371398035445,0.002062209172485918,0.0006734125144431801,1.1673113284786646e-07,1.0179627725823822e-07,1.2056548308880778e-07,8.880068308513534e-07,5.0363976463945996e-15,0.0002305400717528549,4.1216332615523504e-10,1.8506678651769377e-09,3.0853669218277796e-09,1.5194121647401767e-05,2.225017830430558e-16,7.291790345146513e-16,4.283447963904988e-12,9.406716988670583e-13,9.44049320823547e-12,7.762798227807652e-08,5.1480003319232197e-14,2.3279747854933674e-14,4.593999055117976e-19,9.83647821141168e-18,1.0489214711826169e-16,4.1075555453726083e-10,1.6642624703193758e-16,8.762214782946964e-16,7.90636095121071e-15,9.46324385161656e-18,1.2520611523424394e-08
0.00047270070528205763,0.1122047275338473,0.0,0.0,0.0,0.0,0.32730230485470574,0.6680341152330476,0.00013065913312292583,0.00021905086174729222,1.0146867285358681e-06,2.3032710485025067e-07,3.2122980597672025e-15,1.0098287787110431e-06,0.0009448037565340599,0.002076920191827659,0.000678163664278145,1.1700629383899902e-07,1.0219964894700296e-07,1.2130849087876957e-07,8.934663047545545e-07,5.0673614642677865e-15,0.00023288921901988346,4.141861408709878e-10,1.85812972097125e-09,3.11609836682277e-09,1.5402941487667876e-05,2.255470006682761e-16,7.355901054903963e-16,4.349817414763142e-12,9.569004969202791e-13,9.5962011808299e-12,7.920059049413539e-08,5.252289886755383e-14,2.3792378571058034e-14,4.702003157067745e-19,1.0067963508647169e-17,1.0736061086416468e-16,4.212746110923914e-10,1.706853824182144e-16,9.015247001685354e-16,8.028310885029327e-15,9.608801259086903e-18,1.2580958696634269e-08
0.00047452655975488845,0.11220444653753207,0.0,0.0,0.0,0.0,0.32728468068346483,0.6680211260905821,0.0001308838107736489,0.0002197460663976022,1.016414335610347e-06,2.310645799436899e-07,3.2177689006230215e-15,1.0133122961380535e-06,0.0009498756804970813,0.0020916838154469964,0.0006829291507139743,1.1728124764454523e-07,1.0260351651256456e-07,1.2205321051776354e-07,8.989381589546959e-07,5.098395497933876e-15,0.00023525278105099358,4.1621237170513085e-10,1.8656017906823712e-09,3.1470262527600553e-09,1.5613811570441643e-05,2.286225562250795e-16,7.420415291856008e-16,4.416961042848078e-12,9.733493173314409e-13,9.753900938477946e-12,8.079885052646468e-08,5.358280575094589e-14,2.431430660154124e-14,4.812125152092362e-19,1.0303992126195209e-17,1.0987752270422729e-16,4.3201636692940003e-10,1.750345920394416e-16,9.274484653088304e-16,8.15172676362958e-15,9.756097526588491e-18,1.2641425202444686e-08
0.0004763524142277193,0.11220416473401337,0.0,0.0,0.0,0.0,0.3272670042172709,0.6680080936568552,0.00013110820880632705,0.00022044112582422096,1.0181396536941384e-06,2.318019673759496e-07,3.2232325054194666e-15,1.0167985950034225e-06,0.0009549528852458247,0.0021065000983631703,0.0006877089650712077,1.1755599645331324e-07,1.0300788252875525e-07,1.2279964147298702e-07,9.044223862434414e-07,5.129499706508017e-15,0.00023763079049108116,4.1824189833042804e-10,1.873083738312804e-09,3.178151285731398e-09,1.582674455511161e-05,2.3172863995311737e-16,7.485334982689976e-16,4.484884622516863e-12,9.900203310089876e-13,9.91361095874032e-12,8.242308438576543e-08,5.46599375149886e-14,2.484566452828261e-14,4.924398490879557e-19,1.0544635855480622e-17,1.1244364819259776e-16,4.4298454610994697e-10,1.7947537940021057e-16,9.540052405887385e-16,8.276619529584559e-15,9.90514536319682e-18,1.270201126450309e-08
0.0004781782687005501,0.11220388212371545,0.0,0.0,0.0,0.0,0.32724927543896476,0.6679950178798422,0.00013133232932343377,0.00022113604494043444,1.0198626982093954e-06,2.3253927289289006e-07,3.2286889230455488e-15,1.0202876882267128e-06,0.0009600353444723229,0.0021213690958220978,0.0006925030986858254,1.1783054242043195e-07,1.0341274952251855e-07,1.2354778284753168e-07,9.099189799042979e-07,5.160674051899447e-15,0.00024002327996612135,4.2027485547081503e-10,1.880575962346718e-09,3.209474125967154e-09,1.604175314119994e-05,2.34865459320903e-16,7.55066213580545e-16,4.553594953530458e-12,1.0069158483851255e-12,1.0075350390760262e-11,8.407361710196891e-08,5.575450970750397e-14,2.5386589673036256e-14,5.03885748671962e-19,1.0789968323755844e-17,1.1505977245993184e-16,4.5418291977178124e-10,1.8400926684284402e-16,9.812078352574925e-16,8.40300527014513e-15,1.0055963648510815e-17,1.276271710477015e-08
0.0004800041231733809,0.11220359870706556,0.0,0.0,0.0,0.0,0.3272314943311927,0.6679818987074273,0.00013155617439394437,0.0002218308285910703,1.0215834855664493e-06,2.3327650132598986e-07,3.2341382054414013e-15,1.0237795888104228e-06,0.0009651230320036482,0.002136290863287267,0.0006973115429074761,1.1810488766876286e-07,1.0381812001488217e-07,1.2429763411783503e-07,9.154279329114262e-07,5.191918494258365e-15,0.0002424302820839287,4.2231112289241417e-10,1.8880781281933425e-09,3.2409954796994104e-09,1.6258850067218527e-05,2.380332060233351e-16,7.616398709044802e-16,4.623097877438156e-12,1.0240380733887928e-12,1.0239137976422152e-11,8.575077666459147e-08,5.686673983900128e-14,2.5937217640644304e-14,5.155536450108408e-19,1.1040063165299091e-17,1.177266807118064e-16,4.65615305265092e-10,1.8863779538810196e-16,1.0090691238099627e-15,8.530895137742398e-15,1.0208565329555596e-17,1.2823542943502665e-08
0.00048182997764621173,0.11220331448448907,0.0,0.0,0.0,0.0,0.3272136608764114,0.6679687360874125,0.0001317797460566035,0.00022252548155089383,1.023302030773335e-06,2.3401365821362647e-07,3.2395804001801612e-15,1.0272743092856322e-06,0.0009702159217967968,0.002151265456434816,0.0007021342890979771,1.1837903428976049e-07,1.0422399647590146e-07,1.2504919445327278e-07,9.20949238666937e-07,5.223232996166374e-15,0.0002448518294345167,4.243508182578872e-10,1.895590583136517e-09,3.27271601494563e-09,1.6478048110452407e-05,2.4123208801723193e-16,7.682546703560833e-16,4.693400188545169e-12,1.0413893408802755e-12,1.0404993066176823e-11,8.745489401502866e-08,5.799684737756694e-14,2.6497688526939966e-14,5.274470518687771e-19,1.1294995774977532e-17,1.2044517692799175e-16,4.77285566123691e-10,1.9336252453863908e-16,1.0376023132825192e-15,8.660305091333037e-15,1.0362969118110403e-17,1.2884488999666622e-08
0.00048365583211904255,0.11220302945641432,0.0,0.0,0.0,0.0,0.32719577505689185,0.6679555299675137,0.00013200304631814355,0.00022322000852841373,1.025018349649814e-06,2.3475074832469763e-07,3.245015557338989e-15,1.0307718622361667e-06,0.0009753139879386909,0.0021662929311508008,0.0007069713286300733,1.1865298434381416e-07,1.0463038137136197e-07,1.25802463305318e-07,9.264828903511371e-07,5.254617518943228e-15,0.00024728795459031094,4.2639384259292787e-10,1.903113055160624e-09,3.3046364335452666e-09,1.6699360086919928e-05,2.444622997090829e-16,7.749108111095383e-16,4.764507875786591e-12,1.058971896788281e-12,1.057293470324838e-11,8.91863030676839e-08,5.914505376287611e-14,2.7068141212585274e-14,5.395694895257441e-19,1.1554841698405445e-17,1.2321606669576422e-16,4.891976124585326e-10,1.9818503260506107e-16,1.066820700499329e-15,8.791246906569948e-15,1.0519188695375733e-17,1.294555549063532e-08
