Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11)
2.5920154134173404e-07,0.1122453719154796,0.0,0.0,0.0,0.0,0.3299998434066984,0.6699998425143812,1.550221944112697e-07,1.5580492811477377e-07,1.205475332857721e-09,3.806347670479791e-10,3.815999560766213e-18,2.806941264401383e-10,3.649436199215662e-10,2.079095483292792e-10,3.4397201737836824e-13,2.0715471579613162e-11,3.8084413450427484e-11
2.804231357081289e-07,0.11224537190744734,0.0,0.0,0.0,0.0,0.3299998305443977,0.6699998295699937,1.6772310527867742e-07,1.685692906067097e-07,1.3043810512076218e-09,3.938429481224263e-10,4.129091143365975e-18,3.1908357289633944e-10,4.272446209490874e-10,2.576412205148416e-10,4.35578800610425e-13,2.3353320936437135e-11,4.2673582377645146e-11
3.016447300745238e-07,0.11224537189956896,0.0,0.0,0.0,0.0,0.32999981767420733,0.6699998166206735,1.8042694225935662e-07,1.8133217137408377e-07,1.4033095244861809e-09,4.0704955195584107e-10,4.442254757965066e-18,3.586747670734561e-10,4.944563686739745e-10,3.138433523393493e-10,5.421669228279899e-13,2.605070040147393e-11,4.733323084338709e-11
3.228663244409187e-07,0.11224537189184557,0.0,0.0,0.0,0.0,0.3299998047959324,0.6699998036664184,1.9313389542664118e-07,1.9409357034544115e-07,1.5022622364561333e-09,4.202547066224868e-10,4.75549510149566e-18,3.993164992036331e-10,5.665800308609978e-10,3.767024636125585e-10,6.648749184902325e-13,2.879885415157259e-11,5.2050500459691985e-11
3.440879188073136e-07,0.11224537188427816,0.0,0.0,0.0,0.0,0.3299997919094027,0.6699997907072252,2.0584413008987305e-07,2.068534877262517e-07,1.601240477603414e-09,4.334582632209164e-10,5.0688162590656956e-18,4.4087530463830856e-10,6.436168440137596e-10,4.4638146746296763e-10,8.04842377136004e-13,3.1590306065041806e-11,5.6814858145135593e-11
3.6530951317370847e-07,0.11224537187686745,0.0,0.0,0.0,0.0,0.32999977901447003,0.6699997777430923,2.1855778985950894e-07,2.196119235628804e-07,1.7002453690547702e-09,4.466602319047316e-10,5.3822217796647325e-18,4.832337399410112e-10,7.255681038853246e-10,5.230225462173491e-10,9.632099774656142e-13,3.4418656004095367e-11,6.161761725539327e-11
3.8653110754010336e-07,0.11224537186961388,0.0,0.0,0.0,0.0,0.3299997661110051,0.6699997647740168,2.3127499937188175e-07,2.3236887784998198e-07,1.7992778838391862e-09,4.5986067448885476e-10,5.695714743468257e-18,5.262885917826184e-10,8.124351575033136e-10,6.067497335518706e-10,1.1411195109846948e-12,3.7278423868902815e-11,6.645161604403115e-11
4.0775270190649825e-07,0.11224537186251785,0.0,0.0,0.0,0.0,0.3299997531988957,0.6699997517999975,2.43995866457313e-07,2.4512435053002744e-07,1.8983388638107274e-09,4.730597049288444e-10,6.0092978154124225e-18,5.699492122468739e-10,9.04219397250981e-10,6.976709927139837e-10,1.3397138918366902e-12,4.016494868703476e-11,7.131105839379745e-11
4.2897429627289313e-07,0.11224537185557976,0.0,0.0,0.0,0.0,0.32999974027804424,0.6699997388210316,2.567204839884257e-07,2.578783418836323e-07,1.9974290340674545e-09,4.862570989944438e-10,6.322973290834704e-18,6.14136241319141e-10,1.0009222555690042e-09,7.95879973989327e-10,1.5601371640415157e-12,4.3074288627422963e-11,7.619132117899422e-11
4.50195890639288e-07,0.11224537184879975,0.0,0.0,0.0,0.0,0.32999972734836663,0.6699997258371174,2.6944893191282364e-07,2.7063085184948214e-07,2.09654901881723e-09,4.994529743387131e-10,6.636743145705212e-18,6.5878063509687e-10,1.1025451983568791e-09,9.014579046396896e-10,1.803534521974541e-12,4.600306895683939e-11,8.108856791919352e-11
4.714174850056829e-07,0.11224537184217798,0.0,0.0,0.0,0.0,0.3299997144097893,0.669999712848253,2.8218127929801577e-07,2.8338188042276264e-07,2.1956993573294145e-09,5.126473920689936e-10,6.950609087109122e-18,7.038222315115194e-10,1.2090897191480778e-09,1.0144755356728153e-09,2.0710523275750418e-12,4.894837371616824e-11,8.599954377922451e-11
4.926390793720778e-07,0.11224537183571459,0.0,0.0,0.0,0.0,0.32999970146224844,0.6699996998544364,2.949175858353738e-07,2.9613142777361386e-07,2.2948805156745155e-09,5.258402382980476e-10,7.264572590418897e-18,7.492083796587035e-10,1.3205573353888297e-09,1.1349946047744965e-09,2.3638381144034325e-12,5.19076966720209e-11,9.092155210000089e-11
5.138606737384727e-07,0.11224537182940965,0.0,0.0,0.0,0.0,0.3299996885056889,0.6699996868556659,3.076579024034188e-07,3.0887949399810224e-07,2.394092891137633e-09,5.390314731733019e-10,7.57863491325495e-18,7.948931984422854e-10,1.4369495874505627e-09,1.2630684064064325e-09,2.6830405737953e-12,5.487894473484291e-11,9.58525378267484e-11
5.350822681048676e-07,0.11224537182326301,0.0,0.0,0.0,0.0,0.3299996755400632,0.6699996738519394,3.204022721071375e-07,3.2162607904931745e-07,2.49333682032154e-09,5.522211997783302e-10,7.892797121169163e-18,8.408369937460243e-10,1.5582680354090957e-09,1.398742766399329e-09,3.029809556227368e-12,5.786036835021041e-11,1.0079092482119742e-10
5.563038624712625e-07,0.11224537181727481,0.0,0.0,0.0,0.0,0.32999966256533025,0.6699996608432556,3.3315073208046315e-07,3.3437118294876065e-07,2.592612593207445e-09,5.654094527436983e-10,8.207060132093179e-18,8.870055110029973e-10,1.6845142529893277e-09,1.5420577066992486e-09,3.405296097327973e-12,6.085041570085994e-11,1.0573522707265251e-10
5.775254568376573e-07,0.11224537181144494,0.0,0.0,0.0,0.0,0.3299996495814538,0.6699996478296126,3.459033143298079e-07,3.4711480584814473e-07,2.691920459732482e-09,5.785961364504425e-10,8.521424737215777e-18,9.333689619350848e-10,1.8156898258422265e-09,1.693048286040425e-09,3.8106524176653955e-12,6.384772499537595e-11,1.1068411798529929e-10
5.987470512040522e-07,0.11224537180577332,0.0,0.0,0.0,0.0,0.32999963658840287,0.6699996348110083,3.5866004585132403e-07,3.598569477835834e-07,2.791260630727512e-09,5.917812708405192e-10,8.835891603967918e-18,9.799013759910773e-10,1.9517963522195914e-09,1.8517447672876522e-09,4.247031903375053e-12,6.685117298043584e-11,1.156366470716044e-10
6.199686455704471e-07,0.11224537180025992,0.0,0.0,0.0,0.0,0.32999962358615087,0.6699996217874417,3.714209491306109e-07,3.725976087645347e-07,2.8906332818241087e-09,6.04964902472973e-10,9.150461288292767e-18,1.0265803205178022e-09,2.092835441424503e-09,2.0181730858203335e-09,4.715589101240438e-12,6.985984126826546e-11,1.2059216173549955e-10
6.41190239936842e-07,0.11224537179490461,0.0,0.0,0.0,0.0,0.3299996105746746,0.6699996087589106,3.841860430376451e-07,3.8533678889648e-07,2.990038560404904e-09,6.181469818455306e-10,9.465134256775885e-18,1.0733865754576657e-09,2.2388087107231886e-09,2.1923556713450974e-09,5.2174797276334805e-12,7.287293933682646e-11,1.2555009597173198e-10
6.624118343032369e-07,0.11224537178970728,0.0,0.0,0.0,0.0,0.3299995975539539,0.669999595725414,3.9695534378796396e-07,3.9807448818155706e-07,3.089476593165583e-09,6.313275627647567e-10,9.779910910281734e-18,1.1203035940572277e-09,2.3897177823660607e-09,2.3743123495974246e-09,5.753860682654092e-12,7.588974044116647e-11,1.3050981971658993e-10
6.836334286696318e-07,0.11224537178466786,0.0,0.0,0.0,0.0,0.3299995845239712,0.6699995826869495,4.097288650842699e-07,4.1081070675677114e-07,3.1889474870958644e-09,6.445065641300824e-10,1.009479158780435e-17,1.1673168935066521e-09,2.545564284093223e-09,2.5640605273732876e-09,6.32589004211127e-12,7.890962356464457e-11,1.3547083028842242e-10
7.048550230360267e-07,0.11224537177978622,0.0,0.0,0.0,0.0,0.3299995714847111,0.6699995696435159,4.225066180143236e-07,4.235454446525655e-07,3.288451328833816e-09,6.576840113647131e-10,1.0409776563600598e-17,1.2144139234489929e-09,2.706349849786191e-09,2.7616151151496983e-09,6.934727039127273e-12,8.193209818112866e-11,1.4043284476958352e-10
7.260766174024216e-07,0.11224537177506222,0.0,0.0,0.0,0.0,0.3299995584361611,0.6699995565951117,4.3528861136595595e-07,4.362787019020879e-07,3.3879881870855826e-09,6.708599271490293e-10,1.0724866054931952e-17,1.2615840220148e-09,2.8720761182550517e-09,2.9669888091333246e-09,7.581532059383002e-12,8.495677009280552e-11,1.4539569743842028e-10
7.472982117688164e-07,0.11224537177049564,0.0,0.0,0.0,0.0,0.3299995453783096,0.6699995435417351,4.480748524379109e-07,4.49010478475118e-07,3.4875581189464186e-09,6.840343975015788e-10,1.1040060242418377e-17,1.3088181861443336e-09,3.042744730324139e-09,3.1801928296107457e-09,8.267466656682793e-12,8.79832655067591e-11,1.5035912193680592e-10
7.685198061352113e-07,0.1122453717660866,0.0,0.0,0.0,0.0,0.3299995323111463,0.6699995304833843,4.6086534761297364e-07,4.6174077461642326e-07,3.5871611741681084e-09,6.972072334196237e-10,1.1355359283815403e-17,1.3561085502559575e-09,3.2183573274123122e-09,3.4012374783099845e-09,8.99369356720732e-12,9.101121238366418e-11,1.5532274186856917e-10
7.897414005016062e-07,0.11224537176183466,0.0,0.0,0.0,0.0,0.32999951923466236,0.6699995174200584,4.736601018096109e-07,4.744695902438506e-07,3.686797391328482e-09,7.1037857278108e-10,1.1670763301317657e-17,1.4034480545000008e-09,3.3989155543686112e-09,3.6301316873487584e-09,9.76137668670256e-12,9.404033879151644e-11,1.6028641444568554e-10
8.109629948680011e-07,0.11224537175773983,0.0,0.0,0.0,0.0,0.3299995061488502,0.669999504351755,4.864591183525342e-07,4.871969253801577e-07,3.786466796488772e-09,7.235484485118469e-10,1.198627237714387e-17,1.4508306969653939e-09,3.584421059554629e-09,3.866882879309382e-09,1.0571681051433431e-11,9.707046370865881e-11,1.652501789837483e-10
8.32184589234396e-07,0.11224537175380196,0.0,0.0,0.0,0.0,0.3299994930537039,0.6699994912784736,4.992623994895386e-07,4.999227801752688e-07,3.886169407123251e-09,7.367167663404928e-10,1.2301886567114034e-17,1.4982516402806069e-09,3.774875492536427e-09,4.111497412619885e-09,1.1425772842886045e-11,1.0010142394153303e-10,1.70214016296253e-10
8.534061836007909e-07,0.112245371750021,0.0,0.0,0.0,0.0,0.3299994799492172,0.6699994782002117,5.120699472378679e-07,5.12647154727694e-07,3.9859052391325885e-09,7.498834833813741e-10,1.2617605919862493e-17,1.5457068184786223e-09,3.97028050131346e-09,4.3639813680807985e-09,1.2324819414163121e-11,1.0313300999574917e-10,1.7517768267860636e-10
8.746277779671858e-07,0.11224537174639676,0.0,0.0,0.0,0.0,0.32999946683538445,0.6699994651169681,5.248817634741504e-07,5.253700490438824e-07,4.085674306863724e-09,7.630486487662922e-10,1.2933430486471135e-17,1.5931923367305387e-09,4.170637733021827e-09,4.624340687207207e-09,1.3269989299813598e-11,1.0616501372781278e-10,1.8014091739829123e-10
8.958493723335806e-07,0.1122453717429289,0.0,0.0,0.0,0.0,0.32999945371220096,0.6699994520287409,5.376978485795074e-07,5.380914631003874e-07,4.185476614128059e-09,7.762123414804581e-10,1.3249360268962538e-17,1.6407047218482123e-09,4.375948839032477e-09,4.892579952250443e-09,1.4262452161405394e-11,1.0919736725394866e-10,1.8510386052760254e-10
9.170709666999755e-07,0.11224537173961747,0.0,0.0,0.0,0.0,0.3299994405796632,0.6699994389355294,5.505182023541895e-07,5.508113970156426e-07,4.2853121588350196e-09,7.893744986018423e-10,1.35653952688932e-17,1.6882412474911903e-09,4.586215470635229e-09,5.16870315908255e-09,1.5303378804395215e-11,1.1223000085416991e-10,1.9006657278405646e-10
9.382925610663704e-07,0.11224537173646235,0.0,0.0,0.0,0.0,0.3299994274377675,0.6699994258373316,5.633428243810006e-07,5.635298508560341e-07,4.385180937888727e-09,8.025351092250558e-10,1.3881535474007112e-17,1.7357997178904985e-09,4.801439277923662e-09,5.4527140612578635e-09,1.6393941187771315e-11,1.1526281980824002e-10,1.950289826639669e-10
9.595141554327653e-07,0.11224537173346327,0.0,0.0,0.0,0.0,0.3299994142865104,0.6699994127341454,5.761717140072626e-07,5.762468246608727e-07,4.485082946303101e-09,8.156941894844952e-10,1.4197780868520548e-17,1.7833782149571062e-09,5.021621910322372e-09,5.7446161784691905e-09,1.7535312423295125e-11,1.1829573124271942e-10,1.99990995500825e-10
9.8073574979916e-07,0.11224537173062017,0.0,0.0,0.0,0.0,0.32999940112588905,0.6699993996259702,5.890048702636443e-07,5.889623184859496e-07,4.585018176547675e-09,8.288517389977978e-10,1.45141314285954e-17,1.8309750116274362e-09,5.246765017073348e-09,6.04441273337263e-09,1.8728666771228017e-11,1.2132866230252745e-10,2.049525595373641e-10
9.999999999999997e-07,0.11224537172793284,0.0,0.0,0.0,0.0,0.32999938917100846,0.6699993877224876,6.006580716594131e-07,6.005037349982806e-07,4.675764778712577e-09,8.407943921341015e-10,1.4801394872623116e-17,1.8741963514588675e-09,5.455439037490473e-09,6.323396246602718e-09,1.985795255754999e-11,1.2408182627984503e-10,2.094560989718717e-10
1.0019573441655549e-06,0.11224537172793284,0.0,0.0,0.0,0.0,0.3299993879559008,0.669999386512804,6.018422918609459e-07,6.016763323898816e-07,4.684986618614898e-09,8.42007754522076e-10,1.4830587122552204e-17,1.878588589566627e-09,5.476870247216421e-09,6.352106646977331e-09,1.997517963736095e-11,1.243615587159614e-10,2.099136600867354e-10
1.0444005328983446e-06,0.1122453717230251,0.0,0.0,0.0,0.0,0.32999936158781357,0.6699993602714925,6.27529924779322e-07,6.270999206520518e-07,4.8850230892682285e-09,8.683151871868167e-10,1.5463813757160706e-17,1.973861098663056e-09,5.951973670878419e-09,6.991197125155796e-09,2.263238826726559e-11,1.3042706383848696e-10,2.1983440706593286e-10
1.0825994027578554e-06,0.11224537171913944,0.0,0.0,0.0,0.0,0.32999933782447743,0.6699993366372279,6.50663364351589e-07,6.499760893084e-07,5.065169361073532e-09,8.919866344400954e-10,1.60340768549848e-17,2.0596526473089387e-09,6.396553745390722e-09,7.593412393484698e-09,2.521749325769816e-11,1.3588551050485512e-10,2.287614144371431e-10
1.1207982726173661e-06,0.11224537171575628,0.0,0.0,0.0,0.0,0.3299993140307596,0.6699993129867688,6.738105941928716e-07,6.728474638755302e-07,5.245423010246528e-09,9.156531158874233e-10,1.660467986187137e-17,2.1454834677172614e-09,6.857236716620895e-09,8.221251459644365e-09,2.7993164017938988e-11,1.413433114298921e-10,2.3768680128820507e-10
1.1589971424768768e-06,0.1122453717128748,0.0,0.0,0.0,0.0,0.32999929020665036,0.6699992893201068,6.969716007212611e-07,6.957140446740227e-07,5.425783931072661e-09,9.393146326550486e-10,1.7175622443175118e-17,2.2313502712559943e-09,7.334032175337181e-09,8.87472549833217e-09,3.0966296815134405e-11,1.4680034300128714e-10,2.466105196076616e-10
1.1971960123363876e-06,0.1122453717104941,0.0,0.0,0.0,0.0,0.329999266352141,0.6699992656372328,7.201463694970655e-07,7.185758320256038e-07,5.606252011138429e-09,9.629711843694949e-10,1.7746904243044797e-17,2.317250537554879e-09,7.826949702410851e-09,9.553844862009149e-09,3.414379986723916e-11,1.5225650957475179e-10,2.5553252948011703e-10
1.2353948821958983e-06,0.11224537170861329,0.0,0.0,0.0,0.0,0.3299992424672233,0.6699992419381378,7.433348853945576e-07,7.414328262512646e-07,5.786827132673288e-09,9.866227710372146e-10,1.8318524888671165e-17,2.403182326978575e-09,8.33599886843082e-09,1.025861925066675e-08,3.753259332678251e-11,1.57711740570628e-10,2.6445280922529806e-10
1.273593752055409e-06,0.11224537170723152,0.0,0.0,0.0,0.0,0.32999921855188946,0.6699992182228134,7.665371327500451e-07,7.642850276706917e-07,5.967509173708383e-09,1.0102693936176277e-09,1.889048399395501e-17,2.4891441548376695e-09,8.861189233304884e-09,1.0989057854642077e-08,4.113960926469771e-11,1.6316598449336916e-10,2.733713496757332e-10
1.3117926219149198e-06,0.11224537170634796,0.0,0.0,0.0,0.0,0.32999919460613253,0.6699991944912506,7.897530954683798e-07,7.87132436604011e-07,6.148298008905908e-09,1.0339110522795976e-09,1.9462781162132492e-17,2.5751349077485746e-09,9.402530345958443e-09,1.174516945667059e-08,4.4971791657006704e-11,1.686192039723935e-10,2.8228814729929143e-10
1.3499914917744305e-06,0.1122453717059616,0.0,0.0,0.0,0.0,0.3299991706299453,0.6699991707434404,8.129827571552237e-07,8.099750533712469e-07,6.32919351059102e-09,1.0575477469439573e-09,2.0035415989041766e-17,2.6611537345749427e-09,9.960031743966358e-09,1.2526962559129347e-08,4.9036096365247494e-11,1.7407137011878513e-10,2.9120319774432735e-10
1.3881903616339412e-06,0.11224537170607171,0.0,0.0,0.0,0.0,0.3299991466233212,0.6699991469793745,8.362261011825681e-07,8.328128782909981e-07,6.510195549265699e-09,1.0811794786075917e-09,2.0608388064749612e-17,2.747199983793937e-09,1.0533702953381672e-08,1.33344454479134e-08,5.333949112353713e-11,1.7952246056477958e-10,3.0011649611293175e-10
1.426389231493452e-06,0.11224537170667732,0.0,0.0,0.0,0.0,0.3299991225862537,0.6699991231990439,8.594831107396522e-07,8.556459116821758e-07,6.691303994005649e-09,1.1048062476094584e-09,2.1181696974807877e-17,2.8332731515243403e-09,1.112355348860291e-08,1.4167626242374325e-08,5.7888955523341784e-11,1.8497245825245668e-10,3.0902803851683386e-10
1.5027869712124734e-06,0.11224537170937168,0.0,0.0,0.0,0.0,0.3299990744207631,0.6699990755895537,9.060380584334726e-07,9.012976051552251e-07,7.053839571994596e-09,1.1520448964787329e-09,2.232932362122246e-17,3.0054988174010884e-09,1.2351830535357676e-08,1.5911113336982505e-08,6.775407082490317e-11,1.9586912983710792e-10,3.26845848545812e-10
1.5715449369595929e-06,0.1122453717134825,0.0,0.0,0.0,0.0,0.32999903096764227,0.6699990326853001,9.479840761058862e-07,9.423677454462562e-07,7.380484166268948e-09,1.1945427107863853e-09,2.3363335351536485e-17,3.1605909548519603e-09,1.3512708378551198e-08,1.7568217600620864e-08,7.754449432935476e-11,2.0567230464478608e-10,3.428758640715091e-10
1.6403029027067123e-06,0.11224537171918522,0.0,0.0,0.0,0.0,0.3299989874157879,0.6699989897282137,9.899741033470157e-07,9.834223661332355e-07,7.707471438628429e-09,1.237024446755386e-09,2.4398431848493227e-17,3.315766328520381e-09,1.4726154663620726e-08,1.9308704702009435e-08,8.824127056940501e-11,2.1547182160229904e-10,3.5890018294621096e-10
1.7090608684538318e-06,0.11224537172647457,0.0,0.0,0.0,0.0,0.3299989437651649,0.6699989467182439,1.0320080388250696e-06,1.024461469047908e-06,8.034800599848305e-09,1.2794901221012323e-09,2.5434610613758615e-17,3.471024258433036e-09,1.5992224446928448e-08,2.113261918998499e-08,9.988553142043808e-11,2.252676634678068e-10,3.749187993187654e-10
1.7778188342009512e-06,0.1122453717353455,0.0,0.0,0.0,0.0,0.3299989000157386,0.6699989036553405,1.074085780663583e-06,1.06548505607485e-06,8.362470856402945e-09,1.321939698153329e-09,2.6471869135380336e-17,3.626364343081387e-09,1.7310972657848992e-08,2.3040005196730438e-08,1.125185321071515e-10,2.350598229010068e-10,3.9093170841219965e-10
1.8465767999480707e-06,0.11224537174579273,0.0,0.0,0.0,0.0,0.32999885616747443,0.6699988605394532,1.1162072266769193e-06,1.1064931289590725e-06,8.690481412492189e-09,1.3643732722890352e-09,2.7510204894215283e-17,3.781786216804353e-09,1.8682454097925615e-08,2.5030906668488094e-08,1.2618165092444998e-10,2.448482970887011e-10,4.0693891473976796e-10
1.91533476569519e-06,0.11224537175781117,0.0,0.0,0.0,0.0,0.3299988122203377,0.6699988173705317,1.1583722745211472e-06,1.1474856897754183e-06,9.018831470722044e-09,1.4067906085129454e-09,2.854961536604895e-17,3.9372894268411295e-09,2.0106723440162174e-08,2.710536750924348e-08,1.40916388965721e-10,2.546330810952333e-10,4.229404247075011e-10
1.9840927314423094e-06,0.11224537177139546,0.0,0.0,0.0,0.0,0.32999876817429424,0.6699987741485265,1.2005808215026073e-06,1.188462740026677e-06,9.3475202316288e-09,1.4491920394364462e-09,2.9590098020162566e-17,4.092873648979682e-09,2.1583835229109826e-08,2.926343139069794e-08,1.5676436985620692e-10,2.6441417028345467e-10,4.3893623263461496e-10
2.052850697189429e-06,0.11224537178654041,0.0,0.0,0.0,0.0,0.3299987240293099,0.6699987308733873,1.2428327645800156e-06,1.2294242816476513e-06,9.676546892534916e-09,1.4915774621941305e-09,3.063165031562743e-17,4.2485386529072725e-09,2.3113843880646722e-08,3.150514175594831e-08,1.737673394943729e-10,2.741915637464039e-10,4.5492633440739707e-10
2.1216086629365483e-06,0.11224537180324087,0.0,0.0,0.0,0.0,0.3299986797853508,0.6699986875450645,1.2851280004398465e-06,1.2703703165839022e-06,1.0005910648575639e-08,1.5339467597299904e-09,3.167426970458466e-17,4.40428422122126e-09,2.469680368156438e-08,3.3830541893607977e-08,1.919671658232837e-10,2.8396526292013045e-10,4.709107314011502e-10
2.1903666286836677e-06,0.11224537182149161,0.0,0.0,0.0,0.0,0.3299986354423833,0.6699986441635087,1.3274664255676564e-06,1.3113008466787457e-06,1.0335610693566906e-08,1.5762999137815168e-09,3.2717953635021166e-17,4.560110088419083e-09,2.6332768788989992e-08,3.6239675005848535e-08,2.114058384711909e-10,2.9373526872432964e-10,4.868894281099362e-10
2.259124594430787e-06,0.11224537184128724,0.0,0.0,0.0,0.0,0.3299985910003733,0.6699986007286702,1.369847936236576e-06,1.3522158736311654e-06,1.0665646219550472e-08,1.6186370469994642e-09,3.376269954928773e-17,4.716015967977902e-09,2.802179323001647e-08,3.8732584194208296e-08,2.3212546841276987e-10,3.0350158040599663e-10,5.028624260940144e-10
2.3278825601779066e-06,0.1122453718626226,0.0,0.0,0.0,0.0,0.3299985464592876,0.6699985572405001,1.4122724284475078e-06,1.393115399340612e-06,1.0996016416904768e-08,1.660958078190873e-09,3.480850488453249e-17,4.872001611946062e-09,2.9763930901586543e-08,4.130931240084837e-08,2.5416828773311825e-10,3.1326419710804935e-10,5.188297227073694e-10
2.396640525925026e-06,0.11224537188549227,0.0,0.0,0.0,0.0,0.3299985018190928,0.6699985136989489,1.454739797874291e-06,1.4339994254591303e-06,1.1326720472486196e-08,1.7032631698725338e-09,3.585536706662716e-17,5.028066818870079e-09,3.155923555249956e-08,4.3969902368797455e-08,2.775766658479755e-10,3.2302312013263674e-10,5.347913169297359e-10
2.4653984916721455e-06,0.11224537190989109,0.0,0.0,0.0,0.0,0.3299984570797554,0.6699984701039677,1.4972499400309005e-06,1.4748679539583155e-06,1.165775757285772e-08,1.7455521622388821e-09,3.690328352064664e-17,5.18421134651222e-09,3.3407760825067543e-08,4.671439677231102e-08,3.023930703696068e-10,3.327783501668088e-10,5.507472099235124e-10
2.534156457419265e-06,0.11224537193581358,0.0,0.0,0.0,0.0,0.32999841224124243,0.6699984264555077,1.5398027502023834e-06,1.5157209866054944e-06,1.1989126902328009e-08,1.7878250964602635e-09,3.795225166445866e-17,5.340434944049468e-09,3.530956023142042e-08,4.9542838165404905e-08,3.2866008839369023e-10,3.4252988758778115e-10,5.666974027389007e-10
2.6029144231663844e-06,0.11224537196325453,0.0,0.0,0.0,0.0,0.3299983673035209,0.6699983827535198,1.582398123424631e-06,1.5565585251942965e-06,1.2320827643355487e-08,1.8300819840118974e-09,3.900226891008969e-17,5.4967373640509334e-09,3.7264687148478006e-08,5.2455268965480805e-08,3.5642043057034315e-10,3.522777327194991e-10,5.826418958822195e-10
2.671672388913504e-06,0.11224537199220859,0.0,0.0,0.0,0.0,0.32999832226655784,0.6699983389979557,1.625035954486374e-06,1.597380571526599e-06,1.2652858976480602e-08,1.872322824800938e-09,4.0053332663494686e-17,5.653118362792145e-09,3.927319481889031e-08,5.545173145335021e-08,3.8571692966416753e-10,3.620218859289119e-10,5.985806895621734e-10
2.8091883204077427e-06,0.1122453720546344,0.0,0.0,0.0,0.0,0.32999823189477634,0.6699982513259047,1.7104385681450484e-06,1.6789781946060674e-06,1.3317910132315971e-08,1.956756373481459e-09,4.215858928936948e-17,5.966115123221904e-09,4.345056476023233e-08,6.169691998744419e-08,4.4909029830496815e-10,3.814991182322219e-10,6.304411794691522e-10
2.9467042519019816e-06,0.11224537212304816,0.0,0.0,0.0,0.0,0.32999814112563763,0.6699981634389686,1.7960097446954632e-06,1.760513870179487e-06,1.3984273776823214e-08,2.0411257564755357e-09,4.426800067153857e-17,6.279423281842713e-09,4.7842093338345325e-08,6.827873936581351e-08,5.191252520272897e-10,4.0096158797051757e-10,6.622788739336921e-10
3.0842201833962205e-06,0.11224537219740646,0.0,0.0,0.0,0.0,0.3299980499588836,0.6699980753367631,1.8817486338543596e-06,1.8419876125295073e-06,1.4651943287396933e-08,2.1254309895748836e-09,4.638154584577441e-17,6.5930408805697264e-09,5.244820169715274e-08,7.519752307367796e-08,5.961687574653624e-10,4.2040929868534333e-10,6.940937751829539e-10
3.2217361148904594e-06,0.11224537227766603,0.0,0.0,0.0,0.0,0.3299979583942581,0.6699979870189067,1.9676543816001244e-06,1.9233994358904004e-06,1.532091201232001e-08,2.209672087133845e-09,4.849920375569468e-17,6.906965947561614e-09,5.7269308854227705e-08,8.245360249591132e-08,6.805696595341521e-10,4.398422538563284e-10,7.258858857742305e-10
3.4967679778789368e-06,0.11224537245571396,0.0,0.0,0.0,0.0,0.32999777407037983,0.6699978097347244,2.1399630182044637e-06,2.086037382337665e-06,1.6662720353801488e-08,2.377961934112824e-09,5.274677309949633e-17,7.53573056640075e-09,6.755818492152028e-08,9.797896340988714e-08,8.728483459196809e-10,4.786639113942078e-10,7.894017439695647e-10
3.771799840867414e-06,0.11224537265684029,0.0,0.0,0.0,0.0,0.3299975881519975,0.6699976315834116,2.312928748107537e-06,2.248427822423404e-06,1.8009645009490127e-08,2.545995413987834e-09,5.70105384220653e-17,8.165701207622583e-09,7.871203071682088e-08,1.1485743063830958e-07,1.0987893237630133e-09,5.174265881620318e-10,8.528264667855229e-10
4.0468317038558915e-06,0.1122453728806902,0.0,0.0,0.0,0.0,0.3299974006371412,0.6699974525619946,2.486544606054628e-06,2.41057086829532e-06,1.9361631729294815e-08,2.713772642681639e-09,6.12903279917061e-17,8.796861813283424e-09,9.073412067899271e-08,1.3309157830559166e-07,1.3612501511545711e-09,5.561303117015756e-10,9.16160071519248e-10
4.321863566844369e-06,0.11224537312690558,0.0,0.0,0.0,0.0,0.3299972115238761,0.6699972726675348,2.660803568626568e-06,2.57246663137069e-06,2.071862581018089e-08,2.881293735298093e-09,6.558596864290508e-17,9.429196186021436e-09,1.0362769418442525e-07,1.5268394581368106e-07,1.6631175995876618e-09,5.947751093932083e-10,9.794025754939953e-10
4.596895429832847e-06,0.11224537339512526,0.0,0.0,0.0,0.0,0.329997020810303,0.669997091897131,2.835698554968611e-06,2.7341152223602623e-06,2.2080572101847904e-08,3.0485588062648675e-09,6.989728579430376e-17,1.00626879882041e-08,1.1739595525611665e-07,1.736370375499805e-07,2.0073072971775267e-09,6.333610083848414e-10,1.0425539961260408e-09
4.871927292821325e-06,0.11224537368498474,0.0,0.0,0.0,0.0,0.3299968284945584,0.6699969102479176,3.0112224275141806e-06,2.8955167512917435e-06,2.3447415012367288e-08,3.215567969331463e-09,7.422410346654518e-17,1.0697320748462348e-08,1.320420722873079e-07,1.95953322603295e-07,2.396763370935815e-09,6.718880356333797e-10,1.1056143505655347e-09
5.42199101879828e-06,0.11224537432815054,0.0,0.0,0.0,0.0,0.32999643904928094,0.6699965443017889,3.364128001667192e-06,3.217579059811357e-06,2.6195566147423066e-08,3.5488190235039895e-09,8.29235295715956e-17,1.1969942604415717e-08,1.6398036803697227e-07,2.446851708826381e-07,3.323391544638188e-09,7.487655819843003e-10,1.2314619281033478e-09
