Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247)
9.809850593500392e-07,0.11224537173091295,0.0,0.0,0.0,0.0,0.3299993995307575,0.6699993973276644,5.89518982730646e-07,5.901750589457992e-07,4.588204467936634e-09,8.33767960127935e-10,1.4524217811764284e-17,2.0397408631812998e-09,6.3199621371865405e-09,6.667403199586525e-09,1.8753285045123284e-11,3.724612898414227e-10,2.053457946501381e-10,2.832295444593054e-13,1.3899188912017097e-12,7.883029561085574e-21,5.086136403076453e-13,1.1014407267415659e-14,2.393743924624502e-12,1.4924120314933343e-18,1.292899463578615e-17,3.302614247160308e-27,7.273266276514159e-22,1.6349341345529958e-26,1.6103771535022601e-27,3.9215554664065684e-26,6.003508065632349e-25,3.9811704576600085e-31
9.999999999999997e-07,0.11224537172672,0.0,0.0,0.0,0.0,0.3299993876627291,0.6699993854935282,6.010466293971064e-07,6.016089747581576e-07,4.67795730055535e-09,8.45671681102529e-10,1.4808335422710033e-17,2.0879909324226335e-09,6.568181220438777e-09,6.974181379610567e-09,1.9869646084376575e-11,3.808592419823516e-10,2.0980562853039496e-10,2.967896111085807e-13,1.4667413962567053e-12,8.318734180165927e-21,5.478378657382768e-13,1.132892341102446e-14,2.4409370610136076e-12,1.588689801394667e-18,1.4027237507320366e-17,3.532225506523632e-27,7.67526934025479e-22,1.8087434987046263e-26,1.788747426792152e-27,4.3132551490307477e-26,6.726708235954246e-25,4.4607566729179275e-31
1.014616108141513e-06,0.11224537172672,0.0,0.0,0.0,0.0,0.32999937853396544,0.6699993763931943,6.099103968310207e-07,6.103975644768409e-07,4.746969496616867e-09,8.548214142538283e-10,1.5026797388745324e-17,2.1250941678336164e-09,6.7622502045759705e-09,7.214867020567387e-09,2.0757387022032713e-11,3.8731626521980243e-10,2.132337067042947e-10,3.0746630002419143e-13,1.5275073875554075e-12,8.663373073110702e-21,5.794422906720815e-13,1.1573315867809717e-14,2.4772326849857137e-12,1.6655933700811113e-18,1.4918954223444284e-17,3.7170054443437925e-27,7.993250620976977e-22,1.9522924711404317e-26,1.936464929831361e-27,4.635329702215418e-26,7.330947479444491e-25,4.861454781345182e-31
1.0482471569329866e-06,0.11224537172291638,0.0,0.0,0.0,0.0,0.3299993575084822,0.6699993554409795,6.303150440953116e-07,6.306189000377052e-07,4.9058375479568305e-09,8.75873794757338e-10,1.5529703089717272e-17,2.2105141576856553e-09,7.2195998369395784e-09,7.784779007686914e-09,2.2900121393476697e-11,4.021793723796447e-10,2.2112142044474725e-10,3.3287677075250954e-13,1.6730545630087254e-12,9.488854832836827e-21,6.571473987052941e-13,1.2144355971304269e-14,2.5608132196633677e-12,1.8524028332357198e-18,1.7135851738315064e-17,4.170818089963611e-27,8.754882038386525e-22,2.3179278778580148e-26,2.314142994429473e-27,5.450603220778084e-26,8.89576766700353e-25,5.899157784715103e-31
1.0818782057244603e-06,0.11224537171950152,0.0,0.0,0.0,0.0,0.3299993364542896,0.669999334471007,6.507329223778139e-07,6.508390675636202e-07,5.064808605356749e-09,8.969251036816362e-10,1.603293486213261e-17,2.295995495116573e-09,7.6920214399053e-09,8.37715596307466e-09,2.518621865725453e-11,4.170501978511813e-10,2.290088892017189e-10,3.5947505213440883e-13,1.8266933461258783e-12,1.0360228754628897e-20,7.421188276426348e-13,1.2727538094103441e-14,2.6444855539658973e-12,2.0534541618143475e-18,1.9597260365222903e-17,4.666831559465811e-27,9.558856163992146e-22,2.737314814519385e-26,2.749471978218522e-27,6.378102739018805e-26,1.0731166698955386e-24,7.116294833646134e-31
1.115509254515934e-06,0.11224537171647486,0.0,0.0,0.0,0.0,0.3299993153713707,0.6699993134832635,6.711640281843902e-07,6.710580689891881e-07,5.223882641690331e-09,9.179753430605122e-10,1.653649262012156e-17,2.38153398009538e-09,8.179525417651118e-09,8.992013439080826e-09,2.7620418293609283e-11,4.3192842009949175e-10,2.3689607944255765e-10,3.872746825432966e-13,1.9885513099211348e-12,1.127821837844694e-20,8.347527670482756e-13,1.33228727241032e-14,2.728249707651596e-12,2.2693713490985988e-18,2.2321533784725247e-17,5.207960327344299e-27,1.0405840610146592e-21,3.216354318973908e-26,3.248999355095639e-27,7.42933255056638e-26,1.2873796996031787e-24,8.537172064642968e-31
1.1491403033074077e-06,0.1122453717138358,0.0,0.0,0.0,0.0,0.3299992942597098,0.6699992924777357,6.916083569576083e-07,6.91275906248232e-07,5.38305962153069e-09,9.390245149200247e-10,1.7040376251538324e-17,2.467126310876272e-09,8.682122172015451e-09,9.62936600431186e-09,3.020746875940735e-11,4.46813788944918e-10,2.447829671244907e-10,4.1628866719113994e-13,2.158750902392591e-12,1.2243518177335686e-20,9.35451478328759e-13,1.3930370324646269e-14,2.8121056960951067e-12,2.500788674605016e-18,2.5327819125185206e-17,5.797256515376649e-27,1.1296476172677268e-21,3.7613936633521485e-26,3.8197824107892285e-27,8.616607972830909e-26,1.5364012216677532e-24,1.0188550110437791e-30
1.1827713520988813e-06,0.1122453717115839,0.0,0.0,0.0,0.0,0.32999927311929167,0.6699992714544108,7.120659033044324e-07,7.114925812736705e-07,5.542339502927807e-09,9.600726212798249e-10,1.754458562358779e-17,2.5527698923454766e-09,9.199822101785622e-09,1.0289227456208208e-08,3.295212748290673e-11,4.617061092703962e-10,2.5266953490139533e-10,4.4652950106936554e-13,2.337409667169471e-12,1.3256794808842379e-20,1.0446230511204684e-12,1.4550041337525186e-14,2.896053531218936e-12,2.7483507395317027e-18,2.863606995869735e-17,6.43791233795102e-27,1.2231377985521972e-21,4.379246393043873e-26,4.46941167439555e-27,9.953089438420975e-26,1.8246124642861804e-24,1.2099814787574725e-30
1.216402400890355e-06,0.11224537170971849,0.0,0.0,0.0,0.0,0.329999251950102,0.6699992504132753,7.325366611740894e-07,7.317080959974202e-07,5.701722238797075e-09,9.811196641541872e-10,1.8049120587220992e-17,2.6384626850134953e-09,9.732635602142097e-09,1.0971610987412654e-08,3.5859160858972194e-11,4.766052286030227e-10,2.6055577025848226e-10,4.780091908993537e-13,2.5246404546280298e-12,1.431868831237651e-20,1.1626811701757469e-12,1.5181896185445523e-14,2.9800932222215402e-12,3.012712502965618e-18,3.2267059341764e-17,7.133262433495584e-27,1.32111366254871e-21,5.077212751507366e-26,5.2060347883889524e-27,1.1452817206180545e-25,2.156867325993591e-24,1.4303154875869173e-30
1.2500334496818287e-06,0.11224537170823903,0.0,0.0,0.0,0.0,0.32999923075212706,0.6699992293543162,7.530206239958047e-07,7.519224523503209e-07,5.86120777799456e-09,1.0021656455528112e-09,1.8553980980538962e-17,2.724203087119814e-09,1.0280573064227447e-08,1.1676529314831035e-08,3.8933344244717326e-11,4.915110277281609e-10,2.6844166429556165e-10,5.107392761286436e-13,2.720551623863343e-12,1.5429813254708042e-20,1.29004489232844e-12,1.5825945274038438e-14,3.0642247761415286e-12,3.2945393167232526e-18,3.624239290095637e-17,7.886786084162118e-27,1.4236319169155083e-21,5.863100492544186e-26,6.038380811191334e-27,1.3130746688115822e-25,2.5384702722628076e-24,1.6833747117129533e-30
1.2836644984733024e-06,0.11224537170714496,0.0,0.0,0.0,0.0,0.3299992095253532,0.6699992082775204,7.735177847869186e-07,7.721356522620726e-07,6.020796066161049e-09,1.023210567481451e-09,1.905916663146457e-17,2.8099898418795924e-09,1.0843644874805986e-08,1.2403994780990235e-08,4.217946195556629e-11,5.06423413375763e-10,2.763272108046607e-10,5.44730849022982e-13,2.9252472359397414e-12,1.6590759826001803e-20,1.4271384330704353e-12,1.648219899345589e-14,3.148448198300582e-12,3.594506958829928e-18,4.058452196215123e-17,8.702109338744433e-27,1.5307470204153309e-21,6.745246081388838e-26,6.9757849700165e-27,1.5002784410399226e-25,2.9752053400200103e-24,1.972994856114751e-30
1.35092659605625e-06,0.11224537170611082,0.0,0.0,0.0,0.0,0.3299991669853569,0.6699991660703657,8.145516707411698e-07,8.125585904749833e-07,6.340280659431163e-09,1.0652972409347082e-09,2.007051297815623e-17,2.9816987177558717e-09,1.2015233065159153e-08,1.392661505322559e-08,4.920668238484171e-11,5.362676701590896e-10,2.9209724583723627e-10,6.165407033923748e-13,3.361387623732971e-12,1.9064362864159633e-20,1.7322364315544274e-12,1.78313618141123e-14,3.3171706618957115e-12,4.251620179252246e-18,5.046327957823869e-17,1.0533404961865212e-26,1.7589749310761723e-21,8.834430234703387e-26,9.206291450093475e-27,1.9397787055755552e-25,4.039790775828029e-24,2.6789735182040688e-30
1.4181886936391975e-06,0.11224537170661149,0.0,0.0,0.0,0.0,0.32999912433001055,0.6699991237917067,8.556382577901784e-07,8.529769260493685e-07,6.66017554169545e-09,1.107379700497689e-09,2.108315811760451e-17,3.1535837067923565e-09,1.3247483170647345e-08,1.553956573154053e-08,5.6979275704521445e-11,5.661375796273318e-10,3.078658553910291e-10,6.935192581012769e-13,3.83381496907191e-12,2.174377011415713e-20,2.0814645262557095e-12,1.9229467500884813e-14,3.4862606329263234e-12,4.989668212310838e-18,6.210035845086865e-17,1.265916829502108e-26,2.0061916572468016e-21,1.1422861463952006e-25,1.1985329094789938e-26,2.4785506219020684e-25,5.407663047739901e-24,3.586077398865707e-30
1.485450791222145e-06,0.11224537170864242,0.0,0.0,0.0,0.0,0.3299990815592141,0.6699990814414377,8.967774820479935e-07,8.933906743779473e-07,6.980480215441274e-09,1.1494579621140188e-09,2.2097100474905358e-17,3.3256413173075116e-09,1.4540478105943744e-08,1.7242938460409656e-08,6.55358385962716e-11,5.960328738178255e-10,3.2363303113869125e-10,7.757410124057562e-13,4.343224912710956e-12,2.4632926954932207e-20,2.4783824013980705e-12,2.0676598719263785e-14,3.655718120031843e-12,5.8144360939784755e-18,7.570716336812822e-17,1.511388768980122e-26,2.2727612659982824e-21,1.459851842666764e-25,1.5412032058186477e-26,3.1331249832928576e-25,7.145581613578638e-24,4.738578336181548e-30
1.5527128888050927e-06,0.11224537171219921,0.0,0.0,0.0,0.0,0.32999903867286906,0.6699990390194547,9.379692778717448e-07,9.337998508323787e-07,7.301194169444051e-09,1.191532041692355e-09,2.3112338431748803e-17,3.497869399129746e-09,1.589430069992594e-08,1.9036823431604785e-08,7.491511077499282e-11,6.259533797613114e-10,3.393987715866705e-10,8.632749648413111e-13,4.890260231743392e-12,2.7735478945186644e-20,2.9266147101532867e-12,2.217283795661423e-14,3.825543124177458e-12,6.731878995251313e-18,9.150990539931348e-17,1.793457719803574e-26,2.5590201649807924e-21,1.8460010379521065e-25,1.959777143866274e-26,3.9219218597034974e-25,9.331162028888569e-24,6.187947466115583e-30
1.6199749863880402e-06,0.11224537171727725,0.0,0.0,0.0,0.0,0.32999899567087787,0.6699989965256524,9.792135784086858e-07,9.74204470762881e-07,7.622316883038134e-09,1.2336019551096083e-09,2.412887033993867e-17,3.670266661355303e-09,1.73090336936641e-08,2.0921309899212905e-08,8.515597490436505e-11,6.558989849785623e-10,3.5516307947714825e-10,9.561850740867308e-13,5.475515270402026e-12,3.105479695300567e-20,3.4298461788775713e-12,2.3718267537435733e-14,3.995735640916917e-12,7.748123260919976e-18,1.097500324645981e-16,2.1160821548290057e-26,2.8652794210343175e-21,2.31173510071452e-25,2.466705108598542e-26,4.865380993734022e-25,1.2054093323568306e-23,7.993662537210817e-30
1.6872370839709878e-06,0.11224537172387195,0.0,0.0,0.0,0.0,0.3299989525531438,0.6699989539599263,1.0205103159927034e-06,1.0146045494979278e-06,7.943847829212445e-09,1.2756677182132433e-09,2.514669453119194e-17,3.842832323368066e-09,1.878475973885486e-08,2.2896486552420914e-08,9.629745651391266e-11,6.858696120842392e-10,3.709259595414146e-10,1.0545306827393998e-12,6.0995400139554236e-12,3.4594000261267374e-20,3.991817105241989e-12,2.5312969623154914e-14,4.166295662001214e-12,8.869467503812949e-18,1.3068466254881613e-16,2.4834826390894347e-26,3.191826892034916e-21,2.86927586717569e-25,3.0758448028849483e-26,5.9860967010251e-25,1.5417436017064584e-23,1.0224068701643067e-29
1.7544991815539354e-06,0.1122453717319788,0.0,0.0,0.0,0.0,0.3299989093195702,0.6699989113221716,1.061859422406909e-06,1.0550001023440216e-06,8.265786476660595e-09,1.3177293468228147e-09,2.616580932362858e-17,4.0155658824549946e-09,2.0321561396655256e-08,2.4962441762274156e-08,1.0837872391770878e-10,7.158652019999464e-10,3.866874170460179e-10,1.158366906691178e-12,6.76284383186526e-12,3.835597779724151e-20,4.6163192213999175e-12,2.6957026220568445e-14,4.337223176465234e-12,1.0102383707000962e-17,1.5458701958128625e-16,2.9001457194765636e-26,3.538929185664888e-21,3.5321482750995914e-25,3.8025572432421297e-26,7.308957023054056e-25,1.9539003495121957e-23,1.2957294588429806e-29
1.821761279136883e-06,0.11224537174159326,0.0,0.0,0.0,0.0,0.32999886597006095,0.6699988686122844,1.103260829013028e-06,1.0953911445855359e-06,8.588132290791148e-09,1.3597868567307175e-09,2.7186213024969518e-17,4.188466995966871e-09,2.191952113691734e-08,2.7119263703450854e-08,1.2143908813389217e-10,7.458857060888778e-10,4.024474574734605e-10,1.2677449913319116e-12,7.465898902046455e-12,4.234340755353885e-20,5.307191909129816e-12,2.865051918155196e-14,4.508518171154713e-12,1.1453518322947001e-17,1.8174687210045284e-16,3.370828005808003e-26,3.9068334513069035e-21,4.315265672467306e-25,4.663806429716631e-26,8.861287144310412e-25,2.455283140913558e-23,1.6282226749827786e-29
1.8890233767198305e-06,0.11224537175271074,0.0,0.0,0.0,0.0,0.32999882250451995,0.6699988258301602,1.1447144668040685e-06,1.1357776914846003e-06,8.9108847341389e-09,1.401840263702483e-09,2.820790393383864e-17,4.361535430351491e-09,2.3578721337650043e-08,2.9367040403826895e-08,1.3551800280365452e-10,7.759310832210607e-10,4.1820608668344167e-10,1.3827126368731722e-12,8.209143338200228e-12,4.655877432501619e-20,6.068318742720738e-12,3.039353020388491e-14,4.680180630940027e-12,1.2929693368276377e-17,2.1247097474490617e-16,3.9005597587757304e-26,4.295769016557627e-21,5.2350178195650685e-25,5.678261997057761e-26,1.067299719025128e-24,3.061073864210196e-23,2.0299544831161735e-29
1.956285474302778e-06,0.11224537176532666,0.0,0.0,0.0,0.0,0.32999877892285107,0.6699987829756944,1.1862202664417264e-06,1.1761597582809998e-06,9.23404326665698e-09,1.4438895834769874e-09,2.9230880340687416e-17,4.534771025062631e-09,2.5299244284520033e-08,3.170585977930509e-08,1.5065506410911334e-10,8.060012974588238e-10,4.339633108598292e-10,1.5033142960532473e-12,8.992984051625389e-12,5.100438593975463e-20,6.903624324955708e-12,3.2186140831999524e-14,4.852210538871234e-12,1.4537907507202265e-17,2.4708351251403637e-16,4.494648225326111e-26,4.70594888479527e-21,6.309361601901662e-25,6.86640484690837e-26,1.2776734409311285e-24,3.7883981902453105e-23,2.5122818831052329e-29
2.0908096694686733e-06,0.11224537179503526,0.0,0.0,0.0,0.0,0.3299986914107464,0.6699986970493218,1.2693880724516602e-06,1.2569105124126198e-06,9.88157642770553e-09,1.527976024257493e-09,3.1280682774323816e-17,4.881743227594637e-09,2.892458709464127e-08,3.665697784782711e-08,1.8426272355298492e-10,8.662161051957205e-10,4.654735688764762e-10,1.7615827856065075e-12,1.0683940907888294e-11,6.059477504926898e-20,8.812658740519024e-12,3.592048631453392e-14,5.197372623091967e-12,1.817933754724803e-17,3.2936047708141946e-16,5.898528288555783e-26,5.590819753444003e-21,9.002051140276174e-25,9.855389996601368e-26,1.800551145189015e-24,5.686954703085298e-23,3.7713164660886723e-29
2.2253338646345684e-06,0.11224537183068221,0.0,0.0,0.0,0.0,0.32999860343298104,0.669998610832335,1.3527636867592005e-06,1.3376435284481317e-06,1.053072741012067e-08,1.612046304455401e-09,3.3335606511975005e-17,5.2293827747164425e-09,3.279620598761492e-08,4.197331996179731e-08,2.225816835175007e-10,9.265298741021877e-10,4.969782814870374e-10,2.0428509349362503e-12,1.2541494944097076e-11,7.113003260897589e-20,1.1066408341301629e-11,3.9854204904240404e-14,5.544004256018573e-12,2.243737250684044e-17,4.315369118482195e-16,7.630581344939801e-26,6.562872910345945e-21,1.2571952653482596e-24,1.38350564650756e-25,2.4869601554512102e-24,8.333749443435551e-23,5.526549375897063e-29
2.3598580598004636e-06,0.1122453718722303,0.0,0.0,0.0,0.0,0.32999851498878957,0.669998524323903,1.4363465449250472e-06,1.4183589274920715e-06,1.118149181772463e-08,1.6961005490324947e-09,3.5395637637294704e-17,5.577688864187178e-09,3.691475587740035e-08,4.76555874227937e-08,2.659338361790281e-10,9.86942351949707e-10,5.284774979847463e-10,2.3473825709324527e-12,1.456801958392585e-11,8.262361967001292e-20,1.3697479974591948e-11,4.3987943397940014e-14,5.89210524529076e-12,2.7374473299204955e-17,5.568797376522185e-16,9.743534192727624e-26,7.623351044060691e-21,1.7229030148785012e-24,1.9045989309344498e-25,3.374527724594832e-24,1.1954909760874832e-22,7.92793862054908e-29
2.4943822549663587e-06,0.11224537191964216,0.0,0.0,0.0,0.0,0.32999842607740815,0.6699984375231969,1.5201360783041298e-06,1.4990568302834236e-06,1.1833865221588226e-08,1.780138882527818e-09,3.7460762130260186e-17,5.926660709273348e-09,4.128089015870645e-08,5.3704480714690385e-08,3.1464334589781157e-10,1.0474532896303145e-09,5.599712678081739e-10,2.6754107287155845e-12,1.676559249795752e-11,9.508731989758244e-20,1.673891184672656e-11,4.832234609200012e-14,6.241675373716822e-12,3.3056032889853815e-17,7.089783567489821e-16,1.2294806841957558e-25,8.773342138257034e-21,2.321799171493951e-24,2.5769022496055954e-25,4.5068772036354036e-24,1.6827001669736282e-22,1.1158891059923998e-28
2.628906450132254e-06,0.11224537197288034,0.0,0.0,0.0,0.0,0.32999833669807416,0.6699983504293894,1.6041317139994175e-06,1.5797373571933613e-06,1.248784315967131e-08,1.864161429056177e-09,3.9530965866034136e-17,6.2762975358293695e-09,4.589526069393368e-08,6.01206994402899e-08,3.690366461413812e-10,1.1080624410343694e-09,5.914596408435707e-10,3.027142546662516e-12,1.9136042659955584e-11,1.0853150645414154e-19,2.022412141986796e-11,5.2858054757835894e-14,6.592714399009458e-12,3.9550411622866037e-17,8.917595408222773e-16,1.534657687029905e-25,1.0013804095918117e-20,3.0821870135236105e-24,3.432940826277679e-25,5.934224520522111e-24,2.32848743040937e-22,1.5441464537764567e-28
2.8979548404640437e-06,0.1122453720966839,0.0,0.0,0.0,0.0,0.329998156532502,0.6699981753591676,1.7727389797420947e-06,1.7410467630013845e-06,1.3800594626748073e-08,2.0321596555431545e-09,4.368655404881347e-17,6.97756269862328e-09,5.587131023312068e-08,7.405790731308541e-08,4.961916779192296e-10,1.2295743825657265e-09,6.544203944121297e-10,3.8024389742148246e-12,2.4401865760080385e-11,1.383970186173474e-19,2.866119750383721e-11,6.253594435688542e-14,7.29919804624724e-12,5.52661158983041e-17,1.3668545310374003e-15,2.3224508049954046e-25,1.2769436213973332e-20,5.222099772958591e-24,5.851193930644974e-25,9.911546824000102e-24,4.264310476464319e-22,2.8278991003205014e-28
3.140098391762655e-06,0.1122453722276514,0.0,0.0,0.0,0.0,0.32999799277546016,0.6699980167852935,1.925184554933291e-06,1.886167002669578e-06,1.498751301665888e-08,2.1833053043413968e-09,4.744381058881059e-17,7.610966586918668e-09,6.570523044247412e-08,8.786464747514394e-08,6.3339089296913e-10,1.3392684875382573e-09,7.110671115512631e-10,4.5829537428442545e-12,2.9746888139208636e-11,1.6871171546020322e-19,3.8113870518192655e-11,7.194089724768283e-14,7.940054011206444e-12,7.293788456154141e-17,1.946211745218723e-15,3.2749720566788056e-25,1.5566534294820885e-20,8.076460414000893e-24,9.089208834518064e-25,1.5161589545634057e-23,7.0363394370603455e-22,4.666188229163577e-28
