Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70)
0.0023065761118429146,0.11170136529828732,0.0,0.0,0.0,0.0,0.2814340889361269,0.6254262330085252,0.0002763778439020298,0.0009521414468978473,2.018482069026937e-06,1.082045344391398e-06,6.389653880719187e-15,5.813660234223518e-06,0.005890168868761816,0.052843484970302716,0.009341131875320171,3.56572562103665e-07,7.770862616859528e-07,1.5264287601675283e-06,1.0578166465331483e-05,5.999488178558446e-14,0.01423227685650577,3.8162966105292435e-09,1.3606273432792122e-08,2.3785511607190278e-07,0.004735103766868748,7.971019197737774e-14,8.283855152457052e-14
0.002314423834468669,0.11169943404813552,0.0,0.0,0.0,0.0,0.28112458914611166,0.6250993739443242,0.0002766692351058141,0.0009550092524434859,2.019589098856501e-06,1.085910455801554e-06,6.393158461800915e-15,5.836092886782728e-06,0.0059026594450147405,0.053238495312874425,0.009374204846891856,3.5747110464835075e-07,7.80291402903494e-07,1.5335035457546029e-06,1.0621832402018342e-05,6.024253660832774e-14,0.01435243259984853,3.831879263735362e-09,1.3658770031829804e-08,2.3993878224240563e-07,0.004790283793322021,8.069470964602914e-14,8.379384565406575e-14
0.002321486784831848,0.11169770621347558,0.0,0.0,0.0,0.0,0.2808454236774066,0.6248042234729146,0.0002769288505098731,0.0009575811276701479,2.02056097164012e-06,1.089383751668507e-06,6.396235173784695e-15,5.856249259811729e-06,0.00591380583356663,0.05359522839355433,0.009403790679331918,3.5827827563196074e-07,7.831661093607798e-07,1.5398582970412614e-06,1.0660984674887866e-05,6.046459183050787e-14,0.01446099518977341,3.845851079970207e-09,1.370583338928247e-08,2.418202360675075e-07,0.004840271246873213,8.158715840004976e-14,8.465946520743055e-14
0.0023285497351950273,0.11169598818984554,0.0,0.0,0.0,0.0,0.2805656791569154,0.6245081510304671,0.00027718596794751895,0.0009601442306588077,2.0215097065475423e-06,1.0928519020546806e-06,6.399238641245665e-15,5.876373627705752e-06,0.005924862027422982,0.05395311627214676,0.009433205070381295,3.590839979163427e-07,7.860312388120336e-07,1.5462008606002809e-06,1.0699995538623962e-05,6.068584504121341e-14,0.01456995648915385,3.859772236349821e-09,1.3752719996243775e-08,2.4370745757933484e-07,0.004890566742024698,8.248565244287899e-14,8.55306267296908e-14
0.0023356126855582065,0.11169428003543234,0.0,0.0,0.0,0.0,0.2802853596668202,0.6242111604441035,0.0002774405865056786,0.0009626984609718443,2.022435320808973e-06,1.096314790383164e-06,6.4021689187131666e-15,5.896465356137327e-06,0.005935827963763583,0.05431215446896923,0.009462447015881158,3.598882548680162e-07,7.888866205413263e-07,1.5525309433464251e-06,1.0738862949859217e-05,6.09062846513302e-14,0.014679315046249893,3.873642031669395e-09,1.3799427511989861e-08,2.456003786240632e-07,0.004941170000810217,8.339018147607011e-14,8.640732485020115e-14
0.0023426756359213857,0.1116925818071075,0.0,0.0,0.0,0.0,0.28000446932160417,0.6239132556044905,0.00027769270575329154,0.0009652437192092318,2.0233378446095247e-06,1.0997723007076705e-06,6.4050261017322516e-15,5.916523686648098e-06,0.005946703584564423,0.0546723384228262,0.00949151553379121,3.6069103978587144e-07,7.917320818585011e-07,1.5588482853578616e-06,1.0777585071152749e-05,6.112590023967498e-14,0.01478906938281805,3.887459539327665e-09,1.3845952881430381e-08,2.474989455464114e-07,0.00499208071746693,8.430074968889023e-14,8.728955380924126e-14
0.002349738586284565,0.11169089356474764,0.0,0.0,0.0,0.0,0.27972301225267965,0.6236144404372905,0.0002779423246327989,0.0009677799062365987,2.0242172946589144e-06,1.1032243172456695e-06,6.407810243185603e-15,5.936547978444853e-06,0.005957488835034885,0.055033663528043834,0.009520409655194144,3.614923372765725e-07,7.945674510360951e-07,1.565152600841637e-06,1.0816159943213804e-05,6.134468069398097e-14,0.014899218006129363,3.901224057758774e-09,1.3892293761395607e-08,2.4940309214192364e-07,0.005043298570676525,8.521734820193802e-14,8.81773073152174e-14
0.002356801536647744,0.11168921536374939,0.0,0.0,0.0,0.0,0.2794409926127684,0.6233147189133498,0.000278189443299659,0.0009703069230895737,2.0250737017420065e-06,1.1066707234441004e-06,6.41052144051075e-15,5.956537566738218e-06,0.0059681836643032315,0.05539612512202877,0.009549128427370381,3.622921325706536e-07,7.973925613828937e-07,1.571443594272429e-06,1.085458547046507e-05,6.156261412902157e-14,0.015009759404803435,3.9149347966151675e-09,1.3938447534947862e-08,2.513127457523784e-07,0.005094823219100495,8.613996540576901e-14,8.907057871423804e-14
0.002363864487010923,0.11168754725930995,0.0,0.0,0.0,0.0,0.2791584145784791,0.6230140950527321,0.00027843406172018114,0.0009728246712315631,2.025907096388937e-06,1.11011140318501e-06,6.413159790342744e-15,5.976491739971185e-06,0.005978788025843331,0.055759718479446344,0.00957767091572878,3.6309041427877095e-07,8.002072420147329e-07,1.5777209922909667e-06,1.0892859763966942e-05,6.177968983153306e-14,0.015120692046717548,3.928590933467032e-09,1.398441148026162e-08,2.5322784666679055e-07,0.0051466542994943335,8.706859831021857e-14,8.996936055480196e-14
0.0023709274373741023,0.11168588930674676,0.0,0.0,0.0,0.0,0.27887528234657194,0.6227125729181029,0.00027867617927128044,0.0009753330523536996,2.026717500641029e-06,1.1135462402468335e-06,6.41572536244252e-15,5.996409841121401e-06,0.005989301877206277,0.056124438820946386,0.0096060362018801,3.6388716886260735e-07,8.030113223283043e-07,1.5839845113282304e-06,1.093098087930033e-05,6.199589677359461e-14,0.0152320143819589,3.942191753628533e-09,1.4030183215224212e-08,2.551483277212932e-07,0.0051987914295312295,8.800323797609291e-14,9.087364484686375e-14
0.0023779903877372815,0.11168424155791676,0.0,0.0,0.0,0.0,0.2785916001405634,0.6224101566260878,0.0002789157958334501,0.0009778319691856703,2.027504948829645e-06,1.1169751188786406e-06,6.418218265478196e-15,6.016291142973823e-06,0.005999725180065279,0.05649028129770079,0.009634223387002238,3.6468238413307086e-07,8.058046356876651e-07,1.5902338857989274e-06,1.0968946975001159e-05,6.22112245112032e-14,0.015343724838148661,3.955736358890485e-09,1.4075759780165753e-08,2.5707412815774147e-07,0.005251234202786665,8.894388017623452e-14,9.178342332828834e-14
0.0023850533381004606,0.11168260406433192,0.0,0.0,0.0,0.0,0.2783073722111526,0.6221068503530355,0.0002791529113411824,0.0009803213245336887,2.0282694639580514e-06,1.1203979231592963e-06,6.420638572253367e-15,6.036135039633535e-06,0.006010057902046211,0.05685724098565,0.009662231595223964,3.6547604543405247e-07,8.085870145664343e-07,1.5964688138999568e-06,1.1006755988305464e-05,6.242566134523499e-14,0.015455821818050823,3.96922415090063e-09,1.4121139165702432e-08,2.590051711691407e-07,0.0053039821858690255,8.989050875010813e-14,9.269868680437933e-14
0.00239211628846364,0.1116809768792348,0.0,0.0,0.0,0.0,0.27802260282526026,0.6218026583098569,0.0002793875265194678,0.0009828010215803453,2.029011087176976e-06,1.1238145368457208e-06,6.422986413022232e-15,6.055940810056718e-06,0.00602030001367974,0.05722531291665195,0.009690059963544708,3.662681406167751e-07,8.113582930225088e-07,1.6026890190755678e-06,1.104440599233958e-05,6.263919634727941e-14,0.01556830370989939,3.982654242960182e-09,1.4166318452517666e-08,2.6094139038302604e-07,0.005357034929723136,9.084311602293098e-14,9.361942599692334e-14
0.002399179238826819,0.11167936005221883,0.0,0.0,0.0,0.0,0.27773729627049204,0.6214975847507173,0.00027961964093154123,0.0009852709641350824,2.0297298454707898e-06,1.1272248445335707e-06,6.425261873195797e-15,6.075707763116322e-06,0.0060304514895079585,0.05759449206690756,0.009717707645985698,3.670586568903111e-07,8.141183019086012e-07,1.6088942351425153e-06,1.1081895214027338e-05,6.285181946120046e-14,0.015681168883637384,3.996025881545863e-09,1.4211295137179158e-08,2.628827258227537e-07,0.005410391965568418,9.18016964666135e-14,9.454563062077357e-14
0.002406242189189998,0.11167775363246961,0.0,0.0,0.0,0.0,0.2774514568564028,0.6211916339774326,0.0002798492545325574,0.0009877310565039534,2.030425768185222e-06,1.1306287305336052e-06,6.427465045656515e-15,6.09543525114383e-06,0.006040512308404709,0.057964773351988685,0.009745173814944353,3.6784758050767964e-07,8.168668769842786e-07,1.6150841752245106e-06,1.1119221691613432e-05,6.306351956075268e-14,0.015794415689473318,4.009338354375768e-09,1.4256066851559839e-08,2.6482910287912734e-07,0.005464052802897117,9.276623534038793e-14,9.547729011773614e-14
0.0024133051395531773,0.11167615766900126,0.0,0.0,0.0,0.0,0.27716508891175634,0.6208848103328417,0.0002800763681160104,0.0009901812035950225,2.0310988964480937e-06,1.134026079308619e-06,6.4295960605859005e-15,6.11512256981666e-06,0.006050482452664139,0.05833615163491377,0.009772457658344018,3.6863489903569293e-07,8.196038541613856e-07,1.621258562910961e-06,1.1156383538753174e-05,6.327428594738819e-14,0.015908042460455074,4.022590825551051e-09,1.4300630838636572e-08,2.667804533098211e-07,0.00551801693246712,9.373672259395022e-14,9.641439350263356e-14
0.0024203680899163565,0.1116745722079638,0.0,0.0,0.0,0.0,0.2768781967888065,0.6205771182133084,0.0002803009819773762,0.0009926213103439506,2.031749258580316e-06,1.1374167752889482e-06,6.431655007622098e-15,6.134769098413224e-06,0.006060361910292443,0.05870862171115822,0.009799558385784769,3.694205982383246e-07,8.223290693639331e-07,1.627417104950346e-06,1.1193378782557541e-05,6.348410743171566e-14,0.016022047507103374,4.035782697507133e-09,1.4344985095759636e-08,2.687367018095678e-07,0.005572283820335697,9.47131414761572e-14,9.735692878766341e-14
0.0024274310402795356,0.11167299729419367,0.0,0.0,0.0,0.0,0.2765907848666893,0.6202685620712186,0.0002805230966308705,0.0009950512830528538,2.032376899405064e-06,1.140800703648308e-06,6.433642028647253e-15,6.154374083716803e-06,0.006070150673751496,0.059082178303445754,0.009826475228518436,3.702046664594112e-07,8.250423596219758e-07,1.6335595504704382e-06,1.1230205732431993e-05,6.369297442539967e-14,0.016136429116301896,4.048913015730678e-09,1.438912649001736e-08,2.7069778891981995e-07,0.005626852906762935,9.569548727892569e-14,9.830488398353271e-14
0.002434493990642715,0.11167143297529192,0.0,0.0,0.0,0.0,0.27630285753922523,0.6199591463920462,0.00028074271196086375,0.0009974710283895247,2.0329818449413645e-06,1.1441777499429506e-06,6.435557206013804e-15,6.173936898915297e-06,0.006079848738887966,0.05945681609222876,0.009853207431583997,3.70987090018767e-07,8.277435601603671e-07,1.6396856163417597e-06,1.126686252993181e-05,6.39008763881285e-14,0.01625118556114892,4.061981173643033e-09,1.4433052987769946e-08,2.726636419053826e-07,0.005681723616516831,9.668374469481134e-14,9.925824603969452e-14
0.002441556941005894,0.11166987929447808,0.0,0.0,0.0,0.0,0.27601441921868985,0.6196488757037119,0.00028095982928983364,0.0009998804533618072,2.0335641394064068e-06,1.1475477990866115e-06,6.437400679680279e-15,6.19345688581001e-06,0.006089456105485479,0.05983252970414393,0.009879754256771364,3.717678555965654e-07,8.304325133164981e-07,1.645795012455469e-06,1.1303347185063242e-05,6.41078020334994e-14,0.016366315097087622,4.074986425096638e-09,1.447676212321384e-08,2.746341807015314e-07,0.005736895354594636,9.767789449721691e-14,1.0021700183994536e-13
0.002448619891369073,0.11166833629473528,0.0,0.0,0.0,0.0,0.2757254743380036,0.6193377545798472,0.00028117444960570773,0.0010022794656356622,2.034123825859462e-06,1.1509107367357445e-06,6.439172585943771e-15,6.212933343344977e-06,0.00609897277769428,0.06020931370700175,0.009906114984552333,3.725469507374458e-07,8.331090572686911e-07,1.6518874731534375e-06,1.133965794964853e-05,6.431374144658868e-14,0.016481815960072116,4.0879279845188e-09,1.4520251301636515e-08,2.766093405136179e-07,0.005792367504570077,9.867792673207726e-14,1.0118113742844045e-13
0.0024556828417322523,0.11166680401916876,0.0,0.0,0.0,0.0,0.27543602734726635,0.6190257876335726,0.0002813865732078602,0.0010046679732566065,2.0346609365888704e-06,1.1542664485704553e-06,6.440873027002891e-15,6.232365632598399e-06,0.006108398763805847,0.06058716261820099,0.009932288912090033,3.7332436196115566e-07,8.357730304693339e-07,1.6579627205087887e-06,1.1375792996697549e-05,6.451868426548145e-14,0.01659768636942837,4.100805208012835e-09,1.4563518375244972e-08,2.785890473284817e-07,0.005848139431383382,9.968382471086507e-14,1.021506381981521e-13
0.0024627457920954315,0.11166528250727162,0.0,0.0,0.0,0.0,0.2751460827196998,0.6187129795276942,0.00028159620096947956,0.001007045885667338,2.0351755192595163e-06,1.1576148211757907e-06,6.442502153734482e-15,6.251753030117215e-06,0.006117734076083556,0.06096607089037217,0.009958275356427298,3.741000769345549e-07,8.384242762104633e-07,1.6640204993397631e-06,1.1411750642834018e-05,6.47226209427803e-14,0.016713924523592532,4.113617216757529e-09,1.4606560456661005e-08,2.805732363162424e-07,0.0059042104766067,1.0069557812616408e-13,1.0312548944620252e-13
0.0024698087424586106,0.11166377179804063,0.0,0.0,0.0,0.0,0.27485564495169124,0.6183993349815219,0.0002818033343216854,0.0010094131124801407,2.035667610518243e-06,1.1609557409381088e-06,6.4440600821308246e-15,6.2710949650205035e-06,0.006126978732969323,0.061346032904771385,0.009984073658563306,3.7487408175701833e-07,8.41062638388105e-07,1.6700605088490057e-06,1.1447528891286758e-05,6.492554015364269e-14,0.016830528597352092,4.126363510698677e-09,1.4649375861534676e-08,2.825618192213558e-07,0.005960579954936803,1.0171315999508479e-13,1.041056754413312e-13
0.002476165397785472,0.11166242143045566,0.0,0.0,0.0,0.0,0.27459383305144186,0.6181163436559581,0.00028198762251593874,0.0010115344061843675,2.036091303071185e-06,1.1639561028685512e-06,6.445401471553945e-15,6.288463228461585e-06,0.006135221431110663,0.06168889499492372,0.010007130733583256,3.755692138172418e-07,8.434260178329461e-07,1.6754811118699713e-06,1.1479574539772255e-05,6.510728962554384e-14,0.016935783606934676,4.137778273980663e-09,1.4687713566874725e-08,2.843552492600147e-07,0.006011567068803084,1.0263395974134945e-13,1.049923908352387e-13
0.002482522053112333,0.11166107987412939,0.0,0.0,0.0,0.0,0.2743316286574273,0.6178326821458591,0.00028216989146435945,0.0010136469066106693,2.036496842665912e-06,1.166950253527729e-06,6.446685396341585e-15,6.305793614141111e-06,0.006143390733667934,0.06203260187978321,0.010030034428977588,3.762629409139778e-07,8.45778718876752e-07,1.6808869128597923e-06,1.1511472228142339e-05,6.528819993134362e-14,0.01704133217273086,4.149138655793821e-09,1.4725863853363109e-08,2.8615213087433753e-07,0.0060627948256127264,1.035594580949975e-13,1.0588340215068565e-13
0.0024888787084391944,0.11165974715474815,0.0,0.0,0.0,0.0,0.2740690350825762,0.6175483539702903,0.00028235014220075974,0.0010157505498339494,2.036884267973663e-06,1.1699381115089426e-06,6.447911978903724e-15,6.323085603492431e-06,0.0061514866611607575,0.06237714936086732,0.010052784297515813,3.7695525427190255e-07,8.481206296872971e-07,1.6862777325280947e-06,1.15432207827869e-05,6.546826441482251e-14,0.01714717293077011,4.1604440350480965e-09,1.4763824681992023e-08,2.8795241763506593e-07,0.0061142626880451205,1.0448964720204442e-13,1.067786971742459e-13
0.0024952353637660556,0.11165842329842914,0.0,0.0,0.0,0.0,0.27380605565256044,0.6172633626814976,0.0002825283757610259,0.001017845271847517,2.0372536060889647e-06,1.1729195949210731e-06,6.449081304998255e-15,6.340338786718494e-06,0.006159509238135296,0.0627225331980283,0.010075379906813143,3.7764614367380384e-07,8.504516404661067e-07,1.6916533518431858e-06,1.1574818781792193e-05,6.564747501148569e-14,0.017253304503150334,4.1716940687964644e-09,1.4801594895416351e-08,2.8975604294521556e-07,0.006165970102683507,1.054245047436212e-13,1.0767826300319276e-13
0.002501592019092917,0.11165710833213083,0.0,0.0,0.0,0.0,0.2735426937025068,0.6169777118542866,0.00028270459382283975,0.0010199310090444726,2.037604900781869e-06,1.1758946218860247e-06,6.450193513175113e-15,6.357552641163947e-06,0.0061674584912633015,0.06306874912201409,0.010097820834056852,3.7833560045843214e-07,8.527716392986836e-07,1.697013580194982e-06,1.1606264973521647e-05,6.58258246225803e-14,0.01735972550227108,4.182888140121676e-09,1.4839172470109905e-08,2.9156295649963506e-07,0.006217916505153537,1.0636402046069783e-13,1.0858208655796756e-13
0.002507948674419778,0.11165580228090569,0.0,0.0,0.0,0.0,0.27327895257745355,0.6166914050872058,0.0002828787967366914,0.0010220076981971651,2.037938177616053e-06,1.1788631110551475e-06,6.451248684350147e-15,6.374726702614457e-06,0.006175334449997157,0.06341579283281855,0.010120106667522142,3.7902361491448355e-07,8.55080512436483e-07,1.702358225539025e-06,1.1637558172342899e-05,6.600330652370076e-14,0.017466434530289163,4.194025818817852e-09,1.4876555967854743e-08,2.933731066507645e-07,0.006270101319409708,1.0730818139639095e-13,1.0949015395460029e-13
0.0025143053297466394,0.11165450516773875,0.0,0.0,0.0,0.0,0.2730148356354673,0.6164044460082853,0.0002830509862926298,0.0010240752771846085,2.03825348351141e-06,1.181824981594e-06,6.45224696704332e-15,6.391860469783113e-06,0.0061831371459467556,0.06376365999168875,0.010142237007633975,3.79710178513472e-07,8.573781546239281e-07,1.7076871074961287e-06,1.1668697184664527e-05,6.617991394530102e-14,0.017573430177062647,4.205106469730648e-09,1.491374331156356e-08,2.9518643831067123e-07,0.006322523955084712,1.0825697366481732e-13,1.1040245187550806e-13
0.0025206619850735006,0.11165321701608033,0.0,0.0,0.0,0.0,0.2727503462467154,0.6161168382769684,0.0002832211631020938,0.0010261336840737332,2.0385508405139676e-06,1.1847801532338588e-06,6.453188431033537e-15,6.4089535280100305e-06,0.006190866614712038,0.0641123462198365,0.010164211469742775,3.803952809190859e-07,8.596644543016127e-07,1.7130000157984799e-06,1.1699680705885794e-05,6.63556394882365e-14,0.017680711019039962,4.216129813168971e-09,1.4950733542726653e-08,2.970028937198016e-07,0.0063751838062194015,1.0921037895932176e-13,1.1131896556016104e-13
0.002527018640400362,0.11165193785003366,0.0,0.0,0.0,0.0,0.27248548779021675,0.6158285855750008,0.0002833893286916277,0.001028182857292108,2.03883029286426e-06,1.187728545010997e-06,6.4540732163588624e-15,6.426005371583466e-06,0.0061985228940666685,0.06446184710982188,0.010186029678925875,3.8107891330511254e-07,8.619393052687025e-07,1.7182967606739547e-06,1.1730507490473815e-05,6.653047608837095e-14,0.017788275623164866,4.227095232331511e-09,1.4987524640957586e-08,2.9882241581373333e-07,0.00642808025585879,1.1016838192238302e-13,1.1223968074273554e-13
0.002533375295727223,0.11165066769184503,0.0,0.0,0.0,0.0,0.27222026365439167,0.6155396916072147,0.00028355548432493124,0.0010302227357605741,2.039091876042779e-06,1.1906700767248135e-06,6.4549014353278e-15,6.443015526572619e-06,0.006206106024254307,0.06481215822417061,0.01020769127087384,3.817610665862787e-07,8.642025977081696e-07,1.7235771530165567e-06,1.1761176385789717e-05,6.670441720842376e-14,0.017896122546440456,4.238002267192112e-09,1.5024115079341496e-08,3.006449525616728e-07,0.0064812126755531925,1.1113096877453599e-13,1.1316458217809684e-13
0.0025397319510540844,0.11164940656202385,0.0,0.0,0.0,0.0,0.2719546772393056,0.61525016010707,0.00028371963162397663,0.0010322532591550975,2.0393356319072035e-06,1.193604668709046e-06,6.455673220434844e-15,6.459983535417327e-06,0.006213616048299961,0.06516327508814188,0.010229195894210123,3.824417316033392e-07,8.664542295442732e-07,1.7288410086177879e-06,1.1791686192239797e-05,6.687745604480569e-14,0.01800425033377542,4.248850401109116e-09,1.5060503158113025e-08,3.02470445194028e-07,0.006534580422599336,1.1209812161596141e-13,1.1409365507912512e-13
0.0025460886063809456,0.11164815448171979,0.0,0.0,0.0,0.0,0.27168873195572985,0.6149599948350074,0.00028388177170280424,0.0010342743677788663,2.0395615918247725e-06,1.1965322418267281e-06,6.4563886709676375e-15,6.476908938633205e-06,0.006221053012229906,0.06551519319190177,0.01025054321033329,3.8312089902774423e-07,8.68694089863824e-07,1.7340881329450825e-06,1.1822035731449313e-05,6.704958591427303e-14,0.018112657518508966,4.259639256423851e-09,1.5096687611187815e-08,3.042988415474877e-07,0.006588182840697096,1.1306982543370235e-13,1.1502688315928112e-13
0.002552445261707807,0.11164691147104865,0.0,0.0,0.0,0.0,0.2714224312240617,0.6146691995768453,0.00028404190667653036,0.0010362860023789026,2.039769806136871e-06,1.199452716662061e-06,6.45704794627594e-15,6.493791264806363e-06,0.00622841696469364,0.06586790799293646,0.010271732892171568,3.837985600924697e-07,8.709220818610627e-07,1.73931833764429e-06,1.1852223796111091e-05,6.722079996948868e-14,0.018221342623201558,4.270368229455435e-09,1.5132666466870968e-08,3.0613007878645656e-07,0.00664201926079386,1.1404606014384065e-13,1.1596425124762618e-13
0.002558801917034668,0.11164567754905429,0.0,0.0,0.0,0.0,0.2711557784749096,0.6143777781452269,0.0002842000377091791,0.0010382881042274405,2.0399603040343353e-06,1.202366014791356e-06,6.457651138758239e-15,6.510630066965936e-06,0.006235707957625935,0.0662214149139078,0.0102927646258731,3.84474705321038e-07,8.731380936392573e-07,1.7445314335798317e-06,1.1882249233026037e-05,6.739109166999444e-14,0.018330304158775197,4.2810370134079374e-09,1.5168438684204956e-08,3.079641066573255e-07,0.006696089000134278,1.150268108658477e-13,1.1690574204198267e-13
0.0025651585723615294,0.11164445273610513,0.0,0.0,0.0,0.0,0.2708887771463268,0.6140857343719687,0.00028435616645556985,0.0010402806151112562,2.0401331320553545e-06,1.2052720575189264e-06,6.4581983957256276e-15,6.527424873452282e-06,0.006242926044838503,0.06657570935247466,0.010313638106492022,3.8514932599896526e-07,8.75342028059207e-07,1.7497272369711782e-06,1.1912110890601172e-05,6.756045448444069e-14,0.018439540628003168,4.291645017431977e-09,1.520400233043216e-08,3.098008638633063e-07,0.0067503913662247395,1.1601205816326684e-13,1.1785133966669949e-13
0.0025715152276883906,0.11164323704907766,0.0,0.0,0.0,0.0,0.27062143068610706,0.6137930721154746,0.00028451029471916777,0.0010422634773151662,2.0402883262242723e-06,1.2081707667373409e-06,6.458689831207685e-15,6.544175238724923e-06,0.006250071283273446,0.0669307866719432,0.010334353041934306,3.8582241267046e-07,8.775337769263543e-07,1.7549055549025479e-06,1.1941807586381772e-05,6.772888170644305e-14,0.0185490505222435,4.302191919103208e-09,1.523935632006693e-08,3.1164029635671106e-07,0.006804925652934927,1.1700178400474633e-13,1.1880102614206414e-13
0.002577871883015252,0.11164203050539404,0.0,0.0,0.0,0.0,0.2703537425521717,0.6134997952597286,0.000284662424078846,0.0010442366339695943,2.040425935508853e-06,1.2110620650010807e-06,6.459125600207637e-15,6.560880692928876e-06,0.006257143732461985,0.0672866422018332,0.010354909152458432,3.864939570536719e-07,8.797132496745096e-07,1.7600662153544075e-06,1.1971338279183878e-05,6.789636743084537e-14,0.018658832321785872,4.3126770768442905e-09,1.527449856146488e-08,3.134823450761023e-07,0.006859691140988441,1.1799597079236833e-13,1.1975478548241155e-13
0.002584228538342113,0.11164083312192571,0.0,0.0,0.0,0.0,0.27008571621089045,0.6132059077134967,0.0002848125571195763,0.0010462000286023453,2.0405459983976222e-06,1.2139458747612926e-06,6.4595058245541964e-15,6.577540807545552e-06,0.006264143454871622,0.06764327123996222,0.0103753061702967,3.871639495724303e-07,8.818803341703654e-07,1.765209021661834e-06,1.2000701725864303e-05,6.806290460706326e-14,0.018768884496450956,4.3231002681254535e-09,1.5309428289570497e-08,3.153269525592418e-07,0.00691468709829017,1.1899459621739887e-13,1.2071259833071467e-13
0.0025905851936689744,0.11163964491502017,0.0,0.0,0.0,0.0,0.26981735513760496,0.6129114134077837,0.0002849606942962311,0.0010481536055965794,2.0406485562007476e-06,1.2168221199380706e-06,6.459830635012323e-15,6.594155113342253e-06,0.006271070515590692,0.06800066905425421,0.010395543839456203,3.8783238196740915e-07,8.840349450814659e-07,1.7703338050850096e-06,1.202989699025519e-05,6.822848792554823e-14,0.01887920550611734,4.333460833641682e-09,1.5344143351857735e-08,3.1717406552099393e-07,0.0069699127810376885,1.199976473802384e-13,1.2167444841460382e-13
0.0025969418489958356,0.11163846589952736,0.0,0.0,0.0,0.0,0.2695486628153474,0.6126163162981084,0.00028510684026525644,0.001050097309691931,2.0407336671135224e-06,1.219690722837961e-06,6.460100215790579e-15,6.610723168513109e-06,0.006277924982048082,0.06835883088174856,0.010415621914653474,3.884992452945699e-07,8.86176969817637e-07,1.7754403698249417e-06,1.2058922752136086e-05,6.839310989856473e-14,0.018989793800651245,4.343758502103146e-09,1.5378642841448472e-08,3.190236163601696e-07,0.0070253674328197915,1.2100509341247176e-13,1.22640315489285e-13
0.002603298504322697,0.11163729609128407,0.0,0.0,0.0,0.0,0.2692796427354652,0.6123206203615752,0.00028525099268943843,0.0010520310861279318,2.040801339612253e-06,1.222551609294751e-06,6.4603145937200545e-15,6.627244569463314e-06,0.006284706925730197,0.06871775193034817,0.010435540164637823,3.8916452976185795e-07,8.883063249205656e-07,1.780528541069856e-06,1.208777814492594e-05,6.855676561123254e-14,0.019100647819684038,4.353992853837975e-09,1.5412925349582587e-08,3.2087556307560896e-07,0.007081050285382512,1.2201692910349243e-13,1.236101823204164e-13
0.002609655159649558,0.11163613550218617,0.0,0.0,0.0,0.0,0.2690102983983578,0.6120243296019164,0.0002853931570748758,0.0010539548811577901,2.0408516552559474e-06,1.2254047014785105e-06,6.4604740269664984e-15,6.64371879586943e-06,0.006291416419246382,0.06907742737380204,0.010455298368143101,3.8982822761517797e-07,8.904229051863714e-07,1.7855981449221552e-06,1.2116461934453825e-05,6.87194480638515e-14,0.01921176599227866,4.364163284324737e-09,1.5446988925258758e-08,3.22729829704479e-07,0.007136960556943542,1.2303311785463466e-13,1.2458402895804066e-13
0.002615376149443733,0.11163509886718688,0.0,0.0,0.0,0.0,0.2687676141535063,0.6117571626678695,0.00028551940787711476,0.0010556777187035158,2.040882139732003e-06,1.2279657595863479e-06,6.4605706674120786e-15,6.658504925857867e-06,0.006297393080593079,0.06940177627216189,0.010472943736914507,3.904241930471216e-07,8.923168291465498e-07,1.7901447637948893e-06,1.2142129851194318e-05,6.886502574947925e-14,0.01931199689395041,4.373261735560108e-09,1.5477458010015583e-08,3.2440061698789625e-07,0.007187473590605513,1.2395140254373883e-13,1.2546387789179888e-13
0.002621097139237908,0.1116340697218445,0.0,0.0,0.0,0.0,0.26852467266204894,0.6114895201312881,0.00028564405062979885,0.001057392389599457,2.0408986173819375e-06,1.2305203903827085e-06,6.4606229679808126e-15,6.673252254919541e-06,0.006303311175834199,0.06972672874645229,0.010490459152619225,3.9101885927443873e-07,8.942002638491381e-07,1.7946760638706963e-06,1.2167657170091581e-05,6.900980602447332e-14,0.019412439323137805,4.38230797191147e-09,1.5507748277623712e-08,3.260731988124433e-07,0.0072381696072395,1.2487318459738203e-13,1.263469207609813e-13
0.0026268181290320827,0.11163304807331643,0.0,0.0,0.0,0.0,0.26828147649167255,0.6112214049544337,0.0002857670880350744,0.0010590988565813905,2.0409011422993892e-06,1.2330685395922484e-06,6.460631099906857e-15,6.6879603603649445e-06,0.006309170762947594,0.07005228121993934,0.010507844477107448,3.916122219779643e-07,8.96073138335629e-07,1.7991919332156602e-06,1.2193043282615578e-05,6.915378543750851e-14,0.019513092115422563,4.3913014343101105e-09,1.5537857919421608e-08,3.2774754214587843e-07,0.007289048013388518,1.2579845633932164e-13,1.2723314263742107e-13
