Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15)
9.877508982333414e-09,0.11224537202026098,0.0,0.0,0.0,0.0,0.3299999940438441,0.6699999942239214,5.911360563189326e-09,5.731133142971099e-09,4.43011274893887e-11,2.247549875442089e-10,1.3865037698307329e-19,5.364135566772508e-13,4.934664914914137e-13,1.3388512477400402e-14,1.9068381279831977e-17,4.7939431194769717e-14,9.86729073851326e-14,1.5062233636934847e-18,1.5141798573497584e-19,8.587787809427004e-28,4.196097324124728e-22,8.153522093577118e-16
9.999999999999999e-09,0.11224537202018102,0.0,0.0,0.0,0.0,0.32999999396998003,0.669999994149595,5.984641135024268e-09,5.804872182993162e-09,4.487180244481912e-11,2.2487293963749124e-10,1.4175006100124606e-19,5.502031703910151e-13,5.062427459478485e-13,1.3908733873616345e-14,1.9786381659239182e-17,4.915271745275701e-14,1.0116228774406112e-13,1.563167947566775e-18,1.5916487093065273e-19,9.027144401726591e-28,4.467826806229793e-22,8.365182384024393e-16
1.0070475856150767e-08,0.11224537202018102,0.0,0.0,0.0,0.0,0.32999999392748197,0.6699999941068295,6.0268034457506195e-09,5.8472996535755045e-09,4.520014540197549e-11,2.2493945847513162e-10,1.4701451128835647e-19,5.582156059585468e-13,5.136677334536879e-13,1.421405695189045e-14,2.0207540103129618e-17,4.9857569910425214e-14,1.0260834693309637e-13,1.5965530680164141e-18,1.6375284662052882e-19,9.287311054809268e-28,4.630393722538598e-22,8.488199646762667e-16
1.026344272996812e-08,0.11224537202010028,0.0,0.0,0.0,0.0,0.3299999938111197,0.6699999939897303,6.142246051532237e-09,5.9634730608617835e-09,4.609915274096071e-11,2.2511691007911544e-10,1.4806901007961239e-19,5.804474757837641e-13,5.342748101453961e-13,1.507281302797546e-14,2.1391186485057596e-17,5.1812823105390194e-14,1.0661919230757593e-13,1.6903129232765364e-18,1.7681599375142739e-19,1.0028214905554086e-27,5.099695011825975e-22,8.829654577023357e-16
1.0456409603785472e-08,0.11224537202001882,0.0,0.0,0.0,0.0,0.32999999369475735,0.6699999938726242,6.2576884008327405e-09,6.07965262881782e-09,4.699812989578668e-11,2.2528807836150597e-10,1.6496185152993343e-19,6.031088414037215e-13,5.552877142629962e-13,1.5965428759821313e-14,2.262017250589349e-17,5.380513950952623e-14,1.107053104654181e-13,1.7875584223912693e-18,1.906345005488959e-19,1.0811796302775864e-27,5.606046352972019e-22,9.17788927323647e-16
1.0649376477602825e-08,0.11224537201993671,0.0,0.0,0.0,0.0,0.3299999935783949,0.6699999937555122,6.3731304675011404e-09,6.195837640717443e-09,4.789710374501529e-11,2.2545368004186644e-10,1.203928265259065e-19,6.261994381241213e-13,5.767064988227575e-13,1.6892551835198105e-14,2.3895350289584623e-17,5.583446787163744e-14,1.1486656849412046e-13,1.8883446503718927e-18,2.0523585633363927e-19,1.164041088335181e-27,6.151568104368075e-22,9.532905464579043e-16
1.0842343351420178e-08,0.11224537201985413,0.0,0.0,0.0,0.0,0.3299999934620323,0.669999993638395,6.488572221692051e-09,6.312027443734182e-09,4.87961048638412e-11,2.2561436794064834e-10,2.376180396100578e-19,6.497186972254474e-13,5.985309130960604e-13,1.785482946934646e-14,2.5217571838073578e-17,5.790075682531375e-14,1.1910283333319504e-13,1.9927262727053486e-18,2.206479633474931e-19,1.2513340687755253e-27,6.738456775505971e-22,9.894704826982068e-16
1.103531022523753e-08,0.11224537201977106,0.0,0.0,0.0,0.0,0.3299999933456695,0.6699999935212729,6.604013691441533e-09,6.428221527785919e-09,4.9695105894434686e-11,2.2577065213524077e-10,2.024515916232498e-19,6.73666637098935e-13,6.207612938082307e-13,1.8852908253358227e-14,2.6587689103804394e-17,6.000395465178624e-14,1.234139712803188e-13,2.100757518986114e-18,2.3689913217825826e-19,1.343542866116102e-27,7.368986467867402e-22,1.026328985815338e-15
1.1228277099054884e-08,0.11224537201968751,0.0,0.0,0.0,0.0,0.3299999932293066,0.6699999934041465,6.719454906577619e-09,6.544419456412594e-09,5.0594077684425406e-11,2.2592296908165786e-10,3.855272378044492e-19,6.980425925765381e-13,6.433972944165728e-13,1.9887434292406418e-14,2.8006554090004094e-17,6.21440094875946e-14,1.2779984842264845e-13,2.2124922051731885e-18,2.5401807839387967e-19,1.4404484757125633e-27,8.045509797542379e-22,1.0638663081467474e-15
1.1421243972872236e-08,0.11224537201960356,0.0,0.0,0.0,0.0,0.32999999311294365,0.6699999932870161,6.8348958544527186e-09,6.6606207958934295e-09,5.1493033593293156e-11,2.260717524966451e-10,-2.1663039438158296e-19,7.228472356997456e-13,6.664399057923021e-13,2.0959053314145178e-14,2.9475018865696686e-17,6.43208695375166e-14,1.3226033107925594e-13,2.3279837530869457e-18,2.7203391789035066e-19,1.5432498464794134e-27,8.770459183086213e-22,1.1020826417326001e-15
1.161421084668959e-08,0.11224537201951933,0.0,0.0,0.0,0.0,0.32999999299658056,0.6699999931698825,6.9503365028429295e-09,6.77682511894121e-09,5.2392006573187484e-11,2.2621742966344893e-10,1.103456357755643e-18,7.480775104908065e-13,6.898863909434454e-13,2.2068410611313805e-14,3.0993935478367853e-17,6.653448306335436e-14,1.3679528577781773e-13,2.4472851865801095e-18,2.9097616286674164e-19,1.649325191636551e-27,9.546348124458656e-22,1.1409781507909553e-15
1.2000144594324297e-08,0.11224537201934986,0.0,0.0,0.0,0.0,0.32999999276385394,0.6699999929356054,7.181216961131426e-09,7.009241431037924e-09,5.418994652724594e-11,2.265007499401742e-10,1.7153195821807714e-19,7.998230619516824e-13,7.380003665299743e-13,2.440291832058227e-14,3.418653210977273e-17,7.107176269526833e-14,1.4608807600019812e-13,2.6975277431362496e-18,3.3175987434766656e-19,1.8815987178118063e-27,1.1261411579975909e-21,1.220807620223028e-15
1.2332321533695266e-08,0.11224537201920325,0.0,0.0,0.0,0.0,0.3299999925635435,0.6699999927339523,7.379937118444436e-09,7.209291179569437e-09,5.5737457018299366e-11,2.2673745078851418e-10,1.7441845476703115e-19,8.457266969313123e-13,7.807115513218052e-13,2.6539128162834518e-14,3.7103964914776475e-17,7.509428336557732e-14,1.5432376441627268e-13,2.925602891808763e-18,3.7011277122413837e-19,2.0991219312338647e-27,1.292580739343962e-21,1.2916950971424549e-15
1.2664498473066235e-08,0.11224537201905607,0.0,0.0,0.0,0.0,0.3299999923632327,0.6699999925322929,7.578656451650086e-09,7.4093459207345234e-09,5.728496445091334e-11,2.2696879542761746e-10,2.441371184933303e-19,8.928927895659748e-13,8.246251900252247e-13,2.879617425390091e-14,4.018282084524757e-17,7.92249879451561e-14,1.627782642604281e-13,3.1656930770115636e-18,4.116398397797539e-19,2.334578826072834e-27,1.4779764290190157e-21,1.3645981917115288e-15
1.2996675412437204e-08,0.1122453720189084,0.0,0.0,0.0,0.0,0.3299999921629215,0.6699999923306279,7.777374970920369e-09,7.609404681799577e-09,5.883246219209618e-11,2.271957565818176e-10,1.812651754767902e-19,9.413199069509685e-13,8.697414824084653e-13,3.1177333061172497e-14,4.342744586161137e-17,8.346361120856986e-14,1.7145089469127716e-13,3.4180567217878344e-18,4.565033539880506e-19,2.5890952140357884e-27,1.6838691946291163e-21,1.4395179891967561e-15
1.3328852351808174e-08,0.11224537201876034,0.0,0.0,0.0,0.0,0.3299999919626099,0.6699999921289579,7.976092680452188e-09,7.809466669269495e-09,6.037994958296588e-11,2.2741912773857263e-10,1.8665027062863502e-19,9.910062095359349e-13,9.160602228340928e-13,3.368587671813464e-14,4.684218587116812e-17,8.780988807024583e-14,1.8034097595067337e-13,3.682948836778764e-18,5.048689211066085e-19,2.863403440361301e-27,1.9118793639119285e-21,1.5164555663402092e-15
1.3661029291179143e-08,0.11224537201861194,0.0,0.0,0.0,0.0,0.3299999917622979,0.6699999919272839,8.174809581950635e-09,8.009531235582767e-09,6.19274284526574e-11,2.2763955645306613e-10,1.9897258765218638e-19,1.0419501166909466e-12,9.63581465706063e-13,3.6325073015493505e-14,5.043138672593887e-17,9.226355368244702e-14,1.89447829563259e-13,3.960621073720899e-18,5.5690542547443935e-19,3.1585245019823947e-27,2.163708163988372e-21,1.59541199631221e-15
1.3993206230550112e-08,0.11224537201846335,0.0,0.0,0.0,0.0,0.3299999915619855,0.6699999917256063,8.37352567732241e-09,8.209597837257905e-09,6.347490042354365e-11,2.2785758620141524e-10,1.9921756373834523e-19,1.0941500047929544e-12,1.0123052233202123e-12,3.909818599625999e-14,5.4199394231435644e-17,9.68243434657024e-14,1.9877077828722306e-13,4.251322234394084e-18,6.127845288340176e-19,3.475451584495529e-27,2.4411277946810122e-21,1.6763883525474448e-15
1.4325383169921081e-08,0.1122453720183145,0.0,0.0,0.0,0.0,0.32999999136167274,0.6699999915239256,8.572240969376058e-09,8.409666046551645e-09,6.502236620890508e-11,2.2807364472256964e-10,2.061944475215902e-19,1.1476042121144814e-12,1.0622314709579422e-12,4.200847474462122e-14,5.81505541332062e-17,1.0149199325918055e-13,2.083091466409462e-13,4.555297404879315e-18,6.726815109143588e-19,3.8151594251926284e-27,2.746005871377284e-21,1.7593857097372612e-15
1.498973704866302e-08,0.11224537201801639,0.0,0.0,0.0,0.0,0.32999999096104604,0.6699999911205557,8.969669157167947e-09,8.809805911222996e-09,6.811727964304441e-11,2.285012248409381e-10,2.156288670174701e-19,1.258269035652608e-12,1.1656914395852588e-12,4.82535950335005e-14,6.661971386566256e-17,1.1114681843406306e-13,2.280294485931396e-13,5.204034950974475e-18,8.05244975555071e-19,4.5670029060465194e-27,3.446021943939522e-21,1.931447729113144e-15
1.5587655539530768e-08,0.11224537201774769,0.0,0.0,0.0,0.0,0.3299999906004805,0.6699999907575153,9.327351814468976e-09,9.169934379831074e-09,7.090268015742638e-11,2.2888221297139265e-10,2.238981883418711e-19,1.3621406803005841e-12,1.2629178981665047e-12,5.437595203117447e-14,7.4911934321342e-17,1.2019898155697625e-13,2.465077139220928e-13,5.835691027174275e-18,9.401133972568982e-19,5.331919333244834e-27,4.1904232165325914e-21,2.093226161517937e-15
1.6284402593322536e-08,0.11224537201743431,0.0,0.0,0.0,0.0,0.3299999901803163,0.6699999903344604,9.744151796936341e-09,9.589589380127998e-09,7.414844744009154e-11,2.2932295646361058e-10,2.3496027707481185e-19,1.4882752202117266e-12,1.3811298606635356e-12,6.213597355220352e-14,8.541042577622652e-17,1.311788915130097e-13,2.6890732992811443e-13,6.630728117106242e-18,1.1173920984064035e-18,6.337367340714746e-27,5.212828742516831e-21,2.290027073406495e-15
1.6981149647114305e-08,0.11224537201712079,0.0,0.0,0.0,0.0,0.32999998976015027,0.6699999899113978,1.0160948350975888e-08,1.0009245083241697e-08,7.739418786753472e-11,2.2976139734239538e-10,2.458924878121549e-19,1.6198783395283024e-12,1.5046321469298324e-12,7.059787544526918e-14,9.684658169213146e-17,1.426209866610561e-13,2.922344276488173e-13,7.491222665653953e-18,1.3180357392460476e-18,7.475331442912456e-27,6.423663396735606e-21,2.4957521842668607e-15
1.7677896700906073e-08,0.11224537201680716,0.0,0.0,0.0,0.0,0.3299999893399824,0.6699999894883287,1.0577741508189117e-08,1.0428900637617365e-08,8.063990194557115e-11,2.3019838715077408e-10,2.552045239513338e-19,1.7569348335001954e-12,1.6334247107342602e-12,7.979141475989202e-14,1.0926050185738667e-16,1.5452286849345723e-13,3.164829109336211e-13,8.419215588757065e-18,1.5438758565809864e-18,8.756200872230845e-27,7.846802097127505e-21,2.7104114195140825e-15
1.8374643754697842e-08,0.1122453720164935,0.0,0.0,0.0,0.0,0.3299999889198126,0.6699999890652532,1.0994531300439424e-08,1.0848555508258856e-08,8.38855898044148e-11,2.3063446087598114e-10,2.647031651887213e-19,1.8994294829231933e-12,1.767507503342488e-12,8.974625206556005e-14,1.226922849954882e-16,1.6688215202344569e-13,3.4164672820290653e-13,9.416686493444917e-18,1.7968030869896145e-18,1.0190696655766379e-26,9.508292061328628e-21,2.9340147051207695e-15
1.907139080848961e-08,0.11224537201617983,0.0,0.0,0.0,0.0,0.3299999884996409,0.669999988642172,1.1411317759528229e-08,1.1268209369064713e-08,8.713125154903372e-11,2.3106994461246647e-10,2.7589534035499614e-19,2.047347060334946e-12,1.9068804767036955e-12,1.0049197350861632e-13,1.3718202902559196e-16,1.796964627800232e-13,3.6771986239884813e-13,1.0485568169104324e-17,2.0787531671388395e-18,1.1789795916676537e-26,1.1435869853012539e-20,3.1665719671032583e-15
1.976813786228138e-08,0.1122453720158662,0.0,0.0,0.0,0.0,0.3299999880794672,0.6699999882190851,1.1828100917053037e-08,1.1687862000134221e-08,9.037688740954927e-11,2.315050582548943e-10,2.860930762327119e-19,2.200672335387802e-12,2.0515435871821967e-12,1.1205809743488453e-13,1.5276983113799506e-16,1.9296343605639697e-13,3.9469632816490624e-13,1.1627752360041007e-17,2.3917012682220813e-18,1.3564703752550792e-26,1.365885725098309e-20,3.4080931313632565e-15
2.0464884916073148e-08,0.1122453720155526,0.0,0.0,0.0,0.0,0.3299999876592914,0.6699999877959927,1.2244880804428386e-08,1.2107513297029398e-08,9.362249767252333e-11,2.3193990623624078e-10,2.9636722954307375e-19,2.359390063511881e-12,2.201496787861875e-12,1.2447403300887336e-13,1.694957873636439e-16,2.0668072296253497e-13,4.225701912469001e-13,1.2845066401204873e-17,2.7376843290611025e-18,1.5526971712916514e-26,1.6209177260948272e-20,3.658588123833853e-15
2.185837902365669e-08,0.11224537201492568,0.0,0.0,0.0,0.0,0.3299999868189339,0.6699999869497915,1.3078430894080353e-08,1.2946811558184079e-08,1.0011364237679395e-10,2.3280913530916337e-10,3.169153046310314e-19,2.692941873626206e-12,2.5172732788346257e-12,1.519725559848378e-13,2.0652254196748545e-16,2.3545690316684817e-13,4.80986567775484e-13,1.5512163987866153e-17,3.537121793454922e-18,2.0061039266075862e-26,2.243003319785961e-20,4.186539297975496e-15
2.325187313124023e-08,0.11224537201429897,0.0,0.0,0.0,0.0,0.3299999859785678,0.6699999861035688,1.3911968277926929e-08,1.3786103906263455e-08,1.0660468764665017e-10,2.336778780618729e-10,3.374615222221494e-19,3.047880402664073e-12,2.854209592257232e-12,1.8322092355304e-13,2.485830416766919e-16,2.6600648658268986e-13,5.429223962613125e-13,1.8500452515981256e-17,4.494339833856836e-18,2.548997099262576e-26,3.040146847210216e-20,4.750504900041718e-15
2.464536723882377e-08,0.11224537201367266,0.0,0.0,0.0,0.0,0.3299999851381932,0.6699999852573247,1.4745493204390522e-08,1.462539006776656e-08,1.1309563536959555e-10,2.3454640796041463e-10,3.580109543757204e-19,3.4240835129852308e-12,3.2123053753754106e-12,2.1845154326152842e-13,2.9599802579234056e-16,2.98311096107901e-13,6.083315252914818e-13,2.1823046262147894e-17,5.627063707900765e-18,3.191429701479612e-26,4.0452500460796737e-20,5.350564342208467e-15
2.603886134640731e-08,0.11224537201304662,0.0,0.0,0.0,0.0,0.3299999842978096,0.6699999844110595,1.5579005920331507e-08,1.5464669879723926e-08,1.1958648746674092e-10,2.354148879403531e-10,3.7855699302367695e-19,3.821429006561815e-12,3.591560281703825e-12,2.5789549121811653e-13,3.4908822075789525e-16,3.323525443768405e-13,6.771684066453759e-13,2.549242307218183e-17,6.953618635244328e-18,3.9437950197306457e-26,5.29481553319698e-20,5.986797038555734e-15
2.743235545399085e-08,0.11224537201242098,0.0,0.0,0.0,0.0,0.3299999834574169,0.6699999835647733,1.6412506670984022e-08,1.630394329744734e-08,1.2607724585661981e-10,2.3628336265705924e-10,3.9910528796881623e-19,4.239794635989185e-12,3.991973971419532e-12,3.017824231596202e-13,4.0817433960332326e-16,3.6811284475338993e-13,7.493881288854976e-13,2.952041374042689e-17,8.492937073154818e-18,4.8168307387033827e-26,6.829279075207054e-20,6.659282405274818e-15
2.882584956157439e-08,0.11224537201179564,0.0,0.0,0.0,0.0,0.3299999826170148,0.669999982718466,1.724599570003188e-08,1.7143210324345546e-08,1.3256791244498395e-10,2.3715182866940666e-10,4.1965045876287445e-19,4.679058127031949e-12,4.4135461110901204e-12,3.5034062939978166e-13,4.735770828788847e-16,4.055742014822921e-13,8.249463840380489e-13,3.3918269895999446e-17,1.0264491148299784e-17,5.821580621847038e-26,8.69298078731284e-20,7.368099860635898e-15
3.161283777674147e-08,0.112245372010546,0.0,0.0,0.0,0.0,0.3299999809361813,0.6699999810257878,1.8912939557766913e-08,1.8821725218223838e-08,1.455489777403304e-10,2.3888872189395256e-10,4.607434087127272e-19,5.619789628412019e-12,5.320164448553198e-12,4.623749345033019e-13,6.24615165424024e-16,4.855301495397865e-13,9.859051881170327e-13,4.3865139956917266e-17,1.4585365233996374e-17,8.272196114078427e-26,1.3612640883280078e-19,8.8950487240268e-15
3.7186814207075635e-08,0.11224537200805118,0.0,0.0,0.0,0.0,0.32999997757439126,0.6699999776401783,2.224669713507941e-08,2.2178678313244476e-08,1.7151008877889377e-10,2.4236240529815047e-10,5.429247575392934e-19,7.746650305666863e-12,7.38728866726747e-12,7.523657574585236e-13,1.0166001475724417e-15,6.650958229321199e-13,1.3460112207272736e-12,6.862977734591215e-17,2.6927762260774988e-17,1.5272277636688848e-25,2.9899546558742486e-19,1.2388426182020778e-14
4.27607906374098e-08,0.11224537200556241,0.0,0.0,0.0,0.0,0.329999974212424,0.6699999742542307,2.5580293722053625e-08,2.5535529135113064e-08,1.974699381306124e-10,2.4583596575215897e-10,6.251021124423616e-19,1.0194201184628685e-11,9.792913718887964e-12,1.1420126575340416e-12,1.5455642462696224e-15,8.699730451505921e-13,1.754845752508958e-12,1.0035372009605376e-16,4.5364984227139913e-17,2.5729084580556947e-25,5.845539998648525e-19,1.6472012868171954e-14
4.833476706774396e-08,0.11224537200307992,0.0,0.0,0.0,0.0,0.3299999708502648,0.6699999708679453,2.8913744024125098e-08,2.8892277659698095e-08,2.2342864050948307e-10,2.4930942531526377e-10,7.072758365312695e-19,1.2954657588723082e-11,1.2537021827083773e-11,1.6451363878460405e-12,2.2320262814017273e-15,1.0991270994307207e-12,2.2098972406206315e-12,1.395202517548613e-16,7.135440470389096e-17,4.0469177346908686e-25,1.0466142771096442e-18,2.1150892703673003e-14
5.390874349807812e-08,0.11224537200060405,0.0,0.0,0.0,0.0,0.3299999674878991,0.6699999674813217,3.2247062361124024e-08,3.224892388543453e-08,2.4938630762504163e-10,2.527827834818054e-10,7.894462834371788e-19,1.6020274110006022e-11,1.5619596719806307e-11,2.2752135965111796e-12,3.0965029697929954e-15,1.3515662754832853e-12,2.7087858152724196e-12,1.8654023060884943e-16,1.0641374514745535e-16,6.0353343103689035e-25,1.7509796584455645e-18,2.6430150089488456e-14
5.948271992841228e-08,0.11224537199813497,0.0,0.0,0.0,0.0,0.3299999641253129,0.66999996409436,3.558026266940444e-08,3.560546781473129e-08,2.7534304819805894e-10,2.5625603577355705e-10,8.716137973214549e-19,1.9383358185429975e-11,1.904062359635653e-11,3.0453773520458634e-12,4.1595092550085905e-15,1.6263402823927721e-12,3.249257006374776e-12,2.4176838932141196e-16,1.5210430736283583e-16,8.626708594853209e-25,2.7759215428255498e-18,3.231486988745695e-14
7.06306727890806e-08,0.11224537199321817,0.0,0.0,0.0,0.0,0.32999995739942445,0.6699999573194219,4.224636318264704e-08,4.2318248776624884e-08,3.2725417086237684e-10,2.6320222184228766e-10,1.0359413591860656e-18,2.6971495990310502e-11,2.6897980692306548e-11,5.056908181984883e-12,6.9631646673926215e-15,2.239272771232714e-12,4.446467788715184e-12,3.780963437882377e-16,2.817353225808804e-16,1.597882841505571e-24,6.1611434989731895e-18,4.5921038166918484e-14
8.177862564974893e-08,0.1122453719883312,0.0,0.0,0.0,0.0,0.32999995067249416,0.66999995054313,4.891214966561805e-08,4.9030620531427275e-08,3.791628206784515e-10,2.701479809440237e-10,1.2002610931137688e-18,3.565900008203111e-11,3.6109002253413195e-11,7.778128176870644e-12,1.0807089524733797e-14,2.931076183429345e-12,5.785728590262381e-12,5.506469060262036e-16,4.731766109630524e-16,2.6836564300633535e-24,1.2083595644406153e-17,6.201008469390687e-14
9.292657851041725e-08,0.11224537198347546,0.0,0.0,0.0,0.0,0.3299999439444226,0.6699999437654837,5.557772047694045e-08,5.574258305823513e-08,4.310697650535922e-10,2.770933174732588e-10,1.3645754283753917e-18,4.538727843711517e-11,4.667361822424842e-11,1.1302222569977429e-11,1.5855372481237506e-14,3.695455218519747e-12,7.2528399659407e-12,7.612404118726225e-16,7.3947085975782385e-16,4.19396421094287e-24,2.163285586251518e-17,8.062270244987733e-14
9.999999999999998e-08,0.11224537197865238,0.0,0.0,0.0,0.0,0.329999939674799,0.6699999394643367,5.980698298511019e-08,6.000113840301169e-08,4.640043800494204e-10,2.81499942698509e-10,1.4688317939802921e-18,5.2073630936455517e-11,5.4078792219516224e-11,1.3994965798024157e-11,1.975777034543973e-14,4.2154307308697536e-12,8.24414227616617e-12,9.153472639627604e-16,9.531757041599239e-16,5.406007259205581e-24,3.0154485258411943e-17,9.375961400290004e-14
1.0407453137108557e-07,0.11224537197865238,0.0,0.0,0.0,0.0,0.32999993721511583,0.6699999369864821,6.224316848833577e-08,6.245413634090983e-08,4.829757286174e-10,2.8403823107935997e-10,1.5288866588265338e-18,5.609945089651242e-11,5.859177789137261e-11,1.571736542268483e-11,2.227210342154774e-14,4.52661376304818e-12,8.835012307265581e-12,1.0115239658335434e-15,1.0936263825530906e-15,6.20258381727473e-24,3.6105719602386355e-17,1.0179958937632891e-13
1.152224842317539e-07,0.11224537197386311,0.0,0.0,0.0,0.0,0.3299999304844852,0.6699999302061247,6.890858128964505e-08,6.916528036441689e-08,5.348813948155451e-10,2.909827203267148e-10,1.6931969479527562e-18,6.774051684047111e-11,7.186344874445768e-11,2.110688384278078e-11,3.0221381734112614e-14,5.41921361512003e-12,1.0520719963211083e-11,1.3030335714739226e-15,1.5485565694364357e-15,8.782754516480431e-24,5.700485860236032e-17,1.255814475920509e-13
1.263704370924222e-07,0.11224537196910869,0.0,0.0,0.0,0.0,0.3299999237524473,0.6699999234244105,7.557404137262222e-08,7.587601511211148e-08,5.867874073391446e-10,2.9792678540896856e-10,1.8575083333943618e-18,8.02574708788316e-11,8.648861551658671e-11,2.754940865731396e-11,3.986732358317008e-14,6.368340878420482e-12,1.2299584380954342e-11,1.6372187053887184e-15,2.1170569318354264e-15,1.200704701832428e-23,8.603741340069276e-17,1.520089826556713e-13
1.3751838995309053e-07,0.11224537196439006,0.0,0.0,0.0,0.0,0.3299999170189235,0.6699999166413394,8.22396263091389e-08,8.258634056713872e-08,6.386943715114072e-10,3.04870426748335e-10,2.0218227313358903e-18,9.359937778197292e-11,1.0246727932020011e-10,3.511902421183755e-11,5.1374068044916483e-14,7.36947702071738e-12,1.4162275778570729e-11,2.015460974579273e-15,2.8117882273015603e-15,1.594726776583126e-23,1.2511339404442326e-16,1.8112290287601805e-13
1.4866634281375886e-07,0.11224537195970821,0.0,0.0,0.0,0.0,0.32999991028384,0.6699999098569106,8.890540899563851e-08,8.929625671327726e-08,6.906028561905016e-10,3.1181364415181214e-10,2.1861419425297584e-18,1.0771744116021491e-10,1.197994565228011e-10,4.388547725224319e-11,6.490578455013025e-14,8.418462506810047e-12,1.6100391984387507e-11,2.439097546442908e-15,3.6452557648667736e-15,2.067434156402874e-23,1.7634317206121455e-16,2.1296391840149286e-13
1.5981429567442718e-07,0.11224537195506373,0.0,0.0,0.0,0.0,0.3299999035471273,0.6699999030711232,9.55714578674469e-08,9.600576353427165e-08,7.425133954384977e-10,3.1875643747838644e-10,2.3504676575793885e-18,1.2256502929305555e-10,1.3848517782267667e-10,5.3914363471105786e-11,8.062667861687606e-14,9.511468277081073e-12,1.8106366046410634e-11,2.9094350286347168e-15,4.629798237163566e-15,2.6258248240457797e-23,2.420349468883127e-16,2.4757274045706223e-13
1.709622485350955e-07,0.11224537195045733,0.0,0.0,0.0,0.0,0.3299998968087203,0.6699998962839769,1.02237837106955e-07,1.0271486101355146e-07,7.944264901431346e-10,3.256988069198378e-10,2.514801462072997e-18,1.3809767272121148e-10,1.585244874000412e-10,6.526731145721862e-11,9.87009968526738e-14,1.0644970730649013e-11,2.0173387544109032e-11,3.4277547854364796e-15,5.777585244232895e-15,3.276800860125731e-23,3.246920655475616e-16,2.849900806115241e-13
1.8211020139576383e-07,0.1122453719458897,0.0,0.0,0.0,0.0,0.32999989006855807,0.6699998894954712,1.089046068468412e-07,1.0942354913481406e-07,8.463426096012481e-10,3.326407524175238e-10,2.6791448415960387e-18,1.5427304745238945e-10,1.799174421140794e-10,7.800216370011014e-11,1.1929303158216592e-13,1.1815728716705975e-11,2.229533158471971e-11,3.995314464406443e-15,7.1006185631727095e-15,4.027169163207029e-23,4.2701037708258267e-16,3.252566500555277e-13
2.0440610711710048e-07,0.11224537193687269,0.0,0.0,0.0,0.0,0.3299998765827425,0.6699998759143789,1.2223953936517836e-07,1.2283969723815958e-07,9.501856517930522e-10,3.465233713508685e-10,3.0078657990248285e-18,1.8839323871069298e-10,2.2676457296582756e-10,1.0783114638462246e-10,1.6868767524226598e-13,1.4257324598899641e-11,2.6682508868500228e-11,5.2830798797276796e-15,1.0319594747911634e-14,5.852835738956813e-23,7.023604832049236e-16,4.145003151558199e-13
2.2670201283843713e-07,0.11224537192801637,0.0,0.0,0.0,0.0,0.32999986308926593,0.6699998623278425,1.3557666330549754e-07,1.362542077142858e-07,1.0540457054814062e-09,3.604042937528979e-10,3.336640607310706e-18,2.246286583746941e-10,2.790272490463155e-10,1.4379535206396656e-10,2.301260267166282e-13,1.6815150984107187e-11,3.1230126476235466e-11,6.782398488677001e-15,1.437941072855529e-14,8.155390946570754e-23,1.093401074423751e-15,5.156293896952512e-13
2.489979185597738e-07,0.11224537191932364,0.0,0.0,0.0,0.0,0.32999984958776557,0.6699998487358576,1.489163346076483e-07,1.4966708043254988e-07,1.1579255488531802e-09,3.7428351998654553e-10,3.665478060960126e-18,2.627139501637143e-10,3.3670630409360216e-10,1.86239857450959e-10,3.0492448942323884e-13,1.9471330752279218e-11,3.5907565785012843e-11,8.502666454323547e-15,1.9370134935234022e-14,1.0985917776741536e-22,1.6283586556305355e-15,6.289694756148435e-13
2.7129382428111043e-07,0.11224537191079675,0.0,0.0,0.0,0.0,0.32999983607792516,0.669999835138421,1.622588630778619e-07,1.6307831526312822e-07,1.2618276001150046e-09,3.881610498594275e-10,3.99438581494196e-18,3.024131837963325e-10,3.9980270695852754e-10,2.3546611699544825e-10,3.944005469033676e-13,2.221072104722418e-11,4.0690008152495084e-11,1.0453019033535023e-14,2.537929597178369e-14,1.4394058738488003e-22,2.3382880797450807e-15,7.548461021849342e-13
2.935897300024471e-07,0.11224537190243761,0.0,0.0,0.0,0.0,0.32999982255946947,0.6699998215355294,1.7560451767991825e-07,1.764879120765952e-07,1.3657539587595891e-09,4.020368830423849e-10,4.3233705153183316e-18,3.435174847346593e-10,4.683175441429131e-10,2.9173686753794957e-10,4.998728378620077e-13,2.5020502795308704e-11,4.555736418712247e-11,1.2642331916124918e-14,3.2491963872312653e-14,1.8428061944431719e-22,3.2569929156556676e-15,8.935847070297475e-13
3.158856357237837e-07,0.11224537189424749,0.0,0.0,0.0,0.0,0.3299998090321595,0.6699998079271791,1.8895353135410223e-07,1.898958707435005e-07,1.4697064431535228e-09,4.159110194899467e-10,4.6524379182309125e-18,3.8584266600223484e-10,5.422520042694005e-10,3.552806159423319e-10,6.226612180403915e-13,2.7889827189787852e-11,5.049338297647731e-11,1.5079230869969435e-14,4.0790820084713235e-14,2.313482080247407e-22,4.420948412086681e-15,1.0455106186114535e-12
