Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492),S(435),CH2(T)(8),S(434),C3H6(211),C3H6(209),C3H6(813),C3H7(212),S(491),S(144),CH2O(26),CHO4(125)
0.006225896914219299,0.1121827008052302,0.0,0.0,0.0,0.0,0.12040862278579077,0.4011353737653542,0.00022429464300187274,0.0008584182637485662,1.046136375200706e-06,1.5435811536921312e-06,3.402002385729014e-15,9.666009228393511e-06,0.0048651145245213545,0.3192254128534678,0.007415295814372039,5.182481184138625e-07,5.970016540460998e-07,2.191193944034912e-06,9.698897023738842e-06,5.5008199121975434e-14,0.10588096965808333,2.7783480493762738e-09,9.859825878346854e-09,5.858295928863712e-07,0.022717353652287598,9.817195918104997e-13,8.219534957867114e-13,1.1051002631583154e-08,1.351172518758418e-08,1.8551073537838464e-07,0.011595613736313171,7.689782112234881e-09,6.441250764819974e-09,2.6982829227319003e-13,5.736697091060872e-12,6.11737720067235e-11,0.000115074220965156,2.4946183241948945e-11,9.652322945837472e-10,5.533884292510608e-10,6.318519027353442e-13,1.1635325639859667e-06,2.945765305332349e-16,3.0988375233525962e-12,0.004972818337103044,7.579716245395536e-10,1.9104083650684983e-08,2.7771095279763877e-08,1.563305248052316e-14,2.0617222211761363e-10,2.428195768538032e-12
0.006249318721312773,0.11218626221307203,0.0,0.0,0.0,0.0,0.11984825423153107,0.4001628239643823,0.00022365438868536257,0.0008538702792727816,1.0405880217763359e-06,1.539144983443537e-06,3.383828134737213e-15,9.646494116287957e-06,0.004848812751614856,0.32031724518569565,0.007385948731010756,5.174479907350065e-07,5.918988242449002e-07,2.1834228001184934e-06,9.640760705615894e-06,5.4678474980356957e-14,0.10632018688367766,2.755649567557244e-09,9.781702344946535e-09,5.834004662429897e-07,0.022713791381292106,9.837704928619574e-13,8.229282953972339e-13,1.102419580625621e-08,1.34819033209263e-08,1.8557444896111632e-07,0.011655476393977522,7.72948081260257e-09,6.4563384475619476e-09,2.697757667529809e-13,5.736138306760774e-12,6.116781336110473e-11,0.00011552861136312862,2.4983173722162208e-11,9.638789933026406e-10,5.539619301699621e-10,6.325858783059965e-13,1.1618661344872375e-06,2.9488184374442994e-16,3.1120491880381167e-12,0.005000603573974288,7.62206732490214e-10,1.9148499371080195e-08,2.7812275338702174e-08,1.565623377941567e-14,2.064779005020155e-10,2.425273273727542e-12
0.0062727405284062464,0.112189806970263,0.0,0.0,0.0,0.0,0.11929198876474552,0.3991954762561786,0.00022301768866390552,0.0008493555803882255,1.0350846364468474e-06,1.5347270417114237e-06,3.365799098378654e-15,9.627061672986186e-06,0.004832613903693883,0.3214024478522819,0.0073567906050631985,5.166486987187428e-07,5.868496937128268e-07,2.1757014508070544e-06,9.583140506291502e-06,5.4351678040721086e-14,0.10675743355220561,2.7331876789098125e-09,9.70438056467752e-09,5.8097770961741e-07,0.02270964713230806,9.857952308017765e-13,8.238785568842616e-13,1.0997221914967496e-08,1.3451864700283687e-08,1.856319690264266e-07,0.011714995037238043,7.76895137534198e-09,6.471137893292638e-09,2.6971117475762557e-13,5.735323205246859e-12,6.115912145442085e-11,0.00011597822392412565,2.5018983357578546e-11,9.624836079276852e-10,5.545080387852369e-10,6.332883857208129e-13,1.160173076011733e-06,2.9517257558629967e-16,3.1251055120465475e-12,0.005028136823941852,7.664034318533526e-10,1.9191637701181336e-08,2.7852140820126736e-08,1.5678675069348587e-14,2.0677382003358034e-10,2.42229481490859e-12
0.00629616233549972,0.1121933352638838,0.0,0.0,0.0,0.0,0.11873978684018427,0.3982332908251705,0.00022238453034112982,0.0008448740462886047,1.029625816629224e-06,1.5303275800973657e-06,3.347914099011889e-15,9.607713636109687e-06,0.004816517427989532,0.3224810764730034,0.007327820011533854,5.158503452545325e-07,5.818537825094059e-07,2.1680299934696223e-06,9.526032869611951e-06,5.402778813416688e-14,0.10719272204774191,2.7109601984857e-09,9.62785324467659e-09,5.785615937193376e-07,0.022704933539485293,9.877943224744904e-13,8.248047599691361e-13,1.0970088853574063e-08,1.3421621197138467e-08,1.856834452364589e-07,0.011774171818913045,7.808195228122613e-09,6.485653164341279e-09,2.6963481521147254e-13,5.734258057361867e-12,6.114776315635333e-11,0.00011642310667483198,2.505363127148454e-11,9.61047468035614e-10,5.550272829311985e-10,6.339600139151289e-13,1.158454396859527e-06,2.9544900703004216e-16,3.13800751523645e-12,0.0050554183898075065,7.705617687828783e-10,1.9233514999593262e-08,2.7890713014442705e-08,1.570038833522961e-14,2.0706013876521155e-10,2.4192622064433767e-12
0.006319584142593194,0.11219684728023971,0.0,0.0,0.0,0.0,0.11819160926633952,0.3972762280321818,0.000221754900492909,0.0008404255478402639,1.0242111570578026e-06,1.525946834042647e-06,3.3301719065518723e-15,9.58845157576861e-06,0.00480052275539932,0.3235531863461532,0.007299035517075868,5.150530224380583e-07,5.769106084099484e-07,2.160408494621095e-06,9.469434161467847e-06,5.370678464965527e-14,0.10762606475547576,2.688964924316497e-09,9.552113034264057e-09,5.761523801756667e-07,0.022699662977186078,9.897682583090094e-13,8.257073753455257e-13,1.0942804427011037e-08,1.3391184306767954e-08,1.8572902433765032e-07,0.011833008910187268,7.847213810793826e-09,6.49988832839882e-09,2.695469808326006e-13,5.732949001998433e-12,6.113380392952104e-11,0.00011686330754579547,2.5087136530852498e-11,9.595718781655305e-10,5.555202753587246e-10,6.346014546343503e-13,1.1567110551309992e-06,2.9571146424481646e-16,3.1507562470614147e-12,0.005082448628382676,7.746817976649987e-10,1.9274147511307625e-08,2.7928013145851346e-08,1.5721385524698807e-14,2.0733701425802963e-10,2.4161772135393293e-12
0.0063430059496866675,0.11220034320278686,0.0,0.0,0.0,0.0,0.11764741719137586,0.39632424841860564,0.00022112878588176793,0.0008360099479577502,1.0188402572118143e-06,1.521585019291026e-06,3.3125713484758524e-15,9.569276905271432e-06,0.00478462930264863,0.3246188324499138,0.0072704356819774454,5.142568140586414e-07,5.720196821950369e-07,2.1528369921898814e-06,9.41334065489551e-06,5.338864644951613e-14,0.1080574740554652,2.6671996365844436e-09,9.477152518232788e-09,5.737503133258296e-07,0.02269384757744217,9.91717510722995e-13,8.265868610947158e-13,1.0915376112383577e-08,1.3360564966002142e-08,1.857688483273134e-07,0.011891508496763443,7.886008572832884e-09,6.513847382579047e-09,2.694479584508449e-13,5.731402053600064e-12,6.111730790946985e-11,0.00011729887425664989,2.5119517768320167e-11,9.580581061567948e-10,5.5598750413532e-10,6.352132511440487e-13,1.1549440098392282e-06,2.959602070335567e-16,3.163352736123347e-12,0.005109227946007106,7.787635804351915e-10,1.931355138399631e-08,2.796406195953611e-08,1.5741678315744776e-14,2.0760460051740978e-10,2.4130415581472525e-12
0.006366427756780141,0.11220382321736169,0.0,0.0,0.0,0.0,0.11710717211491506,0.3953773127196068,0.00022050617259365834,0.0008316271017286797,1.013512715398531e-06,1.5172423401013106e-06,3.295111197001783e-15,9.550191029175534e-06,0.004768836472798465,0.3256780694239043,0.007242019061428767,5.134618073372315e-07,5.671805103800251e-07,2.1453155044252384e-06,9.357748547248607e-06,5.3073351966838715e-14,0.10848696231811304,2.6456620993813293e-09,9.40296422686234e-09,5.71355627461875e-07,0.022687499226809557,9.936425593136394e-13,8.274436723215403e-13,1.0887811251581672e-08,1.3329773945989801e-08,1.8580305794188932e-07,0.011949672777660172,7.924580972547527e-09,6.527534332308377e-09,2.693380296599697e-13,5.72962312086577e-12,6.109833810412889e-11,0.00011772985443893914,2.5150793509154454e-11,9.565073960490467e-10,5.564295622967263e-10,6.357960735560935e-13,1.1531541682211722e-06,2.9619555107144925e-16,3.175798041953351e-12,0.005135756798154661,7.828071865180885e-10,1.9351742857459576e-08,2.7998880076582356e-08,1.5761278316498342e-14,2.07863050627084e-10,2.409856919740057e-12
0.006389849563873615,0.1122072875038209,0.0,0.0,0.0,0.0,0.11657083589422094,0.39443538187366767,0.00021988704538062226,0.0008272768575851338,1.0082281306461044e-06,1.512918984517308e-06,3.2777902708858327e-15,9.531195299220871e-06,0.0047531436561543735,0.32673095155631277,0.007213784206587999,5.126680889868531e-07,5.623925981887896e-07,2.1378440280233092e-06,9.302653993449268e-06,5.2760879394060187e-14,0.10891454189944734,2.624350078047763e-09,9.329540687413806e-09,5.689685451380917e-07,0.022680629567701862,9.95543882363752e-13,8.282782532684333e-13,1.0860116903066938e-08,1.3298821717866256e-08,1.8583179061664636e-07,0.012007503964629743,7.962932476690113e-09,6.540953046244754e-09,2.6921746892918077e-13,5.727617965466718e-12,6.10769559535839e-11,0.00011815629554145177,2.5180981961094602e-11,9.549209563933138e-10,5.568469148150059e-10,6.363504394018402e-13,1.1513424391656716e-06,2.9641774386890807e-16,3.188093204402328e-12,0.005162035687687234,7.868126925613587e-10,1.9388738003526355e-08,2.8032487769089226e-08,1.5780196938637034e-14,2.0811251508034152e-10,2.406624927859192e-12
0.0064132713709670885,0.112210736242395,0.0,0.0,0.0,0.0,0.11603837074299221,0.3934984170296075,0.00021927138874693804,0.0008229590574197306,1.002986102176498e-06,1.5086151210750964e-06,3.2606073192066655e-15,9.512290843237777e-06,0.004737550231306689,0.32777753277737154,0.007185729665481332,5.118757302979521e-07,5.576554477101591e-07,2.1304225318604437e-06,9.248053074210774e-06,5.2451206502727515e-14,0.10934022513694816,2.6032613231991475e-09,9.256874379651964e-09,5.665892765505671e-07,0.022673250004008712,9.974219184222807e-13,8.290910323423603e-13,1.0832299983354292e-08,1.3267718236844902e-08,1.85855178998447e-07,0.012065004280179578,8.00106455914529e-09,6.554107410565064e-09,2.690865465102652e-13,5.725392256091869e-12,6.105322190639564e-11,0.00011857824468201705,2.521010120388454e-11,9.532999762454526e-10,5.572401786878677e-10,6.368770494203454e-13,1.149509670298849e-06,2.966271138541452e-16,3.20023930000591e-12,0.005188065163046504,7.90780182160062e-10,1.942455262124013e-08,2.8064905161069065e-08,1.5798445510476718e-14,2.0835314327065698e-10,2.403347177636524e-12
0.006436693178060562,0.11221416961128754,0.0,0.0,0.0,0.0,0.11550973922988725,0.39256637955444634,0.00021865918746836804,0.0008186735362000459,9.977862333474704e-07,1.504330906588478e-06,3.2435611913792976e-15,9.493478678376024e-06,0.00472205556626556,0.3288178666521633,0.0071578539841722875,5.110847976316652e-07,5.529685586901112e-07,2.123050961059457e-06,9.193941807554214e-06,5.214431070882494e-14,0.10976402434503335,2.5823935781424928e-09,9.184957752352983e-09,5.642180204536145e-07,0.022665371707362807,9.992770965375606e-13,8.298824342033273e-13,1.0804367174090334e-08,1.323647304053926e-08,1.8587335312103748e-07,0.012122175954749249,8.038978699058157e-09,6.567001236168027e-09,2.6894552487107213e-13,5.722951498842977e-12,6.10271946773633e-11,0.00011899574860634523,2.5238168876427777e-11,9.516456020715934e-10,5.576097368644183e-10,6.373763247449626e-13,1.1476567341860976e-06,2.968238648772701e-16,3.212237364879035e-12,0.005213845816613803,7.947097456066913e-10,1.945920256583079e-08,2.8096151893055424e-08,1.5816035088170642e-14,2.0858508100288182e-10,2.4000252101348453e-12
0.006460114985154036,0.11221758778678523,0.0,0.0,0.0,0.0,0.11498490428140636,0.3916392310397801,0.00021805042510819925,0.0008144201233298984,9.926281264113588e-07,1.5000664878102566e-06,3.2266506114626384e-15,9.474759947633753e-06,0.004706659019085972,0.3298520063721937,0.007130155708084607,5.102953716574452e-07,5.483314281832237e-07,2.1157292504294804e-06,9.140316179167426e-06,5.1840169244958746e-14,0.11018595181099132,2.5617445831124122e-09,9.113783244874575e-09,5.618549660999777e-07,0.022657005620178833,1.001109874937806e-12,8.306528787623183e-13,1.0776325014617427e-08,1.3205095723176432e-08,1.8588644226278272e-07,0.01217902122647426,8.0766763806773e-09,6.579638350980233e-09,2.6879466302387723e-13,5.720301135306284e-12,6.09989322933178e-11,0.00011940885380262529,2.5265202543670516e-11,9.49958964753386e-10,5.57956249536806e-10,6.378490199433747e-13,1.145784411450085e-06,2.9700834835877693e-16,3.2240884900349957e-12,0.00523937828258715,7.986014795675411e-10,1.949270370562222e-08,2.812624751445988e-08,1.583297667657738e-14,2.088084734046568e-10,2.3966605370594737e-12
0.00648353679224751,0.11222099094370892,0.0,0.0,0.0,0.0,0.11446382922830589,0.3907169333361222,0.00021744508375613089,0.0008101986430872903,9.875113849822809e-07,1.4958219941138032e-06,3.209874440219291e-15,9.45613564175386e-06,0.0046913599377224145,0.3308800047012829,0.007102633382630608,5.095075223396399e-07,5.437435521153819e-07,2.1084573142732517e-06,9.087172125690514e-06,5.15387590655566e-14,0.11060601978744257,2.5413120822811904e-09,9.04334330141792e-09,5.595002906125742e-07,0.022648162431082985,1.002920692392779e-12,8.314027715085283e-13,1.0748179696792254e-08,1.3173595384857012e-08,1.8589457094920223e-07,0.01223554234149234,8.11415909355827e-09,6.592022363220561e-09,2.6863421317524256e-13,5.717446462047955e-12,6.096849123465712e-11,0.00011981760662982906,2.5291219368051823e-11,9.482411573134326e-10,5.582800398780553e-10,6.382954861726566e-13,1.143893542857156e-06,2.9718073633208674e-16,3.235793715070451e-12,0.005264663239793421,8.024554875113917e-10,1.9525071638708364e-08,2.8155211136078133e-08,1.584928103364735e-14,2.0902346234824517e-10,2.3932546250032622e-12
0.006506958599340983,0.11222437925601507,0.0,0.0,0.0,0.0,0.11394647767114881,0.3897994484741143,0.0002168431466251625,0.000806008915578575,9.824356147930055e-07,1.4915975461556985e-06,3.193231416799092e-15,9.437606540027628e-06,0.0046761576639840945,0.3319019141108831,0.007075285553743765,5.087213050171018e-07,5.392044268804689e-07,2.101235043835129e-06,9.034505549609501e-06,5.1240056931328876e-14,0.11102424050061412,2.5210938092670463e-09,8.973630334778463e-09,5.571541626452753e-07,0.02263885266297806,1.0047099455586615e-12,8.321325134187155e-13,1.0719937385807079e-08,1.314198066222205e-08,1.858978609619605e-07,0.012291741548953006,8.151428329253766e-09,6.6041570196898594e-09,2.6846442302367814e-13,5.714392676708743e-12,6.09359269268784e-11,0.00012022205318081746,2.5316236419390983e-11,9.464932557468265e-10,5.585817235524735e-10,6.387164263834764e-13,1.1419848721897176e-06,2.973413565145053e-16,3.247354127986972e-12,0.005289701395958464,8.062718773118711e-10,1.955632194600888e-08,2.818306175740054e-08,1.5864958854674525e-14,2.092301888789066e-10,2.3898089056543733e-12
0.006530380406434457,0.11222775289339067,0.0,0.0,0.0,0.0,0.11343281359085888,0.38888673874215895,0.0002162445966801109,0.0008018507551499895,9.774004266712037e-07,1.4873932496260932e-06,3.1767204117398986e-15,9.419173402374927e-06,0.004661051531864195,0.33291778665613453,0.007048110769238602,5.07936777663707e-07,5.347135478554839e-07,2.094062313649001e-06,8.982312314206448e-06,5.094403938064081e-14,0.1114406261370903,2.501087510766546e-09,8.904636795292819e-09,5.548167425730908e-07,0.022629086608203383,1.0064780371915047e-12,8.328424942893368e-13,1.0691604061764271e-08,1.3110260006945915e-08,1.8589643134782332e-07,0.012347621101029107,8.188485581321585e-09,6.6160459187874985e-09,2.682855344812831e-13,5.71114485862017e-12,6.090129353387874e-11,0.00012062223910424173,2.5340270444980273e-11,9.447163038561076e-10,5.58861619855706e-10,6.391121887366349e-13,1.140059190314908e-06,2.9749037887461903e-16,3.2587707736473536e-12,0.005314493498668698,8.10050762918292e-10,1.958646998974577e-08,2.8209818026010328e-08,1.588002063685533e-14,2.0942879143008132e-10,2.3863247713173186e-12
0.006553802213527931,0.1122311120247757,0.0,0.0,0.0,0.0,0.11292280135618567,0.3879787666944756,0.00021564941543025524,0.0007977239718329616,9.724054283785153e-07,1.483209198946459e-06,3.1603401174043912e-15,9.400837037206138e-06,0.0046460408679575415,0.3339276739638518,0.007021107579759323,5.071540042841162e-07,5.302704100996876e-07,2.086938988716833e-06,8.930588268009181e-06,5.0650682868177645e-14,0.11185518884001179,2.481290924802849e-09,8.836355105228297e-09,5.524881776808719e-07,0.02261887432781534,1.0082253822467175e-12,8.335330965690182e-13,1.0663185463859015e-08,1.3078441712112619e-08,1.8589039884537882e-07,0.0124031832531897,8.225332345505276e-09,6.627692705672856e-09,2.6809778394935426e-13,5.7077079764039216e-12,6.086464403899022e-11,0.00012101820966328395,2.5363337988517293e-11,9.429113215552756e-10,5.591204364702943e-10,6.394835885681445e-13,1.1381171683334068e-06,2.976281801094359e-16,3.2700447590165595e-12,0.005339040334089045,8.137922641601957e-10,1.9615531082944568e-08,2.823549835370307e-08,1.5894476744655505e-14,2.0961940668392012e-10,2.382803572276346e-12
0.006577224020621404,0.11223445681776924,0.0,0.0,0.0,0.0,0.11241640569966556,0.3870754951401898,0.00021505758384813176,0.0007936283720401476,9.674502327063814e-07,1.47904548015942e-06,3.144089480055548e-15,9.382598123892174e-06,0.0046311249927594835,0.33493162725353604,0.006994274538980056,5.063730404827345e-07,5.258745085753991e-07,2.0798649163973804e-06,8.879329218580258e-06,5.035996361628755e-14,0.1122679407081928,2.461701806807298e-09,8.76877773650612e-09,5.501686108992822e-07,0.022608225670566258,1.0099523807555636e-12,8.342046974299025e-13,1.0634687142270387e-08,1.3046533735863568e-08,1.8587987781699364e-07,0.012458430262858002,8.261970118844544e-09,6.63910076235804e-09,2.6790140356473864e-13,5.704086906854481e-12,6.082603044633878e-11,0.00012141000988218575,2.5385455264090538e-11,9.410793001446398e-10,5.593582912743981e-10,6.398307339500384e-13,1.136159598804378e-06,2.9775482297832376e-16,3.28117710543974e-12,0.0053633427224656,8.174965060619065e-10,1.964352044500323e-08,2.826012079787088e-08,1.590833734303793e-14,2.0980216869275978e-10,2.3792466331421993e-12
0.006600645827714878,0.11223778743622065,0.0,0.0,0.0,0.0,0.11191359174190292,0.38617688716874776,0.0002144690836144673,0.0007895637578371104,9.625344524980602e-07,1.4749021653267923e-06,3.127967155568772e-15,9.364457176355989e-06,0.004616303221071927,0.33592969730192057,0.00696761020490148,5.055939312735719e-07,5.215253387958018e-07,2.07283992330283e-06,8.828530957768306e-06,5.0071857758185855e-14,0.1126788937890008,2.442317897610918e-09,8.701897118518259e-09,5.478581716430564e-07,0.022597150263541546,1.0116593958383081e-12,8.348576630215802e-13,1.0606114545733168e-08,1.301454356786575e-08,1.8586497863584577e-07,0.012513364386983436,8.298400398064638e-09,6.6502737138693435e-09,2.676966195195111e-13,5.7002863999814814e-12,6.078550340806765e-11,0.0001217976844360975,2.5406638380282445e-11,9.392212104506614e-10,5.595759892750249e-10,6.401545587402307e-13,1.1341870896793464e-06,2.978707359797692e-16,3.292168938732299e-12,0.005387401519026604,8.211636189797985e-10,1.967045314028275e-08,2.8283703284170996e-08,1.5921612522808793e-14,2.0997721052960842e-10,2.375655231886061e-12
0.006621725454099004,0.11224077301136778,0.0,0.0,0.0,0.0,0.11146409293424706,0.38537209702037556,0.00021394226607417493,0.0007859319318455223,9.581436355474878e-07,1.4711906818221964e-06,3.113565867622943e-15,9.348214572429163e-06,0.00460304351595413,0.33682297187555654,0.006943755359950887,5.048943628786193e-07,5.176506250898945e-07,2.066559245098713e-06,8.783203004239987e-06,4.981477712646007e-14,0.11304722352306153,2.4250459851211417e-09,8.642294085570554e-09,5.457866829746377e-07,0.02258682535469901,1.0131789465981878e-12,8.354296986953772e-13,1.0580340024991166e-08,1.2985688300729912e-08,1.8584791640461342e-07,0.012562539445830474,8.33101147820799e-09,6.660131139249951e-09,2.6750531202664207e-13,5.696716377838037e-12,6.074743416393058e-11,0.00012214310081712048,2.5424917476369718e-11,9.375274190800487e-10,5.597548683879579e-10,6.404262578010626e-13,1.1323996485376456e-06,2.9796598211702196e-16,3.3019423044121435e-12,0.005408846891305417,8.244323860411328e-10,1.969380153147977e-08,2.83040528314819e-08,1.5933067799255304e-14,2.1012825488304202e-10,2.3723945400820147e-12
0.0066428050804831305,0.11224374735812764,0.0,0.0,0.0,0.0,0.1110174423030141,0.38457102807000776,0.00021341811740793702,0.0007823248931993031,9.53784157871231e-07,1.4674958198008306e-06,3.0992667499941938e-15,9.33205217096277e-06,0.004589858972005671,0.33771155838245986,0.006920034958013939,5.04196375405679e-07,5.138129899429784e-07,2.0603180377872075e-06,8.738241785182377e-06,4.955977645412965e-14,0.11341411468308239,2.4079368516758027e-09,8.583243880658854e-09,5.437227734875168e-07,0.022576169215880734,1.014682899478536e-12,8.35987191924026e-13,1.0554513308795598e-08,1.2956777743299117e-08,1.858274742367361e-07,0.01261146453776427,8.363456789540174e-09,6.6698033374130016e-09,2.6730753562095987e-13,5.693008117846431e-12,6.070789080838934e-11,0.0001224852435727426,2.5442464031694038e-11,9.358139483862e-10,5.599179506713053e-10,6.406796553226801e-13,1.1306011592362761e-06,2.9805281928684476e-16,3.3116034796626407e-12,0.005430096327724361,8.27671287980108e-10,1.9716317011970013e-08,2.832358687641224e-08,1.5944064008766018e-14,2.1027324532237353e-10,2.3691078368581956e-12
0.006663884706867257,0.11224671059015127,0.0,0.0,0.0,0.0,0.11057361513016316,0.38377365393590374,0.00021289662324349234,0.0007787424914088019,9.494557432164405e-07,1.4638176115048049e-06,3.085068952807613e-15,9.315970258448605e-06,0.004576749081746835,0.338595493014995,0.006896447958396955,5.03499998871802e-07,5.100120693112604e-07,2.0541161514251006e-06,8.693644211572596e-06,4.9306838221614557e-14,0.11377957594810761,2.3909888797937076e-09,8.52474107578678e-09,5.416665234035402e-07,0.022565188472761937,1.0161715121307739e-12,8.365303927678538e-13,1.052863802679033e-08,1.2927816917980314e-08,1.858037275460121e-07,0.012660141304377263,8.395737420704586e-09,6.679292727214641e-09,2.671034450656117e-13,5.689164872229411e-12,6.066690802180623e-11,0.00012282414453423232,2.5459289263704754e-11,9.340814544748932e-10,5.600655202866644e-10,6.409150703636487e-13,1.1287920866552414e-06,2.981313987514954e-16,3.3211532389626557e-12,0.005451150510514947,8.308804287844505e-10,1.97380102039406e-08,2.8342317907485346e-08,1.595460818144677e-14,2.1041227455796595e-10,2.3657959865648473e-12
0.006684964333251383,0.11224966282355035,0.0,0.0,0.0,0.0,0.11013258693451955,0.3829799484170997,0.0002123777692454333,0.0007751845740538825,9.451581168331721e-07,1.4601560845511545e-06,3.070971600114115e-15,9.299969098039362e-06,0.004563713335681458,0.33947481168521165,0.0068729933245223395,5.028052628801327e-07,5.062474985665875e-07,2.047953428954232e-06,8.64940718276554e-06,4.905594484341779e-14,0.11414361595967783,2.3742004493508643e-09,8.466780234350113e-09,5.396180067467341e-07,0.022553889623511632,1.0176450400291921e-12,8.370595488675414e-13,1.0502717695368752e-08,1.2898810675553557e-08,1.8577675040380591e-07,0.012708571384767872,8.427854458690654e-09,6.6886017393862015e-09,2.6689319240957024e-13,5.685189837042503e-12,6.062451988559923e-11,0.0001231598352443196,2.547540421330206e-11,9.323305788371482e-10,5.601979298540265e-10,6.411329046805749e-13,1.1269728736257826e-06,2.982019082117267e-16,3.330592368965737e-12,0.005472010140247934,8.340599152372085e-10,1.9758891748503547e-08,2.8360258214912535e-08,1.5964707235768535e-14,2.1054543382781065e-10,2.3624598344497726e-12
0.006706043959635509,0.11225260417236668,0.0,0.0,0.0,0.0,0.10969433346215578,0.38218988548824545,0.00021186154088456265,0.0007716509872000237,9.408910061006682e-07,1.4565112625607262e-06,3.05697385757255e-15,9.28404896109966e-06,0.004550751222651337,0.34034955003391776,0.006849670024144293,5.021121988962245e-07,5.025189153441519e-07,2.0418297083872214e-06,8.605527600196752e-06,4.880707874584407e-14,0.11450624332177997,2.3575699528792583e-09,8.409355959552617e-09,5.375772941714968e-07,0.022542279046091046,1.019103743291682e-12,8.375749050919441e-13,1.0476755745663336e-08,1.2869763794883366e-08,1.857466159839782e-07,0.012756756415284466,8.459808988664103e-09,6.6977327429136726e-09,2.6667692635751105e-13,5.681086140006153e-12,6.058075975248945e-11,0.0001234923470383844,2.5490819762236286e-11,9.305619461488655e-10,5.603154341662028e-10,6.413334431264595e-13,1.1251439643174055e-06,2.9826448329770726e-16,3.3399216391511756e-12,0.005492675934106886,8.372098566536055e-10,1.9778972223971703e-08,2.837741991371225e-08,1.5974367991581784e-14,2.1067281306949886e-10,2.3591002037345476e-12
0.006727123586019635,0.11225553474904967,0.0,0.0,0.0,0.0,0.10925883068635019,0.3814034393012786,0.0002113479233656243,0.0007681415756775468,9.366541397305824e-07,1.452883162969163e-06,3.043074861240726e-15,9.268210077156082e-06,0.004537862230114161,0.34121974342891065,0.006826477029627433,5.014208358332852e-07,4.98825957785412e-07,2.035744821429894e-06,8.562002366524356e-06,4.856022236213033e-14,0.11486746659966576,2.3410957882121572e-09,8.352462872274267e-09,5.355444510095292e-07,0.022530362999852588,1.020547874095598e-12,8.380767003886675e-13,1.0450755497504363e-08,1.2840680877760895e-08,1.8571339555913507e-07,0.012804698029239892,8.491602093777587e-09,6.70668809239162e-09,2.6645479307506917e-13,5.676856855272527e-12,6.053566040396776e-11,0.00012382171105556692,2.5505546658796304e-11,9.287761689324285e-10,5.604183656239662e-10,6.41517064156028e-13,1.1233057811975798e-06,2.983193009479629e-16,3.349141831961831e-12,0.005513148625168965,8.403303647714132e-10,1.9798262096381765e-08,2.8393814968619557e-08,1.5983597184138684e-14,2.1079450110480077e-10,2.3557179004511523e-12
0.006748203212403762,0.11225845466470694,0.0,0.0,0.0,0.0,0.10882605480839531,0.38062058418849964,0.00021083690186512305,0.0007646561829104622,9.324472487100651e-07,1.4492717972379025e-06,3.029273786178754e-15,9.252452604125806e-06,0.004525045844512467,0.3420854269616649,0.006803413318203408,5.007311978734194e-07,4.951682667852351e-07,2.0296985917630898e-06,8.518828382739624e-06,4.8315358116058004e-14,0.115227294318461,2.324776364967062e-09,8.296095630943805e-09,5.335195388489591e-07,0.022518147626668077,1.021977672286991e-12,8.385651680599019e-13,1.0424720193672379e-08,1.281156633777339e-08,1.8567715858076445e-07,0.012852397856125599,8.523234854649573e-09,6.715470086347167e-09,2.662269354255281e-13,5.672504986667699e-12,6.048925387159678e-11,0.00012414795819223542,2.551959550461305e-11,9.269738442021838e-10,5.605069669003708e-10,6.416840390021883e-13,1.1214587473998833e-06,2.983664903409491e-16,3.358253714889846e-12,0.00553342896202144,8.434215536925011e-10,1.981677168591815e-08,2.840945518269754e-08,1.5992401457682134e-14,2.1091058555543577e-10,2.352313708925463e-12
0.006769282838787888,0.11226136402911338,0.0,0.0,0.0,0.0,0.1083959822574104,0.3798412946646063,0.00021032846158105517,0.0007611946509607931,9.282700657032693e-07,1.4456771723272346e-06,3.0155697765303872e-15,9.236776677420765e-06,0.0045123015515328435,0.34294663544532344,0.006780477872280418,5.000433087140919e-07,4.915454837176153e-07,2.0236908369958532e-06,8.476002551711675e-06,4.807246844205787e-14,0.1155857349619522,2.3086100964443616e-09,8.240248906401747e-09,5.315026144595976e-07,0.02250563895262723,1.0233933740905798e-12,8.390405380112001e-13,1.039865298593033e-08,1.2782424444776257e-08,1.8563797316115841e-07,0.012899857521047997,8.554708348990515e-09,6.7240810313813445e-09,2.659934935114306e-13,5.668033480743147e-12,6.044157157618618e-11,0.0001244711190593715,2.5532976753628553e-11,9.25155555813275e-10,5.605815633845287e-10,6.418347386671467e-13,1.1196032616017198e-06,2.984062246825651e-16,3.367258066932796e-12,0.005553517708197895,8.464835397968995e-10,1.9834511268225875e-08,2.8424352193081054e-08,1.600078736304986e-14,2.1102115281116712e-10,2.348888394643898e-12
