Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35),CC(14),O(T)(10),OO(11),CHO(34),CHO3(63),CHO3(75),CO2(114),COO(15),CH3O(17),C2H5(58),C2H4(166),CHO3(116),CHO2(70),C3H7(186),C2H5O(189),C2H3(183),C#C(234),C2H2(247),C3H5(249),S(250),C2H2O(255),C2H2O(276),C2H2O(282),S(407),S(416),S(492)
3.0168468049595647e-06,0.11224537215868982,0.0,0.0,0.0,0.0,0.3299980763188029,0.6699980976197011,1.8475069056113169e-06,1.8123073361017135e-06,1.4382726548634032e-08,2.1063780426138046e-09,4.5529325202446306e-17,7.288294837898153e-09,6.059821902399353e-08,8.068716893736957e-08,5.607315719707725e-10,1.2833945870872258e-09,6.822359178854829e-10,4.17581897581274e-12,2.695407888244236e-11,1.528720874929079e-19,3.3068905722556175e-11,6.70712515103722e-14,7.613262719661057e-12,6.349434239532495e-17,1.6312889226313068e-15,2.7581895300244272e-25,1.4105029642485418e-20,6.4958533042433195e-24,7.294827598216197e-25,1.2260384212910861e-23,5.478898395912718e-22,3.6333608544223054e-28,2.3226154235899316e-30,2.6901548499297576e-35,5.689462397283188e-34,6.067008063423732e-33,1.7690300256659626e-28,7.185917449063477e-35,3.130751619421221e-36,1.3211236189306637e-32
3.273094206926943e-06,0.11224537230737726,0.0,0.0,0.0,0.0,0.32999790218313496,0.6699979292804231,2.0091947803070442e-06,1.9658501699633865e-06,1.5641603821378663e-08,2.2663001022256526e-09,4.9514371610264725e-17,7.959770446391274e-09,7.145268017124578e-08,9.595861456748614e-08,7.186591903870308e-10,1.3996510717359513e-09,7.421728308183092e-10,5.04530319114516e-12,3.292934350212804e-11,1.8676125065606853e-19,4.413120006965321e-11,7.738796647808385e-14,8.294062990829478e-12,8.424419275424908e-17,2.3376777102680176e-15,3.914450738724429e-25,1.723195134598918e-20,1.0125221183471091e-23,1.1418765671953745e-24,1.8904955814590348e-23,9.123506316894127e-22,6.050307307869825e-28,4.20663107603138e-30,4.859189593687628e-35,1.0278026226044585e-33,1.0960063296311455e-32,3.4563904135673054e-28,1.4040087968229327e-34,6.635718302108554e-36,2.83935665317399e-32
3.529341608894321e-06,0.11224537247639946,0.0,0.0,0.0,0.0,0.32999772633360214,0.669997759860388,2.171618141876308e-06,2.119332458053072e-06,1.6906206916562377e-08,2.4261674560144548e-09,5.351754342924842e-17,8.633638698360687e-09,8.322142638259709e-08,1.1257749934380583e-07,9.042292393747335e-10,1.5162585281944628e-09,8.020911951086434e-10,6.003932511377415e-12,3.955865770685846e-11,2.243599052893245e-19,5.7525962049803294e-11,8.844839843759708e-14,8.980186131173964e-12,1.0959974934762784e-16,3.2651041232654205e-15,5.418319238907877e-25,2.0701173724085945e-20,1.5287787199515986e-23,1.730169424417875e-24,2.8276850167685824e-23,1.4650546449398416e-21,9.715603853506813e-28,7.301326516801852e-30,8.411512792139178e-35,1.779373962600175e-33,1.897451011585251e-32,6.43282211696469e-28,2.6130551645798216e-34,1.330862453092343e-35,5.775133291699933e-32
3.7855890108616993e-06,0.1122453726654856,0.0,0.0,0.0,0.0,0.3299975487649976,0.6699975893539613,2.3347728155959066e-06,2.2727550134787285e-06,1.8176503319493054e-08,2.585980940247293e-09,5.753873773232328e-17,9.309891965046385e-09,9.590888355752331e-08,1.3054860814208003e-07,1.119810723953803e-09,1.6332151125775537e-09,8.619913461716613e-10,7.0524711583834464e-12,4.6848259350808786e-11,2.657034298524104e-19,7.34964348053243e-11,1.0025685205607871e-13,9.671629186314798e-12,1.401893614775746e-16,4.460811408517513e-15,7.337737542213804e-25,2.451596967680418e-20,2.245850769254131e-23,2.549248596668714e-24,4.119819433427038e-23,2.2799971928141357e-21,1.5119957230378273e-27,1.221762470729406e-29,1.4038215917969355e-34,2.969946339545856e-33,3.167028294905543e-32,1.1480853512006726e-27,4.663598933713253e-34,2.5474756329922724e-35,1.119970877277826e-31
4.041836412829077e-06,0.11224537287436162,0.0,0.0,0.0,0.0,0.32999736947213376,0.669997417755532,2.4986545690339975e-06,2.42611864427338e-06,1.9452460066106106e-08,2.7457413854091433e-09,6.157785016990162e-17,9.988522368917439e-09,1.095194558675754e-07,1.4987671028438712e-07,1.3678020955733901e-09,1.750518957863548e-09,9.218736192779226e-10,8.191605623415064e-12,5.480364255738482e-11,3.1082298467997696e-19,9.228804235363593e-11,1.128175960914228e-13,1.0368388856055243e-11,1.7668449403617408e-16,5.978287871443593e-15,9.747479283468885e-25,2.867922372186373e-20,3.221490700282125e-23,3.665904332304577e-24,5.866408605755898e-23,3.4526587918157165e-21,2.2896555505724043e-27,1.9801970098755082e-29,2.269323400078531e-34,4.801463369614928e-33,5.120082523747787e-32,1.975713877125123e-27,8.025480409988407e-34,4.680216280657611e-35,2.084015897243763e-31
4.298083814796455e-06,0.11224537310275051,0.0,0.0,0.0,0.0,0.3299971884498436,0.6699972450595123,2.6632591120310195e-06,2.579424153347752e-06,2.0734043742818344e-08,2.905449616157065e-09,6.563477496941942e-17,1.066952173241772e-08,1.2405752540966096e-07,1.705665589959558e-07,1.6506311404975361e-09,1.8681681663464385e-09,9.817383481177942e-10,9.42196693142403e-12,6.342977182062772e-11,3.597467262738378e-19,1.1414814889592536e-10,1.2613486287455943e-13,1.1070461492647471e-11,2.1980060824407937e-16,7.877685297251499e-15,1.2729265773116798e-24,3.319354403743297e-20,4.525127985031334e-23,5.160475851934971e-24,8.186598044938846e-23,5.104370753560862e-21,3.385001898694642e-27,3.1205700103714614e-29,3.5669309530621306e-34,7.547619107453512e-33,8.048469750888195e-32,3.2929920331332285e-27,1.3376350141685718e-33,8.293996793321498e-35,3.7400070132477963e-31
4.5543312167638335e-06,0.11224537335037216,0.0,0.0,0.0,0.0,0.3299970056929807,0.6699970712603389,2.8285820967277887e-06,2.732672338443714e-06,2.2021220486748502e-08,3.065106451273837e-09,6.970940493603451e-17,1.1352881553050017e-08,1.3952745185869373e-07,1.9262289089694917e-07,1.9707548614393888e-09,1.986160804459747e-09,1.0415858635957069e-09,1.0744146770763452e-11,7.273123713617615e-11,4.1250068713990967e-19,1.3932588312996233e-10,1.4021284777553881e-13,1.177784309919306e-11,2.7029804324240866e-16,1.0226245996812901e-14,1.6371871876384256e-24,3.806134364527815e-20,6.239416697256368e-23,7.128644047733152e-24,1.1221703023708699e-22,7.387260371866542e-21,4.898919478660087e-27,4.7969277052407735e-29,5.468975464414771e-34,1.1573299963944888e-32,1.2341289797044276e-31,5.335428512159966e-27,2.1672858943934828e-33,1.4238418899471873e-34,6.500487157821374e-31
4.810578618731212e-06,0.11224537361694333,0.0,0.0,0.0,0.0,0.3299968211964199,0.6699968963524724,2.9946191175380708e-06,2.8858639920884696e-06,2.331395598550307e-08,3.2247127036200275e-09,7.380163145194864e-17,1.2038593077069536e-08,1.559335721202017e-07,2.1605042543388967e-07,2.330659352560948e-09,2.1044949073073015e-09,1.1014164947231953e-09,1.2158708674034587e-11,8.271236154904188e-11,4.691093857535178e-19,1.680720149962975e-10,1.5505570849078214e-13,1.2490529327272155e-11,3.289829082421173e-16,1.30987382787869e-14,2.077120769099496e-24,4.3284896690857936e-20,8.46186565458039e-23,9.68332064522554e-24,1.5137882428718933e-22,1.0489809940125385e-20,6.9564022078023e-27,7.211899234553044e-29,8.201311639793351e-34,1.7356763675288528e-32,1.8508536988862422e-31,8.429261839399237e-27,3.424020742703089e-33,2.375826583074944e-34,1.0980819755917534e-30
5.06682602069859e-06,0.11224537390217788,0.0,0.0,0.0,0.0,0.3299966349550584,0.6699967203303995,3.1613657111919632e-06,3.038999901549381e-06,2.4612215477513882e-08,3.3842691800870136e-09,7.791134447747609e-17,1.2726647358336953e-08,1.732801999827655e-07,2.4085386436753885e-07,2.7328596676649125e-09,2.2231684827094087e-09,1.1612305693353908e-09,1.3666195307526107e-11,9.337727130727422e-11,5.295962244411903e-19,2.0063887360839026e-10,1.7066756452934574e-13,1.3208515475458236e-11,3.9670796210772567e-16,1.6577900549775394e-14,2.603042719412841e-24,4.886637515998187e-20,1.1306588790327735e-22,1.2956672571160095e-23,2.0129004290841237e-22,1.4643079176919546e-20,9.7106796822458e-27,1.0628460167966921e-28,1.205600874879786e-33,2.5516534061987534e-32,2.7209779620768135e-31,1.3018850901812448e-26,5.288340770215028e-33,3.864375419623123e-34,1.8080455056120966e-30
5.323073422665968e-06,0.1122453742057866,0.0,0.0,0.0,0.0,0.3299964469638153,0.6699965431886314,3.32881735690047e-06,3.192080848789221e-06,2.5915963753320895e-08,3.5437766815508293e-09,8.203843255510432e-17,1.3417035246178153e-08,1.9157162577051168e-07,2.670378913630604e-07,3.179899681687528e-09,2.3421795092267155e-09,1.2210284134906451e-09,1.5267133600482152e-11,1.0472994525749544e-10,5.939837695311632e-19,2.3728028799929115e-10,1.8705249673805735e-13,1.3931796488448333e-11,4.743734838078791e-16,2.0754893879603672e-14,3.2260036060014694e-24,5.480787473309752e-20,1.490620392504958e-22,1.7102316295856327e-23,2.64197356968443e-22,2.0127630197777587e-20,1.3347809551467832e-26,1.5383961317555083e-28,1.7406416140055166e-33,3.684333078223927e-32,3.9288208527201336e-31,1.9700343451702347e-26,8.002404645116638e-33,6.142632280580082e-34,2.9090294036317797e-30
5.579320824633346e-06,0.11224537452747715,0.0,0.0,0.0,0.0,0.32999625721763315,0.6699963649217053,3.496969476555906e-06,3.3451076104218646e-06,2.7225165157134247e-08,3.7032360028252276e-09,8.618278281443888e-17,1.4109747364146939e-08,2.1081211599616804e-07,2.9460717160252103e-07,3.674351945463826e-09,2.461525933762692e-09,1.2808103510038699e-09,1.6962038664228503e-11,1.1677425259130218e-10,6.622939654349309e-19,2.7825154062641104e-10,2.0421454654950081e-13,1.4660366955501922e-11,5.629281561038824e-16,2.5729762985455815e-14,3.9577964425195244e-24,6.111143453834004e-20,1.9413817033552598e-22,2.2297613176171328e-23,3.426878663666982e-22,2.728120106855553e-20,1.809176632397791e-26,2.190592810877812e-28,2.472401160589749e-33,5.233578318604989e-32,5.580872086384946e-31,2.926265837665605e-26,1.1886675683205209e-32,9.562198951585856e-34,4.583274571004694e-30
6.091815628568103e-06,0.11224537522391961,0.0,0.0,0.0,0.0,0.3299958724403378,0.6699960049906595,3.83535653978756e-06,3.6510016563148387e-06,2.985978250257357e-08,4.022013253475215e-09,9.452281135946984e-17,1.5502105785290455e-08,2.5215723468172666e-07,3.539200576018068e-07,4.8159258694984985e-09,2.7012166162668803e-09,1.4003277925733843e-09,2.063576573249381e-11,1.4295284319409592e-10,8.107678131304264e-19,3.7421176504383364e-10,2.408859646022938e-13,1.613335282621358e-11,7.767469539054965e-16,3.852057143587714e-14,5.798828307162333e-24,7.481268571247578e-20,3.188075265662801e-22,3.6680172826131155e-23,5.586784617408109e-22,4.828593777943171e-20,3.202125694791447e-26,4.25277063288824e-28,4.776226358129855e-33,1.0111658880795213e-31,1.0782656026709576e-30,6.147925393216474e-26,2.497324996429322e-32,2.1930815319768273e-33,1.0772207688792109e-29
6.604310432502859e-06,0.112245375989107,0.0,0.0,0.0,0.0,0.32999548058318584,0.6699956404940914,4.1764891370977675e-06,3.95668814350548e-06,3.251577339892813e-08,4.3406071675665455e-09,1.0293049907541237e-16,1.6903643625248936e-08,2.9734919878524025e-07,4.18829458546895e-07,6.178729410491096e-09,2.9422235084194517e-09,1.5197854471804227e-09,2.4691354100399403e-11,1.7194270118281232e-10,9.751859754888282e-19,4.905896943082552e-10,2.807133419771897e-13,1.7627422658623295e-11,1.0467550158504492e-15,5.594641462377984e-14,8.235727483035006e-24,8.998578060361218e-20,5.042584884343423e-22,5.809491751054235e-23,8.781303582284793e-22,8.184741860089951e-20,5.42778804452886e-26,7.850311762841169e-28,8.77378784696977e-33,1.857715594825449e-31,1.980991298424083e-30,1.2199344285411686e-25,4.955446464769646e-32,4.7160891813584095e-33,2.3732670993813745e-29
7.1168052364376155e-06,0.11224537682059345,0.0,0.0,0.0,0.0,0.32999508160658547,0.669995271389269,4.520328601566239e-06,4.262173087923854e-06,3.5192836698836324e-08,4.659023880728088e-09,1.1140489266347173e-16,1.831427896065589e-08,3.4642124801257513e-07,4.893719892712922e-07,7.784358939692565e-09,3.1845291276389486e-09,1.639185838910253e-09,2.9132710464263004e-11,2.0377287158775152e-10,1.1557131835865823e-18,6.294771452090505e-10,3.237275361251879e-13,1.9142520279879906e-11,1.3823729701771335e-15,7.917640933039373e-14,1.1390594437094547e-23,1.0664606392488741e-19,7.724476211694896e-22,8.908470140042917e-23,1.3377858704380168e-21,1.3370274623283805e-19,8.866625855999841e-26,1.3879828907094673e-27,1.5438418526534658e-32,3.2692410966292585e-31,3.4861838826111236e-30,2.3050822062553588e-25,9.36337749169571e-32,9.596558904096738e-33,4.944820454539434e-29
7.629300040372372e-06,0.11224537771588639,0.0,0.0,0.0,0.0,0.3299946754713542,0.669994897633911,4.866835372328716e-06,4.567462415809854e-06,3.789066429405372e-08,4.9772694272778965e-09,1.199450167897897e-16,1.9733926880065217e-08,3.9940620810029194e-07,5.655839314248147e-07,9.654853384722261e-09,3.428115524819697e-09,1.7585314599394372e-09,3.396368636763968e-11,2.3847194030835573e-10,1.3525115645048969e-18,7.929872617807148e-10,3.699587207722669e-13,2.067858375281684e-11,1.7938787810181726e-15,1.0956892629622957e-13,1.5398350404108918e-23,1.248086538754165e-19,1.1509775309008894e-21,1.3284539629810566e-22,1.9836759316223826e-21,2.1154237579442177e-19,1.4028640093349991e-25,2.3645035430122313e-27,2.61761477594396e-32,5.543701585396957e-31,5.911574749767466e-30,4.175169868438997e-25,1.6959774213073716e-31,1.8627911341863466e-32,9.817332331960545e-29
8.141794844307128e-06,0.1122453786724468,0.0,0.0,0.0,0.0,0.3299942621387307,0.6699945191862011,5.215969004673193e-06,4.87256196239783e-06,4.0608941194106256e-08,5.295349738846576e-09,1.285498743344256e-16,2.116249945696555e-08,4.563364799750569e-07,6.47501221736079e-07,1.1812687944459761e-08,3.6729642844110123e-09,1.877824769749948e-09,3.918808686186245e-11,2.7606812002318e-10,1.5657411285746154e-18,9.832542416494696e-10,4.194363681659962e-13,2.223554535973271e-11,2.2924347094416517e-15,1.4868834846295928e-13,2.0407029519936324e-23,1.4448848723803413e-19,1.674058167156677e-21,1.9333655896303391e-22,2.8726737863926984e-21,3.254879836428057e-19,2.1585060949852764e-25,3.899240747593827e-27,4.296574124833229e-32,9.100487143955393e-31,9.704384188760678e-30,7.289029518900543e-25,2.9608432689655663e-31,3.469246613722009e-32,1.8689851175682711e-28
8.654289648241885e-06,0.11224537968769024,0.0,0.0,0.0,0.0,0.3299938415703896,0.669994136004799,5.567688180826567e-06,5.1774774706290835e-06,4.33473456103171e-08,5.613270643033765e-09,1.3721844665734817e-16,2.259990586562247e-08,5.172440290108971e-07,7.351594402075012e-07,1.4280767382854018e-08,3.919056536337795e-09,1.997068195866014e-09,4.480967797819002e-11,3.165893246224445e-10,1.795560191526043e-18,1.2024330687412844e-09,4.721892314649275e-13,2.3813331589313457e-11,2.8901139369786127e-15,1.9832233026982997e-13,2.657808485080321e-23,1.6570035848534373e-19,2.383570899690643e-21,2.7540391179077877e-22,4.074210622913203e-21,4.886466980321965e-19,3.2405102316547865e-25,6.248818212526142e-27,6.854020008069411e-32,1.451892411831452e-30,1.5482381923820617e-29,1.2320031464220955e-24,5.004461028727675e-31,6.231063478985706e-32,3.4294320597411435e-28
9.166784452176641e-06,0.11224538075898743,0.0,0.0,0.0,0.0,0.32999341372845387,0.6699937480488533,5.921950721692149e-06,5.482214589893695e-06,4.6105549047239326e-08,5.931037862101435e-09,1.4594969388787067e-16,2.4046052443245342e-08,5.821603743924275e-07,8.285937984969516e-07,1.7082418902513325e-08,4.166372963258599e-09,2.1162641331314513e-09,5.083219046704576e-11,3.600632077880479e-10,2.0421255932983963e-18,1.4526992792668322e-09,5.282453274705454e-13,2.541186312848018e-11,3.5999266686242604e-15,2.6049955071254177e-13,3.40866766446044e-23,1.8845894011227186e-19,3.330226701739093e-21,3.849125265176436e-22,5.672141581596286e-21,7.177488325906455e-19,4.759825384374435e-25,9.762983813573557e-27,1.066016280019553e-31,2.2583869408791046e-30,2.4082506986324286e-29,2.0234674708271857e-24,8.219426177205078e-31,1.0837211351849773e-31,6.090730061109718e-28
9.679279256111397e-06,0.11224538188366515,0.0,0.0,0.0,0.0,0.3299929785755082,0.6699933552780146,6.278713599597839e-06,5.786778874803755e-06,4.888321640196073e-08,6.2486570117058374e-09,1.54742555239006e-16,2.550084266674991e-08,6.511165785950212e-07,9.278391285353499e-07,2.0241384588674494e-08,4.414893802282492e-09,2.2354149424799135e-09,5.7259319048235654e-11,4.065171584154153e-10,2.3055926720744747e-18,1.7362487688667764e-09,5.876319196055319e-13,2.703105485907939e-11,4.435845706054064e-15,3.3750796518583003e-13,4.3121964999882127e-23,2.1277878039139166e-19,4.5748314659191534e-21,5.288922954824098e-22,7.766779131594655e-21,1.0338779869218617e-18,6.856269844287996e-25,1.491078310965532e-26,1.6208545359220792e-31,3.4341785534219184e-30,3.6620663850753037e-29,3.2393135142264192e-24,1.3158246737026864e-30,1.831402708327111e-31,1.05065215075179e-27
9.999999999999997e-06,0.11224538305900705,0.0,0.0,0.0,0.0,0.3299927025198278,0.6699931070137044,6.503229315396286e-06,5.97729060403727e-06,5.063123851077016e-08,6.447351134055585e-09,1.6027601698193889e-16,2.6415607668567688e-08,6.963383564131096e-07,9.929186324915388e-07,2.2410781938504807e-08,4.571022595067733e-09,2.309957946814599e-09,6.148889941230696e-11,4.3711626664888973e-10,2.479137818412463e-18,1.9316125054435057e-09,6.265023283468793e-13,2.805481969882126e-11,5.0297380198746026e-15,3.943753103633519e-13,4.9642912851516643e-23,2.2879886923848245e-19,5.536941615976188e-21,6.401904666438572e-22,9.382422806837538e-21,1.2874396711165128e-18,8.537791622356334e-25,1.9232134435812775e-26,2.0848390332265347e-31,4.417520553909495e-30,4.7106617417811894e-29,4.2972827940103536e-24,1.7455762758384665e-30,2.5096741181554698e-31,1.4581454982980365e-27
1.0191774060046154e-05,0.11224538305900705,0.0,0.0,0.0,0.0,0.32999253607461154,0.6699929576524465,6.6379329518838215e-06,6.091175783999546e-06,5.168000606994554e-08,6.566133599669513e-09,1.6359594934251431e-16,2.6964177166726537e-08,7.241432369939282e-07,1.0329298712231747e-06,2.3781813421377703e-08,4.6645988507305984e-09,2.354522950618284e-09,6.409472037707578e-11,4.5597828365939926e-10,2.5861151681242055e-18,2.05529760688566e-09,6.503755011558283e-13,2.8670815858771895e-11,5.412831491833709e-15,4.3191355168510525e-13,5.388739507018705e-23,2.386742946465975e-19,6.189658314490137e-21,7.156956682451826e-22,1.0477097162131239e-20,1.463302118403366e-18,9.704042581880665e-25,2.2312132832978094e-26,2.4147674359741186e-31,5.1167882460629944e-30,5.456331971191487e-29,5.0676387057525105e-24,2.0584980132397538e-30,3.0159632821674325e-31,1.7654791522045128e-27
1.070426886398091e-05,0.1122453842822546,0.0,0.0,0.0,0.0,0.32999208618931003,0.6699925551328383,6.999564095284119e-06,6.395410678989788e-06,5.4495570057056956e-08,6.883473024795163e-09,1.7250877460351685e-16,2.8435953787991954e-08,8.012704676127164e-07,1.143900065182848e-06,2.7728252863094323e-08,4.9154674752337755e-09,2.473590449822852e-09,7.134201224929986e-11,5.084734038835833e-10,2.8838451951592452e-18,2.412081831074823e-09,7.165017788481134e-13,3.033104940617383e-11,6.546856511958042e-15,5.465795350656956e-13,6.660097794490649e-23,2.661597627551591e-19,8.259930544125583e-21,9.551680755735845e-22,1.3943108942833447e-20,2.0384134215720896e-18,1.3517956171286692e-24,3.2775543492678955e-26,3.5318555887367213e-31,7.484580452037147e-30,7.981247932924715e-29,7.764503046369855e-24,3.1539748885341205e-30,4.852032529144756e-31,2.897105844480461e-27
1.1216763667915667e-05,0.112245385550608,0.0,0.0,0.0,0.0,0.32999162888364963,0.6699921476804164,7.363561541172597e-06,6.699488823027178e-06,5.7329554098311866e-08,7.200680575723215e-09,1.8147990957642038e-16,2.99160676277569e-08,8.825279010202057e-07,1.2607833356577461e-06,3.210564003038929e-08,5.16747861884992e-09,2.592619697244041e-09,7.900477351233699e-11,5.640290543997714e-10,3.1989332501986172e-18,2.8088572284584646e-09,7.860356568059555e-13,3.2011652990670875e-11,7.854928964783407e-15,6.846860711600559e-13,8.149556644507066e-23,2.9524933020275114e-19,1.0885419410115404e-20,1.2588315292157623e-21,1.832842643414269e-20,2.798784947290927e-18,1.8560443889023843e-24,4.7342939681745656e-26,5.079899579122252e-31,1.0766169323085238e-29,1.1480598973762905e-28,1.1673558579818908e-23,4.741847546626629e-30,7.641978724375905e-31,4.6526191418935085e-27
1.1729258471850423e-05,0.11224538686122706,0.0,0.0,0.0,0.0,0.3299911641221881,0.669991735256956,7.729879011674406e-06,7.003415380020675e-06,6.018159778337525e-08,7.517761429834039e-09,1.9050821336217716e-16,3.140441105408704e-08,9.679446703854378e-07,1.3836128835777148e-06,3.693929245456928e-08,5.420610807282685e-09,2.711612914271133e-09,8.708654327566882e-11,6.226714804428473e-10,3.531528185068255e-18,3.24789911735153e-09,8.590012208545862e-13,3.3712518326815065e-11,9.35511570722032e-15,8.497503768406861e-13,9.881912607111538e-23,3.259570055969364e-19,1.4182159778629217e-20,1.6400817929546314e-21,2.3823005850503707e-20,3.792352606566417e-18,2.5149398316719307e-24,6.734248958753486e-26,7.1955482871963275e-31,1.5251436722341945e-29,1.6263503157978024e-28,1.725007959577558e-23,7.00704927687925e-30,1.1805336798633417e-30,7.326079603627963e-27
1.224175327578518e-05,0.11224538821123259,0.0,0.0,0.0,0.0,0.3299906918700079,0.6699913178247934,8.098469456594253e-06,7.30719541348605e-06,6.305133468841496e-08,7.83472065219626e-09,1.99592526025678e-16,3.2900873743154653e-08,1.0575494017008314e-06,1.5124214747601215e-06,4.2254898434661956e-08,5.674842157046515e-09,2.830572286171351e-09,9.559081937771894e-11,6.844266249704467e-10,3.8817771372059194e-18,3.731502131005312e-09,9.354217232057562e-13,3.543353137320576e-11,1.1066564433898018e-14,1.0456472941081839e-12,1.1883500011959176e-22,3.5829665442347336e-19,1.8284286625780304e-20,2.114399499245432e-21,3.064608390843019e-20,5.076731717676396e-18,3.366690218464971e-24,9.445043265308856e-26,1.005035358029208e-30,2.1304349463571322e-29,2.271807968597136e-28,2.509013106693888e-23,1.0191702587801883e-29,1.791617303766389e-30,1.1329062607907531e-26
1.2754248079719936e-05,0.112245389597707,0.0,0.0,0.0,0.0,0.32999021209272755,0.6699908953468351,8.469285071152288e-06,7.610833885535965e-06,6.5938392514245e-08,8.151563194562853e-09,2.0873166903305314e-16,3.440534272908167e-08,1.1513702041836035e-06,1.6472414292555387e-06,4.8078506988091804e-08,5.930150384586767e-09,2.9494999616648706e-09,1.0452105696865443e-10,7.493201175644378e-10,4.249825466715115e-18,4.2619799937910175e-09,1.0153195675817751e-12,3.717457235600904e-11,1.3009524975580118e-14,1.2766302735756882e-12,1.4182216784239293e-22,3.922819933773704e-19,2.334599524080619e-20,2.6995755468791942e-21,3.904930937522885e-20,6.720677360883786e-18,4.456891289333216e-24,1.3076297874248357e-25,1.3857746569964544e-30,2.9377778474780936e-29,3.1327251439217885e-28,3.5965696966084344e-23,1.4609388257943773e-29,2.675005392004911e-30,1.7230036621360857e-26
1.3266742883654692e-05,0.11224539101769573,0.0,0.0,0.0,0.0,0.32998972475651367,0.669990467786571,8.842277314533874e-06,7.91433565591087e-06,6.884239323080685e-08,8.46829389441659e-09,2.1792444570903556e-16,3.591770244568314e-08,1.2494346608651597e-06,1.7881046108668053e-06,5.4436517406880986e-08,6.186512814876394e-09,3.0683980523897637e-09,1.138806675450282e-10,8.173772676565118e-10,4.6358167179435135e-18,4.84166528642281e-09,1.098716294791716e-12,3.893551579718255e-11,1.520536966951371e-14,1.5473527592466424e-12,1.680754962868191e-22,4.279265869554628e-19,2.9543627838376415e-20,3.4159511291524986e-21,4.932007423058148e-20,8.805697825604187e-18,5.8395962286959735e-24,1.7887944099944305e-25,1.8881058204804924e-30,4.0030538726455005e-29,4.2686915657017325e-28,5.086667825219933e-23,2.066220480733745e-29,3.934255608259184e-30,2.580464289458445e-26
1.3779237687589449e-05,0.11224539246820844,0.0,0.0,0.0,0.0,0.3299892298280927,0.6699900351080841,9.217396929233822e-06,8.217705481051926e-06,7.176295322783695e-08,8.78491747406584e-09,2.271696417139075e-16,3.743783476656903e-08,1.3517698193779273e-06,1.9350424168477277e-06,6.135566842787145e-08,6.4439063902369655e-09,3.1872686324489495e-09,1.2367301806143183e-10,8.886230584596682e-10,5.0398925850649154e-18,5.472909204282474e-09,1.1856325687630611e-12,4.071623054733772e-11,1.7676612794268147e-14,1.862889955534618e-12,1.9790598628153135e-22,4.652438444166921e-19,3.7077889084488276e-20,4.28667274470213e-21,6.178504855209529e-20,1.1427830612832841e-17,7.578493443249355e-24,2.419978427930146e-25,2.5442693349348495e-30,5.394688238876084e-29,5.752673063545261e-28,7.105076643508602e-23,2.8861026977844987e-29,5.706154871405172e-30,3.809931841923664e-26
1.4291732491524205e-05,0.11224539394622014,0.0,0.0,0.0,0.0,0.32998872727476214,0.6699895972760611,9.594593961171603e-06,8.52094801321723e-06,7.469968347153783e-08,9.101438539792002e-09,2.3646602553945154e-16,3.896561905438131e-08,1.4584021829490123e-06,2.0880857677829855e-06,6.886302702523599e-08,6.7023076801076586e-09,3.3061137380260943e-09,1.3390142980825432e-10,9.630821386203055e-10,5.462192864733454e-18,6.158081312216614e-09,1.2760881630632236e-12,4.251657982325489e-11,2.044692900192635e-14,2.2287609578344724e-12,2.3164101121705506e-22,5.042470155472328e-19,4.617619273837384e-20,5.337962485640513e-21,7.681392273188538e-20,1.4699590725067823e-17,9.748198594499427e-24,3.240243122973163e-25,3.393457341021789e-30,7.195869030955266e-29,7.673377980436938e-28,9.810230239765022e-23,3.9849413959610083e-29,8.169579886491425e-30,5.551113443471552e-26
1.4804227295458961e-05,0.11224539544867221,0.0,0.0,0.0,0.0,0.3299882170644013,0.6699891542558025,9.973817780567558e-06,8.824067799642528e-06,7.765218966717458e-08,9.417861581049885e-09,2.458123490236588e-16,4.050093221374437e-08,1.5693577016100223e-06,2.24726509766382e-06,7.698597683392226e-08,6.961692891230009e-09,3.424935366970787e-09,1.4456917717698068e-10,1.04077881276386e-09,5.902855402462474e-18,6.899569294583584e-09,1.3701019479446516e-12,4.4336421250119546e-11,2.3541170665419857e-14,2.6509512272784234e-12,2.6962454760424145e-22,5.449491858442268e-19,5.709514128960352e-20,6.599403854119583e-21,9.482336007631966e-20,1.8752101182040968e-17,1.2435667476638836e-23,4.296976570189187e-25,4.4829969054915095e-30,9.507062075226721e-29,1.0137938930434856e-27,1.3400133942261092e-22,5.443166248246689e-29,1.1556280279602114e-29,7.988721014798353e-26
1.5316722099393718e-05,0.11224539697247414,0.0,0.0,0.0,0.0,0.32998769916548315,0.6699887060132335,1.0355017103566146e-05,9.127069281747527e-06,8.06200724274883e-08,9.734190969722276e-09,2.5520734788385158e-16,4.2043648742451314e-08,1.6846617636322619e-06,2.4126103441724786e-06,8.575220621367807e-08,7.2220378778975866e-09,3.543735478380881e-09,1.5567948653840625e-10,1.1217370330925087e-09,6.362016044970271e-18,7.699778698239849e-09,1.4676918779264552e-12,4.617560690846512e-11,2.698538410995525e-14,3.1359353887529434e-12,3.122173980141156e-22,5.873632722479793e-19,7.012314023857006e-20,8.104243364172769e-21,1.162811626176982e-19,2.3737415814934738e-17,1.5741736406330287e-23,5.647305956502434e-25,5.869685169169556e-30,1.2448848954138288e-28,1.3274939140344299e-27,1.8120424369299495e-22,7.36055463257643e-29,1.6163913716750618e-29,1.136476102035558e-25
