Time (s),Volume (m^3),Ar,He,Ne,N2,methane(1),oxygen(2),CH3(5),HO2(7),CH3O2(12),H(6),CH3O2(19),OH(D)(9),CH2O(25),H2O(35)
9.90212019562292e-07,0.1122453715772396,0.0,0.0,0.0,0.0,0.3299993987839606,0.6699993938180169,5.912829431276816e-07,5.962488870022566e-07,4.602781030939883e-09,8.363864006057963e-10,1.457036073779674e-17,1.1995492296706565e-09,5.330314931496813e-09,4.130765701826155e-09
9.999999999999997e-07,0.11224537155468023,0.0,0.0,0.0,0.0,0.32999939278967344,0.6699993877707193,5.971258159942766e-07,6.021447702450146e-07,4.648281312613188e-09,8.424872049304427e-10,1.4714394423975095e-17,1.2131601283410373e-09,5.436228958801154e-09,4.223068830460116e-09
1.0401420050457464e-06,0.11224537155468023,0.0,0.0,0.0,0.0,0.3299993681953034,0.6699993629589417,6.210883148953193e-07,6.263246766705736e-07,4.834884790678982e-09,8.675075209163598e-10,1.5305098169338735e-17,1.2689844901867164e-09,5.881496668754955e-09,4.612512178568237e-09
1.0900719905292008e-06,0.11224537153212089,0.0,0.0,0.0,0.0,0.32999933757957556,0.6699993320727883,6.508936467914736e-07,6.564004340817642e-07,5.066988218329925e-09,8.986286011250177e-10,1.603983454963722e-17,1.338427657045894e-09,6.459789190232343e-09,5.121361533186447e-09
1.1400019760126552e-06,0.11224537150956154,0.0,0.0,0.0,0.0,0.32999930693677587,0.669999301159558,6.806989400889421e-07,6.864761579179837e-07,5.299091323834994e-09,9.297496398719172e-10,1.6774569910165046e-17,1.4078761283040937e-09,7.065192457742615e-09,5.65731632943852e-09
1.1899319614961096e-06,0.11224537148700227,0.0,0.0,0.0,0.0,0.32999927626690395,0.6699992702192523,7.105041952094022e-07,7.165518468613925e-07,5.531194110489147e-09,9.608706357972138e-10,1.7509304261352595e-17,1.4773281597890685e-09,7.697706433892905e-09,6.2203782741038365e-09
1.239861946979564e-06,0.11224537146444304,0.0,0.0,0.0,0.0,0.3299992455699601,0.6699992392518724,7.403094120032938e-07,7.466274995941564e-07,5.763296577125946e-09,9.919915875410725e-10,1.824403759950745e-17,1.5467825830340663e-09,8.357331081431221e-09,6.810548498397153e-09
1.2897919324630184e-06,0.1122453714418838,0.0,0.0,0.0,0.0,0.32999921484594463,0.6699992082574198,7.70114589949192e-07,7.767031147984478e-07,5.995398719674656e-09,1.0231124937436657e-09,1.8978769911743473e-17,1.6162386043461665e-09,9.044066362781519e-09,7.427827758435353e-09
1.3397219179464728e-06,0.11224537141932461,0.0,0.0,0.0,0.0,0.3299991840948586,0.6699991772358956,7.999197282787652e-07,8.067786911564448e-07,6.227500532136185e-09,1.0542333530451747e-09,1.9713501179070218e-17,1.6856956788752605e-09,9.757912239752364e-09,8.072216560877104e-09
1.3896519034299272e-06,0.11224537139676548,0.0,0.0,0.0,0.0,0.32999915331670304,0.6699991461873016,8.297248260511014e-07,8.368542273503327e-07,6.459602007163588e-09,1.0853541640857884e-09,2.0448231378230507e-17,1.7551534357051994e-09,1.0498868673363591e-08,8.743715237658389e-09
1.4395818889133816e-06,0.11224537137420637,0.0,0.0,0.0,0.0,0.3299991225114787,0.6699991151116388,8.595298822041198e-07,8.669297220623032e-07,6.691703136463566e-09,1.116474925505706e-09,2.1182960482971464e-17,1.8246116260430004e-09,1.1266935623726429e-08,9.442323997683426e-09
1.489511874396836e-06,0.11224537135164726,0.0,0.0,0.0,0.0,0.32999909167918706,0.6699990840089086,8.893348955952032e-07,8.970051739745562e-07,6.923803911113852e-09,1.1475956359451338e-09,2.1917688465049156e-17,1.8940700822667042e-09,1.2062113049948779e-08,1.0168042967682076e-08
1.5893718453637448e-06,0.11224537130652922,0.0,0.0,0.0,0.0,0.3299990299334069,0.6699990217222519,9.489447892573471e-07,9.571559441287435e-07,7.388004358716326e-09,1.2098368984433973e-09,2.3387140941718104e-17,2.032987387736337e-09,1.3733799161062984e-08,1.1700811773326644e-08
1.6892318163306536e-06,0.1122453712614113,0.0,0.0,0.0,0.0,0.32999896807937257,0.6699989593273423,1.0085544971832107e-06,1.0173065272706444e-06,7.85220327302127e-09,1.2720779407024219e-09,2.48565885646487e-17,2.1719047302589275e-09,1.551392665741046e-08,1.3342021927151532e-08
1.7890917872975624e-06,0.11224537121629355,0.0,0.0,0.0,0.0,0.3299989061170948,0.6699988968241909,1.068164009117174e-06,1.0774569128581569e-06,8.31640057394483e-09,1.3343187518442246e-09,2.6326031080331082e-17,2.3108218925562077e-09,1.7402495169205063e-08,1.509167327664886e-08
1.8889517582644712e-06,0.11224537117117594,0.0,0.0,0.0,0.0,0.3299988440465844,0.6699988342128086,1.1277733147373028e-06,1.137607090349284e-06,8.7805961808853e-09,1.3965593209909527e-09,2.779546823361607e-17,2.4497387242918253e-09,1.9399504312512656e-08,1.694976558822083e-08
1.9888117292313798e-06,0.11224537112605852,0.0,0.0,0.0,0.0,0.32999878186785225,0.6699987714932066,1.1873824036537935e-06,1.1977570492021856e-06,9.244790012710934e-09,1.4587996372649263e-09,2.926489976767668e-17,2.5886551436817593e-09,2.1504953683272277e-08,1.891629853959052e-08
2.0886717001982886e-06,0.11224537108094129,0.0,0.0,0.0,0.0,0.32999871958090937,0.6699987086653958,1.2469912654388876e-06,1.257906778875186e-06,9.708981987993682e-09,1.5210396897886657e-09,3.0734325424747813e-17,2.7275711073595304e-09,2.3718842856904856e-08,2.0991271749545328e-08
2.288391642132106e-06,0.11224537099070735,0.0,0.0,0.0,0.0,0.329998594682435,0.6699985826851921,1.3662082658491075e-06,1.3782055085159308e-06,1.0637360042790784e-08,1.6455189600767663e-09,3.3673158075508523e-17,3.005401550436418e-09,2.8471938781341415e-08,2.5466537230905e-08
2.4881115840659238e-06,0.11224537090047426,0.0,0.0,0.0,0.0,0.3299984693512492,0.6699984562722866,1.4854242324436306e-06,1.4985031949414116e-06,1.1565729693054403e-08,1.7699970448391569e-09,3.661196412125269e-17,3.28322981295374e-09,3.3658788320355864e-08,3.037555850740212e-08
2.6878315259997414e-06,0.11224537081024208,0.0,0.0,0.0,0.0,0.3299983435874404,0.6699983294267681,1.604639081664712e-06,1.6187997538243915e-06,1.2494090286302283e-08,1.8944738570629945e-09,3.955074149651164e-17,3.561055690889342e-09,3.92793874113682e-08,3.571833172047886e-08
2.887551467933559e-06,0.11224537072001074,0.0,0.0,0.0,0.0,0.32999821739109686,0.669998202148726,1.723852729945552e-06,1.7390951008408664e-06,1.3422441169982412e-08,2.0189493097390758e-09,4.2489488135595845e-17,3.838878992581414e-09,4.5333731679280584e-08,4.1494852686699174e-08
3.0872714098673766e-06,0.11224537062978043,0.0,0.0,0.0,0.0,0.32999809076230785,0.6699980744382498,1.8430650937230964e-06,1.8593891516702951e-06,1.4350781691572964e-08,2.1434233158620765e-09,4.5428201972911366e-17,4.116699526059987e-09,5.1821816437847894e-08,4.770511691178791e-08
3.4867112937350118e-06,0.1122453704493231,0.0,0.0,0.0,0.0,0.32999783620774986,0.6699978177203557,2.0814856335432367e-06,2.0999730275039553e-06,1.6207429038614914e-08,2.3923666404477074e-09,5.1305522980547015e-17,4.672331511245695e-09,6.609918722642189e-08,6.142685571517618e-08
3.8861511776026466e-06,0.11224537026887052,0.0,0.0,0.0,0.0,0.3299975799244836,0.6699975592738096,2.3199000327151153e-06,2.3405507068385933e-06,1.806402710800996e-08,2.641303134863321e-09,5.718268799706149e-17,5.227950093148762e-09,8.211145615378035e-08,7.688350606063161e-08
4.285591061470282e-06,0.11224537008842322,0.0,0.0,0.0,0.0,0.3299973219132313,0.6699972990993389,2.558307622896896e-06,2.5811215152572464e-06,1.9920570680887615e-08,2.890232103229209e-09,6.305968050183139e-17,5.783553719633244e-09,9.985857468709082e-08,9.407502096745759e-08
4.685030945337917e-06,0.11224536990798169,0.0,0.0,0.0,0.0,0.3299970621747198,0.6699970371976771,2.7967077358199766e-06,2.8216847784200496e-06,2.1777054538964633e-08,3.139152849750019e-09,6.893648397609225e-17,6.3391408419222884e-09,1.193404894378647e-07,1.1300134859594243e-07
5.483910713073187e-06,0.11224536954711804,0.0,0.0,0.0,0.0,0.3299965375188504,0.6699965082157353,3.2734828572618336e-06,3.3027859720663645e-06,2.5489822241144548e-08,3.63696689456106e-09,8.068945776930096e-17,7.450259377258419e-09,1.6350846975762205e-07,1.5605821038036364e-07
6.282790480808458e-06,0.11224536918628357,0.0,0.0,0.0,0.0,0.32999600596278567,0.6699959723339434,3.750220052714047e-06,3.7838488948925828e-06,2.920228848282075e-08,4.134739704922006e-09,9.244147727258978e-17,8.561293308195522e-09,2.1461487273396687e-07,2.060535794257713e-07
7.081670248543728e-06,0.1122453688254824,0.0,0.0,0.0,0.0,0.3299954675125125,0.6699954295583361,4.226913979546825e-06,4.264868155721588e-06,3.291441154576257e-08,4.63246571829717e-09,1.0419241042459038e-16,9.672230243104244e-09,2.726590960222549e-07,2.629868657791506e-07
8.679429784014268e-06,0.11224536810399602,0.0,0.0,0.0,0.0,0.3299943699536666,0.6699943233501965,5.180150667279797e-06,5.226754137229159e-06,4.0337461345317436e-08,5.627755115215944e-09,1.2769048969135235e-16,1.1893763591570219e-08,4.095582043340873e-07,3.9766444074251717e-07
9.999999999999997e-06,0.1122453673826914,0.0,0.0,0.0,0.0,0.32999344204412956,0.6699933882935093,5.967836761762266e-06,6.021587381757811e-06,4.6471314865650725e-08,6.450185786528587e-09,1.471075460400633e-16,1.3729490769315756e-08,5.436477933048362e-07,5.299183025355204e-07
1.0277189319484809e-05,0.1122453673826914,0.0,0.0,0.0,0.0,0.3299932448917213,0.669993189641113,6.133150222694062e-06,6.188400830854488e-06,4.775863823685897e-08,6.622790631628368e-09,1.5118264016409423e-16,1.4114760404012292e-08,5.741994172598123e-07,5.600846568558e-07
1.187494885495535e-05,0.11224536666160086,0.0,0.0,0.0,0.0,0.3299920923772884,0.669992028482085,7.085869990193921e-06,7.14976519342114e-06,5.517760915078516e-08,7.617527858968054e-09,1.7466780749255526e-16,1.633512176073297e-08,7.665751117163214e-07,7.502399899555885e-07
1.347270839042589e-05,0.11224536594075689,0.0,0.0,0.0,0.0,0.3299909124621733,0.6699908399253052,8.038267364296606e-06,8.110804232318238e-06,6.259404141288481e-08,8.611922442046409e-09,1.9814493857810625e-16,1.855474885264962e-08,9.866764204132598e-07,9.681216715606103e-07
1.5070467925896431e-05,0.11224536522019167,0.0,0.0,0.0,0.0,0.32998970519936577,0.6699896240241496,8.990299797403657e-06,9.07147501334545e-06,7.000760280505174e-08,9.605930087139761e-09,2.216129817659435e-16,2.0773543002265917e-08,1.2344932334702023e-06,1.2137196904679361e-06
1.6668227461366972e-05,0.11224536449993755,0.0,0.0,0.0,0.0,0.32998847064303033,0.669988380833169,9.941924807323144e-06,1.0031734668304439e-05,7.741796162405454e-08,1.0599506569813371e-08,2.450708870311279e-16,2.2991405681981253e-08,1.5100142002183219e-06,1.4870227945363402e-06
1.9863746532308054e-05,0.1122453630604913,0.0,0.0,0.0,0.0,0.3299859198722519,0.6699858128057498,1.1843782999159655e-05,1.1950849500918734e-05,9.222774764231386e-08,1.2585189541620728e-08,2.9195209291400516e-16,2.74239433664337e-08,2.1441170006558955e-06,2.116693057289461e-06
2.3059265603249136e-05,0.11224536162267512,0.0,0.0,0.0,0.0,0.32998326060628397,0.6699831363025669,1.3743503673910758e-05,1.3867807390684574e-05,1.0702075835428442e-07,1.456861924257932e-08,3.387801956361491e-16,3.185157732333234e-08,2.88886928311506e-06,2.857017705791727e-06
2.6254784674190217e-05,0.11224536018674469,0.0,0.0,0.0,0.0,0.32998049331973534,0.6699803518012888,1.5640750090669803e-05,1.57822685369775e-05,1.2179436462264887e-07,1.6549445163973566e-08,3.8554687251785285e-16,3.62735264634761e-08,3.744135808628084e-06,3.707862282164607e-06
2.94503037451313e-05,0.11224535875295455,0.0,0.0,0.0,0.0,0.3299776185050444,0.6699774597973973,1.753518726940032e-05,1.769389491605265e-05,1.3654595112880234e-07,1.8527318648513084e-08,4.3224384462330777e-16,4.068901373979775e-08,4.70976173437721e-06,4.669072720637412e-06
3.264582281607238e-05,0.11224535732155749,0.0,0.0,0.0,0.0,0.3299746366721324,0.6699744608038399,1.942648222447156e-05,1.9602350516701953e-05,1.5127291819702847e-07,2.0501893133104517e-08,4.788628825351317e-16,4.509726668761165e-08,5.785572724160838e-06,5.740475457473225e-06
3.584134188701346e-05,0.11224535589280478,0.0,0.0,0.0,0.0,0.32997154834804737,0.6699713553506694,2.1314304195921483e-05,2.1507301573619093e-05,1.659726836008427e-07,2.2472824389247667e-08,5.253958120724494e-16,4.94975179606161e-08,6.9713750722309665e-06,6.9218775542703495e-06
3.9036860957954544e-05,0.1122453544669457,0.0,0.0,0.0,0.0,0.329968354076597,0.6699681439846767,2.3198324877532642e-05,2.340841679754873e-05,1.8064268434429404e-07,2.4439770760081444e-08,5.718345199297017e-16,5.388900586003805e-08,8.266955840276256e-06,8.213066834416217e-06
4.2232380028895625e-05,0.11224535304422757,0.0,0.0,0.0,0.0,0.32996505441797214,0.6699648272690114,2.5078218640921353e-05,2.53053676014124e-05,1.9528037841204697e-07,2.6402393393261032e-08,6.181709592166263e-16,5.827097485408338e-08,9.672083007598924e-06,9.613812032744839e-06
4.542789909983671e-05,0.1122453516248955,0.0,0.0,0.0,0.0,0.3299616499483627,0.6699614057827956,2.6953662755416178e-05,2.7197828322185406e-05,2.0988324648646338e-07,2.8360356469427477e-08,6.643971548937742e-16,6.264267608779101e-08,1.1186505634391457e-05,1.1123862958303667e-05
4.862341817077779e-05,0.11224535020919219,0.0,0.0,0.0,0.0,0.32995814125956396,0.6699578801207288,2.8824337603701336e-05,2.9085476438500326e-05,2.2444879363149813e-07,3.0313327426248773e-08,7.1050520910297715e-16,6.700336788323904e-08,1.2809954037792359e-05,1.2742950669909118e-05
5.501445631265995e-05,0.11224534738962992,0.0,0.0,0.0,0.0,0.32995081366717016,0.6699505187232769,3.255011784941388e-05,3.284506174219226e-05,2.5345807705950566e-07,3.420298031635407e-08,8.023357184943577e-16,7.568879523288722e-08,1.6382756902339982e-05,1.6307068107107093e-05
6.0766390640353893e-05,0.11224534486681503,0.0,0.0,0.0,0.0,0.3299438686464366,0.6699435434546954,3.5883873878472706e-05,3.620906561948576e-05,2.7941432199446066e-07,3.768333292964269e-08,8.845016638454307e-16,8.346075106374561e-08,1.996806536170073e-05,1.988460461063699e-05
6.651832496804784e-05,0.11224534235940695,0.0,0.0,0.0,0.0,0.32993659582920615,0.6699362405737049,3.919737087693398e-05,3.955262637796701e-05,3.052121303179403e-07,4.1142510556176096e-08,9.661660693319825e-16,9.118588030511226e-08,2.390158778522846e-05,2.3810401904923344e-05
